"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"536","2008-05-27 22:02:00-03","MO","MOBOT","1282899","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann, 1998 (MO)",NA,NA,NA,"* SCALON","1994","11","11","Brazil","São Paulo",NA,"Mpio de Piracicaba. Rua Suissa-56.",NA,NA,NA,NA,NA,NA,"SCALON 1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2008-05-27 22:02:00-03","MO","MOBOT","1282900","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann, 1998 (MO)",NA,NA,NA,"Vinicius C. Souza",NA,NA,NA,"Brazil","São Paulo",NA,"Estrada Piracicaba / Tietê, ca 18 km de Piracicaba.",NA,NA,NA,NA,NA,NA,"Souza 1960","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","1322947","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","S. Jimenes (USZ)",NA,NA,NA,"L. Mani L.","1998","10","19","Bolivia","Santa Cruz","Obispo Santiesteban","Al rederdor de la comunidad Betania",NA,NA,NA,NA,NA,NA,"Mani López 9","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","1323563","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Toledo (USZ)",NA,NA,NA,"M. Toledo G.|A. Maglianesi|E. Conti","1997","11","25","Bolivia","Tarija","Arce","San Telmo. Cerca a Río San Telmo. Valles interandinos.","-64.5","-22.33333",NA,NA,NA,NA,"Toledo G. 636","South America",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2014-11-06 05:37:00-02","MO","MOBOT","1323961","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","S. Jiménez",NA,NA,NA,"M. Chiraye|S. Arauz|Silvia Jiménez","1998","9","18","Bolivia","Santa Cruz","Cordillera","Iyobi. A 3-4 km. al Norte, recorriendo el camino hacia los chacos, los suelos son de arenoso a arcilloso; bosque matorral espinoso alterado.","-62.5366666","-19.3955555",NA,NA,NA,NA,"Chiraye 55","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"541","2013-03-12 05:31:00-03","MO","MOBOT","1395476","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","N. De la Barra",NA,NA,NA,"N. de la Barra","1998","1","18","Bolivia","Cochabamba","Cercado","Serranía San Pedro, frente al Jardin Botánico. Se desarrolla sobre suelos arcillosos a arenosos, con niveles freaticos su perficiales. Especie que suele aparecer como compañera ocasional de la ve getacion xerofitica del valle de Cochabamba. Se distribuye en Bolivia por el piso bioclimatico mesotropical subhumedo (2300-2750m) de los valles in terandinos de los departamentos de La Paz, Cochabamba, Santa Cruz y Tarija. En sudamerica desde Venezuela, Colombia,Ecuador, Peru, Bolivia y Paraguay.","-66.136111","-17.380833",NA,NA,NA,NA,"De la Barra 424","South America",NA,NA,NA,NA,"2590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","1404970","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann, 1998 (MO)",NA,NA,NA,"* IERVOLINO","1994","9","14","Brazil","São Paulo",NA,"Rua do Porto, Piracicaba, vegetacao arborea.",NA,NA,NA,NA,NA,NA,"IERVOLINO 1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","1405752","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann, 1998 (MO)",NA,NA,NA,"dos Santos","1985","10","29","Brazil","Bahia",NA,"Mun de Santa Cruz Cabralia. Area da Estacao Ecological do Pau-brasil (ESPAB), cerca de 16 km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunapolis). Regiao de Mata Higrofila Sul Baina.",NA,NA,NA,NA,NA,NA,"Santos 501","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2008-05-27 22:02:00-03","MO","MOBOT","1526009","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,"Nee 39907","South America",NA,NA,NA,NA,"285.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2008-05-27 22:02:00-03","MO","MOBOT","1536377","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann (MO)",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,"Nee 47709","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2008-05-27 22:02:00-03","MO","MOBOT","1536412","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,"Nee 47711","South America",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-06-11 11:46:00-03","MO","MOBOT","1557610","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","D.Neill (QCNE)",NA,NA,NA,"W. Montenegro|Grupo Post-Grado MO-QCNE",NA,NA,NA,"Ecuador","Pichincha","Quito","Instalaciones del Jardín Botánico de Quito, en el interior del predio, cuya vegetacio||4n es plantada y de crecimiento expontáneoeo.","-78.4836111","-0.1494444",NA,NA,NA,NA,"Montenegro 72","South America",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"548","2008-05-27 22:02:00-03","MO","MOBOT","1557617","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","D. Neill (QCNE)",NA,NA,NA,"W. Montenegro|Grupo Post-Grado MO-QCNE","2001","1","29","Ecuador","Pichincha","Quito","Instalaciones del Jardín Botánico de Quito, en el interior del predio, cuya vegetación ees plantada y de crecimiento expontáneo.","-78.48388","-0.14944",NA,NA,NA,NA,"Montenegro 79","South America",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2011-06-09 16:55:00-03","MO","MOBOT","1711232","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","7","5","Ecuador","Azuay","Paute","Parroquia Guillermo Ortega. Bosque Seco Montano Bajo. Informantes: A. Andreeta, J. Lunardi, R. Moscoso & C. Juela.","-78.75777","-2.81722",NA,NA,NA,NA,"Cerón Martínez 15567","South America",NA,NA,NA,NA,"2440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","32",NA
"550","2011-06-09 16:55:00-03","MO","MOBOT","1713642","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","7","30","Ecuador","Cañar","Azogues","Parroquia Javier Loyola. Bosque Seco Montano Bajo. Informantes: M. Ramache & B. Chuya.","-78.85833","-2.7925",NA,NA,NA,NA,"Cerón Martínez 15782","South America",NA,NA,NA,NA,"2377.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","38",NA
"551","2014-12-16 12:45:00-02","MO","MOBOT","1714394","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.E. Cerón",NA,NA,NA,"Carlos E. Cerón","1991","8",NA,"Ecuador","Chimborazo","Riobamba","Parroquia Maldonado. Comunidad La Immaculada. Informantes: M. J. Owrnaluisa, F. Asquí & S. Usca.","-78.65","-1.55",NA,NA,NA,NA,"Cerón Martínez 15881","South America",NA,NA,NA,NA,"2760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","41",NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","1722602","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M.Toledo, 95",NA,NA,NA,"M. Toledo G.","1998","11","18","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"Toledo G. 460","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","1722610","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I.Vargas, 95",NA,NA,NA,"Israel G. Vargas C.","1997","2","20","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 2030","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","1722637","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. G. Vargas '95",NA,NA,NA,"Israel G. Vargas C.|et al.","1993","2","19","Bolivia","Santa Cruz","Vallegrande","Quina-Quina, 3 km al NE desde La Abra hasta Palmas Amarillas (15 km al N de Vallegrande, por carretera Vgde. - Santa Cruz). Bosque seco (serrano chaqueño), con Aspidosperma quebracho-blanco, Schinopsis haenkeana y Jodinia rhombifolia; algunas quebradas presentan Parajubaea torallyi y las cumbres Dodonea viscosa. Terreno muy accidentado; intervenido por ganadería.","-64.11666","-18.41666",NA,NA,NA,NA,"Vargas Caballero 2030","South America",NA,NA,NA,NA,"1900.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","1722648","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. G. Vargas '93",NA,NA,NA,"Israel G. Vargas C.|D. Ayala","1993","4","8","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ. Santa Rosa de Lima. Trayecto entre el pueblo de Santa Rosa y alrededores de la Laguna. Laderas de vegetación arbustiva y barbechos aislados con Dodonea viscosa, Baccharis dracunculifolia y Psidium guineense; quebradas más húmedas con arbolitos de Alnus acuminata. Intervenido por pastoreo de ganado vacuno.","-64.23333","-17.86805",NA,NA,NA,NA,"Vargas Caballero 2228","South America",NA,NA,NA,NA,"1600.00000000","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","1722653","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. G. Vargas '94",NA,NA,NA,"Israel G. Vargas C.|et al.","1993","5","5","Bolivia","Santa Cruz","Manuel Maria Caballero","PARQUE NACIONAL AMBORÓ. Comarapa - Verdecillo, 5 Km N de Comarapa, Río Arriba. vegetación natural muy disturbada por cultivos agrícolas, remanente en las cercas al márgen de terrenos cultivados.","-64.53333","-17.88333",NA,NA,NA,NA,"Vargas Caballero 2294","South America",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","1722662","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Israel G. Vargas C.|L. Rioja","2000","6","29","Bolivia","Santa Cruz","Florida","La Yunga de Mairana (8 km al norte de Mairana). Tramo de 2 km al N por el camino hacia La Quebrada. Creciendo en márgenes de cercos y campos cultivados.","-63.91527","-18.095",NA,NA,NA,NA,"Vargas Caballero 4561","South America",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2008-05-27 22:02:00-03","MO","MOBOT","1722672","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. G. Vargas '96",NA,NA,NA,"Israel G. Vargas C.|M. Rioja","2000","6","30","Bolivia","Santa Cruz","Florida","La Yunga de Mairana (8 km al norte de Mairana). Tramo de 2 km al N por el camino hacia La Quebrada. Barbechos con bosque secundario de Dodonea viscosa, Baccharis dracunculifoliu y Tecoma stans.","-63.91527","-18.095",NA,NA,NA,NA,"Vargas Caballero 4593","South America",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2008-05-27 22:02:00-03","MO","MOBOT","1722681","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","I. G. Vargas '96",NA,NA,NA,"Israel G. Vargas C.|S. Medellin","2000","7","16","Bolivia","Santa Cruz","Manuel Maria Caballero","San Juan del Potrero 3-5 km al N del pueblo, Quebrada El Cajón. Laderas con Schinopsis haenkeana y Myroxylon peruiferum","-64.28472","-17.93472",NA,NA,NA,NA,"Vargas Caballero 4740","South America",NA,NA,NA,NA,"1600.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2008-05-27 22:02:00-03","MO","MOBOT","1895451","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann (MO) & A. Fuentes (USZ)",NA,NA,NA,"Frieda Billiet|B. Jadin","1993","11","3","Bolivia","Tarija",NA,"route Villa Montes -> Entre Rios",NA,NA,NA,NA,NA,NA,"Billiet 6052","South America",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","1900614","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","L.G. Lohmann (MO)",NA,NA,NA,"C. Moretti","1991","11","18","Bolivia",NA,NA,"Caretera Monte Agudo, Rosario de Ingre, km 85 - Dpto Chuquis Veget. secondaire. Plante des chemis forestiers. Arbrisseau Haut. 2.00 m Fleur et fruit Fleurs jaunes aux extremites des rameaux",NA,NA,NA,NA,NA,NA,"Moretti 1506","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2009-07-17 07:31:00-03","MO","MOBOT","1987862","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Paul C. Hutchison","1957","9","26","Peru","Piura","Huancabamba","Just below summit, Abra Porculla Pass on west side.",NA,NA,NA,NA,NA,NA,"Hutchison 1388","South America",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","2111695","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","M. Nee (NY)",NA,NA,NA,"J.A. Carrasco","2004","5","14","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque seco interandino & con bosque de myrtaceas a la orilla de la Quebrada San Agustin. Orilla del camino que va hacia la propiedad del Sr. Roberto Salguero.","-64.24666","-17.86638",NA,NA,NA,NA,"Carrasco 302","South America",NA,NA,NA,NA,"1691.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2015-12-09 21:29:00-02","MO","MOBOT","2194256","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Palma, R. M.",NA,NA,NA,"R.M. Palma","1996","12","12","Argentina","Salta","San Martín","Campamento Vespucio",NA,NA,NA,NA,NA,NA,"Palma 124","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2010-02-28 06:14:00-03","MO","MOBOT","2247448","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Tolaba, J. A.",NA,NA,NA,"Julio A. Tolaba","1999","9","7","Argentina","Salta","Grl. José de San Martín","Tranquitas; entre Aguaray y Tartagal, 20-23 km al N de Tartagal, 5-6 km antes de Yacuy, al E de Ruta nac. 34",NA,NA,NA,NA,NA,NA,"Tolaba 2019","South America",NA,NA,NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2015-02-22 13:43:00-03","MO","MOBOT","2247464","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Hilgert, N.",NA,NA,NA,"N. Hilgert","1999","1","17","Argentina","Salta","Santa Victoria","Baritú. Parque Nacional Baritú. Casa de Natividad Ugarte",NA,NA,NA,NA,NA,NA,"Hilgert 2274","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2010-04-23 20:55:00-03","MO","MOBOT","2247495","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","1998","2","19","Argentina","Jujuy","San Pedro","Ruta Prov. 56, 10 km de La Mendieta, camino a S.S. de Jujuy","-65.03333","-24.33333",NA,NA,NA,NA,"Morrone 2793","South America",NA,NA,NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2010-04-23 20:55:00-03","MO","MOBOT","2247519","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","1998","2","22","Argentina","Jujuy","Santa Bárbara","42 km de Parma Sola camino al Puesto Cortadera del Sr. Ciccarelli, Serranías de Maíz Gordo","-64.31666","-24.28333",NA,NA,NA,NA,"Morrone 2931","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2018-05-17 05:28:00-03","MO","MOBOT","2255714","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., XII-",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","19","Argentina","Misiones","Apóstoles","campos próximos a la entrada del Parque Provincial de la Sierra Raúl Martínez Crovetto","-55.58333","-27.75",NA,NA,NA,NA,"Múlgura 2920","South America",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2012-04-07 05:12:00-03","MO","MOBOT","2293429","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., //",NA,NA,NA,"Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","10","29","Argentina","Salta","Orán","Finca San Andrés. Casavindo, Río San Andrés","-64.75194","-23.07305",NA,NA,NA,NA,"Schinini Cacace 32942","South America",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2017-07-03 05:12:00-03","MO","MOBOT","2293452","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Damián Andrés Fernández|Claudia Guerrido","1998","12","13","Argentina","Jujuy","San Pedro","Ruta Prov. 56, 2 km de la Villa Turística de Palpalá camino a La Mendieta","-65.05","-24.48333",NA,NA,NA,NA,"Morrone 3325","South America",NA,NA,NA,NA,"930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2017-07-03 05:12:00-03","MO","MOBOT","2293478","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Damián Andrés Fernández|Claudia Guerrido","1998","12","16","Argentina","Jujuy","Santa Bárbara","10 km del desvío de la Ruta Prov. 1 camino a Vinalito","-64.43333","-23.66666",NA,NA,NA,NA,"Morrone 3452","South America",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2017-07-03 05:12:00-03","MO","MOBOT","2293496","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Diego Giraldo-Cañas|Damián Andrés Fernández|Claudia Guerrido","1998","12","10","Argentina","Jujuy","Dr. Manuel Belgrano","Ruta Nac. 9, ca. 7 km de Lozano camino a Volcán, Río León","-65.43333","-24.01666",NA,NA,NA,NA,"Morrone 3184","South America",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2017-07-03 05:12:00-03","MO","MOBOT","2293516","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M., VI-",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Diego Giraldo-Cañas|Damián Andrés Fernández|Claudia Guerrido","1998","12","10","Argentina","Jujuy","Dr. Manuel Belgrano","Ruta Nac. 9, ca. 7 km de Lozano camino a Volcán, Río León","-65.43333","-24.01666",NA,NA,NA,NA,"Morrone 3188","South America",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2011-10-05 10:09:00-03","MO","MOBOT","2409469","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato|Ricardo Micheli","1995","11","28","Argentina","Santiago del Estero","Choya","Villa La Punta, Cerro de La Cruz.","-64.78333","-28.36666",NA,NA,NA,NA,"Fortunato 5129","South America",NA,NA,NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2012-01-20 17:24:00-02","MO","MOBOT","2441784","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M.",NA,NA,NA,"L. Gandolfo","1990","3","13","Argentina","Corrientes","Santo Tomé","Santo Tomé",NA,NA,NA,NA,NA,NA,"Gandolfo 90-a-33","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2012-02-29 14:21:00-03","MO","MOBOT","2457346","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Arbo, M. M.",NA,NA,NA,"A. Sehnem","1945","9","16","Brazil","Rio Grande do Sul",NA,"Montenegro. Porto Pereira",NA,NA,NA,NA,NA,NA,"Sehnem 1482","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2017-02-09 16:20:00-02","MO","MOBOT","486148","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Hermes Cuadros V.","1979","5","22","Colombia","Valle del Cauca","Yumbo","La Calera, Mulaló. Altura 1050 m.","-76.4841666","3.6363889",NA,NA,NA,NA,"Cuadros Villalobos 782","South America",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","80-9",NA
"579","2019-01-25 04:35:00-02","MO","MOBOT","2749754","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Luis Valenzuela G.|Jim Farfán|Yesenia Vizcardo|A. Reynaga","2004","5","24","Peru","Cusco","La Convención","Dist. Santa Teresa, Choq'ekiraw, Bosque Primario. Húmedo.","-72.86722","-13.3925",NA,NA,NA,NA,"Valenzuela Gamarra 3737","South America",NA,NA,NA,NA,"2614.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"580","2011-06-08 17:16:00-03","MO","MOBOT","3026764","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Foster's 1958 Catalog Notes File",NA,NA,NA,"José Steinbach","1916","8","13","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 2581","South America",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2008-05-27 22:02:00-03","MO","MOBOT","3047312","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"* BOUDET-FERNANDES","1988",NA,NA,"Brazil","Espírito Santo",NA,"Santa Teresa, Rio Cinco de Novembro, em frente à pedra da estrada para Valsugana.",NA,NA,NA,NA,NA,NA,"BOUDET-FERNANDES 2558","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2008-05-27 22:02:00-03","MO","MOBOT","3047349","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Vieira","1982","6","15","Brazil","Distrito Federal",NA,"Jardim, Asa Norte (SQN 206).",NA,NA,NA,NA,NA,NA,"Vieira 16","South America",NA,NA,NA,NA,"1125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
