"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","preparationType","maximumElevationInMeters","typeStatus","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"16","2020-02-08 09:35:18-03","NBC","NL-BOTANY","L.1795839","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Vattimo Í de",NA,NA,NA,"Klein RM","1962","12","05","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"Pinhal<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1795839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1795839","NL-L1795839",NA,"Laurales",NA,"Southern America","Brazil, Santa Catarina, Encruzilhada, Lajes",NA,NA,NA,NA,"Magnoliopsidae","L 0309075 | 134082",NA,NA,NA,NA
"17","2020-02-08 09:35:18-03","NBC","NL-BOTANY","U 0275838","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.",NA,NA,NA,NA,"Reitz R; Klein RM","1968","12","10","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275838",NA,NA,"Laurales",NA,"Southern America","Santa Catarina-Brasil, sanga de areia, jacinta Machado.",NA,NA,NA,NA,"Magnoliopsidae","Uw14524",NA,NA,NA,NA
"18","2020-02-08 09:35:18-03","NBC","NL-BOTANY","U.1400024","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.",NA,NA,NA,NA,"Reitz R; Klein RM","1968","12","10","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1400024 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1400024","NL-U1400024",NA,"Laurales",NA,"Southern America","Santa Catarina-Brasil, sanga de areia, jacinta Machado.",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"19","2020-02-08 09:36:48-03","NBC","NL-BOTANY","L 0574327","PreservedSpecimen","Plantae","Lauraceae","Phoebe","glaziovii","Phoebe glaziovii","Mez",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200574327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0574327",NA,NA,"Laurales",NA,"Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"20","2020-11-04 11:11:51-03","ESALQ","ESA","76791","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Brotto, M.L.","2017","02","02","Moraes, P.L.R.","2002","02","12","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,"ESA076791","ESA076791","Magnoliophyta",NA,"2530.0",NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA
"21","2020-11-04 11:11:51-03","ESALQ","ESA","34997","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Vatt.","Jarenkow, J.A. & Sobral, M.",NA,NA,NA,"Jarenkow, J.A.","1992","11","17","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"ESA034997",NA,"Magnoliophyta",NA,"2198.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2015-07-02 14:02:29-03","JBP","HPL","9009","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii",NA,"H. Lorenzi","1994","08","05","H. Lorenzi","1994","08","05","Brasil","MG","São Sebastião do Paraíso","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,NA,"1605",NA,"Coletado no Bosque da Fazenda de Luiz de Campos.",NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA
"23","2019-08-27 13:30:35-03","IAP","PACA-AGP","104791","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.",NA,NA,NA,NA,"Jagmin, N.","1995","11","06","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Xiloteca nº 711&nf;Altura: 8,60m; Circunferência: 39cm; Fuste: 4,60m.","PACA104791",NA,"Magnoliophyta","Laurales",NA,NA,"Flona",NA,NA,NA,NA,"Magnoliatae",NA,"76715","auto",NA,NA
"24","2019-08-27 13:30:35-03","IAP","PACA-AGP","66319","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","I. de Vattimo","1964",NA,NA,"R. Klein","1956","03","07","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"altitude:350m; altura: 20m Habitat: mata Fenofase: fruto Hábito: árvore","PACA066319",NA,"Magnoliophyta","Laurales","1924",NA,"Horto Florestal I.N.P.",NA,NA,NA,NA,"Magnoliatae",NA,"18533","auto",NA,NA
"25","2019-08-27 13:30:35-03","IAP","PACA-AGP","66320","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","I. de Vattimo","1964",NA,NA,"R. Klein","1957","11","27","Brasil","SC","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"altitude: 750m; altura: 20m Habitat: mata Fenofase: flor Hábito: árvore","PACA066320",NA,"Magnoliophyta","Laurales","2265",NA,"Sabia",NA,NA,NA,NA,"Magnoliatae",NA,"21797","auto",NA,NA
"26","2019-08-27 13:30:35-03","IAP","PACA-AGP","102631","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","R. Senna","2008","06","09","L. Cappelatti","2007","05","17","Brasil","RS","São Francisco de Paula","-50.55","-29.433333","50°33'W","29°26'S","Habitat: mata","PACA102631",NA,"Magnoliophyta","Laurales","123",NA,"Parque Municipal da Ronda.",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"27","2019-08-27 13:30:35-03","IAP","PACA-AGP","104291","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,"Xiloteca nº 478","PACA104291",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"28","2019-08-27 13:30:35-03","IAP","PACA-AGP","114609","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","L. Cappelatti","2007","07","07","L. Cappelatti","2007","04","26","Brasil","RS","São Francisco de Paula","-50.545578","-29.448672","50°32'44.08W","29°26'55.22S","Habitat: florestal","PACA114609",NA,"Magnoliophyta","Laurales","35",NA,"Parque Nacional da Ronda.",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"29","2019-08-27 13:30:35-03","IAP","PACA-AGP","109299","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.",NA,NA,NA,NA,"A.A. Ohlweiler","1999","01","24","Brasil","RS","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"HASU 8646; Árvore de 15m, DAP 65cm, folhas verde discolores brilhantes","PACA109299",NA,"Magnoliophyta","Laurales",NA,NA,"Próximo ao Centro Municipal Cultura",NA,NA,NA,NA,"Magnoliatae",NA,"13851","auto",NA,NA
"30","2019-08-27 13:30:35-03","IAP","PACA-AGP","41872","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Biegelmeier, J.","2017","07","19","Rambo, B.","1949","06","06","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In silva secundária. Fenofase: estéril","PACA041872",NA,"Magnoliophyta","Laurales",NA,NA,"Reutersberg",NA,NA,NA,NA,"Magnoliatae",NA,"10287","auto",NA,NA
"31","2019-08-27 13:30:35-03","IAP","PACA-AGP","66989","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Pedralli",NA,NA,NA,"Pedralli","1980","04","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"lugar seco; altura: 16m; canela-garuva Fenofase: flor Hábito: árvore","PACA066989",NA,"Magnoliophyta","Laurales",NA,NA,"Tres Cachoeiras",NA,NA,NA,NA,"Magnoliatae",NA,"20837","auto",NA,NA
"32","2019-08-27 13:30:35-03","IAP","PACA-AGP","99899","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Gilberto Pedralli",NA,NA,NA,"Backes, A.","1975","02","19","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"HAS 14923 Habitat: freqüente na floresta Hábito: árvore","PACA099899",NA,"Magnoliophyta","Laurales","340",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,"41667","auto",NA,NA
"33","2020-12-20 21:18:03-03","UFV","VIC","12644","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Valtimo",NA,NA,NA,NA,"Bernacci, L.C.; et al.","1987","07","13","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"Árvore de 20 m, caule marrom fissurado, frutos imaturos verdes.","VIC012644",NA,NA,NA,"s.n.",NA,"Fazenda Grota Funda",NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA
"34","2020-12-20 21:18:03-03","UFV","VIC","12627","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Valtimo",NA,NA,NA,NA,"Bernacci, L.C.; et al.","1987","07","13","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"Árvore de 15 m frutos imaturos verdes, cupula amarela, caule marrom fissurado descamante.","VIC012627",NA,NA,NA,"s.n.",NA,"Fazenda Grota Funda",NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA
"35","2021-03-01 16:32:18-03","UNICAMP","UEC","160335","S","Plantae","Lauraceae","Aiouea","glaziovii","Aiouea glaziovii","(Mez) R.Rohde","Brotto, ML","2018","09",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05","Brazil","São Paulo","São Luiz do Paraitinga","-45.945278","-23.330333","-45.945278","-23.330333","Material vegetativo. Cerca de 10m de altura e 13 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC039536","UEC039536","Magnoliopsida",NA,"105",NA,"Parque Estadual.","999",NA,"999",NA,NA,NA,NA,NA,NA,NA
"36","2021-03-01 16:32:18-03","UNICAMP","UEC","139617","S","Plantae","Lauraceae","Aiouea","glaziovii","Aiouea glaziovii","(Mez) R.Rohde","Brotto, ML","2018","09",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1997","05","29","Brazil","São Paulo","Ubatuba","-44.816944","-23.3025","-44.816944","-23.3025","Árvore 682 com. m de altura, vegetativo.; Mata Atlântica de Encosta, Morro do Corisco.","UEC026690","UEC026690","Magnoliopsida",NA,"1749",NA,"Picinguaba.","600",NA,"600",NA,NA,NA,NA,NA,NA,NA
"37","2021-03-01 16:32:19-03","UNICAMP","UEC","104163","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.",NA,NA,NA,NA,"Lima, HC; et al.","1988","10","18","Brazil","Rio de Janeiro","Nova Friburgo","-42.5","-22.55","-42.5","-22.55","Árvore 15m; flores e botões alvo-esverdeados. Ocasional.","UEC005548","UEC005548","Magnoliopsida",NA,"3436",NA,"Reserva Ecológica Minicipal de Macaé de Cima, Estrada para Macaé de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-01 16:32:19-03","UNICAMP","UEC","132447","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Barbosa, TDM","2008","07","05","Kollmann, L; Bausen, E; Pizziolo, W","1999","03","29","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Árvore 18m. Dap 40cm. Fuste 6m. frutos verdes. Pedúnculo vermelho.","UEC095565","UEC095565","Magnoliopsida",NA,"2278",NA,"Aparecidinha, terreno de L. Bringhenti.","750",NA,"750",NA,NA,NA,"23813","auto",NA,NA
"39","2021-03-01 16:32:19-03","UNICAMP","UEC","132241","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Barbosa, TDM","2008","07","05","Kollmann, L; Bausen, E; Pizziolo, W","1999","01","27","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Árvore 14. Dap 50 cm. Fuste 6m. frutos verdes.","UEC095563","UEC095563","Magnoliopsida",NA,"1711",NA,"Mata fria, terreno de Clerio Loss.","750",NA,"750",NA,NA,NA,"23813","auto",NA,NA
"40","2021-03-01 16:32:19-03","UNICAMP","UEC","132537","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Barbosa, TDM","2008","12","05","Kollmann, L; Bausen, E","1998","12","29","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Árvore 14m. DAP 32cm. Fuste 11m. Botões e flores verdes.","UEC073955","UEC073955","Magnoliopsida",NA,"1387",NA,"Reserva Biológica da Caixa D'Água. trilha do Caravagem.","750",NA,"750",NA,NA,NA,"23813","auto",NA,NA
"41","2021-03-01 16:32:19-03","UNICAMP","UEC","132378","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Barbosa, TDM","2008","07","05","Kollmann, L; Bausen, E; Pizziolo, W","1999","03","23","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Arvoreto 22m. Dap 48cm. Fuste 10m. Frutos verdes. Pedúnculo vermelho.","UEC095566","UEC095566","Magnoliopsida",NA,"2234",NA,"São Lourenço, Estação Biológica do São Lourenço. (Trilha do Caravegem).","750",NA,"750",NA,NA,NA,"23813","auto",NA,NA
"42","2020-12-04 13:19:21-03","UDESC","LUSC","8194","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","2014","02","18","Brasil","Santa Catarina","Ponte Alta","-50.380298614502","-27.4841995239258",NA,NA,NA,"LUSC006744","LUSC006744",NA,NA,"37",NA,"Fazenda Poço Grande.",NA,NA,NA,NA,NA,NA,"33166","auto",NA,NA
"43","2019-01-17 11:26:09-02","PUCRS","MPUC","20930","S","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","C.A. Mondin",NA,NA,NA,NA,"2007","10","22","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Na mata",NA,NA,NA,"Laurales",NA,"South America","Pró-Mata",NA,NA,NA,NA,"Magnoliopsida",NA,"76715","auto","3183","1"
"44","2020-10-14 10:02:12-03","FURB","FURB","22924","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","M.L. Brotto","2016","12",NA,"Korte, A.; Kniess, A.","2010","03","19","Brasil","Santa Catarina","Apiúna","-49.32","-27.09","-49.3200000","-27.0900000","Florística IFFSC 576 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor creme","FURB26931","FURB26931_1",NA,NA,"2242",NA,"Jundiá.","358",NA,"358",NA,NA,NA,NA,NA,NA,NA
"45","2020-10-14 10:02:12-03","FURB","FURB","34915","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Quinet, A","2010",NA,NA,"Dreveck, S.; Carneiro, F.E.","2009","11","24","Brasil","Santa Catarina","Corupá","-49.41","-26.3697223","-49.4100000","-26.3697223","Voucher estéril IFFSC 991 (Regeneração) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração Habito: arbusto;","FURB02000","FURB02000",NA,NA,"2546",NA,"Sertãozinho.","857",NA,"857",NA,NA,NA,NA,NA,NA,NA
"46","2020-10-14 10:02:12-03","FURB","FURB","45494","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Oliveira, AA de","2015","01","19","Oliveira, A.A. de","2015","01","19","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.7700000","-28.7100000","Fito IFFSC 37 /S/40","FURB26897","FURB26897",NA,NA,"945",NA,"Três Barras.","311",NA,"311",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-16 17:53:04-03","UCS","HUCS","40540","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","glaziovii","Cinnamomum glaziovii","(Mez) Kosterm.","Moraes, P.L.R. de","2014","08","30","Seger, G.D.S.","2009","04","25","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"borda da mata nativa",NA,NA,"Angiospermae","Lauraceae","1039",NA,"Condomínio Alpes de São Francisco",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA
