"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"12","2021-03-15 16:37:00-03","NY","NYBG","604304","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"T. S. dos Santos","3489","South America","Brazil","Bahia","Entrada do ramal localizado ao SW do km 38 da Rod. Jequié/Contendas do Sincorá. Folha SD 24 (14-40a)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00604304","NY00604304_01","1979","G. P. Lewis","02","15","Jequié","-40.0833","-13.8578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","01057629","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"L. Riedel","s.n.","South America","Brazil",NA,"Prov. St. Paulo et Minas; pr. Taubate","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162153' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057629","NY01057629_01","1833","V. E. Rudd","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01057703","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"P. Clausen","600A","South America","Brazil","Minas Gerais","Brésil (Minas-Geraes)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162149' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057703","NY01057703_01","1840","V. E. Rudd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","604306","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"F. C. Hoehne","s.n.","South America","Brazil","São Paulo","Jardim Botanico","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00604306","NY00604306_01","1931","F. C. Hoehne","11","30","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01057728","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"A. F. Regnell","II:71","South America","Brazil","Minas Gerais","Caldas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162150' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057728","NY01057728_01",NA,"V. E. Rudd",NA,NA,"Caldas","-46.3873839","-21.9230619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","309666","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"M. H. Nee","49801","South America","Bolivia","Santa Cruz","8 km NNW (by dirt road) of center of Cotoca, near cemetery just E of Estancia Itapaqui.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309666",NA,"1998","A. M. V. de Carvalho","06","20","Andrés Ibáñez","-63.0083","-17.7","360","360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","01057628","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Helmreich","45","South America","Brazil",NA,"Brasilia Meridionalis","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162139' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057628","NY01057628_01",NA,"V. E. Rudd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","02679271","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"L. de S. Leoni","7559","South America","Brazil","Minas Gerais","Zona de entorno do Parque Nacional do Caparaó","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2945931' target='other'> <mi>dwc_moreinfo</mi></a>","NY02679271","NY02679271_01","2009",NA,"11","22","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,"21988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01057727","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"A. P. Duarte","5674","South America","Brazil","Minas Gerais","Fazenda do Chupador","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162129' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057727","NY01057727_01","1961","V. E. Rudd","10","31","Unaí","-46.9058","-16.3578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","604307","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"F. C. Hoehne","s.n.","South America","Brazil","São Paulo","Jardim Botanico","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00604307","NY00604307_01",NA,NA,NA,NA,NA,"-46.618358","-23.646109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01054819","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"W. J. Burchell","4609","South America","Brazil","São Paulo","Morumbe to Sao Paulo- to Rio dos Pinheiros","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1163251' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054819","NY01054819_01","1827","F. L. R. Filardi","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01057701","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"H. S. Irwin","19733","South America","Brazil","Minas Gerais","Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162132' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057701","NY01057701_01","1968","V. E. Rudd","02","10",NA,"-43.73","-20.28","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01057678","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"P. Clausen","883","South America","Brazil","Minas Gerais","Brésil (Minas-Geraes)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162146' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057678","NY01057678_01",NA,"V. E. Rudd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01057702","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Helmreich","s.n.","South America","Brazil",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162142' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057702","NY01057702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01057604","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"A. F. M. Glaziou","20277","South America","Brazil","Minas Gerais","Prov. Minas Geraes","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057604","NY01057604_01","1894","V. E. Rudd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","29427","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bignotto, R.B.","326",NA,"Brasil","São Paulo",NA,NA,"Árvore 9m, frutos maduros verde amarelados e secos marrons.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029427",NA,"2004",NA,"06","16","Botucatu","-48.433333","-22.866667",NA,NA,NA,NA,"48°26'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Utida, R.",NA,NA,"Brasil","São Paulo",NA,NA,"Jacaranda","BOTU025707",NA,"1992","Engel, V.L.","05","23","Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","29428","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bignotto, R.B.","157",NA,"Brasil","São Paulo",NA,NA,"Árvore 5m, cálice marrom escuro, pétals modificadas brancas.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029428",NA,"2003","Mantovani, W.","12","16","Botucatu","-48.433333","-22.866667",NA,NA,NA,NA,"48°26'w","22°52's","2013","08",NA,NA,NA,NA,NA,NA,NA
"30","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","18605","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Gabriel, J.L.C.",NA,NA,"Brasil","São Paulo",NA,NA,"Árvore","BOTU018605",NA,"1992","Campos, C.J.","07","13","Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","28935","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Lara, N.O.T.","1",NA,"Brasil","São Paulo",NA,NA,"Hábito arbóreo, folíolos oblongo, pilosos na face abaxial, ramos com cicatrizes de estípulas evidentes","BOTU028935",NA,"2013",NA,"04","10","Pardinho","-48.345","-23.051111",NA,NA,NA,NA,"48°20'42w","23°03'04s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25932","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Martins, M.V.","106",NA,"Brasil","São Paulo",NA,NA,"árvore de 7m","BOTU025932",NA,"2009","Martins, M.V.","04","16","Botucatu","-48.016667","-22.866667",NA,NA,NA,NA,"48°01'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25780","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Pinto, D.D.","7",NA,"Brasil","São Paulo",NA,NA,"Árvore com 7 m de altura, flor branca","BOTU025780",NA,"2006","Fortuna-Perez, A.P.","11","20","Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999","2007","04","23",NA,NA,NA,NA,NA,NA
"34","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","29426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bignotto, R.B.","320",NA,"Brasil","São Paulo",NA,NA,"Árvore 6m, frutos maduros verde, quase secos.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029426",NA,"2004","Mantovani, W.","06","04","Botucatu","-48.433333","-22.866667",NA,NA,NA,NA,"48°26'w","22°52's","2013","08",NA,NA,NA,NA,NA,NA,NA
"35","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","18571","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Nicolini Gabriel, E.M.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"BOTU018571",NA,"1992",NA,"06","17","Botucatu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","33989","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Castro Matheus, L.","13",NA,"Brasil","São Paulo","Jardim Botânico do IBB",NA,NA,"BOTU033989",NA,"2019",NA,"02","04","Botucatu","-48.833333","-23.016667",NA,NA,NA,NA,"48°49'60w","22°60'60s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","30965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Bicudo, L.R.H.","1796",NA,"Brasil","São Paulo","Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",NA,NA,"BOTU030965",NA,"1996",NA,"03","27","Botucatu","-48.916667","-22.916667",NA,NA,NA,NA,"48°55'w","22°55's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-06-29 11:30:34-03","UFRJ","RFA","14860","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"A.P. Duarte",NA,NA,"Brasil","Minas Gerais","São Bartolomeu para Cachoeira do Campo",NA,NA,"RFA13060",NA,"1970",NA,"12","02","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-04-08 17:41:48-03","EAO","IAN","23853","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","lanatum","Machaerium lanatum","Tul.",NA,"Claussen, AM","s.n.","Southern America","Brasil",NA,NA,NA,NA,"IAN023853","IAN023853_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-04-08 17:41:51-03","EAO","IAN","131780","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Braga, B","1","Southern America","Brasil","São Paulo","Serra da Cantareira - próx. ao Parque Florestal, MUSEU. AA-11.",NA,NA,"IAN131780",NA,"1968","Rudd, VE","12","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-04-08 17:41:51-03","EAO","IAN","139185","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Heringer, EP","10789","Southern America","Brasil","Distrito Federal","Parque Municipal do Gama.",NA,"Árvore de páteo com frutos.","IAN139185",NA,"1965","Rudd, VE","12","18","Gama",NA,NA,NA,NA,NA,NA,NA,NA,"1975","12",NA,NA,NA,NA,NA,NA,NA
"42","2021-04-08 17:41:51-03","EAO","IAN","94082","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Claussen, AM","883","Southern America","Brasil","Minas Gerais",NA,NA,NA,"IAN094082",NA,"1838","Rudd, VE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975","12",NA,NA,NA,NA,NA,NA,NA
"43","2021-04-08 17:41:51-03","EAO","IAN","139102","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Heringer, EP","10425","Southern America","Brasil","Distrito Federal","Rodovia Anápolis-Brasilia. Solos férteis e secos.",NA,"Árvore de mata, 10 m x 30 cm diâm., com frutos.","IAN139102",NA,"1965","Rudd, VE","05","25","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1991","02",NA,NA,NA,NA,NA,NA,NA
"44","2021-04-08 17:41:51-03","EAO","IAN","108127","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Barreto, M","11519","Southern America","Brasil","Minas Gerais","Restos de capoeira, Estação Experimental, muito frequente.",NA,"Árvore 8 m de altura; flores violaceas.","IAN108127",NA,"1942","Rudd, VE","11","25","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"1972","06",NA,NA,NA,NA,NA,NA,NA
"45","2019-12-12 15:31:41-03","UFABC","HUFABC","002233","PreservedSpecimen","Plantae","Angiospermas",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"M. Keiller; J. H. L. El Ottra","44",NA,"Brasil","São Paulo","Parque CIENTEC, Em frente à tenda.",NA,"Árvore ca. 4 m. Frutos jovens verdes. Folhas discolores.","HUFABC002233",NA,"2019","Pirani","09","20","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"2019","10",NA,NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:25:12-03","PUCPR","HUCP","16152","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Hatschbach, GG","76049",NA,"Brasil","Mato Grosso do Sul","Campo dos Índios",NA,NA,"HUCP00011702","HUCP00011702","2003","Hatschbach, GG","10","09","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-26 18:08:18-03","CPAN-UFMS","COR","9885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Resende, U. M.; Aragaki, S.","1207",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore; flor ausente; frutos alados; estado de conservação regular; heliófito; frutos verdes Habito: Árvore",NA,NA,"2002","Resende, U. M.","05","25","Bodoquena","-56.726389","-20.543889","300","300",NA,NA,"56º43'35''W","20º32'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-02 16:28:55-03","CPAN-UFMS","COR","14519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","villosum","Machaerium villosum","Vogel",NA,"Silva, R. R.; Velásquez, J. S.","1221",NA,"Brasil","Mato Grosso do Sul","Planalto residual do Urucum; topo da serra do Jacadigo; acesso pelo sítio Nossa Sra. Auxiliadora",NA,"Árvore com 12 m de altura; flores alvas Habito: Árvore",NA,NA,"2004","Silva, R. R.","10","22","Corumbá","-57.850556","-19.224722","700","700",NA,NA,"57º51'2''W","19º13'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
