"record_id","modified","institutionCode","collectionCode","catalogNumber","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag"
"1","2020-07-10 09:48:28-03","MBML","MBML-HERBARIO","46424","Plantae","Orchidaceae","Pabstiella","castellensis","Pabstiella castellensis","(Brade) Luer","Chiron","11277","2011","08","23","Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818","32447","MBML046424","auto"
"2","2020-07-10 09:48:28-03","MBML","MBML-HERBARIO","47146","Plantae","Orchidaceae","Pabstiella","castellensis","Pabstiella castellensis","(Brade) Luer","Chiron","11252","2011","08","23","Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818","32447","MBML047146","auto"
