"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount","sex"
"147","2021-03-01 16:35:44-03","UNICAMP","UEC","181359","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Korte, A; Kniess, A","2010","05","20","Brazil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta","-48.780833","-27.81","-48.780833","-27.81","558","558","UEC082965","UEC082965","4647","Arbusto, 3 m de altura.; Floresta ombrófila densa, interior de fragmento.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:35:44-03","UNICAMP","UEC","182654","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto","2011","01","24","Korte, A; Kniess, A","2010","02","22","Brazil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste). Florística IFFSC 681","-50.220278","-26.91","-50.220278","-26.91","786","786","UEC020188","UEC020188","3970","Estádio Suces.: Avançado; altura de 3m; arbusto, fruto imaturo com fruto.; Floresta Ombrófila Densa. Interior do fragmento.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:35:44-03","UNICAMP","UEC","200203","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC177695",NA,"M1260","Parcela M - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=13","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:35:45-03","UNICAMP","UEC","898067","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Tamashiro, JY","1997","12",NA,"Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; et al.","1997","12","13","Brazil","São Paulo","Apiaí","Estrada Pinhalzinho, A 11 km de Bom Sucesso de Itarare, florestas ombrófila mista, interior da mata.","-49.076944","-24.335278","-49.076944","-24.335278",NA,NA,NA,NA,"138","Arbusto de 1,0m. Frutos imaturos verdes.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:20:35-03","UNICAMP","UEC","137952","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Meireles, LD","2006","09",NA,"Meireles, LD","2003","03","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC038933","UEC038933","1323","Arvoreta, 2m, frutos verdes.","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:35:44-03","UNICAMP","UEC","25331","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto","1982","03","22","Hatschbach, G","1976","11","08","Brazil","Paraná","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"39166","Arbusto 3m, cor creme-esverdeada. Araucarieto.","Magnoliopsida",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:35:44-03","UNICAMP","UEC","157521","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto","2010","11","22","Ribas, OS","1996","08","17","Brazil","Paraná","Campina Grande Do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"UEC012580","UEC012580","s.n.","Arbusto 1,80m; flor esverdeada.; Beira de rio; mata atlântica.","Magnoliopsida",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:35:44-03","UNICAMP","UEC","53498","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Dias, AC; Silva, EA","1986","10","23","Brazil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"UEC128144",NA,"s.n.","Arbusto 1m, flores verde clara. Beira da mata ao lado do pasto.","Magnoliopsida",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:35:44-03","UNICAMP","UEC","53497","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Silva, EA","1996","06","19","Brazil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"UEC128145",NA,"68","Arvoreta, ramos escandentes, frutos verdes. Interior da mata.","Magnoliopsida",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:35:44-03","UNICAMP","UEC","118607","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dias, MC","1999",NA,NA,"Pavão, OC; et al.","1998","11","20","Brazil","Paraná","Londrina","charara Patrimônio Regina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"s.n.","Árvore 3m; frutos verdes; beira do Rio Três Bocas.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:35:44-03","UNICAMP","UEC","37524","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"s/ coletor","1974","09","13","Brazil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC128100",NA,"s.n.","Fruto jovem.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:35:44-03","UNICAMP","UEC","53499","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Chagas e Silva, F","1985","10","30","Brazil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC128147",NA,"926","Arvore com 2.5 m de altura, fruto imaturo de cor verde, escasso.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:35:44-03","UNICAMP","UEC","118608","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Kinupp, VF","1997",NA,NA,"Kinupp, VF","1997","02","23","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"235","Árovre 5m, frutos apedicelados imaturos verdes; interior da mata.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:35:44-03","UNICAMP","UEC","57200","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto","2006",NA,NA,"Souza; Irenice; José Maria; Edna; Seramin","1983","10","26","Brazil","Paraná","Maringá","Horto Florestal Dr. Luis T. Mendes - Áre, Projeto flora","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"s.n.","Arvoreta com 5,0 a 6,0 m. de altura. Inflorescências esverdeadas.","Magnoliopsida",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:35:44-03","UNICAMP","UEC","139473","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Sá, KLVR","2003",NA,NA,"Sá, KLVR; et al.","2002","09","05","Brazil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo, na mata pertubada - aberta, perto da casa das bananeiras.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"274","Arvoreta 3m; botões florais verdes; Na mata pertubada - aberta, perto da casa das bananeiras","Magnoliopsida",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:35:44-03","UNICAMP","UEC","161995","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Estevan, DA","2004","05","04","Brazil","Paraná","Ventania","Sítio Santo Expedito","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"UEC009268","UEC009268","417","Arvoreta 1,5 m, frutos maduros e imaturos.","Magnoliopsida",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:35:44-03","UNICAMP","UEC","152277","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Arzolla, FARDP","2005","04","15","Brazil","Rio Grande do Sul","Nova Petrópolis","flroesta ombrófila mista montana","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"787","Árvore 4m, com frutos.","Magnoliopsida",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:35:44-03","UNICAMP","UEC","55175","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","1987","05","04","Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC128140",NA,"s.n.","Arvoreta com 2m com frutos dentro da mata.","Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:35:44-03","UNICAMP","UEC","55179","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA; Tamashiro, JY; Leitão Filho, HF","1987","06","03","Brazil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC128143",NA,"21207","Arvoreta com 3m, caule cinza liso, frutos amduros negros com receptáculo verde.","Magnoliopsida",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:35:45-03","UNICAMP","UEC","70027","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto","1998",NA,NA,"Koch, I; et al.","1992","06","11","Brazil","São Paulo","Campos do Jordão","Estrada antiga de Campos do Jordão a Sto. Antônio dos Pinhais","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC128052","UEC128052","26444","Arvoreta esguia de 4m, frutos imaturos esverdeados. Mata.","Magnoliopsida",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:35:44-03","UNICAMP","UEC","188580","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Lirio, EJ","2016",NA,NA,"Souza, VC","2014","05","25","Brazil","São Paulo","Itaberá","4 Km de Itaberá em direção a Itapeva.","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"UEC118583","UEC118583","38378","àrvore, ca m de alt, frutículos negros.; Floresta Estacional Semidecidual.","Magnoliopsida",NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:35:45-03","UNICAMP","UEC","85674","S","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,"2016",NA,NA,"Baitello, JB","1994","06","22","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Região do Caldeirão, solo arenoso (areia quartzosa), mata preservada.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"UEC128053","UEC128053","688","Arvoreta 4m de altura, frutos negros.","Magnoliopsida",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-04-22 16:22:05-03","UFPB","JPB","33466","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, AL","2000",NA,NA,"Mostasso, L; Tokairin, MT","1997","09","13","Brasil","Paraná","Tibagi","Margem do rio Tibagi.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"JPB33466","; DESC: Arvoreta 2m; com caule fino e encurvado, botões florais verdes.","Angiosperma","Dicotyledon","Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-04-22 16:22:05-03","UFPB","JPB","33467","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Kinupp, VF; Paiva, MRC; Alves, J","1996","12","12","Brasil","Paraná","Telêmaco Borba","R.Tibagi, próximo a ponte.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,"JPB33467","; DESC: Árvore 5-6m alt.; frutos imaturos; mata ciliar.","Angiosperma","Dicotyledon","Southern America",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-04-22 16:22:05-03","UFPB","JPB","33468","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2000",NA,NA,"Medri, ME; et al.","1989","12","04","Brasil","Paraná","Tibagi","Rio Barrinha. Mata do rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"JPB33468","; DESC: Arvoreta 4m; frutos imaturos verdes.","Angiosperma","Dicotyledon","Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-04 13:19:25-03","UDESC","LUSC","9680","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ademir Reis","2018","05","23","Ademir Reis; Cassio Daltrini","2018","05","23","Brasil","Santa Catarina","Papanduva","Fragmento 02.","-50.153056","-26.358333","50º9'11''W","26º21'30''S",NA,NA,"LUSC009263","LUSC009263","2338","Habitat: Floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-04 13:19:25-03","UDESC","LUSC","9682","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ademir Reis","2018","05","22","Ademir Reis; Cassio Daltrini","2018","05","22","Brasil","Santa Catarina","Papanduva","Fragmento 02.","-50.153056","-26.358333","50º9'11''W","26º21'30''S",NA,NA,"LUSC009265","LUSC009265","2342","Habitat: Floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-04 13:19:25-03","UDESC","LUSC","10171","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","A.V. Guislon & G.A. Elias","2016","09","19","R. Santos; V. Citadini-Zanette, A.V. Guislon, P.T. Padilha & D. Pacheco","2016","09","09","Brasil","Santa Catarina","Criciúma","Mata da Satc.","-49.370278","-28.678333","49º22'13''W","28º40'42''S",NA,NA,"LUSC009642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-04 13:19:25-03","UDESC","LUSC","9698","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ademir Reis","2018","05","28","Ademir Reis; Cassio Daltrini","2018","05","28","Brasil","Santa Catarina","Papanduva","Fragmento 13, P3B.","-50.153056","-26.324167","50º9'11''W","26º19'27''S",NA,NA,"LUSC009280","LUSC009280","2383","Habitat: Floresta Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:03:13-03","FURB","FURB","14942","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, AL","2010","04","13","Korte, A.; Kniess, A.","2009","09","24","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","526","526","FURB31304","FURB31304","321","Florística IFFSC 466 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta; flor botão floral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:03:13-03","FURB","FURB","16152","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, AL","2010","04","13","Korte, A.; Kniess, A.","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","FURB02355","FURB02355","699","Florística IFFSC 384 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:03:13-03","FURB","FURB","17854","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Peixoto, AL","2011","01","24","Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","FURB31303","FURB31303","1017","Florística IFFSC 309 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:03:13-03","FURB","FURB","46535","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins","Oliveira, AA de","2015","03","10","Oliveira, A.A. de","2015","03","10","Brasil","Santa Catarina","Rio Do Oeste","Santa Luzia / Três Luiz.","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","FURB31302","FURB31302","1286","Regeneração IFFSC 570 /O/7 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:03:13-03","FURB","FURB","584","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","blumenaviana","Mollinedia blumenaviana","Perkins",NA,NA,NA,NA,"Sevegnani, L.","1992","11","06","Brasil","Rio Grande do Sul","Maquiné","Estação Experimental Fitotécnica de Osório.","-50.2133333","-29.6616667","-50.2133333","-29.6616667",NA,NA,"FURB33031","FURB33031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:03:13-03","FURB","FURB","12749","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2009","11","04","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","15","Brasil","Santa Catarina","Siderópolis","Reserva Biológica Estadual do Aguaí.","-49.6038889","-28.5494444","-49.6038889","-28.5494444","314","314","FURB31353","FURB31353","2340","Florística IFFSC 57(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-14 10:03:13-03","FURB","FURB","12935","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2009","11","04","Dreveck, S.; Carneiro, F.E.","2009","06","09","Brasil","Santa Catarina","Agronômica","Planalto Areado.","-49.68","-27.36","-49.6800000","-27.3600000","514","514","FURB31338","FURB31338","975","Florística IFFSC 419(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:03:13-03","FURB","FURB","13500","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Sobral, M","2009","07","17","Dreveck, S.; Carneiro, F.E.","2009","03","28","Brasil","Santa Catarina","São Domingos","Parque das Araucárias.","-52.5641667","-26.4605556","-52.5641667","-26.4605556","749","749","FURB31341","FURB31341","768","Florística IFFSC 926(Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arvoreta; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:03:13-03","FURB","FURB","13618","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2009","06","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","17","Brasil","Santa Catarina","Anitápolis","Rio do Meio.","-49.23","-27.9","-49.2300000","-27.9000000","602","602","FURB31344","FURB31344","2399","Regeneração IFFSC 221/N/7 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-08 08:53:38-03","FURB","FURB","3707","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Gasper, AL de","2007","07","19","Pozzobon, M.","2004","06","01","Brasil","Santa Catarina","Indaial","PCH.","-49.2036111","-26.8833333","-49.2036111","-26.8833333","59","59","FURB31348","FURB31348",NA,"1044 A2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:03:13-03","FURB","FURB","14943","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2010","04","13","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza.","-49.0508333","-27.0005556","-49.0508333","-27.0005556","215","215","FURB31360","FURB31360","963","Florística IFFSC 637 (Arbusto) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; comum no fragmento Habito: arbustiva; flor botão floral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:03:13-03","FURB","FURB","15370","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Korte, A","2009","10","21","Korte, A.; Kniess, A.","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","FURB31347","FURB31347","586","Florística IFFSC 422 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:03:13-03","FURB","FURB","1691","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Uhlmann, A","2007","01","25","Sobral, M.","2001","05","19","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,"FURB31334","FURB31334",NA,"Projeto FNMA. Florística.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:03:13-03","FURB","FURB","17791","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","01","24","Korte, A.; Kniess, A.","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","Rio das Demoras.","-49.3211111","-27.6313889","-49.3211111","-27.6313889","942","942","FURB31367","FURB31367","1204","Florística IFFSC 311 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:03:13-03","FURB","FURB","17792","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","01","24","Dreveck, S.; Carneiro, F.E.","2009","11","24","Brasil","Santa Catarina","Corupá","Sertãozinho.","-49.41","-26.3697223","-49.4100000","-26.3697223","857","857","FURB31369","FURB31369","1389","Florística IFFSC 991 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 10:03:13-03","FURB","FURB","1832","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Gasper, AL de","2006","01","14","Gasper, A.L. de","2006","01","12","Brasil","Paraná","Curitiba","Próximo ao Museu Botânico Municipal e Trilho do Trem.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,"FURB02357","FURB02357","324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:03:13-03","FURB","FURB","19178","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Korte, A","2009","10","08","Korte, A.; Kniess, A.","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","Rio Pequeno.","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","FURB31361","FURB31361","431","Fito IFFSC 464 /N/57 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:03:13-03","FURB","FURB","19762","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","02","21","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB31373","FURB31373","1788","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:03:13-03","FURB","FURB","19958","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","02","21","Korte, A.; Kniess, A.","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.0380555","-27.0922222","-50.0380555","-27.0922222","400","400","FURB31372","FURB31372","1597","Florística IFFSC 568 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
