"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"40","2021-04-07 11:48:08-03","UFMS","CGMS","40699","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","A. Ferraro; A. Guerra; B. Ferreira","88","2013","10","01",NA,"Brasil","Mato Grosso do Sul","Serra de Maracaju, borda leste do Pantanal. Distrito de Taboco. Fazenda Colorado.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"Flor ausente. Coordenadas originais: 19°43#?#21,30'S 55°70#?#25,30'W Habitat: Borda de Córrego. Habito: Erva.","CGMS1070689",NA,"Corguinho","A. Pott",NA,"2013","12","10","56513","auto",NA,NA,NA,NA,NA,NA
"41","2021-03-01 16:39:04-03","UNICAMP","UEC","95083","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","97/354","1997","01","30",NA,"Brazil","São Paulo","Estrada sentido Bálsamo-Mirassolândia.","-49.5800018310547","-20.7299995422363",NA,NA,NA,"Sépalas verdes, pétalas lilazes.","UEC103046","UEC103046","Bálsamo","Salas, RM",NA,"2009","10",NA,"13098","auto",NA,NA,NA,NA,NA,NA
"42","2021-03-01 16:39:04-03","UNICAMP","UEC","103575","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","97/288","1997","01","28",NA,"Brazil","São Paulo","Estrada de terra sentido Valentim Gentil - Floreal.","-50.1399993896484","-20.6700000762939",NA,NA,NA,"Sépalas verdes, pétalas brancas.","UEC103047","UEC103047","Floreal","Salas, RM",NA,"2009","10",NA,"17486","auto",NA,NA,NA,NA,NA,NA
"43","2020-04-22 16:24:01-03","UFPB","JPB","50916","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Diodia","pulchristipula","Diodia pulchristipula","Bremek.","Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","381","2012","04","19","Southern America","Brasil","Sergipe","Refúgio de Vida Silvestre Mata do Junco, Borda da mata. Solo areno-argiloso.","-37.063333","-10.536111",NA,NA,NA,"; HABITAT: Mata atlântica.; DESC: Subarbusto, 40cm. Flores brancas.","JPB0050916",NA,"Capela","Gomes, LA",NA,"2012","05",NA,NA,NA,NA,"-37.063333","-10.536111",NA,NA,NA
"44","2020-04-22 16:24:38-03","UFPB","JPB","56566","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Pereira-Silva, G; et al.","4743","2001","02","21","Southern America","Brasil","Goiás","Estrada vicinal à esquerda, cerca de 1,5 Km após a balsa da COTERRA (rio Tocantins), margem esquerda do rio Macacão.","-48.084722","-13.563056",NA,NA,NA,"; HABITAT: Mata de galeria; DESC: Erva com 80 cm de altura. Flor branca.","JPB0056566",NA,"Cavalcante","Delprete, P",NA,"2008","02",NA,NA,NA,NA,"-48.084722","-13.563056",NA,NA,NA
"45","2012-05-30 17:09:27-03","MNHN","RECOLNAT_MNHN_P","P02088826","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Hassler, E.",NA,"1900","12",NA,NA,"Paraguay",NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088826' target='other'> <mi>dwc_moreinfo</mi></a>","P02088826","P02088826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6596",NA
"46","2015-11-01 21:04:53-02","MNHN","RECOLNAT_MNHN_P","P02273047","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Hassler, E.",NA,"1900","12",NA,NA,"Paraguay",NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02273047' target='other'> <mi>dwc_moreinfo</mi></a>","P02273047","P02273047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6596",NA
"47","2020-10-01 14:21:03-03","JBB","HEPH","29892","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Pereira-Silva, G; et al.","4743","2001","02","21","Southern America","Brasil","Goiás","Estrada vicinal a esquerda, cerca de 1,5 km após a balsa da COTERRA, (rio Tocantins) margem esquerda do Macacão","-48.084722","-13.563056","310","310",NA,"Ocasional, área de influência Hidrelétrica de Cana Brava. Influência direta (lago)",NA,NA,"Cavalcante","Cabral",NA,"2012",NA,NA,NA,NA,NA,"-48.084722","-13.563056",NA,NA,NA
"48","2011-04-08 15:43:00-03","MO","MOBOT","3115425","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Ignacio Guareco","Guareco 396","1995","12","4","South America","Bolivia","Beni","Prov. Ballivian y Yacuma, Estacion Biologca del Beni.","-66.61666","-14.5","200.00000000",NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-08-23 05:36:00-03","MO","MOBOT","100660165","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24810","1969","3","21","South America","Brazil","Goiás","Gallery margin. Cerrado and gallery woods in steep rocky gorge, Alto do Paraíso (formerly Veadeiros).",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Bacigalupo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"50","2012-03-18 05:12:00-03","MO","MOBOT","1156152","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","J. Richard Abbott|Antony Jardim|Fabiana Mamani M.","Abbott 16563","1995","4","4","South America","Bolivia","Santa Cruz","Just west of Concepción on road to San Javier. Disturbed roadside cerrado remnant. Sandy red soil.","-62","-16.03333","500.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2017-02-07 12:17:00-02","MO","MOBOT","1281477","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|M. Vera","Zardini 48130","1998","3","11","South America","Paraguay","San Pedro","Santa Rosa-Santa Barbara. Same spot as Zardini #45489-45517 (October) and #46614-46628 (May); collecting area: around one hectare.","-56.3963889","-23.8405555",NA,NA,NA,NA,NA,NA,NA,"N.M. Bacigelupo (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1132","4"
"52","2008-05-27 22:02:00-03","MO","MOBOT","1283384","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|M. Vera","Zardini 48394","1998","3","12","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site) adjacent Río Verde. Peat bog.","-56.21777","-23.80083",NA,NA,NA,NA,NA,NA,NA,"Bacigalupo, N. M., II-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1136","2"
"53","2011-04-06 17:27:00-03","MO","MOBOT","1525199","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Michael H. Nee","Nee 43130","1992","12","17","South America","Bolivia","Santa Cruz","On road from Santa Cruz to Camiri, 1 km N of Pedro Lorenzo. Sandy roadside and grazed brushy savannas on sand, with Acrocomia totai, a few Curatella americana, Allagoptera leucocalyx.","-63.25","-17.95","500.00000000",NA,NA,NA,NA,NA,"Andrés Ibáñez","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2011-04-06 17:27:00-03","MO","MOBOT","1527840","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Michael H. Nee","Nee 43297","1992","12","24","South America","Bolivia","Santa Cruz","Along Arroyo Itilí, just upstream from its confluence with the río Yapacaní, W side of río Yapacaní, 7 km (by air) SSW (upstream) from highway bridge. Floodplain vegetation of Gynerium sagittatum, Cecropia, and secondary brush from former tropical evergreen forest, edges of cultivated fields of bananas and other crops.","-63.86666","-17.46666","300.00000000",NA,NA,NA,NA,NA,"Ichilo","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2011-04-08 15:43:00-03","MO","MOBOT","1531543","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Michael H. Nee","Nee 48427",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-08 09:51:00-03","MO","MOBOT","1579875","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|Leongino Guerrero","Zardini 56039","2001","2","26","South America","Paraguay","Caaguazú",NA,"-56.3419444","-25.1108333",NA,NA,NA,NA,NA,NA,NA,"E. Cabral (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1227","4"
"57","2011-04-06 17:26:00-03","MO","MOBOT","3103632","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Nur Ritter","Ritter 3145","1996","5","9","South America","Bolivia","Santa Cruz","A small, vernal pool alongside the highway to Santa Cruz, around km. 46. Vegetation type: disturbed, secondary scrub.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,"Ichilo","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2011-04-06 17:26:00-03","MO","MOBOT","3104817","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Nur Ritter|D. Nash","Ritter 1989","1995","5","6","South America","Bolivia","Santa Cruz","Curichi NW of the Rio Piray, adjacent to the gaseoducto. Growing along the edges of the curichi. Commonly rooting at some of the nodes. Infrequent","-63.21666","-17.75","430.00000000",NA,NA,NA,NA,NA,"Andrés Ibáñez","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2011-04-06 17:26:00-03","MO","MOBOT","3117721","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Émile Hassler","Hassler 8133",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2012-05-09 05:09:00-03","MO","MOBOT","3117870","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","V.G. Solís Neffa|G.J. Seijo|Aurelio Schinini|R. Almada","Solís Neffa 1122","2004",NA,NA,"South America","Bolivia","Santa Cruz","Ruta de Ascencion e Guarayos a San Ramon, 31 km SW de Ascencion de Guarayos.","-63.04444","-16.14111","234.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez","E.Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2011-04-08 15:43:00-03","MO","MOBOT","3118467","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Stephan G. Beck","Beck 12309","1986",NA,NA,"South America","Bolivia","Santa Cruz","San Ignacio 9kms hacia el W, comunidad Sañonama. Campo de pastizal en depresión",NA,NA,"400.00000000",NA,NA,NA,NA,NA,"Velasco","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-03-22 11:48:00-03","MO","MOBOT","518257","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|R. Velázquez","Zardini 26549","1991","2","23","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Northern area.","-57.1166667","-25.25","297.00000000",NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"552","6"
"63","2011-04-06 17:26:00-03","MO","MOBOT","520252","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|C. Velázquez","Zardini 27187","1991","3","9","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Central area. Inundated savanna.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"572","4"
"64","2017-08-22 07:46:00-03","MO","MOBOT","520588","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Elsa M. Zardini|R. Velázquez","Zardini 27367","1991","6","10","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Central area.","-57.1166667","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"581","4"
"65","2013-01-28 05:13:00-02","MO","MOBOT","941741","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","René Guillén V.|Timothy J. Killeen","Guillén Villarroel 2747","1994","12","9","South America","Bolivia","Santa Cruz","Carmen del Ruíz. Yendo a Santa Rosa de la Roca, en una planicie anegada temporalmente en la orilla del camino.","-61.25583","-15.4725","350.00000000",NA,NA,NA,NA,NA,"Velasco","N.M. Bacigalupo (SI) & E.L. Cabral (UNNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","943525","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","J. Richard Abbott","Abbott 16468","1995","3","22","South America","Bolivia","Santa Cruz","Buena Vista; 2-5 km north of town on road to community of Madrejón; open grassy areas and scattered forest remnants.","-63.65","-17.43333","300.00000000",NA,NA,NA,NA,NA,"Ichilo","E. Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2013-01-28 05:13:00-02","MO","MOBOT","965847","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","René Guillén V.|V. Roca","Guillén Villarroel 2998","1995","1","23","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; a 5 km al NE del campamento; siguiendo el camino que va al campamento Los Fierros, en el Potrero 1, dominado con gramíneas y árboles concentrados en termiteros (pampa termitera).","-61.02","-14.74333","150.00000000",NA,NA,NA,NA,NA,"Velasco","C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"68","2014-01-02 13:46:00-02","MO","MOBOT","100660166","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Keiichi Mizoguchi","Mizoguchi 2309","1985","3","14","South America","Brazil","São Paulo","Bairro Quironbo.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,"Bauru","J. Bacigalupo (SI)",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,"1"
"69","2011-04-08 15:43:00-03","MO","MOBOT","3115827","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","RIVERO","RIVERO 233","1995","1","12","South America","Bolivia","Beni","Prov. Ballivian y Yacuma, Estación Biológica del Beni","-66.61666","-17.5",NA,NA,NA,NA,NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-05-11 12:52:00-03","MO","MOBOT","3270573","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Rubén A. Montes","Montes 3520","1987","1","20","South America","Venezuela","Bolívar","Morichal La Ceibita, 10 km NE de Ciudad Bolivar.","-63.5","8.16666","50.00000000",NA,NA,NA,NA,NA,NA,"R.M. Salas & S.V. Sobrado, CTES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-15 05:15:00-02","MO","MOBOT","100605120","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34881","1979","4","12","South America","Bolivia","Beni","San Borja.","-66.95","-14.85",NA,NA,NA,NA,NA,NA,"Gral. Ballivian","R.M. Salas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2009-10-06 18:38:00-03","MO","MOBOT","3117592","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","Stephan G. Beck","Beck 13170","1987",NA,NA,"South America","Bolivia","Beni","San Borja 50 km. hacia San Ignacio de Mojos, Porvenir- Estacion Biologica Beni 250 m. Potrero de gramineas altas al lado de la pista de aterrizaje.","-66.331667","-14.874444",NA,NA,NA,NA,NA,NA,"Yacuma","Beck, St.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2010-11-24 06:33:00-02","MO","MOBOT","3117500","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Diodia","pulchristipula","Diodia pulchristipula","Bremek.","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|V. James|R. Andrew","Jansen-Jacobs 4925","1995","8","29","South America","Guyana","Rupununi","Bushmouth Shea to Quitaro R., Bowl Creek. Low forest on rocks.","-59.11666","2.9","200.00000000",NA,NA,NA,NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2010-11-23 05:59:00-02","MO","MOBOT","3117377","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Diodia","pulchristipula","Diodia pulchristipula","Bremek.","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Andre Chanderbali|Usha Raghoenandan|V. James","Jansen-Jacobs 3286","1994","1","20","South America","Guyana","Rupununi","N of Shea, Camp 1. Savanna.","-59.15","2.95","190.00000000",NA,NA,NA,NA,NA,NA,"M.J. Jansen-Jacobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-08-13 14:41:00-03","MO","MOBOT","100207977","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Piero G. Delprete|L.B. Bosquetti","Delprete 9672","2006","3","26","South America","Brazil","Goiás","Mun. Pirenópolis. Serra dos Pireneus. Estrada lateral da estrada Pirenópolis-Cocalzinho, que vai para Faz. Portal do Lázaro, rumo a Cachoreira do Coqueiro para Cachoeira Santa. Área de nascente com solo constantemente encharcado.","-46.3375","-15.7913889","1020.00000000",NA,NA,NA,NA,NA,NA,"P.G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"76","2009-08-13 13:44:00-03","MO","MOBOT","100207932","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Piero G. Delprete|L.F. da Silva","Delprete 9147","2004","12","9","South America","Brazil","Goiás","Mun. Goiania. Ribeirão João Leite, último km antes da juncão com o Rio Meia Ponte. Área degradada com árvores e arbustos remanescentes de Mato Grosso Goiano.","-49.2466666","-16.5502778","650.00000000",NA,NA,NA,NA,NA,NA,"P.G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-08-31 08:56:17-03","INPA","INPA","120307","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Plowman, T","9082","1980","02","24","Southern America","Brasil","Pará","2 km west of town along highway PA-287.","-49.3","-8.25","300","300",NA,NA,"INPA0120307","INPA0120307 INPA0120307_e","Conceição do Araguaia","Cabral, EL",NA,"2010","09",NA,NA,NA,NA,"-49.3","-8.25",NA,NA,NA
"78","2020-08-31 08:56:17-03","INPA","INPA","120159","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","Plowman, T","8873","1980","02","18","Southern America","Brasil","Pará","100 km south of Redenção on road (PA-150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho an Rio Inajá.","-50.416667","-8.75","210","210",NA,NA,"INPA0120159","INPA0120159 INPA0120159_e","Sant'Ana do Araguaia","Cabral, EL",NA,"2010","09",NA,NA,NA,NA,"-50.416667","-8.75",NA,NA,NA
"79","2019-12-23 08:17:59-03","ICAUFMG","MCCA","2120","S","Plantae",NA,NA,"Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L.Cabral","XAVIER, M.V.B.",NA,"2017","04","02",NA,"Brasil","Minas Gerais",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"Local aberto","MCCA02204",NA,"Montes Claros","XAVIER, M.V.B.",NA,"2018","07","13","72568","auto",NA,NA,NA,NA,NA,NA
"80","2019-12-19 11:20:22-03","UFG","UFG","43353","S","Plantae",NA,NA,"Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","Delprete, P.G.; Silva, L.F.","9147","2004","12","09",NA,"Brasil","Goiás",NA,"-49.246667","-16.550278",NA,NA,NA,NA,"UFG0043353","UFG0043353","Goiânia","Delprete, P.G.",NA,"2007",NA,NA,NA,NA,NA,"-49.246667","-16.550278",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3197165","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","R. M. Harley, D. J. N. Hind, R. Simão & J. Fothergill","25700","1988","10","27","South America - Neotropics","Brazil","Bahia","Mun.: Rio de Contas. Rio Brumado. 13km ao norte da cidade na estrada para o povoado de Mato grosso","-41.87","-13.47","1030",NA,NA,NA,"US02686785","US02686785_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2984722","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8873","1980","2","18","South America - Neotropics","Brazil","Pará","Municipio Santana do Araguaia: 100 km. south of Redencao on road (PA-150) o Barreiras dos Campos. Fazenda Inajapora between Rio Inajazinho and Rio Inaja","-50.42","-8.75","210",NA,NA,NA,"US02686786","US02686786_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","3120404","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","D. Sucre","5632","1969","7","16","South America - Neotropics","Brazil","Espírito Santo","Lagoa do Macuco (PH da agua 5), Reserva de Sooretama",NA,NA,NA,NA,NA,NA,"US02686784","US02686784_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","3091578","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","D. Sucre","10405","1973","12","24","South America - Neotropics","Brazil","Mato Grosso","Municp. de C.G. sitio do Alfredo Neder.",NA,NA,"550",NA,NA,NA,"US02686782","US02686782_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2821280","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Borreria","pulchristipula","Borreria pulchristipula","(Bremek.) Bacigalupo & E.L. Cabral","G. Hatschbach","26052","1971","1","23","South America - Neotropics","Brazil","Mato Grosso","Santa Fe (mun. Sidrolandia)",NA,NA,NA,NA,NA,NA,"US02686783","US02686783_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","3329562","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Spermacoce","pulchristipula","Spermacoce pulchristipula","(Bremek.) Delprete","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3286","1994","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Shea, N of, camp 1, Rupununi District","-59.15","2.95","190",NA,NA,NA,"US00645421",NA,NA,"Delprete, P. G.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
