"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","typeStatus","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","547493","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","H. S. Irwin","28808","1971","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547493","Magnoliophyta","Asparagales","(Barb.Rodr.) Schltr.","G. F. J. Pabst","Minas Gerais",NA,"Lower cut-over slopes of serra da Caraca, near riacho, ca. 10km W of Barao de Coscaia",NA,NA,"1400","1400","NY00547493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","547501","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","W. R. Anderson","35484","1972","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547501","Magnoliophyta","Asparagales","(Barb.Rodr.) Schltr.","G. F. J. Pabst","Minas Gerais","Diamantina",NA,"-43.6003","-18.2494","1300","1360","NY00547501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","547495","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","H. S. Irwin","34545","1972","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547495","Magnoliophyta","Asparagales","(Barb.Rodr.) Schltr.","G. F. J. Pabst","Goiás","Corumbá de Goiás","Serra dos Pireneus, ca. 21 km E of Pirenopolis","-48.8086013793945","-15.9236001968384","1000","1000","NY00547495_01","41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","547496","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","H. S. Irwin","34545","1972","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547496","Magnoliophyta","Asparagales","(Barb.Rodr.) Schltr.","G. F. J. Pabst","Goiás","Corumbá de Goiás","Serra dos Pireneus, ca. 21 km E of Pirenopolis","-48.8086013793945","-15.9236001968384","1000","1000","NY00547496_01","41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-02-18 09:30:19-03","UNESP-IBB","BOTU","9092","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Amaral Jr., A.","1394","1973","01","11",NA,"Brasil",NA,NA,NA,"BOTU009092",NA,NA,"(Barb.Rodr.) Schltr.","Pansarin, E.R.","São Paulo","Botucatu","Distrito de Rubião Júnior",NA,NA,NA,NA,NA,NA,NA,"2002","09","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-30 12:52:42-03","EAO","IAN","130503","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Irwin, HS; Maxwell, HS","19658","1968","02","09","Southern America","Brasil",NA,NA,"Erect herb to ca. 75 cm tall. Corolla rose-pink, the labellum purple.","IAN130503","Monocotiledônea",NA,"(Rodr.) Schltr.","Pabst, GFJ","Minas Gerais",NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-30 12:52:42-03","EAO","IAN","130704","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Irwin, HS; Maxwell, HS","20854","1968","02","25","Southern America","Brasil",NA,NA,"Terrestrial, to ca. 40 cm tall. Perianth lavender-pink, the labellum magenta-striate with magenta beard.","IAN130704","Monocotiledônea",NA,"(Rodr.) Schltr.","Pabst, GFJ","Minas Gerais",NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-30 12:52:42-03","EAO","IAN","139213","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Heringer, EP","10897","1965","01","14","Southern America","Brasil",NA,NA,"Flores Lisas.","IAN139213","Monocotiledônea",NA,"(Rodr.) Schltr.","Pabst, GFJ","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-30 12:52:42-03","EAO","IAN","189475","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Araújo, AC","MIR_PEM30","2013","01","11","Southern America","Brasil",NA,NA,"Herbácea, inflorescêcia em racemo, flores lilás e brancas","IAN189475","Monocotiledônea",NA,"(Rodr.) Schltr.","Fraga, CN","Maranhão","Mirador","Base Geraldina.","-44.3630981445312","-6.37083005905151",NA,NA,NA,"176498","auto","2016","06",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:28:36-03","UFBA","ALCB","036912","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Ferreira, MC; Carvalho, AM de; Giulietti, AM; Melo, E; Mayo, S; Sales, MF","PCD0018","1994","07","04","Southern America","Brasil",NA,NA,"0,60 m, terrestre, ereta. Folhas simples. Flores com tépalas externas de faces abaxial creme e adaxial levemente rosadas, labelo lilás com estrias violetas. Raro.; Vegetação de campo rupestre com predominância de gramíneas. Solo areno","ALCB007777","Monocotyledon",NA,"(Barb.Rodr.) Schltr.","Batista, JAN","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio, lado oposto à estrada para a torre de repetição","-41.45","-12.45","800","800","ALCB007777",NA,NA,"2018","05","-41.45","-12.45","11",NA,NA,NA,NA,NA,NA,NA
"21","2019-10-09 11:28:36-03","UFBA","ALCB","08937","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pinto, GCP","s/n","1980","03",NA,"Southern America","Brasil",NA,NA,"terrestre. Flores lilases com labelo violeta.",NA,"Monocotyledon",NA,"(Barb.Rodr.) Schltr.","Carvalho, DN","Bahia","Barra da Estiva","Chapada Diamantina","-41.316667","-13.616667",NA,NA,NA,NA,NA,"2014","12","-41.316667","-13.616667",NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:28:36-03","UFBA","ALCB","08937","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pinto, GCP","s/n","1980","03",NA,"Southern America","Brasil",NA,NA,"terrestre. Flores liláses, lobelo violeta.","ALCB006114","Monocotyledon",NA,"(Barb.Rodr.) Schltr.","Carvalho, DW","Bahia","Barra da Estiva","Chapada Diamantina","-41.316667","-13.616667",NA,NA,"ALCB006114",NA,NA,"2014","12","-41.316667","-13.616667",NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-02-08 08:46:07-03","NBC","NL-BOTANY","WAG.1131892","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Irwin HS; Andersson WR; Stieber M; Lee EY-T",NA,"1972","01","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1131892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1131892",NA,"Asparagales","(Barb.Rodr.) Schltr.",NA,NA,NA,"Plants of the Planalto do Brasil. Estado de Goias. Serra dos Pireneus. Serra dos Pireneus, ca. 21km E. of Pirenópolis. Elev. 1000m.",NA,NA,NA,NA,"NL-WAG1131892",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"24","2020-02-08 08:46:07-03","NBC","NL-BOTANY","WAG.1131893","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Irwin HS; Harley RM; Onishi E",NA,"1971","01","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1131893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1131893",NA,"Asparagales","(Barb.Rodr.) Schltr.",NA,NA,NA,"Plants of the Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Lower cut-over slopes of Serra da Caraca, near riacho, ca. 10km W. of Barão de Coscais, ca. 1400m elev.",NA,NA,NA,NA,"NL-WAG1131893",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"25","2019-02-15 11:46:52-02","IPA","IPA","9173","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis bradeana","Pickel, B.","5195","1941","01","31","Southern America","Brasil",NA,NA,"Flores roxas.","IPA0009173","Plantae",NA,"(Kraenzl.) Hoehne","Handro, O.","São Paulo","São Paulo","Bosque, no campo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","1943","06",NA,NA,"26",NA,"bradeana",NA,NA,NA,NA,NA
"26","2019-02-15 11:46:52-02","IPA","IPA","9173","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis bradeana","Pickel, B.","5195","1941","01","31","Southern America","Brasil",NA,NA,"Flores roxas.","IPA0009173","Plantae",NA,"(Kraenzl.) Hoehne","Handro, O.","São Paulo","São Paulo","Bosque, no campo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","1943","06",NA,NA,"26",NA,"bradeana",NA,NA,NA,NA,NA
"27","2019-08-27 13:26:31-03","IAP","PACA-AGP","37680","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Hatschbach, G.","893","1948","03","14",NA,"Brasil",NA,NA,"Habitat: In campestribus humidis Fenofase: flor","PACA037680","Magnoliophyta","Orchidales","(Rodr.) Schltr.","Pabst","PR","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"28","2020-12-20 21:18:45-03","UFV","VIC","27353","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Caiafa, A. .N.; Meireles, L.D.","101","2001","03","01",NA,"Brasil",NA,NA,"Erva de aproximadamente 0,4 metros; tépalas roxas e labelo com estrias de um roxo mais intenso; crescendo no barranco na beira da estrada que corta a serra.","VIC027353",NA,NA,"(Barb. Rodr.) Schltr.",NA,"Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"VIC027353","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-08-20 10:00:37-03","UNICAMP","UEC","117459","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pansarin, ER; Simões, AO","833","2001","02","14",NA,"Brazil",NA,NA,"Em barranco, ambiente aparentemente com pouca umidade, em borda de mata.","UEC064522","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Milho Verde","Estrada Serro - Milho Verde, Estrada de terra sentido Serro - Milho Verde, a cerca de 10 km de Serro.",NA,NA,NA,NA,"UEC064522",NA,NA,"2001","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-01 16:20:10-03","UNICAMP","UEC","132320","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Cavalcanti, TB; Silva, GP; Cavalcanti, MZB; Silva, MC","3128","2003","01","19",NA,"Brazil",NA,NA,"Flor Rosa, Labelo rosa escuro.","UEC064512","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Conselheiro da Mata","Entroncamento da rodovia Datas-Serro (BR-259) com Costa Sena, cerca de 1Km. Campo Rupestre, afloramento rochoso. Montanhoso.","-43.633333","-18.55","1150","1150","UEC064512",NA,NA,"2005","03","-43.633333","-18.55",NA,NA,NA,NA,NA,NA,NA,NA
"31","2019-08-20 10:00:37-03","UNICAMP","UEC","122319","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Hoehne, FC","s.n.","1942","01","29",NA,"Brazil",NA,NA,NA,"UEC064517","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","São Paulo","Campo Congonhas","Campo seco.",NA,NA,NA,NA,"UEC064517",NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2019-08-20 10:00:37-03","UNICAMP","UEC","124554","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","238","2002","02","03",NA,"Brazil",NA,NA,NA,"UEC064515","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Diamantina","Estrada para Conselheiro da Mata","-43.840722","-18.3025",NA,NA,"UEC064515",NA,NA,"2005","03","-43.840722","-18.3025",NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-08-20 10:00:37-03","UNICAMP","UEC","125834","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pansarin, ER; Mickeliunas, L","920","2002","02",NA,NA,"Brazil",NA,NA,NA,"UEC064509","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais",NA,"Serra do Cipó, Sentido Conceição do Mato Dentro, estrada de terra que corta o Parque.",NA,NA,NA,NA,"UEC064509",NA,NA,"2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-01 16:20:10-03","UNICAMP","UEC","17198","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Anderson, WR; Stieber, M; Kirkbride Jr, JH","36231","1972","02","18",NA,"Brazil",NA,NA,"Sepals near white; petals reddish purple, the lip darker; campo.; Cerrado on rocky hilltop with prominent sandstone outerops, and recently burned campo limpo on lower, gentler slopes with sandy soil, and gallery forest along stream at","UEC031423","Liliopsida",NA,"(Rodr.) Schltr.","Pabst, G","Minas Gerais",NA,"Serra do Cipó.",NA,NA,"1125","1125","UEC031423",NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-01 16:20:10-03","UNICAMP","UEC","17200","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Irwin, HS; Harley, RM; Onishi, E","28808","1971","01","22",NA,"Brazil",NA,NA,"Terrestrial, to ca. 50 cm tall. Perianth lavender-pink, the labellum veined red-violet, with dark red medial beard.","UEC017493","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais",NA,"Serra do Espinhaço, Wet ground. Lower cut-over slopes of Serra da Caraça, sandy slopes nerar riacho. ca. 10 Km of Barão de Coscais",NA,NA,"1400","1400","UEC017493",NA,NA,"2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2019-08-20 10:00:37-03","UNICAMP","UEC","97504","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Romero, R; Dutilh, JHA; Goldenberg, R; Semir, J","5180","1998","02","14",NA,"Brazil",NA,NA,"Terrestr, 0,2m. Sépalas lavandas, pétalas magentas, labelo magenta com nervura principal com saliências brancas, no fundo púrpura rajado de estrias púrpuras.","UEC064525","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Piumhi","Topo da Serra do Andaime, Campo limpo alterado associado a afloramentos.",NA,NA,NA,NA,"UEC064525",NA,NA,"2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-01 16:20:10-03","UNICAMP","UEC","17203","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Heringer, EP; Paula, JE; Mendonça, RB; Heringer-Salles, AE","332","1978","02","03",NA,"Brazil",NA,NA,"folha lilás-róseo. Inflorescência com 3 a 5 flores.","UEC064507","Liliopsida",NA,"(Rodr.) Schltr.","Barros, F","Distrito Federal","Brasília","Coletada no cerrado onde passou trator, junto à entrada da RECOR.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC064507","70570","auto","1994","10",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"38","2021-03-01 16:20:09-03","UNICAMP","UEC","118923","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Batista, JAN; Bianchetti, LB; Bianchetti, LB","1174","2001","01","27",NA,"Brazil",NA,NA,"Erva terrestre. Ocasional, observados alguns exemplares esparsos. Em plena floração. Sépalos e pétalos róseos, labelo rosa mais intenso.; Campo limpo em encosta seca. Solo raso, com cascalho sobre a superfície, um pouco úmido em função","UEC017613","Liliopsida",NA,"(Rodr.) Schltr.","Batista, JAN","Distrito Federal","Brasília","Gama, Área a esquerda da DF-280, no sentido e um pouco após a entrada para Santo Antônio do Descoberto, a beira da estrada, ao lado e dentro da de Furnas.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC017613","70570","auto","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2019-08-20 10:00:37-03","UNICAMP","UEC","117391","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pansarin, ER; Batista, JAN","759","2001","01","11",NA,"Brazil",NA,NA,"Em campo sujo, seco. Área alterada. Plantas com cerca de 50cm de altura.","UEC064526","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo, Próximo à sede.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC064526","70570","auto","2001","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2019-08-20 10:00:37-03","UNICAMP","UEC","117494","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Pansarin, ER; Simões, AO","794","2001","02","12",NA,"Brazil",NA,NA,"Em brejo. Local muito úmido. Flores predominantemente rosas, muito claras.","UEC064521","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Datas","Rodovia Diamantina - Datas, A cerca de 20 km de Diamantina e cerca de 8 Km do trevo de Gouveia. Campo limpo, úmido, com afloramentorochoso adjacente.","-43.6557998657227","-18.4456005096436",NA,NA,"UEC064521","23532","auto","2001","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-08-20 10:00:37-03","UNICAMP","UEC","105552","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Feres, FR; Belinello, R; Crespo, S","99/23","1999","03","02",NA,"Brazil",NA,NA,"Perianto lilás pálido.","UEC064513","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Diamantina","Biri-Biri, Estrada para cristais.","-43.6002998352051","-18.2493991851807",NA,NA,"UEC064513","101169","auto","2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-01 16:20:10-03","UNICAMP","UEC","134106","S","Plantae","Orchidaceae","Cleistes","paranaensis","Cleistes paranaensis","Mickeliunas, L; Pansarin, ER","28","2004","01","17",NA,"Brazil",NA,NA,"Planta encontrada em campo úmido com áreas alagadas.","UEC064508","Liliopsida",NA,"(Rodr.) Schltr.","Pansarin, ER","Minas Gerais","Diamantina","Estrada de terra que liga Diamantina a Biribiri, Sentido Biribiri, ao lado direito da estrada, próximo à ponte de um rio e a uma placa para biribiri.","-43.6002998352051","-18.2493991851807",NA,NA,"UEC064508","101169","auto","2005","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
