"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount"
"48","2020-06-30 18:32:51-03","UFJF","CESJ","67009","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","B. Moreira; M.C. Delgado","178","2015","03","20","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás do centro de pesquisa","-43.898333","-21.709722",NA,"Árvore, ca. 6m, frutos imaturos verdes. Interior de mata","CESJ067009",NA,"Lima Duarte","1360","1360","J. A. Oliveira",NA,NA,NA,"-43.898333","-21.709722",NA,NA,NA,NA,NA,NA
"49","2021-04-07 11:48:19-03","UFMS","CGMS","8317","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","530","1999","04","12",NA,"Brasil","Mato Grosso do Sul","Margem direita do Rio Paraná.","-52.2777778","-21.6438889",NA,"Frutos verdes. Habitat: Campo com ilhas de vegetação com representantes de cerrado. Habito: Arbusto. 3,00m de altura.","CGMS1016745",NA,"Bataguassu",NA,NA,NA,NA,NA,NA,"-52,2777778","-21,6438889",NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:48:19-03","UFMS","CGMS","7707","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","17","1998","06","18",NA,"Brasil","Mato Grosso do Sul","Eixo da barragem.","-52.7178001403809","-22.1875",NA,"Flores laranja. Habitat: Pastagem com remanescente de floresta estacional, na borada da mata. Habito: Trepadeira.","CGMS1016746",NA,"Anaurilândia",NA,NA,NA,"52338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:39:48-03","UNICAMP","UEC","121678","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; et al.","99","2001","04","11",NA,"Brazil","São Paulo","Parque Estadual da Sera do Mar, Núcleo Curucutu. Trilha do campo.","-46.733333","-23.983333",NA,"Árvore, 10 m alt. Frutos verdes. Interior de mata.; Floresta ribeirinha altomontana com campo adjacente.","UEC038121","UEC038121","São Paulo","800","800","Macias, L",NA,NA,NA,"-46.733333","-23.983333","2004","03",NA,NA,NA,NA
"52","2021-03-01 16:39:48-03","UNICAMP","UEC","125699","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; et al.","99","2001","04","11",NA,"Brazil","São Paulo","Parque Estadual da Sera do Mar, Núcleo Curucutu. Trilha do campo.","-46.733333","-23.983333",NA,"Árvore, 10 m alt. Frutos verdes. Interior de mata.; Floresta ribeirinha altomontana com campo adjacente.","UEC087565","UEC087565","São Paulo","800","800","Macias, L",NA,NA,NA,"-46.733333","-23.983333","2004","03",NA,NA,NA,NA
"53","2021-03-01 16:39:48-03","UNICAMP","UEC","134425","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Garcia, RJF; et al.","873","1996","05","15",NA,"Brazil","São Paulo","palheiros, mata ao redor da represa billings","-46.691667","-23.851667",NA,"árvore 10m, frutos verdes","UEC110681","UEC110681","São Paulo",NA,NA,NA,NA,NA,NA,"-46.691667","-23.851667",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:39:48-03","UNICAMP","UEC","154881","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Soares Júnior, FJ","206","2002","06","19",NA,"Brazil","São Paulo","Serra dos Poncianos, Fazenda e Reserva Mandala.","-45.954444","-22.910833",NA,"Planta com frutos.; Formação florestal de encosta.","UEC069146","UEC069146","São José dos Campos","1200","1200","Tamashiro, JY",NA,NA,NA,"-45.954444","-22.910833","2002","06",NA,NA,NA,NA
"55","2021-03-01 16:39:48-03","UNICAMP","UEC","198722","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Pires, TP; Silva, BG","94","2017","08","08",NA,"Brazil","São Paulo","Serra do Japi","-46.949167","-23.232222",NA,"Indivíduo localizado na borda da trilha, solo com serapilheira, área árcialmente sombreada. Frutos verdes. Hábito arbóreo com aproximadamente 4m de altura.; Floresta Estacional Semidecidual","UEC154353","UEC154353 UEC154353_v01 UEC154353_v02 UEC154353_v03","Jundiaí","1132","1132","Silva, BG",NA,NA,NA,"-46.949167","-23.232222","2017","09","22",NA,NA,NA
"56","2021-03-01 16:39:48-03","UNICAMP","UEC","20950","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rosa, P","s.n.",NA,NA,NA,NA,"Brazil","Rio de Janeiro","Caminho da vista chinesa.",NA,NA,NA,"Folhas e flores.","UEC038122","UEC038122",NA,NA,NA,"Macias, L",NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA
"57","2021-03-01 16:39:48-03","UNICAMP","UEC","48477","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Peixoto, A; Gentry, A; Peixoto, O","4060","1987","01","20",NA,"Brazil","Rio de Janeiro","Represa de Camorin",NA,NA,NA,"Treelet 2,5 cm dbh, sterile.; Floresta atlântica de encosta.","UEC038119","UEC038119","Jacarepaguá",NA,NA,"Macias, L",NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA
"58","2021-03-01 16:39:48-03","UNICAMP","UEC","67726","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Toniato, MTZ; et al.","30158","1993","11","10",NA,"Brazil","São Paulo","Trilha do Corisco","-44.816667","-23.333333",NA,"Arbusto de 1 m, flores brancas, frutos maduros cor de laranja.","UEC038118","UEC038118","Ubatuba",NA,NA,"Macias, L",NA,NA,NA,"-44.816667","-23.333333","2004","03",NA,NA,NA,NA
"59","2019-08-20 10:24:49-03","UNICAMP","UEC","199780","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Silva, BG; Pires, TP","418","2018","02","15",NA,"Brazil","São Paulo","Serra do Japi, início da trilha do Marco Geodésico","-47.5749","-23.419064",NA,NA,"UEC155133","UEC155133 UEC155133_v01 UEC155133_v02 UEC155133_v03 UEC155133_v04 UEC155133_v05 UEC155133_v06","Jundiaí","1136","1136","Silva, BG",NA,NA,NA,"-47.5749","-23.419064","2018","03","28",NA,NA,NA
"60","2019-08-20 10:24:49-03","UNICAMP","UEC","92439","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Tamashiro, JY; Nave, AG; Peneireiro, FM","53","1996","12","13",NA,"Brazil","São Paulo","Estação Experimental da Serra do Mar, Núcleo Cunha. Trilha da Pedreira. Floresta Ombrófila Densa, floresta ciliar.","-45.004722","-23.239444",NA,"Árvore de 7m; casca fina, rendilhada.","UEC086927","UEC086927","Cunha",NA,NA,NA,NA,NA,NA,"-45.004722","-23.239444","2001","07",NA,NA,NA,NA
"61","2021-03-01 16:39:48-03","UNICAMP","UEC","39853","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Harley, RM; et al.","17898","1977","01","12",NA,"Brazil","Bahia","parque nacional do monte pascoal.on NW side of monte pascoal at low altitude.","-39.416667","-16.883333",NA,"trree to 5m, leaves leathery dark green above, paler beneath. fruit spherical up to 5 cm in diam, apricot coloured; disturbed rain forest","UEC110682","UEC110682","Itamaraju","100","200","Kirkbride, JH",NA,NA,NA,"-39.416667","-16.883333",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:39:48-03","UNICAMP","UEC","135312","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Simões, AO; et al.","394","1998","11","10",NA,"Brazil","Minas Gerais","afloramento na propriedade do dr João Galdêncio","-44.6425018310547","-21.4874992370605",NA,"árvore 2,5m, flores brancas, fragrantes; mata em beira de estrada","UEC110686","UEC110686","Carrancas",NA,NA,"Jung-Mendaçolli, SL","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:39:48-03","UNICAMP","UEC","37817","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, HC; Bromley, GB; et al.","2310","1984","10","24",NA,"Brazil","Rio de Janeiro","Paraíso, Área do Centro de Primatologia do RJ. Caminho para o focinho de Porco.","-43.040599822998","-22.6527996063232",NA,"Arbusto + ou - 2 m alt. Flores com cálice verde e corola alva.; Na submata da floresta de encosta.","UEC038124","UEC038124","Magé","190","190","Macias, L","20531","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"64","2021-03-01 16:39:48-03","UNICAMP","UEC","134062","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Jung, SL","480","1981","11","11",NA,"Brazil","São Paulo",NA,"-47.9199981689453","-25.0100002288818",NA,"#?#srbore 10m, flores brancas; restinga do pereirinha","UEC110680","UEC110680","Cananéia",NA,NA,"Jung-Mendaçolli, SL","37574","auto",NA,NA,NA,"2001","01","29",NA,NA,NA
"65","2021-03-01 16:39:48-03","UNICAMP","UEC","14072","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Shepherd, GJ; et al.","8789","1978","10","13",NA,"Brazil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"árvore 10m, flores cremes.; restinga","UEC110687","UEC110687","Cananéia",NA,NA,"Jung-Mendaçolli, SL","37574","auto",NA,NA,NA,"2001","01","29",NA,NA,NA
"66","2021-03-01 16:39:48-03","UNICAMP","UEC","13909","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Prance, GT; et al.","6987","1978","02","02",NA,"Brazil","São Paulo","Ilha do Cardoso, perto de cananéia","-47.9199981689453","-25.0100002288818",NA,"árvore 15 m, frutos verdes escuro; restinga e mata","UEC110683","UEC110683","Cananéia",NA,NA,"Jung-Mendaçolli, SL","37574","auto",NA,NA,NA,"2001","01","23",NA,NA,NA
"67","2021-03-01 16:39:48-03","UNICAMP","UEC","130208","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Arzolla, FARDP","249","2001","03","31",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,"Árvore 8 m altura.","UEC047703","UEC047703","Mairiporã",NA,NA,"Macias, L","15840","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"68","2021-03-01 16:39:48-03","UNICAMP","UEC","130072","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Arzolla, FARDP","249","2001","03","31",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,"Árvore 8 m altura.","UEC038117","UEC038117","Mairiporã",NA,NA,"Macias, L","15840","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"69","2021-03-01 16:39:48-03","UNICAMP","UEC","162024","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Arzolla, FARDP; Paula, GCR; Leite, MO; Santos, JR","1156","2005","08","19",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Morro do Pavão.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 8 metros, frutos de coloração laranja.; Floresta Ombrófila Densa Montana.","UEC009084","UEC009084","São Paulo",NA,NA,"Arzolla, FARDP","53584","auto",NA,NA,NA,"2007","12",NA,NA,NA,NA
"70","2021-03-01 16:39:48-03","UNICAMP","UEC","163413","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Galetti, M; et al.","958","1994","11","24",NA,"Brazil","São Paulo","Fazenda Intervales. Base Saibadela, trilha amarela.","-47.9199981689453","-24.3799991607666",NA,"Árvore, 7 m de altura, flores tubulares brancas com odor.","UEC038123","UEC038123","Sete Barras",NA,NA,"Macias, L","34059","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"71","2021-03-01 16:39:48-03","UNICAMP","UEC","140538","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rocca, MA","116","2004","10","25",NA,"Brazil","São Paulo","parque estadual carlos botelho","-47.9199981689453","-24.3799991607666",NA,"árborea, flores brancas","UEC110684","UEC110684","Sete Barras",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:39:48-03","UNICAMP","UEC","13915","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Gibbs, PE; et al.","3480","1976","11","09",NA,"Brazil","São Paulo","ao redor do hotel das flores.","-45.0699996948242","-23.4300003051758",NA,"árvoreta até 3m, flores brancas longa-tubolosas, aromaticas, ornamentais, frutos amarelos; campo brejoso","UEC110679","UEC110679","Ubatuba",NA,NA,"Kinoshita, LS","34265","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"73","2021-03-01 16:39:48-03","UNICAMP","UEC","88980","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Sanches, M; Pedroni, F","31276","1992","10","13",NA,"Brazil","São Paulo","Núcleo Picinguaba, Margem do Rio Fazenda.","-45.0699996948242","-23.4300003051758",NA,"Árvore de 4 m altura, frutos imaturos verdes.","UEC038120","UEC038120","Ubatuba",NA,NA,"Macias, L","34265","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA
"74","2020-04-22 16:24:19-03","UFPB","JPB","53983","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Braga, JMA","622","1993","09","11","Southern America","Brasil","Rio de Janeiro","Fazenda São José das Paineiras, Km 32 da RJ-127,Trilha para o cruzeiro. Mata secundaria densa.","-43.7327995300293","-22.5266990661621",NA,"; DESC: Arbusto 3m, umbrófilo.Folhas breves discolores subcartaceas.Boto~es florais esverdeados.Mata secundaria densa.","JPB0053983",NA,"Mendes",NA,NA,"Mario","9614","auto",NA,NA,NA,"1994","11","22",NA,NA,NA
"75","2019-11-06 09:57:29-03","UFOP","OUPR","19384","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Planalto do Itacolomi",NA,NA,NA,"Ex Herb. da Escola de Minas n. 1741.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-12 18:12:30-03","UFES","VIES","11750","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Thomaz, L.D.","s.n.","1995","08","06",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES011750","VIES011750","Santa Teresa",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:31:59-03","UFRRJ","RBR","8411","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L.F.T. Menezes","903","2002","01","04",NA,"Brasil","Rio de Janeiro","Estrada das tachas, remanescente florestal Atlântico.",NA,NA,NA,NA,"RBR00008411",NA,"Ilha de Guaratiba",NA,NA,"F.R. Di-Maio",NA,NA,NA,NA,NA,"2004","02",NA,NA,NA,NA
"78","2020-07-15 17:55:39-03","UFRRJ","RBR","25586","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A. Barbosa","85","1949","03","00",NA,"Brasil","Rio de Janeiro","'Parque Nacional da Serra dos Orgãos, abrigo2, alt. 1650m'","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00025586",NA,"Rio de Janeiro",NA,NA,"Rizzini","57442","auto",NA,NA,NA,"1949","03",NA,NA,NA,NA
"79","2020-06-29 09:31:59-03","UFRRJ","RBR","11436","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","C.E.F. Araujo","10","1999","12","03",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca, Museu do Acude.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00011436",NA,"Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:31:59-03","UFRRJ","RBR","23068","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","I.M. Silva; H.R.P. Lima, V. Silva, L.F.D. Moraes","497","2002","02","20",NA,"Brasil","Rio de Janeiro","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00023068",NA,"Nova Iguaçu",NA,NA,"M. Gomes, S.J. Silva-Neto","25743","auto",NA,NA,NA,"2006","10","09",NA,NA,NA
"81","2020-12-21 16:43:37-03","MBM","MBM","410226","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Silva Neto, S.J.; Lima, H.C.; Sylvestre, L.; Silva, W. da; Lima, H.C.; Sylvestre, L.; Silva, W. da","1459","2001","09","12","Southern America","Brazil","Rio de Janeiro","Pedra do Gato.","-43.451099395752","-22.7591991424561",NA,"Arvoreta ciófila, ca. de 4,0 m de altura; folhas breve discolores membranáceas; botões esverdeados.","MBM410226","MBM410226","Nova Iguaçu",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:43:37-03","MBM","MBM","347524","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Matozinhos, C.N.","s.n.","2005","04",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"MBM347524","MBM347524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:43:37-03","MBM","MBM","320042","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Cielo-Filho, R.; Ivanauskas, N.M.; Souza, D.; Ivanauskas, N.M.; Souza, D.","435","2005","03","16","Southern America","Brazil","São Paulo","Parque Estadual da Serra do Mar, (Divisa com São Paulo). Núcleo Curucutu. Trilha do Rio Mambú","-46.774444","-23.988333",NA,"Árvore de 8m.; Margem de rio.","MBM320042","MBM320042","Itanhaém","779","779","Cielo-Filho, R.",NA,NA,NA,"-46.774444","-23.988333","2005","04","13",NA,NA,NA
"84","2020-12-21 16:43:37-03","MBM","MBM","50760","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Mattos, J.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Estação de Campo Grande","-46.6300010681152","-23.5400009155273",NA,NA,"MBM050760","MBM050760","São Paulo",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:43:37-03","MBM","MBM","105688","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, H.C. de; et al.; et al.","2310",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,"MBM105688","MBM105688","Magé",NA,NA,"Martinelli, G.","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:43:37-03","MBM","MBM","202405","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Martinelli, G.; et al.; et al.","23442",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Ilha da Cotia","-44.7131004333496","-23.2178001403809",NA,NA,"MBM202405","MBM202405","Parati",NA,NA,"Delprete, P.G.","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-01 15:33:10-03","PUC-RIO","FCAB","3178","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","D. Sucre","7825","1971","10","20",NA,"Brasil","Rio de Janeiro","Sertão , Taquara da Tijuca","-43.2075","-22.9028",NA,"Árvore mais ou menos 10m de altura, umbrófila, frutos ainda verdes. 600 msm","003178",NA,"Rio de Janeiro",NA,NA,"F.R.L",NA,NA,NA,"-43.2075","-22.9028","2001","06",NA,NA,NA,NA
"88","2021-02-11 17:21:34-03","UFPR","UPCB","75589","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Cielo-Filho, R.","739","2008","05","29",NA,"Brasil","São Paulo","Estação Ecológica, início da trilha 01 do Rio Pirituba","-49.068056","-24.080833",NA,"Árvore 8m altura; frutos de cor verde.",NA,NA,"Itapeva","700","700","Almeida, R. S.",NA,NA,NA,"-49.068056","-24.080833","2008","06","02",NA,NA,NA
"89","2021-02-11 17:21:34-03","UFPR","UPCB","75597","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Coelho, J.P.","sn","1946","10","02",NA,"Brasil","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"Pickel","53584","auto",NA,NA,NA,"1955","03",NA,NA,NA,NA
"90","2015-01-24 13:40:00-02","MO","MOBOT","3172557","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Gustavo Martinelli","Martinelli 13443","1989",NA,NA,"South America","Brazil","Rio de Janeiro","Mun. de Paraty, Paratimirim, Ilha da Cotia, Floresta Atlânticas ao nível do mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mario Gomes 19/9/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3172575","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","PESSOA","PESSOA 473","1989","8","3","South America","Brazil","Rio de Janeiro","nova Friburgo, Reserva Ecológica Municipal de acaé de Cima, Pcada para pedra Bicuda","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-08-31 08:57:25-03","INPA","INPA","136199","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Rosa, NA","3974","1980","11","27","Southern America","Brasil","São Paulo","Reserva Biológica do alto da serra Paranapiacaba.","-46.5299987792969","-23.6599998474121",NA,NA,"INPA0136199","INPA0136199 INPA0136199_e","Santo André",NA,NA,"Rosa, NA","27258","auto",NA,NA,NA,"1981",NA,NA,NA,NA,NA
"93","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10543",NA,"Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L. D. Thomaz","1782","1993","11","17",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Não amostrada, na trilçha principal, 9m de altura, flores brancas.","MBML010543",NA,"Santa Teresa",NA,NA,"M. Gomes/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"94","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","10556",NA,"Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L. D. Thomaz","966","1995","03","08",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 9m. PAP 41cm, caule interno creme, frutos globosos verdes.","MBML010556",NA,"Santa Teresa",NA,NA,"S. Mendaçolli/1995",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"95","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","25928",NA,"Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L. Kollmann; et al","8500","2005","12","02",NA,"Brasil","Espírito Santo","Santo Henrique","-40.553889","-19.836389",NA,"Arvoreto 8m, na meia sombra. Flores brancas odoríferas.","MBML025928",NA,"Santa Teresa",NA,NA,"Daniela Zappi/Set.-2009",NA,NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA,NA,NA
"96","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","3205",NA,"Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","W. Boone","592","1985","07","19",NA,"Brasil","Espírito Santo","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Arbusto com 4m, frutos maduros, caminho entre o laboratório e a casa de hóspedes.","MBML003205",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA
"97","2020-07-15 14:43:38-03","UNESP-RC","HRCB","50655","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lombardi","7517","2008","11","04",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,"Árvore ca. 5 m, folhas cartáceas, frutos imaturos verdes",NA,NA,"Jundiaí","985","985",NA,"17840","auto",NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA
"98","2021-01-26 13:58:11-03","IMA","MAC","28919","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","N.T. Mendonça","267","2005","03","08",NA,"Brasil","Alagoas","Serra da Bananeira.","-35.936994","-9.281314",NA,"Árvore ca. de 14m de altura. Frutos imaturos.; Mata Atlântica.","MAC0028919","MAC0028919","Murici",NA,NA,"J.Jardim",NA,NA,NA,"-35.936994","-9.281314","2014","05",NA,NA,NA,NA
