"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"467","2020-11-19 10:23:50-03","CPAP","CPAP","7619","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Pott, A.","1990","04","21",NA,"Brasil",NA,NA,"Árvore 5 m de altura (rebrota), base 25 cm diâmetro. Casca semelhante a de Plathymenia reticulata.. FLOR: não vista. FRUTO: ainda verde. INTERESSE: madeira. FREQUÊNCIA: Esparsa. AMBIENTE: Cordilheira (paleodique), cerradão (Guazuma, Astronium spp). Desm",NA,"5569",NA,NA,"Vogel","A. Pott","MS","Corumbá","Fazenda Bela Vista (desativada), entre fazenda Camanha e fazenda Campo Alto, Sub-região da Nhecolândia, Pantanal","-56.1","-19.016667",NA,NA,"140","140",NA,NA,NA,"56°06' W","19°01' S","2000","09",NA,NA,NA,NA,NA,NA
"468","2020-11-19 10:23:50-03","CPAP","CPAP","23036","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Pott, A.","2001","09","18",NA,"Brasil",NA,NA,"Árvore 7m de altura. com flores de amarela e fruto de cor castanho. Ponto ACRG-1. . Frequente.. Vegetação secundária de cerradão e floresta decidual,. Solo: litólico,. Relevo: encosta suave. <ll>dwc_commonname:</ll> Canzileiro, Jacarandá",NA,"9444",NA,NA,"Vogel","A. Pott; V. J. Pott","MS","Corumbá","Reserva Acurizal (Ecotropica), Serra do Amolar, borda oeste do Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"469","2020-11-19 10:23:50-03","CPAP","CPAP","24911","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva, R. R.","2004","07","28",NA,"Brasil",NA,NA,"Árvore de 20m de altura. Caule fissurado. Frutos imaturos verdes.",NA,"1025",NA,NA,"Vogel","R. R. Silva","MS","Corumbá","Serra Grande, Planalto Residual do Urucum. Interior de Floresta Estacional semidecídual. Solo: ferruginoso.","-57.6533012390137","-19.0091991424561",NA,NA,"448","448","295160","auto",NA,"57°30'80'' W","19°12'94'' S","2004","07",NA,NA,NA,NA,NA,NA
"470","2020-11-19 10:23:50-03","CPAP","CPAP","15056","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Hatschbach, G.","1995","05","07",NA,"Brasil",NA,NA,"Árvore copada, 6m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata degradada. SUBSTRATO: . RELEVO: .",NA,"62415",NA,NA,"Vogel","G. Hastchbach","MT","Jauru","5km Oeste na rodovia para o trevo com a BR-174","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"40234","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"471","2020-11-19 10:23:50-03","CPAP","CPAP","11413","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Salis, S. M.","1989","02","01",NA,"Brasil",NA,NA,"Arbóreo, 5m de altura. FLOR: . FRUTO: verde. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata ciliar. SUBSTRATO: . RELEVO: .",NA,"297",NA,NA,"Vogel",NA,"SP","Itirapina","Margem do rio Uba","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-19 10:23:50-03","CPAP","CPAP","18562","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Salis, S. M.","2006","11","22",NA,"Brasil",NA,NA,"Árvore, 12m de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata semidecídua. SUBSTRATO: . RELEVO: plano.",NA,"1181",NA,NA,"Vogel",NA,"MS","Corumbá","Estrada seguindo o Porto Mangueira - ponto de coleta MA7","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"57 26' W","18 18' S",NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-19 10:23:50-03","CPAP","CPAP","11669","PreserverdSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Hatschbach, G.","1993","02","07",NA,"Brasil",NA,NA,"Árvore 5m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata pluvial. SUBSTRATO: . RELEVO: .",NA,"58563",NA,NA,"Vogel","G. Hastchbach","MS","Mundo Novo","Rodovia BR-163, 1 km Leste de Mundo Novo","-54.2708015441895","-23.9381008148193",NA,NA,NA,NA,"19849","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"474","2015-07-02 14:02:01-03","JBP","HPL","10764","S","Plantae","Fabaceae-Faboideae","Platypodium","elegans","Platypodium elegans","A. Campos-Rocha, R. Goffi & M. Moia","2007","11","24",NA,"Brasil",NA,NA,NA,NA,"106",NA,NA,"Vogel","A. Campos-Rocha","SP","Americana","Coletado na Gruta Dainese.","-47.33","-22.73",NA,NA,NA,NA,"13346","auto",NA,NA,NA,"2007","11","24",NA,NA,NA,NA,NA
"475","2015-07-02 14:02:01-03","JBP","HPL","9976","S","Plantae","Fabaceae-Faboideae","Platypodium","elegans","Platypodium elegans","A. Campos-Rocha & R.Goffi","2008","01","03",NA,"Brasil",NA,NA,NA,NA,"138",NA,NA,"Vogel","A. Campos-Rocha","SP","Americana","Coletado nas proximidades do município de Americana-SP (Bairro Praia Azul).","-47.33","-22.73",NA,NA,NA,NA,"13346","auto",NA,NA,NA,"2008","01","03",NA,NA,NA,NA,NA
"476","2015-07-02 14:02:01-03","JBP","HPL","4541","S","Plantae","Fabaceae-Faboideae","Platypodium","elegans","Platypodium elegans","H. Lorenzi","2003","10","22",NA,"Brasil",NA,NA,NA,NA,"4132",NA,NA,"Vog.","H. Lorenzi","SP","Americana","Coletada na rodovia sentido Piracicaba.","-47.33","-22.73",NA,NA,NA,NA,"13346","auto",NA,NA,NA,"2003","10","22",NA,NA,NA,NA,NA
"477","2014-10-27 19:15:14-02","UNICAP","HUCPE","354","S","Plantae","Papilionaceae","Platypodium","elegans","Platypodium elegans","Lima, D. .P.","1974","11","14",NA,"Brasil",NA,NA,"Árvore com mais ou menos 4m de altura, flores amareladas, perfume enjoativo.",NA,"13318",NA,NA,"Vog.","M. Haluli","Piauí","Picos","Fazenda Lagia do Veado.","-41.470203","-7.04813",NA,NA,NA,NA,NA,NA,NA,"-41.470203","-7.04813","1974","12","13",NA,NA,NA,NA,NA
"478","2019-02-22 11:46:54-03","IPA","IPA","76036","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1973","10","11","Southern America","Brasil",NA,NA,"Árvore com aproximadamente 5m alt. e 5cm de diâmetro. Sua resina se asemelha a do Pau sangue. Flores amarelas com perfume levemente enjoativo.","IPA0076036","13255","Plantae",NA,"Vogel","Tavares, E.J.","Piauí","Conceição do Canidé","Fazenda Belo Horizonte","-41.910278","-7.853889",NA,NA,NA,NA,NA,NA,NA,"-41.910278","-7.853889","1974","02",NA,NA,NA,NA,NA,NA
"479","2019-02-22 11:46:54-03","IPA","IPA","52081","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Ferreira, M.C.; Pinto, P.; Pinto, P.","1987","12","12","Southern America","Brasil",NA,NA,"Arbóreo (fnerófito) com 14m de altura. Flores amarelas","IPA0052081","62","Plantae",NA,"Vogel","Pinto, P.","Bahia","Conceição da Feira","Margem da BR-101 (entre Conceição de Feira e São Gonçalo dos Campos). área de pastagem. latossolo amarelo. Textura areno-argilosa. Relêvo ondulado","-38.9986000061035","-12.5058002471924",NA,NA,NA,NA,"13560","auto",NA,NA,NA,"1987","12","12",NA,NA,NA,NA,NA
"480","2019-02-22 11:46:54-03","IPA","IPA","21984","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1970","10","27","Southern America","Brasil",NA,NA,"Árvore","IPA0021984","706158","Plantae",NA,"Vogel","Andrade-Lima","Bahia","Mundo Novo",NA,"-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,"50681","auto",NA,NA,NA,"1970","10","27",NA,NA,NA,NA,NA
"481","2019-02-22 11:46:54-03","IPA","IPA","85721","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Silva, R.R.; Velásquez, J.S.; Velásquez, J.S.","2004","04","26","Southern America","Brasil",NA,NA,"Árvore de 7m de altura. Frutos maduros castanhos. Solo argiloso.; Cerrado.","IPA0085721","891","Plantae",NA,"Vogel","Silva, R.R.","Mato Grosso do Sul","Corumbá","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,"2004","04",NA,NA,NA,NA,NA,NA
"482","2019-02-22 11:46:54-03","IPA","IPA","58494","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lemos, J.R.","1998","01","20","Southern America","Brasil",NA,NA,"Arbusto de aproximadamente 2 - 4m de altura; flor amarelo-ouro","IPA0058494","28","Plantae",NA,"Vogel","Fernández, A.","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara, Chapadas sedimentares; substrato arenoso","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,"45407","auto",NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
"483","2019-07-26 11:40:30-03","IPA","IPA","60849","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Hoehne, W.","1951","10","28","Southern America","Brasil",NA,NA,"Arbustivo do campo","IPA0060849","60849","Plantae",NA,"Vogel",NA,"São Paulo","Jales","Pastos do Pontal","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-02-22 11:46:54-03","IPA","IPA","40361","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Blanchet",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040361","2790","Plantae",NA,"Vogel",NA,"Bahia",NA,"Serra do Açuruá, Rio São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-02-22 11:46:54-03","IPA","IPA","40362","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Gardner, G.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040362","2140","Plantae",NA,"Vogel",NA,"Piauí",NA,"Between Boa Esperança e Santa Anna das Mercês",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-07-26 11:40:30-03","IPA","IPA","41493","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Gehrt, A.","1936","12","09","Southern America","Brasil",NA,NA,"Árvore grande; flor amarela","IPA0041493","41493","Plantae",NA,"Vogel","Hoehne, F.C.","São Paulo",NA,"Tieté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-02-22 11:46:54-03","IPA","IPA","11696","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1958","04","27","Southern America","Brasil",NA,NA,"Árvore 3-4m. Frutos","IPA0011696","58-3122","Plantae",NA,"Vogel",NA,"Mato Grosso",NA,"ao sul de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-02-22 11:46:54-03","IPA","IPA","21889","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1970","10","20","Southern America","Brasil",NA,NA,"Arboreta 4-5m; flores amarelas","IPA0021889","706100","Plantae",NA,"Vogel","Ataíde, M.","Bahia",NA,"Bacia do Rio de Contas, km2 da estrada Janio Quadros-Aracatu. Solo fraco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","10","09",NA,NA,NA,NA,NA
"489","2019-02-22 11:46:54-03","IPA","IPA","29531","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1973","04","22","Southern America","Brasil",NA,NA,NA,"IPA0029531","7319","Plantae",NA,"Vogel","Rita Pereira","Piauí",NA,"- Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982","12","06",NA,NA,NA,NA,NA
"490","2019-02-22 11:46:54-03","IPA","IPA","29539","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1973","04","22","Southern America","Brasil",NA,NA,NA,"IPA0029539","7340","Plantae",NA,"Vogel","Ataíde, M.","Piauí",NA,"- Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"491","2019-02-22 11:46:54-03","IPA","IPA","63850","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Jost, T.; Ribeiro, T.; Tourinho, R.; Ribeiro, T.; Tourinho, R.","2002","04","10","Southern America","Brasil",NA,NA,"Arbusto com ca. 2m de altura, folíolos discolores, adaxial verde-oliva, abaxial verde claro. Frutos imaturos verde-claro e maduros marrons","IPA0063850","506","Plantae",NA,"Vogel","Bautista, H.P.","Bahia","Urandi","Estrada Urandí-Licínio de Almeida, 15 km depois de Urandí, a 19km de Urandi","-42.542222","-14.743056",NA,NA,"770","770",NA,NA,NA,"-42.542222","-14.743056","2002","05",NA,NA,NA,NA,NA,NA
"492","2019-02-22 11:46:54-03","IPA","IPA","41870","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Pastore, U.; Klein, R.M.; Klein, R.M.","1986","03","22","Southern America","Brasil",NA,NA,"Arbóreo com 7m de altura, DAP 30cm, diâmetro da copa 8m (fanerófito). Caule suberoso fendilhado. Frequência média","IPA0041870","55","Plantae",NA,"Vogel","Arouck Ferreira, J.D.C.","São Paulo",NA,"Cuibá Paulista, 3 km leste Córrego Água Sumida. Solo arenoso. Relêvo ondulado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986","07","17",NA,NA,NA,NA,NA
"493","2019-02-22 11:46:54-03","IPA","IPA","75702","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1974","11","14","Southern America","Brasil",NA,NA,"Árvore, mais ou menos 4 m alt. e mais ou menos 5cm de diâmetro, sem látex e com pouca resina vermelha. Flores amarelas, pouco perfumadas, sendo um pouco enjoativo.","IPA0075702","13318","Plantae",NA,"Vogel","Haluli, M.","Piauí","Picos.","Fazenda Lagoa do Veado","-41.768333","-7.133333",NA,NA,NA,NA,NA,NA,NA,"-41.768333","-7.133333","1974","12","13",NA,NA,NA,NA,NA
"494","2019-02-22 11:46:54-03","IPA","IPA","61066","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Tourinho, R.; Ferreira, M.C.; Jost, T.; Ferreira, M.C.; Jost, T.","2002","05","06","Southern America","Brasil",NA,NA,"Árvore ca. 10m de altura. Folíolos cartáceos discolores, brilhantes. Frutos jovens verdes","IPA0061066","21","Plantae",NA,"Vogel","Costa e Silva, M.B.","Bahia","Gentio do Ouro","Cerro","-42.535556","-11.398611",NA,NA,NA,NA,NA,NA,NA,"-42.535556","-11.398611","2003","04","02",NA,NA,NA,NA,NA
"495","2019-02-22 11:46:54-03","IPA","IPA","7392","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Andrade-Lima","1954","07","14","Southern America","Brasil",NA,NA,"Árvore pequena; frutos","IPA0007392","1871","Plantae",NA,"Vogel","Andrade-Lima","Piauí",NA,"Capoeiras à altura do km-17 da estrada Parnaíba - Terezina. Solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-02-22 11:46:54-03","IPA","IPA","88593","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Müller, C.; Dias, M.C.; Dias, M.C.","1987","01","06","Southern America","Brasil",NA,NA,"Árvore ca. 8-10m de altura, frutos verdes.","IPA0088593","s.n.","Plantae",NA,"Vogel","Dias, M.C.","São Paulo",NA,"Rod. Jepê, Rancharia, km 2. Beira da rodovia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","01","01",NA,NA,NA,NA,NA
"497","2019-02-22 11:46:54-03","IPA","IPA","53381","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Araújo, F.S. de","1990","05","29","Southern America","Brasil",NA,NA,"Arbusto","IPA0053381","68","Plantae",NA,"Vogel","Fernández, A.","Ceará","Novo Oriente","Planalto do Ibiapaba, Local baixa fria","-40.7742004394531","-5.53444004058838",NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-02-22 11:46:54-03","IPA","IPA","17829","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Giulietti, A.M.","1968","10","14","Southern America","Brasil",NA,NA,"Erva ca. 30cm de altura; flores amarelas formando grupos; pouco frequênte","IPA0017829","500","Plantae",NA,"Vogel","Andrade-Lima","Goiás","Caiapônia","15km na estrada Caiapônia-Jataí, margem esquerda, junto a fonte de água sulfurosa","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"77016","auto",NA,NA,NA,"1969","06","12",NA,NA,NA,NA,NA
"499","2019-02-22 11:46:54-03","IPA","IPA","54653","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Alencar, M.E.","1993","07","14","Southern America","Brasil",NA,NA,"Árvore ca. 7m; flores amarelas","IPA0054653","149","Plantae",NA,"Vogel","Fernández, A.","Piauí","Padre Marcos","Serra Velha, Km 2 da vicinal para Alagoinha do Piauí. Substrato arenoso","-40.9043998718262","-7.35500001907349",NA,NA,"240","240","17353","auto",NA,NA,NA,"1994","01","23",NA,NA,NA,NA,NA
"500","2019-02-22 11:46:54-03","IPA","IPA","75489","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1974","11","14","Southern America","Brasil",NA,NA,"Árvorecom mai ou menos 4 m de alutra e 5cm de diametro. Flores de sépalas verdes e pétalas amarelas. Pouco perfume enjoativo.","IPA0075489","13318","Plantae",NA,"Vogel","Haluli, M.","Piauí","Picos","Mata da Fazenda Lagoa do Veado","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"31259","auto",NA,NA,NA,"1974","12","13",NA,NA,NA,NA,NA
"501","2019-07-26 11:40:30-03","IPA","IPA","14438","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lage, C.A.","1938","02","03","Southern America","Brasil",NA,NA,"Ramos e flores","IPA0014438","14438","Plantae",NA,"Vogel","Aguiar, J.","Rio de Janeiro","Rio de Janeiro","Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-07-26 11:40:30-03","IPA","IPA","41494","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Hoehne, F.C.","1931","10","06","Southern America","Brasil",NA,NA,"Árvore grande do campo; flores amarelas","IPA0041494","41494","Plantae",NA,"Vogel","Hoehne, F.C.","São Paulo","Moji Mirim","Borda da mata","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-02-22 11:46:54-03","IPA","IPA","15411","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Belém, R.P.","1965","08","12","Southern America","Brasil",NA,NA,"Árvore de 12m x 35cm de diâmetro; frutos amarelados com manchas escuras. Col. viva","IPA0015411","1582","Plantae",NA,"Vogel","Andrade-Lima","Espírito Santo","Linhares","Margem do Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,"1969","07","02",NA,NA,NA,NA,NA
"504","2019-02-22 11:46:54-03","IPA","IPA","19920","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lanna-Sobrinho, J.P.","1965","08","12","Southern America","Brasil",NA,NA,"Árvore de 12m de altura, 0,35m de diâmetro; fruto amarelado com o núcleo da semente mais escuro","IPA0019920","1087","Plantae",NA,"Vogel","Andrade-Lima","Espírito Santo","Linhares","Próximo Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,"1970","04","24",NA,NA,NA,NA,NA
"505","2019-02-22 11:46:54-03","IPA","IPA","54685","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Alencar, M.E.","1993","07","16","Southern America","Brasil",NA,NA,"Árvore ca. 7m; frutos imaturos","IPA0054685","189","Plantae",NA,"Vogel","Fernández, A.","Piauí","Padre Marcos","Serra Velha, Km 2 da vicinal para Alagoinha do Piauí. Substrato arenoso","-40.9043998718262","-7.35500001907349",NA,NA,NA,NA,"17353","auto",NA,NA,NA,"1994","03","13",NA,NA,NA,NA,NA
"506","2019-02-22 11:46:54-03","IPA","IPA","74494","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1974","11","14","Southern America","Brasil",NA,NA,"Ávore mais ou menos 4m de altura e mais ou menos 5m de diamêtro. Flores de sépalas verde e pétalas amarelas. Pouco perfume enjoativo.","IPA0074494","13318","Plantae",NA,"Vogel","Haluli, M.","Piauí","Picos","Fazenda Lagoa do Veado, Mata.","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"31259","auto",NA,NA,NA,"1974","12","13",NA,NA,NA,NA,NA
"507","2019-02-22 11:46:54-03","IPA","IPA","76015","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1974","11","14","Southern America","Brasil",NA,NA,"Árvore com mais ou menos 4m alt. e 5cm de diâmetro. Flores de sépalas verdes e petálas amarelas. Pouco perfume enjoativo.","IPA0076015","13318","Plantae",NA,"Vogel","Haluli, M.","Piauí","Picos","Mata da Fazenda Lagoa do Veado","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"31259","auto",NA,NA,NA,"1974","12","13",NA,NA,NA,NA,NA
"508","2019-02-22 11:46:54-03","IPA","IPA","74955","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Lima, D.P.","1974","11","14","Southern America","Brasil",NA,NA,"Árvore cerca de 4m de altura , e 5cm de diâmetro. Flôres de sépalas verde e petalas amarelas. pouco perfume injoativo.","IPA0074955","13318","Plantae",NA,"Vogel","Haluli, M.","Piauí","Picos","Mata da Foz. Lagoa do Veado.","-41.4668998718262","-7.07694005966187",NA,NA,NA,NA,"31259","auto",NA,NA,NA,"1974","12","13",NA,NA,NA,NA,NA
"509","2019-02-22 11:46:54-03","IPA","IPA","26012","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Hatschbach, G.","1970","10","21","Southern America","Brasil",NA,NA,"Árvore do cerrado; flor amarela","IPA0026012","24978","Plantae",NA,"Vogel","Andrade-Lima","São Paulo","Rancharia","Rodovia Raposo Tavares","-50.8899993896484","-22.2199993133545",NA,NA,NA,NA,"50606","auto",NA,NA,NA,"1981","08","06",NA,NA,NA,NA,NA
"510","2019-07-26 11:40:30-03","IPA","IPA","9559","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Koscinski, M.","1936","12",NA,"Southern America","Brasil",NA,NA,"Fruto em fevereiro.","IPA0009559","9559","Plantae",NA,"Vogel",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-07-26 11:40:30-03","IPA","IPA","9558","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans major","Koscinski, M.","1936","04",NA,"Southern America","Brasil",NA,NA,NA,"IPA0009558","9558","Plantae",NA,"Benth.",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"major",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-07-26 11:40:30-03","IPA","IPA","9558","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans major","Koscinski, M.","1936","04",NA,"Southern America","Brasil",NA,NA,NA,"IPA0009558","9558","Plantae",NA,"Benth.",NA,"São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"major",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-08-27 13:29:37-03","IAP","PACA-AGP","67898","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Hatschbach, G.","1970","11","20",NA,"Brasil",NA,NA,"6m de altura.Típica do cerrado, flor amarela Hábito: árvore","PACA067898","25570","Magnoliophyta","Fagales","Vogel","G. Hatschbach","PR","Senges","Morro Pelado","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"55682","auto",NA,NA,NA,"1985","08",NA,"Magnoliatae",NA,NA,NA,NA
"514","2020-12-20 21:17:41-03","UFV","VIC","21723","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Fernandes, J.M.","2006","02","14",NA,"Brasil",NA,NA,"Árvore, c.a. de 10 metros de altura. Fruto imaturo.","VIC021723","167",NA,NA,"Vogel","Fernandes, J.M.","Minas Gerais","Araponga","Comunidade São Joaquim, Propriedade do Sr. Vicente. Sistema Agroflorestal.","-42.5208015441895","-20.6667003631592","VIC021723",NA,NA,NA,"16385","auto",NA,NA,NA,"2006","02","14",NA,NA,NA,NA,NA
"515","2020-12-20 21:17:41-03","UFV","VIC","28691","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Assis, L.C.S.; Magalhães, M.S.","2003","04","19",NA,"Brasil",NA,NA,"Árvore, c.a. de 6,0 metros de altura. Caule fortemente sulcado; folíolos discolores e frutos verdes a castanhos.","VIC028691","806",NA,NA,"Vogel","Assis, L.C.S.","Minas Gerais","Barroso","Mata do Baú, Borda da mata.","-43.9757995605469","-21.1868991851807","VIC028691",NA,NA,NA,"7934","auto",NA,NA,NA,"2004","01",NA,NA,NA,NA,NA,NA
"516","2020-12-20 21:17:41-03","UFV","VIC","21049","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Lima, L.C.P.; Araújo, M.E.F. de","2005","11","16",NA,"Brasil",NA,NA,"Árvore, c.a. de 9,0 metros de altura. Corola amarela.","VIC021049","401",NA,NA,"Vogel","Lima, L.C.P.","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Trilha ao longo do Rio Mainarte. Mata.","-43.4160995483398","-20.377799987793","VIC021049",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
