"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2021-01-14 15:28:17-03","MN","R","65301","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata var.grandiflora","Benth.","Freire Allemão, F. 350; Cysneiros, M.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000065301","R000065301_001 R000065301_002","Rudd, V.E.",NA,NA,NA,NA,NA,NA,NA,NA,"var.grandiflora",NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-14 15:28:17-03","MN","R","65356","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata var.grandiflora","Benth.","Löfgren, A.","405","1910","03",NA,"Brasil","Rio Grande do Norte",NA,NA,"Inspectoria de Obras Contra as Seccas.",NA,NA,"Rudd,V.E.","23",NA,NA,NA,NA,NA,NA,NA,"var.grandiflora",NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:28:17-03","MN","R","54797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata var.marginata","Benth.","Ducke, W.A.","1681","1944","12",NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Rudd,V.E.","15","Salinas",NA,NA,NA,NA,NA,NA,"var.marginata",NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-02 02:00:37-03","UFPI","TEPB","1855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","A. J. CASTRO",NA,"1981","06",NA,"Brasil","Maranhão","Ilha do Caju",NA,"Subarbusto Ambiente: Tabuleiro Litorâneo <ll>dwc_commonname:</ll> Coroa-de-frade",NA,NA,NA,"18","Aroazes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-26 15:10:49-03","UFPI","TEPB","24068","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","R. BARROS","2959","2007","03",NA,"Brasil","Piauí","PARNA Serra das Confusões-Olho D'Água da Santa",NA,"Subarbusto 1m pouco frequente, flor amarela, solo arenoso",NA,NA,NA,"29","Caracol","-43.3300018310547","-9.27861022949219","512","512","21070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-22 11:46:09-03","IPA","IPA","18956","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Academia Brasileira de Ciências","97","1971","04","Southern America","Brasil","Pernambuco","Arredores de Petrolina",NA,"Erva delgada, apoiando-se sobre arbustos, flores amarelas, estandarte listrado de roxo","IPA0018956",NA,"Fernández, A.","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","09",NA,NA,"09",NA,NA,NA,NA
"52","2019-02-22 11:46:09-03","IPA","IPA","40178","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.","2098",NA,NA,"Southern America","Brasil","Piauí","Near Oeiras",NA,NA,"IPA0040178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-02-22 11:46:09-03","IPA","IPA","25977","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Rita Pereira; Andrade-Lima; Bocage, A.; Andrade-Lima; Bocage, A.","14","1981","06","Southern America","Brasil","Alagoas","Morro do Porco, Morro da Microondas. Capoeira, solo argiloso",NA,"Arbusto ca. 1m, flores amarelas","IPA0025977",NA,"Fernández, A.","09","Arapiraca","-36.6610984802246","-9.7524995803833",NA,NA,"19227","auto",NA,NA,NA,NA,"1981","06",NA,NA,"09",NA,NA,NA,NA
"54","2019-02-22 11:46:09-03","IPA","IPA","41419","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.","1543",NA,NA,"Southern America","Brasil","Ceará","Sandy hills",NA,NA,"IPA0041419",NA,NA,NA,"Aracati","-37.7696990966797","-4.56166982650757",NA,NA,"56389","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-07-26 11:40:25-03","IPA","IPA","44768","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Ataíde, M.","44768","1973","07","Southern America","Brasil","Pernambuco","Estação Experimental do IPA",NA,NA,"IPA0044768",NA,"Ataíde, M.","10","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"23066","auto",NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-02-22 11:46:09-03","IPA","IPA","42919","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","8069","1975","06","Southern America","Brasil","Pernambuco","Chapada de São José",NA,NA,"IPA0042919",NA,"Bocage, A.","21","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto",NA,NA,NA,NA,"1984","04",NA,NA,"10",NA,NA,NA,NA
"57","2019-02-22 11:46:09-03","IPA","IPA","25878","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","716555","1971","10","Southern America","Brasil","Pernambuco","Vale do Catimbau, Solo úmido",NA,"Subarbusto ca. 1m de altura; flor amarelo-avermelhada","IPA0025878",NA,"Fernández, A.","08","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto",NA,NA,NA,NA,"1993","09",NA,NA,"08",NA,NA,NA,NA
"58","2019-02-22 11:46:09-03","IPA","IPA","12201","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","60-3462","1960","05","Southern America","Brasil","Pernambuco","Campo sujo à margem estrada para fazenda Nova",NA,NA,"IPA0012201",NA,"Fernández, A.","22","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,"35136","auto",NA,NA,NA,NA,"1993","09",NA,NA,"08",NA,NA,NA,NA
"59","2019-02-22 11:46:09-03","IPA","IPA","13135","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","62-4068","1962","06","Southern America","Brasil","Pernambuco","Alto do Morro do Cruzeiro",NA,"Erva 0,50 - 0.80m, entre arbustos. Flor amarela","IPA0013135",NA,"Fernández, A.","24","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto",NA,NA,NA,NA,"1993","09",NA,NA,"08",NA,NA,NA,NA
"60","2019-02-22 11:46:09-03","IPA","IPA","30037","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Ataíde, M.; Rita Pereira; Maria José; Rita Pereira; Maria José","53","1982","06","Southern America","Brasil","Pernambuco","área do Experimento do Projeto caprino. Solo argilo-arenoso",NA,"Erva, flores amarelas","IPA0030037",NA,"Fernández, A.","02","Ibimirim","-37.690299987793","-8.54055976867676",NA,NA,"45154","auto",NA,NA,NA,NA,"1993","09",NA,NA,"09",NA,NA,NA,NA
"61","2019-02-22 11:46:09-03","IPA","IPA","19330","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Academia Brasileira de Ciências","449","1971","05","Southern America","Brasil","Pernambuco","De Jutaí a Santa Cruz, entre o Rio das Garças e o Riacho Volta",NA,"Erva aquática ereta 0,80-1m, flores amarelas","IPA0019330",NA,"Fernández, A.","01","Ouricuri","-40.0816993713379","-7.88250017166138",NA,NA,"56078","auto",NA,NA,NA,NA,"1979","10",NA,NA,"03",NA,NA,NA,NA
"62","2019-02-22 11:46:09-03","IPA","IPA","1768","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Andrade-Lima","50-571","1950","07","Southern America","Brasil","Pernambuco","Usina Água Branca",NA,"Mais ou menos escandente sobre ervas e pequenos arbustos, flor amarela","IPA0001768",NA,NA,"11","Quipapá","-36.0116996765137","-8.82777976989746",NA,NA,"11788","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-22 11:46:09-03","IPA","IPA","40179","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Gardner, G.","2099",NA,NA,"Southern America","Brasil","Piauí","Near Oeiras",NA,NA,"IPA0040179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:29:22-03","IAP","PACA-AGP","108874","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fina, BG.","148","1998","03",NA,"Brasil","SP",NA,NA,"HRCB Habitat: cerrado Fenofase: fl. Hábito: arbustiva","PACA108874",NA,"Fina, BG","19","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:43:32-03","UFMS","CGMS","11702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","G.F. Árbocz","7154","2000","11",NA,"Brasil","Mato Grosso","Rio Correntes. Margem do rio Correntes. Cerrado perturbado.",NA,"Papilionoideae. Flor amarela. Frutos imaturos verdesFrutos verdes e imaturos. Habitat: Cerrado perturbado. Habito: Erva ereta. 1,00m de altura.","CGMS1041029",NA,"R.R. Silva","01","Itiquira","-54.7602778","-17.5597222",NA,NA,NA,NA,NA,NA,"-54,7602778","-17,5597222","2006","04",NA,NA,"12",NA,NA,NA,NA
"66","2021-04-07 11:43:32-03","UFMS","CGMS","14267","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","A. Sciamarelli; A. Calvalcante; C.S.C. Arruda; F.G. Kuhn","1863","2004","04",NA,"Brasil","Goiás",NA,NA,"Papilionoideae. Corola amarela com guia de néctar vinho. Planta apresentandoFloração e frutificação. Heliófita. Xerófita.","CGMS1043729",NA,"R.R. Silva","19","Itajá","-51.0591667","-19.29",NA,NA,NA,NA,NA,NA,"-51,0591667","-19,29","2006","04",NA,NA,"18",NA,NA,NA,NA
"67","2019-11-27 13:48:27-03","UFS","ASE","18494","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Santos, LAS","323","2010","08","Southern America","Brasil","Sergipe","Colonia Treze, Mata do Poção",NA,"Flores amarelas.; Flores amarelas.; Mata.","ASE0024960","ASE0024960","Santos, LAS","26","Lagarto","-37.65","-10.918056",NA,NA,NA,NA,NA,NA,"-37.65","-10.918056","2010","09",NA,NA,"22",NA,NA,NA,NA
"68","2019-11-27 13:48:27-03","UFS","ASE","24316","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gomes, LA; Vasconcelos, L; Santos, E","889","2012","05","Southern America","Brasil","Sergipe","Mata do Cipó, Proximidades do Rio da Mata.",NA,"Subarbusto com cerca de 50 cm. Floes com brácteas vináceas e flores amarelas.; Subarbusto com cerca de 50 cm. Floes com brácteas vináceas e flores amarelas.; Mata Atlântica.","ASE0029661","ASE0029661","Gomes, LA","29","Siriri","-37.10125","-10.510833",NA,NA,NA,NA,NA,NA,"-37.10125","-10.510833","2012","06",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-27 13:48:27-03","UFS","ASE","27241","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Campos, DA; Matos, GMA; Freire, GS; Cruz, LS","264","2012","09","Southern America","Brasil","Sergipe","Assentamento Che Guevara, Mata de Dr. João",NA,"Trepadeiras. Frutos imaturos verdes.; Caatinga.","ASE0031786","ASE0031786","Campos, DA","13","Lagarto","-37.663792","-10.915228",NA,NA,NA,NA,NA,NA,"-37.663792","-10.915228","2013","03",NA,NA,"14",NA,NA,NA,NA
"70","2019-11-27 13:48:27-03","UFS","ASE","29049","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Santana, JP; Silva, TR","67",NA,NA,"Southern America","Brasil","Sergipe","Floresta Nacional do Ibura",NA,"Herbácea, 40 cm. Flores amarelas, frutos imaturos verdes. Frutos e caule com tricomas.; Mata Atlântica","ASE0001018","ASE0001018","Gomes, LA",NA,"Nossa Senhora do Socorro","-37.142778","-10.859444",NA,NA,NA,NA,NA,NA,"-37.142778","-10.859444","2013","10",NA,NA,"04",NA,NA,NA,NA
"71","2019-11-27 13:48:27-03","UFS","ASE","6286","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Landim, M","543","1995","08","Southern America","Brasil","Sergipe","Mata do Crasto",NA,"sub-arbusto. 0,4. m. presença de flores amarelas.; sub-arbusto. 0,4. m. presença de flores amarelas.; Mata","ASE0016745","ASE0016745",NA,"28","Santa Luzia do Itanhy","-37.425861","-11.385528",NA,NA,NA,NA,NA,NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-27 13:48:27-03","UFS","ASE","34563","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, BD; Santos, E","37","2015","09","Southern America","Brasil","Sergipe","Serra de Itabaiana, Próximo à sede administrativa",NA,"Herbácea,Flores amarelas, frutos em vargem e folhas compostas.","ASE0033055","ASE0033055","Silva, BD","16","Itabaiana","-37.253","-10.4107",NA,NA,NA,NA,NA,NA,"-37.253","-10.4107","2015","09",NA,NA,"21",NA,NA,NA,NA
"73","2019-11-27 13:48:27-03","UFS","ASE","37886","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Figueiredo, MAM; Santos, E; Farias, MCV; Andrade, RS; Mota, AC","127","2014","12","Southern America","Brasil","Sergipe","Fazenda Glória",NA,"Herbácea flor amarela.; Área de transição.","ASE0039020",NA,"Freire, GS","02","Itabaianinha","-37.4724","-11.1626",NA,NA,NA,NA,NA,NA,"-37.4724","-11.1626","2016","10",NA,NA,"17",NA,NA,NA,NA
"74","2019-08-20 10:11:55-03","UNICAMP","UEC","141628","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","197","2003","12",NA,"Brazil","Minas Gerais","Serra do Cabral",NA,"Subarbusto virgado 1,2 m, flores amarelas, crescendo em solo arenoso. Afloramento rochoso.","UEC150614","UEC150614",NA,"07","Joaquim Felício","-44.192222","-17.693611","938","938",NA,NA,NA,NA,"-44.192222","-17.693611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:11:55-03","UNICAMP","UEC","141629","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ED","272","2003","07",NA,"Brazil","Minas Gerais","Serra do Cabral",NA,"Subarbusto virgado 1,5m, flores amarelas, crescendo em solo arenoso.","UEC150622","UEC150622","Silva, ED","07","Joaquim Felício","-44.191944","-17.690556","1038","1038",NA,NA,NA,NA,"-44.191944","-17.690556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:11:55-03","UNICAMP","UEC","141630","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ED","258","2003","07",NA,"Brazil","Minas Gerais","Serra do Cabral",NA,"Subarbusto virgado 2 m,flores amarelas, crescendo em solo arenoso.","UEC150619","UEC150619","Silva, ED","07","Joaquim Felício","-44.191944","-17.690556","1038","1038",NA,NA,NA,NA,"-44.191944","-17.690556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:11:55-03","UNICAMP","UEC","141631","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","161","2003","09",NA,"Brazil","Minas Gerais","Serra do Cabral",NA,"Subarbusto virgado 1 m, flores marelas, frutos imaturos crescendo em solo arenoso.","UEC150615","UEC150615","Silva, ED","11","Joaquim Felício","-44.191944","-17.690556","1038","1038",NA,NA,NA,NA,"-44.191944","-17.690556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:11:55-03","UNICAMP","UEC","141632","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","59A","2003","05",NA,"Brazil","Minas Gerais","Serra do Cabral",NA,"Subarbusto virgado 1,5 m, flores amarelas, crescendo em solo arenoso.","UEC150620","UEC150620","Silva, ED","02","Joaquim Felício","-44.191944","-17.690556","1038","1038",NA,NA,NA,NA,"-44.191944","-17.690556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:29:50-03","UNICAMP","UEC","162633","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Batalha, MA; Mantovani, W","23","1994","04",NA,"Brazil","São Paulo","Cerrado de Emas.",NA,"Herbacea, 0,8m alt, flores amarelas.","UEC038341","UEC038341","Fortuna-Perez, AP","13","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","2007","04",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:29:50-03","UNICAMP","UEC","162634","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Custódio-Filho, A","329","1980","09",NA,"Brazil","São Paulo","Cerrado de Emas.",NA,"Herbacea, flores amarelas, fruto.","UEC038344","UEC038344","Fortuna-Perez, AP","23","Pirassununga","-47.416667","-21.916667",NA,NA,NA,NA,NA,NA,"-47.416667","-21.916667","2007","04",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:29:50-03","UNICAMP","UEC","162765","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Batalha, MA","1327","1996","05",NA,"Brazil","São Paulo","A.R.I.E. Cerrado Pé-de-Gigante.",NA,"Herbácea 1m alt., cerrado ''sensu strictu''.","UEC038267","UEC038267","Batalha, MA","02","Santa Rita do Passa Quatro","-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:11:58-03","UNICAMP","UEC","44774","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Bicudo, LRH; Campos, CJ; Amaral Jr, A","442","1986","02",NA,"Brazil","São Paulo","Fazenda Gold Farm.",NA,"flor e fruto, Flores branco avermelhadas, estrias vermelhas nas pétalas e frutos verdes.","UEC150624","UEC150624","Fernandes, H","04","Botucatu","-48.283333","-22.8",NA,NA,NA,NA,NA,NA,"-48.283333","-22.8","1997","12",NA,NA,"02",NA,NA,NA,NA
"83","2019-08-20 10:11:58-03","UNICAMP","UEC","88617","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, VC; Souza, JP","11302","1996","06",NA,"Brazil","São Paulo","Estrada para Fazenda Lagoa Negra e Porto",NA,"flor e fruto, Erva ramosa, ca. 80 cm alt., flores amarela.","UEC150613","UEC150613","Fernandes, H","06","Botucatu","-48.328333","-22.715",NA,NA,NA,NA,NA,NA,"-48.328333","-22.715","1997","12",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:29:50-03","UNICAMP","UEC","88410","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, VC; Souza, JP","9568","1995","12",NA,"Brazil","São Paulo","Ca. 10km da cidade em direção a Lençóis, próximo a entrada da Fazenda Água do Bugre.",NA,"Erva, até 50cm alt.; folhas acinzentadas; estandarte creme com lianas vinho externamente; alas e carenas creme.; Cerrado.","UEC076040","UEC076040","Fernandes, A","19","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto",NA,NA,NA,NA,"1997","12",NA,NA,"02",NA,NA,NA,NA
"85","2019-08-20 10:11:58-03","UNICAMP","UEC","78328","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Sciamarelli, A","29020","1993","11",NA,"Brazil","São Paulo","Estação Ecológica de Assis.",NA,"flor e fruto, Cerrado e mata ciliar, subarbusto inteiro, flores brancas e frutos verdes.","UEC150616","UEC150616","Fernandes, H","10","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto",NA,NA,NA,NA,"1997","12",NA,NA,"02",NA,NA,NA,NA
"86","2019-08-20 10:11:58-03","UNICAMP","UEC","24966","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Leitão Filho, HF; Martins, FR; Mantovani, W","12290","1981","02",NA,"Brazil","São Paulo","Estação Biológica de Mogi Guaçu, (faz. Campininha)",NA,"flor e fruto, Subarbusto até 1,5m, flores amarelas, com estrias arroxeadas.","UEC093955","UEC093955","Duré, R","06","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:29:50-03","UNICAMP","UEC","162785","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W","1333","1980","11",NA,"Brazil","São Paulo","Martinho Prado - Res. Bio. Faz. Campininha (Estação Ecológica de Mogi-Guaçu)",NA,"Herbácio, até 30 cm, inflorescência brancacenta.; Herbácea, 0,5-1,0 m de alt., pétalas amarelas.","UEC038260","UEC038260","Fortuna-Perez, AP","19","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:29:50-03","UNICAMP","UEC","162762","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, M","1183","1980","10",NA,"Brazil","São Paulo","Martinho Prado, Reserva Biológica da Fazenda Campininha.",NA,"Herbácea, 1,0-1,5m de alt., pétalas amarelas.","UEC038258","UEC038258","Montovani, W","15","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1981","03",NA,NA,"31",NA,NA,NA,NA
"89","2021-03-01 16:29:50-03","UNICAMP","UEC","146197","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W; Sugiyama, M","1619","1981","01",NA,"Brazil","São Paulo","Martinho Prado, Reserva Biológica da Fazenda Campininha.",NA,"Herbacea, 0,5m de alt, pétalas amarelas.","UEC038243","UEC038243","Fortuna-Perez, AP","27","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:11:58-03","UNICAMP","UEC","95879","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Wagner, HL; Boechat, SC; Araújo, AC","3252","1996","01",NA,"Brazil","São Paulo","Cerrado de Emas.",NA,"flor, Flor amarelo-claro.","UEC150623","UEC150623","Silva, RR","26","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"2005","11",NA,NA,"28",NA,NA,NA,NA
"91","2019-08-20 10:11:58-03","UNICAMP","UEC","86054","S","Plantae","Magnoliopsida",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Wagner, HL; Boechat, SC; Araújo, AC","3269","1996","01",NA,"Brazil","São Paulo","Cerrado de Emas.",NA,"flor e fruto, Flor creme.","UEC150617","UEC150617","Fernandez, A","26","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1997","12",NA,NA,"02",NA,NA,NA,NA
"92","2019-11-19 14:08:00-03","UFRPE","PEUFR","29297","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","C.A.R. Matrangolo; J. Lima","68","1999","05",NA,"Brasil","Piauí","Parque Nacional Serra da Capivara",NA,"Planta herbácea","PEUFR029297",NA,"A. Laurênio","27","São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,"45407","auto",NA,NA,NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"93","2020-04-22 16:20:03-03","UFPB","JPB","51225","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gomes, LA; Vasconcelos, L; Santos, E","889","2012","05","Southern America","Brasil","Sergipe","Mata do Cipó, Proximidades do Rio da Mata.",NA,"; HABITAT: Mata Atlântica.; DESC: Subarbusto com cerca de 50 cm. Floes com brácteas vináceas e flores amarelas.","JPB0051225",NA,"Gomes, LA","29","Siriri","-37.10125","-10.510833",NA,"158",NA,NA,NA,NA,"-37.10125","-10.510833","2012","06",NA,NA,NA,NA,NA,NA,NA
"94","2020-04-22 16:20:03-03","UFPB","JPB","46307","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Aeschynomene","marginata","Aeschynomene marginata grandiflora",NA,"Lima, HC; Filardi, FLR; Ribeiro, RD; Silva, AG","6945","2008","07","Southern America","Brasil","Alagoas","APA Marituba do Peixe",NA,"; HABITAT: Estrada para Marituba do Peixe, próximo a capela. Mata baixa inundáveis nas margens da lagoa.; DESC: Arbusto com 0,5- 1,0 m alt. Flores com cálice vinoso-esverdeado e corola amarela. Frutos esverdeados. Frequente na beira da estrada.",NA,NA,"Duarte, RC","28","Penedo","-36.5863990783691","-10.2903003692627",NA,NA,"31870","auto","grandiflora",NA,NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA
