"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","class","month","day","identifiedBy","yearIdentified","monthIdentified","dayIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"49","2019-11-05 16:43:47-03","UFOP","OUPR","5104","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"s.col.","s.n.",NA,"Brasil","Minas Gerais","Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lisboa, M.A.","1972","05","29","Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"50","2019-11-05 16:43:47-03","UFOP","OUPR","5669","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"s.col.","s.n.",NA,"Brasil","Minas Gerais","Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mondin, C.A.; Bringel Jr.; J.B.A (LEFB)",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"51","2019-11-05 16:43:47-03","UFOP","OUPR","5102","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Lisboa, M.A.","s.n.",NA,"Brasil","Minas Gerais","Falcão",NA,NA,NA,NA,NA,"1971",NA,"10",NA,"Lisboa, M.A.","1971","10",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"52","2020-03-12 10:28:59-03","UFOP","OUPR","34822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pedrosa, L.G.","2278",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Erva, ca. 35cm, flores amarelas. Capoeira sobre solo ferruginoso",NA,NA,NA,"2019",NA,"12","08","Pedrosa, L.G.","2019","12",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"53","2020-03-12 10:28:59-03","UFOP","OUPR","34840","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pedrosa, L.G.","2296",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Erva, ca. 40cm, brácteas verdes e marrons, corola amarela. Campo sujo rupestre",NA,NA,NA,"2019",NA,"12","08","Pedrosa, L.G.","2019","12",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"54","2019-11-05 16:43:47-03","UFOP","OUPR","31601","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pedrosa, L.G.","607",NA,"Brasil","Minas Gerais","Rodrigo Silva",NA,"Erva, ca. 30cm. Flores amarelas. Cerrado.",NA,NA,NA,"2018",NA,"08","10","Pedrosa, L.G.","2018","08","10","Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"55","2019-11-05 16:43:47-03","UFOP","OUPR","5101","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"s.col.","s.n.",NA,"Brasil","Minas Gerais","Serra do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lisboa, M.A.","1972","05","03","Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"56","2019-11-05 16:43:47-03","UFOP","OUPR","5105","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Badini, J.","s.n.",NA,"Brasil","Minas Gerais","Serra do Itatiaia. Campo. Erva. Flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lisboa, M.A.","1972","05","19","Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:15:12-03","MBM","MBM","371047","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Selusniaki, M.","2488","Southern America","Brazil","Paraná","Serra de São Luiz do Pururnã",NA,"Sub-arbusto, capítulos amarelos.; Campos limpos.","MBM371047","MBM371047",NA,"2008",NA,"11","14","Reis-Silva, G.A.","2017","11",NA,"Balsa Nova","-49.6356010437012","-25.5839004516602","27346","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:15:12-03","MBM","MBM","170252","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61227","Southern America","Brazil","Santa Catarina","Praia de Imbituba",NA,"Ascendente, capítulos amarelos. Dunas fixas.","MBM170252","MBM170252",NA,"1994",NA,"11","22","Nakajima, J.","2009","09",NA,"Imbituba","-48.6702995300293","-28.2399997711182","18719","auto",NA,NA,"100","100",NA,NA
"59","2020-12-21 16:15:12-03","MBM","MBM","414654","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Barboza, E.; Brotto, M.L.; Vaz, J.; Brotto, M.L.; Vaz, J.","4688","Southern America","Brazil","Minas Gerais","Serra da Pimenta",NA,"Erva xilopodífera; capítulo amarelo.; Campo rupestre.","MBM414654","MBM414654",NA,"2018",NA,"09","08","Barboza, E.","2018","09","20","Piumhi","-45.899444","-20.440556",NA,NA,"-45.899444","-20.440556","1245","1245",NA,NA
"60","2020-12-21 16:15:12-03","MBM","MBM","343226","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Guilherme, F.A.G.; Nakajima, J.N.; Guilherme, F.A.G.","885","Southern America","Brazil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 3km da sede administrativa",NA,"Campo limpo, 2 meses após a queimada. Herbáceo, ca. 0,3m. Brácteas esverdeadas. Corola e Estigma amarelados; Herbáceo, ca. 0,3m. Brácteas esverdeadas. Corola e estigmas amarelos.; Campo limpo, 2 meses após a queimada.","MBM343226","MBM343226",NA,"1994",NA,"04","16","Reis-Silva, G.A.","2017","11",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:15:12-03","MBM","MBM","8844","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Hatschbach, G.; Fontella, J.; Fontella, J.","364","Southern America","Brazil","Paraná","Rio Pequeno",NA,"Capítulos amarelos. de campo graminoso. Unicata","MBM008844","MBM008844",NA,"1969",NA,"01","17","Nakajima, J.","2009","09",NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768","45291","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:15:12-03","MBM","MBM","83179","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana balansae","Baker",NA,"Pedersen, T.M.","13363","Southern America","Argentina",NA,NA,NA,NA,"MBM083179","MBM083179","balansae","1982",NA,"03","10","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-10-08 02:25:00-03","MNHN","RECOLNAT_MNHN_P","P02140700","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Balansa, B.",NA,NA,"paraguay",NA,"Mbatolii, près de Paraguari, dans les pâturages","hb","reçu le 2 janvier 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140700' target='other'> <mi>dwc_moreinfo</mi></a>","P02140700","P02140700_01",NA,"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"812 a",NA
"64","2015-10-08 02:24:28-03","MNHN","RECOLNAT_MNHN_P","P02140699","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker","syntype","Warming",NA,NA,"Brésil",NA,"Lagoa Santa","hb","Herbier de A. Glaziou <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140699' target='other'> <mi>dwc_moreinfo</mi></a>","P02140699","P02140699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-04 05:59:41-03","MNHN","RECOLNAT_MNHN_P","P02412695","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","Brésil: Serra de Ouro Branco. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Prélévement Pollen Melle M.P.Ledru (I.P.H. Paris) M. Malplanche 1988 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02412695' target='other'> <mi>dwc_moreinfo</mi></a>","P02412695","P02412695_01",NA,"1884",NA,"11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15075",NA
"66","2015-09-04 05:59:41-03","MNHN","RECOLNAT_MNHN_P","P02412696","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","Brésil: Serra do Ouro Branco. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02412696' target='other'> <mi>dwc_moreinfo</mi></a>","P02412696","P02412696_01",NA,"1884",NA,"11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15075",NA
"67","2015-09-04 05:59:53-03","MNHN","RECOLNAT_MNHN_P","P02412697","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","Brésil: Serra do Lenheiro prés S. João d´El Rei. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02412697' target='other'> <mi>dwc_moreinfo</mi></a>","P02412697","P02412697_01",NA,"1887",NA,"10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17083",NA
"68","2019-09-09 15:32:40-03","MNHN","RECOLNAT_MNHN_P","P02412698","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","Brésil (Minas) Serra do Lenheiro, près de S. João d´El Rei. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02412698' target='other'> <mi>dwc_moreinfo</mi></a>","P02412698","P02412698_01",NA,"1887",NA,"10","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17083",NA
"69","2015-09-04 05:48:50-03","MNHN","RECOLNAT_MNHN_P","P02469826","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Minas Gerais","Brésil-Province de Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02469826' target='other'> <mi>dwc_moreinfo</mi></a>","P02469826","P02469826_01",NA,"1816",NA,"1","1","Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 305",NA
"70","2015-09-04 06:18:20-03","MNHN","RECOLNAT_MNHN_P","P02488915","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Ferreira",NA,NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02488915' target='other'> <mi>dwc_moreinfo</mi></a>","P02488915","P02488915_01",NA,NA,NA,NA,NA,"Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 05:58:31-03","MNHN","RECOLNAT_MNHN_P","P02412643","PreservedSpecimen",NA,NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana riedeliana","Baker","isotype","Riedel, L.",NA,NA,"Brésil",NA,"In camp. siccis pr. Camapuan","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02412643' target='other'> <mi>dwc_moreinfo</mi></a>","P02412643","P02412643_01 P02412643_02","riedeliana","1863",NA,"9","21","Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"455",NA
"72","2021-01-29 16:15:19-03","JBB","HEPH","37343","S","Plantae","Dicotyledon","Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Barbosa, AAA; Ranal, MA; Schiavini, I","153","Southern America","Brasil","Minas Gerais","Estação Ecológica do Panga",NA,NA,NA,NA,NA,"1987",NA,"11","06","Nakajima, JN","2005","03",NA,"Uberlândia","-48.392917","-19.182",NA,NA,"-48.392917","-19.182","800","800",NA,NA
"73","2020-12-11 11:32:34-03","UFMG","BHCB","132972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Carmo, FF","3972","Southern America","Brasil","Minas Gerais","Marinho da Serra, QTZ",NA,"Afloramento de quartzito","BHCB036461",NA,NA,"2009",NA,"01","20",NA,"2010","06",NA,"Moeda","-43.94","-20.324444",NA,NA,"-43.94","-20.324444","1450","1450",NA,NA
"74","2020-12-11 11:32:34-03","UFMG","BHCB","165432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2470","Southern America","Brasil","Minas Gerais","Capitão do Mato",NA,"Projeto Lacunas do Conhecimento.; Herbácea. Arbustivo, flores amarelas.; Campo Rupestre Ferruginoso. Litotipo: Canga; capeamento limonítico contendo, em muitos lugares, detritos, calhaus e matacões de formação ferrífera e hematita cim","BHCB036466",NA,NA,"2013",NA,"01","17",NA,"2014","03",NA,"Nova Lima","-43.956111","-20.095556",NA,NA,"-43.956111","-20.095556","1531","1531",NA,NA
"75","2020-12-11 11:32:34-03","UFMG","BHCB","165600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2396","Southern America","Brasil","Minas Gerais","Mina de Fábrica",NA,"Projeto Lacunas do Conhecimento.; Herbácea. Arbustivo, flores amarelas.; Campo Rupestre Ferruginoso. Litotipo: Formação ferrífera.","BHCB036465",NA,NA,"2013",NA,"01","29",NA,"2014","03",NA,"Congonhas","-43.893333","-20.446944",NA,NA,"-43.893333","-20.446944","1221","1221",NA,NA
"76","2020-12-11 11:32:34-03","UFMG","BHCB","165775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2379","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Morro da Antena.",NA,"Projeto Lacunas do Conhecimento.; Terrestre, frutos secos; Campo Cerrado Ferruginoso. Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.","BHCB036464",NA,NA,"2013",NA,"01","16",NA,"2014","03",NA,"Nova Lima","-43.960556","-20.09",NA,NA,"-43.960556","-20.09","1404","1404",NA,NA
"77","2020-12-11 11:32:34-03","UFMG","BHCB","178152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Gontijo, FD; Braga, IF","773","Southern America","Brasil","Minas Gerais",NA,NA,"Flores amarelas. 20 cm de altura.; Herbáceo. Campo limpo","BHCB030629","BHCB030629",NA,"2015",NA,"04","01",NA,"2015","04","13","Caeté","-20.061667","-43.708889",NA,NA,"-20.061667","-43.708889","1317","1317",NA,NA
"78","2020-12-11 11:32:34-03","UFMG","BHCB","176933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","225","Southern America","Brasil","Minas Gerais","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.",NA,"Prensado no álcool; Erva; ca. 0,70m alt; inflorescência amarela; Campo Rupestre Quartzitico",NA,NA,NA,"2015",NA,"04","17",NA,"2015","11",NA,"Congonhas","-43.905833","-20.445833",NA,NA,"-43.905833","-20.445833","1260","1260",NA,NA
"79","2020-12-11 11:32:34-03","UFMG","BHCB","177162","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","1989","Southern America","Brasil","Minas Gerais","RPPN Capitão do Mato",NA,"Erva; brácteas verdes, flores amarelas; Campo Limpo",NA,NA,NA,"2015",NA,"04","14",NA,"2015","11",NA,"Nova Lima","-43.924722","-20.147222",NA,NA,"-43.924722","-20.147222",NA,NA,NA,NA
"80","2020-12-11 11:32:34-03","UFMG","BHCB","178796","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","795","Southern America","Brasil","Minas Gerais","RPPN Capanema",NA,"Prensado em álcool. Determinação por foto; Erva; inflorescência amarela.; Campo Rupestre Quartzítico",NA,NA,NA,"2015",NA,"09","24",NA,"2018","08","22","Ouro Preto","-43.605","-20.197222",NA,NA,"-43.605","-20.197222",NA,NA,NA,NA
"81","2020-12-11 11:32:34-03","UFMG","BHCB","183918","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Paiva, JAM; Souza, LS; Silva, E","1113","Southern America","Brasil","Minas Gerais","RPPN Capivari II",NA,"Herbáceo, 0,3m alt. Saxícola. Cálice verde, Inflorescência cor amarela.; Campo Rupestre Quartizito.",NA,NA,NA,"2016",NA,"11","22",NA,"2018","08","22","Itabirito","-43.652778","-20.149444",NA,NA,"-43.652778","-20.149444","1335","1335",NA,NA
"82","2020-12-11 11:32:34-03","UFMG","BHCB","183968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Sousa, NL; Souza, JAM; Avelar, R","422","Southern America","Brasil","Minas Gerais","RPPN Córrego Seco",NA,"Arbustivo, 0,3m alt. Terrestre. Flores periféricas e centrais amarelas. Folha papirácea, base do caule em regeneração, evidenciando apenas o ramos que foi cortado.; Formações Antrópicas. Plantação jovem de eucalipto; solo pedregoso e ressecado.",NA,NA,NA,"2016",NA,"11","28",NA,NA,NA,NA,"Itabirito","-43.861111","-20.273611",NA,NA,"-43.861111","-20.273611","1167","1167",NA,NA
"83","2020-12-11 11:32:34-03","UFMG","BHCB","189982","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Quaresma, AS","682","Southern America","Brasil","Minas Gerais","BR 040, Às margens da rodovia BR 040, sentido Belo Horizonte #?# Congonhas, próximo ao km 580, ao lado direito da rodovia. Coordenadas aproximadas",NA,NA,"BHCB189982",NA,NA,"2018",NA,"01","07",NA,"2018","01","17","Itabirito","-43.965278","-20.2475",NA,NA,"-43.965278","-20.2475",NA,NA,NA,NA
"84","2020-12-11 11:32:34-03","UFMG","BHCB","200342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Fernandes, RL; Stehmann, JR; Salino, A","26","Southern America","Brasil","Minas Gerais","Parque Nacional Serra do Gandarela, Coordenadas aproximadas.",NA,"Campo rupestre sobre canga.","BHCB200342",NA,NA,"2014",NA,"04","04",NA,"2019","09","09","Rio Acima","-43.657222","-20.107778",NA,NA,"-43.657222","-20.107778","1300","1300",NA,NA
"85","2020-12-11 11:32:34-03","UFMG","BHCB","41027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Barros, A","115","Southern America","Brasil","Minas Gerais","Retiro das Pedras.",NA,"Plantas do Brasil - Vegetação sobre canga. Campo: -1. afloramento: 0. mata: 0. Erva. Flores amarelas.",NA,NA,NA,"1997",NA,"10","14",NA,NA,NA,NA,"Brumadinho","-43.983611","-20.093056",NA,NA,"-43.983611","-20.093056","1480","1480",NA,NA
"86","2020-12-11 11:32:34-03","UFMG","BHCB","24118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,NA,"s.n.","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738","22016","auto",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:32:34-03","UFMG","BHCB","165819","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2262","Southern America","Brasil","Minas Gerais","Capitão do Mato, Litotipo: Itabirito dolomítico e filito dolomítico e argiloso, indiferenciados.",NA,"Terrestre em Campo Rupestre Ferruginoso Arbustivo, flores amarelas. Projeto Lacunas do Conhecimento.",NA,NA,NA,"2013",NA,"01","09",NA,"2014","03",NA,"Nova Lima","-43.8466987609863","-19.9855995178223","29211","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:32:34-03","UFMG","BHCB","4458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Grandi, TSM; Andrade, PM de","1170","Southern America","Brasil","Minas Gerais","Morro do Chapéu.",NA,"Herbáceo.; Cerrado.","BHCB036463",NA,NA,"1982",NA,"09","22",NA,"2004","06","09","Nova Lima","-43.8466987609863","-19.9855995178223","29211","auto",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:32:34-03","UFMG","BHCB","54996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Markgraf, F; Brade, AC","3539","Southern America","Brasil","Minas Gerais","Serra da Mutuca., Divisa entre Betim e Brumadinho.",NA,"Flor amarela.; Canga.","BHCB036468",NA,NA,"1938",NA,"11","16",NA,"1938",NA,NA,"Betim","-44.198299407959","-19.9678001403809","15199","auto",NA,NA,"1400","1400",NA,NA
"90","2020-12-11 11:32:34-03","UFMG","BHCB","14369","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Horta, MB; Andrade, IR; Costa, ME; Braga, MMN; Atalla, NC","367","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco.",NA,"Campo rupestre (campo arenoso). Subarbustivo.",NA,NA,NA,"1988",NA,"10","21",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","13809","auto",NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:32:34-03","UFMG","BHCB","44753","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pompeu, M","277","Southern America","Brasil","Minas Gerais","Serra do Cachimbo.",NA,"Plantas do Brasil.; Herbácea. Flores alaranjadas. Brácteas amarelas.; Campo rupestre.","BHCB036467",NA,NA,"1998",NA,"10","24",NA,"2000","12",NA,"Nova Lima","-43.8466987609863","-19.9855995178223","29211","auto",NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:32:34-03","UFMG","BHCB","54993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Barreto, HLM","4120","Southern America","Brasil","Minas Gerais","Serra do Cipó., Km 129.",NA,"Campo queimado. Muito frequente. Herbáceo 0,2m. Flor amarela.",NA,NA,NA,"1933",NA,"09","02",NA,NA,NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797","19939","auto",NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:18:02-03","UFPR","UPCB","64211","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.","4895",NA,"Brasil","Minas Gerais","PARNA da Serra da Canastra, estrada para Cachoeira dos Rolinhos.",NA,"Herbáceo, ca. 0,3m, brácteas verdes, corola, anteras e ramos do estilete amarelos. Campo cerrado..",NA,NA,NA,"1998",NA,"01","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:18:02-03","UFPR","UPCB","64209","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.","3784",NA,"Brasil","Minas Gerais","PARNA da Serra da Canastra, estrada para Sacramento, 3km da sede administrativa.",NA,"Herbáceo, ca. 0,3m, brácteas verdes e marrons, corola e ramos do estilete amarelos, anteras alaranjadas. Campo limpo, 1 mês após queimada..",NA,NA,NA,"1996",NA,"09","20",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:18:02-03","UFPR","UPCB","64210","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.","4652",NA,"Brasil","Minas Gerais","PARNA da Serra da Canastra, estrada para Sacramento, entrada para a Garagem de Pedras.",NA,"Herbáceo, ca. 0,4m, brácteas verdes e nervuras marrons, corola, anteras e ramos do estilete amarelos. Campo sujo..",NA,NA,NA,"1997",NA,"10","16",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:18:02-03","UFPR","UPCB","64212","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.","3718",NA,"Brasil","Minas Gerais","PARNA da Serra da Canastra, Fazenda Zagaia.",NA,"Herbáceo, ca. 0,8m, brácteas externas verdes e internas avermelhadas, corola, anteras e ramos do estilete amarelos. Campo limpo alterado, 2 meses após queimada..",NA,NA,NA,"1996",NA,"09","25",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
