"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","class","individualCount"
"11","2020-11-04 11:01:28-03","ESALQ","ESA","76901","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Robinson, H.","Nogueira, M.M. et al.",NA,"1998","09","25",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA076901","ESA076901",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"12","2020-12-20 21:15:49-03","UFV","VIC","37562","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"Guarçoni, E.","1959","2012","09","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Lapinha, Subida do pico da Lapinha. Campo rupestre quatzítico - afloramento rochoso.","-43.673889","-19.105",NA,NA,NA,"Subarbusto terrestre. Capítulos brancos a arroxeados.","VIC037562","VIC037562",NA,NA,"-43.673889","-19.105",NA,NA,NA,NA,NA,NA,NA
"13","2019-11-27 13:46:17-03","UFS","ASE","12558","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Robinsos) R.M.King & H. Robinson","Horinson, H","Hatschbach, G; Hatschbach, M; Silva, JM","73609","2002","08","18","Southern America","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Entre os rios Embalassia e Preto.","-44.171944","-17.7575",NA,NA,NA,"Arbusto, 2,50 m. Capítulo rosado. Solo arenoso.; Arbusto, 2,50 m. Capítulo rosado. Solo arenoso.; Campo cerrado.","ASE0020561","ASE0020561","2003",NA,"-44.171944","-17.7575",NA,NA,NA,NA,NA,NA,NA
"14","2021-03-01 16:24:04-03","UNICAMP","UEC","176181","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Nakajima, JN","Almeda, F; Belinello, R; Almeda, MB","9085","2005","09","18",NA,"Brazil","Minas Gerais","Serro","3-6 km beyond the church in Capicarí entroute to Milho Verde","-43.438306","-18.460722","1000","1500",NA,"Shrub 1.5m tall. Disk florest pinkish-white. Styles white. Flowers emitting a honey-like fragance. Local and incommon; Campo rupestre","UEC126808","UEC126808","2016","06","-43.438306","-18.460722",NA,NA,NA,NA,NA,NA,NA
"15","2021-03-01 16:24:04-03","UNICAMP","UEC","181825","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Guarçoni, E","1959","2012","09","12",NA,"Brazil","Minas Gerais","Santana do Riacho","Lapinha, subida do pico da Lapinha","-43.673889","-19.105","1349","1349",NA,"Subarbusto terrestre. Capítulos brancos a arroxeados; Campo Rupestre Quarzíco - afloramento rochoso.","UEC065785","UEC065785",NA,NA,"-43.673889","-19.105",NA,NA,NA,NA,NA,NA,NA
"16","2021-03-01 16:24:04-03","UNICAMP","UEC","43654","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Mello-Silva, R; Cavalcanti, TB; Zappi, DC; Pirani, JR","SPF39859","1985","09","05",NA,"Brazil","Minas Gerais","Grão Mogol","Jambeiro, a 7 km de Grão Mogol.","-42.9","-16.55",NA,NA,NA,"Arbusto 60 cm. Flores alvo-roxeadas.; Solo arenoso entre rochas.","UEC122751","UEC122751","2002","07","-42.9","-16.55","12",NA,NA,NA,NA,NA,NA
"17","2021-03-01 16:24:04-03","UNICAMP","UEC","90477","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, EKO","Splett","698","1994","09","26",NA,"Brazil","Minas Gerais",NA,"Estrada Dimantina-Medanha, 5,5 km ao norte de Dimantina.","-44.6","-18.183333","1200","1200",NA,"Arvore pequeno, até 2,5m. Inflorescências capituliformes; flores com pétalas e estigmas rosas. Plantas pouco frequentes na área branca profunda.; Geralmente crescendo entre rochas quartizíticas.","UEC048639","UEC048639","2012","08","-44.6","-18.183333",NA,NA,NA,NA,NA,NA,NA
"18","2021-03-01 16:24:04-03","UNICAMP","UEC","28193","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Giulietti, AM; Menezes, NL; Semir, J; Mattos, AJ; Giulietti, N","SPF21554","1981","08","30",NA,"Brazil","Minas Gerais","Diamantina","Margem da Estrada Dimantina-Conselheiro. 5 km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto +/- 60 cm, flores alvas.; Mata.","UEC122748","UEC122748","2002","07",NA,NA,"12","101169","auto",NA,NA,NA,NA
"19","2021-03-01 16:24:04-03","UNICAMP","UEC","27968","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Giulietti, AM; Semir, J; Menezes, NL; Giulietti, N; Mattos, AJ","SPF21530","1981","08","30",NA,"Brazil","Minas Gerais","Diamantina","Margem da etsrada Diamantina-Conselheiro. 5 km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto 1,20-1,50m alt, capítulos alvos.; Mata.","UEC122750","UEC122750","2002","07",NA,NA,"12","101169","auto",NA,NA,NA,NA
"20","2021-03-01 16:24:04-03","UNICAMP","UEC","86377","S","Plantae","Magnoliopsida",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, EKO","Marcondes-Ferreira, W; Simões, AO; Belinello, R","6","1996","10","11",NA,"Brazil","Minas Gerais","Serro","Estrada para Gouvea.","-43.3793983459473","-18.604700088501",NA,NA,NA,"Arbusto ca. 2m, flores creme.; Campo rupestre.","UEC122749","UEC122749","2008","10",NA,NA,NA,"37754","auto",NA,NA,NA,NA
"21","2020-10-14 09:59:08-03","FURB","FURB","856","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Robinson, H","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","73609","2002","08","18",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do cabral, entre os rios Embalassaia e Preto.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"FURB04544","FURB04544","2003",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"22","2021-03-16 17:50:45-03","UCS","HUCS","22347","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","73609","2002","08","18",NA,"Brasil","Minas Gerais","Joaquim Felicio","Serra do Cabral - entre os rios Preto e Embalassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Herbario MBM; Campo cerrado - solo arenoso",NA,NA,"2003",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"23","2020-12-21 16:15:47-03","MBM","MBM","18711","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Barroso, G.M.","Hatschbach, G.","27305","1971","09","06","Southern America","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM018711","MBM018711",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA
"24","2020-12-21 16:15:47-03","MBM","MBM","103283","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.; et al.; et al.","49771","1985","09","16","Southern America","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM103283","MBM103283",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"25","2020-12-21 16:15:47-03","MBM","MBM","103294","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.; et al.; et al.","49690","1985","09","14","Southern America","Brazil","Minas Gerais","Gouveia","Barro Preto, Torre Telemig","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM103294","MBM103294",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA
"26","2020-12-21 16:15:47-03","MBM","MBM","18740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Barroso, G.M.","Hatschbach, G.","27339","1971","09","06","Southern America","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM018740","MBM018740",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA
"27","2020-12-21 16:15:47-03","MBM","MBM","252012","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Nogueira, M.M.; et al.; et al.","s.n.","1998","10","25","Southern America","Brazil","Minas Gerais","Diamantina","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM252012","MBM252012",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"28","2020-12-21 16:15:47-03","MBM","MBM","264764","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Esteves, R.L.","Giulietti, A.M.; et al.; et al.","s.n.","1981","08","30","Southern America","Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM264764","MBM264764",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"29","2020-12-21 16:15:47-03","MBM","MBM","55012","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","32683","1973","02","18","Southern America","Brazil","Minas Gerais","Gouveia","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM055012","MBM055012",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA
"30","2020-12-21 16:15:47-03","MBM","MBM","240982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","68455","1999","10","21","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM240982","MBM240982",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"31","2020-12-21 16:15:47-03","MBM","MBM","272462","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73609","2002","08","18","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre o Rio Embaiassaia e o Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM272462","MBM272462",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"32","2020-12-21 16:15:47-03","MBM","MBM","280765","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","Nakajima, J.N.","Cavalcanti, T.B.; et al.; et al.","s.n.","1986","09","09","Southern America","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"MBM280765","MBM280765",NA,NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA
"33","2015-09-19 10:16:21-03","MNHN","RECOLNAT_MNHN_P","P00603167","PreservedSpecimen",NA,NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Robinson","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603167' target='other'> <mi>dwc_moreinfo</mi></a>","P00603167","P00603167_01",NA,NA,NA,NA,NA,NA,NA,"B1 1990",NA,NA,NA
"34","2015-09-04 07:22:37-03","MNHN","RECOLNAT_MNHN_P","P03781680","PreservedSpecimen",NA,NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Nakajima","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781680' target='other'> <mi>dwc_moreinfo</mi></a>","P03781680","P03781680_01 P03781680_02",NA,NA,NA,NA,NA,NA,NA,"B1 1990","isotype",NA,NA
"35","2021-03-19 17:58:27-03","UFMG","BHCB","134221","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Hattori, EKO; Viana, PL; Cardoso, D; Salas, R","939","2009","10","28","Southern America","Brasil","Minas Gerais","Itacambira","Serra do Resplandecente","-43.312028","-17.083222","1306","1306",NA,"Material retirado para fins de estudos anatômicos, por Aryana Vasque Frota Guterres, em 17/03/2021.; Arbusto, ca. 1 m, capítulos senescentes, frutos já em dispersão.; Campo rupestre em solo arenoso margeando afloramentos rochosos.","BHCB058222",NA,"2009","10","-43.312028","-17.083222","28",NA,NA,NA,NA,NA,NA
"36","2020-12-11 11:32:48-03","UFMG","BHCB","134325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Hattori, EKO; Batista, JAN","1043","2009","11","03","Southern America","Brasil","Minas Gerais","Joaquim Felício","Parque Estadual da Serra do Cabral - Estrada Joaqu","-44.189639","-17.708278","1002","1002",NA,"afloramento rochoso; arbusto, ca. 1,5 m, capítulos senescentes, com frutos já dispersados",NA,NA,NA,NA,"-44.189639","-17.708278",NA,NA,NA,NA,NA,NA,NA
"37","2021-03-19 17:58:27-03","UFMG","BHCB","144478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Mota, NFO; Thode, VA; Lu-Irving, P; Toledo, MM","1801","2010","11","15","Southern America","Brasil","Minas Gerais","Diamantina","Guinda, Ajacente à estrada Conselheiro Mata - Diamantina.","-43.693889","-18.263056","1446","1446",NA,"Material retirado para fins de estudos anatômicos, por Aryana Vasque Frota Guterres, em 17/03/2021.; Arbusto, 1,5 metros de altura. Capítulos rosas.; Campos rupestres.","BHCB058223",NA,"2011","01","-43.693889","-18.263056",NA,NA,NA,NA,NA,NA,NA
"38","2020-12-11 11:32:48-03","UFMG","BHCB","123172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Mota, NFO; Viana, PL; Giorni, VT; Novaes, RML","1372","2008","08","26","Southern America","Brasil","Minas Gerais","Rio Vermellho","Serra da Pedra Menina. Distrito de Pedra Menina","-43.137778","-18.115833","1530","1530",NA,"Campo rupestre queimado recentemente. Arbusto, 0,6m. Capítulos róseos. Planta armazenada em álcool",NA,NA,NA,NA,"-43.137778","-18.115833",NA,NA,NA,NA,NA,NA,NA
"39","2020-12-11 11:32:48-03","UFMG","BHCB","83915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Giulietti, AM; Semir, J; Menezes, NL de; Giulietti, AM; Mattos, AJ","s.n.","1981","08","30","Southern America","Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro Mata, a 5km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Flora de Campos Rupestres. Arbusto 1,2-1,5m. Capítulos alvos.",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"40","2020-12-11 11:32:48-03","UFMG","BHCB","60999","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Mello-Silva, R de; Cavalcanti, TB; Zappi, DC; Pirani, JR","s.n.","1985","09","05","Southern America","Brasil","Minas Gerais","Grão Mogol","Jambeiro., A 7km de Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Flora de Campos Rupestres. Solo arenoso entre rochas. Vargem. Arbusto 0,6m. Flores alvo-arroxeadas.",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA
"41","2020-12-11 11:32:48-03","UFMG","BHCB","83960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Cavalcanti, TB; Cordeiro, I; Mello-Silva, R de; Menezes, NL de; Gonçalves, JCC","s.n.","1986","09","09","Southern America","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina. Platô Pedra Menina.","-43.0092010498047","-18.2936000823975","1460","1460",NA,"Flora de Campos Rupestres. Entre rochas, em campo de gramíneas. Arbusto 1m. Cálice vinho-escuro. Corola lilás. Anteras vinho-escuro. Estigma alvo.",NA,NA,NA,NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA
"42","2020-12-11 11:32:48-03","UFMG","BHCB","48595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Nogueira, MM; et al.","s.n.","1998","09","25","Southern America","Brasil","Minas Gerais","Diamantina","Sentinela.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo rupestre. Arbusto, 0,7m. Flores creme.",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"43","2021-02-11 17:18:03-03","UFPR","UPCB","14517","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Robinson) R.M.King & H.Robinson","Robinson, H.","Hatschbach, G.","49690","1985","09","14",NA,"Brasil","Minas Gerais","Gouveia","Barro Preto, Torre TELEMIG","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Arbusto ramoso, 1,5m capítulos lilases. Campo rupestre, encosta de morro (afloramentos rochosos)..",NA,NA,"1986","01",NA,NA,"01","37970","auto",NA,NA,NA,NA
"44","2021-02-11 17:18:03-03","UFPR","UPCB","41383","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Robinson) R.M.King & H.Robinson",NA,"Hatschbach, G.","69455","1999","10","21",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Arbusto, 2,5m, capítulo alvo. Campo rupestre, afloramentos rochosos. Alt. 900-1100m..",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
