"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"171","2020-11-04 11:06:13-03","ESALQ","ESA","114390","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Koscinski, M.",NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA114390","ESA114390",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"172","2020-11-04 11:06:13-03","ESALQ","ESA","109515","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109515","ESA109515",NA,"30036.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"173","2020-11-04 11:06:13-03","ESALQ","ESA","109474","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109474","ESA109474",NA,"30034.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"174","2020-11-04 11:06:26-03","ESALQ","ESA","75371","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28, 4S; 46o49'27, 9W. 30-180msm.","-46.7799987792969","-24.1800003051758",NA,NA,"Árvore, ca. 6m alt. Flores creme com disco vermelho, frutos jovens amarelados, maduros castanhos.","ESA075371","ESA075371",NA,"2321.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA
"175","2020-11-04 10:55:25-03","ESALQ","ESA","135632","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott.) Planch. Ex Benth","V.S. Moreno","2014",NA,NA,"V.S. Moreno","2013","10","18","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"ESA135632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"176","2020-11-04 11:06:26-03","ESALQ","ESA","71577","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Ferretti, A.R. et al.","1996","12","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"ESA071577","ESA071577",NA,"37.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"177","2020-11-04 11:06:13-03","ESALQ","ESA","93358","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.",NA,NA,NA,"Destefani, A.C.C. et al.","2007","03","28","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA093358","ESA093358",NA,"169.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"178","2020-11-04 11:06:13-03","ESALQ","ESA","29275","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010",NA,NA,"Ivanauskas, N.M.","1996","06","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA029275","ESA029275",NA,"831.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"179","2020-11-04 11:06:26-03","ESALQ","ESA","7432","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Moraes, P.L.R.","1992","03","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA007432","ESA007432",NA,"675.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"180","2020-11-04 11:06:13-03","ESALQ","ESA","13124","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Moraes, P.L.R.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA013124","ESA013124",NA,"847.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"181","2020-11-04 11:06:13-03","ESALQ","ESA","17407","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA017407","ESA017407",NA,"1131.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"182","2020-11-04 11:06:13-03","ESALQ","ESA","109522","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109522","ESA109522",NA,"30037.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"183","2020-11-04 11:06:13-03","ESALQ","ESA","128928","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Colletta, G.D. & Ferreira, M.A.P.","2014",NA,NA,"Colletta, G.D.","2014","04","13","Brasil","São Paulo","São Miguel Arcanjo","P.E. Carlos BotelhoTrilha da represa","-47.9900016784668","-23.8700008392334",NA,NA,"Árvore, 3,5m","ESA128928",NA,NA,"1344.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"184","2020-11-04 11:06:13-03","ESALQ","ESA","123743","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Ivanauskas, N.M.","2013","05","01","Colletta, G.D. ; Ferreira, M.A.P.","2013","05","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.","-47.5","-23.9599990844727",NA,NA,"Árvore, 6m","ESA123743",NA,NA,"1131.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA
"185","2020-11-04 11:06:13-03","ESALQ","ESA","128859","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Souza, V.C.","2013",NA,NA,"Colletta, G.D.","2013","06","17","Brasil","São Paulo","Ilhabela","Trilha para castelhanos, Poço da ducha","-45.3499984741211","-23.7700004577637",NA,NA,"Árvore, 7m, frutos imaturos verdes , maduros escuros","ESA128859",NA,NA,"1229.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA
"186","2020-11-04 11:06:13-03","ESALQ","ESA","3693","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Robim, M.J.","1988","04","07","Brasil","São Paulo","Campos de Jordão",NA,NA,NA,NA,NA,NA,"ESA003693","ESA003693",NA,"592.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-04 11:06:13-03","ESALQ","ESA","114297","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.",NA,NA,NA,"Kollmann, L.","2003","08","19","Brasil","Espírito Santo","Santa Maria do Jetibá",NA,NA,NA,NA,NA,NA,"ESA114297","ESA114297",NA,"6265.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-04 11:06:13-03","ESALQ","ESA","68466","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010",NA,NA,"Kozera, C.","1999","10","10","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"ESA068466","ESA068466",NA,"1267.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"189","2020-11-04 11:06:13-03","ESALQ","ESA","25097","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010",NA,NA,"Souza, V.C.","1995","09","03","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA025097","ESA025097",NA,"8997.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"190","2020-11-04 11:06:13-03","ESALQ","ESA","114290","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Demuner, V.","2000","06","14","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,"ESA114290","ESA114290",NA,"1129.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"191","2020-11-04 11:06:13-03","ESALQ","ESA","111692","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Araújo, G.M.","1988","11","27","Brasil","Minas Gerais","Araguari",NA,"-48.187198638916","-18.6471996307373",NA,NA,NA,"ESA111692","ESA111692",NA,"42.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"192","2020-11-04 11:06:13-03","ESALQ","ESA","10612","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Rodrigues, R.R.","1992","04","15","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,"ESA010612","ESA010612",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA
"193","2020-11-04 11:06:13-03","ESALQ","ESA","109932","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109932","ESA109932",NA,"29003.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"194","2020-11-04 11:06:13-03","ESALQ","ESA","71568","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Ferretti, A.R. et al.","1996","12","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"ESA071568","ESA071568",NA,"23.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"195","2020-11-04 11:06:13-03","ESALQ","ESA","34319","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.",NA,NA,NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","1996","12","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"ESA034319","ESA034319",NA,"23.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"196","2020-11-04 11:06:13-03","ESALQ","ESA","26067","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Rodrigues, R.R","1995","09","03","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA026067","ESA026067",NA,"166.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"197","2020-11-04 11:06:13-03","ESALQ","ESA","114284","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Aguiar, O.T.","1990","05","18","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA114284","ESA114284",NA,"377.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"198","2020-11-04 11:06:13-03","ESALQ","ESA","114282","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sampaio, D.","2010",NA,NA,"Arzolla, F.A.R.D.P.","2004","09","18","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA114282","ESA114282",NA,"618.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"199","2020-11-04 11:06:13-03","ESALQ","ESA","21655","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010",NA,NA,"Barreto, K.D. et al.","1994","10","25","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA021655","ESA021655",NA,"3119.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA
"200","2020-11-04 11:06:13-03","ESALQ","ESA","129014","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Colletta, G.D. et al.","2014",NA,NA,"Colletta, G.D.","2014","04","16","Brasil","São Paulo","Tapiraí","Reserva CBA, Represa","-47.5","-23.9599990844727",NA,NA,"Árvore, 4m, nectários vináceos, pétalas esverdeadas","ESA129014",NA,NA,"1430.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA
"201","2020-11-04 11:06:26-03","ESALQ","ESA","91426","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,"ESA091426","ESA091426",NA,"384.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:06:26-03","ESALQ","ESA","114277","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Mattos, J.","1978","04","25","Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,"ESA114277","ESA114277",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA
"203","2020-11-04 11:06:26-03","ESALQ","ESA","107942","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Santos, M.B.","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA107942","ESA107942",NA,"55.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA
"204","2020-11-04 11:06:26-03","ESALQ","ESA","65996","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Gorenstein, M.R.","1999","10","01","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,"ESA065996",NA,NA,"5831.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA
"205","2020-11-04 11:06:26-03","ESALQ","ESA","114064","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Thomaz, L.D.","1995","04","27","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,"ESA114064","ESA114064",NA,"1325.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"206","2020-11-04 11:06:26-03","ESALQ","ESA","103227","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Barroso","1989",NA,NA,"Soares e Silva, L.H.","1989","02","20","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,"ESA103227","ESA103227",NA,"194.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"207","2020-11-04 11:06:26-03","ESALQ","ESA","102023","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Tsuji, R.","2007","03","29","Tsuji, R.","2007","03","28","Brasil","São Paulo","Águas da prata",NA,"-46.7099990844727","-21.9300003051758",NA,NA,NA,"ESA102023","ESA102023",NA,"1859.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"13435","auto",NA,NA,NA,NA
"208","2020-11-04 11:06:26-03","ESALQ","ESA","50280","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Oriani, A. et al.","2005","03","30","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,"ESA050280","ESA050280",NA,"695.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"209","2020-11-04 11:06:26-03","ESALQ","ESA","87106","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Penha, A.","1997","10","19","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"flores brancas; arbusto ramificado a partir da base; aprox. 4m de altura.","ESA087106","ESA087106",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"210","2020-11-04 11:06:26-03","ESALQ","ESA","111304","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Ascencio, I.","2008","11","01","Werneburg, A.","2008","09","21","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA111304","ESA111304",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"211","2020-11-04 11:06:26-03","ESALQ","ESA","103976","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,"ESA103976","ESA103976",NA,"13828.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA
"212","2020-11-04 11:06:26-03","ESALQ","ESA","64989","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Gorenstein, M.R.","1999","10","01","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,"ESA064989","ESA064989",NA,"5831.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA
"213","2020-11-04 11:06:26-03","ESALQ","ESA","114278","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,NA,NA,NA,NA,"Nilson, A.D.","1989","03","14","Brasil","Rio Grande do Sul","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,"ESA114278","ESA114278",NA,"359.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"214","2020-11-04 11:06:26-03","ESALQ","ESA","101921","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Rodrigues, R.R. & Souza, V.C.",NA,NA,NA,"Oriani, A.","2005","03","24","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,"ESA101921","ESA101921",NA,"569.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"215","2020-11-04 11:06:26-03","ESALQ","ESA","95246","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Rodrigues, R.R.",NA,NA,NA,"Braidotti, J.C. et al.","2005","03","30","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,"ESA095246","ESA095246",NA,"123.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA
"216","2020-11-04 11:06:26-03","ESALQ","ESA","29294","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. et al.","1996","04","24","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA029294","ESA029294",NA,"850.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"217","2020-11-04 11:06:26-03","ESALQ","ESA","104243","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA104243","ESA104243",NA,"1157.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"218","2020-11-04 11:06:26-03","ESALQ","ESA","52126","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"em fundo de vale e borda de clareira","ESA052126","ESA052126",NA,"588.0",NA,NA,NA,"Magnoliophyta",NA,"400","400",NA,"34059","auto",NA,NA,NA,NA
"219","2020-11-04 11:06:26-03","ESALQ","ESA","102147","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","2004","01","23","Brasil","São Paulo","São Luis do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,NA,"ESA102147","ESA102147",NA,"5028.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA
"220","2020-11-04 11:06:26-03","ESALQ","ESA","50460","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","2005","03","25","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande/Ressurgência. Floresta Ombrófila Densa Baixo Montana pouco degradada sobre afloramento de calcário","-48.0999984741211","-24.5200004577637",NA,NA,"Árvore.Frutos velhos marrons, 5 m alt.","ESA050460",NA,NA,"55.0",NA,NA,NA,"Magnoliophyta",NA,"400","400",NA,"38804","auto",NA,NA,NA,NA
"221","2021-01-14 15:27:52-03","MN","R","239581","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Mello-Filho, L.E.","1987","02","03","Brasil","São Paulo",NA,"Sítio Tangará",NA,NA,NA,NA,NA,"R010065831,R010065838",NA,NA,"5226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-14 15:27:52-03","MN","R","239582","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Matos, W.H.","2006","05","10","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","51°14'W","23º22'S",NA,"R010066165",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
