"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"46","2020-09-10 15:32:59-03","UFES","VIES","16789","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Gomes, J.M.L.","2006","08","10",NA,"Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","PCH Calheiros.","-41.6796989440918","-21.1338996887207",NA,NA,"VIES016789","VIES016789","J.G. Carvalho-Sobrinho","2890",NA,NA,NA,NA,"2016","09",NA,"30210","auto",NA,NA,NA,NA,NA,NA
"47","2020-10-07 16:08:35-03","UFRRJ","RBR","9875","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","F.C. Nettesheim","2004","01","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,"RBR00009875",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"48","2020-10-07 16:08:35-03","UFRRJ","RBR","38292","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","R.F. Svorc; R.R. Oliveira","2006","06","12",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Nacional da Serra da Bocaina","-44.3180999755859","-23.0067005157471",NA,NA,"RBR00038292",NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"49","2020-10-07 16:08:35-03","UFRRJ","RBR","43247","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","L.H. Soares","2013","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (trilha do Quilombo). F75/29.","-43.431389","-22.945556",NA,NA,"RBR00043247",NA,"L.H. Soares",NA,NA,NA,"43º25'53''W","22º56'44''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-07 16:08:35-03","UFRRJ","RBR","43256","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","L.H. Soares","2013","10","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Est. do Sumaré. F34/O5.","-43.215556","-22.934167",NA,NA,"RBR00043256",NA,"L.H. Soares",NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-07 16:08:35-03","UFRRJ","RBR","46650","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","L. Dib; G.V. Somner, S.N. Silva-Junior, I.M.P. Santos, M.G. Bovini, C.D.M. Ferreira, S. Gerace","2020","02","20",NA,"Brasil","Rio de Janeiro","Paracambi","Parque Natural Municipal do Curió. Trilha dos Taquaraias.","-43.692778","-22.576667",NA,NA,"RBR00046650",NA,"C.D.M. Ferreira","49","257","257","43º41'34''W","22º34'36''S","2020","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-07 16:08:35-03","UFRRJ","RBR","38291","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","R.F. Svorc; R.R. Oliveira",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,"RBR00038291",NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"53","2013-04-01 09:17:00-03","IPT","BCTW","10985","S","Plantae","Magnoliophyta",NA,NA,"Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana","(Vell.) A. Robyns",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Vale do Rio Doce, estrada de ferro Vitória-Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","wittrockiana",NA,NA,NA,NA
"54","2013-04-01 09:17:00-03","IPT","BCTW","10985","S","Plantae","Magnoliophyta",NA,NA,"Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana","(Vell.) A. Robyns",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Vale do Rio Doce, estrada de ferro Vitória-Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","wittrockiana",NA,NA,NA,NA
"55","2020-12-21 16:33:08-03","MBM","MBM","404839","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K. Schum.) A. Robyns","Gaui, T.D.","2015","09","02","Southern America","Brazil","Rio de Janeiro","Rio das Ostras","Rebio União, Conglomerado 208-4-10-67","-42.03","-22.41",NA,"Árvore com 12 m de altura, base dilatada, casca interna avermelhada, casca externa marrom, fina, estriada. Flor branca.; Floresta Ombrófila Densa.","MBM404839","MBM404839","Ferreira, C.D.M.","316",NA,NA,"-42.03","-22.41","2015","11","25",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:33:08-03","MBM","MBM","228103","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) Robyns","Marquete, R.","1993","04","27","Southern America","Brazil","Rio de Janeiro","Parati","Apa - Cairuçu","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228103","MBM228103","Reis, R.C.","874",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:33:08-03","MBM","MBM","228104","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) Robyns","Kurtz, B.C.","1974","08","03","Southern America","Brazil","Rio de Janeiro","Parati","Apa - Cairuçu","-44.7131004333496","-23.2178001403809",NA,"Bis","MBM228104","MBM228104",NA,"74",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:33:08-03","MBM","MBM","202377","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) Robyns","Kurtz, R.C.","1989","08","03","Southern America","Brazil","Rio de Janeiro","Parati","Estrada para a Praia Parati-Mirim","-44.7131004333496","-23.2178001403809",NA,NA,"MBM202377","MBM202377",NA,"74",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:33:08-03","MBM","MBM","225967","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) Robyns","Souza, V.C.","1989","01","31","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia, Praia do Arpoador","-46.9900016784668","-24.3199996948242",NA,NA,"MBM225967","MBM225967","Carvalho Sobrinho, J.G.","513",NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:33:08-03","MBM","MBM","69371","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla withockiana","(K. Schum.) A. Robyns","Handro, O.","1952","06","24","Southern America","Brazil","São Paulo","Paranapiacaba","Paranapiacaba, Estação Biológica",NA,NA,NA,NA,"MBM069371","MBM069371","Robyns, A.","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"withockiana",NA,NA,NA,NA
"61","2019-11-01 15:28:22-03","PUC-RIO","FCAB","6264","PreservedSpecimen","Plantae",NA,"Angiospermae","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","R.R. Oliveira","1999","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim","-43.2075004577637","-22.9027996063232",NA,"Próximo à cachoeira véu da noiva. Em floresta de encosta em avançado estágio sicessional.&nf;&nf;Árvore de aproximadamente 18m de altura, com diâmetro a altura do peito de 0,22m. Caule com raíz ligeiramente tabulares.&nf;&nf;Obs: (Bombacaceae, at","006264",NA,NA,"2474",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"62","2019-11-01 15:28:22-03","PUC-RIO","FCAB","6458","PreservedSpecimen","Plantae",NA,"Angiospermae","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","R.R. Oliveira; Solórzano, A.","2003","03","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim., Serra do Macaco, bacia do Rio Caçambe.","-43.2075004577637","-22.9027996063232",NA,"Em floresta secundária localizada no divisor de drenagem. Indivíduo com DAP de 14cm, altura de 19m.","006458",NA,"Solórzano, A.; Oliveira, R.R.","2477","310","310",NA,NA,"2003","10",NA,"57442","auto",NA,NA,NA,NA,NA,NA
"63","2013-10-30 18:44:55-02","MNHN","RECOLNAT_MNHN_P","P02285995","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Riedel, L.","1823","9",NA,NA,"Brésil",NA,NA,"In sylvis Mand.",NA,NA,"hb","donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285995' target='other'> <mi>dwc_moreinfo</mi></a>","P02285995","P02285995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isonéotype",NA,NA,NA
"64","2014-01-15 12:09:03-02","MNHN","RECOLNAT_MNHN_P","P02285996","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Riedel, L.","1823","9",NA,NA,"Brésil",NA,NA,"In sylvis Mand.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285996' target='other'> <mi>dwc_moreinfo</mi></a>","P02285996","P02285996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"65","2015-09-04 19:06:15-03","MNHN","RECOLNAT_MNHN_P","P06623017","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Glaziou, A.","1883","10","26",NA,"Brasil","Rio de Janeiro","Petrópolis","A la Cascada de Itamaraty.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623017' target='other'> <mi>dwc_moreinfo</mi></a>","P06623017","P06623017_01","Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"14512",NA,NA
"66","2015-09-04 19:06:15-03","MNHN","RECOLNAT_MNHN_P","P06623015","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Glaziou","1883","8","26",NA,"Brasil","Rio de Janeiro","Petrópolis","Itamaraty.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623015' target='other'> <mi>dwc_moreinfo</mi></a>","P06623015","P06623015_01","Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"14512",NA,NA
"67","2015-09-04 19:06:15-03","MNHN","RECOLNAT_MNHN_P","P06623016","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Glaziou","1883","10","26",NA,"Brasil","Rio de Janeiro","Petrópolis","Itamaraty.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623016' target='other'> <mi>dwc_moreinfo</mi></a>","P06623016","P06623016_01","Carvalho-Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,"14512",NA,NA
"68","2015-09-04 19:16:02-03","MNHN","RECOLNAT_MNHN_P","P06627692","PreservedSpecimen",NA,NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Glaziou","1868","9","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Quinta, Serra da Estrela.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06627692' target='other'> <mi>dwc_moreinfo</mi></a>","P06627692","P06627692_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"2902",NA,NA
"69","2010-07-06 10:58:00-03","MO","MOBOT","190593","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Ariane L. Peixoto","1987","1","19","South America","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 2",NA,NA,NA,NA,NA,NA,"M.C.Durate (WIS)","Peixoto 4019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","2",NA
"70","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","40037",NA,"Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) K.Schum.","M. C. Souza; A.P. Fontana, C.N.Fraga, R.F. Monteiro & .M.M. Saavedra","2008","01","15",NA,"Brasil","Espírito Santo","São Roque do Canaã","Distrito Alto Santa Julia. Misterioso. Pedra dos Três Carneiros, afloramento rochoso","-40.756111","-19.766944",NA,"Árvore 4m alt., frutos verdes com indumento ferrugíneo. Habitat: Mata Atlântica. Hábito/Forma de Vida: arbóreo","MBML040037",NA,NA,"596","812","812","40W45'22","19S46'1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","5986",NA,"Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) K.Schum.","H. Q. Boudet Fernandes; et al","1990","05","28",NA,"Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,"Árvore 15m de altura, DAP 45cm, estéril.","MBML005986",NA,"Hemógenes F. Leitão Filho/1990","2967",NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:44:10-03","MBML","MBML-HERBARIO","53593",NA,"Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) K.Schum.","C. Farney; D.S.D. Araujo","2007","12","03",NA,"Brasil","Rio de Janeiro","Araruama","Praia Seca. Mata de restinga próxima a Lagoa Vermelha","-42.3431015014648","-22.8728008270264",NA,"Árvore; 15m. DAP 30cm. Folhas verdes discolores com leve viscosidade na face superior; flores com cálice verde e indumento castanhos, botões alvos. Flores abertas com corola alva com ápice amarelo, inclusive nos botões","MBML053593","MBML053593","C. Farney/03-XII-2007","4861",NA,NA,NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-04 11:05:41-03","UFRB","HURB","20463","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Souza, J.S.","2001","05","20",NA,"Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,"HURB000020463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"74","2020-06-17 15:25:13-03","UNESP-RC","HRCB","20681","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Assis, M. A. de",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"João Semir",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"75","2020-06-17 15:25:13-03","UNESP-RC","HRCB","51296","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Prata, E. M. B.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"E. M. B. Prata","s/n",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-17 15:25:13-03","UNESP-RC","HRCB","51338","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Prata, E. M. B.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"E. M. B. Prata","s/n",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"77","2020-06-17 15:25:13-03","UNESP-RC","HRCB","9800","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"J. Semir",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-18 11:40:47-03","UERJ","HRJ","11272","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphyla","Eriotheca pentaphyla","(Vell.) A. Robyns","?","2009","07","20",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011272",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-18 11:40:47-03","UERJ","HRJ","11291","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphyla","Eriotheca pentaphyla","(Vell.) A. Robyns","?","2009","09","06",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011291",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-18 11:40:47-03","UERJ","HRJ","11350","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","?","2009","07","20",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011350",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-18 11:40:47-03","UERJ","HRJ","12341","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","S.J. Silva Neto; W. Silva, C.L. Oliveira, D.C. Paiva","2012","02","07",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012554",NA,NA,"s.n.","506","506",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-18 11:40:47-03","UERJ","HRJ","12167","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","V. Maioli","2009","06","27",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012555",NA,NA,"s.n",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-18 11:40:47-03","UERJ","HRJ","11153","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","?","2008","12","17",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011153",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-18 11:40:47-03","UERJ","HRJ","11261","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","?","2009","09","06",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011261",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"85","2021-02-09 10:13:25-03","UENF","HUENF","1526","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Moreno, M.R.; Nascimento, M.T.","1997","07","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,NA,"HUENF00001528",NA,NA,"286","38","38","41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-09 10:13:25-03","UENF","HUENF","4592","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Archanjo, K.M.P.A.","2008","09","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556",NA,NA,"HUENF00004595",NA,NA,"1198","41","41","41º6'0''W","21º19'32''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-09 10:13:25-03","UENF","HUENF","1578","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Moreno, M.R.; Nascimento, M.T.","1997","07","11",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944",NA,"Igual ao 286","HUENF00001580",NA,NA,"357","38","38","41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-09 10:13:25-03","UENF","HUENF","10417","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Souza, T.P.","2011","08","26",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,"Parcela 4","HUENF00011061",NA,NA,"235",NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-09 10:13:25-03","UENF","HUENF","4591","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Archanjo, K.M.P.A.","2008","10","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,"Arbórea","HUENF00004594",NA,NA,"2540","61","61","41º5'25''W","21º17'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-25 10:12:56-03","CVRD","CVRD","9718","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Folli, D.A.","2006","08","20","América do Sul","BRASIL","RJ","Rosal","Área da Nova Hidréletica",NA,NA,NA,"Próximo ao Rio Itabopoana <ll>dwc_commonname:</ll> Imbiruçú rosa","CVRD009718",NA,"G.S. Siqueira & D.A Folli","5340",NA,NA,NA,NA,"2009","10","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2472142","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(K. Schum.) A. Robyns","C. Angeli","1961","9","18","South America","Brazil","Rio de Janeiro",NA,"GB, Floresta da Tijuca, cam. Pedra do Conde",NA,NA,NA,NA,"US01226962","US01226962_01",NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2893106","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(K. Schum.) A. Robyns","D. Sucre",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01226961","US01226961_01",NA,"11046",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"93","2019-11-13 11:24:47-03","USP","SPF","144741","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Lobão, AQ","2001","01","20",NA,"Brasil","São Paulo",NA,"Picinguaba",NA,NA,NA,NA,"SPF00144741",NA,"Lobão, AQ","511",NA,NA,NA,NA,"2001","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 11:24:47-03","USP","SPF","200525","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Farney, C","2007","12","03",NA,"Brasil","Rio de Janeiro","Araruama",NA,"-42.3431015014648","-22.8728008270264",NA,NA,"SPF00200525",NA,"Farney, C","4861",NA,NA,NA,NA,"2007","12","03","38914","auto",NA,NA,NA,NA,NA,NA
"95","2020-01-14 12:02:01-03","USP","SPF","230944","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Lima, HC","1989","07","04",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"SPF00230944",NA,"Ferreira, CDM","3639","70","70",NA,NA,"2015","11",NA,"34470","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:24:47-03","USP","SPF","134513","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Sazima, M","1995","06","22",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"SPF00134513",NA,"Anônimo","33719",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
