"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"147","2020-12-14 16:07:33-03","UFC","EAC","32877","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2010","08","17","Fernandes, A.; Nunes, E.","EAC32877","2003","08","21","Brasil","Ceará","Pacoti","Serra de Baturité","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"Arvoreta.; Mata úmida","EAC0032877","EAC0032877","9622","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-14 16:07:33-03","UFC","EAC","40586","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2003","08","11","Silveira, A.P.; Oliveira, R.F.","771","2003","02","12","Brasil","Ceará","Guaramiranga","Sítio Arvoredo., Levantamento fitossociológico Ponto 2 Quadrante 4","-38.931806","-4.218056","-38.931806","-4.218056",NA,NA,"Fl. Ombrófila Montana","EAC0040586","EAC0040586",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-14 16:07:33-03","UFC","EAC","40906","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2005","08","11","Silveira, A.P.; Oliveira, R.F.","771","2003","02","12","Brasil","Ceará","Guaramiranga","Sítio Arvoredo., Levantamento Fitossociológico Ponto 2 Quadrante 4","-38.931667","-4.218056","-38.931667","-4.218056",NA,NA,"Floresta Ombrófila Montana","EAC0040906","EAC0040906",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-14 16:07:33-03","UFC","EAC","40909","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Fiaschi, P.","2004","10","15","Gomes, V.; Ribeiro, K.; Otutumi, A.","1005","2003","11","01","Brasil","Ceará","Guaramiranga","Sítio Arvoredo.","-38.931667","-4.218056","-38.931667","-4.218056",NA,NA,"Floresta Ombrófila Montana","EAC0040909","EAC0040909",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-14 16:07:33-03","UFC","EAC","40911","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2004","10","16","Gomes, V.; Ribeiro, K.; Otutumi, A.","997","2003","11","01","Brasil","Ceará","Guaramiranga","Sítio Arvoredo.","-38.931667","-4.218056","-38.931667","-4.218056",NA,NA,"Floresta Ombrófila Montana","EAC0040911","EAC0040911",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-14 16:07:33-03","UFC","EAC","42375","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2004","11","26","Gomes, V.; Ribeiro, K.; Otutumi, A.","997","2003","10","10","Brasil","Ceará","Guaramiranga","Sítio Arvoredo., Levantamento Fitossociológico Ponto 2 Quadrante 1","-38.931806","-4.218056","-38.931806","-4.218056",NA,NA,"Floresta Ombrófila Montana","EAC0042375","EAC0042375",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-14 16:07:33-03","UFC","EAC","51138","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Gomes, V.","2010","08","17","Silveira, A.; Oliveira, R.F.","298","2002","09","12","Brasil","Ceará","Pacoti","Sítio Lua Bonita","-38.942972","-4.194742","-38.942972","-4.194742","920","920",NA,"EAC0051138","EAC0051138",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"154","2021-01-30 17:15:28-03","UFC","EAC","64480","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lima-Verde, L.W.","2017","12","27","Nascimento, E.V.; Carneiro, J.","EAC64480","2017","06","29","Brasil","Ceará","Guaramiranga","Sítio Lua Bonita","-38.9425","-4.194167","-38.9425","-4.194167","930","930","Árvore, fruto verde.; Floresta ombrófila densa.","EAC0064480",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"155","2021-01-30 17:15:28-03","UFC","EAC","64481","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lima-Verde, L.W.","2017","12","27","Nascimento, E.V.; Carneiro, J.","EAC64481","2017","06","29","Brasil","Ceará","Guaramiranga","Sítio Alto da Mina","-38.945","-4.2175","-38.945","-4.2175","923","923","Árvore, fruto verde.","EAC0064481",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:36:22-03","UFC","EAC","2470","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Santos, S.O.","2011","08","12","Parente, Z.","s.n.","1974","10","04","Brasil","Ceará","Crato","Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Árvore.","EAC0002470","EAC0002470","30071","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-14 16:07:33-03","UFC","EAC","23525","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lima-Verde, L.W.; Loiola, M.I.B.","2012","08","02","Figueiredo, M.A.","s.n.","1995","01","07","Brasil","Ceará","Guaramiranga","Sítio Venezuela, Serra de Baturité, Solo pdzólico.","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"Árvore.; Mata úmida","EAC0023525","EAC0023525","13198","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-14 16:07:33-03","UFC","EAC","915","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lima-Verde, L.W.; Loiola, M.I.B.","2012","08","02","Bezerra, P.","s.n.","1947","10","17","Brasil","Ceará","Maranguape","Sítio São José, Sa. Aratanha","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,"EAC0000915","EAC0000915","40608","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-14 16:07:33-03","UFC","EAC","58297","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lima-Verde, L.W.","2015","07","17","Soares Neto, R.L.; Flores, L.; Paiva, F.R.","37","2012","01","15","Brasil","Ceará","Tianguá","em torno do parque de Ubajara, próximo ao sítio Torre.","-40.99169921875","-3.7322199344635",NA,NA,NA,NA,"Efetividade de UCs Federais do estado do Ceará na conservação biológica do semiárido brasileiro.; Arbusto, ca. 4 m, fruto preto, com cálice formando um tubo persistente vermelho, lobos do cálice esverdeado.; Mata úmida.","EAC0058297","EAC0058297","36695","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-25 12:12:11-03","UFSM","SMDB","2298","S","Plantae","Lauraceae","Cinnamomum","australe","Cinnamomum australe","Vattimo-Gil","Vattimo, I",NA,NA,NA,"Klein, RM; Souza Sobrino, RJ de; Bresolin, A","s.n.","1964","09","11","Brasil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"SMDB002298",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:30:44-03","MBM","MBM","353488","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.","1996",NA,NA,"Duarte, A.P.","8044","1963","11","22","Brazil","Bahia","Porto Seguro","Km 18 do ramal da BR 05","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"Pequena árvore de formação secundária, anosa; Pequena árvore, anosa.; Formação Secundária.","MBM353488","MBM353488","68835","auto","Southern America",NA,NA,NA,NA,"ISOTYPE",NA,NA,NA,NA,NA
"162","2020-12-21 16:30:44-03","MBM","MBM","99355","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Maciel, U.N.; et al.; et al.","800",NA,NA,NA,"Brazil","Pará","Marabá","Carajás","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,"MBM099355","MBM099355","262883","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:30:44-03","MBM","MBM","212711","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2008","09","25","Ziller, S.R.","952","1995","10","22","Brazil","Paraná","Altônia",NA,"-53.9016990661621","-23.8743991851807",NA,NA,"550","550","Coletada em encosta próxima às margens do Rio Inhacanga. Cálice vermelho. Frutos imaturos verdes. Floresta primária alterada. Floresta Estacional Semidecidual","MBM212711","MBM212711","39628","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:30:44-03","MBM","MBM","9826","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Moraes, P.","2009","05","05","Lindeman, J.; et al.; et al.","1550","1966","06","15","Brazil","Paraná","Xambrê",NA,"-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM009826","MBM009826","25930","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:30:44-03","MBM","MBM","106303","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Bernardi, L.","18249",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM106303","MBM106303",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:30:44-03","MBM","MBM","106308","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Bernardi, L.","19203",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM106308","MBM106308",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:30:44-03","MBM","MBM","159276","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Brown, K.","20820",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Reserva Biológica Nacional Poço das Artes",NA,NA,NA,NA,NA,NA,NA,"MBM159276","MBM159276",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:30:44-03","MBM","MBM","229428","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Lewis, M.","37922",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM229428","MBM229428",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:30:44-03","MBM","MBM","401195","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2015","08","11","Oliveira, A.A.","2366","2015","07","16","Brazil","Paraná","Altônia","Conglomerado: 144; subunidade: 1; subparcela: 1; indivíduo: 3","-53.82","-23.94","-53.82","-23.94",NA,NA,"Árvore 9,6 m; inflorescência imatura.","MBM401195","MBM401195",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:30:44-03","MBM","MBM","407183","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2016","12","05","Silva, J.M.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.","9658","2016","11","30","Brazil","Paraná","Adrianópolis","Tatupeba, Estrada para João Surrá","-48.757222","-24.700278","-48.757222","-24.700278","130","130","Árvore com 12 m de altura; frutos maduros pretos sobre cúpulas vermelhas.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","MBM407183","MBM407183",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:30:44-03","MBM","MBM","407184","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2016","12","05","Silva, J.M.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.; Brotto, M.L.; Völtz, R.R.; Lozano, E.D.","9663","2016","11","30","Brazil","Paraná","Adrianópolis","Estrada para João Surrá","-48.757694","-24.684556","-48.757694","-24.684556","130","130","Árvore com 10 m de altura; frutos maduros pretos sobre cúpulas vermelhas.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.","MBM407184","MBM407184",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:30:44-03","MBM","MBM","407322","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2017","01","10","Brotto, M.L.; Marinero, F.; Marinero, F.","2370","2016","12","19","Brazil","Paraná","Antonina","Estrada da Graciosa, entre São João da Graciosa e Antonina","-48.795833","-25.433889","-48.795833","-25.433889","40","40","Árvore com 6 m de altura; frutos maduros negros com cúpula vermelha.; Floresta Ombrófila Densa Submontana.","MBM407322","MBM407322",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:30:44-03","MBM","MBM","409848","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2017","08","29","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2501","2017","08","29","Brazil","Paraná","Adrianópolis","Tatupeba","-48.757222","-24.7","-48.757222","-24.7","110","110","Árvore com 15 metros de altura; botões e flores esverdeadas.; Floresta Ombrófila Densa Submontana.","MBM409848","MBM409848",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:30:44-03","MBM","MBM","61651","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Breteler, F.J.","4312",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM061651","MBM061651",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:30:44-03","MBM","MBM","287697","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Moraes, P.L.R. de",NA,NA,NA,"Moraes, P.L.R. de; et al.; et al.","2268","2000","10","02","Brazil","Minas Gerais","São Sebastião do Paraíso","São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,"MBM287697","MBM287697","24792","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:30:44-03","MBM","MBM","261229","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2008","09","18","Ferrari Tomé, M.V.","1253","1998","10","06","Brazil","Paraná","Altônia","Ilha Grande","-53.9016990661621","-23.8743991851807",NA,NA,NA,NA,"Árvore, 6m; fruto imaturo. Banhado","MBM261229","MBM261229","39628","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:30:44-03","MBM","MBM","225416","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2008","09","18","Kuniyoshi, Y.S.","4110","1976","12","14","Brazil","Paraná","Morretes","Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 12m, Floresta Atlântica","MBM225416","MBM225416","30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:30:44-03","MBM","MBM","162830","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2008","09","25","Hatschbach, G.; Barboza, E.; Barboza, E.","59760","1993","11","29","Brazil","Paraná","Paranaguá","Morro da Pexerica","-48.5092010498047","-25.5200004577637",NA,NA,"50","50","Árvore 8m, mata encosta de morro","MBM162830","MBM162830","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:30:44-03","MBM","MBM","284516","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Brotto, M.L.","2008","09","18","Kozera, C.","1633","2002","11","04","Brazil","Paraná","Terra Roxa","Sítio arqueológico Cidad Real del Guaira","-54.0969009399414","-24.1567001342773",NA,NA,NA,NA,"Árvore com ca. de 7m, fruto e pedúnculo vermelho, casca do caule com cheiro desagradável. Área de Floresta estacional Semidecidual muito alterada.","MBM284516","MBM284516","29144","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:30:44-03","MBM","MBM","288357","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Werff, H. van der",NA,NA,NA,"Kozera, C.","1633","2002","11","04","Brazil","Paraná","Terra Roxa","Sítio arqueológico Real del Guaíra","-54.0969009399414","-24.1567001342773",NA,NA,NA,NA,NA,"MBM288357","MBM288357","29144","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:30:44-03","MBM","MBM","9825","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Lindeman, J.; et al.; et al.","1668",NA,NA,NA,"Brazil","Paraná","Xambrê","Porto Byngton","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM009825","MBM009825","25930","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:30:44-03","MBM","MBM","97722","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Lorea-Hernández, F.G.",NA,NA,NA,"Klein, R.; et al.; et al.","5784",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM097722","MBM097722","27000","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:30:44-03","MBM","MBM","23289","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Moraes, P.","2009","05","05","Reitz, R.; Klein, R.M.; Klein, R.M.","3690",NA,NA,NA,"Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"150","150","Capoeirão. Flor verde-amarelada.; Flor verde-amarelada.; Capoeirão.","MBM023289","MBM023289","18533","auto","Southern America",NA,NA,NA,NA,"ISOTYPE",NA,NA,NA,NA,NA
"184","2019-11-01 15:28:19-03","PUC-RIO","FCAB","5402","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","A. Quinet","2007","10","18","D.S. Farias","343","1994","12","19","Brasil","Rio de Janeiro","Silva Jardim","Rebio Poço das Antas, Est. p/ Juturnaiba, Km 8","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"&nf;; Arv. c/ 7m de alt. 40cm CAP. Ritidoma pardo claro. Casca Viva creme s/ odor caract. Infrutesc. ramulíginas no finla dos ramos. Frutos negros, elipticos sobre cálice vermelho c/ 6 lacínios membranáceos, triangulares; pedicelo vermelho.","005402",NA,"29995","auto",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA
"185","2015-09-30 18:49:32-03","MNHN","RECOLNAT_MNHN_P","P00128539","PreservedSpecimen",NA,"Lauraceae","Phoebe","brasiliensis","Phoebe brasiliensis","Mez","Allen",NA,NA,NA,"Glaziou, A.",NA,"1881","9","22","Brésil",NA,NA,"Rio de Janeiro: entre Lagoa dos Peixos et Rio Bonito",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128539' target='other'> <mi>dwc_moreinfo</mi></a>","P00128539","P00128539_01",NA,NA,NA,"hb",NA,NA,NA,"syntype",NA,NA,"13153",NA,NA
"186","2015-09-04 06:06:03-03","MNHN","RECOLNAT_MNHN_P","P00128540","PreservedSpecimen",NA,"Lauraceae","Phoebe","brasiliensis","Phoebe brasiliensis","Mez","Allen",NA,NA,NA,"Glaziou, A.",NA,"1881","9","22","Brésil",NA,NA,"Rio de Janeiro: entre Lagoa dos Peixos et Rio Bonito",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128540' target='other'> <mi>dwc_moreinfo</mi></a>","P00128540","P00128540_01",NA,NA,NA,"hb",NA,NA,NA,"isosyntype",NA,NA,"13153",NA,NA
"187","2015-09-30 18:49:52-03","MNHN","RECOLNAT_MNHN_P","P00128541","PreservedSpecimen",NA,"Lauraceae","Phoebe","brasiliensis","Phoebe brasiliensis","Mez","Allen",NA,NA,NA,"Glaziou, A.",NA,"1881","9","22","Brésil",NA,NA,"Rio de Janeiro: entre Lagoa dos Peixos et Rio Bonito",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128541' target='other'> <mi>dwc_moreinfo</mi></a>","P00128541","P00128541_01",NA,NA,NA,"hb",NA,NA,NA,"isosyntype",NA,NA,"13153",NA,NA
"188","2015-09-30 21:41:09-03","MNHN","RECOLNAT_MNHN_P","P00752515","PreservedSpecimen",NA,"Lauraceae","Phoebe","brasiliensis","Phoebe brasiliensis","Mez","Allen",NA,NA,NA,"Glaziou, A.",NA,"1880","8","29","Brésil",NA,NA,"Rio de Janeiro. Entre Jerecino et Realengo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752515' target='other'> <mi>dwc_moreinfo</mi></a>","P00752515","P00752515_01",NA,NA,NA,"hb",NA,NA,NA,"isosyntype",NA,NA,"12132",NA,NA
"189","2015-09-03 18:57:22-03","MNHN","RECOLNAT_MNHN_P","P01959312","PreservedSpecimen",NA,"Lauraceae","Phoebe","brasiliensis","Phoebe brasiliensis","Mez",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959312' target='other'> <mi>dwc_moreinfo</mi></a>","P01959312","P01959312_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"11459",NA,NA
"190","2015-09-30 18:50:03-03","MNHN","RECOLNAT_MNHN_P","P00128542","PreservedSpecimen",NA,"Lauraceae","Phoebe","cinnamomifolia","Phoebe cinnamomifolia","(Kunth) Nees","Allen",NA,NA,NA,"Bonpland, A.J.A.",NA,"1805","7",NA,"Colombie",NA,NA,"Mariquita",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128542' target='other'> <mi>dwc_moreinfo</mi></a>","P00128542","P00128542_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1801",NA,NA
"191","2015-09-04 06:06:03-03","MNHN","RECOLNAT_MNHN_P","P00128543","PreservedSpecimen",NA,"Lauraceae","Phoebe","cinnamomifolia","Phoebe cinnamomifolia","(Kunth) Nees","Allen",NA,NA,NA,"Bonpland, A.J.A.",NA,"1805","7",NA,"Colombie",NA,NA,"Mariquita",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128543' target='other'> <mi>dwc_moreinfo</mi></a>","P00128543","P00128543_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1801",NA,NA
"192","2015-09-16 19:12:51-03","MNHN","RECOLNAT_MNHN_P","P00128544","PreservedSpecimen",NA,"Lauraceae","Phoebe","cinnamomifolia","Phoebe cinnamomifolia","(Kunth) Nees","Allen",NA,NA,NA,"Bonpland, A.J.A.",NA,"1805","7",NA,"Colombie",NA,NA,"Mariquita",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128544' target='other'> <mi>dwc_moreinfo</mi></a>","P00128544","P00128544_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1801",NA,NA
"193","2015-09-16 19:23:54-03","MNHN","RECOLNAT_MNHN_P","P00128547","PreservedSpecimen",NA,"Lauraceae","Phoebe","cinnamomifolia","Phoebe cinnamomifolia","Rich. ex Griseb.","Allen",NA,NA,NA,"Schlim, L.",NA,NA,NA,NA,"Colombie",NA,NA,"Province d' Ocana",NA,NA,NA,NA,"4000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128547' target='other'> <mi>dwc_moreinfo</mi></a>","P00128547","P00128547_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"509",NA,NA
