"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"49","2019-11-27 13:50:40-03","UFS","ASE","25865","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Vasconcelos, M","11","2008","11","21","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda do Caju (EMBRAPA)","-37.310278","-10.998333",NA,NA,NA,"Arbusto, ca de 3m de altura. Botões florais alvos.; Mata Atlântica.","ASE0030584","ASE0030584","Sobral, M",NA,NA,"-37.310278","-10.998333","2013",NA,NA,NA,NA,NA,NA,NA
"50","2019-11-27 13:50:40-03","UFS","ASE","22700","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Araújo, D; Matos, GMA","1948","2011","12","01","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,NA,NA,"Árvore. 5 metros de altura. Flores brancas, algumas já passadas.; Árvore. 5 metros de altura. Flores brancas, algumas já passadas.","ASE0028481","ASE0028481","Matos, GMA",NA,NA,"-37.2081","-10.4583","2012","02",NA,NA,NA,"13",NA,NA
"51","2021-03-01 16:36:02-03","UNICAMP","UEC","129368","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Gomes, BZ","72","1992","08","07",NA,"Brazil","São Paulo","Brotas","Horto Santa Fé 1","-48.042222","-22.265",NA,NA,NA,"Altura 8m; Transição Cerradão Mata Ciliar",NA,NA,"Meireles, LD; Gomes, BZ",NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:20:54-03","UNICAMP","UEC","147145","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Aguirre, GH; et al.","136","2005","08","24",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:36:02-03","UNICAMP","UEC","153324","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Weyland Vieira, MC","281","1982","02","20",NA,"Brazil","Minas Gerais","Alfenas","Fazenda Ilha","-45.933333","-21.416667",NA,NA,NA,"Árvore.",NA,NA,"Sobral, M",NA,NA,"-45.933333","-21.416667","1990",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:36:02-03","UNICAMP","UEC","168402","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K; Belinello, R","3660","2000","12","12",NA,"Brazil","São Paulo","Campinas","Mata da Fazenda Ribeirão Cachoeira (Área C2). Área total: 244,9 ha., Floresta estacional semidecidual.","-46.916667","-22.816667","660","660",NA,"Árvore semidecídua, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 8 m; altura do fuste: 6,5 m; PAP: 20 cm. Tricomas aracnóides na face abaxial; nervanão tipo clusia, folhas coriáceas, grandes, elípticas.","UEC091110","UEC091110","Santos, K",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:36:02-03","UNICAMP","UEC","168452","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K; Belinello, R","775","1999","11","30",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3); área total: 244,9 ha, Floresta estacional semidecidual.","-46.916667","-22.816667","756","756",NA,"Árvore semidecídua, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 11 m; altura do fuste: 8 m; PAP: 89 cm.Tricomas aracnóides na face abaxial; nervação tipo clusia, folhas coriáceas, grandes, elípticas.","UEC091151","UEC091151","Santos, K",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:36:02-03","UNICAMP","UEC","168453","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K; Belinello, R","645","1999","10","09",NA,"Brazil","São Paulo","Campinas","Mata Furnas (Fragmento P2); área total: 13,2 ha, Floresta estacional semidecidual.","-47","-22.783333","658","658",NA,"Árvore semidecídua, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 12 m; altura do fuste: 8 m; PAP: 37 cm. 26-50 % da copa infestada por lianas. Tricomas aracnóides na face abaxial; nervação tipo clusia, folhas","UEC091109","UEC091109","Santos, K",NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:36:02-03","UNICAMP","UEC","168454","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K; Belinello, R","1172","2000","04","17",NA,"Brazil","São Paulo","Campinas","Mata do Macuco (Fragmento G1); área total: 41,8 ha, Floresta estacional semidecidual, no sub-bosque.","-46.933333","-22.783333","739","739",NA,"Árvore semidecídua, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 9 m; altura do fuste: 5 m; PAP: 28 cm.","UEC091155","UEC091155","Santos, K",NA,NA,"-46.933333","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:36:02-03","UNICAMP","UEC","168455","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K; Belinello, R","402","1999","08","16",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C1); área total: 244,9 ha, Floresta estacional semidecidual.","-46.916667","-22.816667","653","653",NA,"Árvore semidecídua, zoocórica; cortéx rugoso, madeira moderadamente pesada; altura total: 8 m; altura do fuste: 4,5 m; PAP: 30 cm.Tricomas aracnóides na face abaxial; nervação tipo clusia, folhas coriáceas, grandes, elípticas.","UEC091164","UEC091164","Santos, K",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:02-03","UNICAMP","UEC","168959","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Vieira, LT; Sims","364","2006","08","15",NA,"Brazil","São Paulo","Campinas","Souza, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.","-46.916667","-22.833333","700","700",NA,"Árvore.","UEC040386","UEC040386","Vieira, LT",NA,NA,"-46.916667","-22.833333",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:36:02-03","UNICAMP","UEC","36652","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Cesar","s.n.","1982","07","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.0205","-22.731417",NA,NA,NA,"Árvore até 5m de altura. DAP=6cm",NA,NA,"Kawasaki, ML",NA,NA,"-48.0205","-22.731417","1984","03",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:36:02-03","UNICAMP","UEC","45735","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Weyland Vieira, MC","561","1982","05","30",NA,"Brazil","Minas Gerais","Alfenas","Fazenda Ilha","-45.933333","-21.416667",NA,NA,NA,"Árvore, frutos verdes.",NA,NA,"Sobral, M",NA,NA,"-45.933333","-21.416667","1990",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:36:02-03","UNICAMP","UEC","45787","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Weyland Vieira, MC","281","1982","02","20",NA,"Brazil","Minas Gerais","Alfenas","Fazenda Ilha","-45.933333","-21.416667",NA,NA,NA,"Árvore.","UEC110467","UEC110467","Sobral, M",NA,NA,"-45.933333","-21.416667","1990",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:36:02-03","UNICAMP","UEC","71875","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1189","1995","06","13",NA,"Brazil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472",NA,NA,NA,"ÁRvore de 12m., frutos imaturos verdes.",NA,NA,"Arantes, AA",NA,NA,"-49.356944","-23.009472","1996","05",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:36:02-03","UNICAMP","UEC","91139","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Souza, SB","1232","1994","08","23",NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Mada da Olaria","-46.25","-21.416667",NA,NA,NA,"Árvore. Material estéril na trilha 7-84 nº 373",NA,NA,"Sobral, M",NA,NA,"-46.25","-21.416667","2003",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:36:02-03","UNICAMP","UEC","91141","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Souza, SB","1242","1994","08","21",NA,"Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa, Mata da Olaria","-46.25","-21.416667",NA,NA,NA,"Árvore. Material estéril. Na trilha 8-108 nº432.",NA,NA,"Sobral, M",NA,NA,"-46.25","-21.416667","2003",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:36:02-03","UNICAMP","UEC","29572","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","s/ coletor","4279","1980","04","08",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio S. Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore ca. 8m de alt. x 5cm de diâmetro; folhas subcarnosas, pilosas na página inferior, flores amarelo claras, corola caindo facilmente, cálice e pedúnculo ferrugíneos. Mata.",NA,NA,"Sobral, M","70570","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:36:02-03","UNICAMP","UEC","106144","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Simões, AO; Matsumoto, K","686","1999","01","23",NA,"Brazil","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,NA,"ÁRvore, 6m. Folhas discolores, botões amarelo-ferrugíneos. Em mata.",NA,NA,"Jannini, AW","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:36:02-03","UNICAMP","UEC","139519","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Simões, AO; Matsumoto, K","686","1999","01","23",NA,"Brazil","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,NA,"ÁRvore, 6m. Folhas discolores, botões amarelo-ferrugíneos. Em mata.","UEC008246","UEC008246","Jannini, AW","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:36:02-03","UNICAMP","UEC","104941","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Cielo-Filho, R","35804","1998","12","21",NA,"Brazil","São Paulo","Campinas","Bosque dos Alemães","-47.060001373291","-22.8999996185303",NA,NA,NA,"#?#Ravore de aproximadamente 11m alt., crescendo no interior de Floresta Estacional Semidecidual. Fuste retílineo e casca rendilhada. Flores em boão amareladas. Indivíduo nº 1668.",NA,NA,"Cielo-Filho, R","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:20:54-03","UNICAMP","UEC","71392","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santin, DA; Bertani, DF; Cielo-Filho, R","33610","1995","03","23",NA,"Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Santin, DA","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-11 16:43:53-03","UNICAMP","UEC","12268","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Tozzi, AMGA; Yamamoto, K","8815","1978","11","19",NA,"Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore com 5,0 m; botão em cálice ferruginoso.","UEC063806",NA,"Santos, MF","23900","auto",NA,NA,"2010","12",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:36:02-03","UNICAMP","UEC","11695","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Vasconcellos, MB; Vasconcellos-Neto, J","9416","1979","03","07",NA,"Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore até 5m. Flores creme.",NA,NA,"Arantes, AA","23900","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:36:02-03","UNICAMP","UEC","97750","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Santos, K","266","1997","07","19",NA,"Brazil","São Paulo","Campinas","Sub-Distrito de Sousas","-47.060001373291","-22.8999996185303",NA,NA,NA,"Interior de mata. Árvore, 8m alt.; PAP 58cm. Vegetativo.; Floresta Estacional Semidecidual",NA,NA,"Kawasaki, ML","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-09-30 10:30:06-03","UNICAMP","UEC","138188","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Costa, IR; Andrade, MAR","524",NA,NA,NA,NA,"Brazil","São Paulo","Itatiba","Mata semidecídua","-46.8300018310547","-23",NA,NA,NA,"árvore, 4m, frutos maduros de vermelho a preto",NA,NA,"Costa, IR","17442","auto",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:20:54-03","UNICAMP","UEC","138188","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Costa, IR","494","2003","11","10",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Eccológica e Experimetnal de Mogi Guaçi, Campininha, Mogi Guaçu, SP","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:36:02-03","UNICAMP","UEC","70992","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","967","1995","05","08",NA,"Brazil","São Paulo","Pedra Bela","Do outro lado da cidade em estrada de terra.","-46.439998626709","-22.7900009155273",NA,NA,NA,"Árvore de 15m., flores velhas.",NA,NA,"Arantes, AA","10848","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:20:51-03","UNICAMP","UEC","106667","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Hoehne, W","1011","1942","01","29",NA,"Brazil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:36:02-03","UNICAMP","UEC","118410","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Assis, MA","219","1994","04","29",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Restinga próximo a Caxetal.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore - 7 m de altura. Botões e flores brancas perfumadas.","UEC012938","UEC012938",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-19 14:08:29-03","UFRPE","PEUFR","17025","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","M.B. Costa e Silva","149","1994","07","29",NA,"Brasil","Pernambuco","Serrolândia","Chapada do Araripe com destino a Exu","-40.279444","-7.471944",NA,NA,NA,"Árvore de aproximadamente 8m; com inflorescência ferrugínea.","PEUFR017025",NA,"M. Sobral",NA,NA,"40º16'46W","07º28'19S","2007",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-06 09:56:39-03","UFOP","OUPR","27816","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Ramos, M.B.C.","77","2013","02","14",NA,"Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB. Mata Ripária","-43.672864","-20.490889","1231","1231",NA,"Arbusto, folha discolor",NA,NA,"Bünger, M.O.",NA,NA,"-43.672864","-20.490889","2013","07",NA,NA,NA,"08",NA,NA
"81","2020-12-09 14:47:02-03","FURB","FURB","2032","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Tameirão Neto, E.",NA,"1991","08","01",NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"FURB02390","FURB02390","Sobral, M","22016","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-16 17:53:49-03","UCS","HUCS","28941","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Krieger, L.","s.n.","1970","09","06",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,"Herbário CESJ 9115",NA,NA,"Sobral, M.","20148","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-23 11:30:19-03","UNEMAT","HERBAM","10068","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Soares-Lopes, C.R.A.; Pereira, S.; Dos Reis, O.; Soares, D.S.; Fernandes, E.; Rodrigues, L. & Lima, W.","CL 1998026","2014","08","28",NA,"Brasil","Mato Grosso","Alta Floresta","Área da planta solar da PCH fazenda, P1, Terra fime","-8859.16667","502.941667","208","208",NA,NA,"HERBAM010068",NA,"P. Assunção",NA,NA,"-8859.16667","502.941667","2014","08",NA,NA,NA,"28",NA,NA
"84","2020-06-29 09:31:35-03","UFRRJ","RBR","43588","S","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","N.E. Oliveira","660","2014","11","25",NA,"Brasil","Bahia","Itapebi","Conglomerado BA_1367-3-2-3","-39.599722","-15.840278",NA,NA,NA,NA,"RBR00043588","RBR00043588","M.C. Souza",NA,NA,"39º35'59''W","15º50'25''S","2020","05",NA,NA,NA,"20",NA,NA
"85","2020-06-29 09:31:35-03","UFRRJ","RBR","44160","S","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","M.H. Fernandes","247","2014","12","04",NA,"Brasil","Bahia","Porto Seguro","Conglomerado BA_1392-3-3-12","-39.239444","-16.559722",NA,NA,NA,NA,"RBR00044160","RBR00044160","M.C. Souza",NA,NA,"39º14'22''W","16º33'35''S","2020","05",NA,NA,NA,"20",NA,NA
"86","2021-03-21 19:37:31-03","UFC","EAC","52867","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Costa, I.R.; Macedo, R.","524",NA,NA,NA,"Southern America","Brasil","São Paulo","Itatiba",NA,"-46.8300018310547","-23",NA,NA,NA,"Árvore, 3m, fruto maduro, piloso e de vermelho a preto.; Mata semidecídua","EAC0052867","EAC0052867","Costa, I.R.","17442","auto",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"87","2021-03-21 19:37:31-03","UFC","EAC","62929","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Soares, A.C.A.; Oliveira, M.S.; Hermeto, T.V.G.; Vaz, L.S.","375","2014","01","22","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília: próximo à área de lazer","-48.56","-16.310278",NA,NA,NA,"Árvore, ca. 8 m de altura, fruto imaturo verde, maturo preto.; Mata de galeria.","EAC0062929","EAC0062929","Oliveira, M.S.",NA,NA,"-48.56","-16.310278","2015","01",NA,NA,NA,NA,NA,NA
"88","2021-03-21 19:37:31-03","UFC","EAC","60979","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Chacon, R.G.; Oliveira, J.A.S.; Mercadante, M.","1605","2017","09","27","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha das Sete Quedas, após o ponto de apoio até o córrego.","-47.75","-14.098333",NA,NA,NA,"Árvore, 5 m, comum; frutos amarelo, laranja e vermelho.; Cerrado rupestre, areia quartzosa, relevo inclinado.","EAC0060979","EAC0060979","Rosa, P.O.",NA,NA,"-47.75","-14.098333","2017","10",NA,NA,NA,"02",NA,NA
"89","2021-03-21 19:37:31-03","UFC","EAC","62936","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Chacon, R.G.; Oliveira, J.A.S.; Mercadante, M.","1665","2017","09","28","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros: Trilha entre salto 120 e salto 80","-47.825833","-14.168333",NA,NA,NA,"Árvore de 5 m, fruto verde, frondosa. Rara.; Mata de galeria.","EAC0062936","EAC0062936","Rosa, P.O.",NA,NA,"-47.825833","-14.168333","2017","10",NA,NA,NA,"02",NA,NA
"90","2021-03-21 19:37:31-03","UFC","EAC","52864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Verola, C.F.","117","2004","08","29","Southern America","Brasil","Minas Gerais","Carrancas","Morro da Antena, Na estrada paralela que liga carrancas a minduri, no alto da serra das perdizes, afloramento de arenito.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Arvoreta, 0,7m, fruto verde, amarelo e vermelho passando a purpuro quando maduro.","EAC0052864","EAC0052864","Costa, I.R.; Bünger, M.","21143","auto",NA,NA,"2017","02",NA,NA,NA,"08",NA,NA
"91","2020-12-21 16:37:19-03","MBM","MBM","222065","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Bernacci, L.C.; et al.; et al.","1277","1995","03","15","Southern America","Brazil","Minas Gerais","Monte Alegre","Estação Experimental do IAC",NA,NA,NA,NA,NA,NA,"MBM222065","MBM222065","Kawasaki, M.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:37:19-03","MBM","MBM","291725","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Assis, L.C.S.; et al.; et al.","514","2002","06","29","Southern America","Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291725","MBM291725",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:37:19-03","MBM","MBM","176143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Andrade, P.; et al.; et al.","799","1986","10","15","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"MBM176143","MBM176143","Sobral, M.","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:37:19-03","MBM","MBM","113636","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Hatschbach, G.; Cervi, A.C.; Cordeiro, J.; Cervi, A.C.; Cordeiro, J.","51245","1987","03","22","Southern America","Brazil","Minas Gerais","São Tomé das Letras","Passa Quatro","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"MBM113636","MBM113636","Sobral, M.","16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:37:19-03","MBM","MBM","222063","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Tamashiro, J.Y.; et al.; et al.","967","1995","05","08","Southern America","Brazil","São Paulo","São Paulo","Pedra Bela","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM222063","MBM222063","Kawasaki, M.L.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:37:19-03","MBM","MBM","74184","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Oliveira, P.I.; Anderson, W.R.; Anderson, W.R.","481","1982","02","28","Southern America","Brazil","Goiás","Alto Paraíso de Goiás","3km N","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"MBM074184","MBM074184","Sobral, M.","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
