"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"110","2019-11-27 13:45:48-03","UFS","ASE","19935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Machado, WJ; Jesus, JB","664","2010","08","26","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,NA,"Herbácea ca 1 m. Flores brancas, pouco vistosas, frutos verdes.; Herbácea ca 1 m. Flores brancas, pouco vistosas, frutos verdes.; Brejo de Atitude","ASE0027448","Jacq.","-37.684167","-9.805278","ASE0027448","Poço Redondo",NA,NA,NA,NA,NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"111","2019-11-27 13:45:48-03","UFS","ASE","20843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28","Southern America","Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Francês.","50","50",NA,"Erva, ca. 80 cm alt.; flores alvas.; Erva, ca. 80 cm alt.; flores alvas.; Floresta sobre solo arenoso.","ASE0027619","Jacq.","-36.031667","-9.618056","ASE0027619","Pilar",NA,NA,"2005","07",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"112","2019-11-27 13:45:48-03","UFS","ASE","21327","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Oliveira, DG","Oliveira, DG; Almeida, ES; Gonçalves, FB","201","2011","07","05","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu",NA,NA,NA,"Herbácea. Flores brancas. Frutos imaturos, coloração verde. Folhas discolor, glabras. Haste fistulada. Altura ca. 40 cm.; Herbácea. Flores brancas. Frutos imaturos, coloração verde. Folhas discolor, glabras. Haste fistulada. Altur","ASE0027558","Jacq.","-37.409761","-10.034875","ASE0027558","Porto da Folha",NA,NA,"2011","09","27","-37.409761","-10.034875",NA,NA,NA,NA,NA
"113","2019-11-27 13:45:48-03","UFS","ASE","25795","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Melo, LMS","Melo, LMS; Santana, TTS; Farias, MCV; Déda, RM","35","2012","08","31","Southern America","Brasil","Sergipe","Refúgio da Vida Silvestre Mata do Junco, Solo Argiloso.",NA,NA,NA,"Herbácea com cerca de 40 cm. Flores laranjas intensas.; Mata Atlântica.","ASE0030897","Jacq.","-37.0525","-10.503333","ASE0030897","Capela",NA,NA,"2012","10","15","-37.0525","-10.503333",NA,NA,NA,NA,NA
"114","2019-11-27 13:45:48-03","UFS","ASE","26162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Gomes, LA","Gomes, LA; Déda, RM; Santos, E","751","2012","09","20","Southern America","Brasil","Sergipe","Caverna do Faleiro, Vila do Faleiro.",NA,NA,NA,"Herbácea com cerca de 50 cm. Com flores branca. UTM 0698627S8805806","ASE0032252","Jacq.","-37.169722","-10.806389","ASE0032252","Laranjeiras",NA,NA,"2012","10",NA,"-37.169722","-10.806389",NA,NA,NA,NA,NA
"115","2019-11-27 13:45:48-03","UFS","ASE","27237","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Campos, DA","Campos, DA; Matos, GMA; Freire, GS; Cruz, LS","260","2012","09","13","Southern America","Brasil","Sergipe","Assentamento Che Guevara, Mata de Dr. João",NA,NA,NA,"Ca. 80 cm. Flores alvas. Frutos verdes.; Caatinga.","ASE0031782","Jacq.","-37.663792","-10.915228","ASE0031782","Lagarto",NA,NA,"2013","03","14","-37.663792","-10.915228",NA,NA,NA,NA,NA
"116","2019-11-27 13:45:48-03","UFS","ASE","34131","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silva, ACC","Almeida, ES","450","2014","08","16","Southern America","Brasil","Sergipe","Solo pedregoso com bastante serrapilheira.",NA,NA,NA,"Herbácea, flor branca. Nº do conglomerado: 25, Coordenadas UTM do Ponto Central: E (0680909 m) e N (8905196 m), Número da Subunidade: 02, Nº da Subparcela: 10, Número da árvore: 10d - F9.","ASE0012371","Jacq.","-37.278056","-9.917222","ASE0012371","Porto da Folha",NA,NA,"2015","06","12","-37.278056","-9.917222",NA,NA,NA,NA,NA
"117","2019-11-27 13:45:48-03","UFS","ASE","36133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Oliveira, EVS","Oliveira, EVS","571","2015","07","22","Southern America","Brasil","Sergipe","Ass. Sta Maria da Lage, Reserva legal",NA,NA,NA,"Solo pedregoso e seco. Caatinga arbustiva aberta. Sustrato terrícola. Indivíduo isolado. Erva. Ca. de 15 cm. Inflorescência do tipo umbela.; Caatinga - Savana estépica arborizada (IBGE 2004)","ASE0036590","Jacq.","-38.1833","-10.7083","ASE0036590","Poço Verde",NA,NA,"2016","03","14","-38.1833","-10.7083",NA,NA,NA,NA,NA
"118","2019-11-27 13:45:48-03","UFS","ASE","35676","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santana Júnior, JA","Santana Júnior, JA; Silva, EJ; Bomfim, DF; Rosendo, MJ; Passos, FF; Damaceno, FG","44","2014","10","31","Southern America","Brasil","Sergipe","Fazenda São Joaquim, No entorno da caverna do urubu. Margem esquerda do Rio Sergipe.",NA,NA,NA,"Erva decumbente. Folha pilosa. Estames amarelo. Sépalas branca. Aproximadamente 1,20 m.; Mata Atlântica","ASE0003942","Jacq.","-37.095629","-10.435868","ASE0003942","Divina Pastora",NA,NA,"2014","11","25","-37.095629","-10.435868",NA,NA,NA,NA,NA
"119","2019-11-27 13:45:48-03","UFS","ASE","15769","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Rossi, L","Costa, SM","617","2009","10","17","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,NA,"Erva, ca. 30 cm. Flores diminutas alvas, com 5 pétalas.; Erva, ca. 30 cm. Flores diminutas alvas, com 5 pétalas.; Brejo de altitude.","ASE0022990","Jacq.","-37.684167","-9.805278","ASE0022990","Poço Redondo",NA,NA,"2011","05","24","-37.684167","-9.805278",NA,NA,NA,NA,NA
"120","2019-11-27 13:45:48-03","UFS","ASE","19935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Machado, WJ; Jesus, JB","664","2010","08","26","Southern America","Brasil","Sergipe","Serra da Guia",NA,NA,NA,"Herbácea ca 1 m. Flores brancas, pouco vistosas, frutos verdes.; Herbácea ca 1 m. Flores brancas, pouco vistosas, frutos verdes.; Brejo de Atitude","ASE0027448","Jacq.","-37.684167","-9.805278","ASE0027448","Poço Redondo",NA,NA,NA,NA,NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"121","2019-11-27 13:45:48-03","UFS","ASE","20843","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28","Southern America","Brasil","Alagoas","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Francês.","50","50",NA,"Erva, ca. 80 cm alt.; flores alvas.; Erva, ca. 80 cm alt.; flores alvas.; Floresta sobre solo arenoso.","ASE0027619","Jacq.","-36.031667","-9.618056","ASE0027619","Pilar",NA,NA,"2005","07",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"122","2019-11-27 13:45:48-03","UFS","ASE","21327","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Oliveira, DG","Oliveira, DG; Almeida, ES; Gonçalves, FB","201","2011","07","05","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu",NA,NA,NA,"Herbácea. Flores brancas. Frutos imaturos, coloração verde. Folhas discolor, glabras. Haste fistulada. Altura ca. 40 cm.; Herbácea. Flores brancas. Frutos imaturos, coloração verde. Folhas discolor, glabras. Haste fistulada. Altur","ASE0027558","Jacq.","-37.409761","-10.034875","ASE0027558","Porto da Folha",NA,NA,"2011","09","27","-37.409761","-10.034875",NA,NA,NA,NA,NA
"123","2019-11-27 13:45:48-03","UFS","ASE","25795","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Melo, LMS","Melo, LMS; Santana, TTS; Farias, MCV; Déda, RM","35","2012","08","31","Southern America","Brasil","Sergipe","Refúgio da Vida Silvestre Mata do Junco, Solo Argiloso.",NA,NA,NA,"Herbácea com cerca de 40 cm. Flores laranjas intensas.; Mata Atlântica.","ASE0030897","Jacq.","-37.0525","-10.503333","ASE0030897","Capela",NA,NA,"2012","10","15","-37.0525","-10.503333",NA,NA,NA,NA,NA
"124","2019-11-27 13:45:48-03","UFS","ASE","26162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Gomes, LA","Gomes, LA; Déda, RM; Santos, E","751","2012","09","20","Southern America","Brasil","Sergipe","Caverna do Faleiro, Vila do Faleiro.",NA,NA,NA,"Herbácea com cerca de 50 cm. Com flores branca. UTM 0698627S8805806","ASE0032252","Jacq.","-37.169722","-10.806389","ASE0032252","Laranjeiras",NA,NA,"2012","10",NA,"-37.169722","-10.806389",NA,NA,NA,NA,NA
"125","2019-11-27 13:45:48-03","UFS","ASE","27237","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Campos, DA","Campos, DA; Matos, GMA; Freire, GS; Cruz, LS","260","2012","09","13","Southern America","Brasil","Sergipe","Assentamento Che Guevara, Mata de Dr. João",NA,NA,NA,"Ca. 80 cm. Flores alvas. Frutos verdes.; Caatinga.","ASE0031782","Jacq.","-37.663792","-10.915228","ASE0031782","Lagarto",NA,NA,"2013","03","14","-37.663792","-10.915228",NA,NA,NA,NA,NA
"126","2019-11-27 13:45:48-03","UFS","ASE","34131","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silva, ACC","Almeida, ES","450","2014","08","16","Southern America","Brasil","Sergipe","Solo pedregoso com bastante serrapilheira.",NA,NA,NA,"Herbácea, flor branca. Nº do conglomerado: 25, Coordenadas UTM do Ponto Central: E (0680909 m) e N (8905196 m), Número da Subunidade: 02, Nº da Subparcela: 10, Número da árvore: 10d - F9.","ASE0012371","Jacq.","-37.278056","-9.917222","ASE0012371","Porto da Folha",NA,NA,"2015","06","12","-37.278056","-9.917222",NA,NA,NA,NA,NA
"127","2019-11-27 13:45:48-03","UFS","ASE","36133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Oliveira, EVS","Oliveira, EVS","571","2015","07","22","Southern America","Brasil","Sergipe","Ass. Sta Maria da Lage, Reserva legal",NA,NA,NA,"Solo pedregoso e seco. Caatinga arbustiva aberta. Sustrato terrícola. Indivíduo isolado. Erva. Ca. de 15 cm. Inflorescência do tipo umbela.; Caatinga - Savana estépica arborizada (IBGE 2004)","ASE0036590","Jacq.","-38.1833","-10.7083","ASE0036590","Poço Verde",NA,NA,"2016","03","14","-38.1833","-10.7083",NA,NA,NA,NA,NA
"128","2019-11-27 13:45:48-03","UFS","ASE","35676","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santana Júnior, JA","Santana Júnior, JA; Silva, EJ; Bomfim, DF; Rosendo, MJ; Passos, FF; Damaceno, FG","44","2014","10","31","Southern America","Brasil","Sergipe","Fazenda São Joaquim, No entorno da caverna do urubu. Margem esquerda do Rio Sergipe.",NA,NA,NA,"Erva decumbente. Folha pilosa. Estames amarelo. Sépalas branca. Aproximadamente 1,20 m.; Mata Atlântica","ASE0003942","Jacq.","-37.095629","-10.435868","ASE0003942","Divina Pastora",NA,NA,"2014","11","25","-37.095629","-10.435868",NA,NA,NA,NA,NA
"129","2021-03-01 16:21:30-03","UNICAMP","UEC","157685","S","Plantae","Magnoliopsida",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28",NA,"Brazil","Alagoas","BR 101, entre Messiase S. M. dos Campos, Próximo a entrada para Marechal Deodoro e Praia do Frânces. Floresta sobre solo arenoso.","50","50",NA,"Erva, ca. 80 cm alt.; flores alvas.","UEC015772","Jacq.","-36.031667","-9.618056","UEC015772","Pilar",NA,NA,"2005","07",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"130","2021-03-01 16:21:30-03","UNICAMP","UEC","157685","S","Plantae","Magnoliopsida",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Silveira, MF","Souza, VC; Souza, JP; Oliveira, ACP","26641","2001","07","28",NA,"Brazil","Alagoas","BR 101, entre Messiase S. M. dos Campos, Próximo a entrada para Marechal Deodoro e Praia do Frânces. Floresta sobre solo arenoso.","50","50",NA,"Erva, ca. 80 cm alt.; flores alvas.","UEC015772","Jacq.","-36.031667","-9.618056","UEC015772","Pilar",NA,NA,"2005","07",NA,"-36.031667","-9.618056",NA,NA,NA,NA,NA
"131","2019-11-19 14:04:33-03","UFRPE","PEUFR","17796","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","S. Mayo; I. Andrade; M. Soares; M. Borges","1018","1994","10","09",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Erva formando uma massa de ramos entrelaçados; flores com ovário verde; pétalas brancas; antera e estigma amarelados; frutos imaturos verdes","PEUFR017796","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1995","01",NA,"36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"132","2019-11-19 14:04:33-03","UFRPE","PEUFR","18327","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","M.F. Sales ; M.J.N. Rodal","214","1994","07","22",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Erva com cerca de 20-40 cm; muito tenra; caule glabro com estrias marrons; folhas com tricomas sobre nervuras em ambas as faces; flores muito regulares 3 mm; pétalas brancas","PEUFR018327","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1994","07","10","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"133","2019-11-19 14:04:33-03","UFRPE","PEUFR","18329","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","M.B. Costa e Silva","200","1994","02","25",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Herbáceo; flores de cor alva; frutos verdes","PEUFR018329","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1994","08","25","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"134","2019-11-19 14:04:33-03","UFRPE","PEUFR","25626","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M.R.C. Sales de Melo; G. Melo; J.M. Faria","213","1995","09","11",NA,"Brasil","Pernambuco","Brejo dos Cavalos","1100","1100",NA,"Erva com cerca de 0,5 m de altura; flores alvas","PEUFR025626","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,NA,NA,NA,"36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"135","2019-11-19 14:04:33-03","UFRPE","PEUFR","35177","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","A.G. da Silva","A.G. da Silva; L.M. Nascimento; R.G. Oliveira","324","2000","09","06",NA,"Brasil","Pernambuco","Mata do Malhada","656","960",NA,"Subarbusto com cerca de 1 m de altura; flores com sépalas alvas; frequente","PEUFR035177","Jacq.","-36.410633","-8.185683",NA,"Brejo da Madre de Deus",NA,NA,"2001","07","30","36°24'638''W","08°11'141''S",NA,NA,NA,NA,NA
"136","2019-11-19 14:04:33-03","UFRPE","PEUFR","49331","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","C.G. Lopes","C.G. Lopes","403","2005","05","07",NA,"Brasil","Pernambuco","Mata do Triunfo","400","400",NA,"Flores brancas; botões e frutos verdes","PEUFR049331","Jacq.","-35.469722","-7.619722",NA,"São Vicente Férrer",NA,NA,"2006","03","05","35°28'11''W","07°37'11''S",NA,NA,NA,NA,NA
"137","2019-11-19 14:04:33-03","UFRPE","PEUFR","7345","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M. Ataide","R. Pereira; R. Barreto; V.C. Lima",NA,"1983","11","09",NA,"Brasil","Pernambuco","Fazenda Caruaru",NA,NA,NA,"Erva com cerca de 50 cm de altura; flores com cálice verde e pétalas alvas; frutos imaturos; verdes; abundante","PEUFR007345","Jacq.","-35.9761009216309","-8.28332996368408",NA,"Caruaru","35136","auto","1984","05","21",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-19 14:04:33-03","UFRPE","PEUFR","28391","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M.F.A. Lucena; V. Santos; I. Loiola; J.I. Melo","627","1998","08","17",NA,"Brasil","Pernambuco","Mata da Serra Branca",NA,NA,NA,"Erva ereta com cerca de 25 cm de altura; botões florais verdes; frequente no local","PEUFR028391","Jacq.","-36.4928016662598","-8.89027976989746",NA,"Garanhuns","21839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-19 14:04:33-03","UFRPE","PEUFR","43934","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","G.J. Bezerra","G.J. Bezerra; M.J. Silva","54","2002","10","16",NA,"Brasil","Pernambuco","Usina São José; Mata do Engenho Piedade",NA,NA,NA,"Erva de aproximadamente 50 cm de altura; flores pequenas brancas","PEUFR043934","Jacq.","-34.9063987731934","-7.83416986465454",NA,"Igarassu","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-19 14:04:33-03","UFRPE","PEUFR","1376","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","A. Lima","A. Lima",NA,"1958","08","15",NA,"Brasil","Pernambuco","Curado",NA,NA,NA,"Flor alva","PEUFR001376","Jacq.","-34.8810997009277","-8.05389022827148",NA,"Recife","18865","auto","1962","04","18",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-19 14:04:33-03","UFRPE","PEUFR","7093","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","I. Pontual","I. Pontual","1459","1977","02","12",NA,"Brasil","Pernambuco","Estação Ecológica do Tapacurá",NA,NA,NA,"Erva com +/- 1 m de altura","PEUFR007093","Jacq.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata","21764","auto","1977","02",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-19 14:04:33-03","UFRPE","PEUFR","17796","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","S. Mayo; I. Andrade; M. Soares; M. Borges","1018","1994","10","09",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Erva formando uma massa de ramos entrelaçados; flores com ovário verde; pétalas brancas; antera e estigma amarelados; frutos imaturos verdes","PEUFR017796","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1995","01",NA,"36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"143","2019-11-19 14:04:33-03","UFRPE","PEUFR","18327","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","M.F. Sales ; M.J.N. Rodal","214","1994","07","22",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Erva com cerca de 20-40 cm; muito tenra; caule glabro com estrias marrons; folhas com tricomas sobre nervuras em ambas as faces; flores muito regulares 3 mm; pétalas brancas","PEUFR018327","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1994","07","10","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"144","2019-11-19 14:04:33-03","UFRPE","PEUFR","18329","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.R.C. Sales de Melo","M.B. Costa e Silva","200","1994","02","25",NA,"Brasil","Pernambuco","Brejo dos Cavalos; fazenda Caruaru","1100","1100",NA,"Herbáceo; flores de cor alva; frutos verdes","PEUFR018329","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,"1994","08","25","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"145","2019-11-19 14:04:33-03","UFRPE","PEUFR","25626","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M.R.C. Sales de Melo; G. Melo; J.M. Faria","213","1995","09","11",NA,"Brasil","Pernambuco","Brejo dos Cavalos","1100","1100",NA,"Erva com cerca de 0,5 m de altura; flores alvas","PEUFR025626","Jacq.","-36","-8.31",NA,"Caruaru",NA,NA,NA,NA,NA,"36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA
"146","2019-11-19 14:04:33-03","UFRPE","PEUFR","35177","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","A.G. da Silva","A.G. da Silva; L.M. Nascimento; R.G. Oliveira","324","2000","09","06",NA,"Brasil","Pernambuco","Mata do Malhada","656","960",NA,"Subarbusto com cerca de 1 m de altura; flores com sépalas alvas; frequente","PEUFR035177","Jacq.","-36.410633","-8.185683",NA,"Brejo da Madre de Deus",NA,NA,"2001","07","30","36°24'638''W","08°11'141''S",NA,NA,NA,NA,NA
"147","2019-11-19 14:04:33-03","UFRPE","PEUFR","49331","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","C.G. Lopes","C.G. Lopes","403","2005","05","07",NA,"Brasil","Pernambuco","Mata do Triunfo","400","400",NA,"Flores brancas; botões e frutos verdes","PEUFR049331","Jacq.","-35.469722","-7.619722",NA,"São Vicente Férrer",NA,NA,"2006","03","05","35°28'11''W","07°37'11''S",NA,NA,NA,NA,NA
"148","2019-11-19 14:04:33-03","UFRPE","PEUFR","7345","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M. Ataide","R. Pereira; R. Barreto; V.C. Lima",NA,"1983","11","09",NA,"Brasil","Pernambuco","Fazenda Caruaru",NA,NA,NA,"Erva com cerca de 50 cm de altura; flores com cálice verde e pétalas alvas; frutos imaturos; verdes; abundante","PEUFR007345","Jacq.","-35.9761009216309","-8.28332996368408",NA,"Caruaru","35136","auto","1984","05","21",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-19 14:04:33-03","UFRPE","PEUFR","28391","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M.F.A. Lucena; V. Santos; I. Loiola; J.I. Melo","627","1998","08","17",NA,"Brasil","Pernambuco","Mata da Serra Branca",NA,NA,NA,"Erva ereta com cerca de 25 cm de altura; botões florais verdes; frequente no local","PEUFR028391","Jacq.","-36.4928016662598","-8.89027976989746",NA,"Garanhuns","21839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-19 14:04:33-03","UFRPE","PEUFR","43934","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","G.J. Bezerra","G.J. Bezerra; M.J. Silva","54","2002","10","16",NA,"Brasil","Pernambuco","Usina São José; Mata do Engenho Piedade",NA,NA,NA,"Erva de aproximadamente 50 cm de altura; flores pequenas brancas","PEUFR043934","Jacq.","-34.9063987731934","-7.83416986465454",NA,"Igarassu","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-19 14:04:33-03","UFRPE","PEUFR","1376","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","A. Lima","A. Lima",NA,"1958","08","15",NA,"Brasil","Pernambuco","Curado",NA,NA,NA,"Flor alva","PEUFR001376","Jacq.","-34.8810997009277","-8.05389022827148",NA,"Recife","18865","auto","1962","04","18",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-19 14:04:33-03","UFRPE","PEUFR","7093","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","I. Pontual","I. Pontual","1459","1977","02","12",NA,"Brasil","Pernambuco","Estação Ecológica do Tapacurá",NA,NA,NA,"Erva com +/- 1 m de altura","PEUFR007093","Jacq.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata","21764","auto","1977","02",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-04-22 16:17:19-03","UFPB","JPB","64231","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"Gadelha Neto, PC","4191","2017","08","31","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","555","555",NA,"Erva com cerca de 60m, ereta, dicotomicamente ramificada. Folhas simples, opostas, lâmina deltoide, membranácea, margem crenada. Flores brancas reunidas em panículas compostas de umbelas simples. Substrato areno-argiloso.; HABITAT: Fl","JPB0064231","Jacq.","-35.715","-6.970833",NA,"Areia",NA,NA,NA,NA,NA,"-35.715","-6.970833",NA,NA,NA,NA,NA
"154","2020-04-22 16:17:19-03","UFPB","JPB","780","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"S/C","JPB780",NA,NA,NA,"Southern America","Brasil","Estado Não Informado!",NA,NA,NA,NA,"; HABITAT: Lugares umidos",NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
