"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"52","2020-04-27 16:09:51-03","UFES","VIES","14920","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Pereira, O.J.; Aquino, L.H.M. de","5470","1995","09","02",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014920",NA,"VIES014920","Moura, R.","28401","auto",NA,NA,"2016","02","24",NA,NA,NA,NA,NA,NA
"53","2020-04-27 16:09:51-03","UFES","VIES","12273","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Assis, A.M.; Pereira, O.J.; Silva, S.S. & Peixoto, L.","614","1998","09","03",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES012273",NA,"VIES012273","Assis, A.M.","28401","auto",NA,NA,"1998","09","03",NA,NA,NA,NA,NA,NA
"54","2020-04-27 16:09:51-03","UFES","VIES","12272","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Assis, A.M.; Pereira, O.J. & Zambom, O.","524","1998","04","22",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES012272",NA,"VIES012272","Assis, A.M.","28401","auto",NA,NA,"1998","04","22",NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:09:51-03","UFES","VIES","9842","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Gomes, J.M.L.","2200","1996","09","01",NA,"Brasil","Espírito Santo","Guarapari","Três Praias.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES009842",NA,"VIES009842","Zambom, O.","28401","auto",NA,NA,"1996","09","03",NA,NA,NA,NA,NA,NA
"56","2020-04-27 16:09:51-03","UFES","VIES","9071","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Pereira, O.J.; Gomes, J.M.L. & Castro, R.","6468","2000","08","29",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"VIES009071",NA,"VIES009071","Silva, L.A.","48094","auto",NA,NA,"2013","09","10",NA,NA,NA,NA,NA,NA
"57","2020-04-27 16:09:51-03","UFES","VIES","15225","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Pereira, O.J.; Gomes, J.M.L.","5005","1993","09","28",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES015225",NA,"VIES015225","Pereira, O.J.","48094","auto",NA,NA,"1993","09","28",NA,NA,NA,NA,NA,NA
"58","2019-09-27 18:04:46-03","UFES","VIES","17608","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Weiler Júnior, I.","96","1994","10","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES017608",NA,"VIES017608","Weiler Júnior, I.","48094","auto",NA,NA,"1994","10","17",NA,NA,NA,NA,NA,NA
"59","2020-04-27 16:09:51-03","UFES","VIES","2727","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Pereira, O.J.; Gomes, J.M.L. & Thomaz, L.D.","1526","1988","06","16",NA,"Brasil","Espírito Santo","Vitória","Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES002727",NA,"VIES002727","Weiler Júnior, I.","15291","auto",NA,NA,"1995","05",NA,NA,NA,NA,NA,NA,NA
"60","2020-04-27 16:09:51-03","UFES","VIES","19873","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Pereira, O.J.; Martins, J.","7304","2003","09","26",NA,"Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES019873",NA,NA,"Pereira, O.J.","15291","auto",NA,NA,"2003","09","26",NA,NA,NA,NA,NA,NA
"61","2020-04-27 16:09:51-03","UFES","VIES","18072","S","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Assis, A.M.","514","1998","06","18",NA,"Brasil","Espírito Santo","Vitória","Reserva Ecológica Restinga de Camburi.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES018072",NA,"VIES018072","Assis, A.M.","15291","auto",NA,NA,"1998","06","18",NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:30:40-03","UFRRJ","RBR","26351","S","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","H.C. Rodrigues",NA,"1994","06","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, linha 3.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026351",NA,"RBR00026351",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:30:40-03","UFRRJ","RBR","43084","S","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","T.P.P. Alverga",NA,"2015","05","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F109/152.","-43.255278","-22.956111",NA,NA,"RBR00043084",NA,NA,"T.P.P. Alverga",NA,NA,"43º15'19''W","22º57'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:30:40-03","UFRRJ","RBR","26352","S","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","H.C. Rodrigues",NA,"1994","12","03",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, Linha 9.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026352",NA,"RBR00026352",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2013-04-01 09:17:22-03","IPT","BCTW","13301","S","Plantae","Magnoliophyta",NA,NA,"Exostyles","venusta","Exostyles venusta","Spreng.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secca I.D. Placa no. 4640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"66","2013-04-01 09:17:22-03","IPT","BCTW","13328","S","Plantae","Magnoliophyta",NA,NA,"Exostyles","venusta","Exostyles venusta","Spreng.",NA,NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"67","2020-12-21 16:26:31-03","MBM","MBM","405213","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, R.D.; Leitman, P.; Cardoso, L.; Reis, R.; Leitman, P.; Cardoso, L.; Reis, R.","332","2004","09","11","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Ecológico da Prainha, Morro dos Caetés","-43.2075004577637","-22.9027996063232",NA,"Árvore com 12 m de altura, tronco negrecido com fissuras longitudinais. Ramos e flores pubescentes. Inflorescência em pequeno racemo com flores pediceladas. Cálice verde bilabiado, pétalas rosadas. Gineceu branco sobressaindo a flor.","MBM405213",NA,"MBM405213",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:26:31-03","MBM","MBM","425737","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Baumgratz, J.F.A.; Giordano, L.C.S.; Bovini, M.G.; Silva, J.C.; Giordano, L.C.S.; Bovini, M.G.; Silva, J.C.","776","2000","12","20","Southern America","Brazil","Rio de Janeiro","Macaé","Estrada para Frade após bifurcação Frade / Tapera, seguindo estrada à direita em direção a trilha para o Pico do Frade","-42.083333","-22.216667",NA,"Árvore, cerca de 9 metros de altura, ramos verdes escuro a castanhos, folíolos verde discolores, cálice verde, fruto jovem verde amarelados. Raros índividuos cíofilos.; Em interior de mata secundária de encosta.","MBM425737",NA,NA,"Lima, H.C.",NA,NA,"-42.083333","-22.216667","2018","06",NA,NA,NA,"460","460",NA,NA
"69","2020-12-21 16:26:31-03","MBM","MBM","405147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott","Cardoso, D.","3800","2015","06","09","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Árvore ca. 12 m alt. Folhas com folíolos papiráceos. Flores pêndulas com cálice verde-amarelado internamente e verde-rosado na face externa; pétalas esbranquiçadas passando a rosa intensa nas margens, fortemente imbricadas mesmo depo","MBM405147",NA,"MBM405147",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104680","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Endlicher, S.F.L.",NA,NA,NA,NA,NA,"Brasilia",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104680' target='other'> <mi>dwc_moreinfo</mi></a>","P03104680",NA,"P03104680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104681","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,"1872","6","14",NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro, Gavea, chez frei Custodio",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104681' target='other'> <mi>dwc_moreinfo</mi></a>","P03104681",NA,"P03104681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5852",NA
"72","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104682","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,"1872","8","26",NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro, Laurangeiras, chez les Princes",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104682' target='other'> <mi>dwc_moreinfo</mi></a>","P03104682",NA,"P03104682_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6185",NA
"73","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104683","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,"1863","8","4",NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro, Restinga de Copacabana",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104683' target='other'> <mi>dwc_moreinfo</mi></a>","P03104683",NA,"P03104683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215",NA
"74","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104684","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104684' target='other'> <mi>dwc_moreinfo</mi></a>","P03104684",NA,"P03104684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5851",NA
"75","2015-09-04 02:38:47-03","MNHN","RECOLNAT_MNHN_P","P03104685","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104685' target='other'> <mi>dwc_moreinfo</mi></a>","P03104685",NA,"P03104685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614",NA
"76","2017-03-10 15:00:58-03","MNHN","RECOLNAT_MNHN_P","P03104686","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Glaziou, A.",NA,"1872","10","11",NA,"Brésil","Rio de Janeiro",NA,"(Rio Janeiro) Route de la Gavia",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104686' target='other'> <mi>dwc_moreinfo</mi></a>","P03104686",NA,"P03104686_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6186",NA
"77","2018-02-01 15:35:56-02","MNHN","RECOLNAT_MNHN_P","P03104687","PreservedSpecimen",NA,NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Duarte, A.P.",NA,"1961","8","22",NA,"Brasil","Bahia",NA,"Bahia, Entre Ajuda e Porto Seguro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03104687' target='other'> <mi>dwc_moreinfo</mi></a>","P03104687",NA,"P03104687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5970",NA
"78","2020-12-11 11:36:01-03","UFMG","BHCB","199406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott.","Cardoso, D","3800","2015","06","09","Southern America","Brasil","Paraná","Curitiba","Jardim Botânico, Arboreto do Jardim Botânico do Rio de Janeiro","-49.2731018066406","-25.4277992248535",NA,"Árvore ca. 12m de altura. Folhas com folíolos papiráceos. Flores pêndulas com cálice verde-amarelado internamente e verde-rosado na face externa, pétalas esbranquiçadas passando a rosa intensa nas margens, fortemente imbricadas mesmo","BHCB199406",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 09:16:02-03","INPA","INPA","43789","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Exostyles","venusta","Exostyles venusta","Schott","Duarte, AP","5970","1961","08","22","Southern America","Brasil","Bahia",NA,"Porto Seguro, Entre Ajuda e Porto Seguro.",NA,NA,NA,NA,"INPA0043789",NA,"INPA0043789 INPA0043789_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-25 17:20:35-03","MBML","MBML-HERBARIO","23498",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Exostyles","venusta","Exostyles venusta","Schott","L. Kollmann; et al","7332","2005","01","26",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Henrique, beira de estrada.","-40.553889","-19.836389",NA,"Arvoreto 5m. Frutos amarelos.","MBML023498",NA,NA,"M. Pires Morim - 02/2020",NA,NA,"40W33'14","19S50'11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","47619",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Exostyles","venusta","Exostyles venusta","Schott","A. M. Assis; J. Santos","3098","2012","06","17",NA,"Brasil","Espírito Santo","Linhares","Regência - floresta de restinga, próxima à Estação de Lagoa Parda","-39.833472","-19.61425",NA,"Arbusto 3m; flores passadas com pétalas marrons e sépalas verdes. Interior da mata","MBML047619",NA,"MBML047619",NA,NA,NA,"39W50'0,5","19S36'51,3",NA,NA,NA,NA,NA,"10","10",NA,NA
"82","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","53588",NA,"Plantae",NA,NA,"Leguminosae Faboideae","Exostyles","venusta","Exostyles venusta","Schott","J.F.A. Baumgratz; L.C.S. Giordano; G. M. Bovini & J.C. Silva","776","2000","12","20",NA,"Brasil","Rio de Janeiro","Macaé","Estrada para Frade após a bifurcação Frade/Tapera, seguindo estrada a direita em direção a trilha para o Pico do Frade","-42.083333","-22.216667",NA,"Árvore ca. 9m. alt., ramos verdes escuros a castanhos, folíolos verdes discolores, cálice verde, frutos jovens amarelado, em interior de mata secundária de encosta; raros indivíduos ciófilos","MBML053588",NA,"MBML053588","H.C. de Lima/VI-2018",NA,NA,"42W5'0","22S13'0",NA,NA,NA,NA,NA,"460","460",NA,NA
"83","2021-01-26 13:54:46-03","IMA","MAC","43586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Chagas-Mota","5090","2009","08","18",NA,"Brasil","Alagoas","São José da Laje","Mata do Pinto.","-36.033075","-9.057206",NA,"Árvore ca. 7 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0043586",NA,NA,"E.C.O.Chagas",NA,NA,"-36.033075","-9.057206","2009","08","18",NA,NA,NA,NA,NA,NA
"84","2021-01-26 13:54:46-03","IMA","MAC","50421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Chagas-Mota","9460","2010","11","14",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Santa Fé.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 6 m de altura. Estéril.; Mata Atlântica.","MAC0050421",NA,NA,"E.C.O.Chagas","22851","auto",NA,NA,"2010","11","14",NA,NA,NA,NA,NA,NA
"85","2021-01-26 13:54:46-03","IMA","MAC","49268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Chagas-Mota","8307","2010","09","07",NA,"Brasil","Alagoas","Colônia Leopoldina","Serra do Livramento.","-35.7249984741211","-8.90888977050781",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0049268",NA,NA,"E.C.O.Chagas","21331","auto",NA,NA,"2010","09","07",NA,NA,NA,NA,NA,NA
"86","2021-01-26 13:54:46-03","IMA","MAC","38015","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Chagas-Mota; A.I.L.Pinheiro","2727","2009","04","17",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0038015",NA,NA,"E.C.O.Chagas","22851","auto",NA,NA,"2009","04","17",NA,NA,NA,NA,NA,NA
"87","2021-01-26 13:54:46-03","IMA","MAC","38014","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Chagas-Mota; A.I.L.Pinheiro","2726","2009","04","17",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0038014",NA,NA,"E.C.O.Chagas","22851","auto",NA,NA,"2009","04","17",NA,NA,NA,NA,NA,NA
"88","2020-11-18 11:49:46-03","UERJ","HRJ","11879","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","MANÃO, C.Y#?#G.; MAIOLI, V.A.; OLIVEIRA, C.A.L. & SILVA, W.","917","2009","04","29",NA,"Brasil","Angra dos Reis","Ilha Grande","Trilha do Papagaio, margem esquerda da trilha, próximo ao pau-doce.","-41.8213996887207","-2.8583300113678",NA,"Árvore com 13 m de altura, DAP = 16,07 cm localizada na Parcela 14 - indivíduo 29.","HRJ00012987",NA,NA,NA,"13228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-09 10:13:13-03","UENF","HUENF","4887","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Archanjo, K.M.P.A.; Nascimento, M.T.","1273","2008","09","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00004890",NA,NA,NA,NA,NA,"41º8'18''W","21º20'9''S",NA,NA,NA,NA,NA,"53","53",NA,NA
"90","2021-02-09 10:13:13-03","UENF","HUENF","6941","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Dan, M.L.; Ribeiro, A.C.C.","400","2007","05","31",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944",NA,NA,"HUENF00006944",NA,NA,"D.N.S. Machado",NA,NA,"41º5'25''W","21º17'49''S","2016","09","19",NA,NA,"61","61",NA,NA
"91","2021-02-09 10:13:13-03","UENF","HUENF","4888","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Archanjo, K.M.P.A.; Nascimento, M.T.",NA,"2009","07","29",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,"HUENF00004891",NA,NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,"39","39",NA,NA
"92","2021-02-09 10:13:13-03","UENF","HUENF","8099","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott","Rabelo, G.R.","1061","2003","04","24",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00008103",NA,NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,"56","56",NA,NA
"93","2021-02-25 10:12:04-03","CVRD","CVRD","12333","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","6364","2009","06","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.063975","-19.144916",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD012333",NA,NA,"Domingos A. Folli",NA,NA,"-40,063975","-19,144916","2009","06","24","Magnoliopsida",NA,"37","37",NA,NA
"94","2021-02-25 10:12:04-03","CVRD","CVRD","13905","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Siqueira, G.S.","800","2012","09","20","América do Sul","BRASIL","ES","Linhares",NA,"-40.024444","-19.118806",NA,"borda da mata, coleta em fruto no alcool 70% <ll>dwc_commonname:</ll> Vargem grande","CVRD013905",NA,NA,"Geovane S. Siqueira",NA,NA,"40°01'28,0W","19°07'07,7S","2012","09","21","Magnoliopsida",NA,"52","52",NA,NA
"95","2021-02-25 10:12:04-03","CVRD","CVRD","13423","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Siqueira, G.S.","645","2011","06","20","América do Sul","BRASIL","ES","Linhares",NA,"-39.962059","-19.18166",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD013423",NA,NA,"Vidal F. Mansano",NA,NA,"-39,962059","-19,18166","2011","06","20","Magnoliopsida",NA,"35","35",NA,NA
"96","2021-02-25 10:12:04-03","CVRD","CVRD","3397","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Souza, V.D.","179","1991","08","23","América do Sul","BRASIL","ES","Aracruz","Próximo ao asfalto de Coqueiral à Barra do Riacho, lado direito.","-40.2733001708984","-19.8202991485596",NA,"Projeto coleta de sementes. <ll>dwc_commonname:</ll> Vargem grande","CVRD003397",NA,NA,"Gwilym P. Lewis","37987","auto",NA,NA,"1995","06","06","Magnoliopsida",NA,NA,NA,NA,NA
"97","2021-02-25 10:12:04-03","CVRD","CVRD","14486","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","7102","2013","08","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Mata de aluvial na cabruca cacau. <ll>dwc_commonname:</ll> Vargem grande","CVRD014486",NA,"CVRD014486","Domingos A. Folli","48094","auto",NA,NA,"2013","08","13","Magnoliopsida",NA,"25","25",NA,NA
"98","2021-02-25 10:12:04-03","CVRD","CVRD","6387","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","84","1999","11","04","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006387",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","11","04","Magnoliopsida",NA,NA,NA,NA,NA
"99","2021-02-25 10:12:04-03","CVRD","CVRD","6308","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","51","1999","08","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006308",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","08","26","Magnoliopsida",NA,NA,NA,NA,NA
"100","2021-02-25 10:12:04-03","CVRD","CVRD","6312","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","55","1999","08","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006312",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","08","26","Magnoliopsida",NA,NA,NA,NA,NA
"101","2021-02-25 10:12:04-03","CVRD","CVRD","7965","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Luz, A.A. da","75","2002","10","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD007965",NA,NA,"Domingos A. Folli","48094","auto",NA,NA,"2002","10","02","Magnoliopsida",NA,NA,NA,NA,NA
