"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"99","2021-03-01 16:35:58-03","UNICAMP","UEC","173732","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1997","05","29","Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco","-44.816944","-23.3025","-44.816944","-23.3025",NA,NA,"árvore 874com .m de altura, vegetativo; Mata Atlântica de Encosta.","UEC089668","UEC089668","1776","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:35:58-03","UNICAMP","UEC","84354","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Rodrigues, W","1997","03",NA,"Cardoso-Leite, E; Oliveira, A","1993","07","25","Brazil","São Paulo","São Roque","Mata de Câmara","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"11m alt.; Mata mesófila semidecídua",NA,NA,"109","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:35:58-03","UNICAMP","UEC","30166","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Pastore, JFB","2000","07","03","Arzolla, FARDP","2000","06","17","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 26m alt., frutos verdes imaturos.",NA,NA,"149","Magnoliopsida",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:35:58-03","UNICAMP","UEC","80711","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Rodrigues, W","1997","03",NA,"Pedroni, F; Sanchez, M","1992","10","10","Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margens do Rio da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore de 10m de altura, exsudada vermelho do tronco, material vegetativo.",NA,NA,"31244","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:35:58-03","UNICAMP","UEC","178125","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","1997","05","29","Brazil","São Paulo","Ubatuba","Pinciguaba, 23º 22's , 44º 48' w.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore com fruto.; Mata Atlântica de encosta, margens do Rio da Fazenda, próximo ao dique.","UEC042906","UEC042906","2407","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:35:58-03","UNICAMP","UEC","173100","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","04","21","Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Frahmento P1); área total: 12,4 ha.","-46.9","-22.9","-46.9","-22.9","887","887","Árvore perenifólia, zoocórica; cortex rugoso, madeira pesada; altura total: 11m; altura do fuste: 10m; PAP: 32cm.; Floesta Estacional semidecídual.","UEC016189","UEC016189","2336","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:35:58-03","UNICAMP","UEC","73341","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Árbocz, GF; et al.","1995","02","10","Brazil","São Paulo","Pariquera-Açu","Estação do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Mata atlêntica de planície. Árvore 7m, botões e flores verdes.",NA,NA,"33358","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:35:58-03","UNICAMP","UEC","75242","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Bastos, EB; Sanches, CD; Gorestein, MR; Hoffmann, JR; Ferreira, VF","1994","09","05","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, Beira da Rodovia Regis Bittencourt. Área com fragmentos de mata Atlântica secundária.","-47.88775","-24.622917","-47.88775","-24.622917",NA,NA,"Árvore, ca. 20m alt. Botões. Beira de estrada.",NA,NA,"EBB21","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:35:58-03","UNICAMP","UEC","92063","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","06","21","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 12m. Tronco marrom com fissuras longitudinais. Flores amarelas.; Floresta Atlântica.",NA,NA,"229","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:35:58-03","UNICAMP","UEC","92064","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","08","26","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 20m. Frutos. Sementes com arilo vermelho.; Floresta Atlântica.",NA,NA,"329","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:35:58-03","UNICAMP","UEC","11549","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Hatschbach, G","1979","01",NA,"Hatschbach, G","1978","07","14","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 18m, mata pluvial. Xiloteca.",NA,NA,"41777","Magnoliopsida",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:35:58-03","UNICAMP","UEC","60648","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Britez, RM","1986","12","26","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com 14m, CAP=79cm, flores creme, em floresta de encosta.",NA,NA,"24637","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:20:48-03","UNICAMP","UEC","112550","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Dias, E","2000","11","13","Brazil","Santa Catarina","Joinville","Baixo Quiriri","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,"88","Magnoliopsida",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:35:58-03","UNICAMP","UEC","203493","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Barros, F","1989","08",NA,"Barros, F; Martuscelli, P","1989","04","26","Brazil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 20m alt. Frutos imaturos de corverde. Crescendo na mata de planície.","UEC171109","UEC171109","1639","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:35:58-03","UNICAMP","UEC","80321","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","Leitão Filho, HF",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; Seoane, CE","1996","02","01","Brazil","São Paulo","Ubatuba","IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Transição entre planície e encosta atlântica. Árvore com 20m de alt., com flores.",NA,NA,"34759","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-06 09:56:37-03","UFOP","OUPR","11334","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Schwacke, C.A.W.","1892",NA,NA,"Schwacke, C.A.W.","1892",NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-06 09:56:37-03","UFOP","OUPR","23884","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Araújo, A.C.",NA,NA,NA,"Araújo, A.C.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Árvore. Flor pallida. Terreno humido.",NA,NA,"s.n.",NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-01-17 11:26:11-02","PUCRS","MPUC","14358","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","M. Sobral",NA,NA,NA,NA,"2000","05","16","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Floresta Ombrófila Densa, submontante variante",NA,NA,NA,NA,"Magnoliales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,"500","600","1",NA
"117","2020-10-14 10:03:17-03","FURB","FURB","15232","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Stival-Santos, A","2009","09","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia.","-49.14","-27.0002778","-49.1400000","-27.0002778","351","351","Florística IFFSC 636 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: árvore; Fruto verde;","FURB31805","FURB31805","1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-08 08:53:44-03","FURB","FURB","1743","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Uhlmann, A; Borgo, M","2006","09","19","R.F.; L.C.","1999","10","27","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB31807","FURB31807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-08 08:53:44-03","FURB","FURB","2706","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Sevegnani, L","1998","12","14","Sevegnani, L.","1998","12","13","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB02379","FURB02379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:03:17-03","FURB","FURB","28329","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Stival-Santos, A.; Meyer, D. & Silveira, S.","2010","07","06","Brasil","Santa Catarina","Biguaçu",NA,"-48.7597222","-27.3677778","-48.7597222","-27.3677778","252","252","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbórea;","FURB31803","FURB31803","3179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:03:17-03","FURB","FURB","30973","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Stival-Santos, A","2010","10","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","620","620","Florística IFFSC 253 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB31804","FURB31804","3165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:03:17-03","FURB","FURB","36690","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Klemz, G","2011","10","24","Klemz, G.; Doerner, W.","2011","10","24","Brasil","Santa Catarina","Jaraguá do Sul","Ribeirão Manso.","-49.1461111","-26.3211111","-49.1461111","-26.3211111","285","285",NA,"FURB31802","FURB31802","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:03:17-03","FURB","FURB","3994","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Gasper, AL de","2007","04","11","Verdi, M.; Stival-Santos, A.","2007","04","05","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.","FURB31809","FURB31809","836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:03:17-03","FURB","FURB","45217","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Oliveira, AA de",NA,NA,NA,"Mayer, M.; Oliveira, A.A. de","2014","09","15","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística Entorno IFFSC 468","FURB31800","FURB31800","618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-08 08:53:44-03","FURB","FURB","45386","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","Fito IFFSC 10 /L/24","FURB31801","FURB31801","928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:03:17-03","FURB","FURB","56385","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Kassner-Filho, A.","2018","01","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","01","28","Brasil","Santa Catarina","Presidente Nereu",NA,"-49.41","-27.27","-49.4100000","-27.2700000",NA,NA,"flor esverdeada Habitat: interior da U.A. Habito: árvore","FURB56385","FURB56385","1773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:03:17-03","FURB","FURB","58918","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Kassner-Filho, A.","2018","04","20","Kassner-Filho, A.","2018","04","20","Brasil","Santa Catarina","Blumenau","Vila Itoupava.","-49.1033333","-26.6675","-49.1033333","-26.6675000",NA,NA,"Flor castanho-claro Habitat: Borda do fragmento Habito: Arbóreo","FURB58918","FURB58918","2189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-08 08:53:44-03","FURB","FURB","625","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Cordeiro, J","2006",NA,NA,"Sevegnani, L.","2002","01","23","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB31808","FURB31808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:03:17-03","FURB","FURB","8324","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Verdi, M.; Stival-Santos, A. & Sevegnani, L.","2008","08","27","Brasil","Santa Catarina","Gaspar","Gaspar Grande.","-48.9844444","-26.9575","-48.9844444","-26.9575000","50","50","Laudo em área de supressão irregular Habitat: Floresta Ombrófila Densa Habito: arbórea;","FURB31806","FURB31806","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:03:17-03","FURB","FURB","3106","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Vieira, FCS","2005","02","19","Vieira, F.C.S.","2004","01","16","Brasil","Santa Catarina","Garuva","Monte Crista, Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"15","15",NA,"FURB31810","FURB31810","211",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-08 08:53:44-03","FURB","FURB","3193","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Cordeiro, J","2006",NA,NA,"Sobral, M.","2002","02","17","Brasil","Santa Catarina","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,NA,"FURB31811","FURB31811",NA,NA,NA,NA,NA,"19036","auto",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-08 08:53:44-03","FURB","FURB","41687","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Reis, A","1994",NA,NA,"Reis, A.; Vieira, S.","1994","08","27","Brasil","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949",NA,NA,"350","350",NA,"FURB04164","FURB04164","2297",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:53:12-03","UCS","HUCS","13132","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Smith","Waechter, J.L.","1992","03",NA,"Jarenkow, J.A.","1992","03","06","Brasil","Rio Grande do Sul","Torres","entre o Morro do Belisário e a Lagoa do Morro do Forno","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"frutos imaturos verdes., com látex incolor e abundante - PEL 13811; borda da mata atlântica de planície costeira",NA,NA,"2063","Angiospermae","Magnoliales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-05-14 15:20:37-03","UFES","VIES","20227","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","A.C. Oliveira","2020","04","18","Neves, J.N.","1995","06","12","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES020227","VIES020227","217",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"135","2021-02-12 18:12:19-03","UFES","VIES","41290","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Gurtler, J.; Dutra, S.C.","2018","02","27","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P8).","-40.439722","-18.781111","40º26'23''W","18º46'52''S",NA,NA,NA,"VIES041290","VIES041290","JAC 563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-05-14 15:20:37-03","UFES","VIES","19648","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","A.C. Oliveira","2020","04","18","Côco, F.D.","2010","05","08","Brasil","Espírito Santo","Afonso Claúdio","São Roque.","-41.1239013671875","-20.0741996765137",NA,NA,NA,NA,NA,"VIES019648","VIES019648","1",NA,NA,NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-06-27 10:25:46-03","UFES","VIES","31274","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","2010","09","07","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES031274","VIES031274","193",NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-06-27 10:25:46-03","UFES","VIES","30757","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Lage, C.; Castro, K.C.","2012","05",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030757","VIES030757","64",NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-04-27 16:10:40-03","UFES","VIES","21387","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Zorzanelli, J.P.F.","2012","03","05","Zorzanelli, J.P.F.; Silva, A.E.","2011","11","27","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1","1",NA,"VIES021387","VIES021387","233",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","809","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott.) A. C. Smith.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,NA,"BOTUW000809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:31:22-03","UFRRJ","RBR","43668","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","T.P.P. Alverga",NA,NA,NA,"L.H. Soares","2014","03","21","Brasil","Rio de Janeiro","Rio de Janeiro","PNM Mendanha. F95/66.","-43.511111","-22.828889","43º30'40''W","22º49'44''S",NA,NA,NA,"RBR00043668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:31:22-03","UFRRJ","RBR","26226","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"H.C. Rodrigues; F.A. Baroni","1994","05","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026226","RBR00026226","132",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:31:22-03","UFRRJ","RBR","26129","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","10","24","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 7 Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026129",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:31:22-03","UFRRJ","RBR","25733","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"P.R.C. Farag","1995","12","04","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Trilha próxima da represa do Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025733",NA,"176",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:31:22-03","UFRRJ","RBR","25732","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"P.R.C. Farag","1995","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Catanudo, picada para Serra do Beco, Floresta de Encosta. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025732",NA,"160",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-06-29 09:31:22-03","UFRRJ","RBR","26125","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","03","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 1. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026125",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-06-29 09:31:22-03","UFRRJ","RBR","26126","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","03","27","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 1. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026126",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-06-29 09:31:22-03","UFRRJ","RBR","26128","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","05","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026128",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:31:22-03","UFRRJ","RBR","26127","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","05","14","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026127",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
