"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"1","2021-04-05 14:24:48-03","UNESC","CRI","6903","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","J. P. Fontella","1991","01","01","R. M. Klein","4047","1963","10","28","Brasil","Santa Catarina","Curitibanos","-50.584722","-27.283056","50º35'5''W","27º16'59''S","948","948","CRI000439","CRI000439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-04-05 14:24:48-03","UNESC","CRI","1789","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","J. P. Fontella","1991","06","15","R. Reitz; R. M. Klein",NA,"1958","12","15","Brasil",NA,"Brasil","-49.625","-28.3375","49º37'30''W","28º20'15''S","1300","1300","CRI000437","CRI000437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-04-05 14:24:48-03","UNESC","CRI","6638","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","J. P. Fontella","1991","01","01","R. Reitz; R. M. Klein",NA,"1958","07","15","Brasil","Santa Catarina","São Joaquim","-49.931944","-28.294444","49º55'55''W","28º17'40''S",NA,NA,"CRI000436","CRI000436","Bom jardim.","Habito: erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-04-05 14:24:48-03","UNESC","CRI","1798","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","J. P. Fontella","1991","06","15","R. Reitz; R. M. Klein","7958","1961","07","15","Brasil",NA,"Brasil","-49.625","-28.3375","49º37'30''W","28º20'15''S","811","811","CRI000431","CRI000431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-04-05 14:24:48-03","UNESC","CRI","3311","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","Citadini-Zanette, V.","1994","04","26","Fara, L.",NA,"1994","04","26","Brasil","Santa Catarina","Jaguaruna","-49.025556","-28.615","49º1'32''W","28º36'54''S",NA,NA,"CRI013832",NA,"Rio Bonitão. terreno arenoso de pastagem","Herbácea terrícola, planta com latex. Habito: Herbácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-09-23 10:36:11-03","E","E","281792","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris",NA,NA,NA,NA,NA,"Brooks, R.R.",NA,"1996","02","06","BR",NA,NA,NA,NA,NA,NA,NA,NA,"E00281792",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00281792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E. Tropical South America","herbarium specimen of unspecif","BGBASE:293663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","318521","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.",NA,NA,NA,NA,"A. Isabelle","88","1839",NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00318521","NY00318521_01","Verrant oriental du Cerro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272313' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales","type",NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","318522","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris schlechteri","Kuntze",NA,NA,NA,NA,"C. E. O. Kuntze",NA,"1992","10",NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NY00318522","NY00318522_01","Ceres","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=70889' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales","possible type","schlechteri",NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","4176677","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.",NA,NA,NA,NA,"H. H. Rusby","935","1885",NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,"1829",NA,"NY04176677",NA,"Yungas.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4499553' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","439858","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora bodenbenderi","(Kuntze) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"P. K. H. Dusén","8906","1909","11","13","Brazil","Paraná","Curitiba","-49.2731","-25.4281",NA,NA,NA,NA,"NY00439858","NY00439858_01","Inter Curityba et. Pinhaes","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542703' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"bodenbenderi",NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","439856","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","S. Cáceres",NA,NA,NA,"A. Krapovickas","44437","1993","10","06","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,"NY00439856",NA,"Capitán Miranda, 4.7 km N del Hotel Tirol","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17830' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","971476","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"E. Pereira","263","1953","10","07","Brazil","Mato Grosso do Sul","Corumbá","-57.6531","-19.0094",NA,NA,NA,NA,"NY00971476","NY00971476_01","Fazenda Marilândia.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084510' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","04176674","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.",NA,NA,NA,NA,"H. H. Rusby","1351","1921","10","20","Bolivia",NA,NA,NA,NA,NA,NA,"305",NA,"NY04176674",NA,"Vic. Reyes","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4499550' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","439854","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","J. Fontella Pereira",NA,NA,NA,"G. G. Hatschbach","22566","1969","10","21","Brazil","Paraná","Guarapuava","-51.4581","-25.3956",NA,NA,NA,NA,"NY00439854","NY00439854_01","Entre Rios","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17829' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","971477","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","R. Callejas Posada",NA,NA,NA,"W. W. Thomas","4472","1985","10","17","Brazil","Mato Grosso","Luciara","-51.75","-11.28",NA,NA,NA,NA,"NY00971477","NY00971477_01","1-5 km W of BR158, 43 km S of Porto Alegre do Norte.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084538' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","439855","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","M. H. Nee",NA,NA,NA,"T. J. Killeen","2260","1986","12","01","Bolivia","Santa Cruz","Ñuflo de Chávez","-62.08","-16.13",NA,NA,"500","500","NY00439855",NA,"Est. La Pachanga, 5 km S of Concepcion","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17827' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","4176632","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.",NA,NA,NA,NA,"M. H. Nee","38342","1989","12","24","Bolivia","Santa Cruz","Vallegrande","-64.1","-18.53",NA,NA,"2050",NA,"NY04176632",NA,"5.5 km S of Vallegrande, vic. Santa Rosita, Quebrada Huasa Canada","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4499508' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","439853","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","R. Callejas Posada",NA,NA,NA,"A. M. V. de Carvalho","1800","1983","04","17","Brazil","Bahia","Bom Jesus da Lapa","-43.41","-13.25",NA,NA,NA,NA,"NY00439853","NY00439853_01","Junta da cidade na qual fica a gruta de Bom Jesus","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=17828' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","4176636","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.",NA,NA,NA,NA,"J. R. I. Wood","12707","1997","10","18","Bolivia","Chuquisaca",NA,NA,NA,NA,NA,"2300",NA,"NY04176636",NA,"Boeto. c. 5 km S of Nuevo Mundo at summit of road to Villa Serrano","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4499512' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","971478","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","R. Callejas Posada",NA,NA,NA,"W. W. Thomas","4637","1985","10","27","Brazil","Mato Grosso","Poconé","-56.83","-16.72",NA,NA,NA,NA,"NY00971478","NY00971478_01","Pantanal. 50 km S of Poconé on Transpantaneira (MT060) to Porto Jofre.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084543' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","04176631","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.",NA,NA,NA,NA,"I. G. Vargas Caballero","3066","1993","12","26","Bolivia","Santa Cruz","Vallegrande","-63.9583","-18.5417",NA,NA,"2500",NA,"NY04176631",NA,"Comunidad de Chapas, 2-3 km al S de El Palmar. 10 km al E de la ciudad de Vallegrande, sigiendo el camino hacia Tierras Nuevas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4499507' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","439860","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora bodenbenderi","(Kuntze) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"J. P. Gallinal H.","B1754","1937","11","01","Uruguay","Soriano",NA,NA,NA,NA,NA,NA,NA,"NY00439860",NA,"Juan Jackson, estancia Monzón-Heber","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542701' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"bodenbenderi",NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","439857","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora bodenbenderi","(Kuntze) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"G. G. Hatschbach","25404","1970","11","17","Brazil","Paraná","Piraí do Sul","-49.9483","-24.5261",NA,NA,NA,NA,"NY00439857","NY00439857_01","Tijuco Preto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542702' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"bodenbenderi",NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","439859","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora bodenbenderi","(Kuntze) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00439859","NY00439859_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542704' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"bodenbenderi",NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","971473","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"G. Gardner","s.n.",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"NY00971473","NY00971473_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084496' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","971474","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","D. L. Spellman",NA,NA,NA,"R. Goodland","70","1965","10","22","Brazil","Minas Gerais","Lagoa Santa","-43.8894","-19.6272",NA,NA,NA,NA,"NY00971474","NY00971474_01","Jaguara.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084501' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","439861","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"S. M. de Campos","32","1959","09","29","Brazil","São Paulo","Itapetininga","-48.0497","-23.5903",NA,NA,NA,NA,"NY00439861","NY00439861_01","Itapetininga","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604588' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","439862","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"J. S. Blanchet","3383","1841",NA,NA,"Brazil","Bahia","Jacobina","-40.5181","-11.1808",NA,NA,NA,NA,"NY00439862","NY00439862_01","Igreja Velha","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604589' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","439866","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"H. H. Rusby","935","1885",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,"1828.8","1828.8","NY00439866","NY00439866_01","Yungas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604590' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","971475","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","C. W. Bollwinkel",NA,NA,NA,"G. Gardner","3326",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"NY00971475","NY00971475_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084507' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","971479","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora mellodora","A.St.-Hil.","J. H. Snuverink",NA,NA,NA,"H. S. Irwin","17036","1966","06","12","Brazil","Mato Grosso",NA,"-52.32","-14.82",NA,NA,"400","400","NY00971479","NY00971479_01","Ca. 20 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084524' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"mellodora",NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","439868","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora multinervis","(E.Fourn.) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"E. Hassler","11964",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00439868","NY00439868_01","Sierra de Amambay","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748601' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"multinervis",NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","439867","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora multinervis","(E.Fourn.) C.W.Bollwinkel","C. W. Bollwinkel",NA,NA,NA,"L. Riedel","650",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00439867","NY00439867_01","Brasilia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748600' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,"multinervis",NA,NA,NA,NA,NA,NA,NA
"34","2020-06-29 11:28:52-03","UFRJ","RFA","8117","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","Tatiana Konno",NA,NA,NA,"P. Occhioni","3490","1966","11","09","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"RFA27386",NA,"Parque Estadual de Vila Velha","Lacticefera. Ginestenio alvecente com manchas vinosas, pétalas esverdeadas",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"35","2021-03-30 12:34:22-03","EAO","IAN","161150","PreservedSpecimen","Plantae","Asclepiadaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","Fontella-Pereira, J","2003","07","11","Rosário, CS; Taylor, EL","118","1982","01","10","Brasil","Pará","Salvaterra","-48.5167007446289","-0.75333297252655",NA,NA,NA,NA,"IAN161150",NA,"Condeixas. Transmarajoara-estrada que vai a Cachoeira do Arari. Cerrado, solo arenoso.","Erva de 30cm de altura, látex branco, pétalas verdes e flores brancas.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"52029","auto",NA,NA,NA,NA,NA
"36","2019-12-04 15:24:41-03","PUCPR","HUCP","2467","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","08","09","Weiss, LS","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005026","HUCP00005026","Parolim",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"37","2019-12-04 15:24:41-03","PUCPR","HUCP","1034","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","Hile, A. St. Hil.","Schwarz, EA","1983","10","24","Silveira, N","002",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020406","HUCP00020406",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"38","2019-12-04 15:24:41-03","PUCPR","HUCP","2472","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","09","26","Salim, RM","038",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005078","HUCP00005078","Água Verde",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"39","2019-12-04 15:24:41-03","PUCPR","HUCP","2464","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1984","10","10","Moreira, MCG","005",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005182","HUCP00005182","Avenida Nossa Senhora da Penha",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"40","2019-12-04 15:24:41-03","PUCPR","HUCP","1911","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1984","10","25","Cassou, HQ; Rodini, JP","010",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005023","HUCP00005023","Mata ao lado da Educação Física da UFPR.",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"41","2019-12-04 15:24:41-03","PUCPR","HUCP","2463","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005075","HUCP00005075","Parolim",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"42","2019-12-04 15:24:41-03","PUCPR","HUCP","2465","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","08","09","Jamibiete;","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005130","HUCP00005130","Parolim",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"43","2019-12-04 15:24:41-03","PUCPR","HUCP","2466","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1987","10","12","Milek, E","080",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005184","HUCP00005184","Parolim",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"44","2019-12-04 15:24:41-03","PUCPR","HUCP","2468","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","09","03","Miriam;","043",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005193","HUCP00005193","Parolim",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"45","2019-12-04 15:24:41-03","PUCPR","HUCP","7174","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA",NA,NA,NA,"Acra, LA","189","1994","11","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Rodovia BR 116",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"46","2019-12-04 15:24:41-03","PUCPR","HUCP","2471","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","10","05","Almeida, J","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00020556","HUCP00020556","Rua A. Gusmão",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"47","2019-12-04 15:24:41-03","PUCPR","HUCP","2470","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","10","05","Fylyk, CR","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005178","HUCP00005178","Rua A. Gusmão",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"48","2019-12-04 15:24:41-03","PUCPR","HUCP","2469","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil","Acra, LA","1985","10","10","Aniello, E","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00005126","HUCP00005126","UFPR",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
