"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters"
"1","2019-06-10 10:10:48-03","FZB-BH","CVJBFZB","2860","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","Elton. C. M. Leme","2009","05","Luiz Correia de Araújo;","Brasil","ES","Serra","-40.3078002929688","-20.1285991668701","16451","1","254","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","16559",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","A. P. Fontana/05-12-2001",NA,NA,"A. P. Fontana; et al","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556",NA,NA,"Rupícola, folhas verdes com base com pelos marrons, muitos frutos marrons, brácteas verdes. Herb./Culti.",NA,"101","2001","02","24","São João de Petrópolis, E.A.F.S.T.","40W40'53","19S48'20","MBML016559","MBML016559",NA,NA
"3","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","23854",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","A. P. Fontana/16-10-2004",NA,NA,"A. P. Fontana; et al","Brasil","Espírito Santo","São Roque do Canaã","-40.608333","-19.725",NA,NA,"Rupícola, cápsulas abertas.",NA,"942","2004","10","16","Distrito São Jacinto, Militon","40W36'30","19S43'30","MBML023854","MBML023854",NA,NA
"4","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","27561",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","T.S. Coser & T. Wendt/30-08-2008",NA,NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","Brasil","Espírito Santo","Governador Lindenberg","-40.455278","-19.247222",NA,NA,"Rupícola, frutos jovens verdes (CULTIVO). Interior de mata alterada.",NA,"3066","2006","11","14","Mata da Prefeitura","40W27'19","19S14'50","MBML027561","MBML027561","150","150"
"5","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","27656",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","T.S. Coser & T. Wendt/30-08-2008",NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","Brasil","Espírito Santo","Águia Branca","-40.647778","-19.022778",NA,NA,"Rupícola sombreada. Frutos verdes. Brácteas verdes. Vegetação entre a mata e afloramento rochoso.",NA,"1676","2006","11","30","Córrego Jabuticaba, propr.: Rosangela Fausti.","40W38'52","19S1'22","MBML027656","MBML027656","190","190"
"6","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","29529",NA,"Plantae",NA,NA,"Bromeliaceae","Vriesea","plurifolia","Vriesea plurifolia","Leme","T.S. Coser & T. Wendt/30-08-2008",NA,NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","Brasil","Espírito Santo","Águia Branca","-40.696111","-18.994167",NA,NA,"Herbácea frutos velhos. Afloramento rochoso.",NA,"3436","2007","04","02","Córrego Taquaral, Santa Luzia, propr.: José Rochinha","40W41'46","18S59'39","MBML029529","MBML029529","200","200"
