"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"49","2020-10-14 10:04:15-03","FURB","FURB","31197","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, WS","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2075","2010","05","06",NA,"Brasil","Santa Catarina","Serra Dona Francisca.","-49.0477777","-26.1925","576","576",NA,"Epífita IFFSC e1048b (Acima de 4m), forófito 5. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca com labelo roxo","FURB35725","FURB35725","2013","Joinville",NA,NA,NA,"11","14","-49.0477777","-26.1925000",NA,NA,NA,NA,NA
"50","2020-10-14 10:04:15-03","FURB","FURB","31220","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, WS","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2443","2010","05","19",NA,"Brasil","Santa Catarina","Brasília.","-49.4986111","-28.4436111","572","572",NA,"Epífita IFFSC e74b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita em árvore caída; flor branca com labelo roxo","FURB35722","FURB35722","2013","Treviso",NA,NA,NA,"10","21","-49.4986111","-28.4436111",NA,NA,NA,NA,NA
"51","2020-10-14 10:04:15-03","FURB","FURB","31327","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, WS","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1820","2010","03","30",NA,"Brasil","Santa Catarina","Amâncio.","-48.78","-27.36","440","440",NA,"Epífita IFFSC e429b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor branca, labelo vinho","FURB35723","FURB35723","2013","Biguaçu",NA,NA,NA,"03","18","-48.7800000","-27.3600000",NA,NA,NA,NA,NA
"52","2020-10-14 10:04:15-03","FURB","FURB","35826","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Cadorin, TJ","Cadorin, T.J.; Oliveira, C.P.L.","3220","2011","04","30",NA,"Brasil","Santa Catarina",NA,"-49.1522222","-26.3141667","413","413",NA,NA,"FURB35727","FURB35727","2011","Jaraguá do Sul",NA,NA,NA,"04","30","-49.1522222","-26.3141667",NA,NA,NA,NA,NA
"53","2020-10-14 10:04:15-03","FURB","FURB","38350","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Caetano, JO","Caetano, J.O.",NA,"2012","03","15",NA,"Brasil","Santa Catarina","Próximo a Ceesan Liberdade.","-49.4247223","-26.7863889","352","352",NA,NA,"FURB35732","FURB35732","2012","Benedito Novo",NA,NA,NA,"03","15","-49.4247223","-26.7863889",NA,NA,NA,NA,NA
"54","2020-10-14 10:04:15-03","FURB","FURB","59075","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Caetano, J.","Kassner-Filho, A.","2891","2018","05","28",NA,"Brasil","Santa Catarina","Morro da Antena.","-49.0502778","-26.5144444","850","850",NA,"flor branca Habitat: interior do fragmento Habito: epífita","FURB59075","FURB59075","2018","Jaraguá do Sul",NA,NA,NA,"05","28","-49.0502778","-26.5144444",NA,NA,NA,NA,NA
"55","2019-08-16 08:40:26-03","UTFPR","HCF","22758","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.S. Mancinelli","M. Verdi","2843","2009","10","17",NA,"Brasil","SC","Vila Belmiro","-49.86","-28.8","360","360",NA,"epífita, flor branca com labelo vinho. Floresta Ombrófila Densa em estágio médio de regeneração. Florística IFFSC 28.",NA,NA,"2010","Timbé do Sul",NA,NA,NA,"03","10","49°51'36 W","28°48'00 S",NA,NA,NA,NA,NA
"56","2020-12-21 16:38:37-03","MBM","MBM","50007","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","3288","1953","09",NA,"Southern America","Brazil","Paraná","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,"Epífita.","MBM050007",NA,NA,"Cerro Azul","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:37-03","MBM","MBM","9579","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","21273","1969","03","15","Southern America","Brazil","Paraná","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Epífita.","MBM009579",NA,NA,"Guaratuba","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:37-03","MBM","MBM","6209","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","18653","1968","02","27","Southern America","Brazil","Paraná","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Epífita.","MBM006209",NA,NA,"Guaratuba","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:37-03","MBM","MBM","50006","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Hatschbach, G.","Hatschbach, G.","9473","1962","10","28","Southern America","Brazil","Paraná","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Epífita.","MBM050006",NA,NA,"Campina Grande do Sul","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:37-03","MBM","MBM","50008","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","8807","1961","12","09","Southern America","Brazil","Paraná","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Epífita.","MBM050008","MBM050008",NA,"Campina Grande do Sul","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:37-03","MBM","MBM","50005","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Hatschbach, G.","Hatschbach, G.","10767","1963","10","19","Southern America","Brazil","Paraná","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita.","MBM050005",NA,NA,"Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:37-03","MBM","MBM","28142","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","20096","1968","10","22","Southern America","Brazil","Paraná","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita.","MBM028142",NA,NA,"Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:38:37-03","MBM","MBM","10176","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albo-purpurea","Octomeria albo-purpurea","Rodr.","Pabst, G.","Hatschbach, G.","19573","1968","08","08","Southern America","Brazil","Paraná","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita.","MBM010176",NA,NA,"Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:39-03","MBM","MBM","49996","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Handro, O.","Hatschbach, G.","2639","1951","09","28","Southern America","Brazil","Paraná","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita.","MBM049996",NA,NA,"Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:38:39-03","MBM","MBM","304662","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Menini Neto, L.","Costa, E.F.; Barboza, E.; Biancolini, B.; Barboza, E.; Biancolini, B.","38","2005","02","22","Southern America","Brazil","Paraná","Serra Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita flor creme. Subida do morro. Unicata","MBM304662",NA,"2008","Morretes","30514","auto",NA,"01","14",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:38:39-03","MBM","MBM","415215","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Völtz, R.R.","Völtz, R.R.","1945","2018","11","03","Southern America","Brazil","Paraná","RPPN Salto Morato","-48.292778","-25.159167","320","320",NA,"Erva epífita; sépalas e pétalas alvacentas, labelo avermelhado na base e amarelado no ápice; interior de Floresta Ombrófila Densa Submontana de topo de morro.; Floresta Ombrófila Densa Submontana.","MBM415215","MBM415215","2018","Guaraqueçaba",NA,NA,NA,"11","12","-48.292778","-25.159167",NA,NA,NA,NA,NA
"67","2020-12-21 16:38:39-03","MBM","MBM","426084","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4611","2020","01","07","Southern America","Brazil","Paraná","Capivarí Grande, na subida do morro","-48.820444","-25.133",NA,NA,NA,"Epífita, 10 cm, flores alvas, interior da mata.; Floresta Ombrófila Densa Altomontana.","MBM426084",NA,"2020","Campina Grande do Sul",NA,NA,NA,NA,NA,"-48.820444","-25.133",NA,NA,NA,NA,NA
"68","2020-12-21 16:38:39-03","MBM","MBM","430145","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Völtz, R.R.","Völtz, R.R.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.","2170","2019","08","06","Southern America","Brazil","Rio de Janeiro","Trilha para o Pico do Faraó","-42.554722","-22.450833","1415","1415",NA,"Erva epífita; flores alvo-amarelado com labelo avermelhado; interior de Floresta Ombrófila Densa Montana.; Floresta Ombrófila Densa Montana.","MBM430145",NA,"2020","Nova Friburgo",NA,NA,NA,"04","09","-42.554722","-22.450833",NA,NA,NA,NA,NA
"69","2020-12-21 16:38:39-03","MBM","MBM","397426","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Ariati, V.","825","2013","10","28","Southern America","Brazil","Paraná","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Labelo vinho e flor branca.; Cultivada até florir.","MBM397426",NA,NA,"Curitiba","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:38:39-03","MBM","MBM","350529","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Menini Neto, L.","Forzza, R.C.; et al.; et al.","3614","2004","11","22","Southern America","Brazil","Minas Gerais","Parque Estadual do Ibitipoca. Ttrilha da Mata Grande","-43.793098449707","-21.8425006866455","1600","1600",NA,"Epífita, perianto e coluna alvo-hialinos, polínias alvas, labelo vináceo.","MBM350529","MBM350529","2007","Lima Duarte","30417","auto",NA,"03","23",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:38:39-03","MBM","MBM","13954","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Hatschbach, G.","23398","1970","01","23","Southern America","Brazil","Paraná","Serra do Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Epífita.","MBM013954",NA,NA,"Campina Grande do Sul","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-04 14:07:19-03","MNHN","RECOLNAT_MNHN_P","P00485263","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Glaziou, A.",NA,"1890","11","21",NA,"Brésil",NA,"Alto Macahé do Novo-Friburgo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485263' target='other'> <mi>dwc_moreinfo</mi></a>","P00485263","P00485263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18528",NA,NA,NA,NA
"73","2015-09-03 19:56:44-03","MNHN","RECOLNAT_MNHN_P","P00485281","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485281' target='other'> <mi>dwc_moreinfo</mi></a>","P00485281","P00485281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17253",NA,NA,NA,NA
"74","2016-02-18 13:41:44-02","MNHN","RECOLNAT_MNHN_P","P00485289","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Hort. Bot. Parisiensis",NA,"1912","3",NA,NA,"Brésil",NA,"cultivé, origine Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485289' target='other'> <mi>dwc_moreinfo</mi></a>","P00485289","P00485289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2002-03-11 10:17:31-03","MNHN","RECOLNAT_MNHN_P","P00489171","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Glaziou, A.",NA,"1890","11","21",NA,"Brésil",NA,"Alto Macahé do Novo-Friburgo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489171' target='other'> <mi>dwc_moreinfo</mi></a>","P00489171","P00489171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18528",NA,NA,NA,NA
"76","2015-09-03 19:56:59-03","MNHN","RECOLNAT_MNHN_P","P00489193","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489193' target='other'> <mi>dwc_moreinfo</mi></a>","P00489193","P00489193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5500",NA,NA,NA,NA
"77","2014-02-03 15:50:21-02","MNHN","RECOLNAT_MNHN_P","P00489194","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Forster","Glaziou, A.",NA,"1871","11","7",NA,"Brésil",NA,"Brésil : Pic de la Tijnea",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489194' target='other'> <mi>dwc_moreinfo</mi></a>","P00489194","P00489194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5508",NA,NA,NA,NA
"78","2020-12-11 11:44:47-03","UFMG","BHCB","179274","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Barbosa, AR; Viana, PL","281","2008","05","08","Southern America","Brasil","Minas Gerais","Macaé de Cima",NA,NA,NA,NA,NA,"Ramicaules apresentando bainha dilatada não adpressa, flores amarelas.","BHCB031688",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:44:47-03","UFMG","BHCB","35213","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Krieger, L","23109","1988","11","19","Southern America","Brasil","Minas Gerais","Parque Nacional Caparaó .Vale Verde.","-41.9043998718262","-20.523099899292",NA,NA,NA,"Epífita sobre tronco seco. Flores alvas.; na mata","BHCB001446","BHCB001446","2008","Caparaó","15056","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:58-03","UFPR","UPCB","4176","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.","Hatschbach, G.","Hatschbach, G.","9473","1962","10","28",NA,"Brasil","Paraná","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Epífita, flor alva com labelo de mácula vermelha. Mata pluvial vertente atlântica..",NA,NA,"1962","Campina Grande do Sul","55154","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:20:58-03","UFPR","UPCB","85633","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","aff. diaphana","Octomeria aff. diaphana","Lindl.","Smidt, E.C.","Klein, J.","220",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,"Cambará do Sul","30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:20:58-03","UFPR","UPCB","93588","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","T.F. Santos","Bolson, M.","546","2015","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Floresceu em cultivo na Casa de Vegetação do Depto de Botânica da UFPR, Curitiba/ PR. Epífita. Amostra em álcool. Amostra de DNA..","UPCB0041900","UPCB0041900","2016",NA,NA,NA,NA,"02","15",NA,NA,NA,NA,NA,NA,NA
"83","2021-02-11 17:20:58-03","UFPR","UPCB","73209","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Cadorin, T.J.","411","2009","11","04",NA,"Brasil","Santa Catarina","Amâncio.","-48.78","-27.36","440","440",NA,"Epífita IFFSC e429a (abaixo de 4m). Floresta ombrófila densa..","UPCB0037177","UPCB0037177","2016","Biguaçu",NA,NA,NA,NA,NA,"-48.78","-27.36",NA,NA,NA,NA,NA
"84","2021-02-11 17:20:58-03","UFPR","UPCB","73205","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Korte, A.","292","2009","09","24",NA,"Brasil","Santa Catarina","Cinema.","-49.23","-27.27","526","526",NA,"Epífita IFFSC 466. Flor branca. Floresta ombrófila densa..","UPCB0037175","UPCB0037175",NA,"Botuverá",NA,NA,NA,NA,NA,"-49.23","-27.27",NA,NA,NA,NA,NA
"85","2021-02-11 17:20:58-03","UFPR","UPCB","73206","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Cadorin, T.J.","291","2009","10","28",NA,"Brasil","Santa Catarina","Rio Fortuna.","-49.05","-27.45","822","822",NA,"Epífita IFFSC e386a (abaixo de 4m). Flor branca com roxo. Floresta ombrófila densa..","UPCB0037180","UPCB0037180",NA,"Angelina",NA,NA,NA,NA,NA,"-49.05","-27.45",NA,NA,NA,NA,NA
"86","2021-02-11 17:20:58-03","UFPR","UPCB","93718","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","T.F. Santos","Bolson, M. | Bacci, L.F. | Bochorny, T.","613","2016","04","14",NA,"Brasil","Rio de Janeiro","Boa Esperança. Serra Queimada.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Floresta Ombrófila Densa. Coletada em Janeiro/2016. Floresceu em cultivo na Casa de Vegetação do Depto de Botânica da UFPR, Curitiba/ PR. Amostra em álcool..","UPCB0041850",NA,"2016","Nova Friburgo","33190","auto",NA,"04","14",NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:20:58-03","UFPR","UPCB","92886","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","santos, T.F.| Machnicki-Reis, M.| Cardoso, A.","145","2016","06","20",NA,"Brasil","Paraná","Graciosa. Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,"Floresta obdrofila densa. Epífita em interior de floreta ombrofila densa. Floriu em cultivo na casa de vegetação da Universidade federal do Paraná","UPCB0037192","UPCB0037192","2016","Morretes","30514","auto",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:20:58-03","UFPR","UPCB","92893","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Santos, T.F.| Machnicki-Reis, M.| Passos, L.S.","214","2016","11","01",NA,"Brasil","Paraná","Morro Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0038287","UPCB0038287","2016","Antonina","38300","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:20:58-03","UFPR","UPCB","44954","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Giongo, C.","131","1999","03","25",NA,"Brasil","Paraná","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita, ca. 2m do solo, flores amarelas, labelo maculado de vinho. Coletada em floresta ombrófila densa altomontana..","UPCB0037143","UPCB0037143","2016","Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:20:58-03","UFPR","UPCB","49763","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Dittrich, V.A.O.","557","1999","01","23",NA,"Brasil","Paraná","Parque Estadual do Pico Marumbi, Trilha para o Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita à ca. 5m, flores alvas, labelo com porção proximal vinho e distal amarelada, flor grande alva, tépalas longas e pontudas..","UPCB0037178","UPCB0037178","2016","Morretes","30514","auto",NA,"05","30",NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:20:58-03","UFPR","UPCB","92878","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Bolson, M.| Imig, D.","650","2017","08","01",NA,"Brasil","Espírito Santo","reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Flores brancas, labelo com máculoa roxa. Indivíduos de menor porte do que normalmente é encontrado no estado do Paraná","UPCB0037257","UPCB0037257","2017","Santa Tereza","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:20:58-03","UFPR","UPCB","93729","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","T.F. Santos","Bolson, M. | Bacci, L.F. | Bochorny, T.","641","2017","04","18",NA,"Brasil","Rio de Janeiro","São Pedro da Serra. Pico da Sibéria.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Floresta Ombrófila Densa. Amostra de DNA.. Epífita. Pétalas e sépalas brancas, labelo branco com mácula vinácea.","UPCB0041829","UPCB0041829","2017","Nova Friburgo","33190","auto",NA,"04","18",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:20:58-03","UFPR","UPCB","92867","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Santo, T.F.| Voltz, R.R.","239","2016","12","07",NA,"Brasil","Paraná","Serra Canavieirias - sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0037251","UPCB0037251","2016","Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:20:58-03","UFPR","UPCB","44469","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Santos, E.P.","1003","2001","06","08",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","850","850",NA,"Epífita, flor amarela, extrato intermediário a 7 m de altura. Interior de Floresta Ombrófila Densa Montana..","UPCB0037141","UPCB0037141","2016","Guaratuba","41937","auto",NA,"11","30",NA,NA,NA,NA,NA,NA,NA
"95","2010-10-27 14:05:00-02","MO","MOBOT","100316690","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","C. Luer","D.G. Hunt","Hunt s.n.","2006",NA,NA,"South America","Bolivia","Santa Cruz","vicinity of Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"96","2012-11-24 05:13:00-02","MO","MOBOT","100400684","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"J. Dutra","Dutra 872",NA,NA,NA,"South America","Brazil","Rio Grande do Sul","Fazenda Fialho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA,NA
"97","2009-10-30 09:53:00-02","MO","MOBOT","2835314","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","C.A. Luer","H.Q. Boudet Fernandes","Boudet Fernandes 4434","1988","3","21","South America","Brazil","Espírito Santo","Santa Teresa, Valão de São Lourenço, Estação Biológica da Caixa D'agua, floresta de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"98","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","12280",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.","L. Kollmann/18-10-2000","L. Kollmann; et al","2816","2000","04","06",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Mata baixa. Solo de areia. Epifita a 2m na semi sombra. Folhs verdes avermelhadas. Sépalos e pétalos brancos. Labelo branco com a base vinacea.","MBML012280",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
