"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"106","2020-02-08 09:04:58-03","NBC","NL-BOTANY","U.1746833","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Ramos J; Sousa R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1746833",NA,"Ericales","A.DC.",NA,"1967","10","01",NA,NA,"Anglo/ Brazilian. Flora of Mato Grosso. Collected near the base camp of the expedition, 270 km of Xavantina.","-51.866667","-12.9",NA,NA,"NL-U1746833",NA,NA,NA,NA,NA,NA,"-51.866667","-12.9","Magnoliopsidae",NA,NA,NA,NA
"107","2020-02-08 09:04:58-03","NBC","NL-BOTANY","U.1746882","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pires JM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746882 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1746882",NA,"Ericales","A.DC.","Hill SR","1964","06","18","Minas Gerais",NA,"Itabirito, 40 km SE de Belo Horizonte.",NA,NA,NA,NA,"NL-U1746882",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0258056",NA,NA,NA
"108","2020-02-08 09:04:58-03","NBC","NL-BOTANY","WAG.1244882","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244882 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1244882",NA,"Ericales","A.DC.",NA,NA,NA,NA,NA,NA,"Col. Roseira (mun. S. José dos Pinhaes), Paraná.",NA,NA,NA,NA,"NL-WAG1244882",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 09:04:58-03","NBC","NL-BOTANY","WAG.1244883","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1244883",NA,"Ericales","A.DC.",NA,NA,NA,NA,NA,NA,"Col. Roseira (mun. S. José dos Pinhaes), Paraná.",NA,NA,NA,NA,"NL-WAG1244883",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"110","2020-11-04 11:20:09-03","ESALQ","ESA","111041","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Krieger, L.","11319.0",NA,"Brasil",NA,NA,NA,"ESA111041","Magnoliophyta",NA,NA,"Aranha, J.L.M.","1971","07","18","Paraná","Vila Velha",NA,NA,NA,NA,NA,"ESA111041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 11:20:09-03","ESALQ","ESA","111051","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Roth, L.","2310.0",NA,"Brasil",NA,NA,NA,"ESA111051","Magnoliophyta",NA,NA,"Bidá, A.","1955","07","12","Minas Gerais","Belo Horizote",NA,NA,NA,NA,NA,"ESA111051",NA,NA,NA,"1994","04","04",NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 11:20:09-03","ESALQ","ESA","15033","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. ; Sakuragui, C.M.","1979.0",NA,"Brasil",NA,NA,NA,"ESA015033","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1992","09","05","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA015033",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-11-04 11:20:09-03","ESALQ","ESA","63722","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063722","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063722",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-11-04 11:20:09-03","ESALQ","ESA","23516","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","8735.0",NA,"Brasil",NA,NA,"Arbusto, ca. 80cm alt.; corola creme.","ESA023516","Magnoliophyta",NA,"(Mart.) A.DC.","Souza, V.C.","1995","08","18","São Paulo","Itapeva","Estação Ecológica de Itapeva. Transição campo-cerrado.","-48.8699989318848","-23.9799995422363",NA,NA,"ESA023516",NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-11-04 11:20:09-03","ESALQ","ESA","73303","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25052.0",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m alt.; flores creme; frutos imaturos verdes. Foto: Souza, J.P.","ESA073303","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó. Próximo à Pensão Chapéu de Sol. Cerrado pedregoso com transição para campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA073303",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-04 11:20:09-03","ESALQ","ESA","71016","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Farah, F.T. ; Freitas, C.A.","348.0",NA,"Brasil",NA,NA,NA,"ESA071016","Magnoliophyta",NA,"(Mart.) A.DC.","Franco, G.A.D.C. & Farah, F.T.","1998","07","14","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA071016",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-11-04 11:20:09-03","ESALQ","ESA","71013","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Farah, F.T. et al.","1039.0",NA,"Brasil",NA,NA,NA,"ESA071013","Magnoliophyta",NA,"(Mart.) A.DC.","Farah, F.T.","1999","08","17","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA071013",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-11-04 11:20:09-03","ESALQ","ESA","71015","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Farah, F.T. ; Freitas, C.A.","351.0",NA,"Brasil",NA,NA,NA,"ESA071015","Magnoliophyta",NA,"(Mart.) A.DC.","Rodrigues, R.R. & Farah, F.T.","1998","07","14","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA071015",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 11:20:09-03","ESALQ","ESA","97349","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pirani, J.R. ; et. al.",NA,NA,"Brasil",NA,NA,NA,"ESA097349","Magnoliophyta",NA,"(Mart.) A.DC.","Pirani, J.R.","1991","05","29","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA097349",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-04 11:20:09-03","ESALQ","ESA","9334","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","3589.0",NA,"Brasil",NA,NA,NA,"ESA009334","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1993","05","19","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA009334",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"121","2020-11-04 11:20:09-03","ESALQ","ESA","31154","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Sakuragui, C.M. et al.","352.0",NA,"Brasil",NA,NA,NA,"ESA031154","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1993","10","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA031154",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:20:09-03","ESALQ","ESA","15825","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","6240.0",NA,"Brasil",NA,NA,NA,"ESA015825","Magnoliophyta",NA,"(Mart.) A.DC.","Groppo Jr., M.","1994","06","05","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA015825",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-04 11:20:09-03","ESALQ","ESA","11737","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","4044.0",NA,"Brasil",NA,NA,NA,"ESA011737","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1993","09","06","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA011737",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 11:20:09-03","ESALQ","ESA","63721","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063721","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063721",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-04 11:20:09-03","ESALQ","ESA","11851","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","4159.0",NA,"Brasil",NA,NA,NA,"ESA011851","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1993","09","07","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA011851",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:20:09-03","ESALQ","ESA","8869","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA008869","Magnoliophyta",NA,"(Mart.) A.DC.","Scaramuzza, C.A.M.",NA,NA,NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA008869",NA,"27729","auto","1995","01","23",NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:20:09-03","ESALQ","ESA","25397","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","7368.0",NA,"Brasil",NA,NA,NA,"ESA025397","Magnoliophyta",NA,"(Mart.) A.DC.","Souza, V.C.","1994","11","14","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA025397",NA,"27729","auto","1996","06","21",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:20:09-03","ESALQ","ESA","63727","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063727","Magnoliophyta",NA,"(Mart.) A.DC.",NA,"1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063727",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:20:09-03","ESALQ","ESA","21150","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","7119.0",NA,"Brasil",NA,NA,NA,"ESA021150","Magnoliophyta",NA,"(Mart.) A.DC.","Souza, V.C.","1994","11","13","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA021150",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 11:20:09-03","ESALQ","ESA","11029","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Leitão Filho, H.F. Rodrigues, R.R.","24382.0",NA,"Brasil",NA,NA,NA,"ESA011029","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","07","01","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA011029",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 11:20:09-03","ESALQ","ESA","25891","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","561.0",NA,"Brasil",NA,NA,"Subarbusto, até 40 cm alt.; flores alvas.","ESA025891","Magnoliophyta",NA,"(Mart.) A.DC.","Souza, V.C.","1995","05","27","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau. Campo rupestre na borda de encosta íngreme.","-49.1399993896484","-24.3099994659424",NA,NA,"ESA025891",NA,"14955","auto","1995","09","16",NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:20:09-03","ESALQ","ESA","122294","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","591.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122294","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 11:20:09-03","ESALQ","ESA","122292","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","588.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122292","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:20:09-03","ESALQ","ESA","73428","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25177.0",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores creme.","ESA073428","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó. Atalho entre a Pensão Chapéu de Sol e o início da Estrada da Usina. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA073428",NA,"26557","auto","2004","10","07",NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:20:09-03","ESALQ","ESA","16245","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Sakuragui, C.M. et al.","352.0",NA,"Brasil",NA,NA,NA,"ESA016245","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1993","10","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA016245",NA,"27729","auto","2004","10","07",NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:20:09-03","ESALQ","ESA","63726","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063726","Magnoliophyta",NA,"(Mart.) A.DC.",NA,"1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063726",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 11:20:09-03","ESALQ","ESA","61376","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22869.0",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores creme.","ESA061376","Magnoliophyta",NA,"(Mart.) A.DC.","Groppo Jr., M.","1999","05","19","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso. 13o31'27S, 41o52'05W. 1100 m.s.m. Campo rupestre.","-41.8114013671875","-13.5789003372192",NA,NA,"ESA061376",NA,"49773","auto","2007","01","01",NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:20:09-03","ESALQ","ESA","122291","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","587.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122291","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:20:09-03","ESALQ","ESA","12409","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","4673.0",NA,"Brasil",NA,NA,NA,"ESA012409","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1994","11","26","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA012409",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:20:09-03","ESALQ","ESA","63723","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063723","Magnoliophyta",NA,"(Mart.) A.DC.",NA,"1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063723",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 11:20:09-03","ESALQ","ESA","63725","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063725","Magnoliophyta",NA,"(Mart.) A.DC.",NA,"1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063725",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 11:20:09-03","ESALQ","ESA","63724","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA063724","Magnoliophyta",NA,"(Mart.) A.DC.",NA,"1993","01","01","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA063724",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 11:20:09-03","ESALQ","ESA","8736","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,NA,"Brasil",NA,NA,NA,"ESA008736","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1989","09","24","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA008736",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 11:20:09-03","ESALQ","ESA","11930","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C. et al.","4238.0",NA,"Brasil",NA,NA,NA,"ESA011930","Magnoliophyta",NA,"(Mart.) A.DC.","Bidá, A.","1993","09","06","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA011930",NA,"27729","auto","1996","08","29",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 11:20:09-03","ESALQ","ESA","11025","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Leitão Filho, H.F. Rodrigues, R.R.","24393.0",NA,"Brasil",NA,NA,NA,"ESA011025","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","07","01","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA011025",NA,"22843","auto","2004","10","07",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 11:20:09-03","ESALQ","ESA","122293","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","590.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122293","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 11:20:09-03","ESALQ","ESA","28328","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Scalon, V.R.","11569.0",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; pétalas alvas.","ESA028328","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1996","07","03","Minas Gerais","Santana do Riacho","Serra do Cipó. Cerca de 1-2 km acima do Córrego Chapéu de Sol. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"ESA028328",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 11:20:09-03","ESALQ","ESA","34340","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11830.0",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; flores creme.","ESA034340","Magnoliophyta",NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1996","07","06","Minas Gerais","Diamantina","2 Km de Diamantina em direção a Mendanha.","-43.6002998352051","-18.2493991851807",NA,NA,"ESA034340",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 11:20:09-03","ESALQ","ESA","122296","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","593.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122296","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-04 11:20:09-03","ESALQ","ESA","122295","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Vincent, R.C.; Viana, P.L.; Sobral, M.","592.0",NA,"Brasil",NA,NA,"Campo sobre canga hematítica nodular","ESA122295","Magnoliophyta",NA,NA,"Sobral, M.","2003","07","31","Minas Gerais","Nova Lima","Sa. do Rola-Moça","-43.8466987609863","-19.9855995178223","1350","1350",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 12:16:10-03","ESALQ","ESA","143569","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Souza, V.C. & Colletta, G.D.","42545.0",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m alt.; flores creme.","ESA143569",NA,NA,"Casar.","Souza, V.C.","2019","09","03","São Paulo","Itararé","Estrada Velha Itararé - Bom Sucesso de Itararé, ca. 500 m da estrada principal. Fragmento de Floresta Ombrófila Mista bastante degradada.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto","2019","09","06","-49,167,741","-24,274,521",NA,NA,NA,NA,NA
"152","2020-11-04 12:16:10-03","ESALQ","ESA","140207","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Souza, V.C.","41067.0",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt.; flores creme.","ESA140207",NA,NA,"Casar.","Souza, V.C.","2017","08","26","São Paulo","Itararé","22 km de Itararé em direção a Bonsucesso de Itararé pela estrada de terra. Área que representa um pequeno resquício de Floresta Ombrófila Mista, substituída por plantação de eucalipto. Borda de campo natural.","-49.3400001525879","-24.1100006103516","1100","1100",NA,NA,"27729","auto","2017","08","27","-49,266,778","-24,262,611",NA,NA,NA,NA,NA
"153","2021-01-14 15:33:40-03","MN","R","94155","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Freire Allemão, F.; Cysneiros, M.","957",NA,"Brasil",NA,NA,NA,"R010055186",NA,NA,"A. DC.",NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,"R010055186_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
