"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"18","2021-03-30 12:39:26-03","EAO","IAN","171558","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Mori, SA","Souza, MAD de; Pereira, EC","478","1997","12","02","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta de Baixio. Planta fichada: 2454-01.","-59.966667","-2.883333",NA,"Árvore. Tronco levemente acanalado, ritidoma marrom-avermelhado com fissuras estreitas e profundas, mas não muito longos, uniam boat-shaped. Desprendimento em lacas retangulares. Casca morta cai facilmente com a unha. Ao corte casca","IAN171558",NA,NA,NA,NA,NA,"1998","04","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-30 12:39:26-03","EAO","IAN","95901","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"sc","s.n.",NA,NA,NA,"Southern America","Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,"Árvore grande, flor brancacenta","IAN095901",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-30 12:39:26-03","EAO","IAN","12540","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"Ducke, A","18","1945","09","04","Southern America","Brasil","Amazonas","Manaus","Estrada do Aleixo; mata de terra firme.","-60.0250015258789","-3.10193991661072",NA,"Árvore grande, flor branca.","IAN012540","IAN012540 IAN012540_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:39:26-03","EAO","IAN","111017","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"Ferreira, AR","143","1957","10","15","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, picada PF, piquete 31. Terreno firme, arenoso, mata virgem.","-60.0250015258789","-3.10193991661072",NA,"Árvore media de 25m, flores botoes amarelos.","IAN111017",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-02-20 13:41:37-03","INPA","INPA-CARPOTECA","138315","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Huang, YY","Ferreira, CAC","6681","1986","03","09","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, a 8 Km a montante da barragem, margem direita. Mata de terra firme, solo arenoso, área a ser inundada. Linha S-04.","-60","-1",NA,NA,"INPA0138315","INPA0138315 INPA0138315_e INPA0138315_e1",NA,NA,NA,NA,"2008",NA,"-60","-1",NA,NA,NA,NA,NA,NA,NA
"23","2019-02-20 13:41:37-03","INPA","INPA-CARPOTECA","138394","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","6760","1986","03","12","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de Obras da Usina Hidrelétrica de Balbina, a montante da Barragem. Linha D-01 margem dir. do Rio Uatumã. Campina, solo arenoso branco.","-60","-1.333333",NA,NA,"INPA0138394","INPA0138394 INPA0138394_e INPA0138394_n INPA0138394_ni",NA,NA,NA,NA,"2008","09","-60","-1.333333","20",NA,NA,NA,NA,NA,NA
"24","2019-02-20 13:41:37-03","INPA","INPA-CARPOTECA","17029","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","7724","1966","04","27","Southern America","Brasil","Amazonas","Manaus","Cachoeira Baixa do Tarumã.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0017029","INPA0017029 INPA0017029_e INPA0017029_e1",NA,NA,"138090","auto","2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-02-20 13:41:37-03","INPA","INPA-CARPOTECA","27833","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","8665","1969","12","22","Southern America","Brasil","Amazonas","Manaus","Parque 10., Parque 10","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0027833","INPA0027833 INPA0027833_e",NA,NA,"138090","auto","2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2019-02-20 13:41:37-03","INPA","INPA-CARPOTECA","140956","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","7569","1986","07","14","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de Obras da Usina Hidrelétrica de Balbina, próximo a estação de tratamento de água.","-60.0250015258789","-2.03444004058838",NA,NA,"INPA0140956","INPA0140956 INPA0140956_e INPA0140956_e1",NA,NA,"229398","auto","2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-02-08 09:02:11-03","NBC","NL-BOTANY","U.1418519","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Mori SA","Souza MAD de; Pereira EC; Silva CF da; Pinheiro ZA",NA,"1997","12","02","Southern America","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418519","NL-U1418519",NA,NA,NA,NA,"1998","04","-59.966667","-2.883333","01","Magnoliopsidae","U 0083716",NA,NA,NA,NA
"28","2020-02-08 09:02:11-03","NBC","NL-BOTANY","U.1418520","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"Assunção PACL",NA,"1994","11","24","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke Amazonas, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418520","NL-U1418520",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"29","2020-02-08 09:02:11-03","NBC","NL-BOTANY","U 0003032","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia ovatifolia","Ducke ex Knuth","Ducke A","Ducke A",NA,"1929","09","26","Southern America","Brazil","Amazonas",NA,"Manáos (civ. Amazonas)circa Cachoeira do Mindú","-60.025278","-3.113333",NA,"silva paludosa non inundabili<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003032","NL-U0003032",NA,NA,NA,NA,NA,NA,"-60.025278","-3.113333",NA,"Magnoliopsidae","4528 A","ovatifolia","isotype",NA,NA
"30","2020-02-08 09:02:11-03","NBC","NL-BOTANY","U 0003032","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia ovatifolia","Ducke ex Knuth","Ducke A","Ducke A",NA,"1929","09","26","Southern America","Brazil","Amazonas",NA,"Manáos (civ. Amazonas)circa Cachoeira do Mindú","-60.025278","-3.113333",NA,"silva paludosa non inundabili<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003032","NL-U0003032",NA,NA,NA,NA,NA,NA,"-60.025278","-3.113333",NA,"Magnoliopsidae","4528 A","ovatifolia","isotype",NA,NA
"31","2014-11-19 13:21:13-02","FEMACT","MIRR","4981","S","Plantae",NA,NA,"Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) Mori, Huang & Prance",NA,"Assunção, P.A.C.L.","89","1994","11","24",NA,"Brasil","Amazonas",NA,"Igarapé do Acará, próximo ao acampamento.","-59.966666","-2.883333",NA,"Tronco levemente acanalado; ritidoma marrom-avermelhado com fissuras estreitas e profundas, mas não muuito longos, uniam boat-shaped. Desprendimento em placas retangulares. Casca morta cai facilmente com a unha. Ao corte casca interna marrom, na p",NA,NA,NA,NA,NA,NA,NA,NA,"-59.966666","-2.883333",NA,NA,NA,NA,NA,NA,NA
"32","2013-04-01 09:15:47-03","IPT","BCTW","2451","S","Plantae","Magnoliophyta",NA,NA,"Cariniana","integrifolia","Cariniana integrifolia","Ducke","Adolpho Ducke","Ducke, W.A.",NA,NA,NA,NA,NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"33","2015-11-01 21:33:53-02","MNHN","RECOLNAT_MNHN_P","P02284981","PreservedSpecimen",NA,NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Prance","Ducke, A.",NA,"1929","9","26",NA,"Brésil",NA,NA,"Manaos (civ. Amazonas), sibra paludosa non inudabilis cirea Cachoeira do Mindii",NA,NA,"hb","Reçu le 19 Septembre 1931 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02284981' target='other'> <mi>dwc_moreinfo</mi></a>","P02284981","P02284981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23642",NA
"34","2014-04-05 06:07:00-03","MO","MOBOT","3163744","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Mori, S.M.","P. A. Costa Lima Assunção","Assunção 89","1994","11","24","South America","Brazil","Amazonas",NA,"Igarape do Acara, proximo ao acampamento. Flroesta de Baixio.","-59.96666","2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2009-07-17 09:47:00-03","MO","MOBOT","3163775","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"A. Ducke","Ducke 18","1935",NA,NA,"South America","Brazil","Amazonas",NA,"Manaos, Estrada do Aleixo, Silva non-inunabili.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2008-05-27 22:02:00-03","MO","MOBOT","3299465","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","S.A. Mori","Souza","Souza 478","1997","12","2","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26,","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2008-05-27 22:02:00-03","MO","MOBOT","3299569","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","S.A. Mori","Alberto Vicentini","Vicentini 1093","1995","10","19","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Acará. Floresta de Campinara.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-08-31 08:53:37-03","INPA","INPA","16912","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","7609","1965","10","19","Southern America","Brasil","Amazonas","Rio Preto da Eva","AM 010, Km 170., Estrada Manaus-Itacoatiara, picada XXII, Km 170, a 4900 m da margem da estrada.","-59.1","-2.9",NA,NA,"INPA0016912","INPA0016912 INPA0016912_e",NA,NA,NA,NA,"2008","09","-59.1","-2.9",NA,NA,NA,NA,NA,NA,NA
"39","2021-01-10 20:42:43-03","INPA","INPA","138315","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Huang, YY","Ferreira, CAC","6681","1986","03","09","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, Canteiro de obras da Hidrelétrica de Balbina, a 8 km a montante da barragem, margem direita, área a ser inundada, Linha S-04","-60","-1",NA,NA,"INPA0138315","INPA0138315 INPA0138315_e INPA0138315_e1",NA,NA,NA,NA,"2008",NA,"-60","-1",NA,NA,NA,NA,NA,NA,NA
"40","2021-01-10 20:42:43-03","INPA","INPA","138315","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Huang, YY","Ferreira, CAC","6681","1986","03","09","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, Canteiro de obras da Hidrelétrica de Balbina, a 8 km a montante da barragem, margem direita, área a ser inundada, Linha S-04","-60","-1",NA,NA,"INPA0138315","INPA0138315 INPA0138315_e INPA0138315_e1",NA,NA,NA,NA,"2008",NA,"-60","-1",NA,NA,NA,NA,NA,NA,NA
