"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"49","2019-11-05 16:46:47-03","UFOP","OUPR","3003","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Badini, J.","s.n.","1973","01",NA,"Brasil","Minas Gerais","Santa Rita Durão",NA,"Erva. Flor azul. Sobre a canga.",NA,NA,"Badini, J.","09",NA,NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","1973","01","09","33524","auto",NA,NA,NA,NA,NA,NA
"50","2019-11-05 16:46:47-03","UFOP","OUPR","3005","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Badini, J.","s.n.","1972","12",NA,"Brasil","Minas Gerais","Santa Rita Durão",NA,"Erva. Flores azuis. Sobre a canga.",NA,NA,"Badini, J.","09",NA,NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","1972","12","09","33524","auto",NA,NA,NA,NA,NA,NA
"51","2019-11-05 16:46:47-03","UFOP","OUPR","6458","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Roschel, M.B.; Craig, J.","290","1996","10",NA,"Brasil","Minas Gerais","Antônio Pereira, Estrada da torre. Samarco Mineração.",NA,"Erva prostrada. Flores azuis. Campo ferruginoso.",NA,NA,"Roschel, M.B.","22",NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","1998","09","26","44599","auto",NA,NA,NA,NA,NA,NA
"52","2019-11-05 16:46:47-03","UFOP","OUPR","3016","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Badini, J.","s.n.","1936",NA,NA,"Brasil","Minas Gerais","Falcão",NA,"Herva. Flor azul. Terreno pedregoso.",NA,NA,"Silva, C.V.",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","2011","07","12","44599","auto",NA,NA,NA,NA,NA,NA
"53","2019-11-05 16:46:47-03","UFOP","OUPR","3002","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Badini, J.","s.n.","1975","12",NA,"Brasil","Minas Gerais","Rodrigo Silva",NA,"Erva. Flores azuis. Campo.",NA,NA,"Badini, J.","10",NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","1976","01","28","44599","auto",NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:00:42-03","FURB","FURB","36256","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Gasper, A.L. de; Bueno, M.L.; Kamino, L.; Leal, B.S.S. & Rezende, V.L.","2763","2011","03",NA,"Brasil","Minas Gerais","Estrada entre a Fazenda Boa Esperança e a Fazenda da Onça.",NA,NA,"FURB04474","FURB04474",NA,"20","1550","1550",NA,NA,"Delfim Moreira","-45.3247223","-22.5844444",NA,NA,NA,NA,NA,NA,"-45.3247223","-22.5844444",NA,NA,NA
"55","2014-10-14 15:57:03-03","BS","M","M-0184330","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sellow, F.",NA,NA,NA,NA,"Brasil",NA,"Brasilia.",NA,NA,"M0184330",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"56","2014-10-14 15:57:03-03","BS","M","M-0184331","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,"in campis, ad vias. Provinciae Min. Ger. austral.",NA,NA,"M0184331",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"57","2014-10-14 15:57:03-03","BS","M","M-0184332","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,"inter Cattas altas et Inficionado. Provinciae Min. Ger.",NA,NA,"M0184332",NA,NA,NA,NA,NA,NA,"ISOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"58","2014-10-14 15:57:03-03","BS","M","M-0184329","S","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius var. meissnerianus","Ooststr.","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,"in campis udis ad Civ. S. Pauli et prope Ytú. Provinciae S. Pauli.",NA,NA,"M0184329",NA,NA,NA,NA,NA,"var. meissnerianus","NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"59","2020-12-21 16:21:22-03","MBM","MBM","68455","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Leitão Filho, H.F.; et al.; et al.","11874","1980","12","Southern America","Brazil","Minas Gerais","Lavras",NA,NA,"MBM068455","MBM068455","Simão-Bianchini, R.","09",NA,NA,NA,NA,"Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:21:22-03","MBM","MBM","161024","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, V.C.","10073","1987","04","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"MBM161024","MBM161024","Simão-Bianchini, R.","14",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:21:22-03","MBM","MBM","161022","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Shukr, N.S.; et al.; et al.","9616","1986","02","Southern America","Brazil","Minas Gerais","Estrada da Usina",NA,NA,"MBM161022","MBM161022","Simão-Bianchini, R.","22",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:21:22-03","MBM","MBM","108228","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36271","1975","02","Southern America","Brazil","Goiás","10km N",NA,NA,"MBM108228","MBM108228","Simão-Bianchini, R.","18",NA,NA,NA,NA,"São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:21:22-03","MBM","MBM","316342","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sessegolo; et al.; et al.","04","2006","01","Southern America","Brazil","Bahia","Raso da Catarina, APA da Serra Branca",NA,"Erva ereta, flor lilás.; Estacional.","MBM316342","MBM316342","Silva, S.S.","15",NA,NA,NA,NA,NA,NA,NA,"2018","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:21:22-03","MBM","MBM","20496","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hatschbach, G.; Pelanda, P.; Pelanda, P.","27913","1971","11","Southern America","Brazil","Minas Gerais","Ribeirão das Pedras",NA,NA,"MBM020496","MBM020496","Simão-Bianchini, R.","14",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:21:22-03","MBM","MBM","161023","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, D.C.","9965","1987","02","Southern America","Brazil","Minas Gerais","Santana do Riacho",NA,NA,"MBM161023","MBM161023","Simão-Bianchini, R.","01",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:21:22-03","MBM","MBM","323098","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Motta, J.T.","2175","1991","02","Southern America","Brazil","Paraná","Fazenda Chapada Santo Antônio",NA,"Subarbusto, flor azul.; Campo cerrado.","MBM323098","MBM323098","Silva, S.S.","11","865","865",NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","2018","10","23","44368","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:21:22-03","MBM","MBM","15880","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25438","1970","11","Southern America","Brazil","Paraná","Rio Cilada",NA,"Flor anil, campo seco, arenoso","MBM015880","MBM015880","Falcão, J.I.","17",NA,NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","1970",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"68","2015-09-04 12:49:40-03","MNHN","RECOLNAT_MNHN_P","P03545690","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glaziou, A.",NA,"1876","1",NA,"Brasil","São Paulo","Campos da Bocaína, pres de la Fazenda de Jardim.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545690' target='other'> <mi>dwc_moreinfo</mi></a>","P03545690","P03545690_01","Simão-Bianchini","7","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8187",NA,NA
"69","2015-09-04 12:49:40-03","MNHN","RECOLNAT_MNHN_P","P03545689","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glaziou",NA,"1876","1",NA,"Brasil","São Paulo","Campos da Bocaina, prés de la Fazenda do Jardim.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545689' target='other'> <mi>dwc_moreinfo</mi></a>","P03545689","P03545689_01","Simão-Bianchini","7","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8187",NA,NA
"70","2015-09-26 10:14:12-03","MNHN","RECOLNAT_MNHN_P","P00746295","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraës","hb","Evolvulus macroblepharis Mart. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746295' target='other'> <mi>dwc_moreinfo</mi></a>","P00746295","P00746295_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 302",NA,NA
"71","2015-09-28 17:31:23-03","MNHN","RECOLNAT_MNHN_P","P00746296","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraës","hb","Evolvulus macroblepharis Mart. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746296' target='other'> <mi>dwc_moreinfo</mi></a>","P00746296","P00746296_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 302",NA,NA
"72","2017-07-21 13:49:27-03","MNHN","RECOLNAT_MNHN_P","P00746298","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"Costas Altas pièrre 274","hb","Evolvulus aurigenius Mart. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746298' target='other'> <mi>dwc_moreinfo</mi></a>","P00746298","P00746298_01","Ooststroom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-26 14:50:41-03","MNHN","RECOLNAT_MNHN_P","P00746299","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraes, Costas Altas","hb","p. 214. Evolvulus aurigenius Mart. cf Meded. Bot. Mus. en herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746299' target='other'> <mi>dwc_moreinfo</mi></a>","P00746299","P00746299_01","Schwacke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-07-21 13:49:27-03","MNHN","RECOLNAT_MNHN_P","P00746300","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraes?","hb","aff. numulos (E. numularius?) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746300' target='other'> <mi>dwc_moreinfo</mi></a>","P00746300","P00746300_01","Ooststroom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-12-27 16:47:14-02","MNHN","RECOLNAT_MNHN_P","P00746302","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraes, Costas Altas","hb","p. 214. Evolvulus aurigenius Mart. cf Meded. Bot. Mus. en herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746302' target='other'> <mi>dwc_moreinfo</mi></a>","P00746302","P00746302_01","Schwacke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545703","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Warming",NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil. Lagoa Santa. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545703' target='other'> <mi>dwc_moreinfo</mi></a>","P03545703","P03545703_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545705","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Weddell, H.A.",NA,"1844","1",NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545705' target='other'> <mi>dwc_moreinfo</mi></a>","P03545705","P03545705_01","Simão-Bianchini","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545706","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glaziou, A.",NA,"1893","12",NA,"Brasil","Minas Gerais","Brésil. Cachoeira do Campo. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545706' target='other'> <mi>dwc_moreinfo</mi></a>","P03545706","P03545706_01","Simão-Bianchini","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545707","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Riedel",NA,"1841","2",NA,"Brasil","Minas Gerais",". Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . Donné au Muséum par ses enfants, en 1857 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545707' target='other'> <mi>dwc_moreinfo</mi></a>","P03545707","P03545707_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA
"80","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545708","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Claussen",NA,"1841","1",NA,"Brasil","Minas Gerais","Brésil. Minas Geraës. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . No 1 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545708' target='other'> <mi>dwc_moreinfo</mi></a>","P03545708","P03545708_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1424",NA,NA
"81","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545709","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sellow",NA,"1879","1",NA,"Brasil",NA,". Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545709' target='other'> <mi>dwc_moreinfo</mi></a>","P03545709","P03545709_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545710","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Riedel",NA,"1839","2",NA,"Brasil","Minas Gerais","Brésil, Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545710' target='other'> <mi>dwc_moreinfo</mi></a>","P03545710","P03545710_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA
"83","2015-09-04 12:38:27-03","MNHN","RECOLNAT_MNHN_P","P04071292","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Richard",NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil, Minas Geraës, environs de Sabará. Minas Gerais, Sudeste, Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04071292' target='other'> <mi>dwc_moreinfo</mi></a>","P04071292","P04071292_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2016-11-24 14:56:59-02","MNHN","RECOLNAT_MNHN_P","P00746297","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius heissmeiranus","Ooststr.","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais","Province de Minas Geraes","hb","Evolvulus aurigenius Mart. var. heissemrianus V. Ooststr. cf. Meded. Bot. Mus. en Herb. Rijks Univ. Utrecht, n. 14 (1934) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746297' target='other'> <mi>dwc_moreinfo</mi></a>","P00746297","P00746297_01","Ooststroom",NA,NA,NA,"heissmeiranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1305",NA,NA
"85","2015-09-04 12:49:41-03","MNHN","RECOLNAT_MNHN_P","P03545704","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glaziou",NA,NA,NA,NA,"Brasil","Minas Gerais","Brésil. Lagoa Santa, Minas Gerais, Sudeste, Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03545704' target='other'> <mi>dwc_moreinfo</mi></a>","P03545704","P03545704_01","Simão-Bianchini",NA,NA,NA,NA,NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"86","2020-10-01 14:25:07-03","JBB","HEPH","32430","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Maruyama, A; Cicco, L","322","2016","02","Southern America","Brasil","São Paulo",NA,NA,NA,NA,NA,"Pastore, M","23","1394","1394",NA,NA,"Campos do Jordão","-45.5425","-22.672222","2016","02","23",NA,NA,NA,"-45.5425","-22.672222",NA,NA,NA
"87","2020-10-01 14:25:07-03","JBB","HEPH","37037","S","Plantae","Dicotyledon","Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Faria, JEQ; Soares, ACA; Cunha, PHRM; Miranda, LA","10298","2020","02","Southern America","Brasil","Goiás","Região da Chapada dos Veadeiros, entrando à direita ca. de 13 km indo de São Jorge para Colinas do Sul, fazenda Oréades",NA,NA,NA,NA,"Moreira, ALC","12","658","658",NA,NA,"Alto Paraíso de Goiás","-47.9025","-14.226389","2020","02",NA,NA,NA,NA,"-47.9025","-14.226389",NA,NA,NA
"88","2020-12-11 11:34:42-03","UFMG","BHCB","163196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Tameirão Neto, E","5187","2012","11","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,NA,"14",NA,NA,NA,NA,"Conceição do Mato Dentro","-43.356944","-19.676389","2013","02",NA,NA,NA,NA,"-43.356944","-19.676389",NA,NA,NA
"89","2020-12-11 11:34:42-03","UFMG","BHCB","147583","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Gasper, AL de; Bueno, ML; Kamino, LHY; Leal, BSS; Rezende, VL","2763","2011","03","Southern America","Brasil","Minas Gerais","Estrada entre a Fazenda Boa Esperança e a Fazenda, Floresta Atlântica",NA,"beira da estrada erva terrícola, flor cor: roxa",NA,NA,NA,"20","1550","1550",NA,NA,"Delfim Moreira","-45.324722","-22.584444",NA,NA,NA,NA,NA,NA,"-45.324722","-22.584444",NA,NA,NA
"90","2020-12-11 11:34:42-03","UFMG","BHCB","119524","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Batista, JAN","1847","2007","01","Southern America","Brasil","Minas Gerais","Serra da Moeda, Entrada para Moeda, cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. À esquerda da pista em direção a Moeda, cerca de 1km após o entroncamento com a BR 040",NA,"Campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca",NA,NA,NA,"14","1429","1429",NA,NA,"Moeda","-43.96025","-20.272667",NA,NA,NA,NA,NA,NA,"-43.96025","-20.272667",NA,NA,NA
"91","2020-12-11 11:34:42-03","UFMG","BHCB","119559","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Batista, JAN","1882","2007","01","Southern America","Brasil","Minas Gerais","Serra da Moeda, Entrada para Moeda, cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. À esquerda da pista em direção a Moeda, cerca de 2km após o entroncamento com BR 040.",NA,"Plantas do Brasil. Morros. Campos nas encostas acima da bica d'água. Campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca",NA,NA,NA,"14","1331","1331",NA,NA,"Moeda","-43.956444","-20.277806",NA,NA,NA,NA,NA,NA,"-43.956444","-20.277806",NA,NA,NA
"92","2020-12-11 11:34:42-03","UFMG","BHCB","129198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Arruda, LJ; Santos, LM dos","204","2008","01","Southern America","Brasil","Minas Gerais","Mina do Pico. Cava do Sapecado",NA,"Plantas do Brasil. Campo rupestre laterítico. Flores azuis",NA,NA,NA,"04","1515","1515",NA,NA,"Itabirito","-43.879764","-20.255969",NA,NA,NA,NA,NA,NA,"-43.879764","-20.255969",NA,NA,NA
"93","2020-12-11 11:34:42-03","UFMG","BHCB","151513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Mota, RC da","s.n.","2011","06","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova",NA,"Campo Rupestre Ferruginoso; Erva terrestre",NA,NA,NA,"28",NA,NA,NA,NA,"Mariana","-43.436944","-20.198056",NA,NA,NA,NA,NA,NA,"-43.436944","-20.198056",NA,NA,NA
"94","2020-12-11 11:34:42-03","UFMG","BHCB","151513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Mota, RC da","s.n.","2011","06","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova",NA,"Campo Rupestre Ferruginoso; Erva terrestre",NA,NA,NA,"28",NA,NA,NA,NA,"Mariana","-43.436944","-20.198056",NA,NA,NA,NA,NA,NA,"-43.436944","-20.198056",NA,NA,NA
"95","2020-12-11 11:34:42-03","UFMG","BHCB","159875","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Vidal, CV; Paula-Souza, J","930","2012","02","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Campo rupestre sobre canga, herbáceo",NA,NA,NA,"17",NA,NA,NA,NA,"Nova Lima","-43.971464","-20.120303",NA,NA,NA,NA,NA,NA,"-43.971464","-20.120303",NA,NA,NA
