"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","540916","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","R. A. Wasum","s.n.","1992","11","05","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul - Jardim Botânico","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540916","NY00540916_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","540920","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","R. A. Wasum","s.n.","1996","02","05","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul-Jardim Botânico","-51.1792","-29.1683",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540920","NY00540920_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","540918","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","G. Jönsson","979a","1914","09","24","Brazil","Paraná",NA,"Cachoeira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31804' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540918","NY00540918_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","540917","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","J. E. Leite","3022","1943","01",NA,"Brazil","Rio Grande do Sul","Salvador do Sul","Sao Salvador","-51.5114","-29.4383",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540917","NY00540917_01 NY00540917_02","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","540923","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","G. G. Hatschbach","1052","1948","11","07","Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul, arredores","-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540923","NY00540923_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","540914","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","H. M. Curran","636","1918","12","09","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540914","NY00540914_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","540929","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","R. L. Liesner","E. M. Zardini","33337","1992","10","28","Paraguay","Central",NA,"Estero del Ypoá. Tacuara. 4 km NW of Cerro Pé","-57.47","-25.63",NA,NA,"157","157","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540929",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1015160","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","B. Rambo","990","1934","02","15","Brazil","Santa Catarina","Itapiranga","Alto Uruguay. Itapiranga.","-53.7119","-27.1694",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100269' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015160","NY01015160_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","1015157","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","F. França","G. G. Hatschbach","24186","1970","04","20","Brazil","Paraná","Salto do Lontra","Prox. ao Rio Jaracatiá.","-53.3083","-25.7842",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100262' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015157","NY01015157_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","540919","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","C. Dala Rosa","s.n.","1994","09","24","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula - Floresta Nacional","-50.395632","-29.433343",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540919","NY00540919_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","540927","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","G. G. Hatschbach","G. G. Hatschbach","50560","1986","09","12","Brazil","Santa Catarina","Três Barras","Rod. BR-280, 10 km L de Canoinhas","-50.3219","-26.1067",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540927","NY00540927_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","540912","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","G. Jönsson","979a","1914","09","24","Brazil","Paraná",NA,"Cachoeira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540912","NY00540912_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00955481","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.",NA,"F. Sellow","1269",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1029930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955481","NY00955481_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","540913","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","R. Reitz","5185","1957","10","17","Brazil","Santa Catarina","Campo Alegre","Bateias de Cima, Campo Alegre","-49.2656","-26.1925",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540913","NY00540913_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","540926","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","A. Sehnem","3919","1949","10","15","Brazil","Rio Grande do Sul","Montenegro","Montenegro, S. Salvador","-51.4608","-29.6886",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540926","NY00540926_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","639088","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","R. A. Wasum","228","1999","11","02","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Linha Sao Paulo","-50.6797","-29.3769",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00639088","NY00639088_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1015158","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","F. Sellow","20092",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1100264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015158","NY01015158_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","778876","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","A. Kegler","1467","2003","03","04","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-50.890537","-29.219297",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=799552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778876","NY00778876_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","1144503","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.",NA,"Buck","31389","1946","02","26","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Vila Oliva.","-50.890537","-29.219297",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1290489' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144503","NY01144503_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","540925","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","G. G. Hatschbach","30331","1972","09","16","Brazil","Paraná","Dois Vizinhos","3 Bicos","-53.0569","-25.7336",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540925","NY00540925_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","540921","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","S. F. Smith","M. Laner","s.n.","1994","10","29","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula-Floresta Nacional - II","-50.395632","-29.433343",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540921","NY00540921_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","540922","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","F. C. Hoehne","23148","1928","10","22","Brazil","Paraná","Rio Negro","Rio Negro","-49.7975","-26.1058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540922","NY00540922_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","540915","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","H. N. Moldenke","L. B. Smith","13233","1964","11","13","Brazil","Santa Catarina","Sao Miguel do Oeste","North bank of Rio das Flores","-53.62","-26.58",NA,NA,"500","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=31809' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540915","NY00540915_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","103779","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.",NA,"E. Hassler","3193",NA,NA,NA,"Paraguay",NA,NA,"San Bernardino; Lect. Aug.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103779","NY00103779_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","540968","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","H. N. Moldenke","L. B. Smith","12751","1964","10","20","Brazil","Santa Catarina","Sao Miguel do Oeste","2 km northwest of Sao Miguel d'Oeste","-53.53","-26.7",NA,NA,"700","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540968","NY00540968_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","103778","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.",NA,"E. Hassler","3193",NA,NA,NA,"Paraguay",NA,NA,"San Bernardino",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103778","NY00103778_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","540971","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","H. N. Moldenke","T. M. Pedersen","9252","1969","11","10","Argentina","Corrientes","Santo Tome","Estancia Garruchos",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540971",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","103780","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.",NA,"E. Hassler","6780","1902","12",NA,"Paraguay","Cordillera",NA,"Cordillerae Centralis; in regione cursus superioris fluminis Y - acá",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103780","NY00103780_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","540970","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","H. N. Moldenke","Gurgel","s.n.","1929","02","27","Brazil","Paraná","Sao Mateus do Sul","Sao Matheus","-50.3828","-25.8744",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540970","NY00540970_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","540969","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","hassleri","Aegiphila hassleri","Briq.","H. N. Moldenke","J. C. Lindeman","534","1966","03","06","Brazil","Paraná","Curitiba","Barigui","-49.2731","-25.4281",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540969","NY00540969_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-02-18 09:29:55-03","UNESP-IBB","BOTU","25064","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.",NA,"Camargo, E.H.","33","1999","10","17","Brasil","Paraná","Tibagi",NA,NA,NA,"9999","9999",NA,NA,"Arvoreta 2m, frutos verdes.","BOTU025064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-06-29 11:30:53-03","UFRJ","RFA","9284","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brasiliensis","Aegiphila brasiliensis","Moldenke",NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"Arvoreta de flor, creme esverdeada","RFA50456",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-11-24 17:10:44-03","UTFPR","DVPR","4958","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Caxambu, MG","Siqueira, EL; Gonçalves, DS","611","2012","09","27","Brasil","Paraná","Guarapuava","estrada de terra próximo à Polícia Rodoviária Federal","-51.16187","-25.18442","-51.16187","-25.18442","1161","1161","arbusto heliófito. Flores alvas; Beira de estrada - Relevo: ondulado","DVPR004958",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"2012","10","18",NA,NA,NA,NA,NA,NA
"44","2020-11-24 17:11:07-03","UTFPR","DVPR","5516","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","516","2018","01","18","Brasil","Paraná","Capitão Leonidas Marques","Área para Corredor de Biodiversidade, região de foz do Rio Gonçalves Dias.","-53.4032","-25.2956","-53.4032","-25.2956","258","258","Arvoreta 4,5 de altura. Folhas cartáceas, asperas, pubscentes. Frutos carnosos, verdes meio amarelados. Ponto 408.; Capoeira e Floresta Estacional Semidecidual em estágio médio de sucessão secundária.","DVPR005516",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"2018","02","14",NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:44-03","UTFPR","DVPR","4434","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","brachiata","Aegiphila brachiata","Vell.","Caxambu, MG","Caxambu, MG; Siqueira, EL; Chagas, MP","6930","2015","10","01","Brasil","Paraná","Santa Tereza do Oeste","Linha Gonçalves Dias, Parque Nacional do Iguaçu, margens do Rio Gonçalves Dias","-53.3906","-25.0819","-53.3906","-25.0819","568","568","arvoreta ca. 3m, heliófita. Flores com cálice verde e corola amarela.; Revelo: suave-ondulado. vegetação: Floresta Ombrófila Mista Aluvial","DVPR004434",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"2015","10","25",NA,NA,NA,NA,NA,NA
