"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","typeStatus","sex"
"48","2019-08-27 13:28:39-03","IAP","PACA-AGP","92286","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","sem det.","J. Larocca",NA,"1989","09","17",NA,"Brasil","RS","Sapiranga","Picada Verão","-51.0069007873535","-29.6380996704102",NA,"Planta Epífita, abundante, corola branca. HASU 961. Habitat: Interior da Mata","PACA092286",NA,NA,NA,NA,NA,NA,NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:28:39-03","IAP","PACA-AGP","114152","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","Schum.","A. Sehnem","Sehnem, A.","8112","1962","09","02",NA,"Brasil","RS","Dois Irmãos","Arroio Cadeia.","-51.0853004455566","-29.5802993774414",NA,"Habitat: epiphytum in silva","PACA114152",NA,"500","500",NA,NA,NA,NA,NA,"7716","auto","Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:28:39-03","IAP","PACA-AGP","50681","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","Schum.","Emrich-Rambo","Sehnem, A.",NA,"1949","09","14",NA,"Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,"SEM MATERIAL Habitat: in silva primaeva ad arbores Fenofase: flor","PACA050681",NA,NA,NA,"1954","05",NA,NA,"19","21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2020-12-20 21:16:31-03","UFV","VIC","29329","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Freitas, M.F.","Pires, L.A.; et al.","s.n.","1992","12","05",NA,"Brasil","Paraná","Londrina","Horto do Campus da UEL","-51.1627998352051","-23.3103008270264",NA,"Epífita à 2,0 metros de altura; fruto imaturo verde; no interior da mata.","VIC029329","VIC029329",NA,NA,"2000",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-10 14:35:04-03","UFSC","CTBS","4613","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Melo, E.A.","Texeira, V.","29","2018","09","13",NA,"Brasil","Santa Catarina","Fraiburgo","Parque Ecológico René Frey","-50.929722","-27.017222",NA,"Epifítas vasculares",NA,NA,NA,NA,"2019","07","50°55'47W","27°01'02S","20",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-10 14:35:04-03","UFSC","CTBS","4614","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Melo, E.A.","Texeira, V.","30","2018","09","28",NA,"Brasil","Santa Catarina","Fraiburgo","Parque Ecológico René Frey","-50.929722","-27.017222",NA,"Epifítas vasculares",NA,NA,NA,NA,"2019","07","50°55'47W","27°01'02S","20",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-10 14:35:04-03","UFSC","CTBS","4612","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Melo, E.A.","Texeira, V.","28","2018","01","13",NA,"Brasil","Santa Catarina","Fraiburgo","Parque Ecológico René Frey","-50.929722","-27.017222",NA,"Epifítas vasculares",NA,NA,NA,NA,"2019","07","50°55'47W","27°01'02S","20",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-27 16:43:49-03","UFSC","CTBS","2941","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Salvalaggio, A.V. et al.","3","2016","09","23",NA,"Brasil","Paraná","Curitiba","Jardim Botânico de Curitiba","-49.2731018066406","-25.4277992248535",NA,"Erva epífita com flores com pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,"UFPR",NA,NA,NA,NA
"56","2019-11-21 14:33:02-03","UFJF","CESJ","43515","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","O.S. Ribas","O.S. Ribas; F.C.Straube; A. Urben-Filho","5657","2003","07","18","América do Sul","Brasil","Paraná","São Pedro do Ivaí","Fazenda Santa Bárbara","-51.8563995361328","-23.8652992248535",NA,"Epífita, pendente, fruto avermelhado. Floresta estacional semidecídua.","CESJ043515",NA,NA,NA,"2004",NA,NA,NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:33:02-03","UFJF","CESJ","42635","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","J. Cordeiro","A.Lima","41","2000","10","09","América do Sul","Brasil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"Epífita, flor alva. Capão.","CESJ042635",NA,NA,NA,"2001",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:33:02-03","UFJF","CESJ","32808","PreservedSpecimen","Plantae","Angiosperma",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","L.Y.S.Aona","J.M. Silva","1154","1992","05","07","América do Sul","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Epífita, flor alva. Capão com Araucaria.","CESJ032808",NA,NA,NA,"2004","07",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:42:03-03","UFMS","CGMS","76594","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","M.P. Petean","E.F. Paciornik; L.H.S. Silva, C.A. Thamm & A.C. Cervi","306","1987","08","17",NA,"Brasil","Paraná","Curitiba","Próximo ao Centro Politécnico (Ciclódromo).","-49.2731018066406","-25.4277992248535",NA,"Botão floral e flores alvescentes. Doação UPCB 15900. Habitat: Interior do capão. Habito: Epífita.","CGMS1109582",NA,NA,NA,"2001","04",NA,NA,"24","25180","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:27:13-03","UNICAMP","UEC","137433","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Breier, TB","Breier, TB; Breier, J","873","2003","02","11",NA,"Brazil","São Paulo","Gália","Estação Ecológica Caetetus, parcelas permanentes.","-49.5","-22.25",NA,"Na parcela permanente sobre árvore número 814854, epífito pendente.","UEC041175","UEC041175",NA,NA,"2004","09","-49.5","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:27:13-03","UNICAMP","UEC","63459","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Taylor, NP","Silva, JM","1154","1992","10","07",NA,"Brazil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,"Epífita, flor alva. Capão com Araucaria.","UEC041172","UEC041172",NA,NA,"1993","12",NA,NA,"15","25180","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:27:13-03","UNICAMP","UEC","130848","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Saller, A","Cavalheiro, AL","s.n.","1998","08","21",NA,"Brazil","Paraná","São Jerônimo da Serra","Rancho Carolina.","-50.7411003112793","-23.7275009155273",NA,"Epífita; flores brancas.","UEC041177","UEC041177",NA,NA,"2011","09",NA,NA,"13","30511","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:27:13-03","UNICAMP","UEC","49043","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Taylor, NP","Britez, RM; Sousa, WS; Silva, SM","900","1986","09","10",NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo. Próximo a campo de inundação do Rio Iguaçu.","-50.3828010559082","-25.8742008209229",NA,"Epífita com flores brancas sobre Sebastania.","UEC041171","UEC041171",NA,NA,"1993","12",NA,NA,"15","31353","auto",NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:08:43-03","UNICAMP","UEC","140614","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Breier, TB","Breier, TB","1304","2005","06","18",NA,"Brazil","São Paulo","Atibaia","Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"UEC041178","UEC041178",NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:27:13-03","UNICAMP","UEC","116150","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Zappi, DC","Aona, LYS; Faria, AD; Singer, R","779","2000","10","22",NA,"Brazil","São Paulo","Atibaia","Grota Funda, afloramento dentro de mata.","-46.5499992370605","-23.1100006103516",NA,"Sobre rochas, planta até 2 m, fruta esverdeado, 7 - 9 mm, um pouco quadrado, formando 4 lados.","UEC041174","UEC041174","900","950","2001","08",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:27:13-03","UNICAMP","UEC","62983","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Breier, TB","Lombardi, JA","148","1992","10","17",NA,"Brazil","São Paulo","Campinas","Coletada em Campinas em área urbana, cultivado em Piracicaba.","-47.060001373291","-22.8999996185303",NA,"Erva epífita, pericarpelo imaturo angular, flores sépia.","UEC041173","UEC041173",NA,NA,"2003","09",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:27:13-03","UNICAMP","UEC","134102","S","Plantae","Magnoliopsida",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Aona, LYS","Semir, J","s.n.","2004","06","30",NA,"Brazil","São Paulo","Capão Bonito","Fazenda Intervales.","-48.3400001525879","-24",NA,"Floresce em casa de vegetação em 01/2004.","UEC041176","UEC041176",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"68","2019-01-17 11:24:58-02","PUCRS","MPUC","8310","S","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","J. Larocca","G.C. Hiltl",NA,"1988","06","26","South America","Brasil","SC","Anita Garibaldi","Caçadorzinho","-51.4058333","-27.0019444",NA,NA,NA,NA,NA,NA,"2016","01","-51.4058333000","-27.0019444000","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"69","2019-01-17 11:24:58-02","PUCRS","MPUC","8308","S","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","J. Larocca","G.C. Hiltl",NA,"1988","06","26","South America","Brasil","SC","Anita Garibaldi","Caçadorzinho","-51.4058333","-27.0019444",NA,NA,NA,NA,NA,NA,"2016","01","-51.4058333000","-27.0019444000","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"70","2019-01-17 11:24:58-02","PUCRS","MPUC","8309","S","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","J. Larocca","G.C. Hiltl",NA,"1988","06","26","South America","Brasil","SC","Anita Garibaldi","Caçadorzinho","-51.4058333","-27.0019444",NA,NA,NA,NA,NA,NA,"2016","01","-51.4058333000","-27.0019444000","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"71","2019-01-17 11:24:58-02","PUCRS","MPUC","8355","S","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N.I. Matzenbacher",NA,NA,"1988","09","11","South America","Brasil","RS","Barracão","Espigão Alto","-51.4506667","-27.6711111",NA,NA,NA,NA,NA,NA,NA,NA,"-51.4506667000","-27.6711111000",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"72","2019-01-17 11:24:58-02","PUCRS","MPUC","8306","S","Plantae",NA,"Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","J. Larocca","G.C. Hiltl",NA,"1988","09","25","South America","Brasil","SC","Campos Novos","Bom Jesus (terras do Sr. Mocelin)","-51.2247222","-27.4016667",NA,NA,NA,NA,NA,NA,"2016","01","-51.2247222000","-27.4016667000","01",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"73","2020-10-14 10:00:23-03","FURB","FURB","10681","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Freitas, MF","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","152","2008","11","18",NA,"Brasil","Santa Catarina","Luzerna","Linha Nogueira.","-51.4808334","-27.1347222",NA,"Florística IFFSC 2099(Epífita) Habitat: Floresta Estacional Decidual; Habito: epífita;","FURB21347","FURB21347","704","704","2009","06","-51.4808334","-27.1347222","16",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:00:23-03","FURB","FURB","10781","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Freitas, MF","Gasper, A.L. de; Stival-Santos, A. & Silveira, S.","1933","2008","11","19",NA,"Brasil","Santa Catarina","Joaçaba",NA,"-51.6122222","-27.1791667",NA,"Florística IFFSC 1980(Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: epífita; Fruto verde;","FURB21348","FURB21348","744","744","2009","06","-51.6122222","-27.1791667","16",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 10:00:23-03","FURB","FURB","18099","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Bonnet, A","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","591","2009","11","06",NA,"Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445",NA,"Epífita IFFSC e798a (Acima de 4m). Sobre forófito 4. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB01183","FURB01183","590","590","2010","08","-49.8591667","-26.7294445","23",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:00:23-03","FURB","FURB","36602","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Funez, L.A.","Cadorin, T.J.","3289","2011","10","05",NA,"Brasil","Santa Catarina","Pomerode","Ouro Preto Mineração Ltda.","-49.135","-26.8227778",NA,NA,"FURB21346","FURB21346","335","335","2013","01","-49.1350000","-26.8227778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:00:23-03","FURB","FURB","53315","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","142","2017","03","29",NA,"Brasil","Santa Catarina","Mafra",NA,"-49.9508333","-26.1494444",NA,"fruto rosado Habitat: interior da U.A. Habito: epífita","FURB53315","FURB53315","879","879","2017","04","-49.9508333","-26.1494444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-27 12:51:34-03","FURB","FURB","66129","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Gonzatti, F.","Gonzatti, F.","4673","2018","09","16",NA,"Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina.","-51.625","-29.1738889",NA,"Erva eppifito em tronco de Myrocarpus frondosus, flores alvas","FURB66129","FURB66129",NA,NA,"2018","10","-51.6250000","-29.1738889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-16 17:51:28-03","UCS","HUCS","18627","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","; Bauer, D.","Spmaholi, J.","s.n.","2000","09","06",NA,"Brasil","Santa Catarina","Barracão","Barra do Rio Marmeleiro",NA,NA,NA,"R. M. Senna det. como Rhipsalis linearis K. S. em 2000 Herb - HAS 39232; epífita - erva",NA,NA,NA,NA,"2004","08",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-16 17:51:28-03","UCS","HUCS","6200","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","; Bauer, D.","Wasum, R.A.","s.n.","1989","10","01",NA,"Brasil","Rio Grande do Sul","Flores da Cunha",NA,"-51.1817016601562","-29.0289001464844",NA,"Stephen F. Smith det. como Rhipsalis linearis K. Schum em XI - 1989; epífita - interior da mata",NA,NA,NA,NA,"2004","08",NA,NA,"11","18321","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-16 17:51:28-03","UCS","HUCS","11876","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","; Bauer, D.","Butzke, A.","s.n.","1993","08","04",NA,"Brasil","Rio Grande do Sul","Erechim","IDBF","-52.2738990783691","-27.6341991424561",NA,"A. S. Chaves det. como Rhipsalis linearis K. S. - HERBARA 7103; epífita",NA,NA,NA,NA,"2004","08",NA,NA,"11","46790","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-16 17:51:28-03","UCS","HUCS","48688","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Gonzatti, F.","Gonzatti, F.","4673","2018","09","16",NA,"Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.6316986083984","-29.1627998352051",NA,"Erva eppifito em tronco de Myrocarpus frondosus, flores alvas",NA,NA,NA,NA,"2018","10",NA,NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:51:28-03","UCS","HUCS","8329","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","; Bauer, D.","Wasum, R.A.","s.n.","1992","02","20",NA,"Brasil","Rio Grande do Sul","Farroupilha","Nova Milano","-51.3478012084961","-29.2250003814697",NA,"Stephen F. Smith em IV - 1992 det. Rhipsalis linearis K. Schum.; sobre árvores - junto à estrada",NA,NA,NA,NA,"2004","08",NA,NA,"11","19545","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:51:28-03","UCS","HUCS","6191","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","; Bauer, D.","Marvhioro, M.","s.n.","1989","10","01",NA,"Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,"S. F. Smith det. como Rhipsalis linearis K. Schum em XI - 1989; epífita - interior da mata",NA,NA,NA,NA,"2004","08",NA,NA,"11","18321","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:51:28-03","UCS","HUCS","33634","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","Marchett, F.;","Marchett, F.","676","2008","08","26",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","São Virgílio da 6ª Légua","-51.1794013977051","-29.1681003570557",NA,"epífita em orla da mata",NA,NA,NA,NA,"2008","11",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-16 08:38:53-03","UTFPR","HCF","22813","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.L. Siqueira","2145","2017","03","27",NA,"Brasil","PR","Moreira Sales","RPPN Moreira Sales","-53.032139","-24.067611",NA,"erva epífita, semi-ciófila. Frutos maduros vermelhos.",NA,NA,"480","480","2017","04","53°01'55,7 W","24°04'03,4 S","10",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:38:53-03","UTFPR","HCF","17732","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","M.G. Caxambu","6788","2015","08","20",NA,"Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Trilha do Rio","-53.824139","-25.130306",NA,"erva epífita, heliófita. Flores alvas.",NA,NA,"682","682","2015","10","53°49'26,9 W","25°07'49,1 S","07",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:38:53-03","UTFPR","HCF","22591","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","B.R. Martins","9","2016","12","23",NA,"Brasil","PR","Curitiba","Jardim Botânico Municipal","-49.399889","-25.737667",NA,"epífita.",NA,NA,NA,NA,"2017","03","49°23'59,6 W","25°44'15,6 S","30",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-16 08:38:53-03","UTFPR","HCF","25029","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.M. Zanette","3","2017","09","29",NA,"Brasil","PR","Curitiba","Jardim Botânico Municipal","-49.257222","-25.436667",NA,"epífita sob sombra. Flores amarelas.",NA,NA,NA,NA,"2018","03","49°15'26 W","25°26'12 S","14",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-16 08:38:53-03","UTFPR","HCF","16679","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.L. Siqueira","1438","2015","04","10",NA,"Brasil","PR","Juranda","Chácara São Jorge - Propriedade do Sr.","-52.844167","-24.427528",NA,"erva semi-ciófila, epífita. Frutos maduros avermelhados.",NA,NA,"517","517","2015","05","52°50'39 W","24°25'39,1 S","15",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-16 08:38:53-03","UTFPR","HCF","11061","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.L. Siqueira","579","2012","08","29",NA,"Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas","-52.725667","-23.858694",NA,"erva epífita, ciófila. Flores alvas.",NA,NA,"528","528",NA,NA,"52°43'32,4 W","23°51'31,3 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-16 08:38:53-03","UTFPR","HCF","26546","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","L.R. Barbieri","L.R. Barbieri","42","2018","10","07",NA,"Brasil","PR","Goioerê","Parque Municipal Antônio Sestak","-53.019167","-24.17",NA,"erva epífita, heliófita. Flores com cálice verde-claro e corola amarelo-esverdeada.",NA,NA,"456","456","2018","10","53°01'09 W","24°10'12 S","07",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:38:53-03","UTFPR","HCF","13341","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","E.L. Siqueira","956","2013","01","31",NA,"Brasil","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.069194","-23.965028",NA,"erva epífita, suculenta, ciófila. Frutos maduros vermelhos.",NA,NA,"344","344","2014","02","52°04'09,1 W","23°57'54,1 S","10",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-16 08:38:53-03","UTFPR","HCF","26478","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","M.G. Caxambu","8524","2018","09","14",NA,"Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.839667","-25.950972",NA,"erva epífita, ripária, semi-ciófila. Flores com cálice verde e corola alva. Forófito: Matayba elaeagnoides Radlk. (Sapindaceae).",NA,NA,"782","782","2018","10","51°50'22,8 W","25°57'03,5 S","04",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:38:53-03","UTFPR","HCF","23568","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","E. Barboza","J.M. Silva","9433","2016","09","09",NA,"Brasil","PR","Pitanga","PCH Itaguaçu, rio Pitanga","-51.523056","-24.698333",NA,"erva epífita; flor alva. Floresta Estacional Semidecidual.",NA,NA,"550","550","2017","03","51°31'23 W","24°41'54 S","31",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-16 08:38:53-03","UTFPR","HCF","6010","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","M.G. Caxambu","M.G. Caxambu","1721","2007","10","05",NA,"Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.333056","-24.103056",NA,"Erva epífita, pendente. Frutos imaturos verdes.",NA,NA,"591","591","2007","11","52°19'59'' W","24°06'11'' S","27",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-16 08:38:53-03","UTFPR","HCF","3612","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","H.C.L. Geraldino","H.C.L. Geraldino","283","2005","12","15",NA,"Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,"aprox. 3 m de altura no tronco do forófito. Presença de frutos pretos.",NA,NA,NA,NA,"2006","01",NA,NA,"06","28572","auto",NA,NA,NA,NA,NA,NA
"98","2019-08-16 08:38:53-03","UTFPR","HCF","2795","S","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","H.C.L. Geraldino","H.C.L. Geraldino","91","2005","09","07",NA,"Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,"aprox. 2 m no tronco, presença de flores brancas.",NA,NA,NA,NA,"2006","04",NA,NA,"18","28572","auto",NA,NA,NA,NA,NA,NA
