"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"249","2021-03-01 16:41:19-03","UNICAMP","UEC","116249","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ivanauskas, NM; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo, I","2000","04","24",NA,"Brazil",NA,NA,"Arbusto, fruto iamturo verde. Borda da mata.",NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","4609","São Paulo",NA,"Estrada Uzacá, represa casa grande da Sabesp/Reverso da Serra do Mar no planalto paulistano. Floresta umbrófila densa com perturbação antiga.","-45.95","-23.158333","Mogi das Cruzes",NA,NA,NA,NA,"Ivanauskas, NM",NA,"2000","-45.95","-23.158333","04","21",NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:41:19-03","UNICAMP","UEC","170020","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Rochelle, ALC",NA,NA,NA,NA,"Brazil",NA,NA,"Indivíduo J740 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041722","Magnoliopsida",NA,"(Spreng.) A.DC.","J744","São Paulo","UEC041722","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","Ubatuba",NA,NA,"450","450","Peixoto",NA,"2008","-45.084167","-23.366667","03",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:41:19-03","UNICAMP","UEC","173888","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lombardi, JA; et al.","2011","04","11",NA,"Brazil",NA,NA,"Arvoreta, ca. 4m, ramos flexuosos, folhas com odor cítrico, flores creme-amareladas.; Estrada da Barragem caminho sede-trilha do Cartão Postal e trilha do Cartão Postal.","UEC089492","Magnoliopsida",NA,"(Spreng.) A.DC.","8137","Rio de Janeiro","UEC089492","Parque Nacional da Serra dos Órgãos.","-42.983333","-22.416667","Teresópolis",NA,NA,NA,NA,NA,NA,NA,"-42.983333","-22.416667",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:41:19-03","UNICAMP","UEC","29704","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","12","01",NA,"Brazil",NA,NA,"Arbusto até 3m, flores creme pardacentas.; Mata.","UEC054154","Magnoliopsida",NA,"(Spreng.) A.DC.","s.n.","Minas Gerais","UEC054154","Estrada de Minas Gerais, Rodovia Poços de Calda-Campestre.","-46.564722","-21.838889",NA,NA,NA,NA,NA,"Peixoto, AL",NA,"2020","-46.564722","-21.838889","06","03",NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:41:19-03","UNICAMP","UEC","189502","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Souza, VC; Flores, TB; et al.","2015","12","17",NA,"Brazil",NA,NA,"Arbusto,ca. 2m alt; receptáculo frutífero roxo.; Cerrado. Interior da vereda","UEC128870","Magnoliopsida",NA,"(Spreng.) A.DC.","39814","Distrito Federal","UEC128870","Reserva Ecológica do IBGE. Arredores da Vereda do Córrego Taquara, na estrada que beira a divisa oeste da reserva","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,"Sousa, VC",NA,"2015",NA,NA,"12","17",NA,NA,NA,NA,NA,NA
"254","2020-06-22 15:16:52-03","UNICAMP","UEC","158731","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013765","Magnoliopsida",NA,"(Spreng.) A.DC.","574","Minas Gerais","UEC013765","Serra do Lopo","-46.3182983398438","-22.854700088501","Extrema","15223","auto",NA,NA,NA,NA,"2020",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:41:19-03","UNICAMP","UEC","171857","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lima, LR; et al.","2006","12","14",NA,"Brazil",NA,NA,"Árvore, c. 2m alt. &nf;Flores alvas, frutos vermelhos.; Serra da Bocaina.","UEC045135","Magnoliopsida",NA,"(Spreng.) A.DC.","397","São Paulo","UEC045135","Serra da Bocaina,&nf;22º 48's , 44º26'w.&nf;Elev. ca. 1200m.","-44.3199996948242","-22.6800003051758","Bananal","26795","auto",NA,NA,"Lima, LR",NA,"2007",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:41:19-03","UNICAMP","UEC","160094","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Spina, AP","1992","08","24",NA,"Brazil",NA,NA,"Borda da mata, arbusto, planta feminina, fruto redondo escuro.","UEC017803","Magnoliopsida",NA,"(Spreng.) A.DC.","10","São Paulo","UEC017803","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:41:19-03","UNICAMP","UEC","185733","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Gordo, M; Martins, E","1988","04","11",NA,"Brazil",NA,NA,"Arbusto de mais ou menos 2m, fruto carnoso vermelho, sementes ariladas.; Mata","UEC110153","Magnoliopsida",NA,"(Spreng.) A.DC.","2","São Paulo","UEC110153","Mata Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Lirio, EJ",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-01 16:41:19-03","UNICAMP","UEC","54729","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Grombone-Guaratini, MT; Silveira, LT","1989","11","29",NA,"Brazil",NA,NA,"Árvore, frutos vináceos exteriormente e róseos internamente com sementes brancas de arilo vermelho, aroma semelhante ao de erva-cidreira.",NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","22843","São Paulo",NA,NA,"-46.25","-23.9899997711182","Guarujá","18989","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:41:19-03","UNICAMP","UEC","56267","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Spiromelo, W; Vieira, MF; Vieira, MAS; Franco, ALM; Buzato, S; Egler, S","1989","11","29",NA,"Brazil",NA,NA,"Arvoreta +- 3m, frutos maduros inter. avermelhadas, arilo cinza.",NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","22318","São Paulo",NA,"mata de encosta, próximo ao pier.","-46.25","-23.9899997711182","Guarujá","18989","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-08-20 10:26:17-03","UNICAMP","UEC","85409","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Simão-Bianchini, R; Rossi, L; Kiyama, CY; Shirasuna, RT","1994","04","03",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","483","São Paulo",NA,"Estação Biológica de Boracéia., Estrada para a barragem do Rio Claro.","-45.8400001525879","-23.5300006866455","Salesópolis","18032","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 16:41:19-03","UNICAMP","UEC","853345","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Simão-Bianchini, R","1994","11","16",NA,"Brazil",NA,NA,"Arvoreta 2,5m alt. Frutos castanhos-escuros, quando abertos, rosa interiormente. Aroma de erva cidreira.",NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","325","São Paulo",NA,"Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455","Salesópolis","18032","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"262","2021-03-01 16:41:19-03","UNICAMP","UEC","85411","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Simão-Bianchini, R; Pereira, BA; Rossi, L; Kiyama, CY; Shirasuna, RT","1994","09","06",NA,"Brazil",NA,NA,"Arbusto 4m alt., fruto vináceo escuro. Próximo ao Rio Guaratuba.",NA,"Magnoliopsida",NA,"(Spreng.) A.DC.","530","São Paulo",NA,"Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455","Salesópolis","18032","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"263","2019-08-20 10:26:17-03","UNICAMP","UEC","192843","S","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Nardin, CF; et al.","2007","05","15",NA,"Brazil",NA,NA,NA,"UEC130194","Magnoliopsida",NA,"(Spreng.) A.DC.","80","São Paulo","UEC130194","Horto IAC, trilha do fundo (escravos). -23.409667N; -45.122750L.","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto","63","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:41:19-03","UNICAMP","UEC","41882","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP","1978","03","16",NA,"Brazil",NA,NA,"Arbusto da mata ciliar, úmida; planta com cheiro forte.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","16945","Distrito Federal",NA,"Reserva Biológica das Águas Emendadas","-47.55","-15.533333","Brasília",NA,NA,NA,NA,"Pereira, BAS",NA,"1984","-47.55","-15.533333","05",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-01 16:41:19-03","UNICAMP","UEC","81815","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Tozzi, AMGA; Dias, MC","1994","11","09",NA,"Brazil",NA,NA,"árvore de subosque, 3m, flores esverdeadas com centro marrom-escuro.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","94105","São Paulo",NA,"Sítio N.S do Carmo, Bairro Delícia","-47.288889","-21.372222","Cássia dos Coqueiros",NA,NA,NA,NA,"Pereira Moura, MVL",NA,"1998","-47.288889","-21.372222","01",NA,NA,NA,NA,NA,NA,NA
"266","2021-03-01 16:41:19-03","UNICAMP","UEC","22377","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE","1980","01","07",NA,"Brazil",NA,NA,"Subarbusto com folas e ramos pilosos; frutos imaturos verdes com rstos florais amarelo claro no ápice.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","3076","Distrito Federal",NA,"BR-251, Após a cachoeirinha, mata ciliar.","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-01 16:41:19-03","UNICAMP","UEC","139569","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Hoehne, W","1968","08","15",NA,"Brazil",NA,NA,"Arbustos, frequentes a sombra da mata em terreno úmido com 3 a 4m. altura, pouco ramificados folhas cheirosas.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","6238","São Paulo",NA,NA,"-46.6300010681152","-22.4699993133545","Águas de Lindoia","8148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-01 16:41:19-03","UNICAMP","UEC","78654","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Marcondes-Ferreira, W; Silva, AA; Belinello, R; et al.","1995","05","05",NA,"Brazil",NA,NA,"Com odor que lembra eucalipto. Frutos avermelhados.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","1168","São Paulo",NA,"Fazenda Buritis, Brejo arbóreo com diversos Buritis.","-47.7000007629395","-20.1900005340576","Buritizal","15008","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:41:19-03","UNICAMP","UEC","49793","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Patto, C; et al.","1992","04","09",NA,"Brazil",NA,NA,"Árvore de caule lenhoso, mais ou menos 2m e meio. Região muito iluminada.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","26135","São Paulo",NA,"Mata da Sta Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:41:19-03","UNICAMP","UEC","069054","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Nunes, R; et al.","1992","04","09",NA,"Brazil",NA,NA,"Varia de Árvore a aarvoreta, coletada a cerda de 2m so solo, com frutos de cor escuro e odor marcante e característico.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","23139","São Paulo",NA,"Mata da Sta Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-01 16:41:19-03","UNICAMP","UEC","77473","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Patto, C; et al.","1992","04","09",NA,"Brazil",NA,NA,"Árvore de caule lenhoso; mais ou menos 2m e meio. Região muito iluminada.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","23135","São Paulo",NA,"Mata de Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 16:41:19-03","UNICAMP","UEC","58285","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Leitão Filho, HF; Morellato, LPC","1988","11","10",NA,"Brazil",NA,NA,"Arbusto até 3m de altura, em local úmido; flores creme.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","22912","São Paulo",NA,"Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 16:41:19-03","UNICAMP","UEC","68668","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Souza, WS; Britez, RM","1987","07","16",NA,"Brazil",NA,NA,"Arbusto de 2m, em frutos; em transição campo-cerrado-mata ciliar.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","25157","São Paulo",NA,"Área de proteção ambiental","-47.2900009155273","-23.2600002288818","Itu","22309","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"274","2020-02-18 09:36:03-03","UNICAMP","UEC","86666","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Pickel, DBJ","1943","10","01",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","s.n.","São Paulo",NA,"Fazenda Santa Tereza do Monte Belo, na margem de um riacho.","-47.4199981689453","-21.9899997711182","Pirassununga","24621","auto",NA,NA,"Pickel, DBJ",NA,"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:41:19-03","UNICAMP","UEC","67768","S","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Martins, AB; et al.","1994","03","21",NA,"Brazil",NA,NA,"Arbusto ca. 3m altura, na beira da estrada.",NA,"Magnoliopsida",NA,"(Mart. ex Tul.) A.DC.","31520","São Paulo",NA,"Estrada secundária da Rodovia São João da Boa Vista-vargem Grande, ca. 8km de São João,","-46.7900009155273","-21.9599990844727","São João da Boa Vista","17205","auto",NA,NA,"Pereira Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 16:41:19-03","UNICAMP","UEC","176962","S","Plantae","Siparunaceae","Siparuna","minutiflora","Siparuna minutiflora","Braga, JMA; et al.","1997","05","07",NA,"Brazil",NA,NA,"22º31'00 S, 43º14'00 W / 22º33'00 S, 43º16'00 W; Arvoreta, ca. de 4,0m de alt., ciófila. Aromática. Folhas mambranáceas. FLores verdes. Frutos imaturos, envoltos por receptáculos vermelhos.; Orla da Mata alterada densa","UEC023952","Magnoliopsida",NA,"Perkins","4053","Rio de Janeiro","UEC023952","Saracuruna. Reserva da Petrobrás. Trilha ao redor da represa (barragem). Plataforma.","-43.2075004577637","-22.9027996063232","Rio de Janeiro","57442","auto","50","50","Quinet, A",NA,"1999",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 16:41:19-03","UNICAMP","UEC","145471","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Sazima, I","2006","12","14",NA,"Brazil",NA,NA,"Arbusto escandente, ca. 3m altura, em encosta úmida, receptáculo frutifero piriforme, internamente róseo, odor cítrico.",NA,"Magnoliopsida",NA,"Perkins","53","São Paulo",NA,"Próximo a Praia do Estaleiro.",NA,NA,"Picinguaba",NA,NA,NA,NA,"Sazima, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 16:41:19-03","UNICAMP","UEC","35729","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Shepherd, GJ; Tamashiro, JY","1984","03","25",NA,"Brazil",NA,NA,"Arbusto 5m,. pseudo frutos vinosos sementes acinzentadas com arilo vermelho. Flores creme esverdeados.",NA,"Magnoliopsida",NA,"Perkins","15825","São Paulo",NA,"Usina hidrelétrica de Paraibuna","-45.533333","-23.483333","Paraibuna",NA,NA,NA,NA,"Pereira-Moura, MVL",NA,NA,"-45.533333","-23.483333",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:41:19-03","UNICAMP","UEC","84962","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","16",NA,"Brazil",NA,NA,"Arvoreta 8m alt. Flores em receptáculo creme.; Mata atlântica.",NA,"Magnoliopsida",NA,"Perkins","84962","São Paulo",NA,"Estrada da Fazenda Capricórnio, Km 46 da Rodovia Rio/SAntos.","-45.083333","-23.4","Ubatuba",NA,NA,NA,NA,"Pereira-Moura, MVL",NA,"1998","-45.083333","-23.4","01",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:41:19-03","UNICAMP","UEC","84966","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","1994","08","28",NA,"Brazil",NA,NA,"Herbácea até 3m. Frutos vinho; quando abertos internamente rosados.",NA,"Magnoliopsida",NA,"Perkins","366","São Paulo",NA,"Trilha da Fazenda Capricórnio, em plantação de cacau.","-45.083333","-23.4","Ubatuba",NA,NA,NA,NA,"Pereira-Moura, MVL",NA,"1998","-45.083333","-23.4","01",NA,NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:41:19-03","UNICAMP","UEC","84968","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","1994","08","27",NA,"Brazil",NA,NA,"Arbusto 2m. Flores verdes.; Mata atlântica.",NA,"Magnoliopsida",NA,"Perkins","320","São Paulo",NA,"Trilha e estrada da Almada","-44.866667","-23.35","Ubatuba",NA,NA,NA,NA,"Pereira-Moura, MVL",NA,"1998","-44.866667","-23.35","01",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:41:19-03","UNICAMP","UEC","84965","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Baitello, JB","1994","03","29",NA,"Brazil",NA,NA,"Arbusto 2m de altura, flores creme, frutos jovens.",NA,"Magnoliopsida",NA,"Perkins","457","São Paulo",NA,"Parque estadual da Serra do Mar, estrada do Rio Bonito e Paraibuna.","-44.9599990844727","-23.0699996948242","Cunha","38855","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:41:19-03","UNICAMP","UEC","85909","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Kawasaki, ML; Franco, GADC","1994","08","17",NA,"Brazil",NA,NA,"Arbusto 2m. de altura, flores esverdeadas, frutos avermelhados.",NA,"Magnoliopsida",NA,"Perkins","576","São Paulo",NA,"Parque estadual da Serra do Mar, Picada do Rio Bonito.","-44.9599990844727","-23.0699996948242","Cunha","38855","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:41:19-03","UNICAMP","UEC","357227","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Shepherd, GJ; Tamashiro, JY","1984","03","25",NA,"Brazil",NA,NA,"Arbusto 4m, flores esverdeadas. Odor forte nas folhas e caules.",NA,"Magnoliopsida",NA,"Perkins","15821","São Paulo",NA,"Usina hidrelétrica de Paraibuna","-45.6599998474121","-23.3799991607666","Paraibuna","30824","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:41:19-03","UNICAMP","UEC","38751","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Semir, J; Yamamoto, K; Taroda, N","1985","06","16",NA,"Brazil",NA,NA,"Arbusto 2m, flores creme-esverdeada peciolo da folha avermelhado, crescendo do interior da mata.; mata de encosta",NA,"Magnoliopsida",NA,"Perkins","17623","São Paulo",NA,NA,"-45.4099998474121","-23.7600002288818","São Sebastião","41977","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:41:19-03","UNICAMP","UEC","67918","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Koschnitzke, C; et al.","1993","11","12",NA,"Brazil",NA,NA,"Arbusto com flores esverdeadas.; mata de encosta.",NA,"Magnoliopsida",NA,"Perkins","29807","São Paulo",NA,"Estação Experimental do IAC","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:41:19-03","UNICAMP","UEC","80817","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Leitão Filho, HF; Maltez, HM; et al.","1994","12","13",NA,"Brazil",NA,NA,"Arbusto escandente 4,5m.",NA,"Magnoliopsida",NA,"Perkins","32552","São Paulo",NA,"Ilha Anchieta, Trilha Praia do Leste.","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:41:19-03","UNICAMP","UEC","25297","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Peixoto; Peixoto, OL; Sazima, M; Sazima, I","1981","10","19",NA,"Brazil",NA,NA,"Árvore com ca. 4m de alt. Beira de mata. Receptáculo carnoso avermelhado. Com frutos pretos e arilo vermelho.",NA,"Magnoliopsida",NA,"Perkins","13059","São Paulo",NA,"Instituto Agronômico","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-01 16:41:19-03","UNICAMP","UEC","67913","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Koschnitzke, C; et al.","1993","11","09",NA,"Brazil",NA,NA,"Arbusto ca. 2m altura, frutos carnoso, marrom, odor cítrico.; Mata de planície.",NA,"Magnoliopsida",NA,"Perkins","29787","São Paulo",NA,"Núcleo de Picinguaba, caminho para casa da Farinha","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 16:41:19-03","UNICAMP","UEC","67912","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Koschnitzke, C; et al.","1993","11","03",NA,"Brazil",NA,NA,"Arvoreta + ou - 1,5 m de altura, inflorerência cauliforme, flroes creme-amarelado.; mata de planície.",NA,"Magnoliopsida",NA,"Perkins","29793","São Paulo",NA,"Núcleo de Picinguaba, caminho para casa da Farinha.","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"291","2019-08-20 10:26:18-03","UNICAMP","UEC","45059","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Sazima, I","2006","12","14",NA,"Brazil",NA,NA,"Arbusto escandente, ca. 2m altura, em encosta úmida, receptáculo frutífero piriforme, internamente róseo, odor cítrico.",NA,"Magnoliopsida",NA,"Perkins","52","São Paulo",NA,"Picinguaba, Próximo à Praia da Fazenda","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Sazima, L",NA,"2006",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 16:41:19-03","UNICAMP","UEC","78571","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Martins, E; et al.","1993","11","09",NA,"Brazil",NA,NA,"Árvore.",NA,"Magnoliopsida",NA,"Perkins","29248","São Paulo",NA,"Praia da Lagoinha, Estação experimental do IAC.","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 16:41:19-03","UNICAMP","UEC","21148","S","Plantae","Siparunaceae","Siparuna","tenuipes","Siparuna tenuipes","Benson, WW","1979","12","17",NA,"Brazil",NA,NA,"Arbusto de 1,5m de alt., flores brancas esverdedas.",NA,"Magnoliopsida",NA,"Perkins","10843","São Paulo",NA,"Praia Dura, Baixada do Rio escuro.","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,"Pereira-Moura, MVL",NA,"1998",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
