"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","class"
"50","2021-03-01 16:36:57-03","UNICAMP","UEC","174144","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Plinia","silvestris","Plinia silvestris","(Velloso) Mazine & Sobral","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1315","1997","05","29",NA,"Brazil","São Paulo","Ubatuba","Pincinguaba - SP","-44.816944","-23.3025","600","600",NA,"Árvore 734 com 8 m de altura, vegetativo; Mata Atlântica de Encosta. Morro do Corisco.","UEC089083","UEC089083",NA,NA,NA,NA,NA,NA,NA,"-44.816944","-23.3025",NA,NA
"51","2021-03-01 16:36:57-03","UNICAMP","UEC","174145","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Plinia","silvestris","Plinia silvestris","(Velloso) Mazine & Sobral","Sanchez, M; Pedroni, F","355","1992","10","16",NA,"Brazil","São Paulo","São Paulo","Margens do Rio da Fazenda.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore de 7 metros de altura, flores brancas aromáticas, tronco com casca desfoliante, de cor ferrugínea.&nf;&nf;Coleção da Fazenda n 580.","UEC089085","UEC089085",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:39:38-03","UFMG","BHCB","113457","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Guilherme, FAG","188","2000","10","11","Southern America","Brasil","São Paulo","Sete Barras","Parque Intervales, Base Saibadela. Mata Atlântica de terras baixas, ambiente sombreado.","-48.083333","-24.233333",NA,NA,NA,"Árvore, aprox. 5m de altura, cálice verde-claro, pétalas brancas, muitos estames e pistilo branco.","BHCB013934","BHCB013934",NA,NA,NA,NA,"2002","01",NA,"-48.083333","-24.233333",NA,NA
"53","2020-12-11 11:39:38-03","UFMG","BHCB","97319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Zipparro, VB","1818","1999","11","10","Southern America","Brasil","São Paulo","Sete Barras","Parque Intervales - Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore com cerca de 7m de altura, presença de frutos costados imaturos de coloração verde, os maduros são vermelhos e também costados.; Beira de rio","BHCB005658",NA,"Isotypus","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:20:47-03","UFPR","UPCB","56276","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas & B.K.Holst","Lopes, M.M.M.","795","2006","06","05",NA,"Brasil","Bahia","Camacã","RPPN Serra Bonita, 9,7km de Camacã na estrada para Jacarecí, daí 6km SW na estrada para RPPN e Torre da Embratel","-39.565278","-15.391667","850","850",NA,"Árvore ca. 15m, folhas cartáceas, discolores, frutos verde-claros. Floresta ombrófila densa montana..","UPCB0024889","UPCB0024889",NA,NA,NA,"Sobral, M.","2011",NA,NA,"-39.565278","-15.391667",NA,NA
"55","2016-02-12 11:24:00-02","MO","MOBOT","100894435","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","M. Galetti|et al.","Galettii 21","1994","11","15","South America","Brazil","São Paulo",NA,"Sete Barras, Fazenda Intervales, Base Saibadela, trilha do rio. Beira do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2020-07-15 14:43:34-03","UNESP-RC","HRCB","21760","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Galetti, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio, Ponto 0","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Parátipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-17 15:25:20-03","UNESP-RC","HRCB","16267","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto","M. Sobral",NA,NA,NA,NA,NA,NA,NA
"58","2020-07-15 14:43:34-03","UNESP-RC","HRCB","21463","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Morellato, L. P. C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Parátipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-15 14:43:34-03","UNESP-RC","HRCB","21474","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Galetti, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio. Beira rio","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Parátipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-15 14:43:34-03","UNESP-RC","HRCB","21472","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Galetti, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio, Ponto 0","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Parátipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-15 14:43:34-03","UNESP-RC","HRCB","21476","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Galetti, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio, Ponto 0","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Parátipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-15 14:43:34-03","UNESP-RC","HRCB","35555","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Zipparro, V. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela. Trilha do Rio, Ponto 0","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Holótipo","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M. L. Kawas. & B. Holst",NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"64","2019-11-13 11:27:21-03","USP","SPF","214663","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Moraes, PLR","2215","2000","08","28",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.992944","-24.055778",NA,NA,NA,NA,"SPF00214663",NA,NA,NA,NA,"Santos, MF","2014",NA,NA,"-47.992944","-24.055778",NA,NA
"65","2019-11-13 11:27:21-03","USP","SPF","95816","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Simão-Bianchini, R","507","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00095816",NA,"paratype","18032","auto","Sobral, M","2004",NA,NA,NA,NA,NA,NA
"66","2019-11-13 11:27:21-03","USP","SPF","95820","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Rossi, L","1641","1994","09","04",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00095820",NA,"paratype","18032","auto","Sobral, M","2004",NA,NA,NA,NA,NA,NA
"67","2019-10-07 09:35:50-03","UEFS","HUEFS","34703","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Ivanauskas, N.M.","1004","1996","09","23",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.866667","-24.6",NA,NA,NA,"Floresta Ombrófila.","HUEFS0034703","HUEFS0034703","Parátipo",NA,NA,"J.E.Q.Faria Júnior & M.Ibrahim","2010","09",NA,"47W52'","24S36'",NA,"Rosanae"
"68","2019-10-07 09:35:50-03","UEFS","HUEFS","34704","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Ivanauskas, N.M.","981","1996","08","28",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.866667","-24.6",NA,NA,NA,"Floresta Ombrófila.","HUEFS0034704","HUEFS0034704",NA,NA,NA,"M.Sobral","2004",NA,NA,"47W52'","24S36'",NA,"Rosanae"
"69","2015-03-07 08:57:48-03","F","FMNH-SEEDPLANTS","V0120913F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Plinia","complanata","Plinia complanata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120913F","V0120913F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"70","2019-12-09 10:46:09-03","UFSJ","HUFSJ","2527","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Moraes, PLR; Saka, MN; Rohwer, JG; Poli, LP","3300","2011","09","01",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Estrada de serviço.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore ca. 5m, flores brancas, odoríferas, cálice verde.","HUFSJ002527",NA,NA,"27904","auto","Sobral, M","2011",NA,NA,NA,NA,NA,NA
"71","2020-11-12 17:02:06-03","UEL","FUEL","19873","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & Holst.","Athayde, SF; et al.","316","1995","08","28",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"37295","auto","Sobral, M","2009","07","31",NA,NA,NA,NA
"72","2020-11-12 17:02:06-03","UEL","FUEL","40620","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & Holst.","Ivanauskas, NM; Toniato, MTZ; Polisel, RT; Souza, D; Pisciota, K; Silva, CO da; et al.","6193","2006","08","31",NA,"Brasil","São Paulo","São Miguel Arcanjo","PECB, Trilha do Temível 8, SAD69, ZONA 23J. 19.7383000000 S, 73.2799200000 W","-47.9900016784668","-23.8700008392334","745","745",NA,NA,NA,NA,NA,"27904","auto","Aguiar, OT","2006","08","31",NA,NA,NA,NA
"73","2019-11-01 15:06:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Skorupa, LA; et al.","969","1991","10","12","Southern America","Brasil","São Paulo","Iguape","Estação Ecológica Iguape-Itatins, morro prox. ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta 5m. Cálice verde-amarelado, pétalas alvas.; Mata de encosta","UB0040095","UB0040095",NA,"55628","auto","Faria, JEQ","2012","10",NA,NA,NA,NA,NA
"74","2019-11-01 15:06:45-03","UnB","UB","187470","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Skorupa, LA; et al.","969","1991","10","12","Southern America","Brasil","São Paulo","Iguape","Estação Ecológica Iguape-Itatins, morro prox. ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta 5m. Cálice verde-amarelado, pétalas alvas.; Mata de encosta","UB0040096","UB0040096","paratype","55628","auto","Faria, JEQ","2012","10",NA,NA,NA,NA,NA
"75","2019-11-01 15:06:45-03","UnB","UB","187469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Souza, VC; et al.","9044","1995","09","03","Southern America","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha entre a Cachoeira do Araçá e a área conhecida como descampado","-48.0999984741211","-24.5200004577637",NA,NA,NA,"Arvoreta 4m. Flores alvas.; Área de rochas calcáreas. Mata atlântica","UB0040094","UB0040094","paratype","38804","auto","Faria, JEQ","2012","10",NA,NA,NA,NA,NA
"76","2019-11-01 15:06:45-03","UnB","UB","187471","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Árbocz, GF","591","1994","08","05","Southern America","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, base São Pedro. Estrada para Barra Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,"Árvore 8m. Flores brancas.; Mata",NA,NA,"paratype","25028","auto","Faria, JEQ","2012","10",NA,NA,NA,NA,NA
"77","2019-11-01 15:06:45-03","UnB","UB","187467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L. Kawas. & B. Holst","Bianchini, RS; et al.","507","1994","09","05","Southern America","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia. Estrada para a Barragem da SABESP, no Rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,"Árvore delgada 6m. Flores alvas.","UB0040093","UB0040093","paratype","18032","auto","Faria, JEQ","2012","10",NA,NA,NA,NA,NA
"78","2019-10-03 10:04:22-03","UFSCar","SORO","4457","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Kawasaki, M.L.; Sugiyama, M.; Kirizawa, M.","656","1994","10","11",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, base Guaspiruvu, proximo do rio","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Arvoreta ca. 4m alt., flores",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-03 10:04:22-03","UFSCar","SORO","4528","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Wanderley, M.G.; et al.","2051","1992","10","06",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, base Saibadela. Trilha para cachoeira Saibadela. Mata úmidana baixada com muitas Musa.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore ca 6m, flores brancas. Mata de encosta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-03 10:04:22-03","UFSCar","SORO","4342","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Anunciação, E.A.; Cordeiro, I.; Rossi, L.; Tomasulo, P.L.B.; Oliveira, L.A.","27","1990","10","17",NA,"Brasil","São Paulo","Iguape","Estação Biológica Juréia-Itatins, Serra da Juréia, trilha para o pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Árvore ca. 8m alt., crescendo à beira do Rio Verde, frutos imaturos verdes.",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-05 14:48:39-03","UFSCar","SORO","7745","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B. Holst",NA,"480","2012",NA,NA,NA,"Brasil","São Paulo","São Paulo","Marsilac, Estrada das Arapongas. Mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Arvoreta, flores.",NA,NA,NA,"53584","auto","E.H.P.Barreto","2013","03",NA,NA,NA,NA,NA
"82","2021-03-04 15:45:38-03","IF","SPSF","37248","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata",NA,"NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva","6193","2006","08","31","América do Sul","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334","745","745",NA,"COLETA: XLS: SPSFNovo; arvoreta, 5m alt., flores creme; GEOGRAFIA: Trilha do Temível 8&nf;UTM: X=197383 Y=7327992 ZONA=23J;",NA,NA,NA,"27904","auto","O.T. Aguiar","2006","10","31",NA,NA,NA,"Magnoliopsida"
"83","2021-03-04 15:45:38-03","IF","SPSF","15492","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawasaki & B.Holst","M. Kirizawa & M.Sugiyama","2706","1992","09","22","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata preservada&nf;Árvore 4m altura; botões florais cor creme e corola cor branca.; GEOGRAFIA: Mata Atlântica;",NA,NA,"Parátipo","34059","auto","F.F.Mazine","2011","04","18",NA,NA,NA,"Magnoliopsida"
"84","2021-03-04 15:45:38-03","IF","SPSF","45974","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawasaki & B.Holst","O.T.Aguiar",NA,"2010","07","20","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: Botões florais.; GEOGRAFIA: Trilha interna, mais ou menos a 4km da sede.;",NA,NA,NA,"34059","auto","O.T. Aguiar","2012","09","03",NA,NA,NA,"Magnoliopsida"
"85","2021-03-04 15:45:38-03","IF","SPSF","15567","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawasaki & B.Holst","P.L.R.Moraes","221","1990","07","27","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"34059","auto","O.T. Aguiar","2016","07","07",NA,NA,NA,"Magnoliopsida"
"86","2021-03-04 15:45:38-03","IF","SPSF","45973","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawasaki & B.Holst","O.T.Aguiar",NA,"2010","07","20","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: Botões florais.; GEOGRAFIA: Trilha interna, mais ou menos a 4km da sede.;",NA,NA,NA,"34059","auto","O.T. Aguiar","2012","09","03",NA,NA,NA,"Magnoliopsida"
"87","2019-11-21 10:12:34-03","IBt","SP","262834","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Anunciação, EA; D'El Rei Souza, ML; Silva, EL","348","1993","08","29",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do Rio Verde, mata de planície","-47.25","-24.55",NA,NA,NA,"Árvore ca. 9,5m., caule avermelhado, botões verdes",NA,NA,NA,NA,NA,"Faria Jr, JEQ","2012","10",NA,"-47.25","-24.55",NA,NA
"88","2019-11-21 10:12:34-03","IBt","SP","320482","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Ivanauskas, NM","512","1995","10","21",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Floresta atlântica","-47.876944","-24.608333",NA,NA,NA,"Árvore 3m alt., fruto vermelho","SP004030","SP004030","Paratype",NA,NA,"Mamede, MCH","2018","11","09","-47.876944","-24.608333",NA,NA
"89","2019-11-21 10:12:34-03","IBt","SP","334074","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Ivanauskas, NM","315","1995","08","25",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Mata atlântica","-47.885","-24.608333",NA,NA,NA,"Árvore 5m alt., casca externa lisa, vermelha, flores velhas","SP004028","SP004028","Paratype",NA,NA,"Mamede, MCH","2018","11","09","-47.885","-24.608333",NA,NA
"90","2019-11-21 10:12:34-03","IBt","SP","334081","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT; e","209","1995","09","04",NA,"Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha para a boca da Caverna Tapagem","-48.403611","-24.630833",NA,NA,NA,"Árvore 6m alt., casca externa lisa, vermelha, flores","SP001891","SP001891","Paratype",NA,NA,"Faria Jr, JEQ","2012","10",NA,"-48.403611","-24.630833",NA,NA
"91","2019-11-21 10:12:34-03","IBt","SP","335312","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Ivanauskas, NM; et al.","1004","1996","09","23",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Floresta ombrófila","-47.866667","-24.6",NA,NA,NA,"Árvore 11m alt., tronco vermelho e verde, flores em botão","SP004029","SP004029","Paratype",NA,NA,"Mamede, MCH","2018","11","09","-47.866667","-24.6",NA,NA
"92","2020-11-12 15:23:32-03","IBt","SP","397511","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Lopes, MMM; Gomes, JLC","795","2006","06","05",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7km W de Camaçã na estrada para Jacarecí, dai 6km SW na estrada para RPPN e Torre da Embratel, beira da estrada, Floresta ombrófila densa montana","-39.565278","-15.391667","850","850",NA,"Árvore ca. 15m alt., folhas cartáceas., discolores, frutos verde-claros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.565278","-15.391667",NA,NA
"93","2019-11-21 10:12:34-03","IBt","SP","244403","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Melo, MMRF; Penina, A","800","1988","03","01",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto","Aguiar, OT",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:12:34-03","IBt","SP","313216","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9044","1995","09","03",NA,"Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, trilha entre a Cachoeira do Araçá e área conhecida como descampado, área de rochas calcáreas, mata atlântica","-48.0999984741211","-24.5200004577637",NA,NA,NA,"Arvoreta, ca. 4m alt., flores alvas","SP001917","SP001917","Paratype","38804","auto","Kawasaki, ML",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:12:34-03","IBt","SP","253120","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Skorupa, LA; Rossi, L; Kameyama, C; Gomes da Silva, SJ; Pompéia, SL","969","1991","10","12",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o alto do morro, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta 5,0m alt., cálice verde amarelado, pétalas alvas, mata de encosta","SP001903","SP001903","Paratype","55628","auto","Faria Jr, JEQ","2012","10",NA,NA,NA,NA,NA
"96","2019-11-21 10:12:34-03","IBt","SP","476965","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Udulutsch, RG; Udulutsch, MG","2588","2004","08","03",NA,"Brasil","São Paulo","Pariquera-Açu","Chácara São Benedito. Bairro Alto","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto","Mazine, FF","2012","02","09",NA,NA,NA,NA
"97","2019-11-21 10:12:34-03","IBt","SP","384775","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Sztutman, M; Walmir","336","1999","07","27",NA,"Brasil","São Paulo","Pariquera-Açu","Parque Estadual Campina do Encantado, Morro do Carrapato","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SP022864","SP022864","Paratype","17990","auto","Faria Jr, JEQ","2012","10",NA,NA,NA,NA,NA
"98","2019-11-21 10:12:34-03","IBt","SP","248122","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Anunciação, EA; Cordeiro, I; Rossi, L; Tomasulo, PLB; Oliveira, LA","27","1990","10","17",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Árvore ca. 8m alt., crescendo a beira do Rio Verde, frutos imaturos verdes",NA,NA,NA,"21922","auto","Mazine, FF",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:12:34-03","IBt","SP","321078","S","Plantae",NA,NA,"Myrtaceae","Plinia","complanata","Plinia complanata","M.L.Kawas. & B.Holst","Árbocz, GF","591","1994","08","05",NA,"Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, base São Pedro, mata, estrada para Barra Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,"Árvore ca. 8m alt., flores brancas","SP001904","SP001904","Paratype","25028","auto","Faria Jr, JEQ","2012","10",NA,NA,NA,NA,NA
