"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-24 17:09:16-03","UFES","SAMES","2889","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Giaretta,A.O.; Menezes,L.F.T.;Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.","156","2008","01","09",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação arbórea sobre cordão arenoso localizada em fazenda particular à 500m da cede do parque em direção contrária à Riacho Doce.","-39.7322006225586","-18.5932998657227",NA,"Planta de 8m com cúpula vermelho-amarelado. Frutos maduros enegrecidos.","SAMES02889",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-24 17:09:16-03","UFES","SAMES","2888","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pereira,O.J.; Menezes,L.F.T.;Martins,R.F.A.;Giaretta,A.O.;Figueiredo,D.D.","7550","2008","03","05",NA,"Brasil","Espírito Santo","Linhares","Estrada ligando Pontal do Ipiranga a Degredo.","-40.0722007751465","-19.3910999298096",NA,"Planta com 5m de altura. Fruto verde.","SAMES02888",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-24 17:09:16-03","UFES","SAMES","2890","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Giaretta,A.O.","1082","2011","11","30",NA,"Brasil","Espírito Santo","São Mateus","Bairro Quadrado. Floresta de restinga sobre cordão arenoso. fundos do campus do CEUNES, próximo ao rio São Mateus.","-39.8588981628418","-18.716100692749",NA,"Árvore de 6m, frutos verdes.","SAMES02890",NA,"Giaretta,A.",NA,"2011","11","30","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-24 17:09:16-03","UFES","SAMES","2882","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Giaretta,A.O.; Giaretta,A.O.;Ribeiro,M.;Menezes,L.F.T.","581","2009","08","28",NA,"Brasil","Espírito Santo","São Mateus","Bairro Quadrado. Fragmentos de restinga pleistocênica seguindo uma estrada de terra atrás do campus da Universidade no bairro Litorâneo.","-39.8588981628418","-18.716100692749",NA,"Árvore de 6 m com botões albos.","SAMES02882",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023570","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","G. Hatschbach; M. Hatschbach & J .T. Motta","63027","1995","8","12",NA,"Brazil","Bahia",NA,"Prado, km 15-25 da rodovra para Itamaraju (Mun. Prado) Bahia, Brazil","-39.230825","-17.332583",NA,"Arbusto, 1m, flor creme.",NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023571","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","J. M. Silva","537","1988","8","28",NA,"Brazil","Santa Catarina",NA,"Rod. Guaratuba-Itapoá (mun. Garuva) Santa Catarina, Brazil","-48.855053","-26.026618",NA,"PMC - SMMA 004; Arvore 5 m, flor creme, mata pluvial da planície",NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"3","5",NA,NA,NA,NA
"51","2019-11-21 14:38:10-03","UFJF","CESJ","49322","PreservedSpecimen","Plantae","Angiosperma",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","A.S.M. Valente; P.O. Garcia","511","2006","11","29","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata acima da casa do Sr. Benedito, ca. 1000 m.s.m.","-43.8278007507324","-22.0891990661621",NA,"Árvore ca. 6 m alt., no interior da mata de topo de morro. Fitossociologia=520B.","CESJ049322",NA,"A.S.M. Valente",NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:32:40-03","UNICAMP","UEC","115396","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hanazaki, N; Peroni, N; Teixeira, B","184","1999","06","23",NA,"Brazil","São Paulo","IIha Comprida","Pedrinhas.","-47.805556","-24.895",NA,"Árvore. Nativa.&nf;Usada em artesanato/construção.; Floresta Ombrófila Densa de Terras Baixas.&nf;Capoeira.","UEC014034","UEC014034","Brotto, ML",NA,"2018","09",NA,NA,NA,"-47.805556","-24.895",NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:16:41-03","UNICAMP","UEC","186750","S","Plantae","Magnoliopsida",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Weinberg, B","582","1981","07",NA,NA,"Brazil","Espírito Santo","Vila Velha","B. Jucu, Itaparica.","-40.2924995422363","-20.3297004699707",NA,NA,"UEC115246","UEC115246","Werff, H van der",NA,"1990","11",NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:02:17-03","FURB","FURB","34902","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Dreveck, S.","2472","2010","07","06",NA,"Brasil","Santa Catarina","Bombinhas","Praia Mariscal.","-48.51","-27.18",NA,"Voucher estéril IFFSC 526 (Fitossociologia) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio Habito: arbórea;","FURB02033","FURB02033","Quinet, A",NA,"2010",NA,NA,NA,NA,"-48.5100000","-27.1800000","5","5",NA,NA,NA,NA
"55","2020-10-14 10:02:17-03","FURB","FURB","47986","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Silva, J.M.","8355","2013","10","06",NA,"Brasil","Paraná","Guaratuba",NA,"-48.5733334","-25.9033333",NA,NA,"FURB47986","FURB47986","Barboza, E",NA,"2013","10","16",NA,NA,"-48.5733334","-25.9033333","10","10",NA,NA,NA,NA
"56","2021-03-16 17:53:08-03","UCS","HUCS","47667","PreservedSpecimen","Plantae","Angiospermae","Lauraceae","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Dutra, R.L.S.","294","1997","10","29",NA,"Brasil","Espírito Santo","Vila Velha","Jacarenema","-40.551944","-20.685833",NA,"Doação Herbário VIES 18299&nf;Planta com 7m altura, frutos verdes&nf;; Restinga, formação aberta",NA,NA,"Rabelo, R.L.D.",NA,"1997","10",NA,NA,NA,"-40.551944","-20.685833",NA,NA,NA,NA,NA,NA
"57","2019-06-27 10:25:24-03","UFES","VIES","4427","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gibram, M.","72","1990","05","09",NA,"Brasil","Espírito Santo","Itapemirim","Itaoca.","-40.8339004516602","-21.011100769043",NA,NA,"VIES004427","VIES004427","Van der Werff, H.",NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-04-27 16:10:14-03","UFES","VIES","8243","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pereira, O.J.; Simonelli, M.","5282","1994","07","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Indígena de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES008243","VIES008243","Quinet, A.",NA,"2006","08","01","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-06-27 10:25:24-03","UFES","VIES","27329","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Giaretta, A.O.; Monteiro, M.M. & Lopes, C.M.L.","760","2010","03","06",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027329","VIES027329",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-04-27 16:10:14-03","UFES","VIES","27325","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Faria, M.B.; Menezes, L.F.T.; Oliveira, A.G. & Araújo Filho, P.B.","112","2007","10","20",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027325","VIES027325","Oliveira, A.G.",NA,"2010","01","17","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-06-27 10:25:24-03","UFES","VIES","27303","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Costa, M.A.S.; Girundi, I.S.; Faria, C.B.L.; Lecchi, M.G. & Santos, M.A.C.","5","2009","06","27",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027303","VIES027303",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-06-27 10:25:24-03","UFES","VIES","7919","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.V.","3289","1992","04","15",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007919","VIES007919",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-04-27 16:10:14-03","UFES","VIES","7475","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pereira, O.J.; Gomes, J.M.L.","4823","1993","07","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007475","VIES007475","Pereira, O.J.",NA,"1993","07","29","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-06-27 10:25:24-03","UFES","VIES","27327","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Lopes, L.C.M.; Giaretta, A.O. & Monteiro, M.M.","172","2010","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES027327","VIES027327",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-04-27 16:10:14-03","UFES","VIES","27302","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Lopes, L.C.M.; Lobão, A.Q.","76","2009","12","07",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES027302","VIES027302","Giaretta, A.O.",NA,"2010","01","17","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-06-27 10:25:24-03","UFES","VIES","15479","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","757","1992","07","22",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015479","VIES015479","Fabris, L.C.",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-06-27 10:25:24-03","UFES","VIES","15477","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Fabris, L.C.","704","1992","07","08",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015477","VIES015477","Fabris, L.C.",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-04-27 16:10:14-03","UFES","VIES","19694","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Gomes, J.M.L.; Valadares, R.T. & Pimentel, L.","3645","2010","01","23",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"VIES019694","VIES019694","Gomes, J.M.L.",NA,"2010","01",NA,"24088","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-06-27 10:25:24-03","UFES","VIES","27304","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Faria, M.B.; Giaretta, A.O.","80","2007","03","24",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027304","VIES027304",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-06-27 10:25:24-03","UFES","VIES","27328","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Giaretta, A.O.; Ribeiro, M.; Menezes, L.F.T. & Deleon","581","2009","08","28",NA,"Brasil","Espírito Santo","São Mateus","Bairro Quadrado.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027328","VIES027328",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-04-27 16:10:14-03","UFES","VIES","13688","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Jesus, M.C.F.; Andrade, N.M.","162","1997","02","26",NA,"Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,"VIES013688","VIES013688","Jesus, M.C.F.",NA,"1997","02","26","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-27 16:10:14-03","UFES","VIES","18299","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Dutra, R.L.S.","294","1997","10","29",NA,"Brasil","Espírito Santo","Vila Velha","Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES018299","VIES018299","Rabelo, R.L.D.",NA,"1997","10",NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-16 08:39:43-03","UTFPR","HCF","22907","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","J.M. Silva","8355","2013","10","06",NA,"Brasil","PR","Guaratuba","Balneário Nereidas","-48.573333","-25.903333",NA,"árvore 5 m. Flor creme.",NA,NA,"E. Barboza",NA,"2013","10","16",NA,NA,"48°34'24 W","25°54'12 S","10","10",NA,NA,NA,NA
"74","2019-08-16 08:39:43-03","UTFPR","HCF","25977","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","R.L.S. Dutra","294","1997","10","29",NA,"Brasil","ES","Vila Velha","Jacarenema","-40.326667","-20.406944",NA,"planta 7 m altura, frutos verdes. Formação aberta.",NA,NA,"R.L.D. Rabelo",NA,"1997","10",NA,NA,NA,"40°19'36 W","20°24'25 S",NA,NA,NA,NA,NA,NA
"75","2019-08-16 08:39:43-03","UTFPR","HCF","2944","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","M.G. Caxambu","908","2005","09","02",NA,"Brasil","SC","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,"Árvore ca. 7m, com flores de cor creme. Em terreno a ser loteado.",NA,NA,"M.L. Brotto",NA,"2010","06","25","11943","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2013-04-01 09:18:52-03","IPT","BCTW","7804","S","Plantae","Magnoliophyta",NA,NA,"Ocotea","opaca","Ocotea opaca","Mez",NA,NA,NA,NA,NA,NA,"Indonésia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"77","2020-12-21 16:31:10-03","MBM","MBM","385650","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Silva, J.M.","8355","2013","10","06","Southern America","Brazil","Paraná","Guaratuba","Balneário Nereidas","-48.573278","-25.903256",NA,"Árvore 5m. Flor creme.; Floresta Ombrófila Densa das Terras Baixas.","MBM385650","MBM385650","Barboza, E.",NA,"2013","10","16",NA,NA,"-48.573278","-25.903256","10","10",NA,NA,NA,NA
"78","2020-12-21 16:31:10-03","MBM","MBM","408318","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Moraes, P.L.R.; Siqueira, G.S.; Siqueira, G.S.","3431",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-40.061944","-19.256944",NA,NA,"MBM408318","MBM408318","Moraes, P.L.R.",NA,NA,NA,NA,NA,NA,"-40.061944","-19.256944",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:31:10-03","MBM","MBM","283929","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.; et al.; et al.","75198","2003","06","12","Southern America","Brazil","Bahia","Canavieiras","Rod. BR-001 - Canavieiras, 10km L de Betanha","-38.9472007751465","-15.6750001907349",NA,NA,"MBM283929","MBM283929","Werff, H. van der",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:31:10-03","MBM","MBM","101967","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49489",NA,NA,NA,"Southern America","Brazil","Bahia","Caravelas","Rodovia para Nanuque","-39.2658004760742","-17.7318992614746",NA,NA,"MBM101967","MBM101967","Werff, H. van der",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:31:10-03","MBM","MBM","93924","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.","48361",NA,NA,NA,"Southern America","Brazil","Bahia","Ibiquera","Capão da Volta","-40.9336013793945","-12.6511001586914",NA,NA,"MBM093924","MBM093924","Baitello, J.B.",NA,NA,NA,NA,"32554","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:31:10-03","MBM","MBM","154469","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58081",NA,NA,NA,"Southern America","Brazil","Espírito Santo","São Mateus","Ligação da Rod. BR-101 a Ponta do Ipiranga","-39.8588981628418","-18.716100692749",NA,NA,"MBM154469","MBM154469","Werff, H. van der",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:31:10-03","MBM","MBM","47","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.","12743","1965","08","09","Southern America","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,"Árvore regular; flor creme. Mata pluvial da planície litorânea","MBM000047","MBM000047","Brotto, M.L.",NA,"2009","06","30","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:31:10-03","MBM","MBM","163038","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Leite, P.F.; et al.; et al.","77","1988","10","06","Southern America","Brazil","Santa Catarina","São João do Sul","Borda da Turfeira, Lagoa do Piritu","-49.810001373291","-29.2233009338379",NA,"Arbusto ca. 3m Planície. Vegetação Pioneira. Solo turfoso. Frequente.","MBM163038","MBM163038","Brotto, M.L.",NA,"2009","06","30","13742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:31:10-03","MBM","MBM","85531","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.; et al.; et al.","47029",NA,NA,NA,"Southern America","Brazil","Bahia","Nova Viçosa","Nova Viçosa, arredores","-39.371898651123","-17.8918991088867",NA,NA,"MBM085531","MBM085531","Werff, H. van der",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:31:10-03","MBM","MBM","182664","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","63027","1995","08","12","Southern America","Brazil","Bahia","Prado","Rodovia para Itamaraju, km 15-25","-39.2207984924316","-17.341100692749",NA,NA,"MBM182664","MBM182664","Werff, H. van der",NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:31:10-03","MBM","MBM","323052","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Caxambú, M.G.","908","2005","09","02","Southern America","Brazil","Santa Catarina","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,"Árvore ca. 7m, com flores de cor creme. Em terreno a ser çoteado.","MBM323052","MBM323052","Brotto, M.L.",NA,"2009","06","30","11943","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:31:10-03","MBM","MBM","124967","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Silva, J.M.","537",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Garuva","Rodovia Guaratuba - Itapoá","-48.8549995422363","-26.0266990661621",NA,NA,"MBM124967","MBM124967","Werff, H. van der",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-15 09:03:44-03","UESC","UESC","18019","S","Plantae","Angiospermae","Florideophycidae","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","L.A.Mattos Silva","4363","2001","07","24",NA,"Brasil","Bahia","Maraú",NA,"-39.015556","-14.245",NA,"Transição para campo de Restinga.; Arvorezinha, 3 m de altura.","UESC0018019",NA,"P.Moraes",NA,"2010","02",NA,NA,NA,"39W0'56''","14S14'42''",NA,NA,"Dicotyledoneae",NA,NA,NA
"90","2015-09-17 19:34:25-03","MNHN","RECOLNAT_MNHN_P","P00557227","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Sellow",NA,"1889","3","1",NA,"Brésil",NA,NA,"Brasil oriental : Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00557227' target='other'> <mi>dwc_moreinfo</mi></a>","P00557227","P00557227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1367",NA
"91","2015-09-03 18:53:48-03","MNHN","RECOLNAT_MNHN_P","P01963964","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Près des Paço de Campos",NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963964' target='other'> <mi>dwc_moreinfo</mi></a>","P01963964","P01963964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 396",NA
"92","2015-09-03 18:53:48-03","MNHN","RECOLNAT_MNHN_P","P01963965","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963965' target='other'> <mi>dwc_moreinfo</mi></a>","P01963965","P01963965_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-03 18:53:48-03","MNHN","RECOLNAT_MNHN_P","P01963962","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Mosén",NA,"1875","10","1",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","Donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963962' target='other'> <mi>dwc_moreinfo</mi></a>","P01963962","P01963962_01",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"4361",NA
"94","2015-09-03 18:53:48-03","MNHN","RECOLNAT_MNHN_P","P01963963","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Regnell, A.F.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","147 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963963' target='other'> <mi>dwc_moreinfo</mi></a>","P01963963","P01963963_01",NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"I 396",NA
"95","2015-09-03 18:53:48-03","MNHN","RECOLNAT_MNHN_P","P01963966","PreservedSpecimen",NA,NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Glaziou, A.",NA,"1892","1","18",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brésil. (Rio Jan.) Alto Macahé","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963966' target='other'> <mi>dwc_moreinfo</mi></a>","P01963966","P01963966_01",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,"19799",NA
