"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"48","2021-03-01 16:21:30-03","UNICAMP","UEC","111292","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Freitas, L; Sazima, M","142",NA,"Brazil",NA,NA,"Inflorescências protândricas, com queda dos estames na fase pistilada; folhas bromelióides espinhosas.&nf;Flores esverdeadas; anteras lilás dentro de lojas na pré-antese.&nf;Erva, ca. 1m.; Campo de altitude.","UEC054332","Magnoliopsida",NA,"Malme","Lucas, D","1998","01","23","Minas Gerais","São José do Barreiro","-46.3657989501953","-20.2453002929688",NA,NA,"UEC054332","São Roque de Minas",NA,NA,"2017","08",NA,"57119","auto",NA,NA,NA,NA,NA
"49","2019-11-05 16:42:56-03","UFOP","OUPR","19387","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Erva. Flores avermelhadas. Campo.",NA,NA,NA,"Malme","Badini, J.","1975","02","01","Rio de Janeiro","Agulhas Negras",NA,NA,NA,NA,NA,NA,NA,NA,"1975","02","01",NA,NA,NA,NA,NA,NA,NA
"50","2019-08-16 08:38:15-03","UTFPR","HCF","3564","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","A.E. Bianek","265",NA,"Brasil",NA,NA,"herbácea, de folhas imbricadas com bordas espiniformes, com inflorescências secas. Em área de campo sujo.",NA,NA,NA,"Malme","J. Cordeiro & E. Barboza","2006","03","17","PR","Cerrado Valtra","-52.3830986022949","-24.0456008911133","630","630",NA,"Campo Mourão",NA,NA,"2006","09",NA,"28572","auto",NA,NA,NA,NA,NA
"51","2020-06-29 09:29:09-03","UFRRJ","RBR","27481","S","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","I.A. Silva",NA,NA,"Brasil",NA,NA,NA,"RBR00027481",NA,NA,"Malme","A.C.G. Ramos","1945","06",NA,"Rio de Janeiro","km 17,5","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Itatiaia",NA,NA,"2008","04","17","19648","auto",NA,NA,NA,NA,NA
"52","2020-12-21 16:12:11-03","MBM","MBM","22616","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Hatschbach, G.","29070","Southern America","Brazil",NA,NA,NA,"MBM022616",NA,NA,"Malme","Constance, L.","1972","01","21","Minas Gerais","Rod. BR-259","-43.6557998657227","-18.4456005096436",NA,NA,"MBM022616 MBM022616_1","Datas",NA,NA,NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA
"53","2020-12-21 16:12:11-03","MBM","MBM","22608","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Hatschbach, G.","30150","Southern America","Brazil",NA,NA,NA,"MBM022608",NA,NA,"Malme","Constance, L.","1972","08","10","Minas Gerais","Rod. MG-2, próximo a Pedro Less","-43.3793983459473","-18.604700088501",NA,NA,"MBM022608 MBM022608_1","Serro",NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA
"54","2020-12-21 16:12:11-03","MBM","MBM","322274","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Bianev, A.E.","265","Southern America","Brazil",NA,NA,"Herbácea de folhas imbricadas com bordas espiniformes, com inflorescências secas.; Em área de campo sujo.","MBM322274",NA,NA,"Malme","Cordeiro, J.; Barbosa, E.","2006","03","17","Paraná","Cerrado Valtra","-52.3830986022949","-24.0456008911133",NA,NA,"MBM322274","Campo Mourão",NA,NA,"2006",NA,NA,"28572","auto",NA,NA,NA,NA,NA
"55","2019-11-01 15:27:55-03","PUC-RIO","FCAB","2615","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","P. Capell S.J.","s.n.",NA,"Brasil",NA,NA,NA,"FCAB002615",NA,"Angiospermae","Malme","Diober Lucas","1946","02",NA,"São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"Campos do Jordão",NA,NA,"2017","10","09","21048","auto",NA,NA,NA,NA,NA
"56","2019-11-01 15:27:55-03","PUC-RIO","FCAB","2616","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","P.E. Leite S.J.","s.n.",NA,"Brasil",NA,NA,NA,"FCAB002616",NA,"Angiospermae","Malme","Diober Lucas","1945","03",NA,"São Paulo",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,"Campos do Jordão",NA,NA,"2017","10","09","21048","auto",NA,NA,NA,NA,NA
"57","2013-10-21 14:34:02-02","MNHN","RECOLNAT_MNHN_P","P00130391","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Regnell, A.F.|Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130391' target='other'> <mi>dwc_moreinfo</mi></a>","P00130391",NA,NA,"Malme","Wörz",NA,NA,NA,NA,"Caldas",NA,NA,NA,NA,"P00130391_01",NA,NA,NA,NA,NA,NA,NA,NA,"paratype","iii 602",NA,NA,NA
"58","2015-09-05 05:41:10-03","MNHN","RECOLNAT_MNHN_P","P00130392","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Regnell, A.F.|Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00130392' target='other'> <mi>dwc_moreinfo</mi></a>","P00130392",NA,NA,"Malme","Wörz",NA,NA,NA,NA,"Caldas",NA,NA,NA,NA,"P00130392_01",NA,NA,NA,NA,NA,NA,NA,NA,"paratype","iii 602",NA,NA,NA
"59","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222192","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Irwin, H.S.|Santos, R.R.|Souza, R.|Fonseca, S.F.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222192' target='other'> <mi>dwc_moreinfo</mi></a>","P03222192",NA,NA,"Malme",NA,"1969","1","24","Minas Gerais","Vicinity of Datas.",NA,NA,"1300",NA,"P03222192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22564",NA,NA,NA
"60","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222193","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Saint-Hilaire, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222193' target='other'> <mi>dwc_moreinfo</mi></a>","P03222193",NA,NA,"Malme",NA,"1816","1","1",NA,"Brésil: Province de Minas Geraes.",NA,NA,NA,NA,"P03222193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 434",NA,NA,NA
"61","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222194","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","[Vauthier]",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222194' target='other'> <mi>dwc_moreinfo</mi></a>","P03222194",NA,NA,"Malme",NA,"1839","1","1","São Paulo",NA,NA,NA,NA,NA,"P03222194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222195","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222195' target='other'> <mi>dwc_moreinfo</mi></a>","P03222195",NA,NA,"Malme",NA,"1870","2","11","Rio de Janeiro","Campos da Bocaina.",NA,NA,NA,NA,"P03222195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8239",NA,NA,NA
"63","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222196","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222196' target='other'> <mi>dwc_moreinfo</mi></a>","P03222196",NA,NA,"Malme",NA,NA,NA,NA,NA,"Brésil: Province de São Paulo.",NA,NA,NA,NA,"P03222196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8239",NA,NA,NA
"64","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222198","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222198' target='other'> <mi>dwc_moreinfo</mi></a>","P03222198",NA,NA,"Malme",NA,"1888","2","26","Rio de Janeiro","Petrópolis, Serra dos Orgãos.",NA,NA,NA,NA,"P03222198_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17025",NA,NA,NA
"65","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222199","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222199' target='other'> <mi>dwc_moreinfo</mi></a>","P03222199",NA,NA,"Malme",NA,"1886","12","15","Minas Gerais","Brésil: Haut de la Serra de São Jose d´El Rei.",NA,NA,NA,NA,"P03222199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16100",NA,NA,NA
"66","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222191","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222191' target='other'> <mi>dwc_moreinfo</mi></a>","P03222191",NA,NA,"Malme",NA,"1873","1","23","Rio de Janeiro","Brésil: Campo do Silverio.","-44.5633010864258","-22.4960994720459",NA,NA,"P03222191_01","Itatiaia",NA,NA,NA,NA,NA,"19648","auto",NA,"4836",NA,NA,NA
"67","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222197","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222197' target='other'> <mi>dwc_moreinfo</mi></a>","P03222197",NA,NA,"Malme",NA,"1873","1","23","Rio de Janeiro","Brésil: Campo do Silverio.","-44.5633010864258","-22.4960994720459",NA,NA,"P03222197_01","Itatiaia",NA,NA,NA,NA,NA,"19648","auto",NA,"6578",NA,NA,NA
"68","2015-09-04 04:34:54-03","MNHN","RECOLNAT_MNHN_P","P03222200","PreservedSpecimen",NA,"Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03222200' target='other'> <mi>dwc_moreinfo</mi></a>","P03222200",NA,NA,"Malme",NA,"1881","4","1","Rio de Janeiro","Brésil, Theresópolis.","-42.9655990600586","-22.4122009277344",NA,NA,"P03222200_01","Teresópolis",NA,NA,NA,NA,NA,"38539","auto",NA,"12747",NA,NA,NA
"69","2020-12-11 11:31:36-03","UFMG","BHCB","117607","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","193","Southern America","Brasil",NA,NA,"Borda de capão, afloramento de canga","BHCB056494","Dicotyledon",NA,"Malme",NA,"2007","03","12","Minas Gerais","Serra de Capanema","-43.574306","-20.209861","1904","1904","BHCB056494","Itabirito","-43.574306","-20.209861","2008","03","28",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:31:36-03","UFMG","BHCB","119546","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Batista, JAN","1869","Southern America","Brasil",NA,NA,"Em campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca.","BHCB030901","Dicotyledon",NA,"Malme",NA,"2007","01","14","Minas Gerais","Serra da Moeda, Entrada para Moeda, cerca de 33 km S de BH, a partir do entroncamento do Anel Rodoviário com a BR 040. Morros a esquerda da pista em direção a Moeda, cerca de 1km após o entroncamento com a BR 040.","-43.96025","-20.272667","1429","1429","BHCB030901","Brumadinho","-43.96025","-20.272667","2015","09","22",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:31:36-03","UFMG","BHCB","117608","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","1094","Southern America","Brasil",NA,NA,"Fendas e depressões na rocha, afloramento de canga","BHCB056434","Dicotyledon",NA,"Malme",NA,"2007","02","20","Minas Gerais","Marinho da Serra","-43.938056","-20.348333","1544","1544","BHCB056434","Moeda","-43.938056","-20.348333","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:31:36-03","UFMG","BHCB","117609","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","1602","Southern America","Brasil",NA,NA,"Borda de afloramento de canga","BHCB056470","Dicotyledon",NA,"Malme",NA,"2008","01","09","Minas Gerais","Pico do Itatiaiuçu","-44.362167","-20.121389","1340","1340","BHCB056470","Igarapé","-44.362167","-20.121389","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:31:36-03","UFMG","BHCB","117610","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","1882","Southern America","Brasil",NA,NA,"Fendas e depressões na rocha, afloramento de canga","BHCB056491","Dicotyledon",NA,"Malme",NA,"2008","01","15","Minas Gerais","Pico Itatiaiuçu","-44.340847","-20.12","1361","1361","BHCB056491 BHCB056491_01 BHCB056491_1","Igarapé","-44.340847","-20.12","2008","03","28",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:31:36-03","UFMG","BHCB","117611","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF; Ribeiro, LC; Silva, ES","1948","Southern America","Brasil",NA,NA,"Borda de aforamento de canga","BHCB056492","Dicotyledon",NA,"Malme",NA,"2008","03","28","Minas Gerais","Marinho da Serra","-43.937528","-20.332236","1540","1540","BHCB056492 BHCB056492_01 BHCB056492_1","Moeda","-43.937528","-20.332236","2008","03","28",NA,NA,NA,NA,NA,NA,NA
"75","2021-02-19 16:05:51-03","UFMG","BHCB","117613","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF; Ribeiro, LC; Silva, ES","2468","Southern America","Brasil",NA,NA,"Fendas e depressões na rocha, afloramento de canga","BHCB056493","Dicotyledon",NA,"Malme",NA,"2008","02","28","Minas Gerais","Serra de Capanema","-43.545297","-20.246411","1807","1807","BHCB056493","Ouro Preto","-43.545297","-20.246411","2020","11",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:31:36-03","UFMG","BHCB","117676","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","2670","Southern America","Brasil",NA,NA,"Depressões na rocha, afloramento de canga","BHCB056427","Dicotyledon",NA,"Malme",NA,"2008","02","15","Minas Gerais","Pico Itatiaiaçu","-44.340847","-20.12","1361","1361","BHCB056427 BHCB056427_01","Igarapé","-44.340847","-20.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:31:36-03","UFMG","BHCB","118183","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Viana, PL; Mota, NFO; Echternacht, LA","3892","Southern America","Brasil",NA,NA,"Erva terrestre, raque rosada, botôes esverdeados com ápice lilás.; Mata da base do pico.","BHCB030958","Dicotyledon",NA,"Malme",NA,"2008","03","12","Minas Gerais","Parque Estadual do Papagaio, subida para o Pico do Papagaio, saindo do Retiro dos Pedros.","-44.65","-22.033333","1900","1900","BHCB030958","Aiuruoca","-44.65","-22.033333","2020","11",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:31:36-03","UFMG","BHCB","120373","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Almeida, TE; Salino, A; Dittrich, VAO; Heringer, G; Viveros, RS; Giacomin, LL; Silva, FB; Ra","1295","Southern America","Brasil",NA,NA,"Terrestre na beira da estrada. Escapo floral com 1,6 m","BHCB056387","Dicotyledon",NA,"Malme",NA,"2008","03","25","Minas Gerais",NA,"-41.091278","-16.350944","112","112","BHCB056387 BHCB056387_01","Jequitinhonha","-41.091278","-16.350944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:31:36-03","UFMG","BHCB","129126","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Arruda, LJ; Santos, LM dos","132","Southern America","Brasil",NA,NA,"Erva; Campo rupestre laterítico","BHCB056475","Dicotyledon",NA,"Malme",NA,"2007","12","27","Minas Gerais","Mina do Pico, Cava do Sapecado","-43.879764","-20.255969","1515","1515","BHCB056475 BHCB056475_01","Itabirito","-43.879764","-20.255969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:31:36-03","UFMG","BHCB","136065","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Heringer, G; Machado, TM; Reis, SB","403","Southern America","Brasil",NA,NA,"Terrestre. Brácteas florais lilases; Campo de altitude","BHCB030887","Dicotyledon",NA,"Malme",NA,"2010","03","09","Minas Gerais","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira","-41.798139","-20.433417","2792","2792","BHCB030887","Alto Caparaó","-41.798139","-20.433417","2015","09","22",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:31:36-03","UFMG","BHCB","136869","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","177","Southern America","Brasil",NA,NA,"Erva, cerca de 1,5m., corola branca, cálice verde e bráctea involucral verde com ápice roxeado","BHCB030925","Dicotyledon",NA,"Malme",NA,"2010","03","03","Minas Gerais","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão. Coletada na escadinha da trilha","-41.836944","-20.409722","1944","1944","BHCB030925","Alto Caparaó","-41.836944","-20.409722","2015","09","22",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:31:36-03","UFMG","BHCB","141047","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Neves, DRM; Martins, LC; Martins, A; Hughes, FM","784","Southern America","Brasil",NA,NA,NA,"BHCB049643","Dicotyledon",NA,"Malme",NA,"2010","03","05","Minas Gerais","Parque Nacional do Caparaó, Macieira","-41.829722","-20.480833","1867","1867","BHCB049643","Espera Feliz","-41.829722","-20.480833","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:31:36-03","UFMG","BHCB","141072","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Neves, DRM; Martins, LC; Martins, A; Hughes, FM","809","Southern America","Brasil",NA,NA,NA,"BHCB056471","Dicotyledon",NA,"Malme",NA,"2010","03","05","Minas Gerais","Parque Nacional do Caparaó, Macieira","-41.829722","-20.480833","1867","1867","BHCB056471","Espera Feliz","-41.829722","-20.480833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:31:36-03","UFMG","BHCB","141073","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Neves, DRM","810","Southern America","Brasil",NA,NA,NA,"BHCB056474","Dicotyledon",NA,"Malme",NA,"2010","03","05","Minas Gerais","Parque Nacional do Caparaó, Macieira","-41.829722","-20.480833","1867","1867","BHCB056474","Espera Feliz","-41.829722","-20.480833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:31:36-03","UFMG","BHCB","142260","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Oliveira, CT; Arruda, AJ","356","Southern America","Brasil",NA,NA,"erva em roseta, flores brancas.","BHCB012184","Dicotyledon",NA,"Malme",NA,"2009","02","18","Minas Gerais","RPPN Santuário do Caraça, Pico Cangerana","-43.513889","-20.135556","1910","1910","BHCB012184","Catas Altas","-43.513889","-20.135556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:31:36-03","UFMG","BHCB","147717","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Batista, JAN","1469","Southern America","Brasil",NA,NA,"Erva rasteira, em campo de altitude próximo ao pico.","BHCB056496","Dicotyledon",NA,"Malme",NA,"2011","03","17","Minas Gerais","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha de subida para o Pico do Carrasco.","-45.328","-22.615722","2055","2055","BHCB056496","Delfim Moreira","-45.328","-22.615722","2011","06",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:31:36-03","UFMG","BHCB","159662","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Vidal, CV","794","Southern America","Brasil",NA,NA,"Ambiente alterado, com acumulo de solo, herbáceo","BHCB056466","Dicotyledon",NA,"Malme",NA,"2011","04","02","Minas Gerais","Serra da Moeda","-43.95","-20.102378",NA,NA,"BHCB056466","Nova Lima","-43.95","-20.102378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:31:36-03","UFMG","BHCB","165779","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2383","Southern America","Brasil",NA,NA,"Terrestre em Campo Cerrado Ferruginoso. Projeto Lacunas do Conhecimento.","BHCB056490","Dicotyledon",NA,"Malme",NA,"2013","01","16","Minas Gerais","Mina Capitão do Mato, Morro da Antena. Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.","-43.960556","-20.09","1404","1404","BHCB056490 BHCB056490_01 BHCB056490_1","Nova Lima","-43.960556","-20.09","2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:31:36-03","UFMG","BHCB","149022","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Tameirão Neto, E; Mansur, T","4903","Southern America","Brasil",NA,NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, herbáceo","BHCB056495","Dicotyledon",NA,"Malme",NA,"2011","01","13","Minas Gerais","Serra Gandarela, Projeto Mina Apolo","-49.685369","-20.0473","1596","1596","BHCB056495","Santa Bárbara","-49.685369","-20.0473","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:31:36-03","UFMG","BHCB","179315","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","3960","Southern America","Brasil",NA,NA,"Coletada em afloramento de quartzito.","BHCB037176","Dicotyledon",NA,"Malme",NA,"2009","01","20","Minas Gerais","Marinho da Serra","-43.94","-20.324444","1450","1450","BHCB037176","Moeda","-43.94","-20.324444","2015","10","21",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:31:36-03","UFMG","BHCB","179316","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Carmo, FF","4788","Southern America","Brasil",NA,NA,"Coletada em blocos de quartzito.","BHCB037175","Dicotyledon",NA,"Malme",NA,"2009","07","30","Minas Gerais","P. E. do Itacolomi","-43.482778","-20.417222","1650","1650","BHCB037175 BHCB037175_01 BHCB037175_1","Ouro Preto","-43.482778","-20.417222","2015","10","21",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:31:36-03","UFMG","BHCB","188571","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Pereira, AFS; Souza, JAM; Silva, E","58","Southern America","Brasil",NA,NA,"Erva terrícola, frutos esverdeados.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada","BHCB188571","Dicotyledon",NA,"Malme",NA,"2017","03","22","Minas Gerais","Fazenda Córrego das Almas","-43.541944","-20.243333","1511","1511","BHCB188571 BHCB188571_01 BHCB188571_1","Ouro Preto","-43.541944","-20.243333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-19 16:05:52-03","UFMG","BHCB","49807","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Lombardi, JA","3477",NA,NA,NA,NA,NA,"BHCB056500","Dicotyledon",NA,"Malme",NA,"1999","11","17",NA,NA,NA,NA,NA,NA,"BHCB056500 BHCB056500_01",NA,NA,NA,"2020","11",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-01-15 17:51:35-03","UFMG","BHCB","80165","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Mota, RC da","1889","Southern America","Brasil",NA,NA,"Erva, corola branca, brácteas da inflorescência verdes; Campo limpo úmido","BHCB056497","Dicotyledon",NA,"Malme",NA,"2002","12","24","Minas Gerais","Parque Municipal Ribeirão do Campo.","-43.606667","-19.075833",NA,NA,"BHCB056497","Conceição do Mato Dentro","-43.606667","-19.075833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:31:36-03","UFMG","BHCB","35949","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Teixeira, EM; Brina, AE","s.n.","Southern America","Brasil",NA,NA,NA,"BHCB056380","Dicotyledon",NA,"Malme",NA,"1990",NA,NA,"Minas Gerais",NA,"-44.4211006164551","-20.1966991424561",NA,NA,"BHCB056380","Itatiaiuçu",NA,NA,NA,NA,NA,"17210","auto",NA,NA,NA,NA,NA
"96","2020-12-11 11:31:38-03","UFMG","BHCB","54911","PreservedSpecimen","Plantae","Apiaceae","Eryngium","eurycephalum","Eryngium eurycephalum","Magalhães, GM","2348","Southern America","Brasil",NA,NA,"Erva, muito frequente; Campo pedregoso","BHCB030955","Dicotyledon",NA,"Malme",NA,"1942","12","01","Minas Gerais","Entre José Brandão e Penha","-43.6697006225586","-19.8799991607666",NA,NA,"BHCB030955","Caeté",NA,NA,"2015","09","22","22051","auto",NA,NA,NA,NA,NA
