"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","typeStatus"
"52","2021-03-16 17:52:32-03","UCS","HUCS","49921","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Dani, J.G.","Abreu, F.P.","36","2018","12","04",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939","740","740",NA,"Herbácea, próximo ao banhado",NA,NA,NA,NA,"2019","05","17",NA,NA,"-51.401197","-29.313939",NA,NA,NA
"53","2021-03-16 17:52:32-03","UCS","HUCS","40327","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Gaio, J.","Gaio, J.","248","2013","01","05",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, propriedade Pante","-50.969017","-28.868239",NA,NA,NA,"Em campo antrópico",NA,NA,NA,NA,"2013","05","29",NA,NA,"-50.969017","-28.868239",NA,NA,NA
"54","2021-03-16 17:52:32-03","UCS","HUCS","51300","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Roncen, B.P.","Gonzatti, F.","3769","2017","08","08",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Canion dos Palanquinhos","-50.830047","-28.898956","734","734",NA,"erva ramosa delicata embreas silváticas úmidas do interior da floresta e paredões úmidos.",NA,NA,NA,NA,"2020","11",NA,NA,NA,"-50.830047","-28.898956",NA,NA,NA
"55","2021-03-16 17:52:32-03","UCS","HUCS","51316","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Gonzatti, F.","Marchett, C.A.","126","2019","10","09",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Invernada do Silva, área abandonada, estágio inicial de regeneração","-50.18525","-30.580028","1012","1012",NA,NA,NA,NA,NA,NA,"2019","10",NA,NA,NA,"-50.18525","-30.580028",NA,NA,NA
"56","2021-03-16 17:52:32-03","UCS","HUCS","51317","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Roncen, B.P.","Gonzatti, F.","2189","2015","10","03",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo, acesso 2 - alojamento","-53.949206","-27.249794","436","436",NA,"Erva ereta em bordo de mata, em meio à vegetação campestre.",NA,NA,NA,NA,"2020","10",NA,NA,NA,"-53.949206","-27.249794",NA,NA,NA
"57","2021-03-16 17:52:32-03","UCS","HUCS","51328","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Roncen, B.P.","Gonzatti, F.","4625","2018","09","08",NA,"Brasil","Rio Grande do Sul","Quaraí","Estrada Alegrete - Santana do Livramento - RS 183","-55.972778","-30.305833","150","150",NA,"Erva prostrada em solo rochoso. vegetação campestre.",NA,NA,NA,NA,"2020","10",NA,NA,NA,"-55.972778","-30.305833",NA,NA,NA
"58","2021-03-16 17:52:32-03","UCS","HUCS","51336","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Roncen, B.P.","Gonzatti, F.","2178","2015","10","03",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo. Acesso 2 - alojamento","-53.949206","-27.249794","436","436",NA,"erva densa e conjunta. Em solo arginoso, ao sol, em vegetação campestre.",NA,NA,NA,NA,"2020","10",NA,NA,NA,"-53.949206","-27.249794",NA,NA,NA
"59","2020-01-29 12:17:54-03","UFSM","SMDB","19174","S","Plantae",NA,NA,"Rubiaceae","Relbunium","humile","Relbunium humile","(Cham. & Schltdl.) K. Schum.","Mariath, J","Winge, H; Detoni, ML","s.n.","1975","10","26",NA,"Brasil","Rio Grande do Sul","Canela","Caminho para Canela logo após o recreio Hampel (es","-50.815601348877","-29.3656005859375",NA,NA,NA,"margem do córrego e junto a pedras próximas ao córrego","SMDB019174",NA,NA,NA,"1975",NA,NA,"16452","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:43:21-03","MBM","MBM","28370","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","J.H.; Kirbride Jr.","Kummrow, R.","50",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM028370","MBM028370",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:43:21-03","MBM","MBM","50695","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Smith, L.B.","Hatschbach, G.","10874",NA,NA,NA,"Southern America","Brazil","Paraná","Quitandinha","Rio da Várzea","-49.4977989196777","-25.8724994659424",NA,NA,NA,NA,"MBM050695","MBM050695",NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"62","2020-12-21 16:43:21-03","MBM","MBM","82841","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Bacigalupo, N.M.","Pedersen, T.M.","12638",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM082841","MBM082841",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"63","2020-12-21 16:43:21-03","MBM","MBM","53523","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Dempster, L.T.","Hatschbach, G.; et al.; et al.","13695",NA,NA,NA,"Southern America","Brazil","Paraná","General Carneiro","Cabeçeiras do Rio Iratim","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"MBM053523","MBM053523",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"64","2020-12-21 16:43:21-03","MBM","MBM","171369","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Smith, S.F.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61267",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Cambará do Sul","Próximo ao posto da divisa SC-RS","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM171369","MBM171369",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:43:21-03","MBM","MBM","50694","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Rambo, B.","Rambo, B.","54020",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM050694","MBM050694",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:43:21-03","MBM","MBM","131473","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Smith, L.B.","Klein, R.; et al.; et al.","8802",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Florianópolis","Laginha do Leste, Pântano do Sul","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM131473","MBM131473",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"67","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914445","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Pedresen, T.M.",NA,"1949","8","28",NA,"Argentina",NA,NA,"Estancia Santa Maria; Prov. Corrientes; Isla Yuaqui-Ty in Rio Santa Lucia.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914445' target='other'> <mi>dwc_moreinfo</mi></a>","P03914445","P03914445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"404",NA
"68","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914447","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Balansa, B.",NA,"1874","10","18",NA,"Paraguai",NA,NA,"Villa Rica.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914447' target='other'> <mi>dwc_moreinfo</mi></a>","P03914447","P03914447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1916 a",NA
"69","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914449","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Balansa, B.",NA,"1874","9","8",NA,"Paraguai",NA,NA,"[Ibitimi, dans les prairies].",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914449' target='other'> <mi>dwc_moreinfo</mi></a>","P03914449","P03914449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1916",NA
"70","2015-09-04 13:59:15-03","MNHN","RECOLNAT_MNHN_P","P03983435","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Uruguai",NA,NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03983435' target='other'> <mi>dwc_moreinfo</mi></a>","P03983435","P03983435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2038",NA
"71","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914444","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Reineck|Czermak",NA,"1899","4","1",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914444' target='other'> <mi>dwc_moreinfo</mi></a>","P03914444","P03914444_01",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,"573",NA
"72","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914446","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914446' target='other'> <mi>dwc_moreinfo</mi></a>","P03914446","P03914446_01",NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,"1088",NA
"73","2015-09-04 15:14:56-03","MNHN","RECOLNAT_MNHN_P","P03914448","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Reineck, E.M.|Czermak, J.",NA,"1899","4","1",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Hinter Navegantes.","-51.2299995422363","-30.0331001281738",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03914448' target='other'> <mi>dwc_moreinfo</mi></a>","P03914448","P03914448_01",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,"573",NA
"74","2020-12-11 11:40:51-03","UFMG","BHCB","183677","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Rezende, SG; Justo, AG","5474","2015","04","14","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","1280","1350",NA,"Herbáceo; Campo Sujo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.925","-20.140556",NA,NA,NA
"75","2020-12-11 11:40:51-03","UFMG","BHCB","184878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Rezende, SG; Justo, AG","5538","2015","04","14","Southern America","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","1280","1350",NA,"Herbáceo; Campo Sujo","BHCB184878",NA,NA,NA,NA,NA,NA,NA,NA,"-43.925","-20.140556",NA,NA,NA
"76","2020-12-11 11:40:51-03","UFMG","BHCB","147411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Gasper, AL de; Bueno, ML; Neves, DRM; Rezende, VL","2587","2011","03","15","Southern America","Brasil","Minas Gerais","Delfim Moreira","Fazenda do Onça, Floresta Ombrófila Mista","-45.345","-22.608083","1670","1670",NA,"área aberta, perto da lagoa erva terrícola, flor cor: fruto: Maduro laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.345","-22.608083",NA,NA,NA
"77","2013-12-28 19:53:00-02","MO","MOBOT","3127671","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","Delprete","Piero G. Delprete|A. Reis|O. Iza","Delprete 7011","1998","12","5","South America","Brazil","Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod-SC-438, km 34. Hotel Rural Passo Velho. Vegetaciao de campo natural com area de pastagem.","-49.68333","-28.31666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3456340","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","E. Cabral","Troels M. Pedersen","Pedersen 12638","1979","12","7","South America","Brazil","Rio Grande do Sul",NA,"Fazenda Guirra (about 12 km from S. Francisco, on old road to Canela). Mun. S. Francisco de Paula. Medium dry grassland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-15 14:43:37-03","UNESP-RC","HRCB","44524","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Linnaeus","Pivetta","Fr. Daniel",NA,"1954","09","30",NA,"Brasil","Rio Grande do Sul","Vale Vêneto",NA,NA,NA,NA,NA,NA,"erva perene, flor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-15 14:43:39-03","UNESP-RC","HRCB","45285","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","humile","Relbunium humile",NA,"Rambo","Pivetta","1130","1956","02","07",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867","500","500",NA,"erva perene, flor verde-branca",NA,NA,NA,NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA
"81","2020-07-15 14:43:39-03","UNESP-RC","HRCB","45286","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","humile","Relbunium humile",NA,"Rambo","Pivetta","1241","1956","11","11",NA,"Brasil",NA,NA,NA,NA,NA,"80","80",NA,"erva perene, voluvel, flor verde-esbranquiçada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-07 11:45:05-03","FUVATES","HVAT","321","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","J. Mariath","H. Winge; M. Detoni","s.n.","1975","10","26",NA,"Brasil","Rio Grande do Sul","Canela","Logo após recreio Hampel.","-50.815556","-29.365556",NA,NA,NA,"Duplicata do registro ICN 29614","HVAT00000321",NA,NA,NA,"1975","10","26",NA,NA,"-50º48'56''W","-29º21'56''S",NA,NA,NA
"83","2020-11-18 11:41:22-03","UERJ","HRJ","12735","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.","I.S. Matos","I.S. Matos","30","2015","05","28",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HRJ00012629",NA,NA,NA,"2015","08","31","19648","auto",NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","2249808","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. M. Klein","11574","1957","2","20","South America","Brazil","Santa Catarina",NA,"East of road fork, Mun. Chapecó: Campo, Fazenda Campo São Vicente 24 km west of Campo Erê",NA,NA,"900","1000",NA,NA,"US02695841","US02695841_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2249790","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith, R. Reitz & R. M. Klein","7725","1956","11","17","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: dwarf forest, Fazenda Campo dos Padres, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02695848","US02695848_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2249804","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. Reitz","10170","1957","1","16","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: campo, and rocky crest, source of Rio Capivaras, Serra do Oratório, 10 km east of Bom Jardim da Serra (Cambajuva)",NA,NA,"1200",NA,NA,NA,"US02695843","US02695843_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","2123125","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"-- Reitz & Klein, --","386","1953","3","12","South America","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça, Restinga",NA,NA,"3",NA,NA,NA,"US02695851","US02695851_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","2281248","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. Reitz","10349","1957","1","23","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: pasture, by Fazenda Santo Antônio, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02695842","US02695842_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"89","2020-09-12 05:00:02-03","US","US","2249810","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. M. Klein","12162","1957","3","15","South America","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Bog, Serra da Taquara Verde, 36 km south of Pôrto União",NA,NA,"1300",NA,NA,NA,"US02695840","US02695840_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","2323552","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"-- Reitz & Klein, --","7646","1958","12","9","South America","Brazil","Santa Catarina",NA,"Serra do Oratório, Bom Jardim, S. Joaquim, Aparados da serra, Erva",NA,NA,"1400",NA,NA,NA,"US02695837","US02695837_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2020-09-12 05:00:02-03","US","US","2122428","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"T. Pederson","404","1949","8","28","South America","Argentina","Corrientes",NA,"Isla Yuqui-Ty in Rio Santa Lucia Estancia ''Santa Maria'' Dep. Mburucuyá",NA,NA,NA,NA,NA,NA,"US02695852","US02695852_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","2563844","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"G. Hatschbach, J. Lindeman & H. Haas","13695","1966","2","10","South America","Brazil","Paraná",NA,"Mun. Gal. Carneiro, Cabeçeiras do Rio Iratim",NA,NA,NA,NA,NA,NA,"US02695834","US02695834_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","2249797","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. Reitz","8908","1956","12","20","South America","Brazil","Santa Catarina",NA,"25 km from UN; Mun. Pôrto União: bog, south of Pôrto União on the road to Matos Costa (42 km)",NA,NA,"750","800",NA,NA,"US02695846","US02695846_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","2281244","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. Reitz","10150","1957","1","16","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: campo, and rocky crest, source of Rio Capivaras, Serra do Oratório, 10 km east of Bom Jardim da Serra (Cambajuva)",NA,NA,"1200",NA,NA,NA,"US02695844","US02695844_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","3525781","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"P. G. Delprete, A. Reis & O. Iza","7011","1998","12","5","South America","Brazil","Santa Catarina",NA,"Planalto Meridional, Mun. Bom Jardim da Serra, Rod. SC-438, km 34, Hotel Rural Passo Velho","-49.68","-28.32","1250",NA,NA,NA,"US02695831","US02695831_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2281231","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith, R. Reitz & R. M. Klein","7934","1956","11","25","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: ruderal, Riozinho",NA,NA,"1000",NA,NA,NA,"US02695847","US02695847_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","2281229","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith, R. Reitz & R. M. Klein","7711","1956","11","17","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: campo, Fazenda Campo dos Padres, Campo dos Padres",NA,NA,"1650",NA,NA,NA,"US02695849","US02695849_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","2854963","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"Klein, -- & -- Bresolin","8802","1970","10","20","South America","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina, Lagoinha de Leste, Pântano do Sul, Campo",NA,NA,"20",NA,NA,NA,"US02695833","US02695833_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2020-09-12 05:00:02-03","US","US","2141980","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"-- Reitz & Klein, --","987","1953","9","24","South America","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça, Restinga",NA,NA,"2",NA,NA,NA,"US02695850","US02695850_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2252183","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"-- Reitz & Klein, --","5492","1957","10","26","South America","Brazil","Santa Catarina",NA,"Bom Retiro, Campo",NA,NA,"950",NA,NA,NA,"US02695839","US02695839_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","2249798","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"L. B. Smith & R. Reitz","9067","1956","12","22","South America","Brazil","Santa Catarina",NA,"18 km. Mun Caçador: Campo, crest of Serra do Espigão, northeast of Caçador",NA,NA,"1250",NA,NA,NA,"US02695845","US02695845_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2433911","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"G. Hatschbach","10874","1964","1","4","South America","Brazil","Paraná",NA,"Mun. Quitandinha, Rio da Varzea",NA,NA,NA,NA,NA,NA,"US02695835","US02695835_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","3230584","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"-- Reitz & Klein, --","5495","1957","10","26","South America","Brazil","Santa Catarina",NA,"Bom Retiro, Campo",NA,NA,"950",NA,NA,NA,"US02695838","US02695838_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","2687670","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"G. Eiten & L. T. Eiten","2465","1960","12","11","South America - Neotropics","Brazil","São Paulo",NA,"Município de São Paulo: grounds of the Horto Florestal at Cantareira, 9 km due north of center of São Paulo (Praça da Sé). in open ground along RR tracks near km 11",NA,NA,NA,NA,NA,NA,"US02695836","US02695836_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3306984","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","humile","Galium humile","Cham. & Schltdl.",NA,"G. Hatschbach & O. S. Ribas","61267","1994","11","23","South America","Brazil","Rio Grande do Sul",NA,"Próximo ao posto da divisa SC-RS (mun. Cambará do Sul)",NA,NA,"900",NA,NA,NA,"US02695832","US02695832_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
