"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"49","2012-11-24 05:13:00-02","MO","MOBOT","2476229","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","J. Dutra","Dutra 8","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Raddi","Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-08-21 07:03:00-03","MO","MOBOT","2481613","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Émile Hassler","Hassler 11930","South America","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,"Raddi","Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2012-03-28 20:03:00-03","MO","MOBOT","2963809","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|José F.M. Valls|G. Vieira","Allem 2443","South America","Brazil","Mato Grosso","Faz. Descalvados, Mun. de Cáceres.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2012-03-28 20:09:00-03","MO","MOBOT","2963928","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2290","South America","Brazil","Mato Grosso do Sul","Faz. Rio Negro, Mun. de Aquidauana",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2009-07-10 17:57:00-03","MO","MOBOT","2964282","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Troels M. Pedersen","Pedersen 9050","South America","Argentina","Corrientes","Pago Los Deseos. Wet or flooded ground by a little stream.",NA,NA,NA,NA,NA,NA,"Raddi","Morrone & Zuloaga","1969",NA,NA,"Saladas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2009-06-24 18:35:00-03","MO","MOBOT","2964439","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Agnes Chase","Chase 9622","South America","Brazil","Minas Gerais","Serra Da Gramma. Colony , low marshy open ground, West of rio Casca, east of São Miguel.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & Zuloaga","1925","4","19",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2009-07-10 17:57:00-03","MO","MOBOT","2964564","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Troels M. Pedersen","Pedersen 4793","South America","Argentina","Corrientes","Estancia ,, Santa Teresa. On wet ground and in shallow water.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1958",NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","2965128","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","T. Rojas","Rojas 12707","South America","Paraguay","Caazapá","Pendiente de loma, orillas pequeña laguna.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1945","5","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-04-14 11:25:00-03","MO","MOBOT","2965172","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Timothy J. Killeen","Killeen 2325","South America","Bolivia","Santa Cruz","Est. San Sebastian, 25km S of Concepción. Low hills of precambian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1987","2","26","Nuflo de Chavez","-62","-16.3333333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"58","2012-03-28 20:09:00-03","MO","MOBOT","2965229","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2351","South America","Brazil","Mato Grosso do Sul","Faz. Santa Delfina, Mun. de Corumbá.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2012-03-28 20:09:00-03","MO","MOBOT","2965423","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2293","South America","Brazil","Mato Grosso do Sul","Faz. Rio Negro, Mun. de Aquidauana.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2012-03-28 20:09:00-03","MO","MOBOT","2965836","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2323","South America","Brazil","Mato Grosso do Sul","Município de Corumbá.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone & F.O. Zuloaga","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2014-01-03 09:08:00-02","MO","MOBOT","2965961","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","O. Ahumada|Aurelio Schinini|Sara G. Tressens","Ahumada 918","South America","Argentina","Corrientes","Ruta Nac. 12, 60 Km E de Itatí, Arrocera Rzepecki",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1977","2","28","Itatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2010-12-01 18:06:00-02","MO","MOBOT","2965986","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Camilo L. Quarín|Aurelio Schinini","Quarín 1027","South America","Argentina","Corrientes","Cnia. Pellegrini, antes del piedraplen.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1973",NA,NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2014-01-03 09:08:00-02","MO","MOBOT","2966053","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","O. Ahumada","Ahumada 411","South America","Argentina","Corrientes","46 Km W de Itá Ibaté, Valencia.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1977","1","14","Beron de Astiado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2011-02-08 08:13:00-02","MO","MOBOT","2966125","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antonio C. Allem|G. Vieira","Allem 1380","South America","Brazil","Mato Grosso","Faz. Nhumirim-Dist. Nhecolândia-Mun. Corumbá.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-10-24 07:57:00-02","MO","MOBOT","2966260","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","Zuloaga 6191","South America","Argentina","Jujuy","1 km de La Almona. Borde de camino.",NA,NA,NA,NA,NA,NA,"Raddi","O. Morrone","1997","2","23","Dr. Manuel Belgrano","-65.38333","-24.25","1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-25 16:06:25-03","FUVATES","HVAT","2256","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","E. Freitas","476",NA,"Brasil","Rio Grande do Sul","Linha Arroio do Ouro.",NA,NA,NA,"HVAT00002256",NA,NA,"Raddi","R. Trevisan","2008","01","09","Estrela","-51.966389","-29.501944",NA,NA,NA,NA,NA,"2008","02","21","-51º57'59''W","-29º30'7''S",NA,NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","3254721","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","T. Killeen","2325","South America - Neotropics","Bolivia","Santa Cruz","Nuflo de Chavez, Est. San Sebastian, 25 km S of Concepción",NA,NA,"Transcribed by digital volunteers","US01948010",NA,"Cyperales","Raddi",NA,"1987","2","26",NA,"-62","-16.33","500",NA,"US01948010_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA
"68","2020-09-12 05:00:02-03","US","US","3098951","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","C. Quarín","3744","South America","Argentina","Corrientes","Ita Ibate",NA,NA,"Obs. : Cult. en maceta en el IBONE","US01166233",NA,"Cyperales","Raddi",NA,"1983","1","6","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA
"69","2020-09-12 05:00:02-03","US","US","2941966","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","G. Raddi","---","South America - Neotropics","Brazil","Rio de Janeiro","Near Rio de Janeiro.",NA,NA,NA,"US00140370",NA,"Cyperales","Raddi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00140370_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,"Type fragment"
"70","2020-09-02 16:37:07-03","Cenargen","CEN","25862","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","J. R. S. Zamith",NA,NA,"Brasil","SP","Campo da Coleção de Botânica.","Exsicatas",NA,"Doação. IAC n°. 23.946","CEN00025862",NA,NA,"Raddi","J. F. M. Valls","1935","03","10","SAO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,"CEN00025862","53584","auto","2016","01",NA,NA,NA,NA,"1",NA,NA
"71","2020-09-02 16:37:07-03","Cenargen","CEN","70380","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","9369",NA,"Brasil","MT","Cerca de 1 km da margem oeste da ponte sobre o rio Paraguai, em Cáceres.","Exsicatas",NA,"Alastradora.","CEN00070380",NA,NA,"Raddi","J. F. M. Valls","1985","10","25","CACERES","-57.709166","-16.066666","120","120","CEN00070380",NA,NA,"1985","10",NA,"-57.709166","-16.066666",NA,"3",NA,NA
"72","2020-09-02 16:37:07-03","Cenargen","CEN","70904","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Gabriel Hugo Rua","913",NA,"Brasil","GO","Lagoa do Abreu.","Exsicatas",NA,NA,"CEN00070904",NA,NA,"Raddi","G. H. Rua","2007","04","24","FORMOSA","-47.345833","-15.544444","950","950","CEN00070904",NA,NA,"2007","04",NA,"-47.345833","-15.544444",NA,"6",NA,NA
"73","2020-09-02 16:37:07-03","Cenargen","CEN","90239","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","12791",NA,"Brasil","RS","Cerca de 22 km de Quarai, na rodovia para Santana do Livramento (BR - 293).","Unicata",NA,"Erva muito arraigada ao solo.","CEN00090239",NA,NA,"Raddi","J. F. M. Valls","1991","03","18","QUARAI","-56.233333","-30.466666","220","220","CEN00090239",NA,NA,"1991","04",NA,"-56.233333","-30.466666",NA,"1",NA,NA
"74","2020-09-02 16:37:07-03","Cenargen","CEN","35238","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","14270",NA,"Brasil","BA","Junto ao açude do Potreiro do Fumo, na Cabanha Pirai.","Exsicatas",NA,"Estolonífera, com folhas muito tenras.","CEN00035238",NA,NA,"Raddi","J. F. M. Valls","1998","12","16","SAO GABRIEL","-41.9118995666504","-11.2292003631592","250","250","CEN00035238","57869","auto","1999","01",NA,"-5439556.0","-3029750.0",NA,"1",NA,NA
"75","2020-09-02 16:37:07-03","Cenargen","CEN","70669","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","13661",NA,"Brasil","MG","Beira do rio Paranaíba, Fazenda São José do Praião (15 km para Ipiaçú e 12 km até o rio).","Exsicatas",NA,"Higrófila estolhos pouco alastradora. Local situado a poucos metros da margem do rio, devido ao represamento em São Simão. Era afastado da margem há duas ou três décadas, mas hoje sofre o efeitos de alagamento periódico.","CEN00070669",NA,NA,"Raddi","J. F. M. Valls","1995","03","23","CAPINOPOLIS","-49.5696983337402","-18.6819000244141","475","475","CEN00070669","20483","auto","1995","03",NA,NA,NA,NA,"9",NA,NA
"76","2020-09-02 16:37:07-03","Cenargen","CEN","2497","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2293",NA,"Brasil","MS","Fazenda Rio Negro.","Exsicatas",NA,"Erva prostrada, abundante em local pertubado e inundado, no leito de estrada de campo. Colmos geralmente submersos. Planta rara na fazenda.","CEN00002497",NA,NA,"Raddi","J. F. M. Valls","1978","10","30","AQUIDAUANA","-55.7872009277344","-20.4710998535156",NA,NA,"CEN00002497","212961","auto","1980","07",NA,NA,NA,NA,"2",NA,NA
"77","2020-09-02 16:37:07-03","Cenargen","CEN","2494","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2290",NA,"Brasil","MS","Faz. Rio Negro","Exsicatas",NA,"Colmos com 15-40 cm, em geral submersos. restrita a pequenas manchas na área. Planta rara na fazenda, abundante em local perturbado e inudado.","CEN00002494",NA,NA,"Raddi","J. F. M. Valls","1978","10","30","AQUIDAUANA","-55.7872009277344","-20.4710998535156",NA,NA,"CEN00002494","212961","auto","1980","07",NA,NA,NA,NA,"1",NA,NA
"78","2020-09-02 16:37:07-03","Cenargen","CEN","2527","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2323",NA,"Brasil","MS",NA,"Exsicatas",NA,"Erva prostrada, pouco arraigada ao solo.","CEN00002527",NA,NA,"Raddi","J. F. M. Valls","1978","11","02","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,"CEN00002527","295160","auto","1980","07",NA,NA,NA,NA,"2",NA,NA
"79","2020-09-02 16:37:07-03","Cenargen","CEN","1580","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","1380",NA,"Brasil","MS","Fazenda Nhumirim.","Exsicatas",NA,"Junto à cancela.","CEN00001580",NA,NA,"Raddi","G. Davidse","1977","11","20","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,"CEN00001580","295160","auto","1978","10",NA,NA,NA,NA,"1",NA,NA
"80","2020-09-02 16:37:07-03","Cenargen","CEN","2554","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2351",NA,"Brasil","MS","Faz. Santa Delfina.","Exsicatas",NA,"Erva estolonífera, pouco arraigada ao solo, ocasional em local aberto em beira de capão de Acuris. Local semi-sombreado.","CEN00002554",NA,NA,"Raddi","J. F. M. Valls","1978","11","03","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,"CEN00002554","295160","auto","1980","07",NA,NA,NA,NA,"2",NA,NA
"81","2020-09-02 16:37:07-03","Cenargen","CEN","2646","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2443",NA,"Brasil","MT","Fazenda Descalvados","Exsicatas",NA,"Erva prostada, estolonífera, pouco arraigada ao solo, formando pequena mancha em solo enxarcado.","CEN00002646",NA,NA,"Raddi","J. F. M. Valls","1978","11","06","CACERES","-57.6789016723633","-16.0706005096436",NA,NA,"CEN00002646","172193","auto","1980","07",NA,NA,NA,NA,"2",NA,NA
"82","2020-09-02 16:37:07-03","Cenargen","CEN","4331","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Antônio Costa Allem","2595",NA,"Brasil","MT","Fazenda Santa Izabel.","Exsicatas",NA,"Erva prostrada, anual. Inflorescência divaricada. Forma estolões.","CEN00004331",NA,NA,"Raddi","J. F. M. Valls","1979","10","09","POCONE","-56.6227989196777","-16.2567005157471",NA,NA,"CEN00004331","200792","auto","1982","05",NA,NA,NA,NA,"1",NA,NA
"83","2020-09-02 16:37:07-03","Cenargen","CEN","6374","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","4587",NA,"Brasil","RS","Rodovia Santa Maria - São Pedro. 30 km Oeste de S. Pedro, 2 km Oeste de Arroio Taquara.","Exsicatas",NA,"Área pertubada ao longo da rodovia; em solo descoberto. Doação - Herb. Depto. Bot. da UFRGS - Porto Alegre.","CEN00006374",NA,NA,"Raddi","J. F. M. Valls","1979","04","23","SANTA MARIA","-53.8069000244141","-29.6842002868652",NA,NA,"CEN00006374","37819","auto","1982","05",NA,NA,NA,NA,"1",NA,NA
"84","2020-09-02 16:37:07-03","Cenargen","CEN","35228","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","14256",NA,"Brasil","RS","Junto às bombas de recalque de água para irrigação da Granja São Miguel, a sudoeste de Uruguaiana.","Unicata",NA,"Folhas tenras. 2n=40 (M.T.Pozzobon-CENARGEN, mitose).","CEN00035228",NA,NA,"Raddi","J. F. M. Valls","1998","12","15","URUGUAIANA","-57.0882987976074","-29.7546997070312","100","100","CEN00035228","93142","auto","1998","12",NA,"-5722278.0","-2986972.0",NA,"1",NA,NA
"85","2020-09-02 16:37:07-03","Cenargen","CEN","35222","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","José Francisco Montenegro Valls","14248",NA,"Brasil","RS","Próximo à margem da barragem do Sanchuri.","Exsicatas",NA,"Higrófila com folhas tenras. 2n=40 (M.T.Pozzobon-CENARGEN, mitose).","CEN00035222",NA,NA,"Raddi","J. F. M. Valls","1998","12","14","URUGUAIANA","-57.0882987976074","-29.7546997070312",NA,NA,"CEN00035222","93142","auto","1998","12",NA,"-5682750.0","-2954806.0",NA,"1",NA,NA
"86","2019-11-13 11:28:57-03","USP","SPF","156860","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Mello-Silva, R","2127",NA,"Bolívia","La Paz",NA,NA,NA,NA,"SPF00156860",NA,NA,"Raddi","Pimenta, KM","2002","12","20","Coroico","-67.855833","-16.303333","2650","2650","SPF00156860",NA,NA,"2013","02",NA,"-67.855833","-16.303333",NA,NA,NA,NA
"87","2018-04-19 09:33:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","S. Venturi","699","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1919","12",NA,NA,"-65.5","-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"699",NA
"88","2019-01-25 15:44:47-02","IAC","IAC","16198","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","D.M. Dedecca","327",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Seção de Conservação dos Solos",NA,NA,NA,NA,NA,NA,"Raddi","D.M. Dedecca","1953","05","15","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1953","05","15","-47.077171","-22.870251",NA,NA,NA,NA
"89","2019-01-25 15:36:05-02","IAC","IAC","22830","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","s/col.","s/nº",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Raddi","R.C. Oliveira","1972","06","14","Nova Odessa","-47.2958","-22.7775",NA,NA,NA,NA,NA,"1997","05","08","-47.2958","-22.7775",NA,NA,NA,NA
"90","2019-01-25 15:36:05-02","IAC","IAC","22833","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","H.F. Leitão Filho","s/nº",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,NA,NA,"Raddi","R.C. Oliveira & J.F.M. Valls","1971","12","15","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,NA,"1999","06","15","-47.077171","-22.870251",NA,NA,NA,NA
"91","2019-01-25 15:36:05-02","IAC","IAC","6696","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","J.M. Salles","s/nº",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,NA,"Conf.: por r.C. oliveira & J.f.M. valls em, 1999",NA,NA,NA,"Raddi","O. Handro","1942","01","22","Tatuí","-47.8569","-23.3556",NA,NA,NA,NA,NA,"1948","12","14","-47.8569","-23.3556",NA,NA,NA,NA
"92","2020-11-12 17:02:36-03","UEL","FUEL","19117","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Kranz, WM","348",NA,"Brasil","Paraná","São Sebastião",NA,NA,NA,NA,"Tracheophyta","Poales","Raddi","Kranz, WM","1988","06","22","Ribeirão Claro","-49.7580986022949","-23.1942005157471",NA,NA,NA,"28076","auto","1995","08","25",NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:16:44-03","UnB","UB","88437","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Pott, VJ","1554","Southern America","Brasil","Mato Grosso do Sul","Corumbá, Fazenda Nhumirim",NA,NA,NA,"UB0022253","Monocotyledonae",NA,"Raddi","Pott, VJ",NA,NA,NA,"Corumbá","-56.65","-18.983333",NA,NA,"UB0022253",NA,NA,NA,NA,NA,"-56.65","-18.983333",NA,NA,NA,NA
"94","2019-11-01 15:16:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Salles, JM","6696","Southern America","Brasil","São Paulo","Estação Ecológica de Tatuí",NA,NA,"Planta herbácea",NA,"Monocotyledonae",NA,"Raddi","Handro, O","1942","01","22","Tatuí","-47.8499984741211","-23.3500003814697",NA,NA,NA,"22710","auto","1948","04","14",NA,NA,NA,NA,NA,NA
"95","2020-08-20 14:59:51-03","UFSC","FLOR","39911","PreservedSpecimen","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Rua, G.H.","913",NA,"Brasil","Goiás","Lagoa do Abreu, ambiente antropizado em relevo plano.",NA,NA,"erva aquática. Comum no local. Recebido do Herbário CEN-EMBRAPA","FLOR0039911",NA,"Poales","Raddi","Rua, G.H.","2007","04","24","Formosa","-47.345833","-15.544444","950","950",NA,NA,NA,"2007","04",NA,"47º20'45''W","15º32'40''S",NA,NA,NA,NA
"96","2020-05-19 17:19:45-03","UFMT","UFMT","19924","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","SchessI, M.","7",NA,"Brasil","Mato Grosso","About 3 Km south of Poconé along the highway to Mimoso.",NA,NA,"Pantanal Ecology Project.; Earthmound savanna (Campo de murunduns).",NA,NA,NA,"Raddi",NA,"1991","06","15","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2018-08-21 21:58:38-03","UFMT","UFMT","37070","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Rebellato, L.; Arruda, E.C.","284",NA,"Brasil","Mato Grosso","Fazenda Nossa Senhora da Conceição.",NA,NA,"Herbácea. Frutos amarelos.; Campo inundável.",NA,NA,NA,"Raddi",NA,"2000","12","05","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-05-19 17:19:45-03","UFMT","UFMT","20098","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","SchessI, M.","30892",NA,"Brasil","Mato Grosso","Highway Nr. 112 9Poconé-Porto Cercado) approximately at Km. 25. (Fazenda Sr. Nhozinho)",NA,NA,"Pantanal Ecology Project.; Drainage dicthes along the highway.",NA,NA,NA,"Raddi","Pott, A.","1992","08","03","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,"200792","auto","1992","08","04",NA,NA,NA,NA,NA,NA
"99","2018-08-21 21:58:38-03","UFMT","UFMT","7084","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Pott, A.; Pereira, M.; Ribeiro, M.A.; Mazza, C.","2765",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim. Sub-região da Nhecolândia.",NA,NA,"Solo argiloso.; Herbácea anfibia estolonifera.",NA,NA,NA,"Raddi",NA,"1987","07","08","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-08-21 21:58:38-03","UFMT","UFMT","26407","S","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Santos, M.C.V.; Rebellato, L.; Arruda, E.C.","265",NA,"Brasil","Mato Grosso do Sul","Serra do Amolar. Fazenda Mandioré.",NA,NA,"Herbácea. Inflorescência com espiguetas verdes.; Brejo.",NA,NA,NA,"Raddi",NA,"2003","04","02","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Raddi, G","teste hb.s.n.","Southern America","Brazil","Rio de Janeiro","in pratis prope Rio de Janeiro, praecipue ad rivulos",NA,NA,NA,NA,NA,NA,"Raddi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","acuminatum","Paspalum acuminatum","Raddi, G","teste Herbuthen","Southern America","Brazil","Rio de Janeiro","in pratis prope Rio Janeiro, praecipue ad rivulos",NA,NA,NA,NA,NA,NA,"Raddi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
