"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"102","2019-11-05 16:44:50-03","UFOP","OUPR","14328","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Badini, J.","s.n.","1941",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores róseas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"103","2019-11-05 16:44:54-03","UFOP","OUPR","19488","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores vermelhas",NA,NA,NA,NA,"1974","05",NA,NA,"11","44599","auto",NA,NA,NA,NA,NA,NA
"104","2019-11-05 16:44:54-03","UFOP","OUPR","31556","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Pedrosa, L.G.","Pedrosa, L.G.","551","2018","07","06",NA,"Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Erva, ca. 40cm. Flores róseas. Variedade rosa.",NA,NA,NA,NA,"2018","07",NA,NA,"06","44599","auto",NA,NA,NA,NA,NA,NA
"105","2019-11-05 16:44:50-03","UFOP","OUPR","14316","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1974","06","19",NA,"Brasil","Minas Gerais","Ouro Preto","Miguel Burnier","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"106","2019-11-05 16:44:54-03","UFOP","OUPR","14344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1974","06","13",NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"107","2019-11-05 16:44:50-03","UFOP","OUPR","14335","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","06","25",NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"108","2019-11-05 16:44:54-03","UFOP","OUPR","30831","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Nakajima, J.N.","Pedrosa, L.G.","6","2018","02","03",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Inflorescência alva.",NA,NA,NA,NA,"2019","03",NA,NA,"15","44599","auto",NA,NA,NA,NA,NA,NA
"109","2019-11-05 16:44:54-03","UFOP","OUPR","31033","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Pedrosa, L.G.","Pedrosa, L.G.","233","2018","04","27",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Calais.","-43.5080986022949","-20.2875003814697",NA,"Erva, ca. 45cm. Flores vináceas. Campo rupestre e cerrado.",NA,NA,NA,NA,"2018","04",NA,NA,"27","44599","auto",NA,NA,NA,NA,NA,NA
"110","2019-11-05 16:44:54-03","UFOP","OUPR","7284","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Sousa, H.C. de; Roschel, M.B. & Argolo, A...M...","156","1997","07","17",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para os Calais","-43.5080986022949","-20.2875003814697",NA,"Campo rupestre. Subarbusto. Capítulos com flores róseas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"111","2019-11-05 16:44:50-03","UFOP","OUPR","1337","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Roschel, M.B.; Dias, S.","s.n.","1994","02","19",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Serra do Baú","-43.5080986022949","-20.2875003814697",NA,"Campo rupestre. Subarbusto 50cm. Flores roseas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-05 16:44:50-03","UFOP","OUPR","14332","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","07","29",NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, Caveira (vertente L)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"113","2019-11-05 16:44:50-03","UFOP","OUPR","14318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1974","05","26",NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, Moraes - Campos na parte de cima da estrada","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"114","2019-11-05 16:44:50-03","UFOP","OUPR","14333","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","06","21",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"115","2019-11-05 16:44:50-03","UFOP","OUPR","14322","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Badini, J.","s.n.","1941",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores róseas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"116","2019-11-05 16:44:50-03","UFOP","OUPR","14321","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1971","06","08",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-05 16:44:50-03","UFOP","OUPR","14320","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","04","10",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"118","2019-11-05 16:44:50-03","UFOP","OUPR","14329","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Badini, J.","s.n.","1942","07","05",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores pálidas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"119","2019-11-05 16:44:50-03","UFOP","OUPR","14319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","05","01",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Campo",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"120","2019-11-05 16:44:50-03","UFOP","OUPR","14340","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Badini, J.","s.n.","1941",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Campo. Erva. Flores róseas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"121","2019-11-05 16:44:50-03","UFOP","OUPR","14339","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","08","19",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"122","2019-11-05 16:44:50-03","UFOP","OUPR","14334","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","06","04",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"123","2019-11-05 16:44:54-03","UFOP","OUPR","18348","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Badini, J.","s.n.","1975","08","30",NA,"Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,"Campo. Flores violáceas",NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"124","2019-11-05 16:44:50-03","UFOP","OUPR","14330","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1975","03","15",NA,"Brasil","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"125","2019-11-05 16:44:50-03","UFOP","OUPR","14343","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1974","06","20",NA,"Brasil","Minas Gerais","Ouro Preto","Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"126","2019-11-05 16:44:50-03","UFOP","OUPR","14331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) B.L.Rob.","Fernandes, A.C.","Lisboa, M.A.","s.n.","1972","07","24",NA,"Brasil","Minas Gerais","Santa Bárbara","Gandarela","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"2014","03",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"127","2020-10-14 09:59:09-03","FURB","FURB","48024","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Barboza, E","Engels, M.E.","2422","2014","05","01",NA,"Brasil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,"FURB48024","FURB48024",NA,NA,"2015","04",NA,NA,"14","26641","auto",NA,NA,NA,NA,NA,NA
"128","2019-11-08 08:49:52-03","FURB","FURB","50451","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Funez, L.A.","Funez, L.A.; Gasper, A.L. de; Kemmelmeier, K. & Zermiani, A.E.","3810","2015","02","20",NA,"Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666",NA,NA,"FURB50451","FURB50451","1200","1200","2015",NA,"-48.9544444","-26.0391666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 09:59:09-03","FURB","FURB","26389","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Nakajima, JN","Cordeiro, J.","2416","2008","02","28",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,NA,"FURB00810","FURB00810",NA,NA,"2009",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"130","2021-03-16 17:50:50-03","UCS","HUCS","36533","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","Cordeiro, J.; Lozano, E.","Silva, J.M.","7177","2009","04","29",NA,"Brasil","Paraná","São Mateus do Sul","Colônia Iguaçu","-50.3828010559082","-25.8742008209229",NA,"Herbário MBM; Margens do Rio Iguaçu",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"131","2021-03-16 17:50:50-03","UCS","HUCS","40015","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Brotto, M.L.","Brotto, M.L.","937","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era","-49.855764","-24.398889",NA,"Herbario MBM; Estepe Gramíneo-lenhosa, campo limpo",NA,NA,NA,NA,"2013","02","-49.855764","-24.398889","18",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-16 17:50:50-03","UCS","HUCS","40094","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Ribas; Brotto, M.L.","Brotto, M.L.","901","2013","01","18",NA,"Brasil","Paraná","Balsa Nova","São Luiz do Purunã","-49.646167","-25.468722",NA,"Estepe",NA,NA,NA,NA,"2013","01","-49.646167","-25.468722","22",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:50:50-03","UCS","HUCS","18988","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Silva, J.M.","3289","2001","02","22",NA,"Brasil","Paraná","Lapa","Colônia São Carlos","-49.7158012390137","-25.7696990966797",NA,"Herbário MBM; Campo limpo",NA,NA,NA,NA,"2001",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-16 17:50:50-03","UCS","HUCS","27599","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.","Robinson, H.","Wasum, R.A.","3450","2006","01","18",NA,"Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,"Entre rochedos - no caminho",NA,NA,NA,NA,"2006","04",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"135","2019-09-27 18:03:48-03","UFES","VIES","45592","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Nichio-Amaral, R.; et al.","979","2019","08","28",NA,"Brasil","Minas Gerais","Rio Pardo de Minas","Trilha de acesso a casa de apoio. Parque Estadual de Serra Nova e Talhado","-42.5396995544434","-15.6097002029419",NA,NA,"VIES045592","VIES045592",NA,NA,NA,NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA
"136","2019-08-16 08:38:33-03","UTFPR","HCF","19326","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","M.L. Brotto","M.L. Brotto","937","2013","02","15",NA,"Brasil","PR","Piraí do Sul","Fazenda Nova Era","-49.85575","-24.398889",NA,"subarbusto, 75 cm, capítulos rosados. Campo limpo.",NA,NA,"1190","1190","2013","02","49°51'20,7 W","24°23'56 S","18",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-08-16 08:38:33-03","UTFPR","HCF","24120","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","M.L. Brotto","J.M. Silva","9221","2016","02","14",NA,"Brasil","PR","Castro","PCH do Rio Iapó, Fazenda Marumbi","-50.12","-24.737222",NA,"erva, capítulo alvo. Campo.",NA,NA,"980","980","2017","03","50°07'12 W","24°44'14 S","31",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-08-16 08:38:33-03","UTFPR","HCF","25290","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","E. Barboza","M.G. Caxambu","8093","2018","04","12",NA,"Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.859639","-25.923722",NA,"subarbusto ca. 0,80 m, heliófito. Capítulos alvo-rosados.",NA,NA,"1159","1159","2018",NA,"51°51'34,7 W","25°55'25,4 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-16 08:38:33-03","UTFPR","HCF","24168","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","E. Barboza","M.E. Engels","2422","2014","05","01",NA,"Brasil","PR","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,"erva ca. 1,30 m. Caule verde a castanho. Folhas verdes discolores. Raque castanha com leve tom vináceo. Capítulos roxos. Floresta Ombrófila Mista, em borda de banhado/lavoura.",NA,NA,NA,NA,"2015","04",NA,NA,"14","26641","auto",NA,NA,NA,NA,NA,NA
"140","2020-01-29 12:17:53-03","UFSM","SMDB","19092","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L. Esteves","Tannus, JLS","Tannus, JLS; Assis, MA","532","2001","12","18",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina - IF","-47.8199996948242","-22.25",NA,"Cerrado, solo úmido","SMDB019092",NA,NA,NA,"2006","11",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"141","2019-12-26 15:11:31-03","UFSM","SMDB","19335","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob. Cham","Brotto, ML","Brotto, ML; Barboza, E; Cordeiro, J; Saridakis, DP","937","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era","-49.855764","-24.398889",NA,"Subarbusto, 75cm, capítulos rosados. Estepe gramíneo-lenhosa (campo limpo)","SMDB019335",NA,NA,NA,"2013","02","-49.855764","-24.398889","18",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:16:07-03","MBM","MBM","396164","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Engels, M.E.","2422","2014","05","01","Southern America","Brazil","Paraná","Carambeí","Catanduva de Fora","-50.0971984863281","-24.9178009033203",NA,"Erva, ca. 1,3m. Caule verde a castanho. Folhas verdes discolores. Raque castanha com leve tom vináceo. Capítulos roxos.; Floresta Ombrófila Mista, em borda de banhado/lavoura.","MBM396164","MBM396164",NA,NA,"2015","04",NA,NA,"14","26641","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:16:07-03","MBM","MBM","398095","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","852","2013","03","20","Southern America","Brazil","Paraná","Carambeí","Fazenda São Daniel","-50.0971984863281","-24.9178009033203",NA,"Terrestre. Caule castanho arroxeado. Folhas verdes. Inflorescência arroxeada.; Em campo.","MBM398095","MBM398095",NA,NA,"2015","04",NA,NA,"14","26641","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:16:07-03","MBM","MBM","306207","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Nakajima, J.","Dombrowski, L.T.","1816","1966","03",NA,"Southern America","Brazil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,"Frequente; campo","MBM306207","MBM306207",NA,NA,"2009","09",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:16:07-03","MBM","MBM","305885","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Nakajima, J.","Linsingen, L. von; et al.; et al.","121","2000","03","06","Southern America","Brazil","Paraná","Jaguariaíva","Lago Azul","-49.7057991027832","-24.2511005401611",NA,"Erva coletada no campo cerrado alterado com capítulo roxo","MBM305885","MBM305885",NA,NA,"2009","09",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:16:07-03","MBM","MBM","62254","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","42185","1979","04","05","Southern America","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"MBM062254","MBM062254",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:16:07-03","MBM","MBM","397898","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Ribas, O.S.","Amaral-Neto, L.P.","65","2012","03","05","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Atrás da igreja","-50.008056","-25.241944",NA,"Arbusto.; Campo Gerais, campo seco.","MBM397898",NA,"880","880","2014","04","-50.008056","-25.241944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:16:07-03","MBM","MBM","397933","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Ribas, O.S.","Amaral-Neto, L.P.","110","2013","03","10","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Atrás da igreja","-50.008056","-25.241944",NA,"Campo Gerais, campo seco.","MBM397933",NA,"880","880","2014","04","-50.008056","-25.241944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:16:07-03","MBM","MBM","397934","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Ribas, O.S.","Amaral-Neto, L.P.","111","2013","01","28","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Atrás da igreja","-50.008056","-25.241944",NA,"Campo Gerais, campo seco.","MBM397934",NA,"880","880","2014","04","-50.008056","-25.241944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:16:07-03","MBM","MBM","398923","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Motta, J.T.","Savarais, M.","289","2012","04","12","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-48.990356","-25.495206",NA,NA,"MBM398923","MBM398923","975","975","2015","07","-48.990356","-25.495206","20",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:16:07-03","MBM","MBM","399187","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Cordeiro, J.","Savarais, M.","135","2013","01","23","Southern America","Brazil","Paraná","Ponta Grossa","margem da Rodovia BR 277","-49.952258","-25.266733",NA,NA,"MBM399187","MBM399187","839","839","2015","07","-49.952258","-25.266733","20",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:16:07-03","MBM","MBM","399281","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Savarais, M.","477","2014","04","25","Southern America","Brazil","Paraná","Colombo","Bairro Canguirí","-49.131472","-25.379069",NA,NA,"MBM399281",NA,"910","910","2015","07","-49.131472","-25.379069","20",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:16:07-03","MBM","MBM","402545","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardn.) R.M. King & H. Rob.","Barboza, E.","Brotto, M.L.; Lubow, S.; Lubow, S.","2215","2016","02","18","Southern America","Brazil","Paraná","Curitiba","Alto Boqueirão","-49.236111","-25.545",NA,"Subarbusto com 80cm de altura; capítulos roxos.; Estepe (Campos de Curitiba).","MBM402545","MBM402545","900","900","2016","03","-49.236111","-25.545","30",NA,NA,NA,NA,NA,NA,NA,NA
