"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","dayIdentified","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","relatedCatalogItem"
"11","2021-01-14 15:26:37-03","MN","R","146485","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N.P. & Zappi, D.C.","1992",NA,"Cardoso, J.; Costa, J.A.F.","1984","06","17","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"321",NA,NA,"R010023285,R010023282","R010023282 R010023285",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-01-14 15:26:37-03","MN","R","146486","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N.P. & Zappi, D.C.","1992",NA,"Cardoso, J.","1984","10","24","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"413",NA,NA,"R010023304,R010023305","R010023304 R010023305",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-01-14 15:26:37-03","MN","R","159215","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Sena, L.Y.S.","2007",NA,"Cardoso, J.","1987",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"459",NA,NA,"R010023303","R010023303",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-01-14 15:26:37-03","MN","R","160520","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N.P. & Zappi, D.C.","1992",NA,"Segadas -Vianna, F.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"4037",NA,NA,"R010023300,R010023301","R010023300 R010023301",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-01-14 15:26:37-03","MN","R","218483","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N.P. & Zappi, D.C.","1992",NA,"Mello Filho, L.E.; Rente, J.A.","1961","10","30","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,"R010023283","R010023283",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-01-14 15:26:37-03","MN","R","229458","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Couto, D.R.","2013","08","Couto, D.R.; V. Manhães","2013","08","07","Brasil","Rio de Janeiro","Santo Eduardo",NA,NA,NA,NA,NA,NA,NA,"2374",NA,NA,"R010022181","R010022181",NA,"10",NA,NA,"300","300",NA,NA,NA
"17","2021-01-14 15:26:37-03","MN","R","229460","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Couto, D.R.; Paixao, B.; Jacques, S. & Uribbe, F.P.","2013","11","05","Brasil","Minas Gerais","Pocrane",NA,"-41.6369018554688","-19.6196994781494","27542",NA,NA,"auto","2381",NA,NA,"R010022182","R010022182",NA,NA,NA,NA,"521","521","41º68'W","19º63'S",NA
"18","2021-01-14 15:26:37-03","MN","R","204548","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Calvente, A.M.; Versieux, L.M.","2004","01","29","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,NA,"R010023284","R010023284",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-01-14 15:26:37-03","MN","R","160519","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Taylor, N.P. & Zappi, D.C.","1992",NA,"Santos, N.","1964","08",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","5812",NA,NA,"R010023302","R010023302",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2015-07-02 14:55:23-03","JBP","HPL","13465","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis",NA,"G. Olsthoorn","2013","10","G. Olsthoorn","2013","10","29","Brasil","MG","Aimorés","BR-259, Pedra Lorena, ao lado da hidroelétrica de Aimorés no rio Doce.","-41.095833","-19.455",NA,NA,NA,NA,"445",NA,NA,NA,NA,NA,"29",NA,NA,"441","441","41° 05' 45 W","19° 27' 18 S",NA
"21","2021-03-01 16:27:13-03","UNICAMP","UEC","110209","S","Plantae","Magnoliopsida",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","Backeb.","Zappi, DC","1999",NA,"Zappi, DC; Costa, CB; Aona, LYS; Belinello, R","1999","11","26","Brazil","Espírito Santo","Piúma","Monte Agá, ao sul da cidade.","-40.773333","-20.873056",NA,NA,"Crescendo sobre rochas muito íngrimes, estéril. Cult.; Afloramento de gnaisse rodeado por mata de encosta com árvores altas e muitas espécies de Rutaceae, com Pilosocereus brasiliensis, Brasiliopuntia brasiliensis e Rhipsalis teres.",NA,"469",NA,NA,"UEC041394","UEC041394",NA,NA,NA,NA,"50","100","-40.773333","-20.873056",NA
"22","2021-03-01 16:27:13-03","UNICAMP","UEC","139068","S","Plantae","Magnoliopsida",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","Backeb.","Aona, LYS",NA,NA,"Aona, LYS; Gil, ASB","2005","02","18","Brazil","Espírito Santo","Guarapari","BR 101, 10 Km da entrada para Guarapari, sentido Guarapari-Vitória, afloramento rochoso.","-40.482333","-20.5625",NA,NA,"Ca. 1-1,5 m de altura, frequente, ca. 30 indivíduos, ocorrendo junto com Pilosocereus brasiliensis subsp. ruschianus. Final de floração.",NA,"930",NA,NA,"UEC041393","UEC041393",NA,NA,NA,NA,"50","50","-40.482333","-20.5625",NA
"23","2021-03-01 16:27:13-03","UNICAMP","UEC","130770","S","Plantae","Magnoliopsida",NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","Backeb.","Aona, LYS",NA,NA,"Borba, EL","1999",NA,NA,"Brazil","Minas Gerais","Juiz de Fora","Pedreira de Santo Cristo, distrito de Linhares, afloramento de gnaisse.","-43.3502998352051","-21.7642002105713","36144",NA,"Frutos vermelhos.","auto","s.n.",NA,NA,"UEC041391","UEC041391",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-04-27 16:09:11-03","UFES","VIES","21243","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Couto, D.R.","2010","11","Couto, D.R.","2010","11","05","Brasil","Espírito Santo","Alegre","Celina.","-41.5331001281738","-20.763599395752","26101",NA,NA,"auto","1709",NA,NA,"VIES021243",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"25","2020-04-27 16:09:11-03","UFES","VIES","38540","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Dal col, A.C.S.","2015","06","Dal col, A.C.S.; Cardoso, W.C.","2015","06","07","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","389",NA,NA,"VIES038540","VIES038540",NA,"07",NA,NA,NA,NA,NA,NA,NA
"26","2020-04-27 16:09:11-03","UFES","VIES","35963","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2012","03","Cardoso, W.C.","2012","03","18","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,NA,"auto","132",NA,NA,"VIES035963","VIES035963",NA,"18",NA,NA,NA,NA,NA,NA,NA
"27","2020-04-27 16:09:11-03","UFES","VIES","17738","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Pereira, S.V.","1991","06","Pereira, S.V.; et al.","1991","06","26","Brasil","Espírito Santo","Vitória","Morro do Itapenambi.","-40.3377990722656","-20.3194007873535","15291",NA,NA,"auto","83",NA,NA,"VIES017738","VIES017738",NA,"26",NA,NA,NA,NA,NA,NA,NA
"28","2020-04-27 16:09:11-03","UFES","VIES","19972","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Pereira, O.J.","2003","09","Pereira, O.J.; Martins, J.","2003","09","26","Brasil","Espírito Santo","Vitória","Parque Estadual da Fonte Grande.","-40.3377990722656","-20.3194007873535","15291",NA,NA,"auto","7315",NA,NA,"VIES019972","VIES019972",NA,"26",NA,NA,NA,NA,NA,NA,NA
"29","2019-12-06 19:29:21-03","UFES","VIES","29210","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Valadares, R.T.","2018","10","Valadares, R.T.; Koski, D.A.","2018","10","22","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Vale Encantado, no mirante dos cactos. Vegetação de Afloramento Rochoso em Regeneração.","-40.340278","-20.365",NA,NA,NA,NA,"1868",NA,NA,"VIES029210","VIES029210",NA,"31",NA,NA,NA,NA,"40º20'25''W","20º21'54''S",NA
"30","2020-04-27 16:09:11-03","UFES","VIES","39453","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2015","03","Cardoso, W.C.; Firmino, A.D.; Fardin, L.C.","2015","03","15","Brasil","Espírito Santo","Serra","APA Mestre Álvaro. Trilha principal. Afloramento rochoso gnaissico entre a Pedra do Papagaio e o Vale do Eco.","-40.308889","-20.159444",NA,NA,NA,NA,"329",NA,NA,"VIES039453","VIES039453",NA,"15",NA,NA,NA,NA,"40º18'32''W","20º9'34''S",NA
"31","2020-04-27 16:09:11-03","UFES","VIES","40343","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","W.C. Cardoso","2020","04","Dal Col, A.C.S.; Cardoso, W.C.","2015","08","15","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.418056","-20.614167",NA,NA,NA,NA,"475",NA,NA,"VIES040343","VIES040343",NA,"17",NA,NA,NA,NA,"40º25'5''W","20º36'51''S",NA
"32","2020-01-20 11:05:25-03","UFES","VIES","46324","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Menezes, B.D.; Assis, A.M.; Vago, A.M.; Rezende, J.D. & Botelho, R.M.","2010","08","20","Brasil","Espírito Santo","Serra","Mestre Álvaro. Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.3","-20.182778",NA,NA,NA,NA,"56",NA,NA,"VIES046324",NA,NA,NA,NA,NA,"270","270","40º18'W","20º10'58''S",NA
"33","2020-12-22 16:05:46-03","UFES","VIES","48455","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Guarnier. J.C.","2020","10","Guarnier, J.C.; Calazans, L.S.B., Dutra, V.F., Silva, H.L. & Valadares, R.T.","2020","02","20","Brasil","Espírito Santo","Guarapari","Arquipélago das Três Ilhas. Arquipélago das Três Ilhas. Ilha Quitongo.","-40.381389","-20.612222",NA,NA,NA,NA,"377",NA,NA,"VIES048455","VIES048455",NA,"26",NA,NA,"1","1","40º22'53''W","20º36'44''S",NA
"34","2021-03-24 17:32:40-03","UFES","VIES","49408","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Valadares, R.T.","2018","10","Valadares, R.T.; Koski, D.A.","2018","10","22","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Vale Encantado, no mirante dos cactos. Vegetação de Afloramento Rochoso em Regeneração.","-40.340278","-20.365",NA,NA,NA,NA,"1868",NA,NA,"VIES049408",NA,NA,"31",NA,NA,"10","10","40º20'25''W","20º21'54''S",NA
"35","2020-04-27 16:09:11-03","UFES","VIES","19383","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Souza, G.R. de","2010","05","Souza, G.R. de","2008","07","12","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama - Barra Alegre.","-41.1128005981445","-20.8488998413086","35694",NA,NA,"auto","89",NA,NA,"VIES019383","VIES019383",NA,"10",NA,NA,NA,NA,NA,NA,NA
"36","2019-06-27 10:24:25-03","UFES","VIES","1792","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Pereira, O.J.","1987","08","28","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","1013",NA,NA,"VIES001792","VIES001792",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-02-12 18:12:00-03","UFES","VIES","4338","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Castro, R.C.","1990","07","06","Brasil","Espírito Santo","Guarapari","Caraís - Setiba.","-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","s.n.",NA,NA,"VIES004338","VIES004338",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-04-27 16:09:11-03","UFES","VIES","22162","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2013","04","Cardoso, W.C.; Borges, W.S.","2013","04","07","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","267",NA,NA,"VIES022162","VIES022162 VIES022162_1",NA,"07",NA,NA,NA,NA,NA,NA,NA
"39","2020-04-27 16:09:11-03","UFES","VIES","9129","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2013","09","Dal col, A.C.S.; Rodrigues Filho, J.","2013","09","08","Brasil","Espírito Santo","Guarapari","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","141",NA,NA,"VIES009129","VIES009129",NA,"08",NA,NA,NA,NA,NA,NA,NA
"40","2019-06-27 10:24:25-03","UFES","VIES","4334","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,NA,NA,"Pereira, O.J.","1990","05","21","Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449","28401",NA,NA,"auto","2125",NA,NA,"VIES004334","VIES004334",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-04-27 16:09:11-03","UFES","VIES","38804","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Pena, N.T.L.","2015","05","Pena, N.T.L.; Alves-Araújo, A.; Souza, W.O. & Luber, J.","2015","05","05","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","242",NA,NA,"VIES038804","VIES038804",NA,"05",NA,NA,NA,NA,NA,NA,NA
"42","2020-04-27 16:09:11-03","UFES","VIES","39002","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Pena, N.T.L.","2015","06","Pena, N.T.L.; Alves-Araújo, A.; Luber, J.; Sossai, B.G. & Souza, W.O.","2015","06","23","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","314",NA,NA,"VIES039002","VIES039002",NA,"23",NA,NA,NA,NA,NA,NA,NA
"43","2019-06-27 10:24:25-03","UFES","VIES","18990","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Kollmann, L.J.C.","2009",NA,"Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.","2009","07","04","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,NA,"auto","310",NA,NA,"VIES018990","VIES018990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-04-27 16:09:11-03","UFES","VIES","22164","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2013","03","Cardoso, W.C.; Iglesias, D.T.","2013","03","17","Brasil","Espírito Santo","Serra","APA Mestre Álvaro.","-40.3078002929688","-20.1285991668701","16451",NA,NA,"auto","250",NA,NA,"VIES022164","VIES022164",NA,"17",NA,NA,NA,NA,NA,NA,NA
"45","2020-04-27 16:09:11-03","UFES","VIES","22080","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2011","09","Cardoso, W.C.","2011","09","08","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707","27156",NA,NA,"auto","25",NA,NA,"VIES022080","VIES022080",NA,"08",NA,NA,NA,NA,NA,NA,NA
"46","2020-04-27 16:09:11-03","UFES","VIES","26399","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2011","08","Cardoso, W.C.; Valadares, R.T.","2011","08","07","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.","-40.2924995422363","-20.3297004699707","27156",NA,NA,"auto","3",NA,NA,"VIES026399","VIES026399",NA,"07",NA,NA,NA,NA,NA,NA,NA
"47","2020-04-27 16:09:11-03","UFES","VIES","35848","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2012","03","Cardoso, W.C.","2012","03","18","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707","27156",NA,NA,"auto","133",NA,NA,"VIES035848","VIES035848",NA,"18",NA,NA,NA,NA,NA,NA,NA
"48","2020-04-27 16:09:11-03","UFES","VIES","6832","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.",NA,"1992","06","Martins, M.L.L.","1992","06","02","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535","15291",NA,NA,"auto","175",NA,NA,"VIES006832","VIES006832",NA,"02",NA,NA,NA,NA,NA,NA,NA
"49","2020-04-27 16:09:11-03","UFES","VIES","26402","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2011","08","Cardoso, W.C.","2011","08","08","Brasil","Espírito Santo","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535","15291",NA,NA,"auto","6",NA,NA,"VIES026402","VIES026402",NA,"08",NA,NA,NA,NA,NA,NA,NA
"50","2020-04-27 16:09:11-03","UFES","VIES","26404","S","Plantae",NA,NA,"Cactaceae","Coleocephalocereus","fluminensis","Coleocephalocereus fluminensis","(Miq.) Backeb.","Cardoso, W.C.","2011","08","Cardoso, W.C.; Silva, L.A.; Tavares, D.I. & Barros, P.H.D.","2011","08","15","Brasil","Espírito Santo","Vitória","Morro da Gamela.","-40.3377990722656","-20.3194007873535","15291",NA,NA,"auto","8",NA,NA,"VIES026404","VIES026404",NA,"15",NA,NA,NA,NA,NA,NA,NA
