"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"52","2021-01-14 15:25:52-03","MN","R","197388","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Moura, R. 133; Moura, R.B.",NA,"1998","11",NA,NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"R010005726","R010005726",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:25:52-03","MN","R","199727","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Moura, R. 347; et al.",NA,"2001","12",NA,NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"R010005727,R010059332","R010005727",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:25:52-03","MN","R","199729","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Moura, R. 348; et al.",NA,"2001","12",NA,NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"R010005725","R010005725",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:25:52-03","MN","R","197335","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Moura, R. 175; Menezes, M.; Menezes, L.; Silva, A.; Longhi-Wagner, H. & Alves, R.",NA,"1999","10","10",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"R010005748","R010005748",NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA
"56","2016-02-02 14:37:51-02","BGBM","B","B 10 0186487","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","coccinea","Dyckia coccinea","Mez",NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100186487 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100186487","B100186487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lectotype",NA,NA,NA
"57","2019-02-15 11:35:36-02","IPA","IPA","9124","S","Plantae","Plantae",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Pickel, B.","5479","1941","11","10","Southern America","Brasil","São Paulo","São Paulo","Bosque. Terrestre em campo alto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Flores e infl. vermelhas.","IPA0009124",NA,"Andrade-Lima",NA,"1964","01","13",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:25:16-03","IAP","PACA-AGP","107542","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliales","Bromeliaceae","Dyckia","subinermis","Dyckia subinermis","Mez","Sehnem, A.","6489","1958","11","15",NA,"Brasil","RS","Bento Gonçalves","Rio das Antas.","-51.5191993713379","-29.1714000701904",NA,NA,NA,"Habitat: ad rupem ad flumen","PACA107542",NA,"B. Rambo",NA,NA,NA,NA,NA,NA,"21248","auto","Liliatae",NA,NA,NA,NA,NA
"59","2019-11-21 14:32:46-03","UFJF","CESJ","49329","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","J.A. Lombardi; et al.","4442","2001","10","19","América do Sul","Brasil","Minas Gerais","Jaiba","Furados, lado esquerdo da estrada Jaiba/Mocambinho","-43.6744003295898","-15.3382997512817",NA,NA,NA,"Lageado, terrreno argiloso. Erva terrestre, folhas rajadas de ocre e cinza, inflorescências e botão salmão.","CESJ049329",NA,"R.C. Forzza",NA,"2002","09",NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:32:46-03","UFJF","CESJ","43320","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","J. Cordeiro; et al.","653","1989","10","11","América do Sul","Brasil","Paraná","Palmeira","Córrego das Antas","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Campo limpo, seco, flor vermelho zarcão. Afloramento rochoso.","CESJ043320",NA,"F. França",NA,"1995",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:32:46-03","UFJF","CESJ","182","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","L. Krieger","CESJ182","1942","06","27","América do Sul","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CESJ000182",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:41:58-03","UFMS","CGMS","15062","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","243","2004","10","31",NA,"Brasil","Mato Grosso do Sul","Paraíso","Fazenda Potreiro do Sucuriú.","-53.1919444","-19.0297223",NA,NA,NA,"Flor abóbora. Escapo da inflorescência rosa, situada na escarpa. Habitat: Cerrado. Relevo ondulado com drenagem. Habito: Erva epífita.","CGMS1044571",NA,"U.M. Resende",NA,NA,NA,NA,"-53,1919444","-19,0297223",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:41:58-03","UFMS","CGMS","43912","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","E.L. Siqueira","720","2013","09","21",NA,"Brasil","Paraná","Tibagi","Guartelá, Sítio São Sebastião. Propriedade da Sra. Júlia.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Flor alaranjada. Fruto ausente. Rupícola. Habitat: Estepe (Campo Gerais). Relevo ondulado. Habito: Erva acaule.","CGMS1073879",NA,"M.G. Caxambu",NA,"2013","11","17",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:19:02-03","UNICAMP","UEC","43090","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Ratter, JA; Argent, GCG","4937","1983","11","21",NA,"Brazil","São Paulo","Angatuba","Floresta de Angatuba. Instituto Florestal de São Paulo.","-48.416667","-23.45",NA,NA,NA,"Inflorescense to 70 cm. Rachis red. Fowers bright orange, paler at the base of the calyx.; In cerrado.","UEC005051","UEC005051","Forzza, RC",NA,"1998","03",NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 09:59:13-03","UNICAMP","UEC","6836","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Heringer, EP","14554","1975","04","16",NA,"Brazil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"flor, Cerrado seco, sujeito a fogo anualmente. Planta de cobertura baixa do solo, entre as gramíneas, flores cor de vinho, ráquis.","UEC075947","UEC075947","Forzza, RC",NA,"2001",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:19:02-03","UNICAMP","UEC","55543","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Meira Neto, JAA; Martins, E; Martinez, F; Siqueira","650","1990","10","09",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara.","-49.238899230957","-22.8805999755859",NA,NA,NA,"Flores alaranjadas, vivas.; Cerrado. Em campo sujo.","UEC043691","UEC043691","Forzza, RC",NA,"1998","03",NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:19:02-03","UNICAMP","UEC","69624","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Goldenberg, R","2","1994","07",NA,NA,"Brazil","São Paulo","Itirapina","Cerrado da Graúna.","-47.8199996948242","-22.25",NA,NA,NA,"Planta rizomatosa. Flores com cálice cor de laranja. Corola avermelhada e estames amarelos. Cerca de um mês após fogo.","UEC005054","UEC005054","Forzza, RC",NA,"1998","03",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"68","2019-08-20 09:59:13-03","UNICAMP","UEC","6834","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Leitão Filho, HF; Semir, J; Tamashiro, JY; Yamamoto, K; Monteiro, R; Ramos, MEM","6092","1977","10","20",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-46.9421997070312","-22.372200012207",NA,NA,NA,"flor, Herbáceo, flores coral. Cerrado-cerradão.","UEC005049","UEC005049","Wanderley, MDGL",NA,"1981","02",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:19:02-03","UNICAMP","UEC","25425","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Semir, J; Cruz, ND; Felippe, GM","11570","1980","10","01",NA,"Brazil","São Paulo","São Carlos","Fazenda da Broa.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Herbácea. Flores alaranjadas.","UEC005052","UEC005052","Forzza, RC",NA,"1998","03",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"70","2021-02-12 10:02:12-03","UNICAMP","UEC","76537","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Souza, VC; Souza, JP; Scalon, VR; Wongtschowski, M; Sanches, CD; Sakuragui, CM","8862","1995","08","18",NA,"Brazil","São Paulo","Itararé","Fazenda Ibiti (RIPASA)","-49.271667","-24.240833",NA,NA,NA,"flor, Erva; flores alaranjadas. Campo rupestre.","UEC075948","UEC075948","Souza, VC",NA,"1995","09",NA,"-49.271667","-24.240833",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 09:59:13-03","UNICAMP","UEC","75967","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G; Barbosa, E","58216","1992","09","10",NA,"Brazil","Paraná","Tibagi","Guartelá, canyon do rio Iapó","-50.4136009216309","-24.5093994140625","900","900",NA,"flor, Zona de campo, afloramentos de arenito da borda do canyon. Flor vermelho zarcão.","UEC075945","UEC075945","Leme, EMC",NA,"1993",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:19:02-03","UNICAMP","UEC","62922","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Bernacci, LC","28400",NA,NA,NA,NA,"Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda.","-46.5499992370605","-23.1100006103516","900","1400",NA,"Erva rupícola, rosetada. Cerca de 20-30 m de altura. Folhas de coloração acinzentada muito coriáceas e espinhos duros. Flores alaranjadas. Ocorrente na Pedra Grande, lageado grande e exposto.; Mata Mesófila de Altitude com afloramentos","UEC005046","UEC005046","Santos-Silva, F",NA,"2016","02","24",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:19:02-03","UNICAMP","UEC","48721","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hutchison, PC; Páffaro, JL","8948","1985","08","22",NA,"Brazil","São Paulo","Atibaia","Pedra Grande summit, common on granite slopes overlooking town.","-46.5499992370605","-23.1100006103516",NA,NA,NA,"Leaves cinereus below and / orglabrous above, aspect green to white. Flowers orange.","UEC005045","UEC005045","Santos-Silva, F",NA,"2016","02","24",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:19:02-03","UNICAMP","UEC","90431","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Tozzi, AMGA; Altino, AH; Veríssimo, RV; Javaroni, E; Rigo, CR; Tomé, D; Stukart, G","9742","1997","05","07",NA,"Brazil","São Paulo","Atibaia","Topo da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,NA,"Sobre rocha. Erva.","UEC043694","UEC043694",NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:19:02-03","UNICAMP","UEC","48774","S","Plantae","Liliopsida",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hutchison, PC; Matthes, LAF","9060","1985","08","28",NA,"Brazil","São Paulo","Itararé","Serra das Almas at the talc plant near the field station of the Inst. Agron. Campinas.","-49.3400001525879","-24.1100006103516","1000","1000",NA,"In grass, mostly. Flowers orange.","UEC043693","UEC043693","Forzza, RC",NA,"1998","03",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"76","2020-10-14 10:00:04-03","FURB","FURB","47624","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Engels, M.E.; Ferneda Rocha, L.C. & Michelon, C.","1126","2013","06","28",NA,"Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FURB47624","FURB47624","Engels, ME",NA,"2013","06","28",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:54:13-03","UCS","HUCS","4865","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Wasum, R.A.","s.n.","1988","11","09",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,"No solo, próximo à barragem",NA,NA,"Smith, L.B.",NA,"1988","12",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-04 18:38:26-03","UTFPR","HCF","6407","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","M.G. Caxambu","1934","2007","11","04",NA,"Brasil","PR","Arapoti","Margens da PR-239, próximo a cachoeira","-49.899694","-24.1755","791","791",NA,"erva heliófita, ereta, terrestre, ca. 1,5 m. Flores alaranjadas.",NA,NA,"H.M. Büneker",NA,"2020","11","27","49°53'58,9 W","24°10'31,8 S",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-04 18:38:26-03","UTFPR","HCF","9306","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","E.L. Siqueira","428","2010","11","05",NA,"Brasil","PR","Tibagi","Guartelá - Sítio São Sebastião -","-50.240389","-24.594556","1150","1150",NA,"erva acaule, terrestre, heliófita. Flores alaranjadas.",NA,NA,"H.M. Büneker",NA,"2020","11","27","50°14'25,4 W","24°35'40,4 S",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-23 15:16:46-03","UTFPR","HCF","8246","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","M.G. Caxambu","2716","2009","10","16",NA,"Brasil","PR","Ponta Grossa","Buraco do Padre","-49.967917","-25.173833","923","923",NA,"erva heliófita, rupícola, com folhas rosuladas com espinhos nas margens. Flores alaranjadas. Freqüente.",NA,NA,"F. Santos-Silva",NA,"2016","01","08","49°58'04,5 W","25°10'25,8 S",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-04 18:38:26-03","UTFPR","HCF","430","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A.E. Bianek","103","2003","11","10",NA,"Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,"terrícola com caule tuberoso, com cerca de 25 cm de altura, com flores alaranjadas.",NA,NA,"F. Santos-Silva",NA,"2016","01","08",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-04 18:38:26-03","UTFPR","HCF","1419","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","A. Favro","36","2004","09","19",NA,"Brasil","PR","Campo Mourão","Cerrado Valtra","-52.3830986022949","-24.0456008911133",NA,NA,NA,"herbácea, ereta, tuberosa, com espinhos próximos a base das folhas, nas margens das mesmas. Flores laranjas em espigas.",NA,NA,"F. Santos-Silva",NA,"2016","01","08",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-04 18:38:26-03","UTFPR","HCF","12728","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","E.L. Siqueira","720","2013","09","21",NA,"Brasil","PR","Tibagi","Guartelá - Sítio São Sebastião -","-50.4136009216309","-24.5093994140625",NA,NA,NA,"erva heliófita, rupícola, acaule. Flores alaranjadas. Comum.",NA,NA,"H.M. Büneker",NA,"2020","11","27",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:19:23-03","MBM","MBM","15553","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B.Sm.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","24815","1970","09","17","Southern America","Brazil","Paraná","São Jerônimo da Serra","Fazenda Nho","-50.7411003112793","-23.7275009155273",NA,NA,NA,"Terrícola.","MBM015553",NA,"Smith, L.B.",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:19:23-03","MBM","MBM","15556","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B.Sm.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","24765","1970","09","26","Southern America","Brazil","Paraná","Piraí do Sul","Estrada do Cerne, Serra das Furnas","-49.948600769043","-24.5261001586914",NA,NA,NA,"Terrícola.","MBM015556","MBM015556 MBM015556_1","Smith, L.B.",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:19:23-03","MBM","MBM","15554","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","cabrerae","Dyckia cabrerae","L.B.Sm.","Hatschbach, G.","24664","1970","09","02","Southern America","Brazil","Paraná","Balsa Nova","Colônia Witmarsum","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Terrícola.","MBM015554","MBM015554","Smith, L.B.",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:19:23-03","MBM","MBM","68989","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B.Sm.","Hatschbach, G.","17391","1967","10","10","Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Do campo limpo, flor zarcão; Flor zarcão.; Campo limpo.","MBM068989","MBM068989","Smith, L.B.",NA,"1969",NA,NA,NA,NA,"46557","auto",NA,NA,"ISOTYPE",NA,NA,NA
"88","2020-12-21 16:19:23-03","MBM","MBM","19318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B.Sm.","Hatschbach, G.","27105","1971","10","06","Southern America","Brazil","Paraná","Sengés","Morro Pelado","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Terrícola.","MBM019318","MBM019318","Smith, L.B.",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:19:23-03","MBM","MBM","4042","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B.Sm.","Hatschbach, G.","17248","1967","10","03","Southern America","Brazil","Paraná","Colombo","Rio Canguiri","-49.2242012023926","-25.2917003631592",NA,NA,NA,"Terrícola.; Flor zarcão.; Campo seco.","MBM004042","MBM004042","Smith, L.B.",NA,"1969","10",NA,NA,NA,"13536","auto",NA,NA,"PARATYPE",NA,NA,NA
"90","2020-12-21 16:19:23-03","MBM","MBM","4043","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","crocea","Dyckia crocea","L.B.Sm.","Hatschbach, G.","17372","1967","10","10","Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Terrícola.; Flor zarcão.; Das proximidades dos afloramentos de arenito e ao lado destes.","MBM004043","MBM004043","Smith, L.B.",NA,"1969","11",NA,NA,NA,"46557","auto",NA,NA,"PARATYPE",NA,NA,NA
"91","2020-12-21 16:19:23-03","MBM","MBM","429168","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","deltoidea","Dyckia deltoidea","(L.B.Sm.) L.B.Sm.","Lozano, E.D.; Inácio, C.D.; Cardozo, A.L.; Inácio, C.D.; Cardozo, A.L.","3062","2015","08","29","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, próximo a igreja.","-50.012","-25.244222",NA,NA,NA,"Cespitosa, 60 cm, flores latanja, campo sujo.; Campos Gerais.","MBM429168",NA,"Ribas, S.P.",NA,"2016",NA,NA,"-50.012","-25.244222",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:19:23-03","MBM","MBM","16963","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Hatschbach, G.","26597","1970","10","22","Southern America","Brazil","Mato Grosso","Rio Brilhante","Entroncamento",NA,NA,NA,NA,NA,"Terrícola.","MBM016963","MBM016963","Leme, E.M.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:19:23-03","MBM","MBM","48319","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Hatschbach, G.","38893","1976","10","03","Southern America","Brazil","Minas Gerais","Prata","Prata, arredores","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"MBM048319","MBM048319","Forzza, R.C.",NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:19:23-03","MBM","MBM","163758","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","lutziana","Dyckia lutziana","L.B.Sm.","Hatschbach, G.","59434","1993","09","10","Southern America","Brazil","Paraná","Jaguariaíva","Lajeado Cinco Reis","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM163758","MBM163758","Forzza, R.C.",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:19:25-03","MBM","MBM","34060","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B.Sm.","Hatschbach, G.","6102","1958","10","10","Southern America","Brazil","Paraná","Jaguariaíva","Rio Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Terrícola.","MBM034060","MBM034060","Smith, L.B.",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:19:25-03","MBM","MBM","34061","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","pseudococcinea","Dyckia pseudococcinea","L.B.Sm.","Hatschbach, G.; Lange, R.B.; Lange, R.B.","5381","1958","12","13","Southern America","Brazil","Paraná","Sengés","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,"Terrícola.","MBM034061","MBM034061","Smith, L.B.",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:19:25-03","MBM","MBM","180488","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Dombrowski, L.T.","9729","1978","09","21","Southern America","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Terrícola.","MBM180488","MBM180488","Dombrowski, L.T.",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:19:25-03","MBM","MBM","367","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","11659",NA,NA,NA,"Southern America","Brazil","Paraná","Castro","Fundão","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Terrícola.","MBM000367","MBM000367","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:19:25-03","MBM","MBM","180489","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Hatschbach, G.","11659","1964","10","02","Southern America","Brazil","Paraná","Castro","Fundão","-50.0119018554688","-24.7910995483398",NA,NA,NA,"Terrícola.","MBM180489","MBM180489","Hatschbach, G.",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:19:25-03","MBM","MBM","272997","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Linsingen, L. von","s.n.","1999","10","10","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM272997","MBM272997","Menezes, S.",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:19:25-03","MBM","MBM","126733","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Wasum, R.; et al.; et al.","4865","1988","11","09","Southern America","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Terrícola.","MBM126733","MBM126733","Smith, L.B.",NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
