"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","continentOcean","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","maximumElevationInMeters"
"1","2019-08-27 13:27:57-03","IAP","PACA-AGP","91636","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliatae","Asterales","Compositae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin","C. Mondin","Isotipo","C. Mondin & A. Iob","2553","2002","02","13","Brasil","RS","Cambará do Sul","Na estrada para São José dos Ausentes.","-50.1446990966797","-29.0478000640869","30776","ISOTYPUS. Erva com ca. 2m de altura. Capítulos amarelos. Sem número de HASU. Habitat: borda de mata Hábito: erva","PACA091636","PACA091636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2019-08-27 13:27:57-03","IAP","PACA-AGP","91637","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliatae","Asterales","Compositae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin","C. Mondin","Isoparatipo","Mondin, C.","2920","2003","01","31","Brasil","RS","Cambará do Sul","Ouro Verde, ca. 2Km da Celulose Cambará","-50.1446990966797","-29.0478000640869","30776","ISOPARATYPUS. Erva com 3m de altura, de local úmido. Capítulos amarelo-ouro. HASU 15201. Habitat: mata com araucária Hábito: erva","PACA091637","PACA091637","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2019-01-17 11:24:41-02","PUCRS","MPUC","12272","S","Plantae",NA,"Magnoliopsida","Asterales","Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin",NA,"ISOPARATYPUS",NA,NA,"2003","01","31","Brasil","RS","Cambará do Sul","Ouro Verde, 2 km da Celulose Cambará","-50.1444444","-29.0477778",NA,"Em mata com araucaria, local úmido",NA,NA,NA,"2004","01","01","2920","South America","-50.1444444000","-29.0477778000","1",NA,NA
"4","2020-10-14 09:59:25-03","FURB","FURB","64388","PreservedSpecimen","Plantae",NA,NA,NA,"Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin","Funez, L.A.",NA,"Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, Oliveira, C.T.","8759","2019","02","24","Brasil","Santa Catarina","Urubici","Caminho para a Parcela TN-400 (PELD-PPBio). Parque Nacional de São Joaquim","-49.6138889","-28.1397222",NA,"Flores amarelas Habitat: Borda e sub-bosque da floresta Habito: Arbusto 2 m","FURB64388","FURB64388",NA,"2019","02","24",NA,NA,"-49.6138889","-28.1397222",NA,"1600","1600"
"5","2021-02-08 12:37:04-03","UFRGS","ICN","137592","S","Plantae","Dicotyledon",NA,NA,"Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin",NA,"Paratypus","Mondin, CA","2920","2003","01","31","Brasil","RS","Cambará do Sul","Ouro Verde ca. 2 km da Celulose Cambará","-50.1446990966797","-29.0478000640869","30776","Doação do Herbário HASU; Erva com até 3 m de altura. Capítulos amarelo-ouro.; Em mata com araucária, local úmido.","ICN00000097","ICN00000097","auto",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA
"6","2021-02-08 12:37:04-03","UFRGS","ICN","170481","S","Plantae","Dicotyledon",NA,NA,"Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin","Schneider, AA",NA,"Korte, A","5463","2011","03","16","Brasil","SC","Bom Retiro","Negrinha","-49.489200592041","-27.7971992492676","35974","FURB 35307; Arbusto de 2m, flor amarela; Floresta Ombrófila Mista",NA,NA,"auto",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"880","880"
"7","2021-02-08 12:37:04-03","UFRGS","ICN","137593","S","Plantae","Dicotyledon",NA,NA,"Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin",NA,"Holotypus","Mondin, CA; Iob, A","2553","2002","02","13","Brasil","RS","Cambará do Sul","na estrada para São José dos Ausentes","-50.1446990966797","-29.0478000640869","30776","Doação do Herbário HASU; Erva com cerca de 2 m de altura. Capítulos amarelos.; Na borda da mata.","ICN00000099","ICN00000099","auto",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA
"8","2019-10-04 16:06:44-03","MCN-FZBRS","HAS","93144","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Asteraceae","Smallanthus","araucariophilus","Smallanthus araucariophilus","Mondin",NA,"Isoparatypus","Mondin, C.","2920","2003","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Ouro Verde, ca 2km da Celulose Cambará","-50.1446990966797","-29.0478000640869","30776","Erva com até 3 metros de altura, em mata com araucária local úmido. Capítulos amarelo-ouro. HASU 15201","HAS0093144","HAS0093144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
