"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"97","2019-08-27 13:29:18-03","IAP","PACA-AGP","46503","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1950","03","27","Brasil","RS","Osório","Lagoa da Pinguela","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA046503",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"98","2019-08-27 13:29:18-03","IAP","PACA-AGP","63347","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","J. C. Sacco","946","1955","03","15","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Encruzilhada em beira de estrada. Fenofase: flor","PACA063347",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"99","2019-08-27 13:29:18-03","IAP","PACA-AGP","51292","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","G. C. Leal",NA,"1950",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In incultis dumetosis. Fenofase: estéril","PACA051292",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"100","2019-08-27 13:29:18-03","IAP","PACA-AGP","28908","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Emrich, K.",NA,"1945","05",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: Culta. Fenofase: Folium; estéril.","PACA028908",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"101","2019-08-27 13:29:18-03","IAP","PACA-AGP","50237","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1951","03","26","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In dumetosis ad viam. Fenofase: flor","PACA050237",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"102","2019-08-27 13:29:18-03","IAP","PACA-AGP","46255","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1950","03","13","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA046255",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"103","2019-08-27 13:29:18-03","IAP","PACA-AGP","27474","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1944",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: fruto semievoluto","PACA027474",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"104","2019-08-27 13:29:18-03","IAP","PACA-AGP","1410","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1933","03","19","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In dumetosis ad viam. Fenofase: estéril","PACA001410",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"105","2019-08-27 13:29:18-03","IAP","PACA-AGP","26326","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1945","01",NA,"Brasil","RS","Quaraí","Fazenda do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: estéril","PACA026326",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"106","2019-08-27 13:29:18-03","IAP","PACA-AGP","10975","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","W. Rau",NA,"1942",NA,NA,"Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: In dumetosis secundariis. Fenofase: flor","PACA010975",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"107","2019-08-27 13:29:18-03","IAP","PACA-AGP","60335","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Camargo, O. R.","533","1956","04","10","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: In dumetosis. Fenofase: flor","PACA060335",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"108","2019-08-27 13:29:18-03","IAP","PACA-AGP","25321","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: Ad viam in dumetosis. Fenofase: flor","PACA025321",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"109","2019-08-27 13:29:18-03","IAP","PACA-AGP","25483","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Reitz, R.",NA,"1943","09","13","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: Ad viam in dumetosis. Fenofase: fruto maturo","PACA025483",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"110","2019-08-27 13:29:18-03","IAP","PACA-AGP","7394","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In dumetosis. Fenofase: estéril","PACA007394",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"111","2019-08-27 13:29:18-03","IAP","PACA-AGP","93835","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","F. C. Xavier","F. C. Xavier","146","2004",NA,NA,"Brasil","RS","Triunfo","Rio Jacuí (ilhota)","-51.7181015014648","-29.9433002471924",NA,NA,"HASU-----.","PACA093835",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"41194","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"112","2019-08-27 13:29:18-03","IAP","PACA-AGP","46425","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1950","03","20","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,"Habitat: In dumetosis incultis. Fenofase: flor","PACA046425",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"113","2019-08-27 13:29:18-03","IAP","PACA-AGP","85098","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R.L.C. Bortoluzzi","J. Mauhs et al.",NA,"1997","04","17","Brasil","RS","Palmares do Sul","Baln. Quintão - Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,"Habitat: Na orla da mata de restinga.","PACA085098",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2003","09",NA,"31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"114","2019-08-27 13:29:18-03","IAP","PACA-AGP","60746","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","P. Freddiani",NA,"1957","04",NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,"Habitat: In dumetosis. Fenofase: fruto","PACA060746",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"25060","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"115","2019-08-27 13:29:18-03","IAP","PACA-AGP","63011","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Schlichting",NA,"1956","03","10","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: In dumetosis. Fenofase: flor","PACA063011",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"116","2019-08-27 13:29:18-03","IAP","PACA-AGP","40728","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1949","03","31","Brasil","RS","Porto Alegre","Cristal","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In incultis dumetosis. Fenofase: flor","PACA040728",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"117","2019-08-27 13:29:18-03","IAP","PACA-AGP","41110","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1949","04","20","Brasil","RS","Porto Alegre","Ilha da Pintada","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In dumetosis. Fenofase: fruto semievoluto","PACA041110",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"118","2019-08-27 13:29:18-03","IAP","PACA-AGP","40382","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1949","03","03","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA040382",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"119","2019-08-27 13:29:18-03","IAP","PACA-AGP","92500","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","V. Koch","V. Koch",NA,"1996","11","27","Brasil","RS","Riozinho","Km 45","-50.4524993896484","-29.6410999298096",NA,NA,"HASU 6164. Habitat: ambiente seco e de sol Hábito: árvore","PACA092500",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"18583","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"120","2019-08-27 13:29:18-03","IAP","PACA-AGP","59295","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Camargo, O. R.","5","1956","01","10","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura.","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: In dumetosis. Fenofase: flor","PACA059295",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"121","2019-08-27 13:29:18-03","IAP","PACA-AGP","25068","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In dumetosis. Fenofase: fruto maturo","PACA025068",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"122","2019-08-27 13:29:18-03","IAP","PACA-AGP","7389","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA007389",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"123","2019-08-27 13:29:18-03","IAP","PACA-AGP","40458","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1949","03","09","Brasil","RS","São Leopoldo","Ad montem Sapucaia.","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In rupestribus dumetosis. Fenofase: flor","PACA040458",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"124","2019-08-27 13:29:18-03","IAP","PACA-AGP","46198","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1950","03","10","Brasil","RS","São Leopoldo","Cristo Rei","-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In incultis dumetosis. Fenofase: flor","PACA046198",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"125","2019-08-27 13:29:18-03","IAP","PACA-AGP","92502","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","C. M. Oliveira & C. Mondin","C. M. Oliveira","113","2001","05","24","Brasil","RS","São Leopoldo","Novo Câmpus da UNISINOS","-51.1472015380859","-29.7602996826172",NA,NA,"Planta cultivada e nativa do RS. HASU 14900. Habitat: ambiente seco e de sol Hábito: árvore","PACA092502",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"126","2019-08-27 13:29:18-03","IAP","PACA-AGP","50042","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1951","02","13","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor subaperto","PACA050042",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"42411","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"127","2019-08-27 13:29:18-03","IAP","PACA-AGP","28016","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","P. Goncalves",NA,"1945","01",NA,"Brasil","RS","Tramandaí","Ad litus atlanticum.","-50.1335983276367","-29.9846992492676",NA,NA,"Habitat: In dumetosis. Fenofase: flor nondum evoluto","PACA028016",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"21077","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"128","2019-08-27 13:29:18-03","IAP","PACA-AGP","9267","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: estéril","PACA009267",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"129","2019-08-27 13:29:18-03","IAP","PACA-AGP","35071","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","R. S. Rodrigues e A. S. Flores","Rambo, B.",NA,"1947","01","07","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: flor","PACA035071",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"130","2019-08-27 13:29:18-03","IAP","PACA-AGP","3124","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Habitat: In dumetosis. Fenofase: flor","PACA003124",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"131","2019-08-27 13:29:18-03","IAP","PACA-AGP","25460","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Reitz, R.",NA,"1943","02","15","Brasil","SC","Joinville","Luiz Alves","-48.8456001281738","-26.3043994903564",NA,NA,"Habitat: In dumetosis. Fenofase: flor","PACA025460",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"132","2019-08-27 13:29:18-03","IAP","PACA-AGP","30539","PreservedSpecimen","Plantae","Caesalpinaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H. S. Irwin & Barneby","A. S. Flores e R. S. Rodrigues","Reitz, R.","1094","1944","04","15","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"Habitat: In dumetosis secundariis. Fenofase: flor","PACA030539",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fagales","2001",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"133","2020-12-20 21:17:46-03","UFV","VIC","36946","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Resende, K.F.M.","Coutinho, Í.A.C.; et al.","26","2012","07","31","Brasil","Minas Gerais",NA,"Serra do Cipó, Jardim do Alojamento Alto Palácio, uma das casa de apoio do IBAMA.","-43.607361","-19.317861","-43.607361","-19.317861","Panta não nativa plantada pelo caseiro.","VIC036946","VIC036946",NA,NA,NA,NA,NA,NA,NA,"2012","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-20 21:17:46-03","UFV","VIC","36955","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Coutinho, Í.A.C.","Coutinho, Í.A.C.; et al.","27","2012","07","31","Brasil","Minas Gerais",NA,"Serra do Cipó, No jardim do Alojamento Alto Palácio, uma das casas de apoio do IBAMA.","-43.607361","-19.317861","-43.607361","-19.317861","A planta não é nativa do local, foi plantada pelo caseiro. Arbusto com 2,0 metros de altura.","VIC036955","VIC036955",NA,NA,NA,NA,NA,NA,NA,"2012","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-20 21:17:46-03","UFV","VIC","45562","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby",NA,"Santos, J.P.","s.n.","1989","11","30","Brasil","Minas Gerais","Alfenas","EFOA","-45.9472007751465","-21.42919921875",NA,NA,NA,"VIC045562","VIC045562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32044","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-20 21:17:46-03","UFV","VIC","4264","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S. Irwin & Barneby","Bortoluzzi, R.L.C.","Irwin, H.S.","2333","1958","12","30","Brasil","Minas Gerais","Belo Horizonte","Instituto Agronômico, Solo areno-argiloso vermelho.","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto, muito ramificado desde a base, c.a. de 2,5 metros de altura. Corola amarela.","VIC004264","VIC004264",NA,NA,NA,NA,NA,NA,NA,"2002","05","28","17082","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-02-27 16:43:56-03","UFSC","CTBS","124","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Miotto, S.T.S.","Iganci, João Ricardo Vieira","671","2010","04","29","Brasil","Rio Grande do Sul","Torres","Faxinal em Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICN: 172288",NA,NA,"2010","04","29","20837","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:37:07-03","UFJF","CESJ","46030","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","R.L.C.Bortoluzzi","M.R.Ritter","1362","2001","04","04","Brasil","Rio Grande do Sul","Massambará","a 5 Km da cidade em direção a Manoel Vianna","-56.064998626709","-29.1427993774414",NA,NA,"Hábito: Subarbusto. Flores amarelas. Coletada em beira de estrada.","CESJ046030",NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"76748","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-08-20 10:14:57-03","UNICAMP","UEC","134544","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Barreto, KD; Fernandes, GD","1801","1994","01","13","Brazil","São Paulo","Itapira","Sítio Santa Terezinha","-46.716","-22.366944","-46.716","-22.366944","Arbusto, 1,5m alt., flores amarelas.","UEC146781",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-08-20 10:14:54-03","UNICAMP","UEC","121266","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Rodrigues, RS; Flores, AS","1052","2001","03","21","Brazil","Rio Grande do Sul","Bagé","rodovia BR 153, rodovia BR 153 (Bagé-Aceguá), 3 km da cidade.","-54.1068992614746","-31.3313999176025",NA,NA,"Arbusto 4m, em beira de mata; flores amarelas visitadas por abelhas.","UEC146774",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:14:54-03","UNICAMP","UEC","121269","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","481","2001","03","21","Brazil","Rio Grande do Sul","Bagé","rodovia BR 293, rodovia BR 293, 4 km da entrada da cidade, em dir. a Candiota.","-54.1068992614746","-31.3313999176025",NA,NA,"Arbusto 2,5 m, em denso agrupamento de Eupatorium sp.; em dir. à Candiota.","UEC146779",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:14:54-03","UNICAMP","UEC","121264","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","500","2001","03","23","Brazil","Rio Grande do Sul","Barra do Ribeiro","rodovia BR 116, km 319, Em campo na beira da estrada.","-51.3011016845703","-30.2910995483398",NA,NA,"Arbusto 50cm; flores amarelas.","UEC146773",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:14:54-03","UNICAMP","UEC","121258","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Rodrigues, RS; Flores, AS","Flores, AS; Rodrigues, RS","484","2001","03","21","Brazil","Rio Grande do Sul","Candiota","rodovia BR 293, ca. 40 km de Bagé, em direção a Pinheiro Machado.","-53.6725006103516","-31.5580997467041",NA,NA,NA,"UEC146769",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2001",NA,NA,"28623","auto",NA,NA,NA,NA,NA,NA,NA
