"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"1","2021-04-05 14:24:54-03","UNESC","CRI","1874","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","Reitz; Klein","1962","09","23","Brasil","Santa Catarina","Porto União","Matos Costa.","-51.078611","-26.238611","51º4'43''W","26º14'19''S","Habitat: banhado","CRI000952","CRI000952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-04-05 14:24:54-03","UNESC","CRI","6908","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","Reitz; Klein","1962","02","23","Brasil","Santa Catarina","Porto União","Matos Costa.","-51.078611","-26.238611","51º4'43''W","26º14'19''S","Habitat: banhado","CRI000954","CRI000954","12359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-04-05 14:24:54-03","UNESC","CRI","6634","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","R. Reitz; R. M. Klein","1962","02","23","Brasil","Santa Catarina","Porto União","Matos Costa.","-51.078611","-26.238611","51º4'43''W","26º14'19''S","Habitat: banhado","CRI000953","CRI000953","12359","1991","02","01","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-09-23 10:37:18-03","E","E","334596","PreservedSpecimen","Plantae","Compositae","Baccharis","megapotamica","Baccharis megapotamica",NA,NA,"Tweedie, John",NA,NA,NA,"BR",NA,NA,"Río Grande",NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00334596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00334596",NA,NA,NA,NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:352930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-09-23 10:37:18-03","E","E","334595","PreservedSpecimen","Plantae","Compositae","Baccharis","megapotamica","Baccharis megapotamica",NA,NA,"Tweedie, John",NA,NA,NA,"BR",NA,NA,"Río Grande",NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00334595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00334595",NA,NA,NA,NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:352929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-09-23 10:37:18-03","E","E","289772","PreservedSpecimen","Plantae","Compositae","Baccharis","megapotamica","Baccharis megapotamica",NA,NA,"Silva, J.M; Cordeiro, J.; Poliquesi, C.B.","1997","09","18","BR",NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00289772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00289772",NA,"1994",NA,NA,NA,NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:299552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","788493","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"R. Reitz","1953","01","27","Brazil","Santa Catarina","Mafra",NA,"-49.8053","-26.1117",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788493","NY00788493_01","5360",NA,NA,NA,"750","750","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","787962","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"L. Scur","2000","03","25","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva.","-51.1792","-29.1683",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787962","NY00787962_01","679",NA,NA,NA,"780","780","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","787956","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","P. K. H. Dusén","P. K. H. Dusén","1910","03","13","Brazil","Paraná",NA,"Calmon.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787956","NY00787956_01","9333",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","787958","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","I. Teodoro Luis","W. Hoehne","1949","04","18","Brazil","São Paulo",NA,"Próximo à Interlagos.","-46.702004","-23.702324",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445979' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787958","NY00787958_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","787966","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"A. F. M. Glaziou","1887","01","21","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos, an Castel-Glaziou.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445985' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787966","NY00787966_01","16209",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","787977","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"L. Riedel","1824","06",NA,"Brazil","Minas Gerais","Barbacena",NA,"-43.7733","-21.2258",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787977","NY00787977_01","315",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","787963","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso","G. M. Barroso","N. I. Matzenbacher","1976","04","06","Brazil","Rio Grande do Sul","Guaíba","BR 116, km 32.","-51.325","-30.1142",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787963","NY00787963_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","787970","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","D. D. Keck","J. E. Leite","1941","04",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity.","-51.1469","-29.7606",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787970","NY00787970_01","314",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","787959","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"O. M. Barth","1961","01","20","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia.","-44.637876","-22.374281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445982' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787959","NY00787959_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","787961","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"A. Kegler","2000","03","25","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva - Sao Francisco.","-51.1792","-29.1683",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787961","NY00787961_01","945",NA,NA,NA,"780","780","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","787965","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","A. Sehnem","A. Sehnem","1970","05","03","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Tainhas - Faz. Fogaça.","-50.5833","-29.4483",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787965","NY00787965_01","10983",NA,NA,NA,"800","800","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","787976","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"L. Riedel","1824","06",NA,"Brazil","Minas Gerais","Barbaçena","Pr. Barbai.","-43.7733","-21.2258",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445986' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787976","NY00787976_01","315",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","787975","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","B. Rambo","B. Rambo","1951","03","26","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa.","-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787975","NY00787975_01","50230",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","787967","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","L. Lanstyack","1939","01",NA,"Brazil","Rio de Janeiro","Itatiaia",NA,"-44.5631","-22.4961",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787967","NY00787967_01","258",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","787974","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","B. Rambo","E. Henz","1946","10","23","Brazil","Rio Grande do Sul","Sao Leopoldo",NA,"-51.1469","-29.7606",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787974","NY00787974_01","36978",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","787969","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","A. C. Brade","1945","02","08","Brazil","Rio de Janeiro","Itatiaia","Pedra Assentada.","-44.66236","-22.399626",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445970' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787969","NY00787969_01","s.n.",NA,NA,NA,"2100","2100","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","787955","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","P. K. H. Dusén","P. K. H. Dusén","1914","06","13","Brazil","Paraná",NA,"Serrinha.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787955","NY00787955_01","15175",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00854975","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"A. F. M. Glaziou","1873","01","20","Brazil","Minas Gerais",NA,"Itatiaia, Campo do Silverio.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854975","NY00854975_01","6189",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","787968","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","A. C. Brade","1936","02","26","Brazil","Rio de Janeiro","Itatiaia","Planalto.","-44.5631","-22.4961",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445971' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787968","NY00787968_01","15115",NA,NA,NA,"2200","2200","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","787960","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","G. F. J. Pabst","1969","02","17","Brazil","Rio de Janeiro",NA,"Planalto do Itatiaia.","-44.617038","-22.371537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787960","NY00787960_01","9324",NA,NA,NA,"2400","2400","South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","787972","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. G. Hatschbach","G. G. Hatschbach","1972","05","04","Brazil","Paraná","Sao José dos Pinhais","Rio Pequeno.","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787972","NY00787972_01","29640",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","02687309","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"G. Heiden","2012","04","05","Brazil","Rio Grande do Sul","Pinheiro Machado","Torrinhas. BR 293, km 114.","-53.4492","-31.5406",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962256' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687309","NY02687309_01","1908",NA,NA,NA,"392",NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00854974","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","G. M. Barroso","A. P. Duarte","1946","11","18","Brazil","Minas Gerais","Carandaí","Crespo.","-43.8064","-20.9536",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854974","NY00854974_01","531",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","787964","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","M. Sobral","M. Sobral","1985","04","30","Brazil","Rio Grande do Sul","Cachoeira do Sul","Mina Iruí.","-52.846116","-30.280552",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787964","NY00787964_01","3845",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","787973","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","B. Rambo","B. Rambo","1951","11","05","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Taimbesinho.","-50.63711","-28.650038",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=445975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787973","NY00787973_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","788490","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"L. B. Smith","1964","12","05","Brazil","Santa Catarina","Agua Doce","Campos de Palmas, 3km north-west of Herciliópolis.","-51.53","-26.78",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394474' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788490","NY00788490_01","13639",NA,NA,NA,"1100","1200","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","788496","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"G. Tessmann","1948","10","08","Brazil","Paraná","Curitiba",NA,"-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788496","NY00788496_01","s.n.",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","788494","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"G. G. Hatschbach","1973","08","15","Brazil","Paraná","Castro","Volta Grande.","-50.0117","-24.7911",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788494","NY00788494_01","32316",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","787957","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso","C. Kozera","C. Kozera","1996","10","18","Brazil","Paraná","Curitiba","Parque Barigui.","-49.22","-25.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00787957","NY00787957_01","263",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","788489","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"L. B. Smith","1956","11","09","Brazil","Santa Catarina","Campo Alegre","Lower fazenda of Ernesto Scheide, Campo Alegre.","-49.2656","-26.1925",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788489","NY00788489_01","7471",NA,NA,NA,"900","900","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","788495","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"G. G. Hatschbach","1969","10","26","Brazil","Paraná","Clevelândia",NA,"-52.4706","-26.3958",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394475' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788495","NY00788495_01","22718",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","788491","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"R. Reitz","1957","10","19","Brazil","Santa Catarina","Campo Alegre","Faz. Ernesto Scheide.","-49.2656","-26.1925",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788491","NY00788491_01","5325",NA,NA,NA,"900","900","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","788498","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"M. Rossato","1987","09","13","Brazil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba.","-51.1903","-28.0536",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394482' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788498","NY00788498_01","3218",NA,NA,NA,"850","850","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","788492","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"R. Reitz","1958","12","10","Brazil","Santa Catarina","Sao Joaquim","Fazenda da Laranja, Bom Retiro.","-49.9317","-28.2942",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788492","NY00788492_01","7706",NA,NA,NA,"1400","1400","South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","788497","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica weirii","(Baker) G.M.Barroso",NA,"P. K. H. Dusén","1908","10","07","Brazil","Paraná","Curitiba",NA,"-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394481' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788497","NY00788497_01","6789",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Asterales","weirii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-06-29 11:29:11-03","UFRJ","RFA","5958","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"E. Pereira","1960","02","09","Brasil","Paraná","Curitiba","Estrada Aeroporto Affonso Pena.","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto; flores alvescentes Habito: Arbusto","RFA26071",NA,"5156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-11-24 17:10:28-03","UTFPR","DVPR","3225","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","(Humb. & Bonpl. ex Willd.) Spreng","Caxambu, MG","Caxambu, MG; et al.","2008","04","19","Brasil","Paraná","Piraquara","Mananciais da Serra","-45.185","-22.4724","-45.185","-22.4724","Arbusto, heliófito, ca. 2,5m, flores de cor creme.; Relevo: forte-ondulado. Vegetação: Floresta Ombrófila Densa Montana.","DVPR003225",NA,"2093","2008","04","16","1020","1020",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:34:31-03","EAO","IAN","94165","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.",NA,"Glaziou, AFM",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"IAN094165",NA,"4097",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:34:31-03","EAO","IAN","94602","PreservedSpecimen","Plantae","Asteraceae","Baccharis","megapotamica","Baccharis megapotamica","Spreng.","Barroso, GM","Brade, AK","1945","02","08","Brasil","Rio de Janeiro","Itatiaia","Pedro Assenta.","-44.5633010864258","-22.4960994720459",NA,NA,"Arbusto, flores alvescentes.","IAN094602",NA,"17416",NA,NA,NA,"2100","2100","Southern America",NA,NA,"Dicotiledônea",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
