"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","typeStatus","relatedCatalogItem"
"45","2020-12-20 21:17:41-03","UFV","VIC","11065","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Silva, A.F. da; Capellari Júnior, L.","1422",NA,NA,NA,NA,"Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC011065","VIC011065","(Benth.) Rauschert",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-08-20 10:14:46-03","UNICAMP","UEC","121754","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Souza, FM; Souza, VC; Sampaio, D; Rodrigues, RR; Tamashiro, JY; Duarte, AR; Bernhardt, R","216","2001","04","17",NA,"Brazil","São Paulo","Itanhaém","Núcleo Curucutu, Floresta ombrófila densa baixomontana no entorno do vale dos rios mambu e dos macacos.","-46.824417","-24.041111","30","180",NA,"árvore, ca. 7m alt. frutos imaturos verdes.","UEC127780",NA,"(Benth.) Rausch","2016",NA,NA,"09","20","-46.824417","-24.041111",NA,NA,NA,NA,NA
"47","2019-08-20 10:14:46-03","UNICAMP","UEC","150228","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Bertoncello, R; Pansonato, M","604","2007","06","10",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro","-44.789167","-23.303889","970","970",NA,NA,"UEC127778",NA,"(Benth.) Rausch","2016",NA,NA,"09","20","-44.789167","-23.303889",NA,NA,NA,NA,NA
"48","2021-03-01 16:31:15-03","UNICAMP","UEC","163639","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Sanchez, M;; Belinello, R; Pedroni, F; Laps, RR","1622","1997","04","16",NA,"Brazil","São Paulo","Ubatuba","Picinguaba Morro do Corisco.","-44.8","-23.366667","1000","1000",NA,"Árvore 314 com 22 m de altura, final de frutificação.; Mata atlântica de encosta.","UEC092242","UEC092242","(Benth.) Rausch","2016",NA,NA,"09","19","-44.8","-23.366667",NA,NA,NA,NA,NA
"49","2021-03-01 16:31:15-03","UNICAMP","UEC","170006","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Rochelle, ALC","J666",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","450","450",NA,"Indivíduo J189 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041772","UEC041772","(Benth.) Rausch","2016",NA,NA,"09",NA,"-45.084167","-23.366667",NA,NA,NA,NA,NA
"50","2021-03-01 16:31:15-03","UNICAMP","UEC","175969","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Mamede, MCH","Kuhlmann, M; Gehrt, A","s.n.","1939","03","15",NA,"Brazil","São Paulo",NA,"Estrada para Itajubá.",NA,NA,NA,NA,NA,"Árvore da mata em meio da serra.; Serra da Mantiqueira.","UEC023965","UEC023965","(Benth.) Rausch","2008",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:31:15-03","UNICAMP","UEC","201932","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Baez, C","Baez, C; Fernandez, EP; Lima, T; Gomes, R","1657","2018","05","15",NA,"Brazil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia. Mata após o pasto na fazenda Boa Esperança.","-43.7325","-22.353333","786","786",NA,"Árvore matriz n°80; CAP 107 cm; Tronco estriado. Frutos imaturos de coloração bege. Altura: 17m.; Solo predominantemente argiloso.","UEC199704","UEC199704","(Benth.) Rausch","2018",NA,NA,"05",NA,"-43.7325","-22.353333",NA,NA,NA,NA,NA
"52","2019-08-20 10:14:46-03","UNICAMP","UEC","54039","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Silva, AF; Capellari Jr, L","1422","1986","04","09",NA,"Brazil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista, mata do horto.","-45.9375","-23.075",NA,NA,NA,"árvore de até 25m, com frutos maduros.","UEC127787",NA,"(Benth.) Rausch","2016",NA,NA,"09","20","-45.9375","-23.075",NA,NA,NA,NA,NA
"53","2019-08-20 10:14:46-03","UNICAMP","UEC","70395","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Leitão Filho, HF","439","1968","07","08",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Rodovia para Ubatuba",NA,NA,NA,NA,NA,"Árvore; 10 metros; folíolos ligei/pubescentes no bordo inferior. Frutifica em Abril-Maio.","UEC002980",NA,"(Benth.) Rausch","2016",NA,NA,"09","20",NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:14:46-03","UNICAMP","UEC","70420","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Tamashiro, JY; Belinello, R; Souza, JP; Fernandes, GD; Ivanauskas, NM; Miyagi, PH","913","1995","04","14",NA,"Brazil","São Paulo","São José dos Campos","Distrito de São Francisco Xavier, Caminho para cachoeira das couves.","-45.964722","-22.898333","1000","1000",NA,"árvore de 10m.m frutos imaturos verdes.","UEC127784",NA,"(Benth.) Rausch","2016",NA,NA,"09","20","-45.964722","-22.898333",NA,NA,NA,NA,NA
"55","2019-08-20 10:14:46-03","UNICAMP","UEC","7226","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Kuhlmann, M","3245","1946","07","23",NA,"Brazil","São Paulo",NA,"entre Guarulhos e Nazaré Paulista",NA,NA,NA,NA,NA,"árvore pequena muito racemosa.","UEC127786",NA,"(Benth.) Rausch","2016",NA,NA,"09","20",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 10:14:46-03","UNICAMP","UEC","87958","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Silva, AF","1556","1987","03","06",NA,"Brazil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.9375","-24.075",NA,NA,NA,"árvore de até 25m, frutos imaturos verde-ferruginosos.","UEC127785",NA,"(Benth.) Rausch","2016",NA,NA,"09","20","-45.9375","-24.075",NA,NA,NA,NA,NA
"57","2019-08-20 10:14:46-03","UNICAMP","UEC","33438","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Heringer, EP","1191","1943","03","25",NA,"Brazil","Minas Gerais","Coronel Pacheco","Fazenda do fundão","-43.2655982971191","-21.5877990722656",NA,NA,NA,"árvore de grande porte, com cerne duro, flores amarelas, folhagem brilhante, encontrada em solo variados do seco ao alagoado.","UEC004884","UEC004884","(Benth.) Rausch","2016","10350","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:14:46-03","UNICAMP","UEC","7227","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Heringer, EP","1191","1943","03","25",NA,"Brazil","Minas Gerais","Coronel Pacheco","Fazenda do fundão","-43.2655982971191","-21.5877990722656",NA,NA,NA,"árvore de grande porte, com cerne duro, flores amarelas, folhagem brilhante, encontrada em solo variados do seco ao alagoado.","UEC127789",NA,"(Benth.) Rausch","2016","10350","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:31:15-03","UNICAMP","UEC","162599","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Marquete, R; Marquete, CM; Konno, T; Reis, RCC; Silva, JC; Gomes, JC","1118","1993","06","30",NA,"Brazil","Rio de Janeiro","Parati","A ca. de 18 Km do trevo de Parati, Até a entrada de Laranjeiras, mais 9 Km em direção a Fazenda do Sr. Gabriel.&nf;Estrada para praia do Sono, antes do protão da fazenda. &nf;Text. solo arenoso/argiloso.&nf;Relevo: ingrime.&nf;Vegetação: Flor. omb. densa sub","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Heliófila; árvore com cerca de 30 metros de altura e tronco com casca lisa de cor acinzentada até os ramos; folhas membranáceas, discolores verdes; frutos secos, deiscentes, imaturos de cor verde e maduros.","UEC038393","UEC038393","(Benth.) Rausch","2016","34470","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:31:15-03","UNICAMP","UEC","162693","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Farney, C; Silva, LC","3100","1992","03","23",NA,"Brazil","Rio de Janeiro","Parati","Praia Negra - picada para o morro do Cambucá, trechos entre 100 e 540 m.s.m.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Árvore com aproximadamente 11 metros de altura; folhas verdes discolores; frutos imaturos verdes, tronco de casca áspera e fissurada.; Mata de encosta.","UEC038390","UEC038390","(Benth.) Rausch","2016","34470","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:31:15-03","UNICAMP","UEC","162698","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Farney, C; Marques, MC; Silva, CCS; Domingos, JCS","3070","1992","03","21",NA,"Brazil","Rio de Janeiro","Parati","Praia Negra - picada para o Pico do Cairuçu - mata de encosta-trechos entre 180 e 300 msm.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Árvore com aproximadamente 30 metros de altura; tronco de casca ásperas, folhas verdes discolores; frutos imaturos verdes, frutos maduros pesados castanho escuro.","UEC038383","UEC038383","(Benth.) Rausch","2016","34470","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:31:15-03","UNICAMP","UEC","175974","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Martins, HF","119","1960","01","13",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa perto do Carramanchão da Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore.; Serra Carioca.","UEC051338","UEC051338","(Benth.) Rausch","2016","57442","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:31:15-03","UNICAMP","UEC","155314","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Sucre, D","7380","1971","01","21",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Matas da subida do Pico da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore grande com +/- 21 de altura crescendo a 750 msm. Flores de cor amarelo vivo.","UEC055811","UEC055811","(Benth.) Rausch","2016","57442","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:31:15-03","UNICAMP","UEC","155312","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Sucre, D","7380","1971","01","21",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Matas da subida do Pico da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore grande com +/- 21 de altura crescendo a 750 msm. Flores de cor amarelo vivo.","UEC055759","UEC055759","(Benth.) Rausch","2016","57442","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:31:15-03","UNICAMP","UEC","130649","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Lima, HC; Júnior, VV; Alves, AB; Mateus, R","5753","2000","12","11",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Vista Chinesa, próximo ao mirante.","-43.2075004577637","-22.9027996063232","400","400",NA,"Árvore com cerca de 20m de altura. Tronco com casca irregular e pardacenta, DAP 67cm. Inflorescências jovens esverdeadas e verde-amareladas. Flores perfumadas. Frequente.; Floresta de Encosta.","UEC127781",NA,"(Benth.) Rausch","2016","57442","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:14:46-03","UNICAMP","UEC","26131","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, MPM","Kuhlmann, M; Gehrt, A","s.n.","1939","03","15",NA,"Brazil","São Paulo","Campos do Jordão","Serra da Mantiqueira, estrada p/ IItajub","-45.5900001525879","-22.7299995422363",NA,NA,NA,"arvore da mata em meio da serra.","UEC127798",NA,"(Benth.) Rausch",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:31:15-03","UNICAMP","UEC","172044","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Silva, ED","1158","2008","05","24",NA,"Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar, Vargem , trilha do Garcez.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 25m, frutos imaturos.","UEC045037","UEC045037","(Benth.) Rausch","2016","34265","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:31:15-03","UNICAMP","UEC","186080","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Silva, ED","1040","2007","01","26",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Fazenda Capricórnio. Trilha da Picada da Divisa.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"árvore 10m, flores claras, botões avermelhados, frutos imaturos.; Floresta Ombrófila Densa Submontana.","UEC111516","UEC111516","(Benth.) Rausch","2016","34265","auto","09","20",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:31:15-03","UNICAMP","UEC","186077","S","Plantae","Magnoliopsida",NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro, PG","Silva, ED","1042","2007","01","26",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Fazenda Capricórnio. Trilha da Picada da Divisa.","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 12m, flores claras, botões avermelhados, frutos imaturos.; Floresta Ombrófila Densa Submontana.","UEC111512","UEC111512","(Benth.) Rausch","2016","34265","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:30:29-03","UFRRJ","RBR","43108","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/153.","-43.255278","-22.973056",NA,NA,NA,NA,"RBR00043108",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA
"71","2020-06-29 09:30:30-03","UFRRJ","RBR","43110","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/153.","-43.255278","-22.973056",NA,NA,NA,NA,"RBR00043110",NA,"(Benth.) Rauschert",NA,NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA
"72","2020-06-29 09:30:30-03","UFRRJ","RBR","45974","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","M.P. Morim","D.P. Leonarczyk","s/n","2015","10","26",NA,"Brasil","Rio de Janeiro","Rio Claro","Solo com afloramento rochoso e substrato superior da paisagem.","-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,"RBR00045974",NA,"(Benth.) Rauschert","2018","27045","auto","05","09",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 09:30:29-03","UFRRJ","RBR","12599","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"F.C. Nettesheim","106","2004","09","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Bravo 6.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00012599",NA,"(Benth.) Rauschert",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:27:53-03","MBM","MBM","291120","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, M.P.M.; et al.; et al.","163","1988","05","18","Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM291120",NA,"(Benth.) Rauchert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:27:53-03","MBM","MBM","314147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Marquete, R.; et al.; et al.","1118","1993","06","30","Southern America","Brazil","Rio de Janeiro","Parati","A cerca de 18 km do trevo de Parati, até a entrada de laranjeiras, mais 9 km em direção a Fazenda do Sr. Gabriel. Estrada para praia do Sono, antes do portão da fazenda.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Heliófila; árvore com cerca de 30 metros de altura e tronco com casca lisa de cor acinzentada até os ramos; folhas membranáceas, discolores verdes; frutos secos, deiscentes, imaturos de cor verde. Solo arenoso/argiloso. Relevo íngrem","MBM314147",NA,"(Benth.) Rauchert",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:27:53-03","MBM","MBM","279487","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C. de","5753","2000","12","11","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM279487",NA,"(Benth.) Rauchert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:27:53-03","MBM","MBM","340971","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Iganci, J.","Strang, H.","1060","1967","08","05","Southern America","Brazil","Rio de Janeiro","Guanabara","Tijuca, Estrada da Vista Chinesa",NA,NA,NA,NA,NA,"Árvore","MBM340971",NA,"(Benth.) Rauchert","2009",NA,NA,"06","16",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:27:53-03","MBM","MBM","425847","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Baez, C.","Baez, C.; Fernandez, E.; Gomes, R.; Verdi, M.; Fernandez, E.; Gomes, R.; Verdi, M.","1657","2018","05","15","Southern America","Brazil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia, Mata após o pasto na fazenda Boa Esperança","-43.7325","-22.353333","786","786",NA,"Árvore matriz nº 80. CAP 107 cm. Tronco estriado. Frutos imaturos de coloração bege. Altura: 17 m.; Floresta Estacional Semidecidual em estágio avançado de regeneração. Solo predominantemente argiloso.","MBM425847",NA,"(Benth.) Rauchert","2018",NA,NA,"05",NA,"-43.7325","-22.353333",NA,NA,NA,NA,NA
"79","2020-12-21 16:27:53-03","MBM","MBM","291122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, M.P.M.; et al.; et al.","30","1986","05","26","Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM291122",NA,"(Benth.) Rauchert",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:27:53-03","MBM","MBM","105664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C. de; et al.; et al.","2646","1986","01","17","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM105664",NA,"(Benth.) Rauchert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:27:53-03","MBM","MBM","105663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Plumel, M.M.","Lima, H.C. de; Gomes, J.C.; Gomes, J.C.","2646",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"=105664","MBM105663",NA,"(Benth.) Rauchert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:27:53-03","MBM","MBM","291121","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C. de; et al.; et al.","5746","2000","11","17","Southern America","Brazil","Rio de Janeiro","Valença","Distrito de Juparanã","-43.7002983093262","-22.2455997467041",NA,NA,NA,NA,"MBM291121",NA,"(Benth.) Rauchert",NA,"47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:27:53-03","MBM","MBM","320060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, H.C.","Aguiar, O.T.; et al.; et al.","687","2002","03","20","Southern America","Brazil","São Paulo","Ilhabela","Parque estadual da serra do Mar, estrada para Castelhanos, trilha da Água Branca","-45.3499984741211","-23.7700004577637",NA,NA,NA,"Árvore 8-10m altura, frutos. Na mata","MBM320060",NA,"(Benth.) Rauchert","2009","23719","auto","06","17",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:27:53-03","MBM","MBM","314148","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Farney, C.; et al.; et al.","3100","1992","03","23","Southern America","Brazil","Rio de Janeiro","Parati","Praia Negra, picada para ao morro do Cambucá","-44.7131004333496","-23.2178001403809","100","540",NA,"Árvore com aproximadamente 11 metros de altura; folhas verdes discolores; frutos imaturos verde, tronco de casca áspera e fissurada. Mata de encosta","MBM314148",NA,"(Benth.) Rauchert",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:27:53-03","MBM","MBM","314153","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, M.P.M. de","Farney, C.; et al.; et al.","3070","1992","03","21","Southern America","Brazil","Rio de Janeiro","Parati","Praia Negra, picada para o Pico do Cairuçu","-44.7131004333496","-23.2178001403809","180","300",NA,"Árvore com aproximadamente 30 metros de altura; tronco de casca áspera folhas verdes discolores; frutos imaturos verdes, frutos maduros pesados castanho escuro. Mata de encosta","MBM314153",NA,"(Benth.) Rauchert",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:27:53-03","MBM","MBM","279486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya",NA,"Lima, H.C. de; et al.; et al.","5752","2000","12","11","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM279486",NA,"(Benth.) Rauchert",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:27:53-03","MBM","MBM","105660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Lima, H.C.","Lima, H.C.; et al.; et al.","2514","1985","01","08","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, peóximo a Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore 7-8m com casca grossa e sulcada. Inflorescência verde-amarelada. Frutos passados pardacentos. Muito frequente na mata de encosta","MBM105660",NA,"(Benth.) Rauchert","2009","57442","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931293","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Glaziou, A.",NA,"1876","1","21",NA,"Brésil",NA,NA,"(Rio Janeiro) petropolis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931293' target='other'> <mi>dwc_moreinfo</mi></a>","P02931293","P02931293_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,"8441",NA,NA,NA,NA
"89","2015-09-04 02:32:42-03","MNHN","RECOLNAT_MNHN_P","P02931289","PreservedSpecimen",NA,NA,NA,"Fabaceae","Pseudopiptadenia","leptostachya","Pseudopiptadenia leptostachya","Ribeiro","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931289' target='other'> <mi>dwc_moreinfo</mi></a>","P02931289","P02931289_01","(Benth.) Rauschert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
