"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","yearIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"48","2020-04-27 16:08:42-03","UFES","VIES","9314","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1202","Brasil","Espírito Santo","Anchieta","Estação Ecológica do Papagaio.",NA,"2009","-40.6455993652344","-20.8057994842529","28755","auto","2009","08","08",NA,NA,"VIES009314","VIES009314",NA,NA,NA,"08","08",NA,NA,NA,NA,NA,NA,NA
"49","2020-04-27 16:08:42-03","UFES","VIES","26245","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Sarnaglia Júnior, V.B.","392","Brasil","Espírito Santo","Anchieta","Ubu.",NA,"2012","-40.6455993652344","-20.8057994842529","28755","auto","2010","10","05",NA,NA,"VIES026245","VIES026245",NA,NA,NA,"07","24",NA,NA,NA,NA,NA,NA,NA
"50","2019-09-27 18:03:37-03","UFES","VIES","26390","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Thomaz, L.D.","Thomaz, L.D.; Gomes, J.M.L. & Cardoso, W.C.","1880","Brasil","Espírito Santo","Anchieta","Ubu.",NA,"2011","-40.6455993652344","-20.8057994842529","28755","auto","2011","10","24",NA,NA,"VIES026390","VIES026390",NA,NA,NA,"10","24",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-27 16:08:42-03","UFES","VIES","30280","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Couto, D.R.; Dutra, G.J.A.","1867","Brasil","Espírito Santo","Anchieta","Ubu.",NA,"2018","-40.6455993652344","-20.8057994842529","28755","auto","2011","03","31",NA,NA,"VIES030280","VIES030280",NA,NA,NA,"02","09",NA,NA,NA,NA,NA,NA,NA
"52","2020-04-27 16:08:42-03","UFES","VIES","17348","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.","3177","Brasil","Espírito Santo","Aracruz","Parque Natural Municipal do Aricanga.",NA,"2012","-40.2733001708984","-19.8202991485596","37987","auto","2008","11","24",NA,NA,"VIES017348","VIES017348",NA,NA,NA,"07","24",NA,NA,NA,NA,NA,NA,NA
"53","2019-09-27 18:03:37-03","UFES","VIES","8873","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2715","Brasil","Espírito Santo","Aracruz","Portocel.",NA,"2007","-40.2733001708984","-19.8202991485596","37987","auto","1992","02","19",NA,NA,"VIES008873","VIES008873",NA,NA,NA,"12","13",NA,NA,NA,NA,NA,NA,NA
"54","2019-09-27 18:03:37-03","UFES","VIES","8876","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2676","Brasil","Espírito Santo","Aracruz","Portocel.",NA,"2007","-40.2733001708984","-19.8202991485596","37987","auto","1992","02","19",NA,NA,"VIES008876","VIES008876",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:08:42-03","UFES","VIES","40007","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Gomes, J.M.L.; Vervloet, R.R. &","4078","Brasil","Espírito Santo","Aracruz","Vila do Riacho.",NA,"2018","-40.2733001708984","-19.8202991485596","37987","auto","2012","11","08",NA,NA,"VIES040007","VIES040007",NA,NA,NA,"02","09",NA,NA,NA,NA,NA,NA,NA
"56","2020-04-27 16:08:42-03","UFES","VIES","30276","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Couto, D.R.; Favoreto, F.C. & Souza, F.B.","1670","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.",NA,"2018","-41.1128005981445","-20.8488998413086","35694","auto","2010","10","04",NA,NA,"VIES030276","VIES030276",NA,"610","610","02","09",NA,NA,NA,NA,NA,NA,NA
"57","2019-09-27 18:03:37-03","UFES","VIES","8880","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Gomes, J.M.L. & Pereira, S.","3272","Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",NA,"2007","-39.7322006225586","-18.5932998657227","41644","auto","1992","04","14",NA,NA,"VIES008880","VIES008880",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"58","2020-04-27 16:08:42-03","UFES","VIES","27362","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Giaretta, A.O.; Monteiro, M.M.; Souza, T.C. & Fanticelle, B.S.","272","Brasil","Espírito Santo","Conceição da Barra","Itaúnas.",NA,"2013","-39.7322006225586","-18.5932998657227","41644","auto","2008","06","14",NA,NA,"VIES027362","VIES027362",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"59","2019-09-27 18:03:37-03","UFES","VIES","3033","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Fabris, L.C. & Thomaz, L.D.","1700","Brasil","Espírito Santo","Guarapari","Lagoa do Milho.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1988","07","29",NA,NA,"VIES003033","VIES003033",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"60","2019-09-27 18:03:37-03","UFES","VIES","4890","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","2182","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1990","08","02",NA,NA,"VIES004890","VIES004890",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"61","2020-04-27 16:08:42-03","UFES","VIES","13547","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Polycarpo, P.V.; Breganci, J.M. & Souza, P.F.","7459","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.",NA,"2013","-40.5110015869141","-20.6580009460449","28401","auto","2006","07","19",NA,NA,"VIES013547","VIES013547",NA,NA,NA,"05","23",NA,NA,NA,NA,NA,NA,NA
"62","2020-04-27 16:08:42-03","UFES","VIES","10815","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Assis, A.M.; Zambom, O.","399","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.",NA,"2018","-40.5110015869141","-20.6580009460449","28401","auto","1998","02","03",NA,NA,"VIES010815","VIES010815 VIES010815_1",NA,NA,NA,"02","09",NA,NA,NA,NA,NA,NA,NA
"63","2019-09-27 18:03:37-03","UFES","VIES","327","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","278","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060 - Km 38.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1984","04","03",NA,NA,"VIES000327","VIES000327",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"64","2019-09-27 18:03:37-03","UFES","VIES","3112","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","1835","Brasil","Espírito Santo","Guarapari","Setiba.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1988","10","04",NA,NA,"VIES003112","VIES003112",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"65","2019-09-27 18:03:37-03","UFES","VIES","1798","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Gomes, J.M.L.","1028","Brasil","Espírito Santo","Guarapari","Setiba.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1987","09","03",NA,NA,"VIES001798","VIES001798",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"66","2019-09-27 18:03:37-03","UFES","VIES","1307","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Lucas, N.M.C.","828","Brasil","Espírito Santo","Guarapari","Setiba.",NA,"2007","-40.5110015869141","-20.6580009460449","28401","auto","1987","04","01",NA,NA,"VIES001307","VIES001307",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"67","2019-09-27 18:03:37-03","UFES","VIES","30273","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Couto, D.R.; Leite, V.R.; Plaster, O. & Braz, R.L.","1546","Brasil","Espírito Santo","Itapemirim","APA de Guanandi.",NA,"2018","-40.8339004516602","-21.011100769043","28626","auto","2010","04","17",NA,NA,"VIES030273","VIES030273",NA,NA,NA,"12","17",NA,NA,NA,NA,NA,NA,NA
"68","2019-09-27 18:03:37-03","UFES","VIES","30271","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Couto, D.R.; Leite, V.R.; Plaster, O. & Braz, R.L.","1521","Brasil","Espírito Santo","Itapemirim","APA de Guanandi.",NA,"2018","-40.8339004516602","-21.011100769043","28626","auto","2010","04","17",NA,NA,"VIES030271","VIES030271",NA,NA,NA,"12","17",NA,NA,NA,NA,NA,NA,NA
"69","2019-09-27 18:03:37-03","UFES","VIES","30270","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Couto, D.R.; Leite, V.R.; Plaster, O. & Braz, R.L.","1522","Brasil","Espírito Santo","Itapemirim","APA de Guanandi.",NA,"2018","-40.8339004516602","-21.011100769043","28626","auto","2010","04","17",NA,NA,"VIES030270","VIES030270",NA,NA,NA,"12","17",NA,NA,NA,NA,NA,NA,NA
"70","2020-04-27 16:08:42-03","UFES","VIES","22355","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1029","Brasil","Espírito Santo","Linhares","Cacimbas.",NA,"2014","-40.0722007751465","-19.3910999298096","48094","auto","2012","01","07",NA,NA,"VIES022355","VIES022355",NA,NA,NA,"04","30",NA,NA,NA,NA,NA,NA,NA
"71","2019-06-27 10:24:00-03","UFES","VIES","22357","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1028","Brasil","Espírito Santo","Linhares","Cacimbas.",NA,NA,"-40.0722007751465","-19.3910999298096","48094","auto","2012","01","07",NA,NA,"VIES022357","VIES022357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-09-27 18:03:37-03","UFES","VIES","8875","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","2539","Brasil","Espírito Santo","Linhares","Comboios.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1992","01","07",NA,NA,"VIES008875","VIES008875",NA,NA,NA,"12","13",NA,NA,NA,NA,NA,NA,NA
"73","2020-04-27 16:08:42-03","UFES","VIES","8877","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","2538","Brasil","Espírito Santo","Linhares","Comboios.",NA,"2013","-40.0722007751465","-19.3910999298096","48094","auto","1992","01","07",NA,NA,"VIES008877","VIES008877",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"74","2019-09-27 18:03:37-03","UFES","VIES","8953","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","4053","Brasil","Espírito Santo","Linhares","Comboios.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1992","10","28",NA,NA,"VIES008953",NA,NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"75","2019-09-27 18:03:37-03","UFES","VIES","10826","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.; Dutra, R.L.; Fraga, C.N. & Assis, A.M.","5521","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1995","10","26",NA,NA,"VIES010826","VIES010826",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"76","2019-09-27 18:03:37-03","UFES","VIES","10823","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Dutra, R.L.S.; Assis, A.M. & Silva, G.H.","97","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1996","08","04",NA,NA,"VIES010823","VIES010823",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"77","2019-09-27 18:03:37-03","UFES","VIES","10822","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Assis, A.M.; Dutra, R.L.; Fernandes, M. & Zambom, O.","41","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1996","01","16",NA,NA,"VIES010822","VIES010822",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"78","2019-09-27 18:03:37-03","UFES","VIES","10821","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Dutra, R.L.S.; Assis, A.M. & Silva, G.H.","60","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",NA,"2007","-40.0722007751465","-19.3910999298096","48094","auto","1996","08","04",NA,NA,"VIES010821","VIES010821",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"79","2019-09-27 18:03:37-03","UFES","VIES","38770","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A. & Souza, W.O.","528","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.",NA,"2016","-40.4006004333496","-18.710599899292","42400","auto","2015","11","06",NA,NA,"VIES038770","VIES038770",NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA
"80","2020-04-27 16:08:42-03","UFES","VIES","40981","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Luber, J.; Silva, L.A.; Freitas, J.; Pena, N.T.L.; Souza, W.O. & Sossai, B.G.","47","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.",NA,"2018","-40.4006004333496","-18.710599899292","42400","auto","2015","03","25",NA,NA,"VIES040981","VIES040981",NA,NA,NA,"05","23",NA,NA,NA,NA,NA,NA,NA
"81","2020-04-27 16:08:42-03","UFES","VIES","40544","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Luber, J.; Silva, L. .A.; Freitas, J.; Pena, T.; Oliveira, W. & Sossai, B.G.","48","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante.",NA,"2018","-40.4006004333496","-18.710599899292","42400","auto","2015","03","25",NA,NA,"VIES040544","VIES040544",NA,NA,NA,"05","23",NA,NA,NA,NA,NA,NA,NA
"82","2020-04-27 16:08:42-03","UFES","VIES","43058","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Alves-Araújo, A.; Souza, W.; Sossai, B.G.; Freitas, J.; Almeida, L.S.; Luber, J.","1792","Brasil","Espírito Santo","Pancas","MoNa dos Pontões Capixabas, Pedra do Camelo.",NA,"2019","-40.8513984680176","-19.2250003814697","32475","auto","2015","07","08",NA,NA,"VIES043058","VIES043058",NA,NA,NA,"07","05",NA,NA,NA,NA,NA,NA,NA
"83","2020-04-27 16:08:42-03","UFES","VIES","18732","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Gomes, J.M.L.","Gomes, J.M.L.; Valadares, R.T.","3422","Brasil","Espírito Santo","Presidente Kennedy",NA,NA,"2009","-41.0466995239258","-21.0988998413086","24088","auto","2009","08","30",NA,NA,"VIES018732","VIES018732",NA,NA,NA,"08","30",NA,NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:08:42-03","UFES","VIES","18787","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.; Valadares, R.T.","3505","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.",NA,"2013","-41.0466995239258","-21.0988998413086","24088","auto","2009","09","15",NA,NA,"VIES018787","VIES018787",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"85","2020-04-27 16:08:42-03","UFES","VIES","18788","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.; Valadares, R.T.","3504","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.",NA,"2013","-41.0466995239258","-21.0988998413086","24088","auto","2009","09","15",NA,NA,"VIES018788","VIES018788",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"86","2020-04-27 16:08:42-03","UFES","VIES","18789","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.; Valadares, R.T.","3503","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.",NA,"2013","-41.0466995239258","-21.0988998413086","24088","auto","2009","09","15",NA,NA,"VIES018789","VIES018789",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:08:42-03","UFES","VIES","18790","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.; Valadares, R.T.","3502","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.",NA,"2013","-41.0466995239258","-21.0988998413086","24088","auto","2009","09","15",NA,NA,"VIES018790","VIES018790",NA,NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA
"88","2020-04-27 16:08:42-03","UFES","VIES","19697","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Gomes, J.M.L.","Gomes, J.M.L.; Valadares, R.T. & Pimentel, L.","3655","Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves.",NA,"2010","-41.0466995239258","-21.0988998413086","24088","auto","2010","01","23",NA,NA,"VIES019697","VIES019697",NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:08:42-03","UFES","VIES","25335","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Ribeiro, M.; Menezes, L.F.T.; Oliveira, A.G.; Coelho, R. & Deleon","20","Brasil","Espírito Santo","São Mateus","Bairro Quadrado.",NA,"2018","-39.8588981628418","-18.716100692749","56510","auto","2009","08","28",NA,NA,"VIES025335","VIES025335",NA,NA,NA,"02","09",NA,NA,NA,NA,NA,NA,NA
"90","2020-04-27 16:08:42-03","UFES","VIES","22345","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Gomes, J.M.L.","3670","Brasil","Espírito Santo","Serra","APA Mestre Álvaro.",NA,"2014","-40.3078002929688","-20.1285991668701","16451","auto","2009","11","22",NA,NA,"VIES022345","VIES022345",NA,NA,NA,"06","30",NA,NA,NA,NA,NA,NA,NA
"91","2020-04-27 16:08:42-03","UFES","VIES","18149","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Azevedo, A.R.; Passamani, F.","23","Brasil","Espírito Santo","Serra","Jacaraípe.",NA,"2009","-40.3078002929688","-20.1285991668701","16451","auto","1996",NA,NA,NA,NA,"VIES018149","VIES018149",NA,NA,NA,"09","02",NA,NA,NA,NA,NA,NA,NA
"92","2020-04-27 16:08:42-03","UFES","VIES","8213","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1168","Brasil","Espírito Santo","Serra","Mestre Álvaro.",NA,"2011","-40.3078002929688","-20.1285991668701","16451","auto","2011","09","08",NA,NA,"VIES008213","VIES008213",NA,NA,NA,"09","08",NA,NA,NA,NA,NA,NA,NA
"93","2019-09-27 18:03:37-03","UFES","VIES","12705","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","184","Brasil","Espírito Santo","Serra","Nova Almeida.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","1999","11","29",NA,NA,"VIES012705","VIES012705",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"94","2019-09-27 18:03:37-03","UFES","VIES","12704","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","183","Brasil","Espírito Santo","Serra","Nova Almeida - Sítio São José.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","1999","11","29",NA,NA,"VIES012704","VIES012704",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"95","2019-09-27 18:03:37-03","UFES","VIES","12700","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","305","Brasil","Espírito Santo","Serra","Nova Almeida - Sítio São José.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","2000","03","25",NA,NA,"VIES012700","VIES012700",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"96","2019-09-27 18:03:37-03","UFES","VIES","12703","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","181","Brasil","Espírito Santo","Serra","Nova Almeida - Sítio São José.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","1999","11","29",NA,NA,"VIES012703","VIES012703",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"97","2019-09-27 18:03:37-03","UFES","VIES","12702","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","182","Brasil","Espírito Santo","Serra","Nova Almeida - Sítio São José.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","1999","11","29",NA,NA,"VIES012702","VIES012702",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"98","2019-09-27 18:03:37-03","UFES","VIES","12701","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Rodrigues, I.D.","332","Brasil","Espírito Santo","Serra","Nova Almeida - Sítio São José.",NA,"2007","-40.3078002929688","-20.1285991668701","16451","auto","2000","09","20",NA,NA,"VIES012701","VIES012701",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"99","2019-06-27 10:24:00-03","UFES","VIES","40444","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","R.T. Valadares","1361","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Morro do Carcará.",NA,"2015","-40.2924995422363","-20.3297004699707","27156","auto","2015","05","03",NA,NA,"VIES040444","VIES040444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-06-27 10:24:00-03","UFES","VIES","40442","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","R.T. Valadares","1359","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Morro do Carcará.",NA,"2015","-40.2924995422363","-20.3297004699707","27156","auto","2015","05","03",NA,NA,"VIES040442","VIES040442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-06-27 10:24:00-03","UFES","VIES","40446","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","R.T. Valadares","1363","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Morro do Carcará.",NA,"2015","-40.2924995422363","-20.3297004699707","27156","auto","2015","05","03",NA,NA,"VIES040446","VIES040446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
