"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"48","2019-07-26 11:40:42-03","IPA","IPA","21686","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldemberg, R.","Irgang, B.","1974","10","29","Brasil","Rio Grande do Sul",NA,"Serra da Rocinha, Cabeceira do Rio Antas - Bom Jesus.",NA,NA,NA,NA,NA,NA,"IPA0021686",NA,"2010","08","05","21686","Southern America",NA,NA,"Arbusto.","Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:31:10-03","IAP","PACA-AGP","8736","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","M. Leonor Souza","Rambo, B.","1942","01","14","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA008736",NA,"1982","08","22",NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: estéril","Magnoliophyta","Myrtales","55856","auto","Magnoliatae",NA,NA,NA,NA
"50","2019-08-27 13:31:10-03","IAP","PACA-AGP","45442","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Emrich-Rambo","Rambo, B.","1950","01","18","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA045442",NA,"1955","05","01",NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: fruto maturo","Magnoliophyta","Myrtales","55856","auto","Magnoliatae",NA,NA,NA,NA
"51","2019-08-27 13:31:10-03","IAP","PACA-AGP","36113","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Emrich-Rambo","Rambo, B.","1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA036113",NA,"1955","05","01",NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: fruto maturo","Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA,NA
"52","2019-08-27 13:31:10-03","IAP","PACA-AGP","51361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","A. Brade","Rambo, B.","1951","11","05","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA051361","PACA051361","1955","05","01",NA,NA,NA,NA,"PARATYPUS. Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales","76715","auto","Magnoliatae","Paratipo",NA,NA,NA
"53","2019-08-27 13:31:10-03","IAP","PACA-AGP","49297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Brade","Rambo, B.","1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA049297",NA,"1955","05","01",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:31:10-03","IAP","PACA-AGP","66228","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J. J. Wurdack","Reitz, R.","1962","10","27","Brasil","SC","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"PACA066228",NA,"1963",NA,NA,NA,NA,NA,NA,"Arbusto, flor branca, estames amarelos Habitat: Orla do Capão","Magnoliophyta","Myrtales","17656","auto","Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:31:10-03","IAP","PACA-AGP","73112","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","M. L. D. El Rei Souza","I. Guerra","1985","04","20","Brasil","RS","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA073112",NA,"1985","05",NA,NA,NA,NA,NA,"Habitat: arbusto","Magnoliophyta","Myrtales","30776","auto","Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:31:10-03","IAP","PACA-AGP","55924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","A. Brade","Rambo, B.","1954","11","03","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA055924","PACA055924","1955","05","01",NA,NA,NA,NA,"HOLOTYPUS. Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales","76715","auto","Magnoliatae","Holotipo",NA,NA,NA
"57","2019-08-27 13:31:10-03","IAP","PACA-AGP","54503","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Emrich-Rambo","Rambo, B.","1953","11","13","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054503",NA,"1955","05","01",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:31:10-03","IAP","PACA-AGP","49403","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Emrich-Rambo","Rambo, B.","1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA049403",NA,"1955","05","01",NA,NA,NA,NA,"sem material Habitat: in silvula nebulari Fenofase: flor","Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA,NA
"59","2019-08-27 13:31:10-03","IAP","PACA-AGP","85911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","O.S. Ribas","2001","11","29","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","PACA085911",NA,"2001",NA,NA,"3651",NA,NA,NA,"arbusto 3m Habitat: campo de altitude","Magnoliophyta","Myrtales","37493","auto","Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:31:10-03","IAP","PACA-AGP","66223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J. J. Wurdack","Reitz, R.","1960","10","07","Brasil","SC","São Francisco do Sul","Morro do Campo Alegre","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"PACA066223",NA,"1963",NA,NA,NA,NA,NA,NA,"Habitat: campo","Magnoliophyta","Myrtales","23627","auto","Magnoliatae",NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025184","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Stephen F. Smith","R. Wasum; et alii","1998","11","22","Brazil","Rio Grande do Sul",NA,"Mun. Cambará do Sul - Estr. p/ Fortaleza; Rio Grande do Sul, Brazil","-50.147035","-29.049143",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"12858",NA,NA,NA,"SETOR: HUCS; Gráfica da UCS- 13.0339","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","G. Hatschbach; O. S. Ribas","1990","11","20","Brazil","Parana",NA,"Rio Chopim, 7 km abaixo da nascente (mun. Palmas) Parana, Brazil","-52","-26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54814",NA,NA,NA,"PMC-SMMA 004 ; MS 67; Arbusto ramoso, 1.50 m. Frutos vinosos.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","John J. Wurdack","R. Wasum; et alii","1995","9","3","Brazil","Rio Grande do Sul",NA,"Cambará do Sul - Fortaleza, Rio Grande do Sul, Brazil","-50.147035","-29.049143",NA,NA,"1200",NA,NA,NA,NA,NA,NA,"10775",NA,NA,NA,"SETOR: HUCS; 130.0339-9","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J. J. Wurdack","G. Hatschbach; O. S. Ribas","1994","11","24","Brazil","Rio Grande do Sul",NA,"Forteleza (mun. Cambará do Sul) Rio Grande do Sul, Brazil","-50.147035","-29.049143",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"61315",NA,NA,NA,"SMMA 043; Arbusto, 3m, fruto preto.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:39:39-03","UFJF","CESJ","31829","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","J. Cordeiro; J.M. Silva; E. Barbosa; O.S. Ribas","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo à Torre de Rádio.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"CESJ031829",NA,"2000","01",NA,"1713","América do Sul",NA,NA,"Arbusto, 2m, fruto preto. Alt.: 1300m.","Angiosperma",NA,"37493","auto",NA,NA,NA,NA,NA
"66","2019-11-21 14:39:39-03","UFJF","CESJ","63692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J. Cordeiro; E. Barbosa","J.M. Silva; E. Barbosa; F. Marinero","2006","09","22","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CESJ063692",NA,"2010",NA,NA,"5058","América do Sul",NA,NA,"Arbusto, 2m, anteras amarelas com flores alvas. Matinha nebular.","Angiosperma",NA,"55154","auto",NA,NA,NA,NA,NA
"67","2021-04-07 11:46:09-03","UFMS","CGMS","66439","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","J.J. Wurdack","G. Hatschbach","1966","10","18","Brasil","Paraná","General Carneiro","Rio Lageado.","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"CGMS1099400",NA,NA,NA,NA,"14979",NA,NA,NA,"Flor alva com anteras amarelas. Coordenadas geográficas: -26.4274997711182 -51.315601348877 Coordenadas geográficas: -26.4274997711182 -51.315601348877",NA,NA,"33284","auto",NA,NA,NA,NA,NA
"68","2021-04-07 11:46:09-03","UFMS","CGMS","11774","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","O.S. Ribas; J.M. Silva; E. Barbosa; E.F. Costa","2001","09","29","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","CGMS1041104",NA,"2001",NA,NA,"3651",NA,NA,NA,"Pétalas alvas, estames amarelos. Habitat: Campo de altitude. Habito: Arbusto. 3,00m de altura.",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:34:42-03","UNICAMP","UEC","144483","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Caddah, MK","Fritsch, PW; Barbosa, E; Aranha, JLM","2005","10","19","Brazil","Paraná","Antonina","Trail to Pico Caratuva, ca 8km from Fazenda Pico Paraná. The Fazenda is ca 5km from BR-160.","-48.829861","-25.245278","-48.829861","-25.245278","1628","1628","UEC169775","UEC169775","2010","11",NA,"1829",NA,NA,NA,"Shrub 2m tall. Corolla white, anthers yellow. Common along trail.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:34:42-03","UNICAMP","UEC","160744","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, FS","Romão, GO; Dantas, APT","2006","09","04","Brazil","Paraná","Campina Grande Do Sul","Pico Caratuva, Fazenda Pico Paraná, acesso por estrada de terra com 8 km a partir da saída da BR-116 no km 46-47, antes do rio Tucum. Ao longo da trilha.","-48.831","-25.239389","-48.831","-25.239389","1700","1850","UEC009867","UEC009867","2014","05","22","1553",NA,NA,NA,"Arbusto 1m alt.; corola branca, estames amarelos.; Campo rupestre com grandes blocos de rocha e predomínio de arbustos; bastante íngreme, próximo do cume; solo arenoso-pedregoso seco.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:34:42-03","UNICAMP","UEC","160846","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R","Romão, GO; Rodrigues, CDN; Dantas, APT","2006","10","30","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Em direção ao Alto do Quiriri, morro com antena de rádio. Acesso pela rodovia SC-301, saída do Km 116 a 1,5 km do posto Policial. Estrada de terra com ca. 46 km da rodovia SC-301 em direção à Fazenda Cizer.","-48.982222","-26.026139","-48.982222","-26.026139","1388","1388","UEC009897","UEC009897","2012",NA,NA,"1735",NA,NA,NA,"Arbusto 1,5 m alt.; corola branca a rosada, estames amarelos, frutos vináceos. Próximo à rochas.; Campo de altitude defronte ao morro da 1ª antena, com afloramento rochoso-granítico; solo arenoso seco.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:34:42-03","UNICAMP","UEC","160847","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R","Romão, GO; Rodrigues, CDN; Dantas, APT","2006","10","30","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, Em direção ao Alto do Quiriri, morro com antena de rádio. Acesso pela rodovia SC-301, saída do Km 116 a 1,5 km do posto Policial. Estrada de terra com ca. 46 km da rodovia SC-301 em direção à Fazenda Cizer.","-48.982222","-26.026139","-48.982222","-26.026139","1388","1388","UEC009898","UEC009898","2012",NA,NA,"1745",NA,NA,NA,"Arbusto 2 m alt.; frutos negros.; Campo de altitude defronte ao morro da 1ª antena, com afloramento rochoso-granítico; solo arenoso seco.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:34:42-03","UNICAMP","UEC","160849","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R","Romão, GO; Rodrigues, CDN; Dantas, APT","2006","11","03","Brazil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha, Próximo à divisa entre os Estados SC/RS; Mirante no alto da serra, ca. 16 km de São José dos Ausentes em direção a Timbé do Sul-SC.","-49.976667","-28.801667","-49.976667","-28.801667","1237","1237","UEC009896","UEC009896","2012",NA,NA,"1878",NA,NA,NA,"Arvoreta 2 m alt.; corola branca, estames amarelos. Em costão rochoso.; Campo de altitude em planalto úmido, com costão rochoso adjacente, constantemente sob forte influência de neblina.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:34:42-03","UNICAMP","UEC","167652","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Michelangeli, F","Romão, GO; Dantas, APT","2006","09","06","Brazil","Paraná","Campina Grande Do Sul","Morro Camapuã, Propriedade do Sr. Aguilheiro, acesso por estrada de terra com 5 km a partir da saída da BR-116 no Km 51-52 ca. 1km do Posto do Tulha.","-48.86175","-25.259917","-48.86175","-25.259917","1700","1800","UEC091873","UEC091873","2015",NA,NA,"1588",NA,NA,NA,"Arbusto 2 m alt.; flores brancas com estames amarelos.; Campo de altitude com pouco afloramento rochoso e predomínio de gramíneas; solo arenoso úmido em torno do cume, seco no topo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-04 13:19:25-03","UDESC","LUSC","2492","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Menegatti, R, D.","Cardoso, R.","2007","10","20","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC004713","LUSC004713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"76","2020-12-04 13:19:25-03","UDESC","LUSC","9082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Silva, A.C.","LabDendro-CAV",NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005697","LUSC005697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"77","2020-12-04 13:19:25-03","UDESC","LUSC","5578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Menegatti,R.D.","Menegatti, R.D.",NA,NA,NA,"Brasil","Santa Catarina","Lages","Parque Natural Municipal de Lages.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC004714","LUSC004714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"78","2020-12-04 13:19:25-03","UDESC","LUSC","5580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Menegatti,R.D.","Menegatti, R.D.",NA,NA,NA,"Brasil","Santa Catarina","Lages","Parque Natural Municipal de Lages.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC004676","LUSC004676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"79","2020-12-04 13:19:25-03","UDESC","LUSC","5579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Menegatti,R.D.","Menegatti, R.D.",NA,NA,NA,"Brasil","Santa Catarina","Lages","Parque Natural Municipal de Lages.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC004675","LUSC004675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"80","2020-12-04 13:19:25-03","UDESC","LUSC","8402","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Cordeiro, J.; Barboza, E.; Daniel, V.; Ariati, V.","2014","09","30","Brasil","Santa Catarina","Timbé do Sul","Serra da Rocinha.","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,"LUSC004683","LUSC004683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA,NA,NA
"81","2019-01-17 11:26:35-02","PUCRS","MPUC","19014","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","C.A. Mondin",NA,"2009","07","28","Brasil","RS","Cambará do Sul",".","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,NA,"2010","01","01",NA,"South America",NA,NA,NA,NA,"Myrtales",NA,NA,"Magnoliopsida",NA,"1",NA,NA
"82","2019-11-08 08:53:27-03","FURB","FURB","50280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","2014","11","04","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","-48.9544444","-26.0391666","1200","1200","FURB50280","FURB50280","2015",NA,NA,"4070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-24 16:38:37-03","FURB","FURB","67222","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Funez, L.A.; Fiaschi, P., Trevisan, R., Comin, M., Cabral, F.S., Conti, I.","2019","12","07","Brasil","Santa Catarina","Alfredo Wagner","Alto da Boa Vista.","-49.1522222","-27.6875","-49.1522222","-27.6875000","1333","1333","FURB67222","FURB67222",NA,NA,NA,"9650",NA,NA,NA,"Frutos roxos Habitat: Borda da floresta nebular Habito: árvore/arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:02:59-03","FURB","FURB","8806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","2008","02","25","Brasil","Santa Catarina","São Cristovão do Sul","Próximo a Unidade Penitenciária.","-50.4002778","-27.2697223","-50.4002778","-27.2697223","993","993","FURB02274","FURB02274","2008","04","01","269",NA,NA,NA,"Florística IFFSC 453. Habitat: Floresta Ombrófila Mista; Habito: flor botão floral",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:02:59-03","FURB","FURB","40880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J; Barbosa, E","Silva, J.M.; Barbosa, E. & Marinero, F.","2006","09","22","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraque, Morro Tucum.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FURB30339","FURB30339","2010",NA,NA,"5058",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"86","2020-10-14 10:02:59-03","FURB","FURB","46891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J","Cordeiro, J.; Barboza, E.; Daniel, V.A. & Ariati, V.","2014","09","30","Brasil","Santa Catarina","Timbé do Sul","Serra da Rocinha.","-49.8471984863281","-28.8302993774414",NA,NA,"720","720","FURB30338","FURB30338 FURB30338_1","2014","11","28","5312",NA,NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA,NA,NA
"87","2021-03-16 17:53:45-03","UCS","HUCS","43749","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Cordeiro, J.","2014","09","30","Brasil","Santa Catarina","Timbe do Sul","Serra da Rocinha.","-49.948333","-28.798889","-49.948333","-28.798889","720","720",NA,NA,"2014","11","28","5312",NA,NA,NA,"Arbustos, 1,7m , flor alvacenta, anteras amarelas.; Paredões rochosos","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:53:45-03","UCS","HUCS","12858","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Smith, S.F.","Wasum, R.A.","1998","11","22","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000",NA,NA,"1999","02",NA,"s.n.",NA,NA,NA,"arvoreta; beira da mata","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"89","2021-03-16 17:53:45-03","UCS","HUCS","2118","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.A.","1986","10","25","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1050","1050",NA,NA,"1986","12",NA,"s.n.",NA,NA,NA,"arbusto; mata","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"90","2021-03-16 17:53:45-03","UCS","HUCS","10775","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.A.","1995","09","03","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1200","1200",NA,NA,"1995","11",NA,"s.n.",NA,NA,NA,"junto ao caminho","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"91","2021-03-16 17:53:45-03","UCS","HUCS","8675","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.A.","1992","09","27","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1050","1050",NA,NA,"1992","11",NA,"s.n.",NA,NA,NA,"arvoreta; beira da mata","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"92","2021-03-16 17:53:45-03","UCS","HUCS","733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","D'El Rei Souza, M.L.","Guerra, I.","1985","04","20","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100",NA,NA,"1985","05",NA,"s.n.",NA,NA,NA,"arbusto","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"93","2021-03-16 17:53:45-03","UCS","HUCS","2275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.A.","1986","11","08","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000",NA,NA,"1987","02",NA,"s.n.",NA,NA,NA,"arbusto; mata","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"94","2021-03-16 17:53:45-03","UCS","HUCS","2267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.A.","1986","11","08","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1050","1050",NA,NA,"1987","02",NA,"s.n.",NA,NA,NA,"arbusto","Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA,NA
"95","2021-03-16 17:53:45-03","UCS","HUCS","40058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.; Barbosa, E.","Silva, J.M.","2006","09","22","Brasil","Paraná","Campina Grande do Sul","Morro Tucum, Serra Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"2010",NA,NA,"5058",NA,NA,NA,"arbusto 2m, anteras amarelas com flores alvas; matinha nebular","Angiospermae","Myrtales","55154","auto",NA,NA,NA,NA,NA
"96","2021-03-16 17:53:45-03","UCS","HUCS","24058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.","2004","09","20","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha","-50.0657997131348","-28.7483005523682",NA,NA,"1100","1100",NA,NA,"2004",NA,NA,"78265",NA,NA,NA,"arbusto 1,50m - flor alva; borda da matinha nebular","Angiospermae","Myrtales","42598","auto",NA,NA,NA,NA,NA
"97","2019-08-16 08:40:05-03","UTFPR","HCF","2188","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","G. Hatschbach","J.M. Silva","2004","10","16","Brasil","PR","Garuva","Serra do Quiriri",NA,NA,NA,NA,"1.3","1.3",NA,NA,"2004",NA,NA,"4123",NA,NA,NA,"Arbusto, 1m, flor alva, anteras creme. Beira da mata nebular.",NA,NA,NA,NA,NA,NA,NA,NA,NA
