"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"45","2019-08-27 13:31:21-03","IAP","PACA-AGP","102665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","L. Cappelatti","2008","01","06","L. Cappelatti","2007","12","16","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"PACA102665",NA,"Habitat: mata","Magnoliophyta","Myrtales",NA,"138",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"46","2019-08-27 13:31:21-03","IAP","PACA-AGP","114623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","L. Cappelatti","2008","02","10","L. Cappelatti","2007","12","16","Brasil","RS","São Francisco de Paula","Parque Nacional da Ronda.","-50.545578","-29.448672","50°32'44.08W","29°26'55.22S",NA,NA,"PACA114623",NA,"Habitat: florestal","Magnoliophyta","Myrtales",NA,"14",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"47","2019-08-27 13:31:21-03","IAP","PACA-AGP","65258","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","C. D. Legrand","1960",NA,NA,"Reitz & Klein","1959","10","23","Brasil","SC","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"650","650","PACA065258","PACA065258","10m de altura e fruto maduro vermelho. HBR 24779.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p.309. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales","Paratipo","9233",NA,NA,NA,"34291","auto","Magnoliatae",NA,NA,NA,NA
"48","2021-03-01 16:36:19-03","UNICAMP","UEC","166756","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.067778","-23.325556","-45.067778","-23.325556","1060","1093","UEC039844","UEC039844","K1713 Árvore, ca. 18 m, sem flores ou frutos. Abundância: 1 ind ha-1.","Magnoliopsida",NA,NA,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-20 10:21:07-03","UNICAMP","UEC","115663","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Tamashiro, JY",NA,NA,NA,"Hazanaki, N; Peroni, N; Teixeira, B","1999","06","23","Brazil","São Paulo","Ilha Comprida","Pedrinhas, Quintal","-47.805556","-24.895","-47.805556","-24.895",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:36:19-03","UNICAMP","UEC","133727","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Urbanetz, C; Mariuza; Domingos; Lelo","2003","11","20","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória.","-47.916667","-24.883333","-47.916667","-24.883333","30","155",NA,NA,"Árvore de 30m com tronco avermelhado.","Magnoliopsida",NA,NA,"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:21:07-03","UNICAMP","UEC","148800","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2008","10",NA,"Aranha, BA","2007","01","08","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J, 380-msm","-45.084167","-23.366389","-45.084167","-23.366389",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:36:19-03","UNICAMP","UEC","174022","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1997","02","06","Brazil","São Paulo","Ubatuba","Picinguaba.","-44.812222","-23.311111","-44.812222","-23.311111","300","300","UEC089225","UEC089225","Árvore 164 com 15 m de altura, casca lisa mais ou menos ferrugem avermelhada, vegetativo.; Mata Atlântica de Encosta,Morro do Corisco.","Magnoliopsida",NA,NA,"1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:36:19-03","UNICAMP","UEC","174023","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Sanchez, M; Pedroni, F","1997","01","12","Brazil","São Paulo","Ubatuba","Picinguaba.","-44.8","-23.366667","-44.8","-23.366667","120","120","UEC089216","UEC089216","Árvore 360 com 20 m de altura, tronco com casca de cor ocre, vegetativo.; Mata Atlântica de Encosta, próximo à trilha do Corisco.","Magnoliopsida",NA,NA,"732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:36:19-03","UNICAMP","UEC","174024","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1997","05","29","Brazil","São Paulo","Ubatuba","Picinguaba.","-46.816944","-25.3025","-46.816944","-25.3025","600","600","UEC089214","UEC089214","Árvore 902 com 26 m de altura, vegetativo.; Mata Atlântica de Encosta, Morro do Corisco.","Magnoliopsida",NA,NA,"1342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:36:19-03","UNICAMP","UEC","178245","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2008","03",NA,"Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.088611","-23.371111","-45.088611","-23.371111","450","450","UEC041680","UEC041680","Indivíduo J329 da parcela J do Projeto Temático BIOTA - Gradiente funcional.; Floresta Ombrófila Densa Submontana.","Magnoliopsida",NA,NA,"J329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:36:19-03","UNICAMP","UEC","73011","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Sakai, L; et al.","1995","02","09","Brazil","São Paulo","Eldorado","Caverna do Diabo","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,NA,NA,"Árvore 24m, tronco com casca lisa e avermelhada, frutos imaturos verdes.; Mata Atlântica do Diabo","Magnoliopsida",NA,NA,"32712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:36:19-03","UNICAMP","UEC","63533","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Mazine, FF","2006","07",NA,"Hatschbach, G","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Ribeirão Grande","-48.905417","-25.247639","-48.905417","-25.247639","850","850","UEC121253","UEC121253","Árvore 15m, tronco de 30 cm, flor alva.Tronco liso, esbranquiçado.; Mata pluvial","Magnoliopsida",NA,NA,"17885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:36:19-03","UNICAMP","UEC","200683","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Meireles, LD","2017",NA,NA,"Pereira, LS; Belinello, R; Gomes, JAMA","2007","12",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","UEC158072","UEC158072","Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","Magnoliopsida",NA,NA,"N1024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:19-03","UNICAMP","UEC","197247","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.067778","-23.325556","-45.067778","-23.325556","1060","1093","UEC140536","UEC140536","K1713 Árvore, ca. 18 m, sem flores ou frutos. Abundância: 1 ind ha-1.","Magnoliopsida",NA,NA,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:36:19-03","UNICAMP","UEC","24789","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, D",NA,NA,NA,"Hatschbach, G","1968","10","22","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Árvore 15m, flor alva, casca avermelhada lisa. Mata pluvial, vertente atlântica.","Magnoliopsida",NA,NA,"20087",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"61","2021-03-01 16:36:19-03","UNICAMP","UEC","81561","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","1990","12",NA,"Jarenkow, JA; Waechter, JL","1990","11","05","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Árvore com 10-12m alt., em patamar a ca. 400m no interior de Mata Atlântica de Encosta. Caule e ramos avermelhados. Frutos imaturos verde-alaranjados.","Magnoliopsida",NA,NA,"1799",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"62","2020-12-04 13:19:27-03","UDESC","LUSC","7978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Duarte, A.R.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"LUSC006933","LUSC006933",NA,NA,NA,NA,"518",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"63","2019-01-17 11:26:39-02","PUCRS","MPUC","14082","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","M. Sobral",NA,NA,NA,NA,"2000","05","04","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"Floresta Ombrófila Densa (F: 91)",NA,"Myrtales",NA,NA,"South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"64","2019-01-17 11:26:39-02","PUCRS","MPUC","9724","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","M. Sobral",NA,NA,NA,NA,"2001","01","28","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"65","2019-01-17 11:26:39-02","PUCRS","MPUC","12111","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","A.M. Jeckel","2008","01","01",NA,"2008","09","20","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,"South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"66","2020-10-14 10:03:22-03","FURB","FURB","18234","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Korte, A.; Kniess, A.","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","458","458","FURB32282","FURB32282","Florística IFFSC 465 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;",NA,NA,NA,"477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:03:22-03","FURB","FURB","20640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M","2010","01","25","Verdi, M.; Gasper, A.L. de","2009","05","22","Brasil","Santa Catarina","Orleans","Rio Hipólito.","-49.4994444","-28.2602778","-49.4994444","-28.2602778","646","646","FURB32281","FURB32281","Fito IFFSC 117 /N/39 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;",NA,NA,NA,"3879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:03:22-03","FURB","FURB","29682","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Oliveira, AA de","2010","10","04","Dreveck, S.; Carneiro, F.E.","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.69","-26.19","-48.6900000","-26.1900000","430","430","FURB02455","FURB02455","Florística IFFSC 1052 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto verde;",NA,NA,NA,"1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:03:22-03","FURB","FURB","45432","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","FURB32280","FURB32280","Fito IFFSC 15 /N/15",NA,NA,NA,"837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:03:22-03","FURB","FURB","46705","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Oliveira, AA de","2015","03","20","Oliveira, A.A. de","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","765","765","FURB32279","FURB32279","Regeneração IFFSC 796 /N/51 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,"1347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-09 14:47:01-03","FURB","FURB","66560","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kassner-Filho, A.","2020","08","23","Kassner-Filho, A.","2020","08","23","Brasil","Santa Catarina","Taió","Caçador.","-49.8863889","-26.9975","-49.8863889","-26.9975000","680","680","FURB66560","FURB66560","fruto imaturo Habitat: interior do fragmento Habito: arbórea",NA,NA,NA,"5784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-24 16:38:37-03","FURB","FURB","66969","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kassner-Filho, A.","2020","08","23","Kassner-Filho, A.","2020","08","23","Brasil","Santa Catarina","Taió",NA,"-49.8863889","-26.9975","-49.8863889","-26.9975000","680","680","FURB66969","FURB66969","fruto imaturo Habitat: interior do fragmento Habito: arbórea",NA,NA,NA,"5784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-10-14 15:56:58-03","BS","M","M-0170977","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","1956","08","15","Brasil",NA,NA,"Santa Catarina, Hôrto Florestal I. N. P., Ibirama",NA,NA,NA,NA,NA,NA,"M0170977",NA,NA,"Magnoliophyta","Myrtales","PARATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"21:00",NA
"74","2014-10-14 15:56:58-03","BS","M","M-0170978","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Reitz, R.","1958","09","10","Brasil",NA,NA,"Santa Catarina, Serra do Matador, Rio do Sul",NA,NA,NA,NA,NA,NA,"M0170978",NA,NA,"Magnoliophyta","Myrtales","PARATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"21:00",NA
"75","2020-06-29 09:31:29-03","UFRRJ","RBR","45305","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"M.C. Souza; L.F.G. Silva","2012","06","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos. Trilha para o Dedo de Deus.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00045305","RBR00045305",NA,NA,NA,NA,"1072",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"76","2020-06-29 09:31:29-03","UFRRJ","RBR","42355","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2015","06","23","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margem do Rio Paquequer, próximo a piscina natural e Bosque Santa Helena. Parque Nacional da Serra dos Órgãos","-42.988056","-22.449167","42º59'17''W","22º26'57''S","991","991","RBR00042355","RBR00042355",NA,NA,NA,NA,"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:31:29-03","UFRRJ","RBR","42356","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2015","05","24","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margem do Rio Paquequer, nos arredores da Piscina Natural e Bosque Santa Helena. Parque Nacional da Serra dos Órgãos","-42.988056","-22.449167","42º59'17''W","22º26'57''S","991","991","RBR00042356","RBR00042356",NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:31:29-03","UFRRJ","RBR","42357","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2015","05","16","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Margem do Rio Paquequer, nos arredores da Piscina Natural e Bosque Santa Helena. Parque Nacional da Serra dos Órgãos","-42.988056","-22.449167","42º59'17''W","22º26'57''S","991","991","RBR00042357","RBR00042357",NA,NA,NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:31:29-03","UFRRJ","RBR","42358","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","2015","05","15","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Dedinho de Nossa Senhora. Parque Nacional da Serra dos Órgãos","-43.003889","-22.475","43º0'14''W","22º28'30''S","936","936","RBR00042358","RBR00042358",NA,NA,NA,NA,"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2013-04-01 09:17:18-03","IPT","BCTW","19755","S","Plantae",NA,"Eugenia","multicostata","Eugenia multicostata","D. Legrand","Instituto Plantarum",NA,NA,NA,"Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"174",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"81","2020-12-21 16:36:34-03","MBM","MBM","200349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Bianchini, R.S.; et al.; et al.","1993","07","26","Brazil","Minas Gerais","São Roque de Minas","Entrada do Parque Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"MBM200349","MBM200349",NA,NA,NA,NA,"436","Southern America",NA,NA,"57119","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:36:34-03","MBM","MBM","48835","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Hatschbach, G.",NA,NA,NA,"Pelanda, P.","1974","10","30","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM048835","MBM048835",NA,NA,NA,NA,"s.n.","Southern America",NA,"multicostata","30514","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:36:34-03","MBM","MBM","189864","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1990","11","05","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM189864","MBM189864",NA,NA,NA,NA,"1799","Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:36:34-03","MBM","MBM","307264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Castro, E.R.",NA,NA,NA,"Castro, E.R.","2005","02","21","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"MBM307264","MBM307264",NA,NA,NA,NA,"333","Southern America",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"85","2020-12-21 16:36:34-03","MBM","MBM","392410","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Marinero, F.","2017","05","11","Oliveira, A.A.","2017","01","10","Brazil","Paraná","Guaratuba","Conglomerado: 480; subunidade: 1; subparcela: 6; indivíduo: 36","-48.78","-25.74","-48.78","-25.74",NA,NA,"MBM392410","MBM392410","Árvore 20 m; fruto verde, piriforme.",NA,NA,NA,"4420","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:36:34-03","MBM","MBM","398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1966","01","19","Brazil","Paraná","Antonina","Estrada Cacatu - Serra Negra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM000398","MBM000398",NA,NA,NA,NA,"13558","Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:36:34-03","MBM","MBM","212743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1996","05","07","Brazil","Paraná","Guaraqueçaba","Serra Negra, Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM212743","MBM212743",NA,NA,NA,NA,"1401","Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"88","2020-12-21 16:36:34-03","MBM","MBM","9064","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1968","10","22","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM009064","MBM009064",NA,NA,NA,NA,"20087","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"89","2020-12-21 16:36:34-03","MBM","MBM","75783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1968","10","22","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM075783","MBM075783",NA,NA,NA,NA,"20087","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"90","2020-12-21 16:36:34-03","MBM","MBM","291139","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Braga, J.M.A.",NA,NA,NA,"Braga, J.M.A.; et al.; et al.","2003","11","13","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Municipal Ecológico da Prainha","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM291139","MBM291139",NA,NA,NA,NA,"7270","Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"91","2020-12-21 16:36:34-03","MBM","MBM","230348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Arbocz, G.F.","1984","08","04","Brazil","São Paulo","Ribeirão Grande","Fazenda Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"MBM230348","MBM230348",NA,NA,NA,NA,"561","Southern America",NA,NA,"25028","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:36:34-03","MBM","MBM","32339","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM032339","MBM032339",NA,NA,NA,NA,"34795","Southern America",NA,"multicostata","30514","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:36:34-03","MBM","MBM","47432","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Legrand, D.","1960",NA,NA,"Reitz; Klein, R.M.; Klein, R.M.","1959","10","23","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"650","650","MBM047432","MBM047432","Mata. Árvore 10m alt. Fruto maduro vermelho.; Árvore 10m, fruto maduro vermelho.; Mata.",NA,NA,"PARATYPE","9233","Southern America",NA,"multicostata","34291","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:36:34-03","MBM","MBM","103663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","1967","09","29","Brazil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM103663","MBM103663",NA,NA,NA,NA,"7595","Southern America",NA,"multicostata","27000","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:36:34-03","MBM","MBM","430443","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Brotto, M.L.","2020","11","20","Brotto, M.L.; Marinero, F.; Marinero, F.","2020","09","26","Brazil","Paraná","Morretes","Serra da Farinha-seca, próximo ao recanto Bela Vista","-48.890806","-25.350333","-48.890806","-25.350333","698","698","MBM430443",NA,"Árvore com 20 m de altura; frutos verdes.; Floresta Ombrófila Densa Montana.",NA,NA,NA,"3981","Southern America",NA,"multicostata",NA,NA,NA,NA,NA,NA,NA
