"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"178","2019-05-06 12:01:30-03","UFU","HUFU","34102","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Araújo, T.G.","Cossolino, M.A.; Castilhos, P.","09","2003","06","13",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,"Arbusto, 2-2,5 m. Caule sem cheiro, inflorescência em espiga, sem cálice, sem corola.; Borda de vereda.","HUFU00019887",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-05-06 12:01:30-03","UFU","HUFU","4343","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, E.F.; Ferreira, D.M.","Prado, C.A.; Romero, R.","66","1993","06","09",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,"Arvoreta, ca. 3 m. Inflorescência branca.; Borda de mata de galeria.","HUFU00019886",NA,NA,NA,NA,NA,"58223","auto","2004",NA,NA,"08","12",NA,NA,NA,NA,NA
"180","2020-08-04 12:48:56-03","UFU","HUFU","35010","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.",NA,"Arantes, A.A.A.","1211","2003","08","09",NA,"Brasil","Minas Gerais","Unaí","Fazenda Três Rios, Mata do Ribeirão Entre Rios.","-46.9061012268066","-16.3575000762939",NA,"Arbusto, ca. 1,2 m.; Mata ciliar.","HUFU00019895",NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-03 15:27:58-03","MN","R-TIPOS","29803","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.",NA,"Mexia, Y.","5859","1931","05","19",NA,"Brasil","Minas Gerais","Diamantina","Barão","-43.6002998352051","-18.2493991851807",NA,NA,"R000029803","R000029803_001",NA,"Isotypus","1180","1180","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-20 14:58:48-03","UFSC","FLOR","36045","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Amorim, P.R.F.","Salvador, J.L.G.; Machado, C.; Silva, J.A. & Silva, D.V. da","18","1998","06","18",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","Córrego Três Barras.","-52.7178001403809","-22.1875",NA,"arbusto, flor branca, 1m altura","FLOR0036045","FLOR0036045",NA,NA,NA,NA,"52338","auto","2012",NA,NA,"02",NA,NA,NA,NA,NA,NA
"183","2021-03-04 15:45:46-03","IF","SPSF","46883","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","macedoi","Piper macedoi","Yuncker","A.Rozza","A.Rozza","143","1995","10","19","América do Sul","Brasil","SP","Matão","Fazenda Cambuby","-48.3600006103516","-21.6000003814697",NA,"COLETA: Arbusto 1,5m; GEOGRAFIA: Coletada em área de bordadura.;",NA,NA,NA,NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"184","2021-03-04 15:45:46-03","IF","SPSF","18506","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","macedoi","Piper macedoi","Yuncker","E.F.Guimarães","J.Y.Tamashiro","T.236","1994","06","27","América do Sul","Brasil","SP","Mirassol","Instituto Penal Agricola","-49.5200004577637","-20.8099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"18310","auto","1998",NA,NA,"10","31","Magnoliopsida",NA,NA,NA,NA
"185","2021-03-04 15:45:46-03","IF","SPSF","19342","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","macedoi","Piper macedoi","Yuncker","E.F.Guimarães","J.Y.Tamashiro","919","1995","04","14","América do Sul","Brasil","SP","Sao Jose dos Campos","beira de riacho","-45.8800010681152","-23.1700000762939",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"186","2021-03-04 15:45:46-03","IF","SPSF","49256","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","macedoi","Piper macedoi","Yuncker","R.Cielo-Filho","R.Cielo-Filho & F. Periotto","1586","2014","11","21","América do Sul","Brasil","PR","Matelândia","Mata da antiga Fazenda Leão","-53.891667","-25.353333",NA,"COLETA: Arbusto, 1,8m, flor creme.; GEOGRAFIA: Floresta Estacional Semidecidual, Floresta Secundária, borda.;",NA,NA,NA,NA,"430","430",NA,NA,"2016",NA,NA,"03","14","Magnoliopsida",NA,NA,NA,NA
"187","2019-11-21 10:14:25-03","IBt","SP","343567","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Carvalho Silva, M","Correa Gomes Jr, J","2059","1964","07","07",NA,"Brasil","São Paulo","Boa Esperança do Sul","Fazenda Itaquerê","-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","-49","-22","08",NA,NA,NA,NA,NA,NA
"188","2020-11-12 15:23:32-03","IBt","SP","292575","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, EF","Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","919","1995","04","14",NA,"Brasil","São Paulo","São José dos Campos","Estrada São Francisco Xavier-Monteiro Lobato. Beira de riacho.","-45.913333","-22.952778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","-45.913333","-22.952778",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:14:25-03","IBt","SP","341482","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Amorim, PRF","Gonçalves, EG; Forzza, RC; Amorim, AM","384","1999","12","16",NA,"Brasil","São Paulo",NA,"Estrada Porto Feliz - Itú, margem da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"04",NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:14:25-03","IBt","SP","36424","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Yuncker, TG","Archer, WA; Gehrt, A","s.n.","1936","09","05",NA,"Brasil","Mato Grosso",NA,"Capão Bonito. Beira de córrego",NA,NA,NA,NA,"SP001485","SP001485",NA,"Paratype",NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:14:25-03","IBt","SP","77853","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Carvalho Silva, M","Heringer, EP","8440","1961","06","20",NA,"Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","2011",NA,NA,"08",NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:14:25-03","IBt","SP","209228","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, E","Pereira, BAS","1060","1984","07","18",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Vegetando espontaneamente junto do viveiro da Reserva.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:14:25-03","IBt","SP","270240","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Carvalho Silva, M","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1115","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Mata ciliar do córrego Água Branca, próximo à cidade de Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto","2011",NA,NA,"08",NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:14:25-03","IBt","SP","68909","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Callejas, R","Macedo, A","1257","1948","10","01",NA,"Brasil","Minas Gerais","Ituiutaba","Carmo","-49.4650001525879","-18.968900680542",NA,"Pequena árvore do cerrado à beira de córrego. Flores brancas","SP001484","SP001484",NA,"Isotype",NA,NA,"50022","auto","1984",NA,NA,"01","10",NA,NA,NA,NA,NA
"195","2019-11-21 10:14:25-03","IBt","SP","292583","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, EF","Marcondes Ferreira, W; Müller, C; Venturi, LL; Belinello, R","1062","1994","11","13",NA,"Brasil","São Paulo","Igarapava","Estrada Alto Porã, mais ou menos 5 km depois de Auto Porã.","-47.7400016784668","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"23637","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-12 15:23:32-03","IBt","SP","292526","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, EF","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","T236","1994","06","27",NA,"Brasil","São Paulo","Mirassol","Instituto Penal Agrícola","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,NA,NA,NA,NA,"18310","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:14:25-03","IBt","SP","292680","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, EF","Moncaio, E; Basso, ME; Souza, JP; Barraca, SA","206","1994","10","13",NA,"Brasil","São Paulo","Paulo de Faria","Cerca de 12 km de Paulo de Faria em direção a Riolândia - Fazenda Figueira.","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"29574","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:14:25-03","IBt","SP","35746","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi longispicum","Yunck.","Yuncker, TG","Hoehne, FC; Gehrt, A","s.n.","1936","08","01",NA,"Brasil","São Paulo","Pereira Barreto","Ilha Secca, Faz. Guanabara","-51.0999984741211","-20.6299991607666",NA,"Arbusto do brejo","SP001486","SP001486","longispicum","Paratype",NA,NA,"36734","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:14:25-03","IBt","SP","292556","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi","Yunck.","Guimarães, EF","Tamashiro, JY; Santos, FAM; Gardolinski, PCFC; Galvão, JC; Belinello, R","694","1994","09","28",NA,"Brasil","São Paulo","Riversul","Estrada Riversul-Itaberá.","-49.4199981689453","-23.8199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"18712","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2010-08-16 16:43:35-03","GH","HU-HERB","GH 00005754","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi longispicum","Yuncker",NA,"Y. E. J. Mexia","5859","1931","5","19","South America","Brazil","Minas Gerais",NA,"Diamantina District, Barao; 1180 m.",NA,NA,"Sheet",NA,NA,NA,"longispicum","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5859",NA,NA,"undetermined"
"201","2014-09-23 10:59:09-03","G","G","G00438994","S","Plantae",NA,NA,"Piperaceae","Piper","macedoi","Piper macedoi f. longispicum","Yunck.","?","Mexia, Y.","5859","1931","05","19","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00438994",NA,"f. longispicum","ISOTYPUS of Piper macedoi f. longispicum Yunck.","1200","1200",NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA
