"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"101","2020-12-20 21:18:36-03","UFV","VIC","23256","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","Berg",NA,"Simonelli, M.","1997","09","04","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mussununga.Estrada do Flamengo KM4,5 , 10 m de altura, frutos marrons.","VIC023256",NA,NA,NA,"806",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-20 21:18:36-03","UFV","VIC","11946","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","Berg",NA,"Neto, J.A.A.M.; et al.","1987","11","16","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com 5m, botões brancos , na beira da mata.","VIC011946",NA,NA,NA,"21308",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-24 17:09:31-03","UFES","SAMES","8396","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C.Souza.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","2017","09","27","Brasil","Espírito Santo","Conceição da Barra","Área do Quadrado. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227","-397938889.0","-186941666.0",NA,NA,"Botão floral branco Habitat: Restinga Habito: Árvore","SAMES08396",NA,NA,NA,"51",NA,NA,NA,"41644","auto","2018","11","23",NA,NA,NA,NA,NA
"104","2021-03-24 17:09:31-03","UFES","SAMES","3836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Giareta,A.","Giaretta,A.O.; Monteiro,M.M.","2010","11","12","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Flores alvas. Habito: Árvore","SAMES03836",NA,NA,NA,"910",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-24 17:09:31-03","UFES","SAMES","3835","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Giaretta,A.O.","2009","05","01","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Flores alvas. Habito: Árvore","SAMES03835",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-24 17:09:31-03","UFES","SAMES","8071","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C.Souza.","Tressmann,L.K.; Weider,V.;Silva,T.;Menezes,L.F.T.","2017","10","11","Brasil","Espírito Santo","São Mateus","Estação da Petrobras, Jazida Inhambú.","-39.8588981628418","-18.716100692749","-398777778.0","-188947222.0",NA,NA,"Folhas opostas, frutos em forma de cachos. Habitat: Floresta de Mussununga Habito: Mussununga","SAMES08071",NA,NA,NA,"39",NA,NA,NA,"56510","auto","2019","09","03",NA,NA,NA,NA,NA
"107","2021-03-24 17:09:31-03","UFES","SAMES","6592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C.Souza.","Menezes,L.F.T.; Souza,M.C.;Morim,M.P.","2016","11","16","Brasil","Espírito Santo","Sooretama",NA,"-40.0978012084961","-19.1968994140625","-401458333.0","-190511111.0",NA,NA,"Flores brancas Habito: Árvore","SAMES06592",NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-24 17:09:31-03","UFES","SAMES","7080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Saporetti,A.M.J.","2017","05","25","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-394636111.0","-183844444.0",NA,NA,"Frutos imaturos verdes. Habito: Árvore","SAMES07080",NA,NA,NA,"77",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-24 17:09:31-03","UFES","SAMES","3840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Giaretta,A.O.","2012","10","16","Brasil","Espírito Santo","Conceição da Barra","Área de Proteção Ambiental de Conceição da Barra. Floresta de restinga seca, início do terraço arenoso e final do Tabuleiro.","-39.7322006225586","-18.5932998657227","-398222223.0","-186916666.0",NA,NA,"Arbusto de 4m de altura, botões.","SAMES03840",NA,NA,NA,"1332",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-24 17:09:31-03","UFES","SAMES","3839","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral,M.","Giaretta,A.O.; Monteiro,M.M.","2009","10","12","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227","-397391666.0","-184238889.0",NA,NA,"Árvore de 10m com frutos verdes.","SAMES03839",NA,NA,NA,"670",NA,NA,NA,"41644","auto","2010","06","25",NA,NA,NA,NA,NA
"111","2021-03-24 17:09:31-03","UFES","SAMES","3838","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","2010","05","01","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Árvore de 8m com frutos verdes.","SAMES03838",NA,NA,NA,"796",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-24 17:09:31-03","UFES","SAMES","3837","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral,M.","Giaretta,A.O.","2009","11","22","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227","-397391666.0","-184238889.0",NA,NA,"Árvore de 6m com frutos roxos.","SAMES03837",NA,NA,NA,"679",NA,NA,NA,"41644","auto","2010","06","25",NA,NA,NA,NA,NA
"113","2021-03-24 17:09:31-03","UFES","SAMES","3833","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral,M.","Ribeiro,M.; Giaretta,A.O.","2009","09","26","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227","-397391666.0","-184238889.0",NA,NA,"Árvore de 5m, receptáculo verde.","SAMES03833",NA,NA,NA,"26",NA,NA,NA,"41644","auto","2010","06","25",NA,NA,NA,NA,NA
"114","2021-03-24 17:09:31-03","UFES","SAMES","3829","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Giaretta,A.","Ribeiro,M.; Menezes,L.F.T.;Coelho,R.;Figueiredo,D.D.C.;Giaretta,A.O.","2009","08","28","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 5m de altura com flores brancas.","SAMES03829",NA,NA,NA,"23",NA,NA,NA,"41644","auto","2011","01","27",NA,NA,NA,NA,NA
"115","2021-03-24 17:09:31-03","UFES","SAMES","3830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Giaretta,A.","Giaretta,A.O.; Souza,M.C.;Arantes,P.","2011","09","07","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Mata seca de restingas sobre cordão arenoso atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397394444.0","-184166667.0",NA,NA,"Árvore de 6m de altura com frutos verdes, sépalas roxas, tronco liquenizado pouco esfoliante.","SAMES03830",NA,NA,NA,"1036",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-24 17:09:31-03","UFES","SAMES","7589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Saporetti,A.M.J.","2016","09","21","Brasil","Espírito Santo","Jaguaré","Fazenda do cedro propriedade da Fibria.","-40.076099395752","-18.9055995941162","-398766667.0","-188861111.0",NA,NA,"CAP 70,9 cm. Botões florais imaturas verdes, flores brancas. Habito: Árvore","SAMES07589",NA,NA,NA,"44",NA,NA,NA,"43085","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-24 17:09:31-03","UFES","SAMES","10367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","12","18","Brasil","Espírito Santo","Linhares","Regência. Reserva Biológica Comboios","-40.0722007751465","-19.3910999298096","-398883333.0","-196686111.0",NA,NA,"Planta com 6 metros de altura. Fruto verde, arroxeado.","SAMES10367",NA,NA,NA,"9422",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-24 17:09:31-03","UFES","SAMES","3834","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Souza,M.C.;Giaretta,A.","Ribeiro,M.; Broggio,I.S.;Rocha,T.L.","2010","12","18","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta Alta de Tabuleiro, Mata da Água Limpa.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"Fruto verde amarelado. Habito: Árvore","SAMES03834",NA,NA,NA,"389",NA,NA,NA,"28525","auto","2011","09","08",NA,NA,NA,NA,NA
"119","2021-03-24 17:09:31-03","UFES","SAMES","3828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Giaretta,A.","Giaretta,A.O.; Souza,M.C.","2011","09","05","Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Estrada de terra adjacente a uma fábrica de tijolos, depois do hospital Roberto Silvares no sentido São Mateus-Guriri. Floresta seca de restinga.","-39.8588981628418","-18.716100692749","-398100000.0","-187333334.0",NA,NA,"Arvoreta de 5m de altura, flores passadas.","SAMES03828",NA,NA,NA,"1019",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-24 17:09:31-03","UFES","SAMES","7596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Saporetti,A.M.J.","2016","04","27","Brasil","Espírito Santo","São Mateus","Localidade denominada paulista. Propriedade de Thompson Ferrari.","-39.8588981628418","-18.716100692749","-399205556.0","-188502778.0",NA,NA,"Frutos verdes.","SAMES07596",NA,NA,NA,"9",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-24 17:09:31-03","UFES","SAMES","6566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C.Souza.","Menezes,L.F.T.; Souza,M.C.;Morim,M.P.","2016","11","16","Brasil","Espírito Santo","Sooretama",NA,"-40.0978012084961","-19.1968994140625","-401458333.0","-190511111.0",NA,NA,"Com flores brancas Habito: Árvore","SAMES06566",NA,NA,NA,NA,NA,NA,NA,"33715","auto","2019","03","11",NA,NA,NA,NA,NA
"122","2021-03-24 17:09:31-03","UFES","SAMES","6582","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Giaretta, A.","Menezes,L.F.T.; Souza,M.C.;Morim,M.P.","2016","11","16","Brasil","Espírito Santo","Sooretama",NA,"-40.0978012084961","-19.1968994140625","-401458333.0","-190511111.0",NA,NA,"Habito: Árvore","SAMES06582",NA,NA,NA,NA,NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-24 17:09:31-03","UFES","SAMES","7181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Menezes,L.F.T.","2017","05","25","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, estrada do quirino.","-40.0978012084961","-19.1968994140625","-401458333.0","-190511111.0",NA,NA,"Com flores Habito: Arvoreta","SAMES07181",NA,NA,NA,"2440",NA,NA,NA,"33715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034215","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Pinho","1963","10","25","Brazil","Sao Paulo",NA,"Parque do Estado","-46.629514","-23.653116",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0035118","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Ibrahim","M. Landim; E. Santos, A. Vicente.","1995","5","3","Brazil","Sergipe",NA,"Mun. Santa Luzia do Itanhy. Mata do Crasto. Area do lado dereito da estrada para o Crasto.","-37.5","-11.3333",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore com ca. 4 m de altura. Frutos imaturos verdes e em varios estagios de maturacao. (maduros, pretos).",NA,NA,"Magnoliophyta","Myrtales","351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034214","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","1998","10","13","Brazil","Bahia",NA,"Bom Jardim (Mun. Valenca).","-39.335457","-13.718725",NA,NA,NA,NA,"Arvore, 5m, flor alva. Floresta atlantica da planicie litoranea.",NA,NA,"Magnoliophyta","Myrtales","68503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral","G. Hatschbach","1968","10","3","Brazil","Parana",NA,"Colônia Floresta (Mun. Morretes).","-48.8167","-25.4667",NA,NA,NA,NA,"Arvoreta, 5 m, tronco, 12 cm de diâmetro, flor alva.",NA,NA,"Magnoliophyta","Myrtales","19893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Wall. ex Duthie","M. Sobral, 1988.","G. Hatschbach; O. Guimaraes","1968","8","10","Brazil","Parana","Paranagua","Rio Saquarema.","-48.5","-25.5167",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore 12m; flor alva.",NA,NA,"Magnoliophyta","Myrtales","19465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 14:40:03-03","UFJF","CESJ","47768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral","G. Hatschbach; M. Hatschbach; J.M. Silva","1998","10","13","Brasil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,"Árvore, 5 m, flor alva. Floresta Atlântica da planície litorânea.","CESJ047768",NA,"Angiosperma",NA,"68503","América do Sul",NA,NA,"43634","auto","2005",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 14:40:03-03","UFJF","CESJ","48316","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral","G. Hatschbach; V.Nicolack","1990","10","30","Brasil","Paraná","Bocaiúva do Sul","Serra São Miguel, rod. para o Parque das Lauraceas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore, 5 m, frutos levemente avermelhados. Mata pluvial; encosta do morro. Alt: 700-800 m.","CESJ048316",NA,"Angiosperma",NA,"54802","América do Sul",NA,NA,"61623","auto","2005",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 14:40:03-03","UFJF","CESJ","69479","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral","G. Hatschbach","1968","10","03","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta, 5m, tronco, 12cm de diâmetre, flor alva. Mata pluvial, encosta do morro.","CESJ069479",NA,"Angiosperma",NA,"19893","América do Sul",NA,NA,"30514","auto","2002",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:50:40-03","UFS","ASE","20286","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Amorim, BS","Amorim, BS; Araújo, D; Garcia, JD; Lombardi, J; Chagas, MA","2011","02","16","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Interior da mata.","-34.999167","-7.838333","-34.999167","-7.838333",NA,NA,"Árvore 8-10m de altura; ritidoma avermelhado; frutos verdes.; Árvore 8-10m de altura; ritidoma avermelhado; frutos verdes.; Floresta Atlântica.","ASE0026324","ASE0026324","Magnoliophyta",NA,"764","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-27 13:50:40-03","UFS","ASE","20794","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Gomes, LA; Barbosa, MR; Thomas, WW; Farinaccio, MA; Menezes, IRN; Santos, E","2011","03","03","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Trilha. Solo arenoso","-37.421944","-11.394444","-37.421944","-11.394444",NA,NA,"Árvore, ca. de 6m de altura. Flores alvas.; Árvore, ca. de 6m de altura. Flores alvas.; Mata Atlântica.","ASE0027213","ASE0027213","Magnoliophyta",NA,"75","Southern America",NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:50:40-03","UFS","ASE","23002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Oliveira, DM","2011","10","11","Brasil","Sergipe","Pirambu","Assentamento Sao Sebastião","-36.855833","-10.737778","-36.855833","-10.737778",NA,NA,"Árvore de aprox 2 m de altura.; Árvore de aprox 2 m de altura.; Mata Atlântica.","ASE0028682","ASE0028682","Magnoliophyta",NA,"214","Southern America",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:50:40-03","UFS","ASE","23215","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","2012","04","17","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.425861","-11.382639","-37.425861","-11.382639",NA,NA,"Árvore com cerca de 4m. Com frutos cremes quando imaturos e roxos quando maduros.; Árvore com cerca de 4m. Com frutos cremes quando imaturos e roxos quando maduros.; Mata Atlântica.","ASE0029479","ASE0029479 ASE0029479_1","Magnoliophyta",NA,"131","Southern America",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:50:40-03","UFS","ASE","24416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Gomes, LA; Déda, RM; Santos, E; Matos, GMA","2012","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata.","-37.425778","-11.398278","-37.425778","-11.398278",NA,NA,"Árvore com cerca de 5m. Com frutos verdes imaturos e maduros avermelhados.; Árvore com cerca de 5m. Com frutos verdes imaturos e maduros avermelhados.; Solo arenoso. Mata Atlântica.","ASE0029700","ASE0029700","Magnoliophyta",NA,"531","Southern America",NA,NA,NA,NA,"2013","06",NA,NA,NA,NA,NA,NA
"137","2019-11-27 13:50:40-03","UFS","ASE","28310","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Farias, MCV; Santos, E; Déda, RM; Melo, LMS; Fonseca, JAR","2012","11","08","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro, Rodovia SE-170, direção Tobias Barreto, lado direito.","-37.734222","-11.033222","-37.734222","-11.033222",NA,NA,"Arvore, 2 m. Frutos jovens verdes.; Mata de transição.","ASE0032611","ASE0032611","Magnoliophyta",NA,"315","Southern America",NA,NA,NA,NA,"2017","10","18",NA,NA,NA,NA,NA
"138","2019-11-27 13:50:40-03","UFS","ASE","29281","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Lourenço, AR","Souza-Alves, JP","2011","02","26","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção. Floresta estacional semidecidual.","-37.233333","-11.2","-37.233333","-11.2",NA,NA,"Mata Atlântica.","ASE0000948","ASE0000948","Magnoliophyta",NA,"1070","Southern America",NA,NA,NA,NA,"2012","05","04",NA,NA,NA,NA,NA
"139","2019-11-27 13:50:40-03","UFS","ASE","30719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Santana, JP; Silva, TR","2013","11","02","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","-37.134222","-10.8386","-37.134222","-10.8386",NA,NA,"Árvore, 6m. Flores alvas saindo da axila da folha. Estames aparentes.; Mata Atlântica","ASE0002186","ASE0002186","Magnoliophyta",NA,"141","Southern America",NA,NA,NA,NA,"2017","10","18",NA,NA,NA,NA,NA
"140","2019-11-27 13:50:40-03","UFS","ASE","34449","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Pereira, BV","2015","04","30","Brasil","Sergipe","São Cristóvão",NA,"-37.1223","-11.0053","-37.1223","-11.0053",NA,NA,"Frutos pretos","ASE0032859","ASE0032859","Magnoliophyta",NA,"34","Southern America",NA,NA,NA,NA,"2015","07","21",NA,NA,NA,NA,NA
"141","2019-11-27 13:50:40-03","UFS","ASE","5972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Landim, M","1995","03","15","Brasil","Sergipe","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.424278","-11.378056","-37.424278","-11.378056",NA,NA,"arvoreta. 3.5. m. flores axilares.; arvoreta. 3.5. m. flores axilares.; Mata (borda)","ASE0016499","ASE0016499","Magnoliophyta",NA,"232","Southern America",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"142","2019-11-27 13:50:40-03","UFS","ASE","31904","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Silva, BD","Matos, GMA; Gemano, MFS; Santana, JP; Silva, BD","2014","03","11","Brasil","Sergipe","Itaporanga d'Ajuda",NA,"-37.19158","-10.53118","-37.19158","-10.53118",NA,NA,"Arbusto com ca. de 4m. de altura. Frutos imaturos verdes.; Cerrado","ASE0003067","ASE0003067","Magnoliophyta",NA,"401","Southern America",NA,NA,NA,NA,"2014","04","14",NA,NA,NA,NA,NA
"143","2019-11-27 13:50:40-03","UFS","ASE","6022","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Souza, MFL","1995","04","07","Brasil","Sergipe","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.424278","-11.378056","-37.424278","-11.378056",NA,NA,"Árvore. 4.5. m. presença de frutos carnosos, verdes e maduros (vinho-escuro).; Árvore. 4.5. m. presença de frutos carnosos, verdes e maduros (vinho-escuro).; Mata (borda)","ASE0016538","ASE0016538","Magnoliophyta",NA,"283","Southern America",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"144","2019-11-27 13:50:40-03","UFS","ASE","6089","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Souza, MFL","1995","05","03","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"árvore. 4. m. frutos imaturos (verdes) e maduros (pretos) em vários estágios de maturação.; árvore. 4. m. frutos imaturos (verdes) e maduros (pretos) em vários estágios de maturação.; Mata (borda)","ASE0016598","ASE0016598","Magnoliophyta",NA,"351","Southern America",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"145","2019-11-27 13:50:40-03","UFS","ASE","6149","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Proença, C","Landim, M","1995","06","12","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"arvoreta. 3. m. presença de frutos em diferentes estágios de maturação.; arvoreta. 3. m. presença de frutos em diferentes estágios de maturação.; Mata (borda)","ASE0016640","ASE0016640","Magnoliophyta",NA,"404","Southern America",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"146","2019-11-27 13:50:40-03","UFS","ASE","24957","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, M","Matos, GMA; Campos, DA; Farias, MCV; Costa, AF","2012","03","15","Brasil","Sergipe","Riachão do Dantas","Fazenda de Dr. Belmiro, Rodovia estadual - lado esquerdo.","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Árvore 2,50 m. Frutos imaturos verdes e maduros vináceos a negros.; Árvore 2,50 m. Frutos imaturos verdes e maduros vináceos a negros.","ASE0030009","ASE0030009","Magnoliophyta",NA,"142","Southern America",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
