"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","individualCount"
"11","2020-11-04 11:20:35-03","ESALQ","ESA","11953","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, F.R.","Souza, V.C. et al.","4261.0","1993","09","09",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA011953","ESA011953",NA,NA,"27729","auto",NA,"1994","12","19",NA,NA,NA,NA
"12","2019-11-21 14:48:06-03","UFJF","CESJ","35064","PreservedSpecimen","Plantae","Angiosperma",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","H.N.Moldenke","F.C. Favoreto","s.n.","1928","11","03","América do Sul","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flores amarelas.","CESJ035064",NA,NA,NA,"46557","auto",NA,"1949","12",NA,NA,NA,NA,NA
"13","2021-04-07 11:49:14-03","UFMS","CGMS","49229","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","F.R. Salimena-Pires","V.C. Souza; C.M. Sakuragui; P.H. Miyagi; B. Levensteinas; P. Bérgamo; W.P. Cardoso","4261","1993","09","10",NA,"Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.265","-24.2652778",NA,"Flores amarelas passando a alaranjadas. Habitat: Campo queimado há um mês. Habito: Erva. Cerca de 10cm de altura.","CGMS1079170",NA,"1200","1200",NA,NA,NA,"1994","12","19","-49,265","-24,2652778",NA,NA
"14","2021-03-01 16:42:44-03","UNICAMP","UEC","114916","S","Plantae","Magnoliopsida",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, FR","Souza, VC; Sakuragui, CM; Miyagi, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP","4261","1993","09","06",NA,"Brazil","São Paulo","Itararé","Fazenda Espinho","-49.264944","-24.26525",NA,"Erva ca. 10cm de altura. Flores amarelas passando a alaranjadas.; Campo queimado há um mês.",NA,NA,"1200","1200",NA,NA,NA,"1994","12","19","-49.264944","-24.26525",NA,NA
"15","2019-08-16 08:41:24-03","UTFPR","HCF","8222","S","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","J. Cordeiro & G. Felitto","M.G. Caxambu","2692","2009","10","16",NA,"Brasil","PR","Ponta Grossa","Buraco do Padre","-49.968889","-25.174583",NA,"erva heliófita, ereta. Flores amarelas.",NA,NA,"859","859",NA,NA,NA,"2012",NA,NA,"49°58'08 W","25°10'28,5 S",NA,NA
"16","2019-08-16 08:41:24-03","UTFPR","HCF","1666","S","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","J. Schaefer","M.G. Caxambu","730","2004","11","07",NA,"Brasil","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,"herbácea, de ereta à reptante, com flores amarelas em inflorescências axilares. Campo limpo.",NA,NA,NA,NA,"35166","auto",NA,"2017","06","28",NA,NA,NA,NA
"17","2020-12-21 16:47:13-03","MBM","MBM","1675","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hatschbach, G.","14776","1966","10","03","Southern America","Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,"Xilopodífera. Flor amarela.; Campo seco.","MBM001675","MBM001675",NA,NA,"49965","auto",NA,"2011","09",NA,NA,NA,NA,NA
"18","2020-12-21 16:47:13-03","MBM","MBM","14593","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","May","Lindeman, J.C.; Haas, J.H. de; Haas, J.H. de","2528","1966","09","25","Southern America","Brazil","Paraná","Ponta Grossa","Near Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Burned roadside in campo near Vila Velha; Herb with xylopodium, corolla inside yellow, outside pale.; Burned roadside in campo near Vila Velha","MBM014593","MBM014593",NA,NA,"46557","auto",NA,"2007","10",NA,NA,NA,NA,NA
"19","2020-12-21 16:47:13-03","MBM","MBM","216323","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","May","Cervi, A.C.; Capuano, R.T.; Capuano, R.T.","6335","1997","09","16","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera do campo limpo. Flores amarelas; Xilopodífera. Flores amarelas.; Em campo limpo.","MBM216323","MBM216323",NA,NA,"46557","auto",NA,"2007","10",NA,NA,NA,NA,NA
"20","2020-12-21 16:47:13-03","MBM","MBM","19661","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hatschbach, G.","27189","1971","10","08","Southern America","Brazil","Paraná","Sengés","Estrada Santo Antônio - Itararé","-49.4636001586914","-24.1128005981445",NA,"Flor amarela.; Campo pedregoso.","MBM019661",NA,NA,NA,"55682","auto",NA,"2011","09",NA,NA,NA,NA,NA
"21","2020-12-21 16:47:13-03","MBM","MBM","378324","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Cordeiro, J.","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2692","2009","10","16","Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-49.968889","-25.174583",NA,"Erva heliófita, ereta. Flores amarelas.; Relevo: ondulado. Vegetação: Estepe (campos gerais).","MBM378324",NA,"859","859",NA,NA,NA,"2012",NA,NA,"-49.968889","-25.174583",NA,NA
"22","2020-12-21 16:47:13-03","MBM","MBM","225864","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","May","Poliquesi, C.B.; Silva, J.M.; Silva, J.M.","455","1995","10","12","Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor amarela. Campo limpo, seco; Xilopodífea, flor amarela.; Campo limpo, seco.","MBM225864","MBM225864",NA,NA,"46557","auto",NA,"2007","10",NA,NA,NA,NA,NA
"23","2020-12-21 16:47:13-03","MBM","MBM","337558","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6211","2007","09","24","Southern America","Brazil","Paraná","Ponta Grossa","Recanto Botuquara","-50.1618995666504","-25.0949993133545",NA,"Ereta, flor amarela.; Campo recém queimado.","MBM337558",NA,NA,NA,"46557","auto",NA,"2011","09",NA,NA,NA,NA,NA
"24","2020-12-21 16:47:13-03","MBM","MBM","225992","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, F.R.","Souza, V.C.; et al.; et al.","4261","1993","09","06","Southern America","Brazil","São Paulo","Itararé","Fazenda Espinho","-49.3400001525879","-24.1100006103516",NA,NA,"MBM225992","MBM225992",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-12-21 16:47:13-03","MBM","MBM","8071","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hatschbach, G.","19716","1968","09","12","Southern America","Brazil","Paraná","Balsa Nova","Barra do Rio Papagaios","-49.6356010437012","-25.5839004516602",NA,"Xilopodífera, flor amarela.; Campo pedregoso.","MBM008071","MBM008071",NA,NA,"27346","auto",NA,"2011","09",NA,NA,NA,NA,NA
"26","2020-12-21 16:47:13-03","MBM","MBM","43002","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Schaefer, J.","Hatschbach, G.","3370","1956","10","28","Southern America","Brazil","Paraná","Clevelândia","arredores","-52.4707984924316","-26.3957996368408",NA,"Flor amarela.; Do campo.","MBM043002",NA,"1026","1026","30860","auto",NA,"2017","10","22",NA,NA,NA,NA
"27","2020-12-21 16:47:13-03","MBM","MBM","209689","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hertel, R.","11","1944","09",NA,"Southern America","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"flores lilazes. Pequenas touceiras.; Campo.","MBM209689",NA,NA,NA,"46557","auto",NA,"2011","09",NA,NA,NA,NA,NA
"28","2020-12-21 16:47:13-03","MBM","MBM","231809","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Schaefer, J.","Carneiro, J.","584","1998","09","23","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, ereta, flor amarela. Campo limpo, seco; Xilopodífera, ereta, flor amarela.; Campo limpo, seco.","MBM231809","MBM231809",NA,NA,"46557","auto",NA,"2018","01","23",NA,NA,NA,NA
"29","2020-12-21 16:47:13-03","MBM","MBM","5475","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hatschbach, G.","17094","1967","09","07","Southern America","Brazil","Paraná","Ponta Grossa","Rio Tibagi, Rododovia BR-277","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor amarela de campo seco; Xilopodífera, flor amarela.; Do campo seco.","MBM005475",NA,NA,NA,"46557","auto",NA,"2011","09",NA,NA,NA,NA,NA
"30","2020-12-21 16:47:13-03","MBM","MBM","37822","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, F.","Hatschbach, G.","37109","1975","09","19","Southern America","Brazil","Paraná","Sengés","Serra do Mocambo, 3 km O","-49.4636001586914","-24.1128005981445",NA,"Xilopodífera, flor amarela.; Campo de solo vermelho.","MBM037822",NA,NA,NA,"55682","auto",NA,"2011","09",NA,NA,NA,NA,NA
"31","2015-09-04 08:46:44-03","MNHN","RECOLNAT_MNHN_P","P03607483","PreservedSpecimen",NA,NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03607483' target='other'> <mi>dwc_moreinfo</mi></a>","P03607483","P03607483_01 P03607483_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"32","2020-10-01 14:21:57-03","JBB","HEPH","19510","S","Plantae","Dicotyledon","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Oliveira, MS; Aparecida-Silva, M","Oliveira, JS","4","2003","09","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.85","-15.866667",NA,NA,NA,NA,"1020","1020",NA,NA,NA,"2003",NA,NA,"-47.85","-15.866667",NA,NA
"33","2020-10-01 14:21:57-03","JBB","HEPH","22077","S","Plantae","Dicotyledon","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Oliveira, MS; Aparecida-Silva, M","Paiva, VF; et al.","288","2005","10","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.85","-15.866667",NA,"com cheiro de camara",NA,NA,"1020","1020",NA,NA,NA,"2005",NA,NA,"-47.85","-15.866667",NA,NA
"34","2020-10-01 14:21:57-03","JBB","HEPH","22102","S","Plantae","Dicotyledon","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Oliveira, MS","Aguiar, SNF","170","2005","10","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área do Cristo Redentor","-47.85","-15.866667",NA,NA,NA,NA,"1020","1020",NA,NA,NA,"2005",NA,NA,"-47.85","-15.866667",NA,NA
"35","2020-10-01 14:21:57-03","JBB","HEPH","5900","S","Plantae","Dicotyledon","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, FRG","Equipe do Jardim Botânico de Brasília","967","1987","07","02","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a Cascalheira. Cerca de 20km de Brasília","-47.85","-15.866667",NA,NA,NA,NA,"1025","1150",NA,NA,NA,"2011","05",NA,"-47.85","-15.866667",NA,NA
"36","2021-02-11 17:22:00-03","UFPR","UPCB","31703","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"Cervi, A.C.","6335","1997","09","16",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor amarela. Campo limpo..",NA,NA,NA,NA,"46557","auto",NA,"2007","01","01",NA,NA,NA,NA
"37","2021-02-11 17:22:00-03","UFPR","UPCB","18821","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"Barbola, I.F.",NA,"1990","10","21",NA,"Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Herbácea. Campo, solo seco..",NA,NA,NA,NA,"49965","auto",NA,"2007","01","01",NA,NA,NA,NA
"38","2010-08-24 09:46:00-03","MO","MOBOT","100257155","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"39","2008-05-27 22:02:00-03","MO","MOBOT","2476040","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Múlgura de Romero, M. E.","FONSECA","FONSECA 2057","1999","9","1","South America","Brazil","Goiás",NA,"Distrito Federal, Reserva Ecologica do IBGE.","-48.38333","-15.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2012-04-27 11:20:00-03","MO","MOBOT","2476059","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Múlgura de Romero, M. E.","L.T. Dombrowski","Dombrowski 6311","1976","10","11","South America","Brazil","Paraná",NA,"Proximo a Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"41","2012-04-12 07:56:00-03","MO","MOBOT","2476079","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Múlgura de Romero, M. E.","Guido F.J. Pabst","Pabst 5954","1961","10","18","South America","Brazil","Paraná",NA,"Proximo a Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2008-05-27 22:02:00-03","MO","MOBOT","2476092","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Múlgura de Romero, M. E.","Santos","Santos 2980","1971","10","15","South America","Brazil","Paraná",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2014-04-21 13:34:00-03","MO","MOBOT","2476111","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Múlgura de Romero, M. E.","Lyman B. Smith","Smith 13343-","1964","11","15","South America","Brazil","Santa Catarina",NA,"Abelardo Luz, North of Abelardo Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2014-04-21 13:34:00-03","MO","MOBOT","2476136","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"Lyman B. Smith","Smith 13343","1964","11","15","South America","Brazil","Santa Catarina",NA,"Abelardo Luz, North of Abelardo Luz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2011-01-06 08:39:00-02","MO","MOBOT","3336275","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","R.Liesner (MO)","Per Dusén","Dusén 15736","1914","10","21","South America","Brazil","Paraná",NA,"Villa Velha, in campo arenoso.",NA,NA,NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"46","2019-12-19 11:20:36-03","UFG","UFG","9301","S","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","J.A. Rizzo","Rizzo, J.A.","9301","1973","09","20",NA,"Brasil","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,"UFG0009301","UFG0009301",NA,NA,"75073","auto",NA,"1973","09","20",NA,NA,NA,NA
"47","2019-12-19 11:20:36-03","UFG","UFG","8514","S","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Rizzo, J.A.","Rizzo, J.A.","8477","1972","10","18",NA,"Brasil","Goiás","Serranópolis",NA,"-51.9622001647949","-18.3061008453369",NA,NA,"UFG0008514","UFG0008514",NA,NA,"86936","auto",NA,"1972","10","18",NA,NA,NA,NA
"48","2020-09-12 05:00:02-03","US","US","2451604","PreservedSpecimen","Plantae",NA,"Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"L. Smith & R. M. Klein","13786","1964","12","7","South America","Brazil","Santa Catarina",NA,"Mun. Campo Erê: Campo, 8 km west of Campo Erê.","-53.1","-26.37",NA,NA,"US03199203","US03199203_01","900","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"49","2020-09-12 05:00:02-03","US","US","2451601","PreservedSpecimen","Plantae",NA,"Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"L. Smith & R. M. Klein","13343","1964","11","15","South America","Brazil","Santa Catarina",NA,"Mun. Abelardo Luz: Campo, bog, and low woods, 8-12 km north of Abelardo Luz.","-52.33","-26.53",NA,NA,"US03199204","US03199204_01","900","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"50","2020-09-12 05:00:02-03","US","US","2451600","PreservedSpecimen","Plantae",NA,"Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"L. Smith & R. Reitz","12853","1964","10","23","South America","Brazil","Santa Catarina",NA,"Mun. Abelardo Luz: Campo, low pastured woods, and bog, 12 km north of Abelardo Luz.","-52.33","-26.53",NA,NA,"US03199205","US03199205_01","900","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"51","2020-09-02 16:40:29-03","Cenargen","CEN","87027","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","F. R. G. Salimena","Marcelo Fragomeni Simon","2013","2013","08","23",NA,"Brasil","MG","SAO ROQUE DE MINAS","Serra da Canastra, 6 km de São João Batista.","-46.660277","-20.191111","Unicata","Erva crescendo de xilopódio. Flores amarelas. Florescendo após fogo.","CEN00087027","CEN00087027","1372","1372",NA,NA,NA,"2015","03",NA,"-46.660277","-20.191111",NA,"1"
"52","2020-09-02 16:40:29-03","Cenargen","CEN","53818","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","F. R. G. Salimena","José Floriano Barêa Pastore","723","2003","10","30",NA,"Brasil","DF","BRASILIA","Poço Azul.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00053818","CEN00053818",NA,NA,"70570","auto",NA,"2013","09",NA,NA,NA,NA,"2"
"53","2020-09-02 16:40:29-03","Cenargen","CEN","50917","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","F. R. G. Salimena","José Floriano Barêa Pastore","131","2002","12","01",NA,"Brasil","GO","APARECIDA DE GOIANIA","Chácara Jatobá.","-49.2439002990723","-16.823299407959","Exsicatas",NA,"CEN00050917","CEN00050917",NA,NA,"14888","auto",NA,"2008","02",NA,NA,NA,NA,"1"
"54","2019-11-13 11:32:50-03","USP","SPF","149753","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, FRG","Aparecida da Silva, M","4500","2000","09","13",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.883333","-15.933333",NA,NA,"SPF00149753","SPF00149753","1100","1100",NA,NA,NA,"2011","09",NA,"-47.883333","-15.933333",NA,NA
