"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"102","2019-12-04 15:26:28-03","PUCPR","HUCP","19361","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Bolson, M","137","2008","02","13","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HUCP00003440","HUCP00003440","Refúgio Biológico Bela Vista",NA,NA,NA,NA,"Monocotiledonea",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"103","2019-12-04 15:26:28-03","PUCPR","HUCP","12724","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Acra, LA",NA,NA,NA,"Kasczeszen, T","003","2000","05","07","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00003956","HUCP00003956",NA,NA,NA,NA,NA,"Monocotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-12-04 15:26:28-03","PUCPR","HUCP","12758","S","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Libsch, D",NA,NA,NA,"Libsch, D","106","2000","11","05","Brasil","Santa Catarina","Mirim Doce","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,"HUCP00003979","HUCP00003979","Mirinzinho",NA,NA,NA,NA,"Monocotiledonea",NA,"28064","auto",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-02 16:28:45-03","CPAN-UFMS","COR","574","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pereira - Silva, L.","2018","11","23","Sobral, M.","1536","1983","03","06","Brasil","Rio Grande do Sul","Serrinha; Pedrito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Erva rizomatosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-02 16:28:45-03","CPAN-UFMS","COR","10273","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pott, V. J.","2005","02","22","Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Assis, E. M.; Rosso, C. & Magalhães, V.","1652","2004","11","04","Brasil","Mato Grosso do Sul","Corumbá","-57.508889","-18.0475","57º30'32''W","18º2'51''S","100","100",NA,NA,"Região do Amolar; área de inundação da baía do Taquaral","Erva, 30 cm de altura Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-14 15:02:43-03","CPAN-UFMS","COR","15674","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Pott, V. J.",NA,NA,NA,"Amaral, T. S.",NA,"2011","02","10","Brasil","Mato Grosso do Sul","Corumbá","-57.017778","-19.480556","57º1'4''W","19º28'50''S","95","95",NA,NA,"Pantanal; sub-região do Miranda-Abobral; fazenda São Bento","Erva, 34 cm de altura; flor verde; banco de sementes Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-02 16:28:45-03","CPAN-UFMS","COR","6168","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Perreira - Silva, L.","2018","11","23","Equipe de Cabeceira","1607","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","-56.433611","-21.3","56º26'1''W","21º18'0''S",NA,NA,NA,NA,"Rio Mutum-. área degradada; ;.","Habito: erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-10-09 11:27:49-03","UFBA","ALCB","61737","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Guedes, ML; Loureiro, DM","10194","2003","02","16","Brasil","Bahia","Belmonte","-38.866667","-15.85","-38.866667","-15.85",NA,NA,"ALCB017346","ALCB017346","Extremo Sul, Caminho para a praia","de ca. 0.30 cm., perene caule pouco distanciados entre si. Inflorescência de cabeça única, assentada diretamente sobre a base das folhas involucrais.","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-10-09 11:27:49-03","UFBA","ALCB","74317","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.","Guedes, ML","2006","10",NA,"Guedes, ML; Rigueira, D; Tosto, MG; Santos, JS","12156","2006","08","12","Brasil","Bahia","Cairu","-39.033333","-13.483333","-39.033333","-13.483333",NA,NA,"ALCB017345","ALCB017345","Baixo Sul, Garapuá","ca. de 25 cm. Inflorescência com espiguetas esverdeadas.; Mussununga.","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-24 18:14:23-03","UFBA","ALCB","017573","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Santos, TS dos","1986","04",NA,"Hage, JL; Brito, HS","1844","1986","01","28","Brasil","Bahia","Ilhéus","-39.166667","-14.8","-39.166667","-14.8","50","50","ALCB016520","ALCB016520","Litoral Sul,  rea do CEPEC, Km 22 da rodovia Ilhéus-Itabuna (BR 415). Entre o setor de treinamento e a residÆncia do Diretor do CEPEC","15 cm. Inflorescências brancas.","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238984","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Ellenberg H",NA,"1967","05","23","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238984","NL-U1238984","Küstenhalbwüste und Trockenwald Region Nördperús, Regenzeit. Gramalote - Wiese, anges ' at, Santa Ana de Quiroz.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"113","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373235","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373235","NL-L1373235","Santa Catarina, Fazenda Frei Rogérie, Pôrte Uniã.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"114","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373236","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Pedersen TM",NA,"1967","10","12","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373236","NL-L1373236","Carayaó, Dep. Caaguazó.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"115","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373240","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Splitgerber FL",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373240","NL-L1373240",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"116","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373242","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Unknown",NA,"1835","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373242","NL-L1373242",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373242 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"117","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373243","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Kuyper J",NA,"1913","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373243","NL-L1373243","Om Paramaribo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373243 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"118","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373244","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Pedersen TM",NA,"1969","11","16","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373244","NL-L1373244","Ytororó, Dep. Central.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"119","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373245","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Hassler E",NA,"1913","11","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373245","NL-L1373245","in regione lacus Ypacaray.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373245 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"120","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373249","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Splitgerber FL",NA,"1838","05","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373249","NL-L1373249","in umbrosis Paraenisis. *.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373249 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"121","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.1373250","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Hall CJJ van",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1373250","NL-L1373250",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1373250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"122","2020-02-08 10:13:08-03","NBC","NL-BOTANY","L.3749226","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Unknown",NA,"1962","10","16","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3749226","NL-L3749226","Tussen G1 en G2, perceel Abbas, Leiding 9A.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3749226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"123","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238331","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1954","03","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238331","NL-U1238331","Santa Catarina-Brasil, Caixa Dagua da Fazenda, Itajai, Pasto.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"124","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238332","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Woolston AL",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238332","NL-U1238332","Depto. San Pedro, Alto Paraguay: Primavera.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"125","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Schunke Vigo J",NA,"1973","05","14","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238977","NL-U1238977","Peru, Department of San Martin, Prov. Lamas; Alonso de Alvarado; Cerro Blanco, Carretera a Moyobama. En campo abierto, terreno humedo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"126","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238979","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Cuatrecasas J",NA,"1946","05","18","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238979","NL-U1238979","Colombia, Departamento del Valle. Rio Calima ( region del Choco); margen derecha, lomas frente a Quebrad de la Brea.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238979 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"127","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238980","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Cuatrecasas J",NA,"1946","11","14","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238980","NL-U1238980","Departamento del Valle. Plana del Valle, extremo N, cercanias de Zaragoza.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"128","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238981","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Wingfield RC",NA,"1978","02","07","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238981","NL-U1238981","Estado Falcon, Venezuela, 12km SE de Coro, Siburua, tierra mojada al lado de un arroyo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"129","2020-02-08 10:13:08-03","NBC","NL-BOTANY","U.1238982","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Hassk.",NA,NA,NA,NA,"Schunke Vigo J",NA,"1977","07","03","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1238982","NL-U1238982","San Martin, Prov. Lamas; Dtto. : ALonso de Alvarado. Camino a Roque, 3 - 4 km de San Juan de Pacaizapa. En campo abierto, terreno pantanoso.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"130","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1238329","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Simpson DA","1996","04","01","Costa MAS",NA,"1995","06","08","Brazil","Amazonas",NA,"-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"NL-U1238329","NL-U1238329",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0036466",NA,NA,NA,NA,NA
"131","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297053","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Simpson DA","1986","02","01","Harley RM; Bromley GL; Carvalho AMV de; Hage JL; Brito HS",NA,"1980","04","23","Brazil","Bahia",NA,"-44.633333","-13.333333","-44.633333","-13.333333",NA,NA,"NL-U1297053","NL-U1297053","Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrente by Correntina.","Disturbed ground, including cultivation, marsh and woodland.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0247038",NA,NA,NA,NA,NA
"132","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1238327","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Raynal-Roques AM",NA,"1979","08","31","French Guiana","Cayenne",NA,"-52.956792","5.376764","-52.956792","5.376764",NA,NA,"NL-U1238327","NL-U1238327",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0096277",NA,NA,NA,NA,NA
"133","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297054","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Strong MT",NA,NA,NA,"Raynal-Roques AM",NA,"1976","03","15","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.233333","3.6","-53.233333","3.6",NA,NA,"NL-U1297054","NL-U1297054",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0224786",NA,NA,NA,NA,NA
"134","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297055","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Everaarts AP",NA,"1984","07","25","Surinam","Saramacca",NA,NA,NA,NA,NA,NA,NA,"NL-U1297055","NL-U1297055","Experimental farm Kabo Distr. Saramacca","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0070632",NA,NA,NA,NA,NA
"135","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297056","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Essed E",NA,"1914","07","01","Surinam","Paramaribo",NA,NA,NA,NA,NA,NA,NA,"NL-U1297056","NL-U1297056","Suriname, Cultuurtuin Paramaribo","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297056 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019904",NA,NA,NA,NA,NA
"136","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297057","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Hostmann FWR",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1297057","NL-U1297057",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019906",NA,NA,NA,NA,NA
"137","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297058","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Lindeman JC",NA,"1953","06","22","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1297058","NL-U1297058",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019905",NA,NA,NA,NA,NA
"138","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297059","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Collector indigenous (Sur)",NA,"1913","07","13","Surinam","Paramaribo",NA,NA,NA,NA,NA,NA,NA,"NL-U1297059","NL-U1297059",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019910",NA,NA,NA,NA,NA
"139","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297060","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Dirven JGP",NA,"1955","04","09","Surinam","Paramaribo",NA,NA,NA,NA,NA,NA,NA,"NL-U1297060","NL-U1297060",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019911",NA,NA,NA,NA,NA
"140","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297061","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Tucker GC",NA,NA,NA,"Jenman GS",NA,"1987","09","10","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1297061","NL-U1297061",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0019907",NA,NA,NA,NA,NA
"141","2020-02-08 10:14:09-03","NBC","NL-BOTANY","WAG.1767845","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Croat TB",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1767845","NL-WAG1767845","Plants of Peru. Department of Loreto. Iquitos; W edge of city.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1767845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"142","2020-02-08 10:14:09-03","NBC","NL-BOTANY","WAG.1767846","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Croat TB",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1767846","NL-WAG1767846","Plants of Peru. Department of Loreto. Iquitos; W edge of city.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1767846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"143","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1238328","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Simpson DA","1996","04","01","Costa MAS",NA,"1995","06","08","Brazil","Amazonas",NA,"-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"NL-U1238328","NL-U1238328",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1238328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Poales",NA,NA,"Magnoliopsidae","U 0142463",NA,NA,NA,NA,NA
"144","2020-11-04 11:05:42-03","ESALQ","ESA","50360","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius",NA,"Martinho, T.M.",NA,NA,NA,"Martinho, T.M. et al.",NA,"2006","09","12","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA050360","ESA050360",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-19 10:23:18-03","CPAP","CPAP","10575","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","S. M. Salis","1993","02",NA,"Salis, S. M.","711","1992","11","12","Brasil","MS","Aquidauana","-56.383333","-19.483333","56°23' W","19°29' S","90","90",NA,NA,"Fazenda Fazendinha, Pantanal - invernada Fartura","Erva cespitosa. FLOR: branca. Estames brancos. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Campo de Elyonurus muticus (caronal). SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
