"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"90","2015-09-04 12:42:14-03","MNHN","RECOLNAT_MNHN_P","P00389665","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Poeppig, E.F.",NA,NA,NA,NA,NA,"Pérou",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389665' target='other'> <mi>dwc_moreinfo</mi></a>","P00389665",NA,NA,NA,"P00389665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1642",NA,NA
"91","2015-09-04 13:17:07-03","MNHN","RECOLNAT_MNHN_P","P00389666","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Poeppig, E.F.",NA,NA,NA,NA,NA,"Pérou",NA,"Peruvia subandina",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00389666' target='other'> <mi>dwc_moreinfo</mi></a>","P00389666",NA,NA,NA,"P00389666_01 P00389666_02","Lojtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2013-06-19 13:04:03-03","MNHN","RECOLNAT_MNHN_P","P00916545","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Sarthou, C.",NA,"1989","8","17",NA,"guyane",NA,NA,"411","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00916545' target='other'> <mi>dwc_moreinfo</mi></a>","P00916545","-52.7","4.05",NA,NA,"Veyret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"403",NA,NA
"93","2020-12-11 11:44:28-03","UFMG","BHCB","188049","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Azevedo, LO; Paula, LFA de; Forzza, RC; Porembisk, S; Stehmann, JR","523","2016","09","18","Southern America","Brasil","Minas Gerais","Pedra da Boca","970",NA,"Inflorescência passada. Epífita no tronco de Myrtaceae. População formando pequenas touceiras nas maioores árvores da mata.; Inselberg","BHCB188049","-41.197222","-17.929167","970",NA,NA,"Teófilo Otoni",NA,"2017","05","-41.197222","-17.929167","01",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:44:28-03","UFMG","BHCB","82142","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Mota, RC da; Viana, PL","2007","2003","03","21","Southern America","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo",NA,NA,"Erva epífita; flores cremes.; Planta coletada em mata de galeria","BHCB028299","-43.615167","-19.073806",NA,NA,NA,"Conceição do Mato Dentro",NA,"2003",NA,"-43.615167","-19.073806",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:44:28-03","UFMG","BHCB","86587","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5863","2004","03","07","Southern America","Brasil","Minas Gerais","Fazenda Duas Barras","820",NA,"Interior e borda de mata hidrófila em encosta e pasto adjacente. Erva epífita, inflorescências amareladas. Coordenadas originais: 16°24'50S; 40°02'57,4W",NA,"-40.049278","-16.413889","820",NA,NA,"Santa Maria do Salto",NA,NA,NA,"-40.049278","-16.413889",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:44:28-03","UFMG","BHCB","86587","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5863","2004","03","07","Southern America","Brasil","Minas Gerais","Fazenda Duas Barras","820",NA,"Interior e borda de mata hidrófila em encosta e pasto adjacente. Erva epífita, inflorescências amareladas.",NA,"-40.049278","-16.413889","820",NA,NA,"Santa Maria do Salto",NA,NA,NA,"-40.049278","-16.413889",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:44:28-03","UFMG","BHCB","92389","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Mota, RC da","2510","2003","02","26","Southern America","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo",NA,NA,"Epífita; flores brancas.; Planta coletada em mata de galeria","BHCB001300","-43.4249992370605","-19.0372009277344",NA,"BHCB001300",NA,"Conceição do Mato Dentro",NA,"2003",NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","672425","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Dennis H. Knight","Knight 370","1965","4","20","South America","Ecuador","Zamora-Chinchipe","Near Zumbi and Yanzaza, east beyond Zamora","800.00000000",NA,NA,NA,"-78.15833","-3.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2012-04-12 05:10:00-03","MO","MOBOT","100264053","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alfredo F. Fuentes|D. Alanes|J. Salas","Fuentes Claros 14221","2009","6","15","South America","Bolivia","La Paz","Parque Nacional Madidi. Sector Pilcobamba, por el antiguo camino Pelechuco-Apolo.","1794.00000000",NA,NA,NA,"-68.9405555","-14.7454027",NA,NA,"A. Fuentes (LPB)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-74","4",NA
"100","2019-01-25 04:36:00-02","MO","MOBOT","100392351","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 12494","2009","4","20","South America","Peru","Pasco","Dist. Villa Rica. Bosque de proteccion San Matias-San Carlos, Puellas-Yuncullmas.","1249.00000000",NA,NA,NA,"-75.0755556","-10.5688889",NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4",NA
"101","2014-01-08 12:43:00-02","MO","MOBOT","100662606","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Julian A. Steyermark|Bruce K. Holst","Steyermark 130848","1985","2","28","South America","Venezuela","Amazonas","Cerro Marahuaca: Riverine forest upstream from Sima Camp, along branch of Caño Negro, south central portion of meseta.","1140.00000000",NA,NA,NA,"-65.5166667","3.7166667",NA,NA,"G. Carnevali & I. Ramírez","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2014-01-08 12:46:00-02","MO","MOBOT","100662607","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","Granville 7637","1985","8","19","South America","French Guiana",NA,"Montagne Bellevue de l'Inini. Zone centrale.","800.00000000",NA,NA,NA,NA,NA,NA,NA,"E.A. Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2014-01-08 13:34:00-02","MO","MOBOT","100662621","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 54940","1963","8","21","South America","Suriname",NA,"Common on forested lower slopes of Frederik Top, 3 km south of Juliana Top.","500.00000000",NA,NA,NA,"-56.5","3.6",NA,NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2014-01-08 13:37:00-02","MO","MOBOT","100662622","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Stephen S. Tillett|Carolyn L. Tillett|Rufus Boyan","Tillett 43933","1960","6","28","South America","French Guiana",NA,"Infrequent in wet shady forest; Porknocker Camp 2 on Partang River, about 19 mi from mouth. Partang River, Merume Mountains.","625.00000000",NA,NA,NA,NA,NA,NA,NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2014-01-08 13:38:00-02","MO","MOBOT","100662623","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Stephen S. Tillett|Carolyn L. Tillett|Rufus Boyan","Tillett 43960","1960","7","2","South America","French Guiana",NA,"Frequent in wet, shady forest; Merume Mountain.","1140.00000000",NA,NA,NA,NA,NA,NA,NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2015-08-08 05:51:00-03","MO","MOBOT","100662625","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Bassett Maguire|D.B. Fanshawe","Maguire 23368","1944","5","10","South America","French Guiana",NA,"Rare; epiphytic on Carvocar microcarpum; along Potaro River above Kaiatuk.",NA,NA,NA,NA,NA,NA,NA,NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2014-01-08 13:43:00-02","MO","MOBOT","100662627","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Gerardo Aymard","Aymard C. 5884","1987","5","11","South America","Venezuela","Bolívar","Base central del Guaiquinma-Tepui.","500.00000000",NA,NA,NA,"-63.3666667","6.0666667",NA,NA,"G. Carnevali","Heres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2014-02-25 05:40:00-03","MO","MOBOT","100662628","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ángel Fernández|Elio Sanoja|Manuel Yánez","Fernández 6067","1989","9",NA,"South America","Venezuela","Amazonas","Base E del Cerro Cuao, Caño Piedra. 75 km SE de Puerto Ayacucho.","1050.00000000",NA,NA,NA,"-67.3166667","5.0833333",NA,NA,"G. Carnevali","Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2016-08-30 08:55:00-03","MO","MOBOT","100926621","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Miryam Monsalve B.","Monsalve Benavides 989","1986","3","13","South America","Colombia","Valle del Cauca","Bajo Calima; Concesión Pulpapel/Buenaventura. Bosque pluvial tropical. Suelos defientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn, Zn y un alto porcentaje de saturación de Al.","100.00000000",NA,NA,NA,"-77","3.9166667",NA,NA,"C.H. Dodson","Buenaventura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1128514","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","John L. Clark","Clark 2906","1996","9","24","South America","Ecuador","Esmeraldas","The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache mountains, 35 km W of Qinindé, 5 km W of Santa Isabel. Premontane wet forest.","500.00000000",NA,NA,NA,"-79.73333","0.35",NA,NA,"J.T. Atwood (SEL)","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","1302491","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Mario Guariglia","Liesner 11556","1981","4","29","South America","Venezuela","Táchira","10 (airline) km ESE of La Fundación 23 km by road, around Represa Dorada. 0 to 3 km below dam. Primary evergreen forest with patches of secondary vegetation. Soils tending to be sandy, derived from metamorphic rock (schist or gneiss).","450.00000000",NA,NA,NA,"-71.76666","7.78333","650.00000000",NA,"G.Carnevali(MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81",NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1336382","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","John L. Clark|et al.","Clark 4106","1997","3","12","South America","Ecuador","Esmeraldas","Bilsa Biological Station. Reserva Ecologica Mache-Chindul, 40 km NW of Quinindé. Loma de los Guerrilleros. Permanent Plot #2. Premontane Wet Forest.","650.00000000",NA,NA,NA,"-79.73333","0.36666",NA,NA,"C.H. Dodson (MO)","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"113","2013-10-05 06:32:00-03","MO","MOBOT","1343004","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Ángel C. González|Robert F. Smith","Liesner 9604","1980","3","13","South America","Venezuela","Táchira","On Río San Buena, 10 km E of La Fundacion. Primary forested areas around Represa Dorada, forest evergreen. Soils tending to be sandy derived from metamorphic rock (schist or gneiss).","700.00000000",NA,NA,NA,"-71.76666","7.78333","1000.00000000",NA,"K.Barringer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA,NA
"114","2015-12-04 15:32:00-02","MO","MOBOT","1346751","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Ronald L. Liesner|Ángel C. González","Liesner 10261","1981","3","10","South America","Venezuela","Táchira","10 km E of La Fundación (13-23 km by road), around Represa Dorada.","600.00000000",NA,NA,NA,"-71.6666667","7.8","1000.00000000",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","1",NA
"115","2013-06-02 05:37:00-03","MO","MOBOT","1351842","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Efraín Freire|L. Santi|A. Garcés","Freire Mayorga 3410","1998","9","15","South America","Ecuador","Pastaza","Cantón Arajuno. Campamentos temporales 11 y 12. Línea propuesta del oleoducto Villano-CPF por ARCO. Km 32 noroeste del pozo Villano 2. Bosque primario pluvial premontano.","785.00000000",NA,NA,NA,"-77.65","-1.41666",NA,NA,"K. Barringer (BKL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1718053","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Israel G. Vargas C.|et al.","Vargas Caballero 2187",NA,NA,NA,"South America","Bolivia","Santa Cruz","PARQUE NACIONAL AMBORÓ. La Playa, 15-20 km al N de Santa Rosa de Lima. Riberas del Río Moija y juntas con el Río La Playa. vegetación pionera en las márgenes del Río: Gynerium sagittatum, Guadua sp. Croton sp. Inga spp. y otras. Laderas de terreno muy accidentado dominado por Dictyocaryum sp. Poco intervenido por ganadería. epífitas sobre tronco de árbol a 20-25 m de altura.","1300.00000000",NA,NA,NA,"-64.21805","-17.76805",NA,NA,"R. Vásquez '94","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-06-09 16:54:00-03","MO","MOBOT","1756346","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Carlos E. Cerón","Cerón Martínez 17902","1991","12","31","South America","Ecuador","Guayas","Reserva Ecológica Manglares - Churute. Cumbre del Cerro Pancho Diablo. Topografía colinado, suelo rocoso, muy húmedo. Transectos de 50 x 2 m x 5 (0.05 HA).","700.00000000",NA,NA,NA,"-79.58333","-2.45",NA,NA,"Dodson","Naranjal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161","2",NA
"118","2011-03-15 09:13:00-03","MO","MOBOT","1805590","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Linda K. Albert de Escobar|Alicia Uribe|Javier Vallejo","Escobar 3660","1983","10","27","South America","Colombia","Antioquia","Vereda Santa Rita","1850.00000000",NA,NA,NA,"-75.13333","6.28333",NA,NA,"Guillermo Misas","Guatapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-05-17 14:47:00-03","MO","MOBOT","1829421","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Linder Suin|D. Anguash|G. Anguash","Suin 1650","2002","4","14","South America","Ecuador","Morona-Santiago","Cordillera del Cutucú. Comunidad Shuar El Jordán/Transcutucu. Finca de Domingo Anguash. Bosque Primario junto al Río Machama.","1106.00000000",NA,NA,NA,"-77.9580556","-2.3544444",NA,NA,"C.H. Dodson (MO)","Morona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2013-12-26 16:21:00-02","MO","MOBOT","1829914","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Carlos Morales|D. Suárez|S. Endara","Morales 864","2002","5","29","South America","Ecuador","Sucumbíos","Lumbaqui. Derecho de Ví OCP. Bosque Húmedo Tropical. Bosque maduro intervenido.","675.00000000",NA,NA,NA,"-77.3","0.07111",NA,NA,NA,"Gonzalo Pizarro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-03-06 10:56:00-03","MO","MOBOT","1830472","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Walter A. Palacios|N. Jaramillo|Fernando Nicolalde-Morejón","Palacios Cuenca 15613","2002","1","19","South America","Ecuador","Morona-Santiago","Cordillera de Cutucú. Centro Shuar Uunsuants/Trnaskutuku. Bosque primario con afloramiento de rocas calizas.","650.00000000",NA,NA,NA,"-77.9","-2.5333333",NA,NA,"J. Valencia","Morona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2016-04-29 09:17:00-03","MO","MOBOT","1923925","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas","Fuentes Claros 5796","2003","11","8","South America","Bolivia","La Paz","Parque Nacional Madidi, cabeceras del Yana Mayu, al E de Virgen del Rosario.","1750.00000000",NA,NA,NA,"-68.7130556","-14.6016667",NA,NA,"R. Vasquez","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-09","3",NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2098403","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","F. Miranda|et al.","Miranda Aviles 322","2004","5","20","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 0,7 Km NE del caserio. Bosque yungueño subandino pluvial con Dictyocaryum lamarckianum, Cyathea pallescens y Lauraceae spp, ladera SW pendiente 88%. Parcela evaluacion epifitas 3.","1334.00000000",NA,NA,NA,"-68.48861","-15.08638",NA,NA,"R. Vasquez","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-03","4",NA
"124","2012-04-12 05:10:00-03","MO","MOBOT","2692406","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alfredo F. Fuentes|et al.","Fuentes Claros 7315","2005","4","24","South America","Bolivia","La Paz","ANMI Apolobamba, Marumpampa, subiendo serrania al N por senda reciente que llega hasta un cultivo de coca. Bosque montano pluvial con Nectandra cuspidata y Topobea multiflora. Exp.sur. Inventario fitosociologico Madidi 16.","1700.00000000",NA,NA,NA,"-68.65138","-15.21222",NA,NA,"A. Fuentes (LPB)","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-18","3",NA
"125","2019-09-03 04:36:00-03","MO","MOBOT","2701536","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Homero Vargas|W. Defas|B. Becerra","Vargas López 5347","2005","4","8","South America","Ecuador","El Oro","Parroquia El Placer. Reserva Ecológica Buenaventura, propiedad de la Fundación Jocotoco. Sendero al Jardín Botánico, entrada po la Cripta de la Virgen. Bosque primario. Bosque Húmedo Pre-Montano.","1220.00000000",NA,NA,NA,"-79.74027","-3.65916",NA,NA,"C.H. Dodson (MO)","Piñas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","5",NA
"126","2012-04-12 05:10:00-03","MO","MOBOT","2765845","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alfredo F. Fuentes|et al.","Fuentes Claros 9268","2005","7","2","South America","Bolivia","La Paz","Parque Nacional Madidi, Balcon Alto, al SE de Mojos Bosque montano pluvial con Topobea multiflora, Hedyosmum y Persea. Inventario fitosociologico Madidi 52. Plantas alcoholizadas.","2008.00000000",NA,NA,NA,"-68.86194","-14.57888",NA,NA,"A. Fuentes (LPB)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-88","2",NA
"127","2012-03-20 17:24:00-03","MO","MOBOT","2816085","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Wilmer A. Díaz","Díaz 111","1991","4","13","South America","Venezuela","Carabobo","Municipio Autonomo Mora, Cuenca hidrográfica del rio Morón, parte alta; Bosque Nublado.","700.00000000",NA,NA,NA,"-68.17111","10.29111","1100.00000000",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-09-03 12:42:00-03","MO","MOBOT","2816370","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Julian A. Steyermark|Gerrit Davidse","Steyermark 116809","1978","3","20","South America","Venezuela","Miranda","Cerros del Bachille, near east end virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz, 10 kms. (by air) west of Cúpira. On summit at 700 m. alt.","20.00000000",NA,NA,NA,"-65.8","10.15","700.00000000",NA,"G. & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2011-10-25 17:09:00-02","MO","MOBOT","2816535","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Georg J. Woronow|S.V. Juzepczuk","Woronow 5908","1926","7","11","South America","Colombia",NA,"Inter Suere et Cordola. Teritorio del Coqueto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2016-10-13 06:00:00-03","MO","MOBOT","2816606","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","Palacios Cuenca 00220","1985","3","21","South America","Ecuador","Pastaza","Shell. Bosque Pluvial Premontano. Bosque secundario en los alrededores del pueblo.","1000.00000000",NA,NA,NA,"-78.05","-1.5",NA,NA,"C. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2014-03-01 19:51:00-03","MO","MOBOT","2816911","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Terry W. Henkel|R. Williams","Henkel 2351","1993","7","21","South America","Guyana",NA,"Region: Potaro-Siparuni. Potaro River, O to 2.5 km downstream from Menzies Landing, left and right bank. Riverine forest and bank vegetation, alluvial substrate.","450.00000000",NA,NA,NA,"-59.48333","5.15",NA,NA,"E.A. Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-07 12:28:00-02","MO","MOBOT","3009714","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 95936","2006","3","15","South America","Ecuador","Pichincha","Along road and trail from Maquipucuna Lodge to Ecolodge Santa Lucia, 2 km N of Maquipucuna Entrance.","1400.00000000",NA,NA,NA,"-78.61833","0.12194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3489","2",NA
"133","2018-06-06 11:26:00-03","MO","MOBOT","3463950","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Alfredo F. Fuentes|R. Lipa|Javier Quisbert","Fuentes Claros 12311","2008","3","4","South America","Bolivia","La Paz","Parque Nacional Madidi, entre Mojos y Queara sector Fuertecillo por el camino al inciensal Linter, parcela permanente Madidi 26. Bosque de yungas montano inferior pluvial. Plantas alcoholizadas.","2030.00000000",NA,NA,NA,"-68.9352777","-14.595",NA,NA,"I. Jimenez (LPB)","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-33","4",NA
"134","2012-03-01 05:10:00-03","MO","MOBOT","3499961","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Løjtnant","Thorsten Krömer|Amparo Acebey","Krömer 582",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
