"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","typeStatus","coordinatePrecision","relatedCatalogItem","geoFlag"
"1","2019-10-07 09:23:15-03","UEFS","HUEFS","96071","PreservedSpecimen","Plantae","Angiospermae","Magnolianae","Magnoliales","Annonaceae","Duguetia","restingae","Duguetia restingae","Maas","A.Lobão","2005","08","Jardim, J.G.","H4270","2004","10","23","Brasil","Bahia","Taperoá","Rodovia para Nilo Peçanha, entrada ca. 7km da sede municipal. Proj. Onça (Associação de pequenos agricultores), Fazenda Rio Negro, ca. 13km da entrada.","-39.181111","-13.609722","39W10'52''","13S36'35''","HUEFS0096071",NA,NA,NA,NA
"2","2020-07-23 11:56:59-03","CEPLAC","CEPEC","19200","PreservedSpecimen","Plantae",NA,NA,NA,"Annonaceae","Duguetia","restingae","Duguetia restingae",NA,"P. J. M. Maas",NA,NA,"A. M. de Carvalho","169","1980","02","25","Brasil","Bahia","MARAÚ","Rod. BR-030, trecho Ubaitaba/Maraú, a 45Km de Ubaitaba.","-39.0147018432617","-14.103099822998",NA,NA,NA,"Holótipo","47076","30/12/1996","auto"
