"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"48","2021-03-01 16:40:43-03","UNICAMP","UEC","77227","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Galvão, JC","27111","1992","08","29",NA,"Brazil","São Paulo","Atibaia","Na Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,"Árvore com 3m, com flores brancas, creme.","UEC160022","UEC160022",NA,NA,"1997",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:40:43-03","UNICAMP","UEC","77212","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Tozzi, AMGA; Kinoshita, LS; Souza, M; Floriano, WO; Belinello, R","95118","1995","11","14",NA,"Brazil","São Paulo","Atibaia","Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,"Árvore ca. 3m altura, sementes negras, arilo alaranjado.; Em borda de mata rala perturbada.","UEC159988","UEC159988",NA,NA,"1997",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:40:43-03","UNICAMP","UEC","59063","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Meira Neto, JAA; Grombone-Guaratini, MT; Bernacci, LC","21563","1988","11","24",NA,"Brazil","São Paulo","Atibaia","Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,"Árvore com 15 metros, frutos imaturos verdes, quando maduro deiscentes, sementes negras com arilo bem desenvolvido amarelo-alaranjado, interior do fruto branco lauginoso.","UEC159991","UEC159991",NA,NA,"1997",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:40:43-03","UNICAMP","UEC","58894","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Meira Neto, JAA; Grombone-Guaratini, MT; Bernacci, LC","21481","1988","06","07",NA,"Brazil","São Paulo","Atibaia","Pico da Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,"Arvoreta com 2,5 metros, com botões jovens.","UEC160016","UEC160016",NA,NA,"1997",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:40:43-03","UNICAMP","UEC","14320","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Toledo Filho, DV; Gianotti, E","5557","1977","07","13",NA,"Brazil","São Paulo","Itirapina","Estação Experimental de Itirapina","-47.8199996948242","-22.25",NA,"Árvore de 7m. Em início de frutificação.","UEC160023","UEC160023",NA,NA,"1997",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:40:43-03","UNICAMP","UEC","34023","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Sugiyama, M; Chiea, SAC","15514","1983","09","22",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"Árvore de 4m alt., estames vermelhos.","UEC160015","UEC160015",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:40:43-03","UNICAMP","UEC","153411","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Buzato, S; Franco, ALM","22504","1989","10","30",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"Árvore, 3m.","UEC159982","UEC159982",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:40:43-03","UNICAMP","UEC","40705","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Morellato-Fonzar, LPC; Rodrigues, RR","16698","1984","11","27",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Estrada do Mirante.","-46.8800010681152","-23.1800003051758",NA,"Árvore, 4m de altura, frutos deiscentes, sementes preta, arilo amarelo.","UEC160020","UEC160020",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:40:43-03","UNICAMP","UEC","14319","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Kirszenzaft, SL; et al.","4968","1977","05","06",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mata de cima.","-46.8800010681152","-23.1800003051758",NA,"Árvore até 6m. Flores esverdeadas em início de florescimento.","UEC160019","UEC160019",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:40:43-03","UNICAMP","UEC","36179","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Morellato-Fonzar, LPC; Rodrigues, RR","16553","1984","09","03",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,"Árvore 6m altura, com frutos.","UEC159990","UEC159990",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:43-03","UNICAMP","UEC","76625","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Pirani, JR; Mello-Silva, R","s.n.","1995","07","18",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Trilha do Mirante.","-46.8800010681152","-23.1800003051758",NA,"Árvore 7m alt, flores creme com anteras vermelhas.; Frequente na mata semidecídua de encosta.","UEC159989","UEC159989",NA,NA,"1997",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:43-03","UNICAMP","UEC","67982","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","541","1994","08","17",NA,"Brazil","São Paulo","São Bento Do Sapucaí","Morro do Baú","-45.7299995422363","-22.6800003051758",NA,"Arvoreta de 8m, flores creme com anteras púrpuras.","UEC160018","UEC160018",NA,NA,"1997",NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:40:43-03","UNICAMP","UEC","14305","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Fiuza de Melo, MMR; Silvestre, MSF","74","1978","10","26",NA,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,"Arbusto com cerca de 2m de altura. Frutos maduros.","UEC160017","UEC160017",NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:40:43-03","UNICAMP","UEC","14541","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, MS","Fiuza de Melo, MMR; Jung, SL","77","1978","11","06",NA,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,"Árvore com cerca de 3m de altura, frutos jovens e maduros.","UEC159987","UEC159987",NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:55:03-03","UCS","HUCS","16781","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Sommer, G.V.","Oliveira, P.P.","394","1997","09","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica da União.","-41.9449996948242","-22.5268993377686",NA,"Herbário HBCB 44922",NA,NA,NA,NA,"2000","04",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"63","2019-08-16 08:41:04-03","UTFPR","HCF","12524","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","A. Rosado","M.G. Caxambu","4664","2013","08","15",NA,"Brasil","MG","Passos","arredores da Fazenda São José","-46.649194","-20.928056",NA,"árvore ca. 10 m. Frutos imaturos verdes.",NA,NA,"901","901","2015","10","09","46°38'57,1 W","20°55'41 S",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-16 08:41:04-03","UTFPR","HCF","19841","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","M.L. Brotto","M.L. Brotto","1827","2014","11","04",NA,"Brasil","PR","Adrianópolis","Parque Estadual das Lauráceas","-48.713333","-24.853611",NA,"árvore de 18 m de altura; frutos imaturos verdes.",NA,NA,"888","888","2014","11","13","48°42'48 W","24°51'13 S",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-16 08:41:04-03","UTFPR","HCF","13476","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","M.L. Brotto","J.H.P. Macedo",NA,"1995","05","10",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"vegetação secundária de transição Araucária/Atlântica.",NA,NA,NA,NA,"2013","10","21",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:32:14-03","UFRRJ","RBR","37834","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","I.E. Santo","I.E. Santo","342","2009","12","24",NA,"Brasil","Rio de Janeiro","Seropédica","Campo Lindo, Terreno de um sítio, beira da cerca","-43.7075004577637","-22.7439002990723",NA,NA,"RBR00037834",NA,NA,NA,"2010","01","05",NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:32:14-03","UFRRJ","RBR","29392","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","D.E.P.A.V.A.E.","5","1990","07","23",NA,"Brasil","São Paulo","São Paulo","Parque Chico Mendes","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00029392",NA,NA,NA,"1998","06","27",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:32:14-03","UFRRJ","RBR","29389","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","R.J.F. Garcia","642","1995","03","27",NA,"Brasil","São Paulo","São Paulo","Parque Ecológico da APA DO CARMO, trilha do campo de futebol","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00029389",NA,NA,NA,"1998","06","27",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:32:14-03","UFRRJ","RBR","16394","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","M.J. Robim","s.n.","1984","10","16",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual, região do alto da boa vista","-45.5900001525879","-22.7299995422363",NA,NA,"RBR00016394",NA,NA,NA,"1998","04","02",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:32:14-03","UFRRJ","RBR","29391","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","V.C. Souza","973","1987","09","11",NA,"Brasil","São Paulo","São Paulo","Parque Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00029391",NA,NA,NA,"1998","06","24",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:32:14-03","UFRRJ","RBR","16392","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","D.B. Pickel","s.n.","1942","06","30",NA,"Brasil","São Paulo","São Paulo","Parque Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00016392",NA,NA,NA,"1997","10","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"72","2020-06-29 09:32:14-03","UFRRJ","RBR","16390","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","M.J. Robim","632","1989","08","03",NA,"Brasil","São Paulo","Campos do Jordão","P.E. Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"RBR00016390",NA,NA,NA,"1997","10","08",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"73","2020-06-29 09:32:14-03","UFRRJ","RBR","3660","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","M.S. Ferrucci","R.R. Rodrigues","348","1995","10","07",NA,"Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,"RBR00003660",NA,NA,NA,"1997",NA,NA,NA,NA,"17205","auto",NA,NA,NA,NA,NA,NA
"74","2020-06-29 09:32:14-03","UFRRJ","RBR","16389","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","M.S. Ferrucci","D.B. Pickel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","bairro de congonhas, em capoeira seca","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00016389",NA,NA,NA,"1997",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:32:14-03","UFRRJ","RBR","16391","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","D.E. Bretas","s.n.","1987","08","21",NA,"Brasil","São Paulo","Mairiporã","Condominio Jardim da Montanha, próximo a reserva de cantareira","-46.5800018310547","-23.3099994659424",NA,NA,"RBR00016391",NA,NA,NA,"1997","10","08",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:32:14-03","UFRRJ","RBR","16396","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","D.E. Bretas","s.n.","1987","08","21",NA,"Brasil","São Paulo","Mairiporã","Condominio Jardim da Montanha, Próximo a reserva de cantareira. Estrada do pinheirinho","-46.5800018310547","-23.3099994659424",NA,NA,"RBR00016396",NA,NA,NA,"1997","10","08",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:32:14-03","UFRRJ","RBR","31917","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","G.M. Barroso","s.n.","1979","10","09",NA,"Brasil","Minas Gerais","Juiz de Fora","M. do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"RBR00031917",NA,NA,NA,"2006","07","24",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:32:14-03","UFRRJ","RBR","27956","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner, M.S. Ferrucci","R.C. Forzza","3244","2004","03","11",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual da Serra dos Órgãos, trilha entre a lombada e o pico do piao, elev.: 1540m, 21°41.03#?# S, 43°52.27#?# W","-43.793098449707","-21.8425006866455",NA,NA,"RBR00027956",NA,NA,NA,"2006",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:32:14-03","UFRRJ","RBR","29390","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","S. Honda","1109","1987","10","30",NA,"Brasil","São Paulo","São Paulo","Parque Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00029390",NA,NA,NA,"1998","06","27",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:32:14-03","UFRRJ","RBR","16395","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","J.P.M. Carvalho","s.n.","1989","07","19",NA,"Brasil","São Paulo","Campos do Jordão","P.E. Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"RBR00016395",NA,NA,NA,"1997","10","08",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"81","2020-06-29 09:32:14-03","UFRRJ","RBR","16387","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","M.J. Robim","602","1988","04","27",NA,"Brasil","São Paulo","Campos do Jordão","P.E. Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"RBR00016387",NA,NA,NA,"1997","10","08",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:32:14-03","UFRRJ","RBR","16393","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","F. Barros","1948","1990","11","14",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00016393",NA,NA,NA,"1997","10","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:32:14-03","UFRRJ","RBR","29393","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","L. Rossi","702","1985","09","13",NA,"Brasil","São Paulo","São Paulo","Reserva do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00029393",NA,NA,NA,"1998","06","27",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:32:14-03","UFRRJ","RBR","16388","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","G.V. Somner","J.A. Pastore","227","1988","11","21",NA,"Brasil","São Paulo","São Paulo","Serra da cantareira, região do pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00016388",NA,NA,NA,"1997","10","08",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:44:27-03","MBM","MBM","251029","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, M.S.","Roderjan, C.V.; et al.; et al.","453",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Parque Estadual de Campinhos","-49.1150016784668","-25.2061004638672",NA,NA,"MBM251029","MBM251029",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:44:27-03","MBM","MBM","229951","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Ferrucci, M.S.","Barboza, E.; Abe, L.M.; Abe, L.M.","138",NA,NA,NA,"Southern America","Brazil","Paraná","Tunas do Paraná","Colônia João XXIII","-49.0858001708984","-24.9743995666504",NA,NA,"MBM229951","MBM229951",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:44:27-03","MBM","MBM","91541","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Hoehne, W.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque Estadual","-46.6300010681152","-23.5400009155273",NA,NA,"MBM091541","MBM091541",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:44:27-03","MBM","MBM","248251","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Somner, G.V.","Oliveira, P.P. de","394",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Reserva Biológica União, Rio das Ostras",NA,NA,NA,NA,"MBM248251","MBM248251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:44:27-03","MBM","MBM","390627","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Santos, T.F.; Silva, J.M.; Santos, T.F.","1704","2014","07","09","Southern America","Brazil","Paraná","Campina Grande do Sul","próximo à Serra do Capivari","-48.858056","-25.17",NA,"Árvore de 6m; botões florais cor creme.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM390627","MBM390627","870","870","2014","08","04","-48.858056","-25.17",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:44:27-03","MBM","MBM","392468","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Brotto, M.L.","Brotto, M.L.; Prado, S.; Prado, S.","1827","2014","11","04","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.71325","-24.853519",NA,"Árvore de 18m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","MBM392468","MBM392468","888","888","2014","11","13","-48.71325","-24.853519",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:44:27-03","MBM","MBM","392471","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Brotto, M.L.","Brotto, M.L.","1830","2014","11","12","Southern America","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472",NA,"Árvore de 6m de altura; fruto verde, arilo alaranjado, semente preta.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM392471","MBM392471","990","990","2014","11","13","-49.015444","-25.447472",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:44:27-03","MBM","MBM","401896","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado, A.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1950","2013","11","27","Southern America","Brazil","Paraná","Piraí do Sul","Pousada Pirahy da Serra, no entorno","-50.020306","-24.466972",NA,"Arvoreta crescendo sobre a rocha, 2 m, frutos imaturos verdes, em rio lajeado.; Campos Gerais.","MBM401896","MBM401896",NA,NA,"2015",NA,NA,"-50.020306","-24.466972",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:44:27-03","MBM","MBM","425168","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","3739","2019","07","09","Southern America","Brazil","Santa Catarina","Joinville","Serra do Mar, trilha para o Castelo dos Bugres","-49.056111","-26.226389",NA,"Árvore com 10 m de altura; botões beges.; Floresta Ombrófila Densa Montana.","MBM425168",NA,"780","780","2019","11","06","-49.056111","-26.226389",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:44:27-03","MBM","MBM","429807","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Brotto, M.L.","Brotto, M.L.","3781","2019","11","17","Southern America","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,"Árvore com 10 m de altura; frutos imaturos verdes.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM429807",NA,"990","990","2019","11","17","-49.015556","-25.4475",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:44:27-03","MBM","MBM","391787","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Brotto, M.L.","Schwirkowski, P.; Bianconcini; Bianconcini","23A","2013","12","15","Southern America","Brazil","Santa Catarina","São Bento do Sul","Serra Alta, Atrás da Condorplast","-49.3786010742188","-26.2502994537354",NA,"Floresta Ombrófila Mista; em pastagem.","MBM391787","MBM391787",NA,NA,"2014","08","20",NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-01 15:28:39-03","PUC-RIO","FCAB","3182","PreservedSpecimen","Plantae",NA,"Angiospermae","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","I.E. Santo","N. Taroda","s.n.","1978","07","05",NA,"Brasil","São Paulo","Atibaia","Beira de estrada","-46.5499992370605","-23.1100006103516",NA,"Árvore de 6m. Folhas verde escuro, flores branco esverdeadas.","03182",NA,NA,NA,"2015","07","01",NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"97","2018-09-12 10:22:13-03","MNHN","RECOLNAT_MNHN_P","P02297421","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297421' target='other'> <mi>dwc_moreinfo</mi></a>","P02297421","P02297421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"98","2015-09-04 19:43:51-03","MNHN","RECOLNAT_MNHN_P","P06671441","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Guillemin",NA,"1839","2","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671441' target='other'> <mi>dwc_moreinfo</mi></a>","P06671441","P06671441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"438",NA
"99","2015-09-04 19:43:51-03","MNHN","RECOLNAT_MNHN_P","P06671443","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671443' target='other'> <mi>dwc_moreinfo</mi></a>","P06671443","P06671443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA
