"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","778370","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","O. A. Guimarães",NA,NA,NA,"C. Kozera","16","1995","10","13","Brazil","Paraná","Matinhos","Praia Grande","-48.07","-25.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793277' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778370",NA,NA,"NY00778370_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","778336","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. G. Taylor",NA,NA,NA,"R. M. Harley","50860","1992","03","04","Brazil","Bahia","Abaíra","Tijuquinho","-41.9","-13.27",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778336","1800","1800","NY00778336_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","778335","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. G. Taylor",NA,NA,NA,"R. M. Harley","52094","1992","02","17","Brazil","Bahia","Abaíra","Tijuquinho","-41.9","-13.27",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778335","1610","1610","NY00778335_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","778362","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"G. S. Bunting","4838","1975","06","20","Venezuela","Táchira","San Cristobal","Sector Guayana",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778362","925","925",NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1032807","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. C. Baleeiro S.",NA,NA,NA,"S. Tsugaru","B-2453","1987","12","12","Brazil","Rio Grande do Sul","Pinhal","vicinity of Pinhal. Alt., near sea level.","-53.213092","-27.51028",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032807",NA,NA,"NY01032807_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","3857894","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"N. Ritter","3593","1996","08","14","Bolivia","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff Mercado. The Mauritiella Palm Swamp at Cuatro Vientos","-61.12","-14.52",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4136457' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857894","205",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1032813","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. C. Baleeiro S.",NA,NA,NA,"L. Riedel","1603","1933","12",NA,"Brazil",NA,NA,"In Paludosis. pr. [illegible.]",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=218533' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032813",NA,NA,"NY01032813_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","778367","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"H. S. Irwin","32711","1971","03","19","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. Ca. 20 km N of Alto do Paraíso","-47.5097","-14.1325",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778367","1250","1250","NY00778367_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","778364","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"T. M. Pedersen","810","1950","11","01","Argentina","Corrientes","Santo Tome","Estancia Garruchos",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778364",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","778363","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"F. W. Pennell","8236","1922","07","03","Colombia","Cauca",NA,"Rio Sucio to Rio Piedras, west of Popayan. Cauca Valley",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778363","1500","1700",NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","778369","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"L. B. Smith","13667","1964","12","06","Brazil","Santa Catarina","Campo Erê","6 km west of Campo Erê","-53.1","-26.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778369","900","1000","NY00778369_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","778337","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. G. Taylor",NA,NA,NA,"R. M. Harley","50888","1992","03","06","Brazil","Bahia","Abaíra","Campo do Cigano","-41.92","-13.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778337","1800","1800","NY00778337_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","778334","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. G. Taylor",NA,NA,NA,"R. M. Harley","51117","1992","01","29","Brazil","Bahia","Abaíra","Campo do Cigano","-41.92","-13.25",NA,NA,"Mata em álcool <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778334","1700","1800","NY00778334_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","778338","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. G. Taylor",NA,NA,NA,"R. M. Harley","50940","1992","01","22","Brazil","Bahia","Abaíra","Campos de Ouro Fino (alto)","-41.9","-13.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778338","1700","1800","NY00778338_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","3857895","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"B. Maguire","30051","1950","12","08","Venezuela","Amazonas",NA,"Cerro Huachamacari, Río Cunucunuma, Summit, East Ridge No. 1",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4136458' target='other'> <mi>dwc_moreinfo</mi></a>","NY03857895","1615",NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","778366","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","P. Taylor",NA,NA,NA,"J. E. Leite","665","1941","12",NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=793262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778366",NA,NA,"NY00778366_01","South America","sheet",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"27","2021-02-08 11:09:09-03","UNESP-IBB","BOTU","29883","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Watanabe, T.M.","1","2003","01","09","Brasil","São Paulo","Pratânia",NA,"-49.5725","-23.910278","49°34'21w","23°54'37s","Erva até 25 cm de altura, flor roxo claro, nectário amarelo","BOTU029883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-02-08 11:09:09-03","UNESP-IBB","BOTU","29845","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Machado, S.R.","35","2002","12","12","Brasil","São Paulo","Pratânia",NA,"-49.5725","-23.910278","49°34'21w","23°54'37s","Erva até 25 cm de altura, corola lilás, nectário amarelo","BOTU029845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-06-29 11:31:04-03","UFRJ","RFA","11281","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","F. Rivadaria-Lopes","2000","11","09","P. Occhioni","4703","1971","11",NA,"Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,"Flor azul","RFA37034",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"30","2020-06-29 11:31:04-03","UFRJ","RFA","12617","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","F. Rivadaria-Lopes","2000","11","09","P. Occhioni","4962","1972","06","26","Brasil","Minas Gerais","Minas Gerais","Serra do Cipó. estrada da Conceição do Cerro, km 110 - 130",NA,NA,NA,NA,"Planta 50 cm de altura. Flor roxo-claro, miúda","RFA37033","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-11-26 18:08:35-03","CPAN-UFMS","COR","15757","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Scatigna, A.V.",NA,NA,NA,"Scatigna, A.V.; Barbosa, T.; Carmo, J.A.M; Galvão, J.C.","281","2012","11","03","Brasil","Mato Grosso do Sul","Rio Verde do Mato Grosso","Estrada para Morro do Padre.; ;.",NA,NA,NA,NA,"Com Flor: corola lilás com calo amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2019-10-09 11:18:21-03","UFBA","ALCB","034964","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Campos, GL","1999","04","07","Giulietti, AM; Bautista, HP; Stam, G; Guedes, ML","PCD791","1994","09","26","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai Inácio","-41.468056","-12.454722","-41.468056","-12.454722","ca. 45 cm. Inflorescência com cálice avermelhado. Espora branca na base, do meio com ápice lilás. Pétals dorsal em base branca; pétala anterior lilás com mácula amarela em forma de V na base. Ocasional.; Afloramento rochoso de arenito.",NA,"960","960",NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:18:21-03","UFBA","ALCB","127354","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Guedes, FM","2017","09","11","Calvo, J","7384","2016","12","25","Brasil","Bahia","Palmeiras","Valle de Capão, trilha a Pati","-41.486111","-12.676389","-41.486111","-12.676389","stream shore","ALCB044066","1270","1270","ALCB044066","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-02-08 09:33:13-03","NBC","NL-BOTANY","L.2828189","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Herzog T",NA,"1911","01","01","Bolivia",NA,NA,"An sumptigen Stellen der #Lomas' westl. des Rio Piraï.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828189 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828189",NA,NA,"NL-L2828189","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"35","2020-02-08 09:33:13-03","NBC","NL-BOTANY","L.2828190","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Sellow F",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2828190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2828190",NA,NA,"NL-L2828190","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"36","2020-02-08 09:33:13-03","NBC","NL-BOTANY","U.1419392","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Taylor PG",NA,NA,NA,"Pedersen TM",NA,"1979","12","14","Brazil","Santa Catarina",NA,"Maciambu Grande. Mun. Palhoþa. Santa Catarina",NA,NA,NA,NA,"Wet ground, sandy soil. Near the shore.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419392",NA,NA,"NL-U1419392","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae","U 0122166",NA,NA,NA
"37","2020-02-08 09:33:13-03","NBC","NL-BOTANY","U.1419393","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas H",NA,"1966","02","10","Brazil",NA,NA,"Est. Parana (brasil). Gal. Carneiro. Cab. Iratim. Cabeceiras do Rio Iratim.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419393 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419393",NA,NA,"NL-U1419393","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"38","2020-02-08 09:33:13-03","NBC","NL-BOTANY","U.1419498","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Pedersen TM",NA,"1950","11","01","Argentina",NA,NA,"Plants of Argentina. Prov. Corrientes, Dep. Santo Tomé. Estancia Garruchos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1419498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1419498",NA,NA,"NL-U1419498","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"39","2020-02-08 09:33:13-03","NBC","NL-BOTANY","WAG.1055667","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1965","12","16","Brazil",NA,NA,"Parana. Fazenda Campo Real, Guarapuava, Parana.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1055667 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1055667",NA,NA,"NL-WAG1055667","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"40","2020-11-04 11:12:12-03","ESALQ","ESA","97890","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.",NA,NA,NA,"Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","32788.0","2007","02","19","Brasil","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Campo rupestre.",NA,NA,"-43,755,556","-19,006,111","Erva; flores roxas.","ESA097890",NA,NA,"ESA097890",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-11-04 11:12:12-03","ESALQ","ESA","95097","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.","2011","03","31","Paula-Souza, J. et al.","5646.0","2005","02","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA095097",NA,NA,"ESA095097",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA
"42","2020-11-04 11:12:12-03","ESALQ","ESA","95096","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.","2011","03","31","Paula-Souza, J. et al.","5647.0","2005","02","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA095096",NA,NA,"ESA095096",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA
"43","2020-11-04 11:12:12-03","ESALQ","ESA","85956","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.",NA,NA,NA,"Forster, W.; Mazine, F.F.; Sampaio, D.; Salmazo, P.B.; Ribeiro Jr., E.","978.0","2002","12","09","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Erva terrestre. Pedúnculo com cerca de 30 cm de altura. Flores roxas com calosidades amarelas no labelo.","ESA085956",NA,NA,"ESA085956",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA
"44","2020-11-04 11:12:12-03","ESALQ","ESA","62321","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Souza, J.P.",NA,NA,NA,"Sztutman, M. et al.","170.0","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA062321",NA,NA,"ESA062321",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA
"45","2020-11-04 11:12:12-03","ESALQ","ESA","108134","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.",NA,NA,NA,"MOURA, T.M.","756.0","2009","10","01","Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,NA,"ESA108134",NA,NA,"ESA108134",NA,NA,NA,NA,"Magnoliophyta",NA,"49747","auto",NA,NA,NA,NA,NA
