"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","barcode","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","773378","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","M. H. Nee",NA,NA,NA,"G. Meyer","73","1924","04",NA,"Bolivia","El Beni",NA,"Cachuela Esperanza, Rio Beni. Guayana Minign Road",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132809' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"NY00773378","-65.5843395","-10.537275",NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-09-27 05:27:00-03","NY","NYBG","773379","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii",NA,"G. Davidse",NA,NA,NA,"R. L. Liesner","22239","1987","10","20","Venezuela","Amazonas","Mun. Río Negro","Slope of Cerro Aracamuni. Aracamuni. Quebrade camp",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132812' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"NY00773379","-65.63","1.4",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","773374","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","G. Davidse",NA,NA,NA,"S. A. Mori","14339","1981","06","11","Brazil","Bahia","Lençóis","Vicinity of Lençois, 2-5 km N of Lençois on trail to Barro Branco",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132810' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"NY00773374","-41.3897","-12.5633",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","164758","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","G. Davidse",NA,NA,NA,"J. A. Silva","412","1986","07","05","Brazil","Roraima",NA,"Serra de Tepequém.",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132813' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"NY00164758","-61.75","3.75",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-30 12:54:16-03","EAO","IAN","83282","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Swallen, JR","1947",NA,NA,"Maguire, B","23109","1944","04","30","Guiana",NA,NA,"Kaieteur Pl. at B.G.",NA,NA,NA,NA,NA,NA,NA,NA,"IAN083282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-30 12:54:16-03","EAO","IAN","130683","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1969",NA,NA,"Irwin, HS; Maxwell, HS","20358","1968","02","17","Brasil","Minas Gerais",NA,"Procumbnt in cerrado, rocky hilltop among sandstone outcrops. Western slopes, cerrado with exposed sandstone cliffs and outcrops, Serra do Cipó, ca. km 105 (ca. 130 km N of Belo Horizonte).",NA,NA,"1150","1150",NA,"Southern America",NA,NA,"IAN130683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-30 12:54:16-03","EAO","IAN","134314","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Calderón, CE","1974","11",NA,"Silva, NT da","2490","1969","07","28","Brasil","Pará",NA,"Água Branca, km 3. Campo cerrado; terra irme.",NA,NA,NA,NA,"Capim sobre pedras.","Southern America",NA,NA,"IAN134314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-30 12:54:16-03","EAO","IAN","144394","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Coradin, L","1977","07",NA,"Pires, JM; Leite, PF","14778","1974","06","29","Brasil","Roraima",NA,"Rodovia BR 174 a 60 km de Caracaraí para Rio Anauá (Leste - sudeste).","-59.254167","0.737222",NA,NA,"Inflorescência verde.","Southern America",NA,NA,"IAN144394","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-30 12:54:16-03","EAO","IAN","148851","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Davidse, G","1974",NA,NA,"Anderson, WR","9885","1973","05","07","Brasil","Mato Grosso",NA,"Ca. 5 km N of Barra do Garças; south face ot mountain; mesophytic woods and sandstone faces along stream and near waterfall, and cerrado on drier slopes above.",NA,NA,NA,NA,"Near stream, on wet rocks.","Southern America",NA,NA,"IAN148851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-30 12:54:16-03","EAO","IAN","113745","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1962",NA,NA,"Pires, JM; Rodrigues, WA","51123","1961","09","20","Brasil","Amapá",NA,"About 6 km from Porto Platon, Matapí.","-52.916667","-0.916667",NA,NA,"Inflorescence green exposed area.","Southern America",NA,NA,"IAN113745","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:54:16-03","EAO","IAN","176179","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Almeida, SS de; Cordeiro, MR","815","1991","11","05","Brasil","Roraima",NA,"Serra do Surucucu. Margem de Igarapé de barragem da FUNAI.",NA,NA,NA,NA,"Capim rasteiro sobre rocha, Floe esbranquiçada.","Southern America",NA,NA,"IAN176179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-30 12:54:16-03","EAO","IAN","33577","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA","2864","1948","05","10","Brasil","Amazonas",NA,"Tunuí, em pedras de igarapé.",NA,NA,NA,NA,"Perene.","Southern America",NA,NA,"IAN033577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-30 12:54:16-03","EAO","IAN","117746","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Calderón, CE","1974","11",NA,"Pires, JM; Cavalcante, PB","52233","1962","07","20","Brasil","Amapá",NA,"Infrequent in open rocky savanna, toad to Amapá, km 110, Igarapé do Paia.","-52.916667","-0.916667",NA,NA,NA,"Southern America",NA,NA,"IAN117746","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:54:16-03","EAO","IAN","50199","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Pires, JM; Black, GA","1617a","1949","07","30","Brasil","Maranhão",NA,"Cerrado, a duas léguas de Carolina.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN050199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:54:16-03","EAO","IAN","53795","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA","8443","1949","10","07","Brasil","Amapá",NA,"Oiapoque; a esquerda do campo de aviação.","-52.916667","-0.916667",NA,NA,NA,"Southern America",NA,NA,"IAN053795","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:54:16-03","EAO","IAN","60296","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Schultes, RE","10115",NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN060296",NA,NA,"IAN060296 IAN060296_e IAN060296_f",NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:54:16-03","EAO","IAN","62439","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1964","11",NA,"Chase, A","10290","1929","12","23","Brasil","Minas Gerais",NA,"Metalúrgica, S. de Ouro Branco.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN062439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-30 12:54:16-03","EAO","IAN","70171","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA; Fróes, RL","12350","1951","07","21","Brasil","Amapá",NA,"Estrada Macapá - Clevelândia; km 102.","-52.916667","-0.916667",NA,NA,"Erva arbustiva, em areial.","Southern America",NA,NA,"IAN070171","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-30 12:54:16-03","EAO","IAN","63577","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Pires, JM; Black, GA","3026","1951","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN063577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-30 12:54:16-03","EAO","IAN","66044","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Luetzelberg, P von","22842","1928","10","09","Venezuela",NA,NA,"Esmeralda, Orinoco.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:54:16-03","EAO","IAN","66046","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1964","11",NA,"Luetzelberg, P von","22983","1928","10","08","Venezuela",NA,NA,"Esmeralda, Orinoco.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:54:16-03","EAO","IAN","66048","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Luetzelberg, P von","23676","1928","11","10","Brasil","Amazonas",NA,"Rio Uaupés, Tutica.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-30 12:54:16-03","EAO","IAN","66131","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1964","11",NA,"Luetzelberg, P von","22642","1928","10","08","Venezuela",NA,NA,"Orinoco, Esmeralda, Serrinha, Funda.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-30 12:54:16-03","EAO","IAN","66132","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Luetzelberg, P von","22669","1928","10","08","Brasil","Amazonas",NA,"Rio Negro, Tunuí.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-30 12:54:16-03","EAO","IAN","66300","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Hoehne, FC","5294","1912","01",NA,"Brasil","Mato Grosso",NA,"Gavião, Preto. Rio Juruena.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-30 12:54:16-03","EAO","IAN","66531","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1964","11",NA,"Chase","11510","1930","03","23","Brasil","Goiás",NA,"Goiabeira, perto de Anápolis.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-30 12:54:16-03","EAO","IAN","66535","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Chase, A","9257","1925","03","27","Brasil","Minas Gerais",NA,"Serra do Cipó, 110km.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-30 12:54:16-03","EAO","IAN","66536","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Swallen, JR","1947",NA,NA,"Maguire, B","23109","1944","04","30","Guiana",NA,NA,"Kaieteur Pl. at B.G.",NA,NA,NA,NA,NA,NA,NA,NA,"IAN066536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-30 12:54:16-03","EAO","IAN","66864","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Kuhlmann, JG","1861","1919","02",NA,"Brasil","Mato Grosso",NA,"Entre 17 de Fevereiro e Mingau, até Cantário.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN066864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-30 12:54:16-03","EAO","IAN","67814","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Archer, WA; Barreto, M","5002","1936","08","06","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN067814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-30 12:54:16-03","EAO","IAN","70046","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Soderstrom, TR","1964","11",NA,"Black, GA; Magalhães, MG","12219","1951","04","09","Brasil","Minas Gerais",NA,"Serra do Rola Moça.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN070046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-30 12:54:16-03","EAO","IAN","74454","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Swallen, JR",NA,NA,NA,"Pires, JM; Silva, NT da","4219","1952","05","29","Brasil","Pará",NA,"Cachoeira do Rio Aruã.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN074454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-30 12:54:16-03","EAO","IAN","74653","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Fróes, RL","27841","1952","05","16","Brasil","Pará",NA,"Estrada de Rodagem para a Vigia; campos úmidos.",NA,NA,NA,NA,"Capim.","Southern America",NA,NA,"IAN074653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:54:16-03","EAO","IAN","74823","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Fróes, RL","28020","1952","03","24","Brasil","Amazonas",NA,"Rio Içana, Macapy Capoam.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN074823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:54:16-03","EAO","IAN","75228","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Fróes, RL","28424","1952","03","31","Brasil","Amazonas",NA,"Rio Içana, vizinhanás de Tunuí. À margem do rio.",NA,NA,NA,NA,"Capim, sobre pedras.","Southern America",NA,NA,"IAN075228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:54:16-03","EAO","IAN","85766","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Pires, JM; Silva, NT da","4797","1955","02","02","Brasil","Amapá","Matapí",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN085766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:54:16-03","EAO","IAN","90215","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Black, GA","1957",NA,NA,"Fróes, RL","32477","1955","11","30","Brasil","Pará",NA,"Lago Acaraí, bacia do Xingú; região do levantamento estatístico florestal feito pelo IAN, SPVEA e FAO. À margem do lago.",NA,NA,NA,NA,"Capim.","Southern America",NA,NA,"IAN090215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:54:16-03","EAO","IAN","95619","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA; Egler, WA","19499","1957","05","26","Brasil","Pará",NA,"Rio Jamaracarú, entre o acampamento e a Cachoeira. Planta no barranco do rio.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN095619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:54:16-03","EAO","IAN","95779","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA; Egler, WA","19663","1957","05","28","Brasil","Pará",NA,"Campo do Mutum. Região do Ariramba. Em lugar úmido.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN095779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:54:16-03","EAO","IAN","96146","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen","Swallen, JR",NA,NA,NA,"Maguire, B; Maguire, CK","40111","1954","11","29","Brasil",NA,NA,"Low, tufted. Occasional at woodland edge south of airstrip.",NA,NA,"700","700",NA,"Southern America",NA,NA,"IAN096146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:54:16-03","EAO","IAN","96239","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA; Egler, WA","19786","1957","05","30","Brasil","Pará",NA,"Regiào do Ariramba; campo da Taboleta.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN096239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:54:16-03","EAO","IAN","89453","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA","18536","1955","08","31","Brasil","Amapá",NA,"Porto do km 50 da estrada Macapá - Clevelândia.","-52.916667","-0.916667",NA,NA,"Perene.","Southern America",NA,NA,"IAN089453","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:54:16-03","EAO","IAN","55845","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Raddiella","nana","Raddiella nana","(Döll) Swallen",NA,NA,NA,NA,"Black, GA; Lobato, LCB","9697","1950","04","29","Brasil","Amapá","Macapá","Campo com pedregulho; beira da mata, em declive.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IAN055845","-51.0663986206055","-0.366667002439499",NA,"225229","auto",NA,NA,NA,NA,NA
