"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","individualCount","class","typeStatus","relatedCatalogItem","infraspecificEpithet"
"13","2019-10-09 11:24:32-03","UFBA","ALCB","027381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Longa, CM","Longa, CMO","05","1995","08",NA,"Southern America","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,"Arbusto com flores diminutas, levemente amareladas. Folhas semicrassas.","ALCB066673",NA,"2010",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-10-09 11:24:32-03","UFBA","ALCB","67237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML","Guedes, ML; Costa, PC; Alves, L de J","11221","2004","12","18","Southern America","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,"Árvore: Folhas com folíolos coriáceos. Fruto cápsula, sementes lustrosa com arilo.","ALCB066674",NA,"2010",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-10-09 11:24:32-03","UFBA","ALCB","10345a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Souza, FO","Gusmão, EF de; Pinto, GCP; Sousa","s/n","1980","11","10","Southern America","Brasil","Bahia","Simões Filho",NA,"-38.4039001464844","-12.7843999862671",NA,NA,"ALCB066672",NA,"2010",NA,NA,NA,"14004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-10-09 11:24:32-03","UFBA","ALCB","021600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Gusmão, EF de","376","1975","10","26","Southern America","Brasil","Bahia","Itanagra","Litoral Norte, Faz. Brejo Verde","-38.033333","-12.25",NA,NA,"ALCB066683",NA,"2010","11","-38.033333","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-10-09 11:24:32-03","UFBA","ALCB","031355","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Batista, MA","5307","1997","10","04","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Trancoso. Ponto no. 1","-39.133333","-16.383333",NA,"ca. 4 m. Folhas coriáceas, discolores. Fruto alaranjado.; estádio avançado. Solo areno-argiloso.","ALCB066684",NA,"2010","11","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-10-09 11:24:32-03","UFBA","ALCB","041281","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Jorge, AMS; Santos, JB dos; Santana, L; Rezende, J","PL0599","1998","10","31","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade","-37.9425","-12.377778",NA,"ca. 3 m. Folhas compostas, alternas, folíolos discolores, semi-coriáceos; face adaxial verde-escura, abaxial verde-clara. Inflorescência terminal. Frutos imaturos verde-claro.","ALCB066686",NA,"2010","11","-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:24:32-03","UFBA","ALCB","041295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Orge, MDR; Jesus, NG de; Jorge, AMS; Santos, JB dos","PL0630","1998","11","01","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade","-37.9425","-12.377778",NA,"ramos com sulcos longitudinais. Folhas compostas, alternas, folíolos alternos, discolores. Frutos imaturos verdes.","ALCB066639",NA,"2010","11","-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:24:32-03","UFBA","ALCB","042938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Passos Júnior, LA","4650","1997","03","14","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, Projeto Cedro","-39.566667","-16.366667",NA,"Ca. 9m e CAP de 16cm.; folhas discolores, coriáceas.","ALCB066677",NA,"2010",NA,"-39.566667","-16.366667",NA,NA,"200","200",NA,NA,NA,NA,NA,NA
"21","2019-10-09 11:24:32-03","UFBA","ALCB","049745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Pacheco, LM","86","2001","11","15","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Estação Veracruz","-39.016667","-16.266667",NA,"3,0 m. Folhas cartáceas, discolores. Frutos secos de cor marron.; Estádio secundário de desenvolvimento. Borda da mata.","ALCB066679",NA,"2010","11","-39.016667","-16.266667",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"22","2019-10-09 11:24:32-03","UFBA","ALCB","07449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Perdiz, R","Guedes, ML; Pananucci, L","182/206","1991","03","06","Southern America","Brasil","Bahia","São Gonçalo",NA,NA,NA,NA,"Arbusto arbóreo de +- 3,0 m, de folhas coriáceas discolor e frutos vermelhos.","ALCB066653",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-10-09 11:24:32-03","UFBA","ALCB","104361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Gomes, FS; Guedes, ML","1033","2012","03","01","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Caminho para Marcanaí","-37.542222","-11.649167",NA,"de ca 2 m de altura. Folhas com folíolos coriáceos, discolores. Frutos cápsulas maduras de cor laranja. Fotos 28 e 29.","ALCB066656",NA,NA,NA,"-37.542222","-11.649167",NA,NA,"36","36",NA,NA,NA,NA,NA,NA
"24","2019-10-09 11:24:32-03","UFBA","ALCB","104408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML","1057","2012","03","02","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Entrada para Jandaíra, estrada de Barro","-37.560278","-11.669722",NA,"de ca 5 m de altura. Folhas com folíolos coriáceos. Inflorescência panicula. Fruto cápsula decor laranja.","ALCB066678",NA,"2012","06","-37.560278","-11.669722",NA,NA,"40","40",NA,NA,NA,NA,NA,NA
"25","2019-10-09 11:24:32-03","UFBA","ALCB","10494","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Costa, AL","s/n","1975","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB066690",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2019-10-09 11:24:32-03","UFBA","ALCB","105299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML","Queiroz, EP; Mattos Andrade, PE de; Texeira, SR; Gomes, FS","5370","2012","07","16","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Ponta de Nossa Senhora","-38.5","-12.966667",NA,"de ca 11m de altura. Folhas com folíolos coriáceos, discolores. Inflorescência com flores cremes.","ALCB008700","ALCB008700","2012","09","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2019-10-09 11:24:32-03","UFBA","ALCB","110547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","20766","2013","08","18","Southern America","Brasil","Bahia","Elísio Medrado","Serra da Jibóia.","-39.516667","-12.933333",NA,"de ca 5 m de altura. Folhas com folíolos coriáceos , discolores. Inflorescência com flores cremes.","ALCB066643",NA,"2014","01","-39.516667","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2019-10-09 11:24:32-03","UFBA","ALCB","111259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML","Guedes, ML; Silva, MS dos; et al.","21068","2013","10","19","Southern America","Brasil","Bahia","Elísio Medrado","Serra da Jibóia, trecho antropizado.","-39.516667","-12.933333",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência panícula com botões ferrugíneos, vilosos. Fruto cápsula imatura.","ALCB066644",NA,"2014","02","-39.516667","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-10-09 11:24:32-03","UFBA","ALCB","121207","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Gomes, FS","Gomes, FS","1426","2013","06","11","Southern America","Brasil","Bahia","Una",NA,"-39.045278","-15.348056",NA,"Folhas com folíolos coriáceos, discolores. Material estéril.","ALCB049559","ALCB049559","2013","11","-39.045278","-15.348056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-02-24 18:14:22-03","UFBA","ALCB","39637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","125","1998","10","18","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passé, Ponto 3, ao lado da represa","-38.483333","-12.5",NA,"3,0 m. Fol¡olos cori ceos. InflorescÆncia paniculada; botäes verdes, pétalas alvas. Fruto imaturo verde. Ocasional.; substrato areno-argiloso, com muito liter.","ALCB066658",NA,"2010","11","-38.483333","-12.5",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"31","2019-10-09 11:24:32-03","UFBA","ALCB","39670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Nascimento, AFS; Guedes, ML; Santos, OM dos; Vilas Bôas-Bastos, SB; Silva, MB da","159","1998","10","20","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 5, rótula da Copene","-38.483333","-12.5",NA,"2,50 m. Fol¡olos cori ceas, discolores, glabros. Frutos c psulas, imaturos verdes. Ocasional.; solo areno-argiloso.","ALCB066681",NA,"2010","11","-38.483333","-12.5",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"32","2021-02-24 18:14:22-03","UFBA","ALCB","42583","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Moraes, EPF; Stradmann, MTS","0017","1998","12","13","Southern America","Brasil","Bahia","Elísio Medrado","Recôncavo Sul, Serra da Jibóia, Fazenda Jequitib ","-39.466667","-12.866667",NA,"15 m. Terrestre. Folhas core ceas, conc¢lores. Frutos secos, vermelhos e pilosos com sementes de vermelhas a preta (quando maduras).; Mata Ciliar de Mata Atlntica, com afloramentos aren¡ticos. Solo rico em humos.","ALCB066650",NA,"1998","12","-39.466667","-12.866667",NA,NA,"600","600",NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:24:32-03","UFBA","ALCB","47463","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Santos, OM dos; Gusmão, EF de; Miranda, M","7380","2000","12","04","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte","-38.083333","-11.933333",NA,"de ca. 3 m alt. Folíolos coriáceos, discolores. Frutos cápsulas imaturas verdes manchada de vermelho.; Mata ombrofila densa em estádio secundário de regeneração.","ALCB066675",NA,"2010","11","-38.083333","-11.933333",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"34","2019-10-09 11:24:32-03","UFBA","ALCB","56266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Silva, LB da","9259","2001","11","12","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte","-38.083333","-11.933333",NA,"de ca. 6 m de altura. Folíolos coriáceos, discolores. Frutos cápsulas com tomentos ferrugíneos.","ALCB066682",NA,"2010","11","-38.083333","-11.933333",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"35","2019-10-09 11:24:32-03","UFBA","ALCB","66904a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Gomes, DF; Ana Carla","11235","2004","09","08","Southern America","Brasil","Bahia","Conde","Litoral Norte, Fazenda Sempre Vida, Rio das Pedras","-37.6","-11.8",NA,"de ca 2m. Folhas com raque vináceo, folíolos coriáceos, discolores, margem revoluta, nervuras proeminentes. Inflorescência com flores cremes.; antiga plantação de Pinus.","ALCB066655",NA,"2010","11","-37.6","-11.8",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"36","2019-10-09 11:24:32-03","UFBA","ALCB","68072","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Freire, L; Guedes, ML","73","2005","05","02","Southern America","Brasil","Bahia","Esplanada","Litoral Norte, Fazenda Reunidas Limoeiro, mata ciliar do Rio Oitis, próximo à via de acesso","-37.853611","-12.151944",NA,"folhas cartáceas. Inflorescência com flores amareladas.; próxima ao Rio Oitis.","ALCB066648",NA,"2010","11","-37.853611","-12.151944",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"37","2019-10-09 11:24:32-03","UFBA","ALCB","69953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Costa, MA; Guedes, ML; Valadão, RM; Campos, G","130","2005","10","29","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,"Árvore de ca 6,0 m. Folhas com folíolos coriáceos, discolores. Frutos imaturos, verdes, vilosos. Frequente.","ALCB066680",NA,"2010","11","-39.6","-13.016667",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"38","2019-10-09 11:24:32-03","UFBA","ALCB","70748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Ramalho, M; Valadão, RM; et al.","11900","2005","11","28","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Mata do Ponto Alto","-39.133333","-13.716667",NA,"de ca 4m. Folhas coriáceas, discolores, margem serreada. Inflorescência axilares. Frutos cápsula de cor laranja, com sementes pretas, com arilo laranja.; Floresta Ombrófila Densa","ALCB066651",NA,"2010","11","-39.133333","-13.716667",NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"39","2019-10-09 11:24:32-03","UFBA","ALCB","76942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Valadão, RM; Guedes, ML","412","2006","01","26","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Mata da Corte Alto. Parcela 20 N° 761",NA,NA,NA,"de ca. 10,0m de altura, CAP de 18,0cm . Folhas coriáceas discolores. Folíolos alternos.; Arbórea.","ALCB066652",NA,"2010","11",NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"40","2019-10-09 11:24:32-03","UFBA","ALCB","88278a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; Gomes, FS; et al.","14639","2009","03","30","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Reserva do Parque Ecológico de Sauípe","-37.924722","-12.390278",NA,"de ca 3 m de altura. Folhas com folíolos coriáceos. Frutos cápsulas, imaturas vermelhas, passadas marrons.","ALCB066692",NA,"2010","11","-37.924722","-12.390278",NA,NA,"28","28","16",NA,NA,NA,NA,NA
"41","2019-10-09 11:24:32-03","UFBA","ALCB","88931a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Gomes, FS; Guedes, ML; Prates, ARS; Lisboa, MS; Oliveira, CIF","212","2009","02","17","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Diogo","-37.941111","-12.459444",NA,"ca. 4 m alt. Folhas cartáceas, discolores. Frutos secos ferrugíneos.","ALCB066647",NA,"2010","11","-37.941111","-12.459444",NA,NA,"11","11","16",NA,NA,NA,NA,NA
"42","2019-10-09 11:24:32-03","UFBA","ALCB","98554a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Perdiz, R","Gomes, FS; Guedes, ML; Costa, AS","648","2011","01","25","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Abadia","-37.5125","-11.557778",NA,"ca. 5 m alt. Folhas cartáceas, discolores, com pêlos. Frutos vermelhos, cápsula.; arbustivo-arbórea.","ALCB066642",NA,"2015","07","-37.5125","-11.557778",NA,NA,"65","65",NA,NA,NA,NA,NA,NA
"43","2019-10-09 11:24:32-03","UFBA","ALCB","134325","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Guedes, ML","Guedes, ML; Lopes, EB","31004","2018","10","04","Southern America","Brasil","Bahia","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio, Margem do Rio Cai Camarão.","-38.083333","-12.6425",NA,"Folhas com folíolos coriáceos, discolores. Frutos cáosulas vilosas.","ALCB059100","ALCB059100 ALCB059100_1","2019","05","-38.083333","-12.6425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:24:32-03","UFBA","ALCB","021774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Lima, JCA de; Messias Santos, M","125","1984","07","28","Southern America","Brasil","Bahia","Alcobaça",NA,"-39.1955986022949","-17.5193996429443",NA,"Árvore com 11 m de altura, diâmetro à altura do peito 45 m, diâmetro da copa, 5 m (fanerófita); folhas alternas, inflorescência jovem, flor branca, fruto preto.","ALCB066646",NA,"2010",NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:24:32-03","UFBA","ALCB","93952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Roque, N; Oliveira, RB; Teixeira, SR; Alves, M","2446","2009","10","24","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Experimental. Escola de Medicina Veterinária(UFBA). Reserva Florestal do Povoado de Aguazinha","-38.084400177002","-11.9419002532959",NA,"C.a. 1m. Frutos verdes.","ALCB066691",NA,"2010","11",NA,NA,"52418","auto",NA,NA,"16",NA,NA,NA,NA,NA
