"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","individualCount","occurrenceRemarks","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","recordNumber","continentOcean","preparationType","barcode","imagecode","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","sex"
"11","2019-06-10 10:10:41-03","FZB-BH","CVJBFZB","576","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis var. lutea","(Sims) Lindl.","Elton. C. M. Leme","2009","05","Bruno Rezende Silva; Angelo S. Garcia","Brasil","Rio de Janeiro","2","254",NA,NA,NA,"Rio Bonito",NA,"-42.6096992492676","-22.7085990905762","20195","auto","var. lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","376470","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"I. A. Rodrigues","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461816' target='other'> <mi>dwc_moreinfo</mi></a>","1977","04","13","Rio de Janeiro","Ampa da Praia Vermelha, encostado as morro do Pao de Açúcar","-43.2075","-22.9028",NA,NA,NA,"56","South America","sheet","NY00376470","NY00376470_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-09-29 13:30:00-03","NY","NYBG","376471","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis",NA,"G. Martinelli",NA,NA,"D. S. D. de Araújo","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461813' target='other'> <mi>dwc_moreinfo</mi></a>","1985","02","14","Cabo Frio","9 km ao N do Rio Una","-42.0183","-22.8794",NA,NA,NA,"6647","South America","sheet","NY00376471","NY00376471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2016-09-29 13:30:00-03","NY","NYBG","376469","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis",NA,"L. B. Smith",NA,NA,"J. P. P. Carauta","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461814' target='other'> <mi>dwc_moreinfo</mi></a>","1968","02","28","Cachoeiras de Macacu","Morro do Reservatório","-42.6531","-22.4625",NA,NA,NA,"576","South America","sheet","NY00376469","NY00376469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2016-09-29 13:30:00-03","NY","NYBG","376472","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis",NA,NA,NA,NA,"D. S. D. de Araújo","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=461815' target='other'> <mi>dwc_moreinfo</mi></a>","1988","11","17","Macaé","Ilha de Santana, na trilha p/o [sp?] farol","-41.7867","-22.3708",NA,NA,NA,"8674","South America","sheet","NY00376472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","02448541","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,NA,"Brazil",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2633076' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","sheet","NY02448541","NY02448541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","376468","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis pyramidalis","(Sims) Lindl.","G. Martinelli",NA,NA,"M. C. Vianna","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485677' target='other'> <mi>dwc_moreinfo</mi></a>","1981","05","25","Rio de Janeiro","Baixada de Jacarepaguá, pedra de Itaúna","-43.421486","-23.003937",NA,NA,"pyramidalis","1559","South America","sheet","NY00376468","NY00376468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","376468","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis pyramidalis","(Sims) Lindl.","G. Martinelli",NA,NA,"M. C. Vianna","Brazil","Rio de Janeiro",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485677' target='other'> <mi>dwc_moreinfo</mi></a>","1981","05","25","Rio de Janeiro","Baixada de Jacarepaguá, pedra de Itaúna","-43.421486","-23.003937",NA,NA,"pyramidalis","1559","South America","sheet","NY00376468","NY00376468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-06-29 11:29:37-03","UFRJ","RFA","30335","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Wendt","2000","11","T. Wendt; G. K. brown","Brasil","Rio de Janeiro",NA,"Terrestre. Brácteas florais rosa choque. Sépalas e ovário rosas. Pétalas rosas com ápice roxo","2000","11","27","Nova Friburgo","Macaé de Cima. Próximo à Pousada Amigos da Natureza","-42.5311012268066","-22.2819004058838","33190","auto",NA,"360",NA,NA,"RFA52008",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-06-29 11:29:37-03","UFRJ","RFA","31098","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","L. O. F. Sousa","2003","10","L. O. F. Sousa; T. Wendt, G. K. Brown","Brasil","Rio de Janeiro",NA,"Erva terrestre, ciófila. Frutos imaturos","2003","10","16","Angra dos Reis","Ilha Grande, Dois Rios, trilha para represa","-44.3180999755859","-23.0067005157471","32988","auto",NA,"472",NA,NA,"RFA52006",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-06-29 11:29:37-03","UFRJ","RFA","31091","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Wendt","2003","10","T. Wendt","Brasil","Rio de Janeiro",NA,"Coletou-se uma muda para cultivo. Material para DNA. Fotografia, flor em álcool. Floresceu em cultivo 13/10/2004","2003","10","17","Angra dos Reis","Ilha Grande, Trilha de Santo Antônio","-44.3180999755859","-23.0067005157471","32988","auto",NA,"509",NA,NA,"RFA20454",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-06-29 11:29:37-03","UFRJ","RFA","21997","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Fontoura; G. Martinelli",NA,NA,"A. A. M. de Barros; K. Tanizaki (125)","Brasil","Rio de Janeiro",NA,"Cresce dentro d#?#água. Inflorescência rosa. Frequente","1988","01","16","Magé","Campo Escola dos Escoteiros","-43.040599822998","-22.6527996063232","20531","auto",NA,"250",NA,NA,"RFA52018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-06-29 11:29:37-03","UFRJ","RFA","28224","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Wendt",NA,NA,"T. Wendt; A. C. G. de Melo","Brasil","Rio de Janeiro",NA,NA,"1998","03",NA,"Maricá","Restinga de Maricá","-42.8185997009277","-22.9193992614746","20726","auto",NA,"326",NA,NA,"RFA52020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-06-29 11:29:37-03","UFRJ","RFA","34613","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"M.M.Moreira, M. O. Silva, L. J. S. Pinto & C. N. Fraga","Brasil","Rio de Janeiro",NA,"Erva, ciófila, terrestre, com inflorescência, flores vermelhas.","2009","02","10","Rio de Janeiro","Restinga de Grumari, (APA), próximo da Av. Estado da Guanabara.","-43.2075004577637","-22.9027996063232","57442","auto",NA,"86",NA,NA,"RFA22246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-06-29 11:29:37-03","UFRJ","RFA","34614","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Mariana Monteiro de Almeida","2015","01","M.M.Moreira, M. O. Silva, L. J. S. Pinto & C. N. Fraga","Brasil","Rio de Janeiro",NA,"Erva, ciófila, terrestre, com inflorescência, flores vermelhas.","2009","02","10","Rio de Janeiro","Restinga do Grumari (APA), próximo da Av. Estado da Guanabara.","-43.2075004577637","-22.9027996063232","57442","auto",NA,"87",NA,NA,"RFA22249",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-06-29 11:29:37-03","UFRJ","RFA","28276","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","A. P. G. de Faria","2003","08","A. P. G. de Faria; T. Wendt; F. Scarano; P. Cirne","Brasil","Rio de Janeiro",NA,"Terrestre. Escapo rosa coberto por indumento branco. Brácteas escapais rosas. Ovário e sépalas rosas coberto por indumento branco. Pétalas amareladas tornando-se roxas em direção ao ápice","2003","08","09","Saquarema",NA,"-42.5102996826172","-22.9200000762939","17036","auto",NA,"158",NA,NA,"RFA52080",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-06-29 11:29:37-03","UFRJ","RFA","30334","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","A. P. G. de Faria","2001","05","A. P. G. de Faria","Brasil","Rio de Janeiro",NA,"Terrestre. Brácteas escapais rosa. Escapo rosa. Ovário e sépalas rosas. Pétalas amarelas na base e arroxeadas em direção ao ápice","2001","05","21","Armação dos Búzios","Próximo a Serra das Emerenças, mata João Gonçalves",NA,NA,NA,NA,NA,"28",NA,NA,"RFA52021",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-06-29 11:29:37-03","UFRJ","RFA","31223","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Wendt","2003","10","N. Lemelle","Brasil","Rio de Janeiro",NA,NA,"2003","10","13","Angra dos Reis","Ilha Grande, Trilha de Santo Antônio, coletada na casa de vegetação em 31/10/2004. Coletada na natureza por T. Wendt 509","-44.3180999755859","-23.0067005157471","32988","auto",NA,"2",NA,NA,"RFA52023",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-06-29 11:29:37-03","UFRJ","RFA","22195","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","R. Moura","1998","08","C. Pereira; et al.","Brasil","Rio de Janeiro",NA,"Flores vermelho na base e fauce roxa","1988","08","29","Maricá","Barra de Maricá, Ponta Negra","-42.8185997009277","-22.9193992614746","20726","auto",NA,"1045",NA,NA,"RFA52103",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-06-29 11:29:37-03","UFRJ","RFA","22814","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","L. B. Smith","1964",NA,"Newton Santos","Brasil","Rio de Janeiro",NA,NA,"1964","02","07","Resende","Serra do Itatiaia, abrigo Rebouças","-44.4467010498047","-22.468900680542","36089","auto",NA,"5051",NA,NA,"RFA52022",NA,NA,"2350","2350",NA,NA,NA,NA,NA,NA
"31","2020-06-29 11:29:37-03","UFRJ","RFA","22070","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","T. Fontoura","1990","12","A. A. M. de Barros; M. D. Senna (72)","Brasil","Rio de Janeiro",NA,"Epífita, flores rosas com bordas arroxeadas. Estigma roxo, bráctea rosa","1988","04","26","Rio de Janeiro","Barra da Tijuca, Bosque da Barra","-43.2075004577637","-22.9027996063232","57442","auto",NA,"285",NA,NA,"RFA52019",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-11-04 10:55:09-03","ESALQ","ESA","141150","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Forzza, R.C.","2017","04","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","Brasil","Rio de Janeiro",NA,"Epifíta; brácteas rosas","2017","04","21","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha do CMN; Floresta Ombrófila Densa","-43.1569","-22.7793",NA,NA,NA,"80.0",NA,NA,"ESA141150",NA,"26",NA,NA,"-43.1569","-22.7793",NA,NA,NA,NA
"33","2020-11-04 11:03:43-03","ESALQ","ESA","131567","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Forster, W.","2013",NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","Brasil","Rio de Janeiro",NA,NA,"2013","02","26","Resende","Fragmento 46 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, com áreas de várzea no interior.","-22.4854","-44.6299",NA,NA,NA,"36770.0",NA,NA,"ESA131567",NA,NA,"655","655","-22.4854","-44.6299",NA,NA,NA,NA
"34","2020-11-04 11:03:43-03","ESALQ","ESA","131568","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Forster, W.","2013",NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","Brasil","Rio de Janeiro",NA,"Pétalas vermelhas, estigma roxo.","2013","02","26","Resende","Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5182","-44.5022",NA,NA,NA,"36771.0",NA,NA,"ESA131568",NA,NA,"480","480","-22.5182","-44.5022",NA,NA,NA,NA
"35","2020-11-04 11:03:43-03","ESALQ","ESA","77866","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sim.) Lindl.","Souza, G.M.","2002","02","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","Brasil","Minas Gerais",NA,"Erva; folhas com manchas castanhas a acinzentadas; brácteas e sépalas vermelho-vivo; pétalas roxo-escuras. Entre rochas.","2002","02","25","Diamantina","BLOQUEADO","-43.6002998352051","-18.2493991851807","101169","auto",NA,"28368.0",NA,NA,"ESA077866","ESA077866_1 ESA077866_2","25","1300","1300",NA,NA,NA,NA,NA,NA
"36","2020-11-04 11:03:43-03","ESALQ","ESA","79890","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Forster, W.",NA,NA,"Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","Brasil","São Paulo",NA,"Epífita a 1,7m de altura sobre a árvore, coletada na borda da trilha. Bainha vinácea. Brácteas florais vermelho-carmim; cálice branco-esverdeado com ápice azul-violeta; corola velha.","2002","04","24","São Miguel Arcanjo","BLOQUEADO","-47.9900016784668","-23.8700008392334","27904","auto",NA,"373.0",NA,NA,"ESA079890","ESA079890",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-01-14 15:25:46-03","MN","R","212365","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Barros, J.V.","2006",NA,"Vianna-Filho, M.D.M.","Brasil","Rio de Janeiro",NA,NA,"2004","06","03","Armação dos Búzios",NA,NA,NA,NA,NA,NA,"170",NA,NA,"R010004989","R010004989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-01-14 15:25:46-03","MN","R","212376","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Costa, A.F.",NA,NA,"Costa, A.F. 881; Rodrigues, P.; Jacques, S.S.A. & Alcântara, V.","Brasil","Rio de Janeiro",NA,NA,"2009","08","23","Teresópolis",NA,"-43.031667","-22.506389",NA,NA,NA,NA,NA,NA,"R010004997",NA,NA,"450","450","43°1'54#?#W","22°30'23#?#S",NA,NA,NA,NA
"39","2021-02-03 15:32:36-03","MN","R","225047","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Neves, B.F.S.","2015","09","Neves, B.F.S. 186; Uribbe, F.P.","Brasil","Rio de Janeiro",NA,NA,"2013","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010005002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-01-14 15:25:46-03","MN","R","212364","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Costa, A.F.","2006",NA,"Wendt, T.","Brasil","Rio de Janeiro",NA,NA,"2003","10","17","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471","32988","auto",NA,"1509",NA,NA,"R010004993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-01-14 15:25:46-03","MN","R","227479","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Raposo, C.","2001","10","Raposo, C.A.","Brasil","Rio de Janeiro",NA,NA,"2001","10","17","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749","25964","auto",NA,"8",NA,NA,"R010002679","R010002679","17",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-01-14 15:25:46-03","MN","R","227476","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.","Raposo, C.","2001","10","Raposo, C.A.","Brasil","Rio de Janeiro",NA,NA,"2001","10","17","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749","25964","auto",NA,"4",NA,NA,"R010002656","R010002656","17",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-03 15:32:36-03","MN","R","230222","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 169; Oliveira, R.R.","Brasil","Rio de Janeiro",NA,NA,"2014","09",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034097","R010034097",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-03 15:32:36-03","MN","R","230264","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 214; Mendes, A.","Brasil","Rio de Janeiro",NA,NA,"2014","11",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034324","R010034324",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-03 15:32:36-03","MN","R","230261","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 211; Mendes, A.","Brasil","Rio de Janeiro",NA,NA,"2014","11",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034321","R010034321",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-03 15:32:36-03","MN","R","230260","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 210; Mendes, A.","Brasil","Rio de Janeiro",NA,NA,"2014","11",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034320","R010034320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-03 15:32:36-03","MN","R","230259","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 209; Mendes, A.","Brasil","Rio de Janeiro",NA,NA,"2014","11",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034319","R010034319",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-03 15:32:36-03","MN","R","230212","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","pyramidalis","Billbergia pyramidalis","(Sims) Lindl.",NA,NA,NA,"Almeida, M.M. 158; Oliveira, R.R.","Brasil","Rio de Janeiro",NA,NA,"2014","08",NA,"Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303","32671","auto",NA,NA,NA,NA,"R010034117","R010034117",NA,NA,NA,NA,NA,NA,NA,NA,NA
