"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"45","2019-10-09 11:11:36-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guarino, EdeSG","963","2002","03","05","Southern America","Brasil",NA,NA,"com cerca de 4m de altura. Fruto creme.; rupestre. Relevo ondulado. Substrato litossolo com afloramentos de rocha. População da espécie florescendo após a passagem do fogo (cerca de 20 dias após o fogo).",NA,"Dicotyledon",NA,"Riedel ex Baker","Guarino, EdeSG","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas, aproximadamente 4 km da sede do parque","-48.666667","-17.783333","700","700",NA,NA,"-48.666667","-17.783333","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:11:36-03","UFBA","ALCB","100948","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Santana, FA","13","2011","01","12","Southern America","Brasil",NA,NA,"Ca. 2 m. Capítulos em dispersão.",NA,"Dicotyledon",NA,"Riedel ex Baker","Roque, N","Bahia","Licínio de Almeida","Serra Geral, Garimpo dos Areiões","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,NA,NA,"2011","01","31339","auto",NA,NA,NA,NA,NA,NA
"47","2020-02-08 08:52:30-03","NBC","NL-BOTANY","L.3651933","PreservedSpecimen","Plantae","Compositae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3651933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3651933",NA,"Asterales","Riedel ex Baker",NA,NA,NA,"Brasilia.",NA,NA,NA,NA,"NL-L3651933",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-11-04 11:02:45-03","ESALQ","ESA","111678","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Monge-Egea, M.","310.0","2008","03","21",NA,"Brasil",NA,NA,NA,"ESA111678","Magnoliophyta",NA,NA,"Monge-Egea, M. & Morais, G.","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,"ESA111678",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:02:45-03","ESALQ","ESA","41587","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Marcondes Ferreira, W. et al.","1506.0","1997","11","06",NA,"Brasil",NA,NA,NA,"ESA041587","Magnoliophyta",NA,NA,NA,"São Paulo","Estreito",NA,NA,NA,NA,NA,"ESA041587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:02:45-03","ESALQ","ESA","111497","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Flores, T.B.","846.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA111497","Magnoliophyta",NA,NA,"Monge, M.","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"ESA111497",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:02:45-03","ESALQ","ESA","90161","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4566.0","2005","01","24",NA,"Brasil",NA,NA,"Arbusto, até 2,5m alt. Vegetativo","ESA090161","Magnoliophyta",NA,"Riedel ex Baker","Hind, D.J.N.","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Trilha para as Corredeiras","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:24:28-03","MN","R","115408","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.F.M.","21682","1894","09","20",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000115408",NA,NA,"Riedel ex Baker","Roque, N.","Goiás",NA,NA,NA,NA,NA,NA,"R000115408_001",NA,NA,NA,"1995","04",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:22:55-03","CPAP","CPAP","12243","PreserverdSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Ratter, J. A.","2621","1972","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Riedel ex Baker",NA,"GO","Cavalcante","Chapada dos Veadeiros","-47.583333","-14",NA,NA,NA,NA,"47°35' W","14°00' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:16:06-03","UFV","VIC","050627","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Reis-Silva, G.A.; et al.","158","2017","02","02",NA,"Brasil",NA,NA,"Árvore de ca de 3,5 m, folhas coriáceas,pilosas, capítulo formado por invólucro de brácteas foliáceas densamente pilosas, pápus plumoso, visitada por formigas,cresce em afloramento rochoso.","VIC050627",NA,NA,"Riedel ex Baker",NA,"Minas Gerais",NA,"P.E. Serra do Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:16:06-03","UFV","VIC","34274","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guarçoni, E.","1576","2010","12","08",NA,"Brasil",NA,NA,"Frequente. Já florida.","VIC034274",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Buenópolis","Serra do Cabral, Fazenda Bimbarram Capão do Gato. Afloramento rochoso, solo úmido.","-44.306944","-17.903889",NA,NA,"VIC034274",NA,"-44.306944","-17.903889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:32:17-03","UFJF","CESJ","42302","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","G. Hatschbach; M. Hatschbach; J.M. Silva","73489","2002","08","18","América do Sul","Brasil",NA,NA,"Árvore, 4 m, flor creme. Campo rupestre; afloramento rochoso.","CESJ042302","Angiosperma",NA,"Reidel ex Baker","H.Robinson","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embalassia e Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,"2003",NA,"37503","auto",NA,NA,NA,NA,NA,NA
"57","2021-04-07 11:41:40-03","UFMS","CGMS","53867","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","J.A. Ratter; S.G. da Fonseca; R.A. de Castro","2621","1972","10","09",NA,"Brasil",NA,NA,NA,"CGMS1083835",NA,NA,"Riedel ex Baker",NA,"Goiás","Goiás","Chapada dos Veadeiros.","-47.5833333","-14",NA,NA,NA,NA,"-47,5833333","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-27 13:46:27-03","UFS","ASE","33717","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, IM; Andrino, CO; Araújo, IM; Silva, KL; Costa, LB","1087","2012","09","19","Southern America","Brasil",NA,NA,"Arvoreta, ca. de 1,8 - 2m. Caule acinzentado. Planta sem folhas. Flores passadas.","ASE0036376","Magnoliophyta",NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Entrada do Varjão. Campo rupestre.","-43.36312","-18.12457",NA,NA,"ASE0036376",NA,"-43.36312","-18.12457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-27 13:46:27-03","UFS","ASE","33718","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, IM; Andrino, CO; Marques, D; Araújo, IM; Silva, KR; Costa, LB","1090","2012","09","19","Southern America","Brasil",NA,NA,"Arvoreta em fenda de rocha, em afloramento rochoso. Capítulos com invóluvcro amarelo amarronzado, corola dourada, filetes marrons, anteras creme, estilete amarelo. Presença de botões, flores jovens e flores passadas.","ASE0036680","Magnoliophyta",NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região do Varjão","-43.36323","-18.12394",NA,NA,"ASE0036680",NA,"-43.36323","-18.12394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:26:13-03","UNICAMP","UEC","126722","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Watanabe, TM; Ricarte, JD; Belinello, R","33","2002","07","18",NA,"Brazil",NA,NA,"Árvore ca. 2,30 m de altura.; Afloramento rochoso.","UEC131104","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Grão Mogol","Próximo ao trevo para Cristália, ca. 2 km antes de Grão Mogol.","-42.9","-16.583333",NA,NA,"UEC131104",NA,"-42.9","-16.583333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:26:13-03","UNICAMP","UEC","106079","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Walter, BMT; Santos, AA; et al.","3858","1997","08","08",NA,"Brazil",NA,NA,"Árvore 2,5 m altura. Botões alvos. Ocasional no local.; Cerrado rupestre; relevo acidentado. Pouco solo areno-argiloso, com muito cascalho superficial e rochas aflorando.","UEC131085","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Niquelândia","Futuro reservatório do AHE Serra da Mesa. Região do Tocantizinho. Local acessado de barco, no reservatório em formação.","-48.266667","-13.933333","450","450","UEC131085",NA,"-48.266667","-13.933333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:26:13-03","UNICAMP","UEC","106090","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Walter, BMT; Pereira, JB; Cordovil, SP; Jesus, JA","4038","1998","01","27",NA,"Brazil",NA,NA,"Arvoreta, cerca de 2,5 m de altura; flores velhas estramíneas. Ocasional no local.; Cerrado rupestre. Relevo acidentado. Afloramento de rocha (granito) entremeado por solo argilo-arenoso.","UEC131083","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Colinas do Sul","Vale do Rio Tocantizinho. Reservatório em formação do AHE Serra da Mesa.","-48.266667","-13.95","440","440","UEC131083",NA,"-48.266667","-13.95","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:26:13-03","UNICAMP","UEC","115145","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Aona, LYS; Belinello, R","692","2000","08","16",NA,"Brazil",NA,NA,"Até 3,5 m alt.; Afloramento.","UEC131086","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Grão Mogol","Estrada para Cristália, 13 km de Grão Mogol.","-45.886111","-16.653056","620","620","UEC131086",NA,"-45.886111","-16.653056","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:26:13-03","UNICAMP","UEC","125507","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Kinoshita, LS; Tozzi, AMGA","00337","2000","11","21",NA,"Brazil",NA,NA,"Arbusto ca. 2,5 m, inflorescências maduras.; Cerradão.","UEC131082","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Jaboticatubas","Estrada para sede do IBAMA, Serra do Cipó.","-43.616667","-19.333333","600","700","UEC131082",NA,"-43.616667","-19.333333","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:26:13-03","UNICAMP","UEC","127503","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","45","2002","09","24",NA,"Brazil",NA,NA,"Em afloramento rochoso.","UEC131101","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Joaquim Felício","Serra do Cabral, ao lado esquerdo da estrada, em frente à casinha, aproximadamente km 6 da estrada.","-44.183333","-17.683333",NA,NA,"UEC131101",NA,"-44.183333","-17.683333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:26:13-03","UNICAMP","UEC","127504","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","47","2002","09","24",NA,"Brazil",NA,NA,"Em afloramento rochoso.","UEC131076","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Joaquim Felício","Serra do Cabral, do lado esquerdo logo após a guarita da Agro Indústria Ltda.","-44.283333","-17.683333",NA,NA,"UEC131076",NA,"-44.283333","-17.683333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:26:13-03","UNICAMP","UEC","127508","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","54","2002","09","27",NA,"Brazil",NA,NA,"Afloramento rochosos ao lado direito da estrada.","UEC131103","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Santana do Riacho","Cardeal Mota, Serra do Cipó, estrada para a sede do IBAMA.","-43.633333","-19.333333",NA,NA,"UEC131103",NA,"-43.633333","-19.333333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:26:13-03","UNICAMP","UEC","128049","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","83","2002","11","16",NA,"Brazil",NA,NA,"Afloramento rochoso ao lado esquerdo da estrada.","UEC131105","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Serro","BR-259, km436, sentido Serro - Diamantina.","-43.55","-18.55","1089","1089","UEC131105",NA,"-43.55","-18.55","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:26:13-03","UNICAMP","UEC","128056","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","76","2002","11","14",NA,"Brazil",NA,NA,"Em afloramento rochoso.","UEC131077","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, km 175.","-43.816667","-18.3","1262","1262","UEC131077",NA,"-43.816667","-18.3","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:26:13-03","UNICAMP","UEC","128440","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Marcondes-Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1506","1997","11","06",NA,"Brazil",NA,NA,"Árvore ca. 4,5 m, casca bem fissurada com folhas jovens e frutos.; Cerrado-campo rupestre.","UEC131106","Magnoliopsida",NA,"Riedel","Monge, M","São Paulo",NA,"Estreito, perto do Rio Grande.",NA,NA,NA,NA,"UEC131106",NA,NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:26:13-03","UNICAMP","UEC","128849","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Campos, MTVA; Pirani, JR; Silva, TRS; Esteves, GL","s.n.","1990","09","06",NA,"Brazil",NA,NA,"Entre 16.33 - 16.34 S e 42.54 - 42.55 W; Arvoreta ca. de 2m alt. Heliófila, no campo rupestre, a ca. de 800 m alt. Quase totalmente destítuida das folhas. Capítulos com invólucro lanoso, corola com tubo alvo e lobos amarelados, filet","UEC131109","Magnoliopsida",NA,"Riedel","Semir, J","Minas Gerais","Grão Mogol","Subida para o Morro Papo da Ema","-42.916667","-16.55",NA,NA,"UEC131109",NA,"-42.916667","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:26:13-03","UNICAMP","UEC","128849","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Campos, MTVA; Pirani, JR; Esteves, GL; Silva, TRS","s.n.","1990","09","06",NA,"Brazil",NA,NA,"Entre 16.33 - 16.34 S e 42.54 - 42.55 W; Arvoreta ca. de 2m alt. Heliófila, no campo rupestre, a ca. de 800 m alt. Quase totalmente destítuida das folhas. Capítulos com invólucro lanoso, corola com tubo alvo e lobos amarelados, filetes marrons e ante",NA,"Magnoliopsida",NA,"Riedel","Semir, J","Minas Gerais","Grão Mogol","Subida para o Morro Papo da Ema","-42.916667","-16.55",NA,NA,NA,NA,"-42.916667","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:26:13-03","UNICAMP","UEC","132818","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gomes, SM; Belinello, R","111","2003","11","20",NA,"Brazil",NA,NA,"Em afloramento rochoso com predominância de espécies arbóreas, formação semelhante a uma mata, grande umidade do solo.","UEC131098","Magnoliopsida",NA,"Riedel","Monge, M","São Paulo","Pedregulho","Estreito, estrada para a Usina Hidrelétrica (comportas).","-47.293056","-20.151111","593","593","UEC131098",NA,"-47.293056","-20.151111","2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:26:13-03","UNICAMP","UEC","132824","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","109","2003","11","19",NA,"Brazil",NA,NA,"Em afloramento rochoso.","UEC131102","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","São Roque de Minas","PARNA da Serra da Canastra, Cachoeira dos Rolinhos.","-46.561667","-20.169444","1201","1201","UEC131102",NA,"-46.561667","-20.169444","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-09-23 10:16:16-03","UNICAMP","UEC","149840","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Kinoshita, LS; Martins, AB; Galvão, JC; Fanton, JCM; Shimizu, GH","08-136","2008","11","03",NA,"Brazil",NA,NA,NA,"UEC131110","Magnoliopsida",NA,"Riedel",NA,"Minas Gerais","Capitólio","Pousada do Rio Turvo.","-46.293333","-20.636389",NA,NA,"UEC131110",NA,"-46.293333","-20.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:26:13-03","UNICAMP","UEC","178574","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Monge, M; Shimizu, GH; Urbanetz, C","516","2008","10","01",NA,"Brazil",NA,NA,"Arvoreta 2 m de altura. Sem folhas brotando e com capítulos.","UEC131078","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada do IBAMA para Cardeal Mota.","-43.636722","-19.348222",NA,NA,"UEC131078",NA,"-43.636722","-19.348222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:26:13-03","UNICAMP","UEC","193361","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Monge, M","1518","2013","02","21",NA,"Brazil",NA,NA,"Árvore, 2 m de altura. Folhas novas.; Afloramento rochoso","UEC155380","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Diamantina",". Cachoeira sentido afloramento rochoso. &nf;Cerca de 200 m do ponto sentido Portaria","-43.628806","-18.181889",NA,NA,"UEC155380",NA,"-43.628806","-18.181889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:26:13-03","UNICAMP","UEC","198983","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Santos, APM; Rosa, PO; Nakajima, JN; Mello, FNA","466","2007","10","22",NA,"Brazil",NA,NA,"aqrvore ca. de 3m, brácteas alvolanosas. anteras e nramos do estilete de creme; campo rupestre","UEC024081","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Joaquim Felício","estrada para serra do cabral","-44.195556","-17.708333",NA,NA,NA,NA,"-44.195556","-17.708333","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:26:13-03","UNICAMP","UEC","195181","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Monge, M; Shimizu, GH; Brito, VLG; Carmo, JAM","2245","2013","11","18",NA,"Brazil",NA,NA,"Árvore, 5 m de altura, capítulos com frutos velhos.; Campo rupestrre","UEC156582","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Cardeal Mota","Serra do Cipó, Parna Serra do Cipó. Estrada subindo a serra, planta presnsada em Álcool.","-43.605556","-19.308611",NA,NA,"UEC156582",NA,"-43.605556","-19.308611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:26:13-03","UNICAMP","UEC","198984","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Mello, FNA; Junqueira, TM; Morais, TM; Yamasighi, JC","431","2008","09","23",NA,"Brazil",NA,NA,"subarbusto, ca. 1,8m. br#?#scteas involucrais alvas, papilho alva; campo rupestre","UEC024570","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Diamantina","estrada gouveia - curvelo, ca. 20km de diamantina","-43.853889","-18.56","1060","1060",NA,NA,"-43.853889","-18.56","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:26:13-03","UNICAMP","UEC","43651","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Zappi, DC; Mello-Silva, R; Pirani, FR; Kawasaki, ML; Cavalcanti, TB","CFCR8373","1985","09","04",NA,"Brazil",NA,NA,"Arvoreta, 4 m alt. Flores com corola amarelo-pálido, lacínio enrolados, anteras amarelo-ouro com ápice alvo, estilete amarelo pálido.","UEC131100","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Grão Mogol","Vale do Rio Itacambiruçu.","-45.886111","-16.653056",NA,NA,"UEC131100",NA,"-45.886111","-16.653056","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:26:13-03","UNICAMP","UEC","40593","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Webster, GL; Allem, AC; Armbruster, WS","25279","1984","08","25",NA,"Brazil",NA,NA,"Gnarled tree 3 m high, leaves fallen; pink black; heads tended by Ectotma; flowers pale green, with faint musky odor.; Cerrado on cristaline rocks.","UEC131074","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Cristalina","5 km SE of Cristalina.","-47.566667","-16.783333","1150","1150","UEC131074",NA,"-47.566667","-16.783333","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:26:13-03","UNICAMP","UEC","43644","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Mello-Silva, R; Cordeiro, I","CFCR10018","1986","09","02",NA,"Brazil",NA,NA,"Arbusto ou arvoreta até 5 m de altura. Súber espesso de cor plúmbea. Flores com papus rosado com base amarelada. Pétalas amarelo-claro, filete castanho, anteras e estilete amarelo-claro. Levemente odorífera. Despida das folhas por oc","UEC131079","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Grão Mogol","Ribeirão dos Bois.","-42.9","-16.55",NA,NA,"UEC131079",NA,"-42.9","-16.55","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:26:13-03","UNICAMP","UEC","66702","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Assis, MC; Pirani, JR; Mello-Silva, R; Cordeiro, I","CFCR11410","1987","11","03",NA,"Brazil",NA,NA,"Arvoreta com copa colunar, ca. 4-5 m alt. Folhagem nova esbranquiçada. Capítulos velhos com pappus cor de pêssego.","UEC131073","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Grão Mogol","Montanha à esquerda do riacho Ribeirão. Trilha da Tropa.","-42.9","-16.55","850","1000","UEC131073",NA,"-42.9","-16.55","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:26:13-03","UNICAMP","UEC","89882","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cavalcanti, TB; Silva, V; Cordovil, SP; ; Gualda, C; Silva, MC","1724","1995","09","27",NA,"Brazil",NA,NA,"Árvore 2,5 m de altura, fruto castanho; flores velhas castanhas a douradas; anteras creme; sépalas cinza. Ocasional.; Cerrado perturbado; sibstrato arenoso; relevo montanhoso.","UEC131094","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Corumbaíba","Margem esquerda do rio Corumba. Próximo à foz do Córrego Gameleira.","-48.5","-17.966667","630","630","UEC131094",NA,"-48.5","-17.966667","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:26:13-03","UNICAMP","UEC","93476","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cavalcanti, TB; Silva, V; Cordovil, SP; ; Gualda, C; Silva, MC","1724","1995","09","27",NA,"Brazil",NA,NA,"Árvore 2,5 m de altura, fruto castanho; flores velhas castanhas a douradas; anteras creme; sépalas cinza. Ocasional.; Cerrado perturbado; sibstrato arenoso; relevo montanhoso.","UEC131081","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Corumbaíba","Margem esquerda do rio Corumba. Próximo à foz do Córrego Gameleira.","-48.5","-17.966667","630","630","UEC131081",NA,"-48.5","-17.966667","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:26:13-03","UNICAMP","UEC","126728","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Vichnewski, W","35167","1995","07","06",NA,"Brazil",NA,NA,"Aevoreta ca. 2 m. Vegetativo.","UEC131084","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Alto Paraíso de Goiás","Estrada GO-118 sentido Alto Paraíso Terezina de Goiás Km 196-197.","-47.5099983215332","-14.1324996948242",NA,NA,"UEC131084",NA,NA,NA,"2010","10","44724","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:26:13-03","UNICAMP","UEC","127278","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Feres, FR; Gonçalves, RS; Belinello, R","43","2002","08","13",NA,"Brazil",NA,NA,"Flores amarelas.; Afloramento rochoso ao lado esquerdo da estrada.","UEC131108","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Cristalina","BR-040, km 102, sentido Cristalina - Paracatu (MG), a ca. de 6 km do trevo.","-47.6136016845703","-16.7686004638672",NA,NA,"UEC131108",NA,NA,NA,"2010","10","85457","auto",NA,NA,NA,NA,NA,NA
