"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"15","2016-11-01 12:21:00-02","NY","NYBG","593243","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus",NA,"J. A. Kallunki","K. Almeida","146","2001","06","13","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.9503","-8.0128","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=488728' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593243","NY00593243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","593248","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","J. A. Kallunki","E. L. Sette Silva","27","2000","10","30","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.9503","-8.0128","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=488727' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593248","NY00593248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-11-01 12:21:00-02","NY","NYBG","593245","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus",NA,"J. A. Kallunki","K. Almeida","236","2002","01","09","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.9503","-8.0128","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=488729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593245","NY00593245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2016-11-01 12:21:00-02","NY","NYBG","593246","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus",NA,"J. A. Kallunki","E. L. Sette Silva","22","2000","09","04","South America","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.9503","-8.0128","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=488725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00593246","NY00593246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-11-13 09:19:39-03","UFRJ","RFA","26908","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","João Marcelo A. Braga","Flavio M. de Britto Pereira","14/74","2001","02","18",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazendas consorciadas","-42.908611","-22.561111",NA,"Árvore, 15 metros de altura, 18 centimetros de DAP, flor verde, comum no local","RFA37604",NA,"32","32",NA,NA,"2002","02","20","42º54'31''W","22º33'40''S",NA,NA,NA,NA,NA,NA,NA
"20","2020-06-29 11:30:14-03","UFRJ","RFA","39627","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","I. Cordeiro","Finotti R.; Caruzo J.","133",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal de propriedade do Sr. Odinho, próximo a Reserva do Guapiaçu (REGUA)","-42.730278","-22.515",NA,"Árvore de 8 metros de altura e PAP de 51,6cm.","RFA24629",NA,"50","50",NA,NA,NA,NA,NA,"42º43'49''W","22º30'54''S",NA,NA,NA,NA,NA,NA,NA
"21","2020-06-29 11:30:14-03","UFRJ","RFA","15086","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"P. Occhioni","5891","1974","00","00",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, Loc.Limoeiro.","-43.2075004577637","-22.9027996063232",NA,"Arbusto de flor verde","RFA13198",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-06-29 11:30:14-03","UFRJ","RFA","31328","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","C. M. Vieira","C. M. Vieira; M. A. Louzada, I. Aximoff, J. C. Gomes","1483","2003","02","19",NA,"Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas, proximidades da trilha para a Pelonha","-42.3917007446289","-22.6508007049561",NA,"Parcela: A; Ind.: 86; Altura: 7 m; CAP: 26 cm","RFA20515",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-04-08 17:38:17-03","EAO","IAN","333","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Saldanha","285",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN000333","IAN000333_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:38:01-03","EAO","IAN","93835","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Glaziou, AFM","13179",NA,NA,NA,"Southern America","Brasil","Unknown",NA,NA,NA,NA,NA,NA,"IAN093835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:38:01-03","EAO","IAN","120589","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Eymael, PP","Belém, RP","2660","1966","08","28","Southern America","Brasil","Bahia",NA,"Rodovia, BR 5, 16km S Eunápolis. Plantação de cacau.",NA,NA,NA,"Árvore de 10cm x 15cm, diâm.; flores amarelas.","IAN120589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:38:01-03","EAO","IAN","80206","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, MR","Andrade-Lima, D de","286","1949","09","01","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos. Sombra das grande árvore.","-34.8810997009277","-8.05389022827148",NA,"Arbusto grande. Flores amarelo-esverdeado. Casca escura.","IAN080206",NA,NA,NA,"18865","auto","2018","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:38:01-03","EAO","IAN","80206","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, MR","Andrade-Lima, D de","286","1949","09","01","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos. Sombra das grande árvore.","-34.8810997009277","-8.05389022827148",NA,"Arbusto grande. Flores amarelo-esverdeado. Casca escura.","IAN080206",NA,NA,NA,"18865","auto","2018","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2013-07-03 10:43:28-03","EBDA","BAH","8448","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","Baill.","M. P. M. de Lima","H. P. Bautista, G. C. P. Pinto,","1239","1983","11","13",NA,"Brasil","Bahia","Itaberaba","Brasil, Bahia, Itaberaba, Fazenda Leão dos Brejos.","-40.3069","-12.5275",NA,"Árvore com 3 m de altura. Inflorescência amarelo-esverdeados. Frutos tricoca imaturo verde, maturo castanho.",NA,NA,NA,NA,"39857","auto","1988","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2013-07-03 10:43:28-03","EBDA","BAH","3155","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","Baill","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Go. Pedra do Cavalo","508","1980","08",NA,NA,"Brasil","Bahia","Cachoeira","Morro Belo - Cachoeira - Ba.","-38.9558","-12.6183",NA,"Arbusto com cerca de 2 m de altura; flores masculinas alvas e femininas esverdeadas.",NA,NA,NA,NA,"26884","auto","1980","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-10-09 11:13:56-03","UFBA","ALCB","024735","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Lima, MPM de","Bautista, HP; Pinto, GCP","1239","1983","11","13","Southern America","Brasil","Bahia","Itaberaba","Paraguaçu, Fazenda Leão dos Brejos","-40.3","-12.516667",NA,"ca de 3m de altura. Inflorescência amarela - esverdeada. Fruto tricoca imaturo verde, maturo castanho.; Mata estacional semidecidual","ALCB050818","ALCB050818",NA,NA,NA,NA,"1988","07",NA,"-40.3","-12.516667",NA,NA,NA,NA,NA,NA,NA
"31","2019-10-09 11:13:56-03","UFBA","ALCB","025727","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I","Grupo Pedra do Cavalo","881","1986","11","28","Southern America","Brasil","Bahia","Barreiras","Oeste","-44.983333","-12.15",NA,"ca de 2m de altura, com frutos lobados terminais.","ALCB050820","ALCB050820",NA,NA,NA,NA,"2002","08",NA,"-44.983333","-12.15",NA,NA,NA,NA,NA,NA,NA
"32","2019-10-09 11:13:56-03","UFBA","ALCB","06419","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I","Lordêlo, RP","56","1956","02","22","Southern America","Brasil","Bahia","São Felipe","Recôncavo Sul, Matas do rio chaves","-39.083333","-12.833333",NA,NA,"ALCB050819","ALCB050819",NA,NA,NA,NA,"2002","08",NA,"-39.083333","-12.833333",NA,NA,NA,NA,NA,NA,NA
"33","2019-10-09 11:13:56-03","UFBA","ALCB","121268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Gomes, FS","Gomes, FS","1487","2013","03","27","Southern America","Brasil","Bahia","Una",NA,"-39.184722","-15.340278",NA,"Folhas cartáceas, discolores, verticiladas. 33.1, parcela 03.","ALCB049621","ALCB049621",NA,NA,NA,NA,"2013","11",NA,"-39.184722","-15.340278",NA,NA,NA,NA,NA,NA,NA
"34","2019-10-09 11:13:56-03","UFBA","ALCB","85349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Guedes, ML","Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","19","2008","03","21","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.7075","-14.181389",NA,"de ca 3 m de altura. Folhas coriáceas, discolores. Inflorescência axilares, com flores femininas. Ocasional.","ALCB050817","ALCB050817",NA,NA,NA,NA,"2008","11",NA,"-39.7075","-14.181389",NA,NA,NA,NA,NA,NA,NA
"35","2019-10-09 11:13:56-03","UFBA","ALCB","85400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Guedes, ML","Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","19","2008","03","21","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.7075","-14.181389",NA,"de ca 3 m de altura. Folhas coriáceas, discolores. Inflorescência axilares, com flores femininas. Ocasional.","ALCB050816","ALCB050816",NA,NA,NA,NA,"2008","12",NA,"-39.7075","-14.181389",NA,NA,NA,NA,NA,NA,NA
"36","2019-10-09 11:13:56-03","UFBA","ALCB","07747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Grupo Pedra do Cavalo","508","1980","08",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Morro belo","-39.083333","-12.533333",NA,"ca de 3m de altura; flores masculinas alvas e femininas esverdeadas.","ALCB050821","ALCB050821",NA,NA,NA,NA,"1980","09",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"37","2019-10-09 11:13:56-03","UFBA","ALCB","06408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I","Pinto, GCP","52-190","1952","07",NA,"Southern America","Brasil","Bahia","Jussari","Itabuna","-39.4953002929688","-15.1913995742798",NA,NA,"ALCB050822","ALCB050822",NA,NA,"21386","auto","2002","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-10-09 11:13:56-03","UFBA","ALCB","135248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Guedes, ML","Costa, G; Martins, MLL","3536","2018","10","31","Southern America","Brasil","Bahia","Sapeaçu",NA,"-39.1819000244141","-12.727499961853",NA,"Inflorescência esverdeada.","ALCB062327","ALCB062327",NA,NA,"10652","auto","2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U.1276997","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha",NA,"Mexia YEJ",NA,"1930","10","21","Southern America","Brazil",NA,NA,"State of Minas Gearaes. vicosa. Road to Sao Miguel; slope near km 5, at edge of dense woods.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1276997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1276997","NL-U1276997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"40","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U.1277009","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha",NA,"Mexia YEJ",NA,"1930","08","20","Southern America","Brazil",NA,NA,"State of Minas Gearaes. Districto Ilheu. Fazenda da Tabunha; main road through forest.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1277009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1277009","NL-U1277009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"41","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L 0020235","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","Baill.","Esser H-J","Ule EHG",NA,"1901","06","01","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200020235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0020235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","908139136",NA,NA,NA,NA
"42","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L 0020236","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus subinermis","Müll.Arg.","Esser HJ","Riedel L",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200020236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0020236","NL-L0020236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","903153367","subinermis",NA,NA,NA
"43","2020-11-04 11:07:13-03","ESALQ","ESA","124708","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus",NA,"Quinet, A.","Quinet, A.","734.0","1905","06","24",NA,"Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,NA,"ESA124708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:07:13-03","ESALQ","ESA","101233","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus",NA,"Eymael, P.P.","Neto, E.T.","3650.0","2003","10","20",NA,"Brasil","Minas Gerais","Guaraciaba",NA,"-43.0074996948242","-20.57080078125",NA,NA,"ESA101233",NA,NA,NA,"16300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
