"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus","fieldNumber"
"257","2019-11-21 10:15:59-03","IBt","SP","378806","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Shirasuna, RT","124","2005","11","27",NA,"Brasil","São Paulo","Estrada de terra próx. a Chácara Recanto Doce, beira de estrada.",NA,NA,NA,NA,"SP034606","SP034606","Caucaia do Alto",NA,NA,NA,NA,"2017","06","29",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:15:59-03","IBt","SP","382344","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Shirasuna, RT","129","2005","12","11",NA,"Brasil","São Paulo","Estrada de terra próx. a Chácara Recanto Doce, beira de estrada.",NA,NA,NA,NA,"SP034605","SP034605","Caucaia do Alto",NA,NA,NA,NA,"2017","06","29",NA,NA,NA,NA,NA,NA
"259","2019-11-21 10:15:59-03","IBt","SP","415732","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Shirasuna, RT","2758","2010","02","08",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt. Mata ao lado da rua das Palmeiras.","776","776",NA,NA,NA,NA,"São Paulo","-46.624722","-23.642194",NA,NA,"2017","06","29","-46.624722","-23.642194",NA,NA,NA,NA
"260","2019-11-21 10:15:59-03","IBt","SP","417999","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Shirasuna, RT","2824","2010","03","30",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Mata cedida a Polícia Ambiental, PEFI, IBOT","781","781",NA,NA,NA,NA,"São Paulo","-46.627222","-23.643444",NA,NA,"2017","06","29","-46.627222","-23.643444",NA,NA,NA,NA
"261","2019-11-21 10:15:59-03","IBt","SP","44655","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Pereira, C","s.n.","1940","11","02",NA,"Brasil","Paraná","Fazenda Tigrinho",NA,NA,NA,NA,"SP034527","SP034527","Jaguariaíva","-49.7057991027832","-24.2511005401611","44368","auto","2017","06","29",NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:15:59-03","IBt","SP","318891","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Porto, ML; Girardi, AM; Lindeman, JC","s.n.","1972","12","17",NA,"Brasil","Rio Grande do Sul","Depois de Caracol, ca 10 km N de Canela.",NA,NA,NA,NA,NA,NA,"Canela","-50.815601348877","-29.3656005859375","16452","auto","2017","06","29",NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:15:59-03","IBt","SP","367218","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Kummrow, R","177","1973","12","30",NA,"Brasil","Santa Catarina","Rod. BR 116.",NA,NA,NA,NA,"SP034607","SP034607","Mafra","-49.8053016662598","-26.111400604248","66490","auto","2017","06","29",NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:15:59-03","IBt","SP","46009","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Gehrt, A","s.n.","1941","10","21",NA,"Brasil","São Paulo","Jardim Botânico",NA,NA,NA,"Nativa no Jardim","SP002619","SP002619","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"265","2019-11-21 10:15:59-03","IBt","SP","166802","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sendulsky, T","Sendulsky, T","1324","1973","12","23",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002608","SP002608","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","1995",NA,NA,NA,NA,NA,NA,"Paratype",NA
"266","2019-11-21 10:15:59-03","IBt","SP","166801a","Extra","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1314","1973","10","10",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002616","SP002616","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"267","2019-11-21 10:15:59-03","IBt","SP","166801","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1314","1973","10","10",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002615","SP002615","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"268","2019-11-21 10:15:59-03","IBt","SP","166798","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1315","1973","10","20",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002618","SP002618","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"269","2019-11-21 10:15:59-03","IBt","SP","166796","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sendulsky, T","Sendulsky, T","1318","1973","12","06",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002607","SP002607","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","1995",NA,NA,NA,NA,NA,NA,"Paratype",NA
"270","2019-11-21 10:15:59-03","IBt","SP","166795a","Extra","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1322","1973","12","17",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002613","SP002613","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"271","2019-11-21 10:15:59-03","IBt","SP","169753a","Extra","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1321","1973","12","17",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002614","SP002614","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"272","2019-11-21 10:15:59-03","IBt","SP","169753","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1321","1973","12","17",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002611","SP002611","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"273","2019-11-21 10:15:59-03","IBt","SP","166795","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1322","1973","12","17",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002612","SP002612","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"274","2019-11-21 10:15:59-03","IBt","SP","166802b","Extra","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sendulsky, T","Sendulsky, T","1324","1973","12","23",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002610","SP002610","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","1995",NA,NA,NA,NA,NA,NA,"Paratype",NA
"275","2019-11-21 10:15:59-03","IBt","SP","166802a","Extra","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sendulsky, T","Sendulsky, T","1324","1973","12","23",NA,"Brasil","São Paulo","Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",NA,NA,NA,"Native, growing spontaneously inside secondary forest","SP002609","SP002609","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","1995",NA,NA,NA,NA,NA,NA,"Paratype",NA
"276","2019-11-21 10:15:59-03","IBt","SP","120954","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Sendulsky, T","Skvortzov, B","s.n.","1973","10","20",NA,"Brasil","São Paulo","Parque do Estado, Jardim Botânico",NA,NA,NA,NA,"SP002620","SP002620","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","1997","05",NA,NA,NA,NA,NA,"Holotype",NA
"277","2019-11-21 10:15:59-03","IBt","SP","337794","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Sarahyba, LS; Sendulsky, T; Gomes, DMS","1034","1999","09","14",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, IBt. Trilha junto ao prédio da DF, inicia em frente ao Anfiteatro e termina no Horto do Hoehne, lado esquerdo da trilha.",NA,NA,NA,NA,"SP034604","SP034604","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto","2017","06","29",NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:15:59-03","IBt","SP","174478","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.",NA,"Sendulsky, T","1341","1974","02","07",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica",NA,NA,NA,NA,"SP002617","SP002617","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,"Paratype",NA
"279","2019-11-21 10:15:59-03","IBt","SP","454404","S","Plantae",NA,NA,"Poaceae","Merostachys","skvortzovii","Merostachys skvortzovii","Send.","Vinicius Silva, R","Medeiros, M","s.n.","2013","08","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SP034608","SP034608","Sorocaba","-47.4500007629395","-23.5","17154","auto","2017","06","29",NA,NA,NA,NA,NA,NA
