"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem"
"62","2019-10-07 09:16:50-03","UEFS","HUEFS","93359","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Zardini, E.M.","8729","1988","12",NA,"Paraguai","Dept. Paraguarí: Parque Nacional Ybycu'í. 5 kms N of administration building on road to César Barrientos.",NA,"Campo cerrado.","HUEFS0093359","HUEFS0093359 HUEFS0093359_e1","Chodat & Hassl.","G.D.Colletta","2019","06",NA,"14",NA,NA,"-56.833333","-26.05",NA,NA,"Asteranae","56W50'","26S3'",NA,NA,NA,NA,NA,NA
"63","2019-10-07 09:16:50-03","UEFS","HUEFS","80301","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Giulietti, A.M.","2481","2004","06",NA,"Brasil","14 km depois da cidade na margem da rodovia Transpantaneira. 5 km antes do Portal do IBDF.",NA,"Cerrado no Pantanal.","HUEFS0080301","HUEFS0080301","Chodat & Hassl.","A.V.Scatigna","2016","10",NA,"27","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471","200792","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-07 09:16:50-03","UEFS","HUEFS","26989","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Krieger, L.","8408","1970","05",NA,"Brasil","Fazenda do Iote-Rezende Costa.",NA,"No brejo.","HUEFS0026989","HUEFS0026989","Chodat & Hassl.","V.C.Souza","1999","07",NA,"02","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-09-05 15:29:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta","Type [status unknown]","E. Hassler","3836",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-09-05 15:29:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta hirsuta","Type [status unknown]","E. Hassler","10207","1908","2","South America","Paraguay",NA,NA,NA,NA,NA,"Hassl.",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"hirsuta",NA
"67","2020-07-23 12:22:45-03","CEPLAC","CEPEC","122236","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Bacopa","congesta","Bacopa congesta",NA,"G. Hatschbach","77072","2004","03",NA,"Brasil","Lajeado.",NA,NA,NA,NA,NA,"V. C. Souza",NA,NA,NA,"13","Mato Grosso do Sul","bela vista","-56.5210990905762","-22.1089000701904","66197","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005"
"68","2019-11-01 15:08:05-03","UnB","UB","213063","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Projeto Biodiversidade BP; Proença, CEB; Concha, C; Mello, TRB; Reis, PA","VEFCBI9","2012","08","Southern America","Brasil","Fazenda Canadá (VEFCBI)",NA,"Erva, 1m; Vereda. Solo úmido paludoso",NA,NA,NA,"Harris, SA","2012",NA,NA,"16","Goiás","Edéia","-50.0849","-17.6873",NA,NA,NA,"-50.0849","-17.6873","426","426",NA,NA,NA,NA
"69","2019-11-01 15:08:05-03","UnB","UB","213138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","VEFCBJ43","2012","08","Southern America","Brasil","Fazenda Canadá (VEFCBJ)",NA,"Subarbusto, 0,8m. Frutos velhos; Vereda. Solo marrom escuro, argiloso",NA,NA,NA,"Harris, SA","2014",NA,NA,"16","Goiás","Edéia","-50.0803","-17.6873",NA,NA,NA,"-50.0803","-17.6873","470","470",NA,NA,NA,NA
"70","2019-05-06 12:01:31-03","UFU","HUFU","48753","S","Plantae",NA,NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","77072","2004","03",NA,"Brasil","Lajeado",NA,"Ereta, ca. 25 cm. Flor marrom.; Brejo.","HUFU00021409","HUFU00021409","Chodat & Hassl.","Souza, V.C.","2005",NA,NA,"13","Mato Grosso do Sul","Bela Vista","-56.5210990905762","-22.1089000701904","66197","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-04 09:02:30-03","IBt","SP","7224","S","Plantae",NA,NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Brade, AC","7036",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Chodat & Hassl.",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-09-10 10:18:31-03","IBt","SP","314218","S","Plantae",NA,NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Correa Gomes Jr, J","1793","1964","05",NA,"Brasil",NA,NA,NA,NA,NA,"Chodat & Hassl.",NA,NA,NA,NA,"23","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611","150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 10:14:29-03","IBt","SP","15158","S","Plantae",NA,NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta",NA,"Hammar, A","CGG5899","1901","04",NA,"Brasil","Horto Botânico.",NA,"Flores cor-de-rosa, brejo.","SP008463","SP008463","Chodat & Hassl.","Pennell, FW",NA,NA,NA,"26","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2013-11-18 16:07:11-02","UM","RECOLNAT_UM_MPU","MPU020756","PreservedSpecimen",NA,NA,NA,"Plantaginaceae","Bacopa","congesta","Bacopa congesta","isosyntype","Hassler, E.",NA,NA,"1",NA,"Paraguay","In palude Tucangua","hb","Double de P00753795 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu020756' target='other'> <mi>dwc_moreinfo</mi></a>","MPU020756",NA,"Chodat & Hassl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3836",NA,NA,NA
