"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","typeStatus","relatedCatalogItem"
"1","2021-03-15 16:37:00-03","NY","NYBG","00996925","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Rinorea","villosiflora","Rinorea villosiflora","Hekking","W. H. A. Hekking","N. A. Rosa","3025","1978","12","17","South America","Brazil","Maranhão","Açailândia","Fazenda Sta. Maria, margem esquerda da Rod. BR-222, km 45 de Açailândia.","-47.5044","-4.9469","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1120896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996925","NY00996925_01",NA,NA,NA
"2","2020-02-08 09:58:40-03","NBC","NL-BOTANY","U 0007084","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Rinorea","villosiflora","Rinorea villosiflora","Hekking","Hekking WHAM","Rosa NA; Vilar H",NA,"1978","12","17","Southern America","Brazil","Maranhão",NA,"Maranhao, fazenda Sta. Maria, margem esquerda da Rod.BR-222, km 45 de Açailândia.",NA,NA,NA,"Floresta de terra firme, relevo plano.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200007084 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0007084","NL-U0007084","Magnoliopsidae","holotype","459847 B"
