id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,NA.,threat.status,notes,original.search,life.form,habitat,vegetation.type,vernacular.name,occurrence,establishment,domain,endemism
82539,Abarema adenophora (Ducke) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema adenophora,Abarema adenophora,NA,,Abarema adenophora,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AC|BR-AM|BR-PA,native,Amazônia,Não endemica
82541,Abarema auriculata (Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema auriculata,Abarema auriculata,NA,,Abarema auriculata,Arbusto|Árvore,Terrícola,Campinarana|Floresta de Terra Firme,NA,BR-AC|BR-AM|BR-PA,native,Amazônia,Não endemica
82542,Abarema barbouriana (Standl.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema barbouriana,Abarema barbouriana,NA,,Abarema barbouriana,Árvore,Terrícola,Campinarana|Savana Amazônica,NA,BR-AM|BR-PA,native,Amazônia,Não endemica
82545,Abarema campestris (Spruce ex Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema campestris,Abarema campestris,NA,,Abarema campestris,Arbusto|Árvore,Terrícola,Campinarana|Floresta de Terra Firme,NA,BR-AM|BR-PA,native,Amazônia,Endemica
82546,Abarema cochleata (Willd.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema cochleata,Abarema cochleata,NA,,Abarema cochleata,Árvore,Terrícola,Área Antrópica|Campinarana|Floresta de Terra Firme|Savana Amazônica,NA,BR-AM|BR-MA|BR-MT|BR-PA,native,Amazônia,Endemica
82547,Abarema cochleata var. moniliformis (Ducke) Barneby & J.W.Grimes,NA,Fabaceae,variety,accepted,Abarema cochleata var. moniliformis,Abarema cochleata var. moniliformis,NA,,Abarema cochleata var. moniliformis,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AM|BR-MA|BR-PA,native,Amazônia,Endemica
17974,Abarema cochliacarpos (Gomes) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema cochliacarpos,Abarema cochliacarpos,LC,replaced synonym,Abarema cochliocarpos,Árvore,Terrícola,Cerrado (lato sensu)|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,Barbatimão/PORTUGUES/Nordeste | Bordão-de-velho/PORTUGUES/Nordeste,BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-PB|BR-PE|BR-RJ|BR-RN|BR-SE|BR-SP,native,Cerrado|Mata Atlântica,Endemica
82550,Abarema curvicarpa (H.S.Irwin) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema curvicarpa,Abarema curvicarpa,NA,,Abarema curvicarpa,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AM,native,Amazônia,Não endemica
82551,Abarema curvicarpa var. rodriguesii Barneby & J.W.Grimes,NA,Fabaceae,variety,accepted,Abarema curvicarpa var. rodriguesii,Abarema curvicarpa var. rodriguesii,NA,,Abarema curvicarpa var. rodriguesii,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AM,native,Amazônia,Endemica
17975,Abarema filamentosa (Benth.) Pittier,NA,Fabaceae,species,accepted,Abarema filamentosa,Abarema filamentosa,LC,,Abarema filamentosa,Arbusto|Árvore,Terrícola,Floresta Ombrófila Mista|Restinga,NA,BR-AL|BR-BA|BR-ES|BR-PB|BR-PE|BR-RN|BR-SE,native,Mata Atlântica,Endemica
22760,Abarema floribunda (Spruce ex Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema floribunda,Abarema floribunda,NA,,Abarema floribunda,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AC|BR-AM,native,Amazônia,Não endemica
22761,Abarema jupunba (Willd.) Britton & Killip,NA,Fabaceae,species,accepted,Abarema jupunba,Abarema jupunba,NA,,Abarema jupunba,Árvore,Terrícola,NA,NA,BR-BA|BR-MT|BR-RO,native,NA,Não endemica
22763,Abarema laeta (Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema laeta,Abarema laeta,NA,,Abarema laeta,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AC|BR-AM|BR-PA,native,Amazônia,Não endemica
17978,Abarema langsdorffii (Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema langsdorffii,Abarema langsdorffii,NA,,Abarema langsdorffii,Arbusto|Árvore,Terrícola,Campo rupestre|Cerrado (lato sensu)|Floresta Ombrófila (= Floresta Pluvial),NA,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica,Endemica
82556,Abarema microcalyx (Spruce ex Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema microcalyx,Abarema microcalyx,NA,,Abarema microcalyx,NA,NA,NA,NA,NA,NA,NA,NA
82544,Abarema brachystachya (DC.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema brachystachya,Abarema brachystachya,LC,replaced synonym,Abarema obovata,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Restinga,NA,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,native,Mata Atlântica,Endemica
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Abarema racemiflora,NA,NA,NA,NA,NA,NA,NA,NA
82561,Abarema turbinata (Benth.) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema turbinata,Abarema turbinata,NT,,Abarema turbinata,Arbusto|Árvore,Terrícola,Restinga,NA,BR-BA,native,Mata Atlântica,Endemica
82562,Abarema villifera (Ducke) Barneby & J.W.Grimes,NA,Fabaceae,species,accepted,Abarema villifera,Abarema villifera,DD,,Abarema villifera,Árvore,Terrícola,Floresta de Terra Firme,NA,BR-AM,native,Amazônia,Não endemica
100917,Abarema villosa Iganci & M.P.Morim,NA,Fabaceae,species,accepted,Abarema villosa,Abarema villosa,NA,,Abarema villosa,Arbusto|Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),NA,BR-ES|BR-MG|BR-RJ,native,Cerrado|Mata Atlântica,Endemica
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Abelona michaelisi,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Ablennes hians,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Abrawayaomys ruschii,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Abudefduf saxatilis,NA,NA,NA,NA,NA,NA,NA,NA
23821,Abuta grandifolia (Mart.) Sandwith,NA,Menispermaceae,species,accepted,Abuta grandifolia,Abuta grandifolia,NA,,Abuta grandifolia,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Campinarana|Cerrado (lato sensu)|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,catuaba/PORTUGUES/Acre | catuabinha/PORTUGUES/Acre | pitomba da folha dura/PORTUGUES/Acre | pitomba da mata/PORTUGUES/Acre | xexuá/PORTUGUES/Acre,BR-AC|BR-AM|BR-AP|BR-CE|BR-GO|BR-MA|BR-MS|BR-MT|BR-PA|BR-RO|BR-RR|BR-TO,native,Amazônia|Caatinga|Cerrado|Pantanal,Não endemica
85627,Abuta grisebachii Triana & Planch.,NA,Menispermaceae,species,accepted,Abuta grisebachii,Abuta grisebachii,NA,,Abuta grisebachii,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,NA,BR-AM|BR-MT|BR-PA|BR-RR,native,Amazônia,Não endemica
85628,Abuta imene (Mart.) Eichler,NA,Menispermaceae,species,accepted,Abuta imene,Abuta imene,NA,,Abuta imene,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,NA,BR-AM|BR-MT|BR-PA|BR-RO|BR-RR,native,Amazônia,Não endemica
23823,Abuta rufescens Aubl.,NA,Menispermaceae,species,accepted,Abuta rufescens,Abuta rufescens,NA,,Abuta rufescens,Liana/volúvel/trepadeira,Terrícola,NA,NA,BR-AC|BR-AM|BR-AP|BR-BA|BR-ES|BR-MG|BR-MT|BR-PA|BR-RJ|BR-RO|BR-RR|BR-TO,native,Amazônia,Não endemica
85636,Abuta sandwithiana Krukoff & Barneby,NA,Menispermaceae,species,accepted,Abuta sandwithiana,Abuta sandwithiana,NA,,Abuta sandwithiana,Liana/volúvel/trepadeira,Terrícola,Campinarana|Floresta de Igapó|Floresta de Terra Firme|Floresta de Várzea,NA,BR-AC|BR-AM|BR-AP|BR-MT|BR-PA|BR-RO|BR-TO,native,Amazônia,Não endemica
NA,NA,NA,NA,NA,NA,NA,NA,NA,not found,Abyssobrotula galatheae,NA,NA,NA,NA,NA,NA,NA,NA
103279,Senegalia amazonica (Benth.) Seigler & Ebinger,NA,Fabaceae,species,accepted,Senegalia amazonica,Senegalia amazonica,NA,replaced synonym,Acacia amazonica,Arbusto|Liana/volúvel/trepadeira,Terrícola,Caatinga (stricto sensu)|Floresta de Igapó|Floresta Estacional Semidecidual|Savana Amazônica,NA,BR-AM|BR-BA|BR-ES|BR-RO,native,Amazônia,Não endemica
