"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"47","2019-08-27 13:25:38-03","IAP","PACA-AGP","49314","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Emrich-Rambo","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"SEM MATERIAL Habitat: in araucarieto humido Fenofase: flor e fruto","PACA049314",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Liliatae",NA,NA,NA,NA
"48","2020-12-20 21:16:48-03","UFV","VIC","42144","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Tinti, B.V.; Nunes, J.","s.n.","2010",NA,NA,NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,"VIC042144","VIC042144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:16:48-03","UFV","VIC","42145","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Tinti, B.V.; Nunes, J.","s.n.","2010",NA,NA,NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,"VIC042145","VIC042145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-30 18:32:07-03","UFJF","CESJ","32483","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","S.M.S. Verardo","L.G.Rodela","Q8-192","1996","03",NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Campo rupestre com solo encharcável sazonalmente.","CESJ032483",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"51","2019-11-21 14:34:05-03","UFJF","CESJ","24775","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","W.Thomas","F.R.G. Salimena","s.n.","1991","06","20","América do Sul","Brasil","Minas Gerais","LIma Duarte","Conceição do Ibitipoca, Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Planta crescendo em touceiras no interior da mata, local sombrio. Caminho para a Cachoeira dos Macacos.","CESJ024775",NA,NA,NA,NA,"1996",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"52","2019-11-21 14:34:05-03","UFJF","CESJ","24868","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","W.Thomas","M. Eiterer","s.n.","1991","07","27","América do Sul","Brasil","Minas Gerais","LIma Duarte","Conceição do Ibitipoca, Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Próximo ao Cruzeiro, em frente a gruta do Cruzeiro, saxícola.","CESJ024868",NA,NA,NA,NA,"1996",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"53","2021-02-12 10:02:12-03","UNICAMP","UEC","67502","S","Plantae","Liliopsida",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Thomas, WW","Martins, E; et al.","29391","1993","11","13",NA,"Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba, Próximo à Lagoas. Herbáceas de planície.","-44.832222","-23.361389",NA,"Erva aquática.","UEC094166","UEC094166",NA,NA,NA,"2006",NA,"-44.832222","-23.361389",NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:00:03-03","UNICAMP","UEC","74825","S","Plantae","Liliopsida",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Thomas, WW","Godoy, SAP; Ferreira, GMP; Garcia, RJF","739","1995","08","16",NA,"Brazil","São Paulo","São Paulo","Reserva Estadual do Curucutu, Subida para o mirante.","-46.743333","-23.991111",NA,"Erva ereta ca 0,20 m de altura. Espiguilhas verdes.","UEC094165","UEC094165",NA,NA,NA,"2006",NA,"-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:00:57-03","FURB","FURB","66187","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva-Filho, P.J.","Silva-Filho, P.J.; Ardissone, R.E.","2180","2014","11","15",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","Pico do Monte Negro.","-49.8002778","-28.6169445",NA,"borda da mata com araucária","FURB66187","FURB66187",NA,NA,NA,"2015","01","-49.8002778","-28.6169445",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-24 16:38:35-03","FURB","FURB","67220","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Funez, L.A.; Fiaschi, P., Trevisan, R., Comin, M., Cabral, F.S., Conti, I.","9644","2019","12","07",NA,"Brasil","Santa Catarina","Alfredo Wagner","Alto da Boa Vista.","-49.1522222","-27.6875",NA,NA,"FURB67220","FURB67220","1333","1333",NA,NA,NA,"-49.1522222","-27.6875000",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:00:58-03","FURB","FURB","33719","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Pintarelli, GM; Trentini, AA","Verdi, M.; Dreveck, S.","5793","2010","10","09",NA,"Brasil","Santa Catarina","São Bento do Sul","Estrada Alberto Torres - APA Rio Vermelho/Humbold.","-49.3044444","-26.2555556",NA,"Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: erva terrícola;","FURB01456","FURB01456","890","890",NA,"2012","05","-49.3044444","-26.2555556",NA,NA,NA,"11",NA,NA,NA
"58","2021-03-16 17:54:20-03","UCS","HUCS","48294","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck","Silva-Filho, P.J.","Silva-Filho, P.J.","1876","2012","03","04",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Pró-Mata","-50.166111","-29.475556",NA,"Doação Herbário ICN-191274&nf;&nf;; interior da mata",NA,NA,NA,NA,NA,NA,NA,"-50.166111","-29.475556",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:54:20-03","UCS","HUCS","48296","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck","Silva-Filho, P.J.","Silva-Filho, P.J.","2180","2014","11","15",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","Pico do Monte Negro","-49.800278","-28.616944",NA,"Doação Herbário ICN-181022&nf;&nf;; borda da mata com araucária",NA,NA,NA,NA,NA,"2015","01","-49.800278","-28.616944",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-16 17:54:20-03","UCS","HUCS","48293","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck","Silva-Filho, P.J.","Longui-Wagner","8721","2003","01","29",NA,"Brasil","Santa Catarina","Urubici","Serra do Rio dos Bugres","-49.5917015075684","-28.0149993896484",NA,"Doação Herbário ICN-137702&nf;&nf;; interior da mata",NA,NA,NA,NA,NA,"2013","02",NA,NA,"30102","auto",NA,"01",NA,NA,NA
"61","2021-03-16 17:54:20-03","UCS","HUCS","26253","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Back.","Strong","Wasum, R.A.","2655","2005","04","18",NA,"Brasil","Paraná","São Mateus do Sul","margem do Rio Iguaçu","-50.3828010559082","-25.8742008209229",NA,"campo",NA,NA,NA,NA,NA,"2005","10",NA,NA,"31353","auto",NA,NA,NA,NA,NA
"62","2021-03-18 10:22:02-03","UTFPR","HCF","4640","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","J. Cordeiro & E. Barboza","A.R. Silva","140","2006","11","18",NA,"Brasil","PR","Piraquara","Mananciais da Serra","-48.981111","-25.497778",NA,"herbácea, semi-ciófila, cespitosa.",NA,NA,"1021","1021",NA,"2007",NA,"48°58'52 W","25°29'52 S",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:05:20-03","UFSM","SMDB","1391","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Araújo, A.A.","Sucre, D","6739","1970","05","12",NA,"Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,"SMDB001391",NA,NA,NA,NA,"1970","05",NA,NA,NA,NA,NA,"12",NA,NA,NA
"64","2020-12-21 16:22:25-03","MBM","MBM","1907","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Smith, S.F.; L.B.","Hatschbach, G.","14996","1966","10","18","Southern America","Brazil","Paraná","General Carneiro","Cabeceiras do Rio Iiratim","-51.315601348877","-26.4274997711182",NA,NA,"MBM001907","MBM001907",NA,NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:22:25-03","MBM","MBM","428418","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","3646","2017","04","23","Southern America","Brazil","Paraná","Piraquara","Morro Torre Amarela, trilha para o morro","-49.0633010864258","-25.4416999816895",NA,"Herbácea, 40 cm, espiguetas castanhas, interior da mata.; Floresta Ombrófila Densa Montana.","MBM428418",NA,NA,NA,NA,"2017",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:22:25-03","MBM","MBM","3660","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Barros, M.","Reitz, R.; Klein, R.M.; Klein, R.M.","9701","1960","08","11","Southern America","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"MBM003660","MBM003660",NA,NA,NA,NA,NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:22:25-03","MBM","MBM","427989","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Silva-Filho, P.J.S.","Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3329","2016","04","21","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Camapuã, subida do morro","-48.862389","-25.26075",NA,"Herbácea, cespitosa, 60 cm, espiguetas castanhas, interior da mata.; Floresta Ombrófila Densa Montana.","MBM427989",NA,NA,NA,NA,"2017",NA,"-48.862389","-25.26075",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:22:25-03","MBM","MBM","427990","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Silva-Filho, P.J.S.","Lozano, E.D.; Canestraro, B.K.; Brotto, M.L.; Canestraro, B.K.; Brotto, M.L.","3376","2016","07","24","Southern America","Brazil","Paraná","Quatro Barras","Morro Anhangava, trilha para o morro do Corvo","-49.002694","-25.388944",NA,"Herbácea, 40 cm, espiguetas esverdeadas, interior da mata.; Floresta Ombrófila Densa Altmontana.","MBM427990",NA,NA,NA,NA,"2017",NA,"-49.002694","-25.388944",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:22:25-03","MBM","MBM","430019","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Silva, P.J.S.","Silva Filho, P.J.S.; Ardissone, R.E.; Ardissone, R.E.","2180","2014","11","15","Southern America","Brazil","Rio Grande do Sul","São José dos Ausentes","Pico do Monte Negro","-49.800278","-28.616944",NA,"Doação Herbário ICN-181022; Borda da mata de Araucária.","MBM430019",NA,NA,NA,NA,"2015","01","-49.800278","-28.616944",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:22:28-03","MBM","MBM","144138","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Gray",NA,"Orzell et, S.L.","03","1990","05","06","Northern America","USA",NA,NA,NA,NA,NA,NA,NA,"MBM144138","MBM144138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:22:28-03","MBM","MBM","175444","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Gray","Kral, R.","Kral, R.","82801","1993","07","03","Northern America","USA",NA,NA,NA,NA,NA,NA,NA,"MBM175444","MBM175444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:22:28-03","MBM","MBM","175445","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Gray","Kral, R.","Kral, R.; et al.; et al.","82487","1993","07","20","Northern America","USA",NA,NA,NA,NA,NA,NA,NA,"MBM175445","MBM175445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:22:28-03","MBM","MBM","175446","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Gray","Kral, R.","Kral, R.; et al.; et al.","83181","1993","07","18","Northern America","USA",NA,NA,NA,NA,NA,NA,NA,"MBM175446","MBM175446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:22:28-03","MBM","MBM","294320","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","filifolia","Rhynchospora filifolia","Gray",NA,"Bright, J.","13283","1925","09","05","Northern America","USA",NA,NA,"New Jersey",NA,NA,NA,NA,"MBM294320","MBM294320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:22:34-03","MBM","MBM","242077","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Thomas, W.W.","Pires, F.R.S.; et al.; et al.","24775","1991","06","20","Southern America","Brazil","Minas Gerais","Conceição do Ibitipoca","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"MBM242077","MBM242077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:22:34-03","MBM","MBM","8170","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Pedersen, T.M.","Hatschbach, G.","15080","1966","11","07","Southern America","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"MBM008170",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:22:34-03","MBM","MBM","8184","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Pedersen, T.M.","Hatschbach, G.","16868",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Caminho ao Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,"MBM008184",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:22:34-03","MBM","MBM","227857","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Strong, M.T.","Kuniyoshi, Y.S.","3876","1976","08","27","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM227857",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:22:34-03","MBM","MBM","175801","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Pedersen, T.M.","Dombrowski, L.T.","2708","1967","10","10","Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM175801",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:22:34-03","MBM","MBM","291705","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Strong, M.T.","Cordeiro, J.","2119","2003","11","12","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM291705",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:22:34-03","MBM","MBM","26731","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Smith, S.F.; L.B.","Hatschbach, G.","14588","1966","08","12","Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"MBM026731",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:22:34-03","MBM","MBM","295319","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Strong, M.T.","Cordeiro, J.; Barboza, E.; Barboza, E.","2175","2004","05","13","Southern America","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"MBM295319",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:22:34-03","MBM","MBM","24955","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Strong, M.T.","Hatschbach, G.","21144","1973","01","11","Southern America","Brazil","Paraná","Jaguariaíva","Paredão","-49.7057991027832","-24.2511005401611",NA,NA,"MBM024955",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:22:34-03","MBM","MBM","263006","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Alves, M.","Sobral, M.; et al.; et al.","8905","2000","02",NA,"Southern America","Brazil","Rio Grande do Sul","Morrinhos do Sul","Rio da Panela","-49.934700012207","-29.3649997711182",NA,"Região de Floresta Ombrófila densa (mata atlântica) erva em interior de mata. Inflorescências castanhas","MBM263006",NA,NA,NA,NA,"2009","06",NA,NA,"12766","auto",NA,"03",NA,NA,NA
"85","2020-12-21 16:22:34-03","MBM","MBM","218141","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Guaglianone, E.R.","Sobral, M.","2966","1984","04",NA,"Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Josefá","-50.5835990905762","-29.4480991363525",NA,NA,"MBM218141",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"86","2020-12-21 16:22:34-03","MBM","MBM","175802","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Barros, M.","Britez, R.M.","3491","1950","01","29","Southern America","Brazil","Santa Catarina","São Joaquim","Faxinal","-49.9317016601562","-28.2938995361328",NA,NA,"MBM175802",NA,NA,NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"87","2015-09-04 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P00264346","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.",NA,"Glaziou, A.",NA,"1869","12","11",NA,"Brésil",NA,NA,"Serra des Orgues, sur le grand plateau (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00264346' target='other'> <mi>dwc_moreinfo</mi></a>","P00264346","P00264346_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"4289",NA,NA
"88","2015-09-04 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P00264347","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.",NA,"Glaziou, A.",NA,"1869","12","11",NA,"Brésil",NA,NA,"Serra des Orgues, sur le grand plateau (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00264347' target='other'> <mi>dwc_moreinfo</mi></a>","P00264347","P00264347_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"4289",NA,NA
"89","2015-09-18 21:03:06-03","MNHN","RECOLNAT_MNHN_P","P00585028","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Glaziou, A.",NA,"1878","1","28",NA,"Brésil",NA,NA,"Petropolis, au sommet du Palatinato Superior, Province de Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585028' target='other'> <mi>dwc_moreinfo</mi></a>","P00585028","P00585028_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"9336",NA,NA
"90","2015-09-18 21:03:16-03","MNHN","RECOLNAT_MNHN_P","P00585029","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Glaziou, A.",NA,"1878","1","28",NA,"Brésil",NA,NA,"Petropolis, au sommet du Palatinato Superior, Province de Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585029' target='other'> <mi>dwc_moreinfo</mi></a>","P00585029","P00585029_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"9336",NA,NA
"91","2015-09-19 05:32:22-03","MNHN","RECOLNAT_MNHN_P","P00585030","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Glaziou, A.",NA,"1878","1","28",NA,"Brésil",NA,NA,"Petropolis, au sommet du Palatinato Superior, Province de Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00585030' target='other'> <mi>dwc_moreinfo</mi></a>","P00585030","P00585030_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,"9336",NA,NA
"92","2015-09-03 21:35:19-03","MNHN","RECOLNAT_MNHN_P","P01949797","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Guillemin",NA,"1839","2","1",NA,"Brasil","São Paulo",NA,"Brésil méridional. Serra de Cubatao",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949797' target='other'> <mi>dwc_moreinfo</mi></a>","P01949797","P01949797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-03 21:35:20-03","MNHN","RECOLNAT_MNHN_P","P01949798","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Guillemin",NA,"1839","5","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil Méridional. Serra dos Orgaos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949798' target='other'> <mi>dwc_moreinfo</mi></a>","P01949798","P01949798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"899",NA,NA
"94","2016-04-13 13:49:20-03","MNHN","RECOLNAT_MNHN_P","P01949799","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Guillemin",NA,"1839","2","1",NA,"Brasil","São Paulo",NA,"Brésil Méridional. Serra de Cubatao",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949799' target='other'> <mi>dwc_moreinfo</mi></a>","P01949799","P01949799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-03 21:35:19-03","MNHN","RECOLNAT_MNHN_P","P01949796","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.",NA,"Smith, L.B.|Klein, R.",NA,"1956","11","6",NA,"Brasil","Santa Catarina","Campo Alegre","Campo and Pinheiral, 4km south of Campo Alegre on the road to Jaraguá do Sul.","-49.2655982971191","-26.1924991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949796' target='other'> <mi>dwc_moreinfo</mi></a>","P01949796","P01949796_01","900","1000",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"7326",NA,NA
"96","2021-02-11 17:18:42-03","UFPR","UPCB","6222","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","14588","1966","08","12",NA,"Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,"Clareiras mata pluvial..",NA,NA,NA,NA,NA,"1967","01",NA,NA,"45291","auto",NA,"01",NA,NA,NA
"97","2021-02-11 17:18:42-03","UFPR","UPCB","51519","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Reginato, M.","Reginato, M.","448","2005","05",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Herbácea, espigas alvas, mata..",NA,NA,NA,NA,NA,"2005","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"98","2021-02-11 17:18:42-03","UFPR","UPCB","53286","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Reginato, M.","Reginato, M.","590","2005","10",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Herbácea da mata..",NA,NA,NA,NA,NA,"2006","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"99","2021-02-11 17:18:42-03","UFPR","UPCB","50439","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeck.","Ribas, O.S.","Stange, E.J.","61","2004","10","17",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Herbácea. Refúgio vegetacional..",NA,NA,NA,NA,NA,"2004","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
