"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","typeStatus","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"119","2021-02-08 11:10:25-03","UNESP-IBB","BOTU","26026","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Gasper, A.L.","2009","03",NA,"Dreveck, S.","473","2006","12","11","Brasil","Santa Catarina","Seara","-52.380833","-27.133889","52°22'51w","27°08'2s",NA,NA,NA,"BOTU026026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-18 09:30:50-03","UNESP-IBB","BOTU","27990","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dall'Agnol, R.","1997","02","06","Kinupp, V.F.","232","1997","02","06","Brasil","Paraná","Londrina",NA,NA,"9999","9999",NA,NA,"arbusto 1,5m; flores creme-esverdeadas - borda de fragmento","BOTU027990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 11:32:47-03","UFRJ","RFA","20992","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Sobral",NA,NA,NA,"M. Sobral; J. Jarenkow; J. Stehmann; M. Paiva; S. Bonatto","1917","1983","04","14","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Arbusto ca. 2 m de altura; frutos maduros","RFA50277",NA,"Parque Estadual Turvo, beira de estrada","14404","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 11:32:47-03","UFRJ","RFA","25137","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M.Gomes","2001","01","17","F.M.de B.Pereira","32","2000","07","12","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","-42.877222","-22.153889","42º52'38''W","22º9'14''S",NA,NA,"Folhas e flores verdes Habito: Arbusto","RFA29790",NA,"1º distrito, Fazenda do Capim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-13 09:21:05-03","UFRJ","RFA","25253","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Gomes","2001","01","17","A. Quinet","538 (20/033)","2000","09","10","Brasil","Rio de Janeiro","Rio de Janeiro","-43.450833","-22.922778","43º27'3''W","22º55'22''S","250","250","Arbusto, 2m de altura, 5cm de DAP, folhas verdes discolores, fruto verde, comum no local","RFA29791",NA,"Jacarepaguá/Taquara, Santa Maria (Caminho do Rio Pequeno)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-13 09:21:05-03","UFRJ","RFA","26357","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Gomes","2001","08","01","A. Quinet","abr-67","2001","01","26","Brasil","Rio de Janeiro","Magé","-43.123611","-22.566667","43º7'25''W","22º34'0''S","280","280","Arbusto, 3m de altura, folha verde discolor, flor com botões verdes, comum no local","RFA29787",NA,"Distrito de Piabetá, Estrada do Matão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-13 09:21:05-03","UFRJ","RFA","26400","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Pozzana e D. Medina","2002","05","27","A. Quinet","48/67","2001","01","26","Brasil","Rio de Janeiro","Magé","-43.123611","-22.566667","43º7'25''W","22º34'0''S","150","150","Árvore, 4m de altura, 20cm de DAP, folhas verdes discolores, fruto imaturo verde, comum no local","RFA29784",NA,"Distrito de Piabetá, Estrada do Matão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-13 09:21:05-03","UFRJ","RFA","26924","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","A. Quinet","2000","09","01","A. Quinet","jun-26","2000","07","30","Brasil","Rio de Janeiro","Nova Friburgo","-42.293889","-22.391389","42º17'38''W","22º23'29''S","600","600","Árvore, 7m de altura, 50cm de altura, folhas discolor verde, inflorescência verde, abundante no local","RFA29789",NA,"5º distrito, Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-13 09:21:05-03","UFRJ","RFA","29985","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Pozzana e D. Medina","2002","05","27","A. Quinet","24/140","2002","01","09","Brasil","Rio de Janeiro","Miguel Pereira","-43.43","-22.483889","43º25'48''W","22º29'2''S","480","480","Arbórea, 4m de altura, 26cm de DAP, folha discolor verde, inflorescência verde com flores brancas","RFA29785",NA,"Distrito de Vera Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-13 09:21:05-03","UFRJ","RFA","30203","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Pozzana e D. Medina","2002","05","27","A. Quinet","29/144","2002","01","22","Brasil","Rio de Janeiro","Rio de Janeiro","-43.450833","-22.922778","43º27'3''W","22º55'22''S","260","260","Árvore, 3m de altura, 16cm de DAP, folha comprida discolor verde, flor amarela, comum no local","RFA29788",NA,"Distrito de Jacarepaguá, Sítio Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-06-29 11:32:47-03","UFRJ","RFA","44449","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Sergio Monteiro; Rebeka Moraes 38","591","2019","08","06","Brasil","Rio de Janeiro","Petrópolis","-43.186944","-22.514167","43º11'13''W","22º30'51''S","874","874","Árvore ca. 16 m de altura; DAP 18 cm; folhas discolores verde-escuro, adaxial com pilosidade ferrugínea; frutos verdes pequenos com 1 cm de diâmetro com pintas brancas; folhas com leve aroma","RFA56782",NA,"Valparaíso, trilha do Arboreto do Palácio Itaboraí, grupo 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-13 09:21:05-03","UFRJ","RFA","8227","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","13205","1965","11","30","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto","RFA50313",NA,"Rio Cotia","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-13 09:21:05-03","UFRJ","RFA","13290","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","20196","1968","11","05","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"100","100","Arbusto 1,5 m de altura","RFA50283",NA,"Col. Floresta, margem do rio","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-29 11:32:47-03","UFRJ","RFA","8991","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","S. de V.A. Pessoa","1987","06","26","E. Pereira","3806","1958","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA50417",NA,"Estrada das Canoas","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-11-24 17:11:07-03","UTFPR","DVPR","3549","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2012","12","03","Caxambu, MG; et al.","4448","2012","11","09","Brasil","Paraná","Prudentópolis","-51.09266","-25.2041","-51.09266","-25.2041","1172","1172","arvoreta ca. 2,5 m, semi-ciófila, Flores verdes.; Relevo: ondulado - Vegetação: Floresta Ombrofila Mista Montana.","DVPR003549",NA,"Serra da Esperança, antiga estrada de Guarapuava a Prudentópolis.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-24 17:11:07-03","UTFPR","DVPR","3574","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2015","01","08","Caxambu, MG; et al.","5901","2014","12","05","Brasil","Paraná","Fênix","-51.5844","-23.53272","-51.5844","-23.53272","374","374","arbusto semi-ciófilo, ca. 2,50 m. Flores verdes.; Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana. Solo: Latossolo vermelho.","DVPR003574",NA,"RPPN Hilva Jandrey Marques.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-24 17:11:07-03","UTFPR","DVPR","1016","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Estevan, DA; Costa; Silva; Zulian","s.n.","2010","11","26","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Arbusto 1m, inflorescência amarelo pardo-escuro, folhas pilosas.","DVPR001016","DVPR001016",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-24 17:11:07-03","UTFPR","DVPR","1073","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2013","06","04","Duarte, E","41","2013","03","26","Brasil","Paraná","Dois Vizinhos","-53.0607","-25.4149","-53.0607","-25.4149",NA,NA,"Arbusto.","DVPR001073","DVPR001073","Unepe - Restauração Ecológica. Nucleação: Chuva de Sementes: parcela 10, sub-parcela 21",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-24 17:11:07-03","UTFPR","DVPR","4147","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2016","02","19","Caxambu, MG; Siqueira, EL; Medeiros, G","7207","2016","02","04","Brasil","Paraná","Mato Rico","-52.14388","-24.44582","-52.14388","-24.44582","718","718","arbusto caa. 1,70 m, heliófito. Inflorescência de cor verde.; Relevo: ondulado.","DVPR004147",NA,"Estação Ecológica Municipal Colombo.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-24 17:11:07-03","UTFPR","DVPR","3630","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2015","10","27","Siqueira, EL; Campos, YM; Estevam, R","1728","2015","10","08","Brasil","Paraná","Nova Tebas","-51.57119","-24.22289","-51.57119","-24.22289","610","610","subarbusto heliófito, ca. 2m. Flores diminutas esverdeadas.; Relevo: ondulado.","DVPR003630",NA,"Trilha do Palmito-Estação Ecológica Municipal Reinaldo Petrechen.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-24 17:11:07-03","UTFPR","DVPR","3573","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG;","2015","01","07","Caxambu, MG; et al.","5865","2014","12","04","Brasil","Paraná","Fênix","-51.57089","-23.5339","-51.57089","-23.5339","349","349","arbusto ca. 2 m, heliófito. Flores verdes.; Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana.","DVPR003573",NA,"RPPN Porto Velho, Prorpiedade de Ivan Luis de Castro Bittencourt.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-24 17:11:07-03","UTFPR","DVPR","5508","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2017","06",NA,"Souza, PR; et al.","138","2017","04",NA,"Brasil","Paraná","São Jorge d' Oeste","-53.633","-25.4035","-53.633","-25.4035",NA,NA,"Árvore ca 3.5m, parcela 43, número do indíviduo 326; Floresta Estacional Semidecidual","DVPR005508",NA,"RPPN Salto Chopim",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-24 17:11:07-03","UTFPR","DVPR","478","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2007","06","13","Marques, JP","s.n.","2007","03","24","Brasil","Paraná","Moreita Sales",NA,NA,NA,NA,NA,NA,"Arbusto ca. 1,5 m, ciófilo, com flores amarelas.","DVPR000478","DVPR000478","Fazenda Moreira",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-24 17:11:07-03","UTFPR","DVPR","3579","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2008","11","14","Sekine, ES; et al.","18","2008","10","27","Brasil","Paraná","Ubiratâ","-53.00598","-24.36354","-53.00598","-24.36354","396","396","arbusto semi-ciófilo, ca. 2m. Flores esverdeadas.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.","DVPR003579",NA,"Sítio Invicta-Propriedade do Sr. Pedro Jacir Bernes.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-24 17:11:07-03","UTFPR","DVPR","1430","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2012",NA,NA,"Trentin, BE","20","2012","11",NA,"Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Arbusto, vegetativo.","DVPR001430",NA,"Unepe - Restauração Ecológica","19637","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-24 17:11:07-03","UTFPR","DVPR","3545","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2006","09","20","Martins, LFV","s.n.","2005","10","11","Brasil","Paraná","Janiópolis","-52.7817001342773","-24.1418991088867",NA,NA,NA,NA,"arbusto heliófito, pilosos, com inflorescências em espiga. Flores de cor verde.","DVPR003545",NA,"Estrada do Caracol.","20986","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-24 17:11:07-03","UTFPR","DVPR","489","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2007",NA,NA,"Menolli, LN; et al.","s.n.","2002","10","19","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arvoreta 3 m, inflorescência creme.; Borda da mata.","DVPR000489","DVPR000489","Parque Estadual Mata dos Godoy","63728","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-24 17:11:07-03","UTFPR","DVPR","4303","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Rossetto, EFS","2017","08",NA,"Vieira, AOS; et al.","345","1989","11","17","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arvoreta 2 m. Inflorescência esverdeada.; Beira da mata.","DVPR004303",NA,"Usina do Rio Apucaraninha; COPEL.","63728","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-24 17:11:07-03","UTFPR","DVPR","3544","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2012","02","16","Ardenghi, TC","s.n.","2011","10","23","Brasil","Paraná","Nova Esperança","-52.2047004699707","-23.1835994720459",NA,NA,NA,NA,"arbusto heliófito, ca 1m. Flores verdes.","DVPR003544",NA,"Sítio Santa Bárbara, Estrada Porecatu.","22131","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-24 17:11:07-03","UTFPR","DVPR","2394","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2015","03","04","Naegeler, E","s.n.","2015","01","11","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Arbusto 1,5 m, flor verde, possui tricomas.","DVPR002394",NA,"Sul do município","46016","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-24 17:11:07-03","UTFPR","DVPR","2805","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Dias, MC","1997",NA,NA,"Souza, LRM; Francisco, EM","s.n.","1997","12","04","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore 6m, inflorescência verde.","DVPR002805",NA,"Mata ciliar ro rio Tibagi: Klabin","35037","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-24 17:11:07-03","UTFPR","DVPR","2356","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Estevan, DA","2014","12","19","Estevan, DA; Duarte, E","2135","2014","12","15","Brasil","Paraná","São Jorge d' Oeste","-53.044992","-25.364176","-53.044992","-25.364176","385","385","Arvoreta, flores.; Borda de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR002356",NA,"Salto do Chopim. Propriedade Sr. Jair Nogueira",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-24 17:11:07-03","UTFPR","DVPR","3638","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Caxambu, MG","2015","12","04","Caxambu, MG; Siqueira, EL; Pommer, J","7041","2015","10","29","Brasil","Paraná","Serranópolis do Iguaçu","-53.5635","-25.34081","-53.5635","-25.34081","214","214","arbustoripário, heliófito. Flores alvo-esverdeadas.; Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Aluvial.","DVPR003638",NA,"Parque Nacional do Iguaçu, Rio Iguaçu.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-30 12:50:07-03","EAO","IAN","37403","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Romaniuc Neto, S","1996","07",NA,"Heringer, EP","8280","1947","04","10","Brasil","Minas Gerais","Pomila",NA,NA,NA,NA,NA,NA,"Trepadeira.","IAN037403","IAN037403 IAN037403_e","Estação Experimental Pomila.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-30 12:50:07-03","EAO","IAN","60737","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Schwarz, GJ","4189","1947","02","26","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Flor blanca.","IAN060737","IAN060737 IAN060737_e IAN060737_f","Gob. Misiones. Dep. San Javier. Localidad: Santa Rita.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-30 12:50:07-03","EAO","IAN","60738","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Schwindt, E","36","1947","01","04","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN060738","IAN060738 IAN060738_e IAN060738_f IAN060738_f1","Gob. Misiones. Dep. Candelaria. Localidad: San Juán.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-30 12:50:07-03","EAO","IAN","63895","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Romaniuc Neto, S","1996","07",NA,"Pires, JM; Black, GA","3361","1951","01","16","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"IAN063895","IAN063895 IAN063895_e","Serra do Cipó.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-30 12:50:07-03","EAO","IAN","83440","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Tucker, JM","727","1942","01","04","El Salvador",NA,NA,"-88.216667","13.766667","-88.216667","13.766667","1340","1340","Shrub to 2-7m tall. Stream bottom in coffee grove.","IAN083440",NA,"Eastern edge, finca of General J.T. Calderón, Montes de Cacaguatique. Department of Morazám.",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-30 12:50:07-03","EAO","IAN","14475","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Barreto, M",NA,NA,NA,"Magalhães, MG","s.n.","1937","08","09","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto de 2m de altura. Ruderal. Muito freqüênte.","IAN014475",NA,NA,"44599","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-30 12:50:07-03","EAO","IAN","116606","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip, EP",NA,NA,NA,"Mexia, Y","4923","1930","07","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"670","670","Spreading shrub 4m high; greenish flower.","IAN116606",NA,"Agricultural College lands; upper Chacha Valley, streamside thicket.","13937","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-30 12:50:07-03","EAO","IAN","72416","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip, EP",NA,NA,NA,"Mexia, Y","4923","1930","07","30","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"670","670","Spreading shrub 4m high; greenish flower.","IAN072416",NA,"Agricultural College lands; upper Chacha Valley, streamside thicket.","13937","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-30 12:50:07-03","EAO","IAN","72437","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip, EP",NA,NA,NA,"Mexia, Y","5058","1930","09","17","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"700","700","Spreading shrub 8m high; fruit drooping. Abundant near streams.","IAN072437",NA,"Fazenda da Aguada; wooded streambank in ravine.","13937","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-30 12:50:07-03","EAO","IAN","116610","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip, EP",NA,NA,NA,"Mexia, Y","5058","1930","09","17","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"700","700","Spreading shrub 8m high; fruit drooping. Abundant near streams.","IAN116610",NA,"Fazenda da Aguada; wooded streambank in ravine.","13937","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-30 12:50:07-03","EAO","IAN","60736","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Palacios, MA; Cuezzo, AR","1617","1948","02","29","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"IAN060736","IAN060736 IAN060736_e IAN060736_f",NA,"37819","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-30 12:50:07-03","EAO","IAN","87372","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Killip, EP","1951",NA,NA,"Reitz, R; Padre","3192","1944","11","10","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Arbusto verde.","IAN087372",NA,"Mata do Hoffmann. Capoeira.","19684","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-30 12:50:07-03","EAO","IAN","35670","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Toledo, JF","1943","03",NA,"Santoro, J","2969","1938","11","20","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto.","IAN035670","IAN035670 IAN035670_e","Fazenda Sete Quedas.","23900","auto","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-01-20 14:40:53-03","UPM","MACK","746","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","M. Kirizawa","2008","01","21","M. Kirizawa","3590","2008","01","16","Brasil","SP","Itapecerica da Serra","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,"Rodoanel Mário Covas, trecho sul, lote 5, estaca 33508 a 33590","12011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-01-20 14:40:53-03","UPM","MACK","978","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","A. L. Gaglioti","2011","08","02","V. C. Souza; et al.","21610","1998","12","17","Brasil","SP","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,"Próximo à praia Camburi. Sertão do Piavu. Trilha da Água. Mata Ombrófila Densa.","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-12-04 15:25:56-03","PUCPR","HUCP","16170","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Borgo, M",NA,NA,NA,"Borgo, M","1969","2002","11","25","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUCP00019890","HUCP00019890","Trilha Araponga","38300","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
