"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"301","2020-02-08 10:08:57-03","NBC","NL-BOTANY","L.3765511","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Cordeiro I; et al.","1992","11","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3765511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3765511",NA,"Oxalidales","Planch.",NA,NA,NA,"São Paulo - Brasil. Brasil, Mato Grosso do Sul, estrada entre Bataguaçue e Brasilandia, Fazenda Santa Encarnação.",NA,NA,"NL-L3765511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"302","2020-02-08 10:08:57-03","NBC","NL-BOTANY","WAG.1441808","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","04","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1441808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1441808",NA,"Oxalidales","Planch.",NA,NA,NA,"Cerrado, near Rio Piau, ca. 150 km S.W. of Barreiras.",NA,NA,"NL-WAG1441808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"303","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211629","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","12","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211629",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Pirineus, Estado de Goias, S. of Pirinipolis.","-49","-16","NL-U1211629","induta",NA,NA,NA,NA,NA,"-49.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"304","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211630","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","11","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211630",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Preto, Estado de Goias, Cerrado and lake margin in Minas Gerais, E. of Cabeceiras.","-47","-16","NL-U1211630","induta",NA,NA,NA,NA,NA,"-47.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"305","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211631","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","11","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211631",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Cristais, Estado de Goias, west of Cristalina.","-48","-17","NL-U1211631","induta",NA,NA,NA,NA,NA,"-48.0","-17.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"306","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211632","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Silva MG; Pinheiro A","1979","01","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211632",NA,"Oxalidales",NA,NA,NA,NA,"Da Amazonia, T.F. de Rondonia, Vilhena aredores de seroporto.",NA,NA,"NL-U1211632","induta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"307","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211633","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Hooker JD; Gear Jr JW; Souza R; Reis dos Santos R","1966","06","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211633",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"The Planalto do Brasil, Estado de Mato Grosso, Serra do Roncador, N. of Xavantina, Mato Grosso.",NA,NA,"NL-U1211633","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"308","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211634","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; et al.","1977","11","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211634",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of Para, Serra do Cachimbo, BR 163. Cuiaba-Santarem Highway, BR 163.",NA,NA,"NL-U1211634","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"309","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211636","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; et al.","1977","11","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211636",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of Para, Serra do Cachimbo, BR 163, Cuiaba-Santarem Highway, north slope of Serra Cachimbo.",NA,NA,"NL-U1211636","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"310","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211637","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; Lleras E; Coelho DF","1973","10","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211637",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of MAto Grosso.",NA,NA,"NL-U1211637","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"311","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211639","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Argent GCG; Ramos J; Richards PW; Souza R","1967","09","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211639",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"State of Mato Grosso, Xavantina. S. of Xavantina near R. & A. transect.","-52.233333","-14.633333","NL-U1211639","reticulata",NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"312","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211638","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta revolata","Argent GCG; Ramos J; Richards PW; Souza R","1967","09","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211638",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"State of Mato Grosso, Xavantina.","-52.233333","-14.633333","NL-U1211638","revolata",NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"313","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211640","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta revolata","Harley RM; Souza R; Ferreira A","1968","10","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211640",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"State of Mato Grosso. Expedition Base Camp, S.E. of base camp.","-51.766667","-12.816667","NL-U1211640","revolata",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"314","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211635","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta revoluta","Argent GCG","1968","08","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211635",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"State of Mato Grosso. Expedition, R3, S. of Base camp.","-51.766667","-12.816667","NL-U1211635","revoluta",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"315","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211629","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","12","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211629",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Pirineus, Estado de Goias, S. of Pirinipolis.","-49","-16","NL-U1211629","induta",NA,NA,NA,NA,NA,"-49.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"316","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211630","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","11","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211630",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Preto, Estado de Goias, Cerrado and lake margin in Minas Gerais, E. of Cabeceiras.","-47","-16","NL-U1211630","induta",NA,NA,NA,NA,NA,"-47.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"317","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211631","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Irwin HS; Sousa R; Reis dos Santos R","1965","11","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211631",NA,"Oxalidales",NA,NA,NA,NA,"The Plantalto do Brasil, Serra dos Cristais, Estado de Goias, west of Cristalina.","-48","-17","NL-U1211631","induta",NA,NA,NA,NA,NA,"-48.0","-17.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"318","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211632","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Silva MG; Pinheiro A","1979","01","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211632",NA,"Oxalidales",NA,NA,NA,NA,"Da Amazonia, T.F. de Rondonia, Vilhena aredores de seroporto.",NA,NA,"NL-U1211632","induta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"319","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211633","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Hooker JD; Gear Jr JW; Souza R; Reis dos Santos R","1966","06","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211633",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"The Planalto do Brasil, Estado de Mato Grosso, Serra do Roncador, N. of Xavantina, Mato Grosso.",NA,NA,"NL-U1211633","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"320","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211634","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; et al.","1977","11","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211634",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of Para, Serra do Cachimbo, BR 163. Cuiaba-Santarem Highway, BR 163.",NA,NA,"NL-U1211634","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"321","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211636","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; et al.","1977","11","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211636",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of Para, Serra do Cachimbo, BR 163, Cuiaba-Santarem Highway, north slope of Serra Cachimbo.",NA,NA,"NL-U1211636","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"322","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211637","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Prance GT; Lleras E; Coelho DF","1973","10","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211637 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211637",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"Brazilian Amazonia, State of MAto Grosso.",NA,NA,"NL-U1211637","reticulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"323","2020-02-08 10:08:57-03","NBC","NL-BOTANY","U.1211639","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Argent GCG; Ramos J; Richards PW; Souza R","1967","09","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1211639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1211639",NA,"Oxalidales","(Planch.) Baker",NA,NA,NA,"State of Mato Grosso, Xavantina. S. of Xavantina near R. & A. transect.","-52.233333","-14.633333","NL-U1211639","reticulata",NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"324","2020-02-08 10:08:57-03","NBC","NL-BOTANY","WAG.1442232","PreservedSpecimen","Plantae","Connaraceae","Rourea","psammophila","Rourea psammophila","Hatschbach GG; Kummrow R","1974","09","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1442232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1442232",NA,"Oxalidales","Forero",NA,NA,NA,"Br-060 (mun. Rio Verde) Goiás.",NA,NA,"NL-WAG1442232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"325","2020-11-04 11:05:13-03","ESALQ","ESA","43093","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos laranja.","ESA043093","Magnoliophyta",NA,"Planch.","20422.0","Mato Grosso","Campo Verde","Estrada Nova Brasilândia - Campo Verde, ca. 32km de Nova Brasilândia. Savana arborizada (cerrado) recentemente queimada","-55.06","-15.07","ESA043093",NA,"Toledo, C.A.P.",NA,NA,NA,NA,"-55.06","-15.07","2015","03","01",NA,NA,NA,NA,NA,NA
"326","2020-11-04 11:05:13-03","ESALQ","ESA","111340","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Rizzo, J.A.","1970","09","17",NA,"Brasil",NA,NA,NA,"ESA111340","Magnoliophyta",NA,"Planch.","132.0","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793","ESA111340",NA,"Toledo, C.A.P.",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-11-04 11:05:13-03","ESALQ","ESA","43098","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Bernacci, L.C.","1997","08","15",NA,"Brasil",NA,NA,NA,"ESA043098","Magnoliophyta",NA,"Planch.","2469.0","Mato Grosso","São José do Xingu",NA,"-52.7442016601562","-10.8044004440308","ESA043098",NA,"Toledo, C.A.P.",NA,NA,"132132","auto",NA,NA,"2015","03","01",NA,NA,NA,NA,NA,NA
"328","2020-11-04 11:05:13-03","ESALQ","ESA","104097","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Polisel, R.T.","2006","09","27",NA,"Brasil",NA,NA,NA,"ESA104097","Magnoliophyta",NA,NA,"121.0","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,"Franco, G.A.D.C. & Durigan, G.",NA,NA,"27552","auto",NA,NA,"2006","09","27",NA,NA,NA,NA,NA,NA
"329","2020-11-04 10:55:24-03","ESALQ","ESA","132759","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.","2013","07","01",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt. Vegetativo.","ESA132759",NA,NA,NA,NA,"São Paulo","Itirapina","Estrada para São Pedro, cerca de 2 km da Rodovia Washington Luís. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto","47o54#?#27","22o15#?#54",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-04 11:05:13-03","ESALQ","ESA","89314","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.","2004","12","27",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; frutos vermelhos. Cerrado.","ESA089314","Magnoliophyta",NA,NA,"30141.0","Minas Gerais","Joaquim Felício","Serra do Cabral. Campo arenoso, com transição para cerrado.","-44.1721992492676","-17.7574996948242","ESA089314",NA,"Souza, V.C.","1050","1050","37503","auto","-44,195,278","-17,708,333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:05:13-03","ESALQ","ESA","43106","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","1997","06","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores creme.","ESA043106","Magnoliophyta",NA,"Planch.","18069.0","Mato Grosso","São José do Rio Claro","Fazenda Cachoeira de Pau. Savana Arborizada","-56.31","-13.52","ESA043106",NA,"Souza, J.P.",NA,NA,NA,NA,"-56.31","-13.52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:05:13-03","ESALQ","ESA","43094","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","1997","05","22",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos alaranjados.","ESA043094","Magnoliophyta",NA,"Planch.","16855.0","Mato Grosso","Diamantino","Fazenda Pequeno Figueiredo. Cerca de 4 Km N (em linha reta) de Diamantino. Savana arborizada (cerrado).","-56.27","-14.2","ESA043094",NA,"Toledo, C.A.P.",NA,NA,NA,NA,"-56.27","-14.2","2015","03","01",NA,NA,NA,NA,NA,NA
"333","2020-11-04 11:05:13-03","ESALQ","ESA","39468","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C. et al.","1996","01","13",NA,"Brasil",NA,NA,NA,"ESA039468","Magnoliophyta",NA,"Planch.","10329.0","Minas Gerais","Altinópolis",NA,NA,NA,"ESA039468",NA,"Toledo, C.A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-11-04 11:05:13-03","ESALQ","ESA","49154","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","11",NA,"Brasil",NA,NA,NA,"ESA049154","Magnoliophyta",NA,"Planch.","21551.0","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086","ESA049154",NA,"Toledo, C.A.P.",NA,NA,"74171","auto",NA,NA,"2015","03","01",NA,NA,NA,NA,NA,NA
"335","2020-11-04 11:05:13-03","ESALQ","ESA","48816","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","06",NA,"Brasil",NA,NA,NA,"ESA048816","Magnoliophyta",NA,"Planch.","21223.0","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542","ESA048816",NA,"Toledo, C.A.P.",NA,NA,"41380","auto",NA,NA,"2015","03","01",NA,NA,NA,NA,NA,NA
"336","2020-11-04 11:05:13-03","ESALQ","ESA","48756","PreservedSpecimen","Plantae","Connaraceae","Rourea","cf. induta","Rourea cf. induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","06",NA,"Brasil",NA,NA,NA,"ESA048756","Magnoliophyta",NA,"Planch.","21163.0","Minas Gerais","Ibiraci",NA,"-47.122200012207","-20.4622001647949",NA,NA,"Toledo, C.A.P.",NA,NA,"29018","auto",NA,NA,"2015","05","01",NA,NA,NA,NA,NA,NA
"337","2020-11-04 11:05:13-03","ESALQ","ESA","96695","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Sakuragui, C.M. et al.","1994","03","22",NA,"Brasil",NA,NA,NA,"ESA096695","Magnoliophyta",NA,"Planch",NA,"Minas Gerais","Francisco Dumont",NA,"-44.2341995239258","-17.3150005340576",NA,NA,"Pirani, J.R.",NA,NA,"45152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-11-04 11:05:13-03","ESALQ","ESA","81142","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.","2001","08","27",NA,"Brasil",NA,NA,NA,"ESA081142","Magnoliophyta",NA,"Planch.","26954.0","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783","ESA081142",NA,"Toledo, C.A.P.",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-11-04 11:05:13-03","ESALQ","ESA","90088","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","2005","01","23",NA,"Brasil",NA,NA,"Arbusto, 40cm alt. Frutos vermelhos","ESA090088","Magnoliophyta",NA,"Planch.","4493.0","Goiás","Alto Paraíso de Goiás","Estrada para a Vila de São Jorge, próximo à entrada para o Vale da Lua. Campo cerrado","-47.5099983215332","-14.1324996948242","ESA090088",NA,"Toledo, C.A.P.","1080","1080","44724","auto","-47,767,778","-14,158,056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-11-04 11:05:13-03","ESALQ","ESA","112637","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Savassi-Coutinho, A.P.","2009","11","26",NA,"Brasil",NA,NA,NA,"ESA112637","Magnoliophyta",NA,"Planch.","1278.0","Minas Gerais","Santana do Pirapama",NA,NA,NA,NA,NA,"Toledo, C.A.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-11-04 11:05:13-03","ESALQ","ESA","43092","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto; frutos laranja.","ESA043092","Magnoliophyta",NA,"Planch.","20151.0","Mato Grosso","Nova Brasilândia","Estrada entre Riolândia (Frieira) e Marzagão. ca 25km NNW (em linha reta) de Nova Brasilândia. Savana arborizada (cerrado)","-55.04","-14.45","ESA043092",NA,"Toledo, C.A.P.",NA,NA,NA,NA,"-55.04","-14.45","2015","03","01",NA,NA,NA,NA,NA,NA
"342","2020-11-04 11:05:13-03","ESALQ","ESA","103554","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Junqueira, D.I.","2007","10","24",NA,"Brasil",NA,NA,NA,"ESA103554","Magnoliophyta",NA,"Planch.",NA,"Goiás","Caldas Novas",NA,"-48.625","-17.74169921875","ESA103554",NA,"Toledo, C.A.P.",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-04 11:05:13-03","ESALQ","ESA","49062","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","10",NA,"Brasil",NA,NA,NA,"ESA049062","Magnoliophyta",NA,"Planch.","21459.0","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672","ESA049062",NA,"Toledo, C.A.P.",NA,NA,"85457","auto",NA,NA,"2015","03","01",NA,NA,NA,NA,NA,NA
"344","2020-11-04 11:05:13-03","ESALQ","ESA","49027","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","10",NA,"Brasil",NA,NA,NA,"ESA049027","Magnoliophyta",NA,"Planch.","21424.0","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672","ESA049027",NA,"Toledo, C.A.P.",NA,NA,"85457","auto",NA,NA,"2015","03","01",NA,NA,NA,NA,NA,NA
