especie,nomes
Bixa orellana,Bixa orellana
Bixa orellana,Bixa orleana
Bixa orellana,Bixa orellana var. urucurana
Bixa orellana,Bixa orellana var. leiocarpa
Bixa orellana,Orellana americana var. leiocarpa
Bixa orellana,Bixa orellana var. platycarpa
Bixa orellana,Bixa urucurana
Bixa orellana,Bixa platycarpa
Bixa orellana,Bixa acuminata
Bixa orellana,Bixa americana
Bixa orellana,Bixa katangensis
Bixa orellana,Orellana orellana
Bixa orellana,Bixa sphaerocarpa
Bixa orellana,Bixa tinctaria
Bixa orellana,Bixa odorata
Bixa orellana,Bixa purpurea
Bixa orellana,Orellana americana
